date,CITIBANK N.A.,HANG SENG SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,FUBON SECURITIES (HONG KONG) LTD,DAIWA CAPITAL MARKETS HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,REALINK FINANCIAL TRADE LTD,EVERBRIGHT SECURITIES INVESTMENT,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
2024-03-05,0.0,0.0,0.0,0.0,0.0,0.0,48.23495159764175,51.76504840235825,0.0,0.0
2024-03-07,0.0,0.0,59.97967262154612,0.0,0.0,0.0,19.303785540214996,20.716541838238882,0.0,0.0
2024-03-08,0.0,0.0,46.211744345926775,22.95432381315396,0.0,0.0,14.872732099117256,15.961199741802009,0.0,0.0
2024-03-11,64.01658449206312,0.0,16.628563981460367,8.259749714724492,0.0,0.0,5.3517169886076665,5.743384823144368,0.0,0.0
2024-03-13,64.0162939011302,0.0,16.62869826859938,8.259816417908205,0.0,0.0,5.351760207418623,5.743431204943602,0.0,0.0
2024-03-14,56.57478316430938,11.616599280824563,14.699976836763751,7.301780816388498,0.0,0.0,4.729595024303265,5.0772648774105384,0.0,0.0
2024-03-18,56.46458999608311,11.617428650375356,14.715305386801472,7.308013745405736,0.0,0.0,4.7613465873496335,5.133315633984686,0.0,0.0
2024-03-20,54.76102456128539,11.288936901456358,14.31571828897485,7.096140882050311,0.0,0.0,4.631625364691104,4.990037326006071,0.0,2.9165166755359184
2024-03-21,54.76726384107617,11.288936901456358,14.31571828897485,7.096140882050311,0.0,0.0,4.62538608490032,4.990037326006071,0.0,2.9165166755359184
2024-03-27,51.6943411242102,10.647637409383364,13.379916430767476,6.6971375520737455,0.0,5.75498455529901,4.365308885056274,4.70814789221597,0.0,2.752526150993967
2024-03-28,51.70719675917197,10.650285322806065,13.370155110012002,6.6988030333195825,0.0,5.756415736721282,4.36639447423879,4.709318740500948,0.0,2.74143082322936
2024-04-05,51.74747370129542,10.564135442616776,13.236314182182202,6.741267582818009,0.0,5.7608267422974055,4.473220401306421,4.7201316884649165,0.0,2.7566302590188476
2024-04-08,51.750432382482,10.564204631512355,13.236400872282381,6.741311734169663,0.0,5.760864472336186,4.487003467482403,4.720162602561039,0.0,2.739619837173973
2024-04-09,51.69386991483622,10.552524559676122,13.234850693030017,6.69460532046905,0.0,5.754495103962255,4.623353444713649,4.709710124309263,0.0,2.7365908390034237
2024-04-10,51.69522271113449,10.552800712654903,13.235197040808877,6.692163576549722,0.0,5.754645695506047,4.623474434986498,4.709833374482495,0.0,2.736662453876966
2024-04-11,51.6387607909894,10.541008056793723,13.220406832199135,6.6977552122801525,0.0,5.748214932892597,4.697381643659844,4.722868271943474,0.0,2.7336042592416705
2024-04-12,51.6293561954269,10.53935505602657,13.219640459931966,6.713693316842717,0.0,5.74731351970302,4.695338216528638,4.722127649715067,0.0,2.733175585825118
2024-04-15,50.42060903419876,10.333446154265143,12.915246891961147,6.556512241266786,0.0,5.612757340553056,4.582858483384726,4.570096415761822,2.339286995278252,2.669186443330313
2024-04-17,50.428975548148046,10.347925013832228,12.884203094066596,6.557600192249054,0.0,5.613688690123861,4.587448192884301,4.570854752008537,2.339675163482728,2.669629353204651
2024-04-18,50.422539521776045,10.359366910334069,12.882558740399,6.5669733198378655,0.0,5.612972239946931,4.58686271722812,4.572823905350126,2.3393765611238573,2.6565260840039873
2024-04-23,50.422861284077825,10.36134741241158,12.876259629266562,6.568291489557948,0.0,5.6130080581124755,4.586891987461628,4.575405613536431,2.339391489431598,2.656543036143956
2024-04-24,50.41546178993793,10.359826897163,12.8673516330442,6.554566835902907,0.0,5.612184355942954,4.604721975538915,4.5779243694737035,2.3518089513421705,2.65615319165422
2024-04-25,50.410637202804864,10.361387405914476,12.866120271534829,6.564785198378176,0.0,5.611647289109274,4.600453456317301,4.5774862777807,2.3515838912752143,2.6558990068851642
2024-04-29,50.410637202804864,10.361387405914476,12.866120271534829,6.5737168789201865,0.0,5.611647289109274,4.5915217757752895,4.5774862777807,2.3515838912752143,2.6558990068851642
2024-04-30,15.195646923076922,3.123269230769231,3.8744334615384615,1.9924999999999997,0.0,1.6915384615384617,1.3842307692307692,1.3813461538461538,0.7088461538461538,0.8003846153846153
2024-05-03,50.40413882856777,10.358347546802593,12.841936285058663,6.6081422900327365,0.0,5.610000924923072,4.590812489494802,4.58124563934998,2.3508939755873626,2.6544820201830177
2024-05-06,50.399317201417105,10.357356674010626,12.844534207777134,6.612611991430095,0.0,5.609464275881871,4.591011064355797,4.580807400370563,2.350669090598065,2.654228094158748
2024-05-07,49.7780487037066,10.316425928702603,12.77803897158842,7.2343770287802585,0.0,5.58042447997467,4.678902971784128,4.65479472596341,2.338499844609667,2.640487344890243
2024-05-09,49.778364511350865,10.320932400189422,12.778120039498694,7.231885199763906,0.0,5.580459883948005,4.676394930034191,4.654824257449581,2.3385146807903987,2.6405040969749427
2024-05-10,49.77741710043935,10.320735966174988,12.777876838853736,7.231747558300262,0.0,5.580353673375657,4.6782091845693605,4.654735664115188,2.338470172812946,2.6404538413585135
2024-05-13,49.778996138661036,10.326138877127436,12.764324507276129,7.2319769636505065,0.0,5.580530693242377,4.678992026223571,4.659958838320288,2.3385443537166215,2.6405376017820346
2024-05-14,49.66210061405911,10.270054315384787,12.897267504155533,7.186499070382357,0.0,5.583151900996574,4.6811897760174785,4.662147648115035,2.415811293223393,2.641777877665728
2024-05-16,49.868698534183174,10.270771432310113,12.67535961569998,7.1870008749453085,0.0,5.583541750222482,4.694212283184998,4.662473187287873,2.4159799796892636,2.641962342476804
2024-05-17,49.81056428103276,10.273575668738978,12.678820378644378,7.194677744281913,0.0,5.585066228815084,4.696128902719003,4.6637461858397895,2.4166396165154853,2.6807809934126063
2024-05-20,49.862226601941494,10.238634086088885,12.657602669469012,7.1883426533090615,0.0,5.575719751191049,4.6946089674080165,4.6812972217537405,2.4252732796790535,2.6762947691596874
2024-05-21,49.599846019708046,10.221140500321283,12.772030129988329,7.176060752454393,0.0,5.566193155078381,4.879594749750955,4.692283111062551,2.421129491965653,2.67172208967041
2024-05-22,49.59482456681071,10.203654335726094,12.770737098802796,7.175334253201903,0.0,5.565629637668779,4.894286635671669,4.703197487129608,2.4208843785494256,2.671451606439016
2024-05-23,49.59356936244744,10.203396089597486,12.770413881913361,7.17768356941547,0.0,5.5654887761440825,4.89416276528814,4.703078453055817,2.420823107949893,2.6713839941883037
2024-05-24,49.58823545265517,10.213053934174283,12.769040392637798,7.176911591976279,0.0,5.564890194201634,4.893636386101597,4.702572625454838,2.4205627424983467,2.671096680300057
2024-05-27,49.48635634292773,10.210971222891938,12.88878498977493,7.172782064058837,0.0,5.561688208344634,4.890820633418116,4.699866809075223,2.4191699732977003,2.6695597562108966
2024-05-28,49.358040555243946,10.215383686257969,12.887970086736491,7.172328559566157,0.0,5.561336566461911,5.016962898462399,4.699569656492882,2.4190170194728595,2.6693909713053876
2024-05-29,49.25993392993108,10.200758061580348,12.898320325231918,7.1706924787702,0.0,5.550282562765108,5.146442085256051,4.695276551788901,2.414208854608834,2.6640851500675633
2024-05-31,14.968339230769232,3.1092307692307695,3.9473180769230765,2.1853846153846153,0.0,1.6915384615384617,1.5684615384615384,1.4461538461538461,0.7403846153846154,0.811923076923077
2024-06-03,49.118201928448514,10.215478054650385,12.972580553821528,7.159921794419525,0.0,5.55073789033264,5.14370902047537,4.745514885777792,2.429552168915492,2.6643037031587546
2024-06-04,49.11851189205137,10.215542520088011,13.009263694768375,7.159966977570953,0.0,5.550772918624546,5.106509147056597,4.745544832657638,2.4295675007622215,2.6643205164202857
2024-06-05,49.03022518120243,10.214897902322633,13.008442788538904,7.159515171716864,0.0,5.550422655598584,5.12448640133198,4.771117064458946,2.4767404414761756,2.6641523933534814
2024-06-06,49.054335853821925,10.210065860979697,13.002289292540953,7.156128444445,0.0,5.547797091251385,5.12206232128837,4.768860141763497,2.4755688475627204,2.662892146346447
2024-06-07,49.04109768464692,10.221553126164325,12.981867112389727,7.158431070270998,0.0,5.549582204662762,5.136328868594764,4.770394616809361,2.476996331912915,2.6637489845482243
2024-06-11,49.04528832841418,10.213624066963762,12.993004152796775,7.155713171436909,0.0,5.543566413242827,5.148407688697209,4.765223470956004,2.4743112481117935,2.660861459380538
2024-06-12,48.98540300565674,10.21375280870324,12.99316792835232,7.181013174278955,0.0,5.5436362893591085,5.157296015896497,4.790493341907524,2.474342436564786,2.6608949992808273
2024-06-13,48.86309977016953,10.211242930056363,12.989975049559435,7.252339017953149,0.0,5.5422740227555085,5.16737031157548,4.789316149040998,2.5241416251885593,2.6602411237009727
2024-06-14,48.867410493357696,10.2121437701972,12.991121030615144,7.247937655486128,0.0,5.5427629644979985,5.1640453040087655,4.789738664523566,2.5243643060230765,2.6604758112904214
2024-06-17,48.82642745773465,10.220580768388636,13.040955265957157,7.213563052500876,0.0,5.547342246004346,5.168311699182085,4.793695817630632,2.5264498678369045,2.6626738247647057
2024-06-18,48.84782076380102,10.215426746710328,13.034378989357059,7.2099254059529025,0.0,5.544544839199312,5.1701178684757565,4.791278458703271,2.525175832859532,2.6613310949408246
2024-06-19,48.822012792463845,10.220580768388636,13.040955265957157,7.213563052500876,0.0,5.547342246004346,5.172726364452894,4.793695817630632,2.5264498678369045,2.6626738247647057
2024-06-20,48.817816537175815,10.221418788178712,13.0420245377375,7.214154516795514,0.0,5.547797091251385,5.173150493683931,4.794088868872417,2.5266570199582823,2.662892146346447
2024-06-21,48.71038668771549,10.218067533292798,13.061077423658343,7.211789241379922,0.0,5.5459781576479985,5.171454393932342,4.817737505978666,2.601489981634338,2.6620190747601007
2024-06-24,48.65110332541776,10.234186323949553,13.070389787094728,7.216931145088469,0.0,5.549932361619005,5.189022708271339,4.821172484666987,2.6033448071896332,2.663917056702528
2024-06-25,48.642712426300946,10.235607142959463,13.072204358149877,7.217933076520983,0.0,5.550702862482826,5.191005200862179,4.821841811304147,2.6037062313101567,2.6642868901094237
2024-06-26,48.63389498846388,10.235477961293208,13.072039376325446,7.217841980349675,0.0,5.5506328081094365,5.200405294637321,4.821780955748546,2.6036733704251405,2.6642532646473445
2024-06-27,48.56968515552604,10.27060589698172,12.976963740164106,7.242613455590438,0.0,5.569682458067275,5.246114047872599,4.8383292021478,2.6126091202803066,2.6733969233697175
2024-06-28,48.587264783664516,10.267095254805566,12.972528025593652,7.240137825182866,0.0,5.567778659757693,5.244320849942301,4.836675390996876,2.6117160925602816,2.6724831174962453
2024-07-02,48.557799991011386,10.264385900712963,12.97416732510825,7.243922651384789,0.0,5.566309394739285,5.275210904336822,4.835399054707013,2.6110268943490555,2.6717778836504396
2024-07-03,48.55257671078625,10.261383513922167,13.01073699993694,7.251369246441884,0.0,5.5657106362742415,5.264519383106149,4.834878919028136,2.6107460306124968,2.648078559891735
2024-07-04,48.55380561679968,10.26164323805548,13.008535229492473,7.2515527846158845,0.0,5.565851509029784,5.264652632461096,4.835001293826351,2.610812110761356,2.6481455849578954
2024-07-05,48.55257671078625,10.261383513922167,13.008205981002755,7.251369246441884,0.0,5.5657106362742415,5.2670504020403355,4.834878919028136,2.6107460306124968,2.648078559891735
2024-07-08,48.547047403458286,10.260214918001985,13.009887982393808,7.250543439619088,0.0,5.565076797110776,5.274675449921844,4.83432830908634,2.6104487113323174,2.647776989075557
2024-07-09,48.559336463787425,10.262812159376303,13.066972908593359,7.252378821388199,0.0,5.566485524688534,5.1886783557209295,4.84377901386608,2.6111095128313884,2.6484472397477847
2024-07-10,48.56517594722236,10.251387931089154,13.069177191085277,7.253250953280342,0.0,5.56715492016177,5.189302318145335,4.84436150055914,2.611423510753464,2.6487657277031618
2024-07-15,48.564868570975186,10.251323048524865,13.069094474312193,7.253205046372474,0.0,5.567119684807354,5.1899023892019445,4.844330839872157,2.6114069826642954,2.6487489632695294
2024-07-18,48.595625467648276,10.257815372977575,13.077371337818366,7.1944670393915695,0.0,5.5706454294443875,5.193189236180534,4.847398830942171,2.613060827863522,2.650426457733602
2024-07-23,48.59254802499752,10.257165770503512,13.076543179729494,7.194011431309495,0.0,5.570292654031542,5.199193120691105,4.847091856975606,2.6128953490830087,2.6502586126787184
2024-07-24,48.575629055201006,10.253594427058427,13.071990184505067,7.191506617977635,0.0,5.5683531876524,5.197382863872921,4.880222228696266,2.6119855902971585,2.6493358447391198
2024-07-25,48.57255414459728,10.25294535906192,13.071162707805083,7.191051384759116,0.0,5.568000702494823,5.203384012563374,4.879913303266552,2.6118202476686716,2.6491681377831777
2024-07-26,48.549504717894095,10.248079967140342,13.064959970229001,7.212947559757973,0.0,5.565358485581679,5.201547534102658,4.902906196540749,2.610580844873807,2.644114723879699
2024-07-29,48.54674025664408,10.247496430395305,13.064216037293319,7.219496312109701,0.0,5.565041588056869,5.199985995024944,4.902627019764971,2.6104321955801093,2.6439641651307024
2024-07-30,48.54366900224623,10.2468481341696,13.069715930950732,7.219039578873204,0.0,5.564689522019868,5.199657023815518,4.902316860633464,2.6102670495513838,2.6437968977399984
2024-08-01,48.47007529961287,10.231313595680545,13.075169019443464,7.2080952917398715,0.0,5.556253280706678,5.318110092117954,4.894884796748073,2.606309804024074,2.6397888199264674
2024-08-02,48.47038147709821,10.244011895914875,13.075251613133403,7.208140824091055,0.0,5.5562883786438455,5.304878331497387,4.894915716929418,2.6063262676539916,2.639805495037816
2024-08-05,48.471032477105965,10.243882478076847,13.095931720117346,7.208049759963921,0.0,5.556218183212922,5.283966018937709,4.894853876957359,2.6062933406021505,2.6397721450257845
2024-08-06,48.47072629937652,10.243817770384075,13.095848996840493,7.208004228763193,0.0,5.556183086162566,5.2845643131919084,4.894822957557268,2.606276877388216,2.6397554703357624
2024-08-07,48.516905277340626,10.234637570448884,13.08411289270365,7.201544633186916,0.0,5.551203802779083,5.279828446344908,4.89043636513587,2.603941210807924,2.637389801252136
2024-08-08,48.51564306638047,10.234637570448884,13.08411289270365,7.201544633186916,0.0,5.551203802779083,5.281090657305067,4.89043636513587,2.603941210807924,2.637389801252136
2024-08-09,48.529731660995566,10.237609635759144,13.08791242520065,7.203635910072615,0.0,5.552815832529903,5.281361670639514,4.864079807826614,2.6046973766505657,2.638155680325428
2024-08-12,48.51200668641752,10.239914630651448,13.082160791484885,7.200817517123539,0.0,5.5506433161527164,5.311478489319852,4.8621767565889815,2.603678299505015,2.6371235127560486
2024-08-13,48.5113944321036,10.239154362212313,13.08199568577339,7.20135767173468,0.0,5.550573263282356,5.312673522461819,4.862115392631941,2.6036454393250343,2.637090230474871
2024-08-14,48.51939232247618,10.240576035115797,13.083812077843676,7.187210642666011,0.0,5.55134394212243,5.313411169705405,4.862790481361224,2.604006946930099,2.6374563817791765
2024-08-15,48.61311895558038,10.221931835753752,13.059991425571932,7.174125461947721,0.0,5.541237053327376,5.303737466116778,4.853937186890341,2.599266039339331,2.632654575472386
2024-08-20,48.61344267669849,10.221867440812169,13.05990915175144,7.174080267223529,0.0,5.541202145284348,5.3037040542461265,4.853906608619361,2.5992496647843586,2.632637990580183
2024-08-21,48.6106865889685,10.221287922845944,13.088145638020338,7.173673540328461,0.0,5.540887992687842,5.280095856606355,4.853631421516578,2.599102303072992,2.632488735952989
2024-08-27,48.64294594541751,10.227408372827396,13.095982746350728,7.114938106278543,0.0,5.5442058453956475,5.283257548443192,4.856537748837365,2.6006586309802686,2.634065055469351
2024-08-29,48.63407334862175,10.225410367850222,13.093424342720567,7.1135481469427635,0.0,5.543122741008908,5.282225422366606,4.855588985842842,2.6001505717829416,2.6524560728634032
2024-08-30,48.634107779309474,10.225152617618274,13.094354640683562,7.1133688369083625,0.0,5.542983016428592,5.282092274181953,4.8554665918124496,2.6000850302165044,2.6523892128408306
2024-09-02,48.62001387763327,10.2221894236337,13.09307992047381,7.111307421051226,0.0,5.541376689897819,5.281821528888509,4.854059503827046,2.599331539622374,2.6768200949722414
2024-09-03,48.58882684050159,10.215367728244374,13.10952507303648,7.106561747591673,0.0,5.537678697007118,5.284592426407203,4.883557714038679,2.5975968967543626,2.6762928764185157
2024-09-04,48.58607389984941,10.214788947011636,13.114448104446538,7.106159104761946,0.0,5.537364943788632,5.284293012524077,4.883281021938202,2.5974497223819797,2.6761412432975757
2024-09-05,48.58384379178717,10.223795483598055,13.102734451051873,7.10125696151392,0.0,5.537469524244365,5.284392813381901,4.883373249154563,2.5974987786530526,2.685634946615105
2024-09-10,48.59149141294556,10.22540481930633,13.104796962812987,7.102374775971391,0.0,5.53834118168833,5.267594625512116,4.884141944788128,2.597907652983862,2.6879466239913006
2024-09-11,48.59087951465299,10.22527605380505,13.104631937977304,7.102285337864592,0.0,5.53827143899441,5.268787562699548,4.884080440231883,2.5978749383004702,2.6879127754737535
2024-09-13,45.76089869911739,9.641605170006581,12.341405230628915,6.8665306192297795,5.626641541094247,5.215717040306143,4.967264852960955,4.601998630038197,2.44657213600536,2.531366080612429
2024-09-16,45.76795478170382,9.64309185327285,12.34330820843345,6.867589401039336,5.615648017136569,5.216521275608117,4.96447244180486,4.6027082332872435,2.446949384169974,2.531756403543776
2024-09-19,45.76768335367523,9.643034664669518,12.341455848440626,6.867548672624417,5.615614713392108,5.2164903388950234,4.966815210123445,4.6026809368081265,2.44693487247395,2.531741388897551
2024-09-20,45.766326261822165,9.643341766804674,12.343462042600573,6.867345037795839,5.615448200594888,5.216335660833523,4.966667935366162,4.602544459268869,2.446862316575616,2.531666318337689
2024-09-23,45.76904052601336,9.643913684618035,12.344194096487222,6.864193898639022,5.615781236064705,5.216645026130019,4.964590213021189,4.602817422441459,2.447007432675359,2.5318164639096237
2024-09-24,45.776642178806206,9.526881685477804,12.34624430939207,6.865333953534655,5.61671394556935,5.217511444210371,5.009902416757707,4.604175060250216,2.4474138493419724,2.5891811566596488
2024-09-25,45.77459951365722,9.513607519048655,12.344413729585732,6.864316029266824,5.61588115440881,5.216737842874632,5.0346620677765745,4.599933914203688,2.4470509708618384,2.5887972583160264
2024-09-26,45.798230494225166,9.518518886418383,12.343665848469238,6.872013417094401,5.618780333862955,5.219430965958238,4.993350566000292,4.597561519354755,2.4483142525629478,2.5901337160536277
2024-09-27,45.811822561374086,9.521343806649279,12.353264849856641,6.874052903485152,5.620447883870209,5.220979996464502,4.970496417734622,4.587054730863764,2.4490408669182053,2.5914959827835395
2024-09-30,14.842512307692306,3.084807692307692,4.002318076923077,2.224423076923077,1.8209615384615383,1.6915384615384617,1.6119230769230768,1.4861538461538462,0.7934615384615386,0.8396153846153847
2024-10-02,45.80049501128727,9.64017084417494,12.356379350558173,6.827836045843502,5.6205146064585,5.22104197680948,4.908824141452296,4.584141335481993,2.449069940463383,2.591526747470463
2024-10-03,45.79641750415602,9.639312603115451,12.370117221662015,6.826634662953876,5.620014225657299,5.22057716008888,4.908387120729313,4.5783915658169185,2.4488519056988083,2.5912960301214243
2024-10-04,45.78047143597328,9.638454514856603,12.386819968636834,6.833741994863233,5.619513933943549,5.220112426123926,4.903202463009991,4.577983998990446,2.448633909752992,2.591065353849143
2024-10-07,45.77422340092947,9.63773245956131,12.385129438093614,6.832809338249507,5.618746992955673,5.219399994723635,4.915587716722442,4.577359204103925,2.4482997246736837,2.590711729986743
2024-10-08,45.77259375921306,9.637389339575853,12.33128590531275,6.832566078390342,5.618546955820943,5.219214175034429,4.974155574046569,4.578382966640024,2.4482125609586234,2.587652685007406
2024-10-09,45.81500219052556,9.646318406737509,12.44367591178169,6.838896469251472,5.623752554697541,5.2240497910148465,4.787524484466879,4.580249202854308,2.4504808364855903,2.5900501521845998
2024-10-10,45.8299726239498,9.673234663488056,12.42160132040782,6.793602651823235,5.625590162668494,5.225756792779815,4.7896829540007815,4.598380806743493,2.451281551501764,2.590896472636741
2024-10-14,45.82970034692854,9.67317719455737,12.421527523361627,6.793562290858833,5.625556740895696,5.225725746427136,4.790248600891541,4.598353487647343,2.4512669883763487,2.5908810800555635
2024-10-15,45.851285218520545,9.67271746769326,12.394203835844966,6.789674974712337,5.625289381008935,5.225477388885267,4.801308351179028,4.598134946563434,2.4511504896021616,2.5907579459900694
2024-10-16,45.85074044360592,9.672602542804949,12.395244710487814,6.789594304245042,5.625222545007989,5.225415303188327,4.801251305180543,4.598080314538159,2.451121366638817,2.5907271643024434
2024-10-17,45.79904579080706,9.72103686138612,12.363467704979266,6.8294111364725225,5.618880358958929,5.219523881867435,4.817200417576152,4.595269775031993,2.448357837265238,2.5878062356552842
2024-10-18,45.73167353025255,9.705406898532614,12.342082325616426,6.817598144239004,5.609161250134601,5.2104955492854526,4.904832099600222,4.651297300248905,2.444122855428806,2.583330046661421
2024-10-21,45.72192316693061,9.713405787526826,12.33945089366709,6.816144577077388,5.607965331509757,5.209384629418082,4.915038999493026,4.650305605978942,2.4436017486333568,2.582779259764922
2024-10-23,45.721652382854714,9.713348260733818,12.33937781435249,6.81610420905954,5.607932118827421,5.20876153607426,4.9215245440337805,4.644947893965937,2.4435872766165314,2.582763963481506
2024-10-24,45.76393351189637,9.722330686123863,12.25357128338049,6.821221828256039,5.613118057856647,5.213578341836436,4.932003616154536,4.649243312680292,2.4458469856074054,2.5851523762079243
2024-10-28,45.76664650788286,9.722907049257595,12.25489052857958,6.821626206682955,5.613450816987999,5.213887415293003,4.927553404879528,4.647740458885406,2.4459919812960695,2.5853056302550073
2024-10-29,45.74549366582375,9.718413228257777,12.252189202792536,6.818473325868071,5.610856341587275,5.2114776137142345,4.968532096758824,4.645592324220535,2.4448614706293266,2.584110730347672
2024-10-30,45.744951542365186,9.71829805669947,12.252044003808914,6.818392521092664,5.6107898481121445,5.211415853220648,4.968473215378639,4.646722355992759,2.444832496917384,2.584080106412194
2024-10-31,14.846358461538461,3.1540384615384616,3.9786642307692306,2.1975000000000002,1.8209615384615383,1.6913461538461536,1.6101923076923077,1.508076923076923,0.7934615384615386,0.8386538461538461
2024-11-01,45.76637519380933,9.722849409869102,12.264895827976954,6.738590893359069,5.613417539299466,5.21385650629832,4.9719857326121675,4.676761111789364,2.4459774809535957,2.5852903040326294
2024-11-04,80.24754844763717,3.58008257056733,4.46061557524398,2.450755710908693,2.0415418163626646,1.89622560723515,1.7925207161515677,1.7008895753812505,0.8895766748666548,0.9402433056455359
2024-11-05,80.24408827947288,3.5799282021414296,4.460423239399395,2.4506500375634825,2.0414537877794157,1.8961438444946626,1.7967552927820942,1.700816235272131,0.8895383174968707,0.9402027635976378
2024-11-06,80.24374227906814,3.579912766031014,4.460404006727192,2.4506394707301737,2.041444985338613,1.8961356686084174,1.7971787303604054,1.700808901609074,0.8895344819418227,0.9401987095851402
2024-11-12,80.24616434456304,3.580020821599449,4.4575202533991565,2.4507134404770214,2.0415066040183794,1.896192901292813,1.7972329761429096,1.7008602385786245,0.8895613315217904,0.9402270884068172
2024-11-13,80.24586091579062,3.5799976662856525,4.457491422482978,2.4506975894410727,2.04149339970243,1.8961806368553036,1.797652546912964,1.7008492375385436,0.8895555779039206,0.940221007086524
2024-11-14,80.24598868329633,3.5799745112713874,4.456815803410161,2.4506817386101694,2.041480195557288,1.8961683725764442,1.7982877084320774,1.7008382366407695,0.8895498243604784,0.9402149258448974
2024-11-15,80.25844714161963,3.5805303142962988,4.441982404284295,2.451062215152426,2.0417971421904038,1.8964627590626888,1.7985668986176109,1.7011022974696477,0.8896879299479993,0.9403608973589979
