date,THE HONGKONG AND SHANGHAI BANKING,BNP PARIBAS,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,PO KAY SECURITIES & SHARES CO LTD,BOCI SECURITIES LTD,UBS SECURITIES HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,ICBC (ASIA) SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,TOTAL_CCASS_PCT
2024-04-19,53.55193870125393,41.419336124110295,8.220171046957683,3.8408356569586086,4.180465172243643,3.2009175596256587,2.843172984240266,2.3461123539907645,1.4208973660186994,0.4163694404288403,121.44021640582838
2024-04-22,53.26791531278041,41.40613253736187,8.267227071553718,3.776468791869224,4.180524961077708,3.2268488737921706,2.8537730662093224,2.369387250259768,1.4269958270933323,0.4176847947782709,121.19295848677581
2024-04-23,53.33034615563393,41.34195460498813,8.347097181316164,3.666732365826275,4.180883694082098,3.2481884055024897,2.8496482345471765,2.379912177664405,1.4323170333251196,0.41696732876949055,121.19404718165529
2024-04-24,53.20374676725361,41.35724811043129,8.268501530340647,3.6047534667694476,4.180883694082098,3.244240967311015,3.0395512033918655,2.378657987292223,1.4335128100064198,0.41941867096615665,121.1305152078448
2024-04-25,53.291900978708775,41.358795983556405,8.177205056922366,3.609231650440918,4.180883694082098,3.2485405617351324,3.049056073498519,2.381473264121843,1.4343498536833303,0.4230060010100582,121.15444311775944
2024-04-26,53.37951481868165,41.3605060039995,8.154982982232413,3.541369051801419,4.180943482916163,3.2497887134350742,3.062418160446043,2.3844103308064533,1.4359641522030862,0.4264139645517647,121.17631166107357
2024-04-29,53.33772433691289,41.36238247655663,7.977978258560572,3.4736283028057446,4.180943482916163,3.26234084104752,3.09852224578455,2.3893151078089776,1.4379969725612969,0.4274901635649352,120.94832218851927
2024-04-30,53.17074189591771,41.3646569035933,8.057982713833162,3.36642746142666,4.180943482916163,3.2759679121076206,3.0791092298854745,2.401158080060578,1.438116550229427,0.43621933333842894,120.77132356330851
2024-04-30,20.333627791713727,15.81872863192425,3.0815447633941435,1.28739379116523,1.5988821214160187,1.2528001266709465,1.1775171603413062,0.9182541549747743,0.5499664968134227,0.16681959369715169,46.18553463211097
2024-05-02,20.251885184762905,15.821072428924074,3.0999981063140916,1.2630452642180707,1.5988592568883737,1.2625377860269924,1.1887892124185457,0.9228525544520771,0.5514755556379858,0.1805154457564436,46.14103079539956
2024-05-03,20.220208896808945,15.804486020415387,3.180271621634672,1.2572376741962676,1.5988592568883737,1.2787462210291818,1.1898409806902108,0.925484490229281,0.5532818533219324,0.17398874347568077,46.18240575868993
2024-05-06,20.300548490614418,15.807495312356842,3.1455769416572537,1.1653848990050104,1.5988592568883737,1.2860625497721612,1.1956279926371338,0.9260564235237905,0.5538534665130548,0.17398874347568077,46.153454076443715
2024-05-07,20.26738337894286,15.793131518851458,3.1506939314860705,1.1268764615454787,1.598836392360729,1.276115565665526,1.2028875944870259,0.9157833912529393,0.5491433738182064,0.17398874347568077,46.05484035188598
2024-05-08,20.31028306325923,15.796651215643532,3.159295018037417,1.1136462913207303,1.598836392360729,1.2765482768512058,1.202910459014671,0.9109023862139455,0.5485717606270841,0.17446889855622358,46.09211376188477
2024-05-09,20.366103492147733,15.812505913538526,3.1866020548101317,1.0686411955697612,1.598836392360729,1.2770714401082486,1.2099753236826116,0.9108374280909062,0.5484345734612147,0.17097062582655467,46.14997843959642
2024-05-10,20.362206507784993,15.829077688749521,3.204455295337512,1.0255872900144245,1.598836392360729,1.272085281106616,1.2128462852318151,0.909307196713744,0.5485031670441495,0.16987312849959973,46.1327782328431
2024-05-13,20.361704974371104,15.82752463857377,3.2355336987580854,1.028175211575912,1.598836392360729,1.2735250604124149,1.2195163252363839,0.9064040647741441,0.5466054112496231,0.17053619980130166,46.16836197711346
2024-05-14,20.34883126213234,15.818757509822667,3.2269143891782073,1.0194481643417703,1.5988821214160187,1.2737742608992166,1.2236085955297393,0.909264440047048,0.5408435502831097,0.16623766860406147,46.12656196225417
2024-05-16,20.3712513719534,15.833077654944775,3.227388302242703,0.9715666652840182,1.598836392360729,1.2719814761511081,1.2148926375915057,0.9163526951267695,0.5393802205138364,0.1549986329047411,46.09972604907359
2024-05-17,20.36869804442224,15.8387306807597,3.274545864626162,0.9250885452040545,1.5989507149989535,1.2875543687428799,1.2057491129863123,0.9262508863314103,0.5429928158817299,0.16130924253473208,46.12987027648817
2024-05-20,20.36673777700913,15.841159350886139,3.306103874378616,0.9226291680169866,1.598836392360729,1.248544946618121,1.2164203081415716,0.8992184068066554,0.5314005003657682,0.1689688592957718,46.10001958387949
2024-05-21,20.37499484387753,15.839159619298314,3.2970758842316124,0.9207725683722211,1.598790663305439,1.2350558356177943,1.204532651522021,0.8911723337993616,0.5293426928777277,0.17050078264797972,46.06139787555
2024-05-22,20.387579754267616,15.896447424977483,3.329726406843994,0.8902719744297609,1.5986763406672144,1.2170027133897425,1.1839856266701576,0.8793914545239127,0.5255243167610303,0.15863409280027937,46.067240105331194
2024-05-23,20.208926235590877,15.896340030291137,3.3909778698485153,0.8548511399188682,1.5986306116119249,1.2264670501823214,1.1863747411637724,0.8788214189851977,0.5252956714845813,0.1581539377197366,45.92483870679693
2024-05-24,20.215512980121236,15.89623078357805,3.3827129833116603,0.85678408422144,1.598584882556635,1.2251856991885737,1.1899416532054312,0.8783782358458567,0.5247926518763937,0.1591015809325069,45.92722553483778
2024-05-27,20.26273618656356,15.876894481194038,3.3547163295206475,0.8563953872514768,1.598584882556635,1.2278607346003882,1.1882039491044194,0.8762290845698748,0.5245640065999446,0.1599932975106578,45.92617833947165
2024-05-28,20.292164868585502,15.867925801631747,3.3134282285707988,0.8566008021678385,1.598584882556635,1.2243878643609327,1.192048139272828,0.8743516553404249,0.5259092182194045,0.15798121907790705,45.903382679784016
2024-05-29,20.300794078505852,15.869775381866525,3.3236235671767123,0.8576875074377451,1.59860774708428,1.2268594969348183,1.1893928816774262,0.8770016769589958,0.5265036959381717,0.1419074561435461,45.91215348972407
2024-05-30,20.29278154776061,15.86628890723312,3.3178477817128633,0.8572677375747125,1.5986306116119249,1.2268594969348183,1.199224628564731,0.8768416252654817,0.5252232823900577,0.1454962952672164,45.906461914315535
2024-05-31,20.28067432308209,15.862136274586783,3.299339906894482,0.8570069219078671,1.5986992051948594,1.2308021417592658,1.2096508531708028,0.8773026884654409,0.5258634891641146,0.15288153769651738,45.89435734192222
2024-05-31,53.03227298904346,41.47816427118956,8.627498861166204,2.241001670461759,4.180465172243643,3.2184450150648254,3.163136158336292,2.2940734083860814,1.375089194178435,0.39977247861422754,120.00991921868449
2024-06-03,53.03627244352057,41.49564204210762,8.605578122199939,2.271135242830532,4.180764116413968,3.215987096096412,3.12352808858857,2.2974281598654698,1.3772415922047758,0.39941374560983745,120.00299064943769
2024-06-04,53.266581842414254,41.52755558785534,8.601695614682258,2.310186618744274,4.180883694082098,3.2332659495635365,3.1025616392028175,2.30806830035335,1.3808289222486774,0.3930761291989447,120.30470429834554
2024-06-05,53.20836509595214,41.51230584783872,8.539431463098108,2.314114745142346,4.180883694082098,3.2335622032363287,3.099048985412663,2.3093265563662486,1.379932089737702,0.39092373117260376,120.16789441203895
2024-06-06,53.18073255030114,41.457387651351965,8.494486223499903,2.315848621330232,4.180883694082098,3.209632679023147,3.1330015097685058,2.3056283180351564,1.3764643373619305,0.39576662673187085,120.04983221148595
2024-06-07,53.47674748627892,41.44987643991721,8.506034735743732,2.304548531691942,4.180883694082098,3.1832420072445125,3.1803838020320345,2.290136134296397,1.3697679879466476,0.44185514841506635,120.38347596764855
2024-06-11,53.509504293742296,41.43599837533171,8.548108616585964,2.304428954023812,4.180883694082098,3.1487963445853016,3.1856453390074244,2.273109589709027,1.36396847104234,0.43927735283435276,120.38972103094432
2024-06-12,53.5223255906857,41.43923480470848,8.65951554265269,2.2836822286032477,4.180883694082098,3.1388474825968813,3.200724381902794,2.273426470529572,1.3621150171863243,0.42223753512582046,120.48299274807361
2024-06-13,53.587429831465606,41.4594413978021,8.607768127402906,2.2782414447033306,4.180883694082098,3.1396725685069784,3.1851792850458875,2.2727807511216698,1.3642674152126653,0.4221777462917554,120.497842261635
2024-06-14,53.566037864947816,41.4443352705649,8.803672699411043,2.2999074832364785,4.180883694082098,3.1533456769693093,3.153311836489229,2.2073077926020814,1.368871155435672,0.4221179574576904,120.59979143119632
2024-06-17,53.55125459741457,41.45233752769383,8.82249739318292,2.298950861891438,4.180883694082098,3.1545402578739288,3.146809800784657,2.2067111000381128,1.3697679879466476,0.4429244717123194,120.62667769262052
2024-06-18,53.501454564279115,41.43832141069046,8.661500472154813,2.299763990034722,4.180883694082098,3.153224604580328,3.136417843746981,2.2022272364274063,1.3692298884400624,0.4441800372276849,120.38720374166367
2024-06-19,53.64900724850169,41.43885699906602,8.748775189860877,2.061100715878974,4.180943482916163,3.141769063973469,3.13815470937657,2.203363224274642,1.3689907331038023,0.43790220965085724,120.36886357660306
2024-06-20,53.56903495962183,41.43669688828009,8.77207447997418,2.0620457381902058,4.180943482916163,3.1429593400820357,3.1411630443513863,2.204140479117487,1.3702462986191677,0.4384403091574425,120.31774502030999
2024-06-21,53.57425996561961,41.439543673825256,8.651562611311862,2.0607303838407756,4.181063060584293,3.1351271223971855,3.1317761974031764,2.200289839048363,1.3677351675884366,0.4380815761530523,120.18016959777201
2024-06-24,53.593532358180966,41.46350697872968,8.760461515367227,2.067426733256058,4.181063060584293,3.1375667459823746,3.1298569758296897,2.2017875493416916,1.368273267095022,0.4382011538211823,120.34167633818818
2024-06-25,53.52407788183447,41.442785424408264,8.609709112111995,2.066170629641186,4.181122849418358,3.1378059013186346,3.1333157598803516,2.2048367798790083,1.3699473544488427,0.4380217873189872,120.1077934802601
2024-06-26,53.515438694256254,41.43397272963358,8.524023402248877,2.0585184361357056,4.181182638252424,3.1361811397529173,3.1392946432868536,2.219375929602771,1.3761653931916054,0.4137475206885868,119.99790052704957
2024-06-27,53.40316674333827,41.53653832207411,8.564946348035358,2.1062304040302684,4.181182638252424,3.1489340980589877,3.140528086933615,2.2217495463151526,1.3781384247157513,0.4111168119897256,120.09253142374365
2024-06-28,53.44173580272761,41.47732943969951,8.5540738681383,2.159609875083524,4.181242427086489,3.149888567006002,3.1385724539601827,2.2218114875472437,1.3779590582135561,0.4108776566534655,120.11310063611589
2024-07-02,53.31089033092966,41.4771947952452,8.340446988880778,2.2069028428289594,4.181362004754618,3.166690066421951,3.163896791883267,2.229650102637339,1.382204065432173,0.41135596732598567,119.87059395633995
2024-07-03,53.29161195948491,41.443491949060416,8.433991402882237,2.1877954076607904,4.181421793588683,3.1710516618669944,3.1475187169901666,2.231327179432863,1.384356463458514,0.4112363896578557,119.88380292408343
2024-07-04,53.30054172079669,41.446881079119386,8.287305357809434,2.188566683620229,4.181421793588683,3.1812568385870517,3.168549618739041,2.2352176388654743,1.3857913954760746,0.41195385566663595,119.78748598226869
2024-07-05,53.30151789309047,41.448283605588884,8.38333525343181,2.1565192706730345,4.181481582422748,3.184364064293411,3.1714851907028,2.234442177687651,1.3864490726507896,0.40454004024257273,119.85241815078416
2024-07-08,53.230906144071824,41.451018406647854,8.380455882972072,2.1591499793718953,4.181481582422748,3.1844229562949646,3.171766138434071,2.2368944167168276,1.3872263274936352,0.4044204625744427,119.78774229700034
2024-07-09,53.24795415285062,41.4462016985979,8.34216430356163,2.15806194216958,4.181601160090879,3.2060578448455646,3.1705882984029903,2.2403708384735386,1.395596764262739,0.3424194416490109,119.73101644490447
2024-07-10,53.295114090440265,41.44023722430041,8.381841130468525,2.1696609759781955,4.181959893095269,3.2622831448226473,3.0837089044677652,2.268089061523753,1.4125170043031412,0.35204544393348003,119.84745687333344
2024-07-11,53.213644509788914,41.42839078429644,8.392578965911266,2.166850900777139,4.181959893095269,3.2759084222177255,3.1407561215467394,2.2724004343481816,1.414968346499807,0.3528226987763254,119.8402810772578
2024-07-12,53.240736444802295,41.423757986700075,8.291409143801989,2.173176559421219,4.182019681929334,3.283537477444423,3.1391418230269834,2.2755692425536282,1.4166424338536279,0.35246396577193523,119.7784547593055
2024-07-15,53.35670203031114,41.44431356721813,8.312516336103132,2.1758628717357604,4.181959893095269,3.2836949014445165,3.1431996314061426,2.2908772168946334,1.4163434896833027,0.3544967861301461,119.95996672402218
2024-07-16,53.33653274544997,41.437738529347165,8.308749878712371,2.1950670452374466,4.181959893095269,3.283796542462427,3.1409846942593695,2.2907724668573515,1.4188546207140338,0.3546761526323412,119.94913256876775
2024-07-17,53.327625703895144,41.462769782405665,8.282463717815682,2.1942437529923713,4.182019681929334,3.291393849818236,3.182563702922045,2.2947729975334763,1.4223223730898054,0.35856242684656786,119.99873798924831
2024-07-18,53.03687529433445,41.449563505159716,8.296425845501885,2.188663960053253,4.182019681929334,3.299878841993408,3.3160067604047807,2.2960933741449683,1.4238196050724616,0.35916031518721814,119.84850718378148
2024-07-19,52.71295571372184,41.463378014214605,8.31195049457754,2.188723748887318,4.182079470763399,3.3007069173452086,3.3163350608926314,2.3005267161908898,1.424477282247177,0.3605354583707137,119.56166887721133
2024-07-22,60.204810692814924,41.45536218502034,8.272369329805148,2.18605896055304,4.1828348428929765,3.302620160035289,3.3214171117881586,2.29992882785024,1.424238126910917,0.3649598320915256,127.01460006976258
2024-07-23,60.30709611477902,41.45135495799481,8.443352540631798,2.199066679081061,4.1828946317270415,3.3056268209227517,3.2871020279425465,2.3166926005118937,1.4273471462822982,0.36603603110469607,127.28656955097793
2024-07-24,60.2579079605714,41.44381199868916,8.448006981786092,2.1970021108519613,4.187771487344057,3.308339739268452,3.2787360753359973,2.316132080192534,1.4280646122910785,0.37141702617054845,127.23719007250128
2024-07-25,60.2801669847608,41.44089986394835,8.452613173351295,2.1966433778475714,4.187771487344057,3.310175256474248,3.2614466990340776,2.310727169593056,1.4277058792866884,0.37069956016176814,127.23884945180193
2024-07-26,60.417385288592904,41.436064561571015,8.428275889289791,2.196165067175051,4.187771487344057,3.309039268627013,3.2341496883198513,2.3116837909380963,1.4257328477625424,0.3687863174716873,127.31505420709202
2024-07-29,60.364365148432384,41.434886900906434,8.422212703627256,2.1939535977806535,4.187831276178122,3.3113680437138457,3.221952766170586,2.3102518483622387,1.4280048234570135,0.3684275844672971,127.24325469309584
2024-07-30,60.381666123768106,41.43984919476733,8.3340749938903,2.1925784545971583,4.187831276178122,3.314118330080837,3.2185807955069867,2.314915377419311,1.4299778549811595,0.3706397713277031,127.18423217251701
2024-07-31,23.08671113145686,15.851930395433623,3.2054884976127287,0.8380082828681159,1.6014704316744761,1.2696966924971365,1.204470002716274,0.8856137842126666,0.5468312213246441,0.14210640039858433,48.63232684019511
2024-07-31,60.36982536370337,41.451476747849796,8.382085248278011,2.191321812882779,4.187711698509992,3.320151023437998,3.1495886662143313,2.3158062310468797,1.4299180661470945,0.37159639267274347,127.16948125074299
2024-08-01,60.34240399221429,41.459436255962366,8.280739766574252,2.193204443689819,4.187771487344057,3.3334184646611975,3.1461059068412096,2.3173066318377415,1.4353588500470118,0.37261280285184895,127.06835860202379
2024-08-02,60.438853426085295,41.44573666104655,8.318484278153,2.207745088134433,4.187831276178122,3.3396799698863258,3.2241896458194605,2.3201106683665573,1.4372123039030276,0.37799379791770127,127.29783711549048
2024-08-05,60.42654314430664,41.45244096237676,8.352736165201007,2.207984243470693,4.187891065012188,3.348819350850339,3.2400337466355267,2.321195178027663,1.4402017456062788,0.37578161105729535,127.3536272125444
2024-08-06,60.46979073975041,41.427795945186325,8.415427986315226,2.111412900167025,4.187950853846253,3.3738318900037747,3.1871917174116824,2.325990481675014,1.4478547163666022,0.3803853512803023,127.32763258200262
2024-08-07,60.664378044166426,41.363242299779316,8.34274282032004,2.106330849271498,4.188010642680318,3.3700046871576044,3.215143356070086,2.321445454087059,1.4447456969952208,0.381999649800058,127.39804350032762
2024-08-08,60.69450928477067,41.31758049100485,8.404859353272887,2.0661801360658023,4.188010642680318,3.374624689943477,3.219089419118378,2.321249825021998,1.4450446411655458,0.38271711580883827,127.41386559885275
2024-08-09,60.82223611119495,41.32743644114513,8.41795609737483,2.0268390832510152,4.188070431514382,3.383519295420829,3.1823814665558148,2.325257649935879,1.4471970391918867,0.3846901473329842,127.5055837629177
2024-08-12,88.96390251774032,41.31405737416873,8.564559454490121,1.9875795226170587,4.188190009182512,3.3956239633991316,3.182810810173236,2.331209209845214,1.4506050027335933,0.386722967691195,155.76526083204112
2024-08-13,88.9355817428204,41.315951305065404,8.787897535120655,1.946086071775931,4.188190009182512,3.3949662862244163,3.2163285501277574,2.3337603396059348,1.4508441580698535,0.40328447472720724,155.97289047272008
2024-08-14,88.96080527676926,41.29102013851514,8.799898947782529,2.0209208257222544,4.188488953352838,3.426804796985387,3.2397666101249243,2.35208466062552,1.464468239688251,0.402746375220622,156.1470048247867
2024-08-15,88.54311264965372,41.435582723357285,8.749065942960936,2.0071096050532335,4.188787897523163,3.4354097853505285,3.167060458248984,2.3638643762906795,1.4672185260552422,0.388935154551601,155.74614711904536
2024-08-16,88.48922210364688,41.22322175308342,9.01094193299826,2.0229002546516455,4.188787897523163,3.4474227970462095,3.206755221806099,2.3782182404176746,1.4682349362343476,0.3906690307394867,155.8263741681472
2024-08-19,86.55864507606091,41.25599410564366,9.644661662114855,2.0608463741788614,4.188787897523163,3.4602908488578548,3.252673046368039,2.396635413496563,1.4684363050274785,0.393598683608673,154.68056941288006
2024-08-20,81.47823233479826,41.24357686164086,11.568280524981168,2.0646244306034305,4.188608531020968,3.4538419056379333,3.2580815442975615,2.398176291328087,1.4668220065077227,0.40119186553493136,151.52143629635094
2024-08-21,81.55671994735062,41.23694024127081,11.585976166410559,2.0682094886716373,4.188608531020968,3.4606353521197377,3.2615492966733326,2.3935731489934207,1.4679579943549583,0.47299825524702743,151.69316842211308
2024-08-22,81.4932402289811,41.24192908137403,11.571346795336192,2.060556517911314,4.188608531020968,3.4649348867550214,3.2588587991404063,2.398441155862995,1.467120950678048,0.5293791257703468,151.6744160728304
2024-08-23,81.44701580727806,41.246501372670316,11.663134015504479,2.061453350422289,4.188608531020968,3.4801772727450575,3.280943837822682,2.3941401265068594,1.4680177831890233,0.58271076575635,151.8127028629161
2024-08-26,81.39920417139712,41.246532702019366,11.698488886963316,2.0644667076591667,4.188608531020968,3.4811199035029263,3.2813972165513974,2.3984167022298624,1.471844268569185,0.5864774623024466,151.81655655221576
2024-08-27,81.33108513844832,41.24462872659856,11.718122822604263,2.0644069188251017,4.188668319855033,3.4827908818373756,3.3311683118911604,2.394892270039397,1.471866270860121,0.5818139332453746,151.8094435942047
2024-08-28,81.24137229187791,41.26441751531974,11.8900065728496,2.0649450183316866,4.188668319855033,3.506350612111865,3.3250112577591437,2.4077474672517187,1.4724043703667062,0.575835049838872,151.93675847556227
2024-08-29,80.97164094587696,41.264889249220516,12.029256620840902,2.06123494181145,4.188728108689098,3.515199359553489,3.2869855592937878,2.41181310796814,1.4733609917117465,0.5768514600179774,151.77996034498406
2024-08-30,81.02369430059065,41.240064805739046,12.012595804551507,2.0624940348680254,4.188728108689098,3.520767792614135,3.3631749488535223,2.4119844029777364,1.474257824222722,0.5752371614982217,151.87299918460465
2024-09-02,82.5021397347513,41.22237161565185,12.084828787594656,2.0093226289573165,4.188787897523163,3.537741842605196,3.388278546401239,2.4220946948181323,1.4799975522929645,0.5786451250399282,153.41420842563574
2024-09-03,81.9616963265042,41.166156838509565,12.45247266002503,2.017457617297872,4.188787897523163,3.543425070227247,3.3630251778241895,2.4304020543672973,1.4782038872710135,0.5945489549012251,153.1961764844508
2024-09-04,81.98846623885731,41.28577026036238,12.393172181156647,2.0235560783725046,4.188787897523163,3.549684183899012,3.3284672317346047,2.4323937997965053,1.4788017756116638,0.5952066320759403,153.26430627938973
2024-09-05,82.07530563406254,41.31113830392317,12.344305152776782,2.0211507735780687,4.188787897523163,3.5551847566329946,3.2782446111199826,2.438552049705203,1.47930017533243,0.5970600859319561,153.28902944058632
2024-09-09,82.08352719663483,41.82918894035905,11.674634098792716,2.021928028420914,4.188787897523163,3.557034025270626,3.3079313815317875,2.441725043129034,1.4800774301752755,0.5983156514473218,153.18314969328472
2024-09-10,82.20119030672045,41.66970844352934,11.85066886820952,2.0240796491924122,4.188907475191293,3.5781954460442646,3.252656006550331,2.454344313602135,1.4876706121015337,0.6025606586659386,153.3099817798072
2024-09-11,82.23460503051388,41.70117464922058,11.667865165732879,2.029725209849002,4.188907475191293,3.6001450630173832,3.29826053762177,2.475323677376046,1.4927008858667605,0.6014844596527681,153.29019215404236
2024-09-12,82.05430570292972,41.681881151200805,11.719193580833533,2.0284895540153802,4.188907475191293,3.6064030407013017,3.2952113070844535,2.480485725731552,1.4935379295436708,0.6041749571856943,153.1525904244174
2024-09-13,82.04068849702723,41.76964822995539,11.701058431684928,2.0353652699328584,4.188907475191293,3.6198667686667365,3.298570781881734,2.4957670342525637,1.4977829367622877,0.6078818648977259,153.25553729025276
