date,SUNHIGH FINANCIAL HOLDINGS LTD,PHILLIP SECURITIES (HONG KONG) LTD,CGS INTERNATIONAL SECURITIES HK LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,BRIGHT SMART SECURITIES INTERNATIONAL
2024-04-24,0.0,39.91166648712701,23.490969155086358,9.96086035405221,11.810118855255126,12.194333728320586,2.6320514201587133,0.0
2024-04-25,0.0,39.84727898472789,23.453072345307234,9.9447909944791,11.89144618914462,12.174661217466122,2.688750268875027,0.0
2024-04-26,0.0,39.8530202545259,23.452231582720916,9.94443448646711,11.891019896038717,12.17422477146442,2.685069008782936,0.0
2024-04-29,0.0,39.81845472089201,23.558001572439423,9.913515831606032,11.914802372954043,12.136373382889,2.6588521192194983,0.0
2024-05-02,0.0,39.79427836708454,23.5436979892139,9.907496696310583,11.968284581592199,12.129004607307403,2.657237758491375,0.0
2024-05-08,0.0,39.787173260962724,23.539494357948865,9.905727753178118,11.966147693186688,12.126839022996714,2.6746179117268962,0.0
2024-05-14,0.0,39.79001499892865,23.541175630312118,9.90643525462467,11.967002356974502,12.127705163916863,2.667666595243197,0.0
2024-05-16,32.354149051817856,26.916294238434595,15.924628578330715,6.701292426621573,8.095180577364417,8.203889358618191,1.8045657688126586,0.0
2024-05-17,32.34633498369762,26.909793503200095,15.920782514189108,6.699673952421205,8.11979229561647,8.201907982127763,1.8017147687477357,0.0
2024-05-20,32.3377438671045,26.941278732856865,15.9165539887966,6.697894533513618,8.117635696349238,8.199729573111842,1.7891636082673363,0.0
2024-05-21,32.32681631667874,26.93217475259474,15.911175476707701,6.695631185131547,8.14868452811972,8.196958725561188,1.7885590152063722,0.0
2024-06-03,30.517704962858318,25.424964681219524,15.020735542086314,6.320922389828191,7.692658250922846,7.738230870892767,1.6884655698856128,5.59631773230643
2024-06-06,30.519791263131506,25.426702823416814,15.02176241369095,6.321354510858419,7.693184148759201,7.738759884237632,1.6817446391541142,5.596700316751361
2024-06-12,30.517009592817917,25.424385353293687,15.020393282748879,6.3207783626130745,7.692482967621392,7.738054549183129,1.6907056759404835,5.596190215781439
2024-06-21,30.52257344059801,25.483716584243034,15.023131794252375,6.321930764146859,7.732628364365642,7.739465347888512,1.6818979466259487,5.494655757879623
2024-06-24,30.52048675994713,25.618704708080763,15.028941251538216,6.321498564331616,7.732099721981678,7.738936238093068,1.6817829634018504,5.357549792625678
2024-06-25,30.517009592817917,25.64085036571194,15.043179073529748,6.3207783626130745,7.731218811948868,7.738054549183129,1.6998199922528312,5.309089251942488
2024-06-27,30.50658284360621,25.894036718144957,15.038039269281581,6.3186187417429736,7.728577285772857,7.735410687440207,1.7151838185048518,5.063550635506355
2024-06-28,30.501024823502622,25.88931906171715,15.035299476201322,6.317467547255751,7.763607378729219,7.734001366431337,1.6966522432247781,5.062628102937827
2024-07-03,30.48713862963806,25.877532437969496,15.217391304347828,6.391987252447075,7.7600728431595725,7.730480309583427,1.6958798087867062,4.839517414067835
2024-07-04,30.491303160003643,25.881067298060284,15.442582642746563,6.392860395228121,7.783899462708314,7.731536289955378,1.7074947636827247,4.569255987614971
2024-07-08,30.498246572846927,25.886960878079883,15.446099193878945,6.394316163410302,7.78567199526347,7.733296898483399,1.719269481258824,4.536138816778249
2024-07-09,30.50380358037626,25.91445360542978,15.448913588120075,6.395481255409284,7.787090602651118,7.734705962738578,1.7286931171138342,4.486858288161071
2024-07-10,30.554604977984624,25.957611844956997,15.474642392717817,6.406132366025598,7.800059316040427,7.7475874341249735,1.7315721032099103,4.327789564939658
2024-07-11,30.544849134490388,25.94932378497959,15.469701461901614,6.404086938673113,7.838620658197824,7.745113690788423,1.7218965949779916,4.32640773599106
2024-07-12,30.551816958277257,26.032803339644595,15.473230376166253,6.405547824896776,7.840408787097656,7.746880489084564,1.7222893902411205,4.227022834591783
2024-07-15,30.561577253953402,26.041119959838444,15.49642881591858,6.407594185701572,7.842913538552815,7.749355361339935,1.738812952102777,4.162197932592474
2024-07-16,30.587402366053073,26.22299365093866,15.50952359201571,6.413008724249761,7.849540949161833,7.755903713515735,1.7402822820079478,3.921344722057279
2024-07-17,30.596486418568524,26.340438169647957,15.651200511730975,6.414913302720855,7.851872158636603,7.758207113974367,1.756790715738012,3.6300916089827067
2024-07-18,30.588100947813178,26.333219138974535,15.646911042594496,6.413155190133607,7.920520726276122,7.75608084960603,1.733470366563892,3.608541738038141
2024-07-19,30.584608358072618,26.33021237725508,15.645124457638731,6.412422927609043,7.983557889929208,7.755195250057091,1.753825074217858,3.5350536652203703
2024-07-22,29.956607318600696,25.87232710029525,15.323879395186543,8.517491276728997,7.826339804956607,7.5959559810324775,1.7558378813635145,3.151561241835913
2024-07-23,29.9767223241864,26.207529432830473,15.390124893683693,8.523210528671829,7.831594968440843,7.601056448363848,1.7346344957249653,2.7351269080979455
2024-07-25,29.974709608110828,26.212484053624586,15.38909156017099,8.522638257872474,7.831069134531456,7.600546093417784,1.7345180277970502,2.7349432644748326
2024-07-29,29.93986542373639,26.278139181364992,15.37120246797666,8.512731093376255,7.821965886482015,7.591710817517269,1.752621107459817,2.731764022086603
2024-07-31,29.923142231556373,26.33942535412664,15.362616738907011,8.507976227713481,7.817596854193663,7.5874703963537256,1.731534027436436,2.730238169712677
2024-08-05,29.923142231556373,26.33942535412664,15.362616738907011,8.507976227713481,7.817596854193663,7.5874703963537256,1.731534027436436,2.730238169712677
2024-08-07,29.941873463000224,26.467695059244356,15.381175944556228,8.513302034428795,7.84037558685446,7.5922199865861835,1.7437961099932933,2.519561815336463
2024-08-09,29.936519290088963,26.465197371362155,15.378425499575304,8.511779695113773,7.838973579507353,7.5908623541508335,1.759130940140373,2.5191112700612455
2024-08-13,29.988132822820806,26.58919415149683,15.416134882783636,8.526454848749468,7.852488748572579,7.6039497548196415,1.7845547569467768,2.2390900338102595
2024-08-14,29.98746137656173,26.58859880883077,15.415789709372621,8.526263938023376,7.939635484304331,7.603779499350678,1.7643634409565179,2.1741077425999733
2024-08-15,29.96330932032753,26.56718421405879,15.483914269094814,8.51939684102197,7.933240860888631,7.597655376079467,1.7629424135308067,2.1723567049979864
2024-08-16,29.962638985212198,26.566589856596345,15.48356786505291,8.519206246224748,7.933063379493949,7.597485402357995,1.7651401597351173,2.172308105326741
2024-08-26,29.961968680089484,26.56599552572707,15.483221476510067,8.519015659955258,7.932885906040268,7.597315436241611,1.7673378076062638,2.1722595078299776
2024-08-27,29.933173904297877,26.63656884875846,15.46834141653443,8.510828509487519,7.925262052164585,7.590014080414814,1.765639317882127,2.170171870460184
2024-08-29,29.93116703168998,26.634782997362894,15.469539176686183,8.5102579001475,7.926965538819113,7.589505207169356,1.7677557770526975,2.1700263710722747
2024-08-30,29.898426163634333,26.60564795178033,15.562004688023217,8.500948766603415,7.91829445250586,7.581203259292332,1.7658220783569594,2.1676526398035496
2024-09-09,29.898426163634333,26.60788034378837,15.562004688023217,8.500948766603415,7.91829445250586,7.581203259292332,1.7635896863489229,2.1676526398035496
2024-09-11,29.879749235883363,26.653726881288627,15.552283425919727,8.495638399928609,7.913348057916695,7.576467438591794,1.7624880083885506,2.166298552082636
2024-09-25,29.879749235883363,26.653726881288627,15.552283425919727,8.495638399928609,7.913348057916695,7.576467438591794,1.7624880083885506,2.166298552082636
2024-09-26,29.82452233554536,26.755890081503587,15.523538057275196,8.479935866031266,7.8987217743731355,7.562463813298891,1.7926335010911683,2.1622945708813965
2024-09-27,29.822530005121468,26.754102741098666,15.529181233160392,8.479369391436014,7.89819412589904,7.561958627446614,1.792513750027834,2.1621501258099713
2024-09-30,29.819873978580812,26.7517199919845,15.52779818760715,8.478614209694298,7.89749070425044,7.561285151292499,1.8012602141918819,2.1619575623984146
2024-10-02,29.819873978580812,26.7517199919845,15.530024714447933,8.478614209694298,7.89749070425044,7.561285151292499,1.799033687351101,2.1619575623984146
2024-10-03,29.792676958668864,26.727321261734215,15.624860968990523,8.46643235307203,7.890287849802021,7.554388930907149,1.7840459136005695,2.1599857632246295
2024-10-07,29.797979797979796,26.70537978908023,15.627642059360122,8.46793930494371,7.891692252925734,7.5557335469229745,1.793263026743203,2.160370222044231
2024-10-09,29.784063869059533,26.692908132630595,15.62034380768119,8.46398469989103,7.934707674516868,7.552204950296884,1.792425556519225,2.1593613094046744
2024-10-10,29.773469977547073,26.718982726807905,15.614787808727742,8.46097414578841,7.931885378920926,7.549518707067114,1.7917880088033258,2.1585932463375053
2024-10-14,29.77413187497221,26.715130496643102,15.615134942866035,8.461162242674849,7.932061713574319,7.5496865412831795,1.7940509537148195,2.1586412342714865
2024-10-29,29.77148446183257,26.712755079358026,15.622638154092384,8.460409905303873,7.931356421997955,7.549015249188637,1.7938914328902327,2.1584492953363266
2024-11-06,29.759576926495424,26.70207092702871,15.656386099013423,8.457026042129588,7.928184161407875,7.545995911474536,1.793173940094214,2.157585992356235
2024-11-11,29.75759326327016,26.700291065834204,15.655342502277422,8.456462328082297,7.927655698002532,7.545492923323039,1.7997200435487815,2.1574421756615636
2024-11-13,29.33651676779182,26.350951744682718,15.40753072087267,8.33680152454384,7.8154776246906,7.438722537401704,1.7742536087442227,3.539745471272424
2024-11-14,29.33458910110391,26.34922025582618,15.406518310846328,8.33625372349746,7.814964079200982,7.438233748028737,1.780707902575784,3.539512878920624
2024-11-18,29.298011506573623,26.316365147769783,15.387307768030976,8.45055017172358,7.80521952179905,7.428958939470173,1.778487519961499,3.5350994246713188
2024-11-27,29.297370608566304,26.31578947368421,15.386971168569804,8.450365314783218,7.805048781554885,7.4287964299776865,1.7806361289758061,3.535022093888087
2024-11-28,29.297370608566304,26.31578947368421,15.386971168569804,8.448177801111257,7.805048781554885,7.4287964299776865,1.7828236426477666,3.535022093888087
2024-11-29,29.342301288230654,26.62781526597143,15.410568749452283,8.46113399351503,7.817018666199281,7.440189291034967,1.7921304004907546,3.1088423451055998
2024-12-02,29.341658451089934,26.682002409902513,15.410231131558769,8.46094862526016,7.8168474093548035,7.440026289845547,1.794281958593493,3.0540037243947857
2024-12-03,29.35773783428321,26.696624287593163,15.418676019289784,8.465585269618588,7.821131082858396,7.4441034633932475,1.7952652345462516,3.000876808417361
2024-12-04,29.35966854462152,26.972400640112237,15.419690027840499,8.459565512857049,7.821645439200298,7.444593024530328,1.808536291294912,2.713900519543153
2024-12-12,29.35709432059797,26.970035729159818,15.418338046075272,8.45882378729094,7.820959645777164,7.443940290655619,1.8171456127660506,2.713662567677166
2024-12-13,29.35773783428321,26.970626918018414,14.59886014905743,8.459009206488382,7.821131082858396,7.4441034633932475,2.661113546690048,2.6874177992108725
2024-12-27,29.35902494629313,26.97180937349292,14.599500197290544,8.454995834977423,7.821473979569468,7.444429830330133,2.6612302161427506,2.6875356219036344
2025-01-02,29.35966854462152,26.972400640112237,14.59982024245347,8.452989017252339,7.821645439200298,7.444593024530328,2.6612885547054823,2.6875945371243177
2025-01-03,29.33458910110391,27.2472402312949,14.710005256702296,8.445768354652182,7.814964079200982,7.438233748028737,2.680918170667601,2.3282810583493956
2025-01-06,29.38479090789416,27.32678046425907,14.735179253148448,8.46022203694765,7.828338233358199,7.450963183992276,2.6833121242704814,2.1304137961297114
2025-01-10,29.383501535761297,27.329969284774023,14.734532689776216,8.459850811759544,7.827994734532689,7.450636243966652,2.6831943835015357,2.1303203159280386
2025-01-15,29.382856892126103,27.33156359009236,14.734209429367501,8.459665211381935,7.827822996423948,7.450472784712929,2.683135516991729,2.130273578903491
2025-01-17,29.38156768970888,27.330364390233203,14.73356295110019,8.459294035056928,7.827479542812013,7.450145887721299,2.687405392361187,2.130180111006296
2025-01-20,29.37963409818804,27.335146755582855,14.732593340060546,8.458737331636906,7.826964418900539,7.449655596016321,2.687228535076559,2.1300399245382353
2025-01-21,29.3525905145963,27.397650565442273,14.719032173226964,8.450951170334005,7.819759796616113,7.442798281756816,2.689138248443938,2.128079249583589
2025-01-22,29.317251493991197,27.364665192741285,14.701311209859247,8.438587658428737,7.810345204999672,7.433837532561347,2.8084845566184358,2.1255171508000785
2025-01-23,29.317893262116367,27.365264217853856,14.701633028326256,8.436583336981743,7.810516177050042,7.434000262685522,2.808546035637669,2.12556367934854
2025-01-24,29.315326358184123,27.362868274745,14.700345838987875,8.435844678895066,7.809832333756511,7.433349384931927,2.8170555531234953,2.1253775773760015
2025-01-27,29.348731209186134,27.394048297322172,14.717096901433141,8.443265985887717,7.818731647455844,7.44181969584082,2.7085068150940086,2.127799447780164
2025-02-03,29.348088090281582,27.39344801139476,14.716774405609728,8.443080968554838,7.818560315547278,7.441656623205873,2.710638764106497,2.127752821299441
2025-02-06,29.34680193702478,27.394438722966015,14.716129456362163,8.44271095821373,7.818217674255538,7.441330499375506,2.7127111773341808,2.127659574468085
2025-02-10,29.34680193702478,27.394438722966015,14.727085478887744,8.44271095821373,7.818217674255538,7.441330499375506,2.7017551548085983,2.127659574468085
2025-02-12,29.285839237295548,27.52121053091927,14.696492609113967,8.425172745561095,7.801976734015568,7.425872474416163,2.720195924079419,2.123239744598968
2025-02-14,29.28647963088496,27.52181233736415,14.696813977389517,8.425356978854607,7.802147339878856,7.4260348560057725,2.7180687061293214,2.123286173492817
2025-02-17,29.28776050208839,27.523016029215597,14.697456756106627,8.425725469614468,7.802488573990248,7.426359640490716,2.7138139911216075,2.1233790373723456
2025-02-19,29.296088896666372,27.53084259340275,14.701636188642924,8.428121445445797,7.80470732347537,7.428471432321287,2.6861492694023976,2.123982850643101
2025-02-21,29.29160378802791,27.555059816722437,14.699385429652473,8.42683113531483,7.803512455438182,7.427334164424907,2.6726155326640857,2.123657677755178
2025-02-24,29.281997463815646,27.5197866106957,14.76234203506931,8.424067514976606,7.80095325549871,7.424898333989242,2.6629935720844813,2.1229612138703047
2025-02-25,29.28776050208839,27.512082048590607,14.765247435981543,8.425725469614468,7.802488573990248,7.426359640490716,2.6569572918716786,2.1233790373723456
2025-02-27,29.279436841414892,27.50426304053168,14.789471382974073,8.42333085566875,7.800271085654321,7.424249049014035,2.656202177429933,2.122775567312317
2025-02-28,29.284558534132156,27.491581755368,14.792058424804303,8.424804303144269,7.801635544671361,7.425547732540343,2.6566668124371366,2.1231468929024357
2025-03-04,29.271757660532412,27.479564628229227,14.78559251650129,8.421121650566072,7.798225291777768,7.42230187524588,2.699217554749312,2.122218822398042
2025-03-05,29.279436841414892,27.46053954789909,14.789471382974073,8.42333085566875,7.800271085654321,7.424249049014035,2.6999256700625245,2.122775567312317
2025-03-06,29.274956829657476,27.27054143259962,14.89212878970032,8.424227851974907,7.79907757546613,7.423113073509803,2.7694594417364313,2.146495005355308
2025-03-07,29.159590681471805,26.483779664707164,14.696276943174396,8.447637709558023,7.824951012410189,7.393860222077074,3.8014369693011107,2.1924667973002396
2025-03-10,28.77425564962482,26.601912012425892,14.843254358907046,8.446544595392794,7.862440112883114,7.429283979786047,3.8218371945483582,2.220472096431931
2025-03-11,28.770479252794367,26.598420718769823,14.841306297438589,8.465122383358487,7.865782969136208,7.4283089441564405,3.823522978323162,2.2070564560229236
2025-03-12,28.67627727631233,26.640960476732978,14.86504250284813,8.47866094119709,7.878362983086495,7.440189291034967,3.8186837262290774,2.2018228025589344
2025-03-13,28.664973062940742,26.630458587008892,14.85918269020192,8.47531864570102,7.910297402654286,7.437256361963997,3.8171783977924747,2.2053348517366738
2025-03-14,28.69828323357232,26.525466464952093,14.87644982349975,8.485167401170822,7.930452323006425,7.445898835756101,3.821614155100967,2.216667762941525
2025-03-17,28.710243474446152,26.536521166922572,14.88264970388243,8.438254003070849,7.944724720333407,7.449001974117131,3.8012722088177235,2.237332748409739
2025-03-18,28.70835435264185,26.534775075121182,14.88167043186454,8.437698769547957,7.946395279977189,7.448511832956814,3.801022086723839,2.2415721711666263
2025-03-19,28.71780244854974,26.543507832726316,14.886568081091756,8.438281627100794,7.9424283645618505,7.450963183992276,3.811049190398877,2.209399271578393
2025-03-20,28.72851781128597,26.5534119093084,14.892122648756612,8.439235310901868,7.9453918921884945,7.453743333113848,3.812471192467242,2.1751059019775685
2025-03-21,28.727887274483123,26.552829111979282,14.891795794741231,8.436855274131952,7.945217505816251,7.453579737500549,3.8123875159123832,2.179447785435231
2025-03-24,28.73861016577012,26.571522669886928,14.897354265012625,8.433417499176638,7.959161269074541,7.456361839938522,3.8116148863761112,2.1319574047645187
2025-03-25,28.754393673110723,26.515817223198596,14.90553602811951,8.438049209138839,7.978910369068541,7.460456942003516,3.813708260105448,2.133128295254833
2025-03-26,28.761975916322406,26.498637602179837,14.9094664674343,8.43807682165773,7.98101432715127,7.4624241891535545,3.8147138964577656,2.1336907796431395
2025-03-27,28.762607950425213,26.499219900235126,14.909794097611357,8.436064781242445,7.981189707078032,7.462588173248072,3.814797723427165,2.1337376667325905
2025-03-31,28.784113649858156,26.44426362896664,14.92094209750841,8.442372396806896,7.987157214171046,7.468167923822929,3.817650034086161,2.1353330547797595
2025-04-01,28.790444977234237,26.428084376306003,14.924224094318456,8.44422937333656,7.988914061984471,7.469810615225568,3.818489760904472,2.1358027406902313
2025-04-02,28.78284771852666,26.421110500274875,14.920285871357889,8.439802089059922,8.015393073117098,7.467839472237493,3.8174821330401323,2.135239142385926
2025-04-03,28.796145553746644,26.38931667180006,14.927179126149515,8.441501298015575,8.01909622915475,7.471289655475866,3.8192458309499715,2.1362256347076167
2025-04-08,28.805017605633804,26.368838028169012,14.931778169014084,8.441901408450704,8.02156690140845,7.473591549295774,3.8204225352112675,2.1368838028169015
2025-04-10,28.820239563149553,26.3827725911573,14.93966883917562,8.446362515413071,7.972961070988198,7.477540954729611,3.822441430332922,2.1380130350537256
2025-04-11,28.831666593241994,26.357989338737394,14.945592316842152,8.449711441032646,7.976122296136394,7.480505749151945,3.8195515220934846,2.138860742763998
2025-04-14,28.832301693944533,26.358569949556138,14.945921536665418,8.447694781593498,7.976297993259466,7.480670528889574,3.8196356587439704,2.1389078573474016
2025-04-15,28.83801885961047,26.363796598219796,14.948885167885784,8.449369877500661,7.977879615757469,7.482153873270468,3.8005640257336744,2.13933198202168
2025-04-17,28.374159982657705,25.939735530023846,16.316930414047256,8.313461955343595,7.849555603728593,7.361803598525905,3.7394320398872747,2.104920875785823
2025-04-24,28.393240634287075,25.957179114514418,16.3279029913881,8.253975140458577,7.854834161261633,7.366754159526237,3.7397774355192084,2.1063363630447514
2025-04-29,28.408646959239487,25.971263619394886,16.336762599296783,8.258453791726353,7.804835699092765,7.370751399921866,3.7418066588531493,2.1074792724747144
2025-04-30,28.417898781997003,25.979721661347405,16.34208298052498,8.26114331618142,7.735730259015611,7.373151827004494,3.7821055602596667,2.108165613669424
2025-05-02,28.413580514913384,25.97577388963661,16.339599704771416,8.259887986801544,7.749750358181739,7.3720314331611165,3.781530847045543,2.107845265488647
