date,GF SECURITIES (HONG KONG) BROKERAGE LTD,GUOYUAN SECURITIES BROKERAGE (HONG KONG),VALUABLE CAPITAL LTD,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,YUNFENG SECURITIES LTD,ORIENT SECURITIES (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,CMB INTERNATIONAL SECURITIES LTD,HGNH INTERNATIONAL SECURITIES CO LTD
2024-06-07,27.42809172512097,20.744767356577785,11.962860447960864,9.667611756368474,11.90697595249614,0.0,5.919308646127256,4.389481111378871,4.559648293231509,3.4212547107381295
2024-06-11,27.440331668274077,20.754024827921892,11.9852895880676,9.682370266622419,11.847724849653595,0.0,5.921950171540703,4.383844100237165,4.561683062418758,3.422781465263795
2024-06-12,27.43720553799892,20.751660432836214,11.94499991151852,9.695507787623484,11.885299358292807,0.0,5.921275515419816,4.380496555981777,4.561163374256841,3.4223915260716193
2024-06-13,27.44257435939501,20.732764648619273,11.977754536389572,9.715134604237461,11.86688893172771,0.0,5.915883795331172,4.372713788311457,4.557010127861107,3.4192752081272384
2024-06-14,27.440231905119088,20.730994932973548,11.9871648279076,9.710511629152723,11.869669699785778,0.0,5.915378824947902,4.370443687089909,4.556621148761711,3.4189833442617377
2024-06-17,27.436588882106644,20.728242642399877,11.99126319124298,9.711119042698721,11.872835361255555,0.0,5.914593486789639,4.3708117585425965,4.556016202135846,3.4185294328281395
2024-06-18,27.433987314986997,20.72627716794756,11.997711853439677,9.712094645551957,11.866968511890033,0.0,5.913084447771864,4.376086578515424,4.555584195737421,3.418205284159068
2024-06-19,27.411023410474677,20.708212276555603,12.021360562221856,9.7329985617947,11.863257028341648,0.0,5.907930640965416,4.388377943959106,4.551613577519007,3.415225998167986
2024-06-20,27.290711808941882,20.616607888101328,11.971012719002944,9.960640438239421,11.87680253722087,0.0,5.8817964500382445,4.442534710655001,4.559774967597528,3.4001184802027824
2024-06-21,27.168919388599917,20.521763511261785,11.93377966226324,10.113854792405373,11.896334154317788,0.0,5.854737909563075,4.586396870362294,4.539737092196338,3.3844766190301905
2024-06-24,27.116475033409305,20.482150207569845,11.936980986363636,10.211462226665718,11.893048464124064,0.0,5.843436468011964,4.607529067799653,4.530974005923756,3.377943540132057
2024-06-25,27.10987022915295,20.47716133668218,11.939694360312302,10.215532702040612,11.90888793471261,0.0,5.8420131726165225,4.599849106433087,4.529870389160777,3.3771207688889615
2024-06-26,27.09083592349042,20.459039344924296,11.943481326903363,10.237381044498726,11.92954734336833,0.0,5.837911394796409,4.600364098310784,4.526689889332851,3.3747496343748185
2024-06-27,27.081708947581834,20.45214663922332,11.951623466755787,10.243290451608344,11.930207450835415,0.0,5.835944586654819,4.606300949983274,4.525164835263562,3.3736126720936452
2024-06-28,27.033387955560663,20.415654554603307,11.955521201311099,10.292274005524463,11.961234357959553,0.0,5.849820152453727,4.607423791072419,4.517090734241263,3.36759324727351
2024-07-02,27.044756948707093,20.424240435037266,11.970829343991449,10.357349115401599,11.887761330241846,0.0,5.852280316356618,4.5747825951972985,4.51899041376659,3.36900950130024
2024-07-03,27.02202851692365,20.407075889748995,11.965437943619499,10.37479059082931,11.914188209933133,0.0,5.847362056074222,4.587745958195707,4.515192651207876,3.366178183467608
2024-07-04,27.00286534825543,20.392603836436805,11.987745271489072,10.426219444919711,11.84695271645835,0.0,5.843215291693652,4.624616475198664,4.511990619269732,3.363790996278583
2024-07-05,26.99102803703102,20.383664281497914,11.96103790768541,10.445899266720476,11.880933044154288,0.0,5.840653787310063,4.6244545854388575,4.510012687057239,3.362316403104736
2024-07-08,27.002361421376865,20.39222327011302,11.967926479570137,10.455884035812485,11.850464024483918,0.0,5.843106245738537,4.622663972909676,4.501642328710289,3.3637282212850756
2024-07-09,27.004629240460147,20.39393593043783,11.984795630819246,10.43343275155081,11.849592942477386,0.0,5.843596984590705,4.6239853890195795,4.502020403435675,3.3640107272086195
2024-07-10,27.008157716290036,20.396600640601637,12.00596086997522,10.427329609992185,11.852074531855255,0.0,5.844360520002954,4.616189874905802,4.4848759611768445,3.364450275200068
2024-07-11,27.00891393822073,20.39717174052182,12.009097009984043,10.42202162074258,11.852406387096158,0.0,5.844524160694132,4.616319127113833,4.485001536626822,3.364544478999881
2024-07-12,27.013452159263707,20.400599011763518,12.069924235601338,10.408837085110124,11.840395676573676,0.0,5.845506197313334,4.564819791830493,4.491356029943717,3.365109812600097
2024-07-15,27.001101686463986,20.39127191644422,12.084000063597054,10.416207914444346,11.850844222898118,0.0,5.842833648656284,4.5664649907922366,4.48370426265225,3.363571294051503
2024-07-16,27.009922300005556,20.397933256832644,12.066480333130434,10.403743517253574,11.859382410879784,0.0,5.8447423625377,4.568890105762401,4.484235621325174,3.3646700922727333
2024-07-17,27.00891393822073,20.39717174052182,12.064163204403025,10.403355114159876,11.864539616374916,0.0,5.844524160694132,4.568719535327932,4.484068211297687,3.364544478999881
2024-07-18,27.011182858122556,20.39888523218642,12.078244322833138,10.37902716107793,11.869269927815035,0.0,5.845015137755084,4.5691033367167355,4.484444901438913,3.364827122054187
2024-07-19,27.00563728233108,20.39469720514921,12.121491971725614,10.35543239934729,11.86776629972518,0.0,5.843815117207334,4.56349920886011,4.483524215024909,3.364136300629276
2024-07-22,27.00412524774461,20.393555314393872,12.129211732999526,10.352986283222076,11.86523550864341,0.0,5.843487924388969,4.564176860256028,4.483273184337815,3.3639479440136935
2024-07-23,26.99681946682178,20.388037977838895,12.13339351705489,10.359514427674004,11.868555802266025,0.0,5.841907008798884,4.566673683063149,4.482060265518877,3.363037850963492
2024-07-24,26.796083404997294,20.236441807148154,12.799693199974785,10.281559822856616,11.771972886910751,0.0,5.7984692472532195,4.529014093237251,4.4487337054155285,3.338031832206402
2024-07-25,26.79509094621591,20.23569230080904,12.801996941150517,10.28395682928851,11.771536882973562,0.0,5.798254486698998,4.526994477233705,4.448568935633122,3.337908199996637
2024-07-26,26.780708550845528,20.224830694560055,12.805305240644973,10.283064062544305,11.792981635876309,0.0,5.7951422454062484,4.535669863961146,4.446181144623453,3.336116561537983
2024-07-29,26.782443537874617,20.226140959329708,12.756157865611865,10.318899226593492,11.80207513803638,0.0,5.79551768344249,4.5359637071343855,4.446469190273934,3.3363326917031277
2024-07-30,26.782939289745304,20.226515351875452,12.756393986304726,10.308909551271098,11.81247427989633,0.0,5.795624960387894,4.534196636310219,4.446551495886412,3.336394448322564
2024-07-31,26.792114010920542,20.23344411487239,12.764467130575936,10.318921789803639,11.772080732018813,0.0,5.797610300475945,4.535749863513618,4.448074699509612,3.337537358309508
2024-08-01,26.78814579266903,20.230447310581592,12.783867584829153,10.32479901094151,11.751823223901452,0.0,5.7967516081383375,4.539706549235534,4.447415888816306,3.337043030887083
2024-08-02,26.799557589769496,20.239065516624922,12.77727435483516,10.28659721800851,11.761459975060747,0.0,5.799221034492287,4.549049198349899,4.449310495786769,3.3384646170722094
2024-08-05,26.801791470022685,20.235195538508137,12.776487070102469,10.282823818698695,11.760588017001776,0.0,5.799704429238989,4.554985392664097,4.449681368582842,3.3387428951803106
2024-08-06,26.802039701928233,20.23538295214253,12.778457756013534,10.282919055800804,11.75791841118193,0.0,5.799758144740943,4.555027579870316,4.449722580487891,3.3387738178338187
2024-08-07,26.789137737026863,20.225642044229637,12.772306462481579,10.318701215380727,11.7596642304397,0.0,5.796966257375204,4.552834880858829,4.447580573193194,3.337166599014267
2024-08-08,26.78814579266903,20.22489313205089,12.771833531345969,10.31646774314546,11.758303098853936,0.0,5.7967516081383375,4.5591461740929855,4.447415888816306,3.337043030887083
2024-08-09,26.787401882606883,20.224331484312252,12.771478855977634,10.30877588786262,11.768158947214701,0.0,5.79659063164215,4.559019566050012,4.447292383536924,3.3369503607968234
2024-08-12,26.791307871442548,20.226586128731096,12.771489510075293,10.313056472869551,11.755987828839933,0.0,5.797435858006071,4.558758531044848,4.447940862791282,3.3374369361993783
2024-08-13,26.791555909191917,20.22677338935028,12.771607750346703,10.31222613835483,11.7597999245017,0.0,5.7974895314941,4.555097479631763,4.447982042462175,3.3374678346665334
2024-08-14,26.791803951534064,20.22696065343687,12.774503461309022,10.322505662471325,11.744169811239352,0.0,5.7975432059759715,4.55699129743201,4.448023222895569,3.337498733705819
2024-08-15,26.79056378574985,20.226024367677002,12.766505902504665,10.33313720375897,11.744551965354054,0.0,5.797274843504764,4.556780358866758,4.447817328353403,3.3373442442305348
2024-08-16,26.79329230204248,20.228084310777252,12.749288636913647,10.33974483979255,11.743896354449705,0.0,5.797865273739449,4.561873820818109,4.4482703215096535,3.337684139957154
2024-08-19,26.807191551764888,20.238577802658426,12.630844572469115,10.394205463183493,11.762957565197807,0.0,5.800872965977795,4.575356586759877,4.450577899814494,3.3394155921741047
2024-08-20,26.82309407707723,20.250583703954394,12.38251189268942,10.481939060393234,11.782912228132307,0.0,5.780214645221986,4.704129731314786,4.453218065516659,3.3413965956999845
2024-08-21,26.803399659889582,20.25321189387877,12.421199913312094,10.50925612540178,11.777025259542265,0.0,5.78096482122251,4.659316053821034,4.453796019368358,3.341830253563607
2024-08-22,26.827772259338257,20.271628342064535,12.306304674931603,10.536441776796943,11.790517828479377,0.0,5.786221510366515,4.675615092081649,4.460629502696689,3.3448690132444345
2024-08-23,26.84122100935995,20.28179050012483,12.163940621403118,10.581641987349688,11.828920046862967,0.0,5.789122140575792,4.70023895556802,4.466578944197433,3.3465457945582004
2024-08-26,26.83598933798904,20.27783733932513,12.158785270895786,10.575866894009344,11.834967814395975,0.0,5.787993772214495,4.71695770281601,4.4657083551441215,3.345893513210093
2024-08-27,26.834993060375705,20.277084531029764,12.163902582379999,10.584755439197723,11.82339103987965,0.0,5.787778894777008,4.716782587253726,4.465542567134375,3.3457692979720477
2024-08-28,26.831506671190585,20.27445014211617,12.165106243629188,10.593588234548445,11.82185495069341,0.0,5.787026949371276,4.716169785164911,4.464962406026202,3.345334617259811
2024-08-29,26.81191105072048,20.26805518939602,12.151064392607367,10.669101635573345,11.814415294362364,0.0,5.785201609425085,4.698911249601621,4.457060144132145,3.3442794341815767
2024-08-30,26.811164866133375,20.267491122539155,12.152581580326533,10.67900916866824,11.804809715341454,0.0,5.785040605300236,4.698780477306278,4.456936102635175,3.344186361749551
2024-09-02,26.80693727119764,20.264295336632145,12.161795737001205,10.687528147109052,11.795528074687375,0.0,5.784128417840717,4.69896710347412,4.4562333312117595,3.3445865808459914
2024-09-03,26.806688630661096,20.264107380611126,12.163537979743007,10.689284064023358,11.795418668439298,0.0,5.784074768713303,4.696140950158006,4.456191998618065,3.3445555590327367
2024-09-04,26.80917524360361,20.265987097736033,12.162811062362366,10.688420393501815,11.797440431399101,0.0,5.784611304776317,4.690083304495511,4.456605359061451,3.3448658030637928
2024-09-05,26.799231558732796,20.258470320831677,12.139754500634092,10.690946849480563,11.78842836412654,0.0,5.78246575753765,4.7421250992614095,4.454952377241554,3.343625172153718
2024-09-09,26.806439994736913,20.26391942807675,12.14301984215076,10.685474861361161,11.772121401705176,0.0,5.784021120581096,4.744328146802098,4.4561506667911015,3.3445245377949453
2024-09-10,26.81191105072048,20.26805518939602,12.14920898500428,10.683017192596486,11.760608473872884,0.0,5.785201609425085,4.7397302168695035,4.457060144132145,3.3452071379831194
2024-09-11,26.829153257019428,20.281089172247633,12.11246348077872,10.672249520906488,11.771629406035073,0.0,5.788921957424227,4.737208440690114,4.459926390791943,3.3473583741063755
2024-09-12,26.82566693823041,20.278453742736843,12.109961344932845,10.678288151754717,11.769171559929816,0.0,5.788169714996186,4.744018301440133,4.459346844914185,3.346923401064869
2024-09-13,26.82317726520343,20.27657171238776,12.11533408247194,10.699571353466116,11.747661211044674,0.0,5.787632518659253,4.7435780121294595,4.458932975779699,3.3475408688576707
2024-09-16,26.824671013560934,20.277700888674065,12.116008769896453,10.714089378406335,11.722327354787469,0.0,5.7879548244951025,4.750339193020912,4.459181288041254,3.3477272891174747
2024-09-17,26.825417950130127,20.27826552398032,12.114489799496562,10.718100398249465,11.716156566544939,0.0,5.788115990875001,4.752327809146404,4.459305454543464,3.3478205070337226
2024-09-19,26.824422043947997,20.277512683892766,12.11496818008666,10.720486893823605,11.723146692254033,0.0,5.787901104362928,4.744726283255938,4.459139900743763,3.347696217632312
2024-09-20,26.826776295628385,20.27788909694903,12.112408609440637,10.71882959122867,11.724292463860772,0.0,5.788008545624487,4.744814359981582,4.459222676107019,3.3477583611794204
2024-09-23,26.83918370565389,20.281653996266698,12.080309391827393,10.66140682587703,11.730182562503671,0.0,5.7890831776692675,4.8032515341449855,4.466548882489688,3.3483799235673724
2024-09-24,26.849385164479777,20.294276601657845,12.064605161783911,10.663397599587588,11.679890977509924,0.0,5.792686104360636,4.835965841078775,4.469328709224447,3.3504638403170923
2024-09-25,26.83243632940946,20.2814657180981,12.034709684583571,10.707723735385622,11.711507316660681,0.0,5.78902943658983,4.828271520577121,4.466507418729203,3.348348839966406
2024-09-26,26.838415827272012,20.285985359155738,12.041105668028296,10.707324334005824,11.672333575470855,0.0,5.790319497943833,4.8479179709147315,4.467502761501492,3.349095005707222
2024-09-27,26.843444632392476,20.287680743924682,12.034683176890036,10.698933168980668,11.694666929510586,0.0,5.790803419198352,4.832536896077475,4.467876129420426,3.349374903605298
2024-09-30,26.840136187342495,20.284478588334622,12.03371210883623,10.687031465942798,11.706747906154055,0.0,5.7898894136117205,4.841987151642441,4.467170931290382,3.3488462468452593
2024-10-02,26.852464252336887,20.292391633280545,12.052338767204944,10.667051252932847,11.701097753876326,0.0,5.792148069409174,4.823442037608369,4.468913590053165,3.3501526432977426
2024-10-03,26.845232857691588,20.28552353365286,12.090042221287693,10.67458295630439,11.629932944079425,0.0,5.7901876770257665,4.86807799339533,4.467401055487566,3.349018761075384
2024-10-04,26.871930082414142,20.305697215261937,12.089053632050826,10.59225601197161,11.644287036937975,0.0,5.7968753679041365,4.875707512020656,4.471843826035929,3.3523493154027926
2024-10-07,26.859947192874582,20.29664237900686,12.077159723954821,10.648847461609156,11.63444948635799,0.0,5.794290391053009,4.8679592340536635,4.469849715064325,3.3508544160255886
2024-10-08,26.882673837076197,20.313815702786048,12.021362725858085,10.62252529014581,11.697292091230748,0.0,5.800122834031428,4.834886161064343,4.473631728609606,3.3536896291977354
2024-10-09,26.89042466545537,20.319672594112877,12.049940525565862,10.53909180592965,11.760188912207838,0.0,5.800865062449432,4.810238298560303,4.474921568748656,3.3546565669700144
2024-10-10,26.914396244630474,20.34060075297315,12.055834139308494,10.54249830323433,11.657785274442634,0.0,5.806839638318785,4.844403471253017,4.479530494854343,3.3581116809847718
2024-10-14,26.91088858772186,20.33794983529667,12.086844550601416,10.548571561171912,11.645095121024157,0.0,5.806082853697296,4.827946766493477,4.478946693681736,3.357674030311479
2024-10-15,26.891612805786565,20.323382130304015,12.057721766193493,10.605202109032003,11.642335367635507,0.0,5.801924061741345,4.8468142647578745,4.475738505312712,3.3552689892364844
2024-10-16,26.83669098995715,20.28187487454912,12.044235835249276,10.770138287640407,11.61205940624375,0.0,5.7900745602972865,4.849912131165599,4.46659752564501,3.348416389252398
2024-10-17,26.834517080719632,20.280933498157836,12.04831827241913,10.781706207730174,11.605950676833878,0.0,5.789805815936691,4.84411726454398,4.466390210025225,3.348260973633451
2024-10-18,26.81559859866382,20.266635328553892,12.079712610724258,10.80193420994683,11.597768417806824,0.0,5.785723971008908,4.843485051679738,4.46324138037465,3.3459004312410787
2024-10-21,26.756278410718476,20.22180244472748,12.085385982446851,10.927983737274483,11.58969853574134,0.0,5.771999481722336,4.8549846067232245,4.4533680107179885,3.3384987899278205
2024-10-22,26.752963372801837,20.219297012513852,12.071857495748066,10.913673177847295,11.588621220660322,0.0,5.771284345004029,4.891401968152603,4.452816249236602,3.3380851580353954
2024-10-23,26.729462870396603,20.201535853443232,12.078821783382072,10.945695981384059,11.594160677477285,0.0,5.766214697961904,4.900050460149491,4.448904779037319,3.3351528967680317
2024-10-24,26.726497322531156,20.199294558067436,12.103369259237802,10.93153780052234,11.596572568706778,0.0,5.765574955002153,4.893959476269849,4.4484111873727565,3.334782872289728
2024-10-25,26.724026535263185,20.197427191789927,12.122588700606766,10.934225095660016,11.5779355494686,0.0,5.765041944296731,4.896280457000192,4.447999944642675,3.334474581271909
2024-10-28,26.72427359343225,20.197613912880602,12.124549730630166,10.96853192490841,11.526271728472654,0.0,5.765095240932455,4.9111173954408365,4.448041065494013,3.334505407808612
2024-10-29,26.722297255974397,20.196120240815176,12.119955440190216,10.966796358979487,11.524494916069372,0.0,5.764668895436743,4.923695961091291,4.447712119970347,3.334258811472969
2024-10-30,26.695398752638216,20.175790947922735,12.102214681853456,11.105361122611685,11.499965699040619,0.0,5.758866214475949,4.888264935043988,4.443235079761139,3.3309025666522114
2024-10-31,26.69613835370086,20.176349922020226,12.095161925648362,11.11305684908613,11.48643171335942,0.0,5.75902576495172,4.8994824408686455,4.443358180427925,3.330994849936709
2024-11-01,26.70107007495221,20.170840438703436,12.068762346146848,11.132659684918593,11.49040101747721,0.0,5.76008966076226,4.900387548616968,4.444179025887872,3.331610202534599
