date,SUNHIGH FINANCIAL HOLDINGS LTD,BOCI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,FUTU SECURITIES INTERNATIONAL,PLUTUS SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,HUATAI FINANCIAL HOLDINGS (HONG KONG)
2024-07-31,83.63603289997205,0.0,7.462468665854247,0.0,2.1270133310869297,0.0,2.0187764907569092,1.970078303061139,2.785630309268732
2024-08-20,79.48514549577264,0.0,7.092103571823856,0.0,2.021448868756054,4.96303717461566,1.9185838630482426,1.8723025845111776,2.6473784414723633
2024-09-09,71.61214948114846,0.0,9.813843720883426,0.0,2.7972213161893777,6.867704443307673,2.6548797555874026,2.5908370875460185,3.663364195337641
2024-09-10,71.59634927015851,0.0,9.811678434650075,0.0,2.796604148749193,6.866189181162813,2.6542939938054264,2.5902654558756883,3.684619515598296
2024-09-12,72.17643145299498,1.6959381093539307,8.838294282509212,0.0,3.4820620863921965,6.165606771389524,2.3834666639193527,2.32597119203448,2.932229441406329
2024-09-13,71.3844267906949,1.6773282825373275,8.741310126634366,0.0,4.835094723979563,6.09795048511234,2.3377175089166853,2.3396378146607115,2.586534267464103
2024-09-16,71.41241325342253,1.6779858837477266,8.74473718154043,0.0,4.464540198543367,6.100341203531454,2.3386340175569074,2.3405550761621328,2.9207931854954587
2024-09-17,65.99692678598409,1.1521835145727664,8.045356899713294,8.923987410040011,3.9085832961651494,5.637728140488128,2.161286126659751,2.163061503773401,2.010886322603413
2024-09-19,65.98497288693223,1.1519748217427639,8.043899659370464,8.922371025007635,4.052777835135014,5.6367069894079895,2.160894656974139,2.1626697125170757,1.8837324129126958
2024-09-20,65.99692678598409,1.1521835145727664,8.045356899713294,8.923987410040011,4.017279854143712,5.637728140488128,2.161286126659751,2.163061503773401,1.9021897646248502
2024-09-23,66.00888501697966,1.1523922830304438,8.046814668141826,8.925604380830135,4.018007760166147,5.638749661620662,2.161677738209088,2.163453437009984,1.8844150540120466
2024-09-24,65.45149313127632,1.1426612580700453,7.978865797309859,8.85023483844818,5.11596035468493,5.591134960871039,2.143424110224411,2.14518481467867,1.5810407344365403
2024-09-25,73.76691245586252,0.8717160223323775,6.086935306883788,6.751687305046057,3.861756803839498,4.265377769651509,1.635180265665052,1.6365234758881428,1.123910594831053
2024-09-26,73.78713932114186,0.8719550466043521,6.088604342720012,6.753538615680878,3.8628156963973175,4.266547334957144,1.6356286316036541,1.6369722101345856,1.0967988007601912
2024-09-27,73.87829765294332,0.8730322799567437,6.068672499510635,6.761882092872515,3.82640713997645,4.27181832582608,1.6376493248962176,1.638994563315019,1.043246120703027
2024-09-30,74.38886273499459,0.8790657134793116,6.1106124517170395,6.808612743080329,3.673167790700535,4.3013404093516,1.6489669457469942,1.6503214809658777,0.5390497299637288
2024-10-02,74.93476926260702,0.8797953341520779,6.115684233154617,6.814263861687319,3.3303850045248593,4.304910502957966,1.581169281198912,1.6378579805598432,0.40116453915739403
2024-10-03,74.92440477491282,0.8796736466096464,6.114838351668627,6.8133213572313185,3.3299243674302765,4.3043150758635536,1.5809505841945883,1.6376314427450023,0.41494039934417287
2024-10-04,74.7504775724956,0.9111169321359552,6.237539850949048,6.786154467097984,3.218798342322743,4.322249836596178,1.5875379203811582,1.7555667716765966,0.43055830634473496
2024-10-07,73.76512327844485,0.9368813334106451,6.656713254614354,6.8352348501575415,3.2241285789652427,4.444473642643182,1.703838671319463,1.862337284706526,0.5712691057381982
2024-10-08,73.62842293762725,0.9066345980315766,6.644377140605625,7.050652078402794,3.2609194586308052,4.436237215525575,1.5866390570772098,1.8588860311842388,0.6272314829149273
2024-10-09,73.30448084106142,1.0445711113072835,6.686106664903006,7.005438866049935,3.43107547962987,4.41671915541884,1.6648135937305297,1.8365149701516643,0.6102793177474619
2024-10-10,72.54260350558445,1.0337145436613775,6.616615781506454,6.932629059120325,4.097666923128998,4.370814755263868,1.6896457477112916,1.8174274721437806,0.8988822118794587
2024-10-14,72.59358247432098,1.0344409816282718,6.621265576699442,6.937500931137433,4.016217111171766,4.373886324493454,1.6908331382044073,1.818704660634489,0.9135688017097511
2024-10-15,72.61399412958386,1.0347318427758707,6.623127325159139,6.9394515977468725,3.9751698098989534,4.375116161302323,1.747543988053346,1.8192160387934464,0.8716491066861953
2024-10-16,71.3303799471727,1.0164406513285404,6.50604878859885,6.996315678845633,5.244502312816792,4.29777623224785,1.716652253280438,1.7870573407868633,1.1048267949223265
2024-10-17,71.31068345871036,1.016159981134769,6.50425227055149,6.994383783191223,5.270667189105439,4.296589485450274,1.7161782333561693,1.7865638798755314,1.104521718624749
2024-10-18,71.35008731924529,1.0167214766111237,6.507846299341037,6.998248641999935,5.149252226219423,4.298963634801382,1.7171265351320093,1.7875510743679264,1.1742027922818683
2024-10-21,71.88633357986703,1.0243628560461209,6.556757357110428,7.0508454194696295,4.61731557362789,4.3312733804558805,1.7300319528837624,1.8009857822332613,1.0020940983059878
2024-10-22,68.14371542396903,1.0062956370794784,7.220444645946639,7.5280757849994675,4.426497623583632,4.25488046547736,2.191728304553187,1.7692208619304963,3.4591412524607077
2024-10-23,68.1250866257497,1.0060205408617933,7.327820814619665,7.498680281477986,4.329606227704548,4.253717286904756,2.1364541111111417,1.7687372009173377,3.553876910653074
2024-10-24,66.61361457180838,0.983700247288342,8.047363028428135,7.332309180195441,4.380566894690879,4.1593412629909245,1.9821292673010287,1.7294947282487971,4.7714808190480715
2024-10-25,66.33875303908422,0.979641296885353,8.014157946394986,7.3952269639878,4.322560739756959,4.142178961830459,1.9739505925365708,1.7223584757739767,5.111171983749667
2024-10-28,66.37762743665425,0.9748881076169925,8.018854229456164,7.399560554535533,4.032094595044532,4.144606271726886,1.975107324259771,1.7233677749404213,5.353893705765451
2024-10-29,66.16613701010307,1.2372961415211892,8.378300374613975,7.468914262015247,4.112177622623084,4.13140085022955,2.0351928442862808,1.717876831682853,4.75270406292474
2024-10-30,66.13979542844494,1.2368035581723653,8.374964866551284,7.465940792143484,4.083999663462036,4.129756086944636,2.034382608100214,1.7171929230418892,4.817164073139148
2024-10-31,65.95598999226367,1.2333664260190558,8.85456518937071,7.445192610282411,4.019715865194637,4.1182793109134135,2.0287289682572243,1.7124207674556418,4.631740870243235
2024-11-04,65.95598999226367,1.2333664260190558,8.85456518937071,7.445192610282411,3.9667816838204293,4.1182793109134135,2.0287289682572243,1.7124207674556418,4.684675051617444
2024-11-05,65.92981543620165,1.2328769660220695,8.983334201991282,7.349639939075771,3.9387508839807217,4.11664497667455,2.0279238695827826,1.7117411953139035,4.709272531157262
2024-11-07,65.8862373115454,1.232062062085881,8.977396420198733,7.344781992434717,3.936147458263898,4.113923966964873,2.0265834575310055,1.7106097728960625,4.772257558079432
2024-11-08,65.89494832720175,1.2322249566804178,8.846370370331195,7.345753067936052,3.9102252724050093,4.114467881104571,2.1194004828946817,1.7637211289824861,4.77288851246385
2024-11-11,65.91412067203837,1.2325834764514396,8.848944249931955,7.3478903381590115,3.8849126756927395,4.115664998623263,2.130597244884977,1.7642342892556018,4.761052054962643
2024-11-12,65.74023584705317,1.493136977906585,8.825600281954912,7.328506227251755,3.874664077155611,4.104807663644252,2.1249766202712603,1.7595801488757814,4.748492155886666
2024-11-13,65.78362098708693,1.4941223707339968,8.831424719594676,7.333342660599016,3.8112263497719354,4.1075166234312706,2.126378994434526,1.7607413803526075,4.751625913995043
2024-11-14,65.75758303412138,1.4935309790253892,8.89389781767681,7.33044003486313,3.717361664331815,4.105890818663437,2.125537347905903,1.7600444576147254,4.815713845797412
2024-11-18,65.42095576026003,1.4858852712803843,8.848368033304832,7.42417587841153,3.6983316868709433,4.084871876523459,2.495315917322823,1.7510344097950818,4.791061166230921
2024-11-19,65.3180704329052,1.4835484697040269,8.965508022301455,7.41250012777913,3.6925154455481355,4.078447736500824,2.5176027219706976,1.74828061712471,4.78352642616581
2024-11-21,65.24965980890647,1.4819946810530122,8.956118032759413,7.404736674943319,3.7541072330504717,4.074176190315349,2.514965920668249,1.746449562300988,4.817791896002725
2024-11-22,65.19844580719312,1.4808314737909836,8.962169988464689,7.398924748906187,3.751160660534559,4.070978397913022,2.5129919415034943,1.7450787862519186,4.879418195442022
2024-11-26,65.13879765594429,1.4794767043846095,8.953970761253498,7.392155689045364,3.747728833354201,4.067253978838256,2.510692878672193,1.7434822647076582,4.966441233799926
2024-11-27,65.19844580719312,1.4808314737909836,8.962169988464689,7.150375296591445,3.751160660534559,4.070978397913022,2.5129919415034943,1.6927525857646046,5.180293848244077
2024-11-28,65.20271056982511,1.480928337982384,8.96275622218844,7.150843017148157,3.7514060315647053,4.0712446888702996,2.5131563214054062,1.692863312145941,5.174091498869549
2024-12-02,65.26247588339386,1.4822857684591062,8.970971554517082,7.157397535686815,3.623900627143062,4.0749764235377555,2.5154599001107,1.694415003874632,5.218117303276978
2024-12-09,65.26333046736873,1.4823051783519543,8.969779568649193,7.157491258720655,3.623948080558834,4.075029783596539,2.515492838973208,1.6944371915083294,5.21818563227256
2024-12-11,65.4948898479504,1.0933336347009377,9.00160504531421,7.182886595282843,3.6368061306581003,4.08948830671793,2.5244180035254753,1.700449186662276,5.276123249187819
2024-12-12,65.38319352821827,1.091469041241525,8.986253524644768,7.170636754118,3.6306038473758964,4.0825140100283965,2.520112809622349,1.697549205969391,5.437667278781396
2024-12-13,65.26333046736873,1.0894681169512597,8.969779568649193,7.157491258720655,3.623948080558834,4.075029783596539,2.515492838973208,1.6944371915083294,5.611022693673254
2024-12-16,65.23343333873454,1.0889690316578482,8.965670513048387,7.154212412309853,3.6222879501126535,4.073163012643296,2.442353356315117,1.6936609699101626,5.726249415268131
2024-12-18,65.14816370802852,1.0875455899895612,9.084665685609917,7.144860811157382,3.6175530903941233,4.06783879332634,2.4391608435484624,1.691447107507803,5.7187643704378965
2024-12-19,65.0801083380102,1.0864095131866873,9.075175620970525,7.137397114276962,3.6790631389348016,4.063589429130974,2.436612836294017,1.6896801803648716,5.7519638288309585
2024-12-20,65.2078290215136,1.0885416080637906,9.092985788513635,6.981319736332196,3.6208661912844975,4.071564284007832,2.44139472533557,1.692996202926136,5.80250244202273
2024-12-27,65.26760372297727,1.0895394521973734,9.101321145158346,6.9877193713043075,3.6241853662803774,4.075296604853636,2.1817241804685907,1.6945481383935108,5.978062018366597
2025-01-03,65.25905777128796,1.0893967910455775,9.100129444431206,6.986804419494232,3.6237108259067985,4.074762997276246,2.1814385118001836,1.6943262591502128,5.990372979607591
2025-01-06,65.03764588776517,1.085700669715502,9.069254392455216,6.963099487502307,4.002894853804924,4.060938081916637,2.1740372953839193,1.6885777242931006,5.9178516071632234
2025-01-15,65.02916004610493,1.0855590120056042,9.06807107384489,6.96219097122825,4.054562909840931,4.060408227597885,2.1607060517566357,1.6883574056914084,5.890984301929451
2025-01-16,64.98676403206883,1.0848512775818875,9.062159109608315,6.957651943722297,4.051919521768349,4.057761028647636,2.1592973710350445,1.6872566745083681,5.952339041059274
2025-01-17,64.94442326250865,1.0841444653773513,9.05625484900552,6.953118830833589,4.049279578184407,4.0551172791518235,2.157890525906492,1.6861573776421785,6.013613831389996
2025-01-20,64.11571944872694,1.1044364095515697,9.225760873056982,7.083260434335548,4.125069989675112,4.131016954957313,2.198279787194219,1.7177172042785227,6.298738898223795
2025-01-21,63.81077976772877,1.09918361835922,9.181882388938197,7.0495718600538435,4.105450814571688,4.111369495593621,2.18782458614812,1.709547598746191,6.74438986986036
2025-01-22,63.684575964887244,1.0970096729355319,9.163722628487918,7.035629344692305,4.150071978074574,4.103238103576173,2.1834975463638218,1.7061664865127144,6.87608827446971
2025-01-23,63.62585153915282,1.095998105187891,9.155272633480582,7.029141693849264,4.146245139472345,4.099454451135478,2.1814841131649656,1.7045932068667442,6.9619591176899105
2025-01-24,63.60909301861889,1.0957094283952573,9.15286121075365,7.027290276342659,4.145153052959904,4.09837468890149,2.1809095283787423,1.7041442311820465,6.986464564467355
2025-01-27,63.56723531484997,1.0949884012827158,9.146838207830378,7.022665996688186,4.1424253519295355,4.095677770182466,2.179474389774282,1.7030228260334548,7.047671741429018
2025-02-03,64.0760767133601,1.0696487926467817,8.935167198191266,6.860151391301955,4.046563663259133,4.00089788788075,2.2961708373113043,1.6764687807829366,7.03885473526578
2025-02-04,64.01846362366597,1.0686870332040548,8.927133270154062,6.853983184106774,4.042925253305801,3.997300537657474,2.294106268080656,1.674961407810201,7.122439422015005
2025-02-05,63.985588350309285,1.0681382324931246,8.922548937292326,6.850463471854942,4.066525497820458,3.9952478119213986,2.2929281802853008,1.6741012682344163,7.144458249788747
2025-02-06,63.96095404487585,1.0677270017122131,8.919113776321973,6.847826059058136,4.064959894787823,3.993709650635105,2.2920454081707295,1.6734567430681802,7.180207421369992
2025-02-10,63.919938993907344,1.0670423202835253,8.913394382176085,6.8434348810491485,4.062353233587106,3.991148678752802,2.290575630856709,1.6723836365982176,7.239728242789063
2025-02-11,63.797208846512156,1.0649935345164148,8.896280126068609,6.830295072331237,4.041752866714267,3.9834854319892825,2.2861775871598646,1.6691725589055346,7.430633975802631
2025-02-12,63.37536910684726,1.3122668723568696,8.837456165581631,6.950436748355279,4.015027998841339,3.9571458398978465,2.2710609296190074,1.6581356604199202,7.623100678080845
2025-02-13,63.34315084388481,1.3115997526261862,8.83296345034108,6.946903340944509,4.012986871038988,3.9551341377642357,2.1046854867674583,1.6572927106827002,7.835283405950038
2025-02-14,63.30292405147859,1.3107668062023656,8.827353975878333,6.94249163052532,4.010438377829548,3.9526223845947306,2.1033488821775594,1.6562402279921364,7.893813663321417
2025-02-24,63.30614031455429,1.3057526533579817,8.82780247163227,6.942844361142732,4.010642138162349,3.9528232074416727,2.1034557480679816,1.6563243774112921,7.894214728229433
2025-03-03,63.34637119600847,1.3065824556480077,8.83341251629733,6.947256520011683,3.949641160092701,3.9553352159305444,2.1047924885235543,1.657376967086578,7.899231480401136
2025-03-04,63.37859273582648,1.307247057231734,8.837905688483026,6.950790286798306,3.964366581576922,3.957347122670386,2.105863104782973,1.6582200025585419,7.839667420071635
2025-03-05,63.418915785940285,1.3080787605928295,8.843528585720005,6.955212553891445,3.9668888110149396,3.9598648861526122,2.107202907701301,1.6592750037091923,7.7810327052773856
2025-03-06,63.61318283659146,1.312085713403211,8.870618393144275,6.9765180053131814,3.9790403241719625,3.971994883376257,2.1136577656711917,1.6643577531885088,7.498544325139946
2025-03-07,63.64567644857125,1.3127559267482194,8.875149504766657,6.980081610511446,3.981072817856137,3.974023778249473,2.114737421997652,1.6652079070813988,7.451294584217762
2025-03-10,63.661935706043316,1.3641843365580708,8.902963320046586,6.981864778676419,4.084275936171501,3.9750390031542295,2.115277663882862,1.6656333098049856,7.248825945662034
2025-03-11,58.37805978222548,18.281796891672858,7.0723660707278775,5.617599813714955,3.1338616875710255,3.6451148082320564,2.0099903320123307,1.5273874389250004,0.33382317491842417
2025-03-12,58.343890409008935,18.271096338358976,6.857514245906388,5.918673954814389,3.0734962108078077,3.6429812791499963,1.9268701944429552,1.526493440877762,0.43898392663279195
2025-03-13,58.57015032926907,17.249050291593328,6.8958595933417115,6.059143160066439,3.5437291276267544,3.657108904989674,1.9931008499487746,1.5324132429648247,0.4994445001994252
2025-03-14,58.66667043338708,17.25393369206637,6.907223557446135,6.116212270703838,3.3023779541387666,3.66313560169945,1.9963853609236186,1.5349385683213634,0.5591225613133801
2025-03-17,58.66667043338708,17.25393369206637,6.907223557446135,6.139754273285454,3.3023779541387666,3.66313560169945,1.9963853609236186,1.5349385683213634,0.535580558731764
2025-03-18,58.65355262355787,17.250075729456487,6.880965533506076,6.161918168879395,3.3251762842880264,3.6623165281804195,1.9959389711197157,1.5345953575666025,0.535460803445402
2025-03-19,58.71574159136153,17.268365574762786,6.888261257718517,5.473381529563918,3.42294866590154,3.6661995953514666,2.1040828410313708,1.5362224525508716,0.9247964917580016
2025-03-20,58.65355262355787,17.250075729456487,6.880965533506076,5.467584379796346,3.501701823885412,3.6623165281804195,2.0900859255716546,1.5345953575666025,0.9591220984791266
2025-03-21,58.54133542214546,17.07268778245516,6.899640963783198,5.482423793011243,3.605608167891027,3.6722563159386548,2.036757020063122,1.5387603586066856,1.1505301761054587
2025-03-24,58.57589610730641,17.082766879268476,6.903714262032263,5.485660417547784,3.6077367884256577,3.674424283127143,1.9198866879339322,1.539668787017286,1.2102457873410415
2025-03-25,58.63127816186393,17.098918210962456,6.910241552356751,5.490846973191289,3.5993293744712727,3.6778983600024295,1.9217018931012697,1.5411245056051313,1.1286609684454758
2025-03-26,58.25492811121684,17.12725665338519,6.921694059465248,5.499947084021813,3.6052946283534464,3.6839938281265354,1.9248867751961145,1.543678647775386,1.438320212459428
2025-03-27,57.54127100107783,17.20056010007426,6.951318420316159,5.5234864684092475,3.989274497304477,3.6997610610610376,1.933125154404392,1.550285483169535,1.6109178141830673
2025-04-07,57.43884009620294,17.1699408783443,6.938944174431788,5.513653948077661,3.982173072719233,3.693175007838503,1.929683941595618,1.7611412955116768,1.5724475852782829
2025-04-09,57.51392038885113,17.192384301361535,7.458985088446665,5.520861035673604,2.894138499699478,3.698002484506296,1.9322062981545398,1.763443344154031,2.0260585591527107
2025-04-10,57.78860212953387,16.96405907141358,7.4946085860967795,5.547228212682115,2.872141285013147,3.7156638394030868,1.9414343560881127,1.7718654041369475,1.9043971156323662
2025-04-14,57.76101594466591,16.955961044252337,7.4910309315014025,5.544580166919789,2.9781770766576994,3.713890116111576,1.9405075856682985,1.7710195797909958,1.8438175544320003
2025-04-15,57.781703113311586,16.96203383954403,7.493713852112744,5.54656596414144,2.9792437139118046,3.715220249764993,1.8815107384430028,1.7716538723172397,1.868354656453154
2025-04-17,57.393241993582954,16.988399630100556,7.505362083202504,5.555187547962217,3.1871423833069845,3.7209951892506283,1.8844353593068044,1.7744077316349398,1.9908280816524089
2025-04-22,57.290489277488156,16.957984826136492,7.491925024891525,5.545241941316874,3.3604691327198637,3.714333388157149,1.8810616023147269,1.771230960162342,1.9872638468128705
2025-04-23,57.23583812464869,16.94180808489601,7.484778248092079,5.5399521651482875,3.476504807691161,3.7107901717480565,1.8792672000251835,1.7695413286870552,1.961519869063481
2025-04-28,57.24949113551264,16.945849376111745,7.486563663700268,5.541273662824828,3.4773340915710382,3.711675341952404,1.8797154795706383,1.7699634342729327,1.938133814483501
2025-04-29,57.18674115875111,16.688997294828862,7.478357796947514,5.535199987990785,4.03347616516198,3.7076070517923636,1.8681240389946858,1.7680234141580553,1.7334730913746428
2025-05-02,57.186059849500595,16.688798466079255,7.478268701569066,5.536325419179776,4.033428111285025,3.7075628802426217,1.8681017826086233,1.7680023503470599,1.7334524391879866
