date,BOCI SECURITIES LTD,SHANGHAI COMMERCIAL BANK LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,UBS SECURITIES HONG KONG LTD,UOB KAY HIAN (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD
2024-03-01,22.960348868766964,0.0,20.208984679257128,16.959092167790345,3.807652345417894,12.58254253182941,0.0,12.342657690755646,7.286261934295777,3.852459781886831
2024-03-04,22.977643782357262,0.04497038489029475,20.166463252586595,16.9714833651533,3.8390197903512813,12.590348591690367,0.0,12.352317533816981,7.171475386308908,3.886277912845007
2024-03-05,22.980680443127753,0.04497632804986863,20.155073293130013,17.009419691789855,3.8125282730644456,12.590574300209486,0.0,12.36107559147006,7.160188018152713,3.8854840610058026
2024-03-06,22.97474414369181,0.04496215184738954,20.12798216422539,17.02974177202326,3.863216052771199,12.584797817822608,0.0,12.349206533104704,7.135731117925076,3.8896182465885616
2024-03-07,22.960641519779607,0.04558637444532762,20.09258816010019,17.036633904096384,3.969671936297856,12.57194749551574,0.0,12.336703451270086,7.08565319377741,3.900573964717403
2024-03-08,22.945499964255266,0.045556312192092115,19.978892168048485,17.056335498257617,4.016004300578527,12.59629029832893,0.0,12.328045790573453,7.122646913843042,3.910728753922589
2024-03-11,22.96475310283191,0.04559453763904431,19.899881423958195,16.996376391104775,3.9607151793779547,12.657177688700754,0.0,12.336234406853478,7.220749900062555,3.9185173694713327
2024-03-12,23.01344696316726,0.04503955974118396,19.91509270507966,16.81160485368423,3.915364867093709,12.750309980023744,0.0,12.382840002368113,7.233588115510877,3.932712953331229
2024-03-13,23.004090489733322,0.04534624463717267,19.82338926777341,16.879534295245403,4.019587967989726,12.744509838389614,0.0,12.42379652743497,7.119333383506478,3.940411985289901
2024-03-14,23.010342092524507,0.04470874857224526,19.82994716548547,16.932309347634128,4.014819438040291,12.749315104356814,0.0,12.403606309776452,7.0660499394823235,3.948901854127771
2024-03-15,23.01532158597585,0.04471638832029804,19.82723479652045,16.95654610983249,4.002935136590546,12.751493683680845,0.0,12.412862105398863,7.037087559693555,3.9518026339871013
2024-03-18,23.020397920877624,0.044726251113736036,19.819427747589923,16.97940771965926,3.9922271931153794,12.754318309722281,0.0,12.409378852564073,7.017160604698915,3.9629554006588052
2024-03-19,23.01646463093704,0.04471593791254217,19.783628545816747,16.986164116265105,4.02155373677279,12.745324794836993,0.0,12.403767700768014,7.035684235032731,3.9626963016580383
2024-03-20,23.01397879452152,0.044711108478109066,19.740671734705508,16.99716028097673,4.0768937244504775,12.743406431720972,0.0,12.402428062472794,7.009251284123493,3.971498578550396
2024-03-21,23.018486777897802,0.04471795850946423,19.635906211586523,17.004347455701335,4.182536786971587,12.745358804108958,0.0,12.404328194766531,6.987758618611794,3.976559191846002
2024-03-22,23.02747462206214,0.044733510599726176,19.508548574858043,17.05931747929382,4.243199440283836,12.749791407410838,0.0,12.408314715727615,6.980350605052464,3.9782696447115193
2024-03-25,20.921810057153177,0.04064047266619096,17.49379725529718,15.593445897287458,3.8983912257659834,11.593382800424772,9.224615959285124,11.26839391214288,6.347151786256772,3.618370633720457
2024-03-26,20.924593925729855,0.040644724351377295,17.329656487392825,15.689042126971392,3.989967025345747,11.588466226932802,9.225581011127556,11.269632287059775,6.317716096886048,3.6247000882026224
2024-03-27,20.914965157375594,0.041810423700232136,17.153046175735255,15.832055176389465,3.95105530252848,11.581208549507249,9.219587209314739,11.267438091385918,6.414589818124597,3.624244095938472
2024-03-28,20.95071367032236,0.04206193090274514,16.86851009652266,15.980674008364213,3.981108139919597,11.601366402677609,9.235634505627747,11.286990228685774,6.4213162859465145,3.6316247310307825
2024-04-02,20.940257807230616,0.04263375255860422,16.657419647883717,15.998732458046277,4.04437114704681,11.713939815048564,9.230447809467254,11.282676006989854,6.455589593578784,3.633931962149521
2024-04-03,20.897743112326033,0.04254683093284222,16.528203541633744,15.939789902120665,4.101490732746698,11.77919187584474,9.211628787402347,11.263773088822932,6.576366976152652,3.659265152017352
2024-04-05,20.879920593802733,0.042808745462615864,16.42901998228758,16.104935038844996,4.104770886008994,11.769514194731036,9.20406059368567,11.254518871280702,6.624075709459632,3.586375384436042
2024-04-08,20.87006074382036,0.04278853045239594,16.365951367182983,16.18130473391162,4.134879432372031,11.763956432008515,9.199714281338615,11.249797758912914,6.60621207540827,3.5853346445923
2024-04-09,20.888692126237967,0.04282137142593933,16.283379005127266,16.193724178913477,4.1380530273660145,11.772985482033473,9.206775228983362,11.25872914101955,6.633168281871177,3.581672157021771
2024-04-10,20.898720799271786,0.042841929990845885,16.184348772460876,16.225920477850593,4.205877238019492,11.784520294197874,9.21119540703517,11.264312723775477,6.606238736442149,3.576023620955738
2024-04-11,20.896073903946323,0.04265826603176923,16.11279665195399,16.27983210329134,4.2302384397325925,11.796573822820164,9.210028777254383,11.258370699944447,6.597916042465232,3.5755112925597556
2024-04-12,20.896081061720473,0.042663132711029235,16.17732235666624,16.22815250832119,4.234939825320996,11.797919637981048,9.211079505757994,11.258466725965729,6.583516819168213,3.5698584263870825
2024-04-15,20.90596958668442,0.04268356467220009,16.19832677204411,16.269631331369144,4.26728640571012,11.803569823999332,9.215490818449869,11.259459418800336,6.4683921120389645,3.5691901662315053
2024-04-16,20.91369031927335,0.04329402619731397,16.20091915703455,16.28670121501015,4.297407858613052,11.818336189390088,9.21889416886564,11.263082393923982,6.389485699385773,3.5681889723060967
2024-04-17,20.91031188677611,0.0432882633456818,16.21391694024512,16.31812927191684,4.301830631877329,11.816763055080791,9.217667045311325,11.261345321638897,6.367169451362195,3.5495781324457076
2024-04-18,20.90242145828278,0.04327315922358698,16.211053321550576,16.274333778388264,4.3128717222332424,11.873567136833584,9.214450820918817,11.261041928227057,6.365601674035955,3.541385000306134
2024-04-19,20.91102232715382,0.043292319375342066,16.14059265398822,16.294979249497743,4.313710927428486,11.929550175568018,9.218530723547518,11.2660280044955,6.339043254465951,3.543250364479405
2024-04-22,20.901623987381463,0.043273477202087185,16.14985475810184,16.278852042575828,4.3139733625569745,11.988614420030556,9.214518530263472,11.259519753351451,6.308536970302339,3.5412326982339892
2024-04-23,20.905161808358603,0.04328227876817167,16.09749208677618,16.2881084315448,4.353733505376982,12.050506512026631,9.21639270814389,11.262285501669504,6.241381471978112,3.5416556953571243
2024-04-24,20.876516632733026,0.0432245695616317,15.996526616088607,16.307953227344022,4.3628909285140915,12.051598512922332,9.204104290678703,11.245131771994352,6.3751199216104855,3.5369335285527477
2024-04-25,20.86854913197822,0.043210530830871334,15.929242741519218,16.314765079518008,4.392576008432188,12.053026284872717,9.201114927375897,11.237977559381243,6.423752953680912,3.5357847824107216
2024-04-26,20.92104245898375,0.04391426808094745,15.935037049605166,16.333787053408987,4.342811690178574,12.142849229618243,9.226758852926329,11.244883789916345,6.263582265098829,3.5453333421828317
2024-04-29,20.85076694123266,0.043769121716598094,15.82395009261125,16.267820110100644,4.33984482603261,12.191676057940624,9.196262375112743,11.184468323851888,6.572037770161479,3.529404381239502
2024-04-30,20.859247352802356,0.04378692346783569,15.817214324047127,16.25011047965878,4.344161195756089,12.196634649199504,9.20000267349427,11.187830626685894,6.570646571387923,3.5303652035002164
2024-05-02,20.916248387448512,0.04390495435254546,15.97942932715131,16.292842999550906,4.317974921222361,12.22653698789091,9.224801959876707,11.217988250064499,6.242829813042918,3.53744239939933
2024-05-03,20.910231391489518,0.04389706869722087,16.01496965464639,16.271774941665495,4.379714041075565,12.21393181469033,9.220646909887977,11.215735491710088,6.193005411095299,3.536093275042118
2024-05-06,20.894734763873473,0.04416172167026535,16.03353458553049,16.259715886354147,4.376468223452192,12.26431707889823,9.213813464151947,11.207423480565831,6.171466572891499,3.5343642226119236
2024-05-07,20.89084919595914,0.04445316835892509,16.034258243069868,16.257617169257042,4.375903332358787,12.23156734397796,9.212624194426578,11.201816830467797,6.2190825242595205,3.531827997864384
2024-05-08,20.903480014600202,0.04328889197767555,16.03781610808046,16.287088830018188,4.432889571488645,12.188771315002953,9.217800904236691,11.146388948318288,6.209792624527304,3.5326827917495933
2024-05-09,20.922057567159335,0.04510500567902964,16.03692071310952,16.325215307435492,4.4711080695394845,12.199484716130742,9.224392400048849,11.104375106289826,6.133394917177129,3.5379461974305886
2024-05-10,20.91270192973399,0.04330256966709682,16.03453368272567,16.267669067065903,4.509772289862565,12.253364244000293,9.220713388528974,11.097448066495089,6.125863031291904,3.5346317306285187
2024-05-13,20.91522237069273,0.043307542222576746,16.017300856276904,16.289287271995377,4.508743461721892,12.260578528549953,9.22177222889899,11.098424975659004,6.11151490932605,3.5338478546565235
2024-05-14,20.906260259178413,0.04209625498492198,16.027730322904723,16.299931545305764,4.571011145100045,12.236850839954425,9.217655049949038,11.09275436262517,6.059873691352294,3.5458365286452076
2024-05-16,20.8574982394027,0.04204482363016005,16.040038275992153,16.319923956354245,4.602839251308538,12.22017821826817,9.206393324004134,11.080983283049386,6.094000312937009,3.536100315053503
2024-05-17,20.863232041122853,0.0420586571382565,16.0523340100399,16.325471721418417,4.566156329000122,12.224198878119418,9.209422394067717,11.083322219719316,6.100698335111562,3.533105414262437
2024-05-20,20.817740850883798,0.042072970232872015,16.141843226381457,16.27992190125271,4.571632306476097,12.202568435031717,9.212556477346865,11.087094014882998,6.111569394835018,3.533000422676469
2024-05-21,20.751104486622175,0.042003042814328026,16.165323390373036,16.28934953618033,4.55163481751536,12.155768274784723,9.197244739452302,11.06415789895863,6.261090850061425,3.5223229632376887
2024-05-22,20.72930984732306,0.042009611108355105,16.20317375705259,16.3010344934378,4.562789653969338,12.157669152787937,9.198682973533455,11.06238217082864,6.217523136564876,3.5254252033939526
2024-05-23,20.718508914317038,0.04240613234759608,16.321856888785693,16.313728078034227,4.5933848084708,12.13935405233143,9.194600635818214,11.057472731065761,6.090438238233234,3.528249520596005
2024-05-24,20.716336664263675,0.042403628409332456,16.356079016994507,16.304165470501328,4.560495408980206,12.166179696380164,9.1940577258409,11.05735357677651,6.075006233970913,3.527922577882461
2024-05-27,20.705133440091757,0.04239295429668782,16.24342482833111,16.393207199416253,4.613598535228208,12.172900137239985,9.191743338805912,11.054570148988425,6.05688427363996,3.526145143961703
2024-05-28,20.68644748186293,0.04265051580725235,16.238222420664012,16.448645315686946,4.61146854800414,12.161809865539503,9.183369086994169,11.044617219353997,6.059126098477882,3.5236434476091647
2024-05-29,20.686109382727338,0.042648597460534045,16.300413543191492,16.222697195703194,4.620264724891189,12.217616098666545,9.18295603487469,11.044120451500278,6.160636757397187,3.5225372135875537
2024-05-30,20.675750693326613,0.04262284714677789,16.3509684530679,16.147428847961546,4.678212664751764,12.211837719348818,9.177411561827816,11.03804423105216,6.157312600788012,3.520410380728594
2024-05-31,20.687488878916717,0.04400812143286634,16.326119384653733,16.086893368835888,4.788059919771263,12.227424949604009,9.182358920316144,11.0453569164552,6.089922146351826,3.5223673936623525
2024-06-03,20.69079494587833,0.04401137410286398,16.335453236238674,16.044841038854187,4.828397223750675,12.214900005091813,9.183037594669768,11.030767942915956,6.1057020164838764,3.522094622013852
2024-06-04,20.715588295555705,0.04402629978034532,16.300699866889058,16.06397021595103,4.882475167295954,12.171035021409885,9.186151859112337,11.034508832357462,6.077781325446905,3.523763116201313
2024-06-05,20.741726203653176,0.04408374144915069,16.32724815151191,16.080775834405532,4.866477197040092,12.079167652397617,9.198137147345042,11.048846363165882,6.085948411778226,3.5275892972533702
2024-06-06,20.730799680996657,0.044063921831708125,16.357837306753698,16.08131508453271,4.8604344248175915,12.085617274733092,9.194001755169792,11.043878910293211,6.075514564423768,3.526537076447768
2024-06-07,20.71555463399507,0.044030258446950264,16.327917986858363,16.043903204780584,4.941700204429586,12.076384261250784,9.18697784069094,11.036626952716777,6.103002478435396,3.523902178395555
2024-06-11,20.72901437486644,0.04405886670193867,16.26369205629722,16.046618763945514,4.975924201291762,12.070872464411481,9.1929469949478,11.0544123505151,6.095971632588972,3.5264882944337717
2024-06-12,20.73529013168811,0.04407094490649301,16.337636076367783,16.0153695160465,4.935293366009086,12.07418154786478,9.195467129998331,11.057917302664379,6.077496890572406,3.5272770938821267
2024-06-13,20.716852500563355,0.044030497898002105,16.35918333898902,15.98117440328333,4.993816995110013,12.068766348052009,9.18702780250322,11.049605746803222,6.073013565435506,3.526528801362325
2024-06-14,20.726285142176437,0.04405054553345765,16.31262697777256,15.965980903188528,5.054192404013096,12.074261408060286,9.191210770970466,11.047166556620933,6.052118561245295,3.53210673041894
2024-06-17,20.729791720491942,0.04405799822875225,16.355868244768583,15.931976993409053,5.068982396482715,12.049976129459576,9.192765786746888,11.041564094942528,6.052253027832857,3.53276360763711
2024-06-18,20.703105931497902,0.04400128167028003,16.350603851589003,15.893464291065145,5.065418070505696,12.141320139848485,9.180931793846021,11.027527778034289,6.065233373497304,3.528393488445874
2024-06-19,20.69072913983785,0.043974976694697604,16.331418558878497,15.856441462014045,5.103819838883652,12.13654757963424,9.175443222206889,11.05484867628428,6.080492411689563,3.5262841338762896
2024-06-20,20.694704500967063,0.04398329990212828,16.287743246924453,15.894368807162104,5.149953084233451,12.118556836893926,9.17717987161405,11.058124981565715,6.048907387197968,3.526477983539147
2024-06-21,20.70642272952126,0.04400820513142483,16.30207847998621,15.868778312235282,5.129591651684947,12.124511828397141,9.182376384142826,11.064741948367923,6.049015634033334,3.52847482649965
2024-06-24,20.702320548847027,0.04399520777906329,16.26907848040434,15.90364587635523,5.160110877397672,12.111818113507992,9.17966446755762,11.059934559052849,6.040341177803228,3.529090691294982
2024-06-25,20.716428395305787,0.044021915137916146,16.231104605342225,15.922069042856638,5.226639628386639,12.058679404603136,9.185236997054812,11.066648509414014,6.016634995367428,3.5325365065314083
2024-06-26,20.698486255777286,0.044161254905162546,16.21143619155374,15.94014111202148,5.208186603962736,12.102485142653197,9.177255575608541,11.056854661740505,6.031289468566596,3.529703733210754
2024-06-27,20.70212449009133,0.04416851197450131,16.23506731216393,15.93772796832186,5.2347383615463245,12.057877953907562,9.178763684474438,11.058671647265962,6.020753918168715,3.530106152085377
2024-06-28,20.70137085833553,0.044166777766933105,16.219284392756432,15.942253015597021,5.245367305384682,12.05142483579202,9.178403294668744,11.05882949377256,6.029110092327482,3.529789933598595
2024-07-02,20.697167688674398,0.044157557646196895,16.197341616770256,15.954610955550427,5.263983379995027,12.047251629172669,9.176487239415879,11.060309202465202,6.028453816075118,3.53023691423483
2024-07-03,20.699236494243202,0.044160329617435955,16.211532027884335,15.915477507967601,5.302376950164331,12.031906536663195,9.177063289362007,11.061796736946478,6.025991603848622,3.530458523302789
2024-07-04,20.69543718268367,0.044151971526329645,16.15457908021564,15.907493698338843,5.371034069724416,12.0296884793019,9.175326374539917,11.060354138796992,6.031020166682878,3.5309148381894104
2024-07-05,20.7037123998702,0.04416962600496512,16.133565806245787,15.830074233664181,5.427061554443838,12.043610841158317,9.178995193798787,11.064954325604834,6.041055650793203,3.53280036841589
2024-07-08,20.700523444236065,0.04534681251983083,16.137592726439472,15.802535370242929,5.468079676265293,12.041933383894952,9.17758136965587,11.06620998527186,6.028000213447328,3.5321970180264053
2024-07-09,20.68181252812757,0.04532850954988081,16.07871327164756,15.80692707892247,5.568897358642537,12.03689546818095,9.173877096153754,11.062157648960705,6.014797220918311,3.5305938188962647
2024-07-10,20.688992014447596,0.045338796438120936,16.043535782595374,15.824246170402182,5.570338735754569,12.040633344371319,9.175959023165118,11.065259994165109,6.014419462035637,3.5312766766249784
2024-07-11,20.696470446098058,0.04535479574688589,16.02835538962116,15.804251600473934,5.60250147306278,12.043875715463466,9.179197066808966,11.069223950680593,5.99824675648938,3.532522805554776
2024-07-12,20.683372858176448,0.04532739010219973,16.031606666036055,15.755765295041519,5.614974829513877,12.103835466880666,9.173650535087798,11.062535369824959,5.998543311415668,3.5303882779208067
2024-07-15,20.68204046147049,0.04532447016908843,16.004971403268133,15.746999015795698,5.617275784637391,12.117907505091031,9.173059580129031,11.061586053989043,6.0206748706746565,3.5301608547754375
2024-07-16,20.701020141510586,0.045365934144862695,15.984552278751362,15.689150932526863,5.632838115558604,12.130118539148599,9.181451327871198,11.072238493799627,6.029873901157418,3.533390335530879
2024-07-17,20.710501885380012,0.04603136921696971,15.862075941824253,15.704279934209028,5.679986597703223,12.133799967403037,9.184237850873926,11.075954315518915,6.066358981817748,3.536773156052885
2024-07-18,20.72583250216185,0.04670904120764263,15.745647962291729,15.761337635929157,5.754577586954774,12.138662406334227,9.189354021031658,11.082420662131328,6.01576642465359,3.5396917573040447
2024-07-19,20.72313101608378,0.04670295296850776,15.775519926150636,15.707483265776318,5.734624775795525,12.197885672329225,9.188156244684114,11.080976136072994,6.007060110292686,3.538459899846217
2024-07-22,20.030605217257193,0.04514481548468592,18.5239615667084,15.243536522954068,5.532073188873403,11.797061113646436,8.881614372231041,10.712487743848596,5.8131082015314455,3.420407257464725
2024-07-23,20.022525919142158,0.045126606428160014,18.516741086778243,15.280739399034001,5.529269167324499,11.802016183931247,8.878031993691915,10.708166886785243,5.798183310945802,3.419199445938733
2024-07-24,20.02914419193611,0.04514152263767389,18.432578590142075,15.320849467398547,5.584487554328682,11.791996692634163,8.88096655039295,10.71170637874875,5.7830858500148485,3.4200432017662044
2024-07-25,20.02392007252126,0.04570246110490616,18.423830634064846,15.29640755529583,5.642822165092975,11.776810855988048,8.878650164363975,10.704388059262778,5.788145052596963,3.4193229797084177
2024-07-26,20.026608546979617,0.04570336853607995,18.361444915959517,15.354900018331632,5.654732317094383,11.791190967574778,8.878826451674234,10.704944231300722,5.760941046515893,3.420708136033142
2024-07-29,20.03252553776689,0.0462897650228464,18.337705366311333,15.370321692171446,5.6869955374850445,11.738416645559804,8.88144975827121,10.70810707618513,5.774006374424901,3.424182246801397
2024-07-30,20.031347257819217,0.046287042335594296,18.345191651573263,15.37485979995728,5.710549276266977,11.738212511723697,8.880927366117671,10.707477243075886,5.741167009053102,3.4239808420773157
2024-07-31,20.035131041261188,0.04629578563888354,18.35667847885875,15.368596522706007,5.720107880800322,11.73068932921922,8.88260491209023,10.710244669668972,5.726742674228077,3.422908705528345
2024-08-01,20.03521641453135,0.046295982913491164,18.37892422498923,15.359952865738933,5.7239138577659086,11.700028119194513,8.88264276245554,10.712009218190259,5.738093263067353,3.4229232911534186
2024-08-02,20.040287941312993,0.046307701844416106,18.382659509304712,15.366649204250086,5.746568015145741,11.639660533620189,8.884891231338006,10.715121936325787,5.755554288321606,3.422299638536465
2024-08-05,20.039679234023087,0.04670746368575362,18.398950223906958,15.351568463193646,5.756881156026163,11.621426339814727,8.884735979605571,10.71422337558188,5.76363207516701,3.4221956889952048
2024-08-06,20.041469105095114,0.04733993308204727,18.38014120893382,15.366221329733683,5.764467880620236,11.620958229490261,8.885122974924107,10.716581363307187,5.755123975063297,3.422573999750241
2024-08-07,20.036138846352046,0.047957909965497494,18.369911339300817,15.39460369369164,5.802506024140898,11.604647235841234,8.882815479562419,10.713511745322455,5.726279877065989,3.4216278487570064
