date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,MORGAN STANLEY HONG KONG SECURITIES LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CITIC SECURITIES BROKERAGE (HK) LTD,BANK OF CHINA (HONG KONG) LTD,MERRILL LYNCH FAR EAST LTD
2024-03-01,44.27610877398826,16.852712941629118,11.921329276333244,10.059883240935596,7.569361732236736,2.7221972753399233,3.953279095258007,0.9872816770985624,1.3628755657237048,0.29497042145684094
2024-03-04,44.489524342160145,16.975622174064682,11.862205422649833,9.819676187548898,7.567166703882851,2.7229867042587754,3.925560510722264,0.9854668430579397,1.3479689957616021,0.30382211589300756
2024-03-05,44.39361706041302,17.112331145261837,11.820862008293851,9.938561396231346,7.52345778683827,2.705823899324093,3.906496614741476,0.9809333653629562,1.3457445837770783,0.272172139756068
2024-03-06,44.440505364475094,17.43694571370599,11.6848026483166,9.837552145781531,7.5102519889250345,2.7124918909625784,3.8204891510189194,0.9805772380976068,1.2997100538142652,0.27667380490237725
2024-03-07,44.501363627641325,17.727812079628947,11.837134358036481,9.513235084069333,7.31504979944181,2.745050863138656,3.847536654052689,0.9803420452362268,1.3078604244938803,0.22461506426065267
2024-03-08,44.32538827063684,17.672091830327595,11.71602464298324,9.052935562328827,8.13334123602959,2.743218322806592,3.843163745125767,0.9798589412953527,1.2846684617772477,0.24930898668895524
2024-03-11,43.81490991320946,18.21285826002834,11.931195824535163,8.823308732632547,7.73277433667999,2.788236981499382,4.029841716970506,0.9782875515530722,1.3980698733457884,0.29051680954573905
2024-03-12,43.719385956893156,18.248676744023214,11.89861134606582,8.996125043864563,7.686698004410742,2.7910996840263733,4.0111493600649935,0.889621413780587,1.4104929338489696,0.3481395130215833
2024-03-13,43.440101349046195,18.21205658861701,12.052416418239991,9.173192825827899,7.629881194462652,2.8604912750686124,4.011591358416583,0.8916932295696912,1.3915705011019692,0.3370052596493961
2024-03-14,43.40676770848958,18.295691700654576,12.008038035027429,9.323657342425614,7.486297398864015,2.80688459344041,4.131435056776013,0.8921226768139343,1.3619726050498235,0.2871328824586
2024-03-15,43.45778404431855,18.234846512988064,12.068060770865143,9.397804190547156,7.523157935387164,2.7849533585631687,4.0530496974661805,0.8913212539606197,1.3620549541705975,0.22696728173335987
2024-03-18,43.928187948499456,17.1447840607849,12.69509989798949,9.330546487437873,7.477791521275538,2.752805438119837,4.113592705699618,0.8964272640773131,1.4878993553292978,0.1728653207866751
2024-03-19,41.82986516345431,16.433501193437603,13.602598846786737,10.500380537843915,7.597837093031552,3.016540535584169,3.937798695608545,0.9084249987275155,1.6427802455280682,0.5302726899975931
2024-03-20,41.36943902291135,15.799634246209349,13.931830893855071,11.108329413368182,7.503213041198172,3.2384200925080875,3.9471796721977324,0.9089144960050404,1.6758045448416483,0.5172345769053658
2024-03-21,41.16334213707193,15.926658708445496,14.181710172449488,11.047054297621502,7.490124723220652,3.361926487365659,3.950214529297622,0.9064018786240167,1.685892278287418,0.28667478761621695
2024-03-22,41.08648104489509,15.943165308189092,14.28218414794167,10.995753838838498,7.490695056465163,3.337218371358678,3.9483397582547637,0.9073350967061005,1.6999849441495973,0.3088424332013463
2024-03-25,40.957095803799454,15.768337136279914,14.241023876511349,11.299266097432106,7.4537241757403425,3.4082854815292376,3.959243833811229,0.9040611321944323,1.7011007848391824,0.30786167786275287
2024-03-26,40.88969126074371,15.909489237439164,14.644451813769344,10.72270004410084,7.458805287558941,3.416329471811328,3.9743069910293207,0.9075458787300683,1.7486228199801346,0.32805719483714824
2024-03-27,40.825635099760625,16.082581949853925,14.45916191331698,10.606225246923447,7.529807900446468,3.4317514255577617,4.001689758864183,0.9082135465242993,1.742418865092021,0.41251429366028786
2024-03-28,26.206653007175657,10.462301616086808,9.41927230138327,6.899265323967821,4.876999565842473,2.2150700446713865,2.6120909500912393,0.587957490985738,1.1400156825077274,0.24704411986497007
2024-04-02,26.07600371819691,10.519707192382052,9.537451912591935,6.86367150719755,4.976329457210692,2.210339559859012,2.619199892076372,0.6564638780387411,1.1379800752610052,0.22671180666000312
2024-04-03,25.985931813092083,10.544770214400605,9.516361158963434,6.921424889517709,5.067493036249719,2.217611802426146,2.5716554088730543,0.6561979132568173,1.1127489432529112,0.2918239231439028
2024-04-05,25.928249259052343,10.719472055595695,9.678818257173075,6.655472687770997,5.146485434659034,2.417338118027272,2.596460698857673,0.669998008619721,1.116581911745068,0.28764216144551624
2024-04-08,39.33084284475362,16.71749176601032,14.890274093441223,10.116935901029933,7.956817674307269,3.872343012853728,3.9426875494574944,1.031638324932322,1.705694854447664,0.4352739787664205
2024-04-09,39.18706535116364,16.704923553967856,14.879079583834386,10.032399904706757,8.097933176051436,4.016246325740619,3.949092781974762,1.0327546708108328,1.7326847545470612,0.367819897202649
2024-04-10,38.87756841892143,16.89181750967349,14.664143762973875,10.272163647502168,8.222173011753364,4.081992970118476,3.9285271471992553,1.0268326120483884,1.6901368364527745,0.3446440833567835
2024-04-11,25.711470232846207,11.207395309843916,9.681213812520463,6.9085403653653925,5.420052760945586,2.6859799634614543,2.5783646287122917,0.6800917353001965,1.1200856189510975,0.20762713129782512
2024-04-12,38.73817317498222,17.065774383133306,14.622054090330149,10.219093211966012,8.358108402694233,4.043480323384327,3.9304078612387183,1.0277279696187116,1.6925312311875818,0.3026493514647355
2024-04-15,38.72499643248739,17.096381726857672,14.748279085976604,10.193654402547176,8.213782338611765,4.063509284072353,3.938025481224023,1.0285887691930804,1.7069644277387213,0.2858180512912245
2024-04-16,25.632563697750005,11.446834556644227,9.7771239062206,6.685647708578296,5.227225719965601,2.6979357482520667,2.6073746868566166,0.6796240304188069,1.1338291271666003,0.18488515984107212
2024-04-17,38.927298236571694,17.33719154092268,14.837864995519137,9.882349761732211,7.906264842108837,4.137144522712713,3.928695663587238,1.0285383914108808,1.7375815982094318,0.27707044722517293
2024-04-18,38.896176636303686,17.338744386658338,14.795242139108215,9.829018458223182,7.95761596097709,4.172324341813387,3.9437868942124,1.0265572135238399,1.7474516644749374,0.29308230470492674
2024-04-19,25.66678429967528,11.531312835509528,9.843335004942503,6.327283346662529,5.276768216090883,2.7599606817545896,2.6071001288723212,0.6798736128974103,1.1583763602400878,0.21584607249906704
2024-04-22,25.617712021554528,11.58541109509612,9.866121307646372,6.349956982551554,5.25219703174336,2.7613735514442883,2.6069587569302217,0.6798469188079828,1.1561170163035315,0.20559709463561074
2024-04-23,25.633701525916937,11.525416972595949,9.960144375815712,6.296369604405615,5.301715643827441,2.7117822414289,2.607578810145565,0.6798464399614094,1.1757944189815135,0.17113545325712676
2024-04-24,38.779084141940665,17.58269491995017,15.05013171548438,9.456219394625965,8.105458884247179,4.037734656062881,3.898897353145777,1.0313440343581244,1.7653507956835648,0.2930841045012948
2024-04-25,38.57857333221751,17.582559985395086,15.064769017300508,9.558846392888507,7.742414860161556,4.254381053909998,3.8758505665264864,1.0339871907244256,1.7764472900406014,0.5321703108353242
2024-04-26,38.54477640479595,17.51392890876564,15.119336283795898,9.724228600733495,7.733700915299906,4.157754430180416,3.8795666931720802,1.046573418011645,1.7728102781336488,0.5073240671113203
2024-04-29,38.48999944291736,17.502240119091837,15.186548591336807,9.955161089905474,7.754927522570107,4.1585394290127935,3.8492590712944774,1.0484964584137653,1.779080488088943,0.27574778736843997
2024-04-30,25.428776839765447,11.477069549676301,9.896416824819344,6.730439023554327,5.092196644099277,2.7079597765985066,2.500069015399895,0.7574240358764228,1.1505767036807042,0.2253139236799878
2024-05-02,38.495062566213264,17.633023171056976,15.180312181968725,9.931169333764322,7.662617729164224,4.121995686023889,3.8346921721932548,1.0782067646783233,1.7356243620239034,0.3272960329131263
2024-05-03,38.45867063545461,17.706446976336288,15.266133923663377,9.839584289994395,7.669808454758764,4.110575465904175,3.8913159650589115,1.079149144159915,1.740023588554402,0.23829155611517008
2024-05-06,38.33599697192279,17.682165413341842,15.245198860121578,10.197321513549463,7.601495354577535,3.9717387824278925,3.8745656328897558,1.1028163305440948,1.7062694128295763,0.28243172779547343
2024-05-07,25.186422840431042,11.670672800128596,10.062213734021734,6.6138325512504705,4.904942952741133,2.640493786345318,2.507702672582928,0.7221830456071583,1.153338198456501,0.22558343081566506
2024-05-08,37.99357140701286,17.684554158270686,15.56231467414522,10.273310643273636,7.453021667955182,3.9655722591368567,3.6753331247587497,1.2171219492905867,1.7170485976481262,0.45815151850810343
2024-05-09,37.84891001539845,17.83476935207135,15.734353346380903,10.19141913185016,7.469993494611564,3.887148998634909,3.6692466802040995,1.1957412175517443,1.7341657882743011,0.43425197502251833
2024-05-10,37.78781657465434,17.897557872575053,15.791767377616834,10.354407831750159,7.484924808011612,3.8340157617476454,3.6504165827275115,1.1958747829158194,1.749621084253244,0.2535973237477836
2024-05-13,24.972157530436707,11.732583830037505,10.150201220477358,6.849071171302463,5.002013122095517,2.5464105238145853,2.392796215582105,0.7681083185319539,1.144141033083197,0.24901501608475154
2024-05-14,24.890406317490164,11.834923933594627,10.226493419243681,6.802558645624167,5.032880373669428,2.498583538384103,2.3983647171789015,0.7680066945904449,1.156682824619732,0.23774606915242624
2024-05-16,37.895837460974995,17.59540382303624,15.577772407517024,10.477713824464352,7.668307790853274,3.7523725289343557,3.6906079124222924,1.1319329978966657,1.9087699416600747,0.3012813122407263
2024-05-17,37.99874421910668,17.810050761912475,14.612659473300782,10.776684645347498,7.842931821592264,3.7591648178631845,3.6495832617890835,1.1303673929007032,1.8921735506084867,0.527640055578841
2024-05-20,37.64170096185784,18.059956442502,14.690370311499048,10.62947605101026,7.84721452431148,3.9488333110551577,3.6397836270028643,1.121964591484298,1.9052777021027933,0.5154224771742579
2024-05-21,37.34007206811111,18.30172669396206,14.92281720731199,10.717188764318239,7.857647366769636,3.760860893868575,3.667487129962178,1.1232343025743436,1.969987288039005,0.3389782850828602
2024-05-22,36.63777367325442,18.390348593774995,15.053052955223112,10.791841242777842,8.015481642499438,3.7630614170400922,3.6570487596337435,1.1454228793444812,1.999715849296123,0.546252987155752
2024-05-23,36.49535929147037,18.400483511764033,15.496414422202987,10.255758433667603,8.027780891845746,3.7672255186705,3.6960840359080116,1.1511707400482405,2.1140914469713152,0.5956317074511951
2024-05-24,36.412108137920015,18.33778087917523,15.627839029130305,10.298521338165278,8.051332000422018,3.764708914682631,3.7040125768724237,1.1511405113827902,2.146817230947831,0.505739381301482
2024-05-27,23.7701429150991,12.07207383803658,10.301111132940086,6.507213972996747,5.314195288753381,2.462139319335587,2.4246521706791326,0.752687691152726,1.4205484861238495,0.33196404195479345
2024-05-28,36.35160471407868,18.47100736976316,15.890577942645745,9.868652241312006,8.046054718515268,3.763352748048201,3.7221791441545222,1.1529509703234253,2.2162211339868847,0.5173990171721025
2024-05-29,36.48314786497438,17.556701350395763,16.256301284122245,9.784567140095863,8.20027877523598,3.8927137448767093,3.743511039111159,1.1592975565043155,2.286702758129756,0.6367784865538386
2024-05-30,36.35940365241825,17.49400914275431,16.291574575792218,9.727722106996724,8.26629841245843,3.932406830872314,3.734920404665418,1.1585980093607162,2.3076753738174918,0.727391490864127
2024-05-31,23.698356352609416,11.52373272618747,10.800692640308904,6.292158945596318,5.449422610326332,2.5198360436263094,2.483131841096892,0.7570482535176514,1.5399450623688498,0.46308815682488724
2024-06-03,35.92328979008598,17.697466272214463,16.61112634646644,9.523651734398495,8.194297919410353,3.9264091742127833,3.816153974477443,1.197823174784908,2.363874896552491,0.7459067173966455
2024-06-04,35.89466771015737,17.800588365426005,16.641789534235752,9.628256925705072,8.330632453933504,3.8682281137285925,3.503658916064603,1.1965953101158084,2.381689733677458,0.7538929369558263
2024-06-05,37.35862438125025,18.668614934935125,17.39211949200805,9.87643653582253,4.543474587499849,3.9900251929149935,3.635377675344864,1.2489976877222826,2.4855808729039848,0.8007486395980679
2024-06-06,37.28567767809069,18.961230186299492,17.223091358052347,9.848536784325505,4.595092316384342,3.9604305801880924,3.555329600935468,1.268291230016718,2.4683764705876543,0.833943795119692
2024-06-07,37.350225185125105,19.044704934589987,17.069208401224138,9.873285281035331,4.530077891167485,3.9539039712318367,3.629531754988168,1.2557752555678894,2.474441701293866,0.8188456237761906
