date,HUATAI FINANCIAL HOLDINGS (HONG KONG),GUOTAI JUNAN SECURITIES (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,CMB INTERNATIONAL SECURITIES LTD,FIRST SHANGHAI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,SINOLINK SECURITIES (HONG KONG) CO LTD,HANG SENG BANK LTD,PRUDENTIAL BROKERAGE LTD
2024-04-02,0.002975602245677493,0.0,26.854507946051214,24.770400894142288,16.267983476195074,13.056505240502725,11.23884968192389,0.0,7.808777158939134
2024-04-03,0.0029756465173797902,0.0,26.926323010083557,24.730598205943437,16.26822551503695,13.023967386533286,11.239016896143468,0.0,7.808893339741924
2024-04-05,0.002974849828241988,0.0,26.97712342266992,24.72397692251916,16.26386991752782,12.989244472093889,11.236007801269988,0.0,7.80680261409098
2024-04-11,0.0029730367389863605,0.0,27.00379063968043,24.708908337715638,16.253957535557326,12.969435737427364,11.229159763151483,0.0,7.831774949728773
2024-04-12,0.002966239079546114,0.0,27.456933901532643,24.409181385584972,16.216793895285388,12.927916991057046,11.203485003445673,0.0,7.782722584014732
2024-04-15,0.0029661950873271863,0.0,27.505468907361287,24.361360252218176,16.21655338441347,12.927725257437702,11.203318844834781,0.0,7.782607158647259
2024-04-17,0.002963953213144912,0.0,27.560260858944986,24.34294773955916,16.20429678250845,12.917954378369767,11.194851286048332,0.0,7.776725001356157
2024-04-18,0.002962943280240491,0.0,27.58494386535068,24.33465316061515,16.19877535509823,12.913552734265984,11.191036769468335,0.0,7.7740751719213765
2024-04-19,0.0029611008297413155,0.0,27.629973804739954,24.319521114665427,16.18870245159783,12.905522684605552,11.18407783393295,0.0,7.769241009628547
2024-04-22,0.0029483544823812554,0.0,27.94739435074407,24.214835363797253,16.119016602779656,12.84407289438503,11.135934879954004,0.0,7.735797553857606
2024-04-23,0.0029470511396656397,0.0,28.0087162691799,24.17466049867724,16.111891067842233,12.83839507343583,11.131012154517121,0.0,7.732377885208008
2024-04-24,0.0029454018921650548,0.0,28.113803330838362,24.161131721429946,16.102874428899092,12.772302331295613,11.118892142923082,0.0,7.728050642721743
2024-04-26,0.00294483809960386,0.0,28.124618551439912,24.156506931050462,16.09979210562055,12.769857527731496,11.11676382600457,0.0,7.729516220053403
2024-04-29,0.0029444045598674327,0.0,28.13520006148388,24.152950604592547,16.09742189055612,12.767977546394821,11.115127213499559,0.0,7.728378278913209
2024-05-07,0.002943971147763853,0.0,28.14577845636182,24.149395325106884,16.095052373276157,12.766098118519226,11.113491082808546,0.0,7.727240672779604
2024-05-08,0.0029437978186469937,0.0,28.150008942374633,24.147973506361293,16.09410476167481,12.765346502283348,11.112836765392402,0.0,7.726785724094869
2024-05-13,0.002943364585134734,0.0,28.160582978330694,24.14441969186022,16.09173622077556,12.763467848842758,11.11120130888362,0.0,7.7256485867220075
2024-05-20,0.058744528042672675,0.0,28.145914428808066,24.0940681767022,16.05817801931204,12.845527897450335,11.08802966805447,0.0,7.709537281630214
2024-05-22,0.07344014052189242,0.0,28.15132553637183,24.097178908043343,16.060251254818805,12.817810298664837,11.089461218805758,0.0,7.710532642773538
2024-05-31,0.0734358260119871,0.0,28.149671683696553,24.09576323105321,16.059307736565316,12.822932135556236,11.088809727810052,0.0,7.710079659306645
2024-06-03,0.0734347474637195,0.0,28.152195640788847,24.095409337795644,16.059071874323703,12.821275110850339,11.088646867021644,0.0,7.709966421756105
2024-06-04,0.07343690459193679,0.0,28.1500851286473,24.0961171347063,16.05954360573533,12.821651732753164,11.088972593382456,0.0,7.710192900183513
2024-06-07,0.0734358260119871,0.0,28.15114040021679,24.09576323105321,16.059307736565316,12.821463419035997,11.088809727810052,0.0,7.710079659306645
2024-06-24,0.0734347474637195,0.0,28.150726945839573,24.095409337795644,16.059071874323703,12.821275110850339,11.088646867021644,0.0,7.71143511670538
2024-06-26,0.07343366894713262,0.0,28.15178217698588,24.095055454933153,16.05883601901018,12.821086808195945,11.088484011017025,0.0,7.711321860910686
2024-07-04,0.07343366894713262,0.0,28.150313503606938,24.095055454933153,16.05883601901018,12.821086808195945,11.088484011017025,0.0,7.7127905342896295
2024-07-10,0.08517805202917442,0.0,28.148659856111596,24.093640027424748,16.0578926670309,12.820333652886138,11.087832634832186,0.0,7.706463109685258
2024-07-26,0.08811005034573033,0.0,28.149943404565064,24.09222476620086,16.056949425876674,12.81958058605707,11.087181335171065,0.0,7.706010431783537
2024-08-09,0.08124994437764224,0.0,25.958234354425397,22.216443124326645,14.80678132185762,11.821468782219496,10.22395133418665,7.785838211611591,7.106032926994958
2024-08-14,0.08124935904411884,0.0,25.958767759437507,22.216283074630226,14.80667465217867,11.821383619059974,10.223877679718289,7.785782121577956,7.10598173435326
2024-08-19,0.08395539723818483,0.0,25.958064734063612,22.21568140467194,14.806273652097316,11.821063467783317,10.223600792714443,7.785571264019624,7.105789287411558
2024-08-22,0.08400089613239876,0.0,25.915228647648274,22.227720999163452,14.814297782775753,11.82746978987707,10.229141383864688,7.789790586362077,7.112349914176284
2024-08-26,0.08399862001647772,0.0,25.917236072989514,22.227118709521505,14.81389636968857,11.827149308863962,10.228864211683979,7.789579511633216,7.112157195602779
2024-08-27,0.08399634402390209,0.0,25.919243389545983,22.22651645251835,14.813494978354441,11.8268288452181,10.22858705452356,7.789368448342744,7.111964487472923
2024-08-28,0.08405214137173235,0.0,25.861898720195526,22.241281150720017,14.823335332020951,11.834685207188066,10.23538173155773,7.79454279379481,7.124822923151165
2024-08-29,0.08946515728210513,0.0,25.864516319016722,22.238869248033588,14.821727850776195,11.83340182297783,10.234271779998389,7.7936975331924,7.124050288722769
2024-08-30,0.08939245264723315,0.0,25.905801126465178,22.220796638341014,14.809682845275734,11.823785306504046,10.225954810403186,7.787363917395284,7.137222902968323
2024-09-02,0.08938760987287993,0.0,25.909815128491086,22.219592842037393,14.808880540940878,11.823144761105139,10.225400826367325,7.786942042336021,7.136836248849276
2024-09-04,0.09209383076375023,0.0,25.90911332433533,22.218990992795387,14.808479421370777,11.822824514430808,10.225123856857563,7.786731121947016,7.136642937499368
2024-09-09,0.09209133633906093,0.0,25.91112012691313,22.218389176156375,14.808078323529877,11.82250428510468,10.224846902351619,7.786520212983859,7.1364496366214
2024-09-10,0.09207886624223617,0.0,25.90761149961261,22.215380581913628,14.806073160201558,11.834444408389249,10.223462354836517,7.785465839523295,7.135483289280908
2024-09-13,0.09207886624223617,0.0,25.90761149961261,22.215380581913628,14.806073160201558,11.8330903074151,10.223462354836517,7.785465839523295,7.136837390255059
2024-09-16,0.0920626601643207,0.0,25.903051704431572,22.211470627291842,14.803467259574749,11.845900147289967,10.221663003538547,7.7840955808401375,7.138289016868864
2024-09-23,0.09206141377922496,0.0,25.90270101743729,22.211169918558305,14.803266843674049,11.845739772243636,10.221524618134534,7.783990196304232,7.139546219868725
2024-09-24,0.09204895178416886,0.0,25.900548330732597,22.208163278986387,14.801262983091782,11.856319210083978,10.220140970154043,7.782936507865602,7.138579767301441
2024-09-25,0.09204770577022323,0.0,25.90155137257451,22.20786265979827,14.80106262687118,11.856158717880717,10.220002625958609,7.782831154711234,7.138483136435259
2024-09-26,0.0920464597900103,0.0,25.902554387261578,22.20756204874866,14.800862276074719,11.855998230022381,10.219864285508496,7.782725804409036,7.138386508185116
2024-09-27,0.09203275623363438,0.0,25.898698105171686,22.204255864250083,14.798658775243997,11.869120802038836,10.218342787704993,7.781567139295112,7.137323770061658
2024-10-03,0.09198793674526366,0.0,25.85903029423029,22.193442503570527,14.791451903016945,11.939095371474911,10.213366506275598,7.77777755532329,7.133847929363178
2024-10-04,0.09200411652394962,0.0,25.833812607130334,22.19734611311643,14.794053574787206,11.968255375891179,10.215162937585582,7.779145590350122,7.120219684615192
2024-10-07,0.09198047107430339,0.0,25.82040993737315,22.19164130066208,14.79025144003408,11.997643178979049,10.21253759722045,7.777146316814363,7.118389757842526
2024-10-08,0.09190339670683424,0.0,25.86634993944999,22.173045976063566,14.777858056295814,11.99840200536239,10.203980075538214,7.770629513561646,7.117831037021547
2024-10-09,0.07835112870285475,0.0,25.846014819246026,22.16256237067302,14.770870958873703,12.019746689071775,10.199155546664713,7.766955493603168,7.156342993164739
2024-10-10,0.07816634013891,0.0,26.590979762836962,22.11029269515444,14.736034344802002,11.812155007130091,9.905562069327388,7.748637384143266,7.0181723964669445
2024-10-14,0.07798871262370106,0.0,26.947389852520708,22.060048608697233,14.702547742256083,11.696566938483864,9.795651232132107,7.731029150185344,6.988777763100959
2024-10-15,0.07798451820150856,0.0,27.159725701235576,22.058862165757752,14.701757003565039,11.514422179816691,9.768233185068272,7.730613356679496,6.988401889675668
2024-10-18,0.07798242115959741,0.0,27.161684411907217,22.058268992144058,14.701361666114543,11.514112551361576,9.767970512490953,7.730405476697909,6.988213968124153
2024-10-22,0.0781000294512518,0.0,27.202647993886824,22.091535916848912,14.723533355641932,11.515318801007702,9.648046741693433,7.742063998815982,6.99875316265396
2024-10-23,0.07809056567895618,0.0,27.211469214159717,22.08885897463716,14.721749231256275,11.513923432071097,9.64687763947795,7.741125854089308,6.997905088629534
2024-10-30,0.07812527739524679,0.0,27.223564872463633,22.09867760252446,14.728293135480474,11.474590849975055,9.651165733395572,7.744566830116062,7.00101569864949
2024-11-06,0.07812948697306922,0.0,27.21964350312554,22.099868332416783,14.729086731333346,11.421326723715238,9.651685761414498,7.744984126001072,7.055275335020453
2024-11-14,34.8773446972372,28.568665487775657,9.955364008081741,8.082847732911132,5.387044099243729,4.177257684391077,3.5300258445878496,2.8326651744098665,2.588785271361748
2024-11-18,34.87562645770137,28.567258046614263,9.95980007553164,8.082449529760712,5.386778705411919,4.177051890934982,3.5298519371410153,2.832525622579397,2.5886577343246935
2024-11-20,34.87562645770137,28.567258046614263,9.957829467332257,8.084420137960093,5.386778705411919,4.177051890934982,3.5298519371410153,2.832525622579397,2.5886577343246935
2024-11-28,34.87820388049687,28.554095918151894,9.958072695021269,8.085017603034368,5.387176805966369,4.177360588723529,3.5301128047374313,2.8327349554817696,2.5972247483864925
2024-11-29,34.878891257583504,28.544804696815962,9.958268947988339,8.08517694196892,5.387282976052156,4.187296879206149,3.530182375941944,2.8327907828147243,2.5953051416283004
2024-12-03,34.87837572222855,28.524675148427637,9.964034048168324,8.085057437179218,5.387203348095499,4.208913386894305,3.5301301972814816,2.832748912108716,2.588861799616269
2024-12-04,34.89017508092074,28.45386008584654,9.96823346797714,8.087335647240476,5.388721355971761,4.239669158837875,3.5311249184934805,2.833547124999933,2.6073331597120526
2024-12-05,34.886736436835406,28.451055780695818,9.975628315942188,8.08653858993638,5.388190263915753,4.240729656468437,3.530776904137365,2.833267861280582,2.607076190788069
2024-12-06,34.88811181313039,28.45217743642187,9.976021595569765,8.086857394004083,5.388402688175478,4.236954438608976,3.530916101647731,2.833379560162499,2.60717897227921
2024-12-09,34.910993342611036,28.47083792857712,9.988975024583478,8.092161196825455,5.391936696998411,4.240719512328277,3.4765226348336045,2.83523784525064,2.5926158179919825
2024-12-10,34.910993342611036,28.47083792857712,9.988975024583478,8.092161196825455,5.391936696998411,4.241705759884259,3.4765226348336045,2.83523784525064,2.591629570436001
2024-12-11,34.910993342611036,28.47083792857712,9.988975024583478,8.092161196825455,5.391936696998411,4.242692007440239,3.4765226348336045,2.83523784525064,2.5906433228800196
2024-12-12,34.89705440309156,28.45947035492888,10.103289171878698,8.07512828045173,5.389783854231243,4.222266802749059,3.4421084594307434,2.8341058176265492,2.5767928556115374
2024-12-13,34.886827895993115,28.45113036805661,10.100066264355734,8.072761881393317,5.388204389609165,4.221522258936846,3.4410997569142676,2.86284223519723,2.5755449495437155
2024-12-16,34.88485676624549,28.453101497804234,10.100066264355734,8.072761881393317,5.388204389609165,4.221522258936846,3.4410997569142676,2.86284223519723,2.5755449495437155
2024-12-19,34.88674783967326,28.44626615661616,10.100120969763527,8.073199497794754,5.388496478816036,4.223229530914948,3.441286295513415,2.862997427030614,2.577655803877279
2024-12-20,34.88657591543498,28.44612597150451,10.100071195688502,8.073159712524983,5.388469923943197,4.223701525277509,3.4412693366232427,2.862983317986856,2.5776431010162186
2024-12-23,34.88795135678938,28.44724749108638,10.100469402025476,8.073478005663185,5.388682370254588,4.220418266265771,3.4414050124249798,2.8630961942307738,2.5772519012594697
2025-01-03,34.89121846472031,28.449911454554478,10.081207503545889,8.07423405246435,5.389186997388726,4.221306362748488,3.4417272853350362,2.863364310985109,2.5878435682576204
2025-01-06,34.90016315307331,28.457204853949193,9.997024151661941,8.076303957456679,5.3905685655966815,4.270209403377258,3.442609604133804,2.8640983610564406,2.6018179496946954
2025-01-09,34.899991096586795,28.457064561003808,9.99697486671036,8.076264141583128,5.390541990297201,4.270681347630144,3.442592632198448,2.8640842411596688,2.601805122830448
2025-01-15,34.90050727113581,28.455513429927993,9.997122723022962,8.076383590381537,5.390621716981745,4.2707445114576785,3.4426435485065485,2.8641266012676536,2.6023366073180783
2025-01-16,34.89913083960055,28.45439118073739,9.99672844924147,8.07606506810396,5.390409117730158,4.274519951312381,3.442507775031739,2.8640136437640757,2.6022339744782794
2025-01-17,34.898958793292394,28.4542509058126,9.997172148847158,8.076025254585801,5.390382544002795,4.274005897072033,3.442490804100394,2.863999524702596,2.6027141275842265
2025-01-20,34.89878674868054,28.454110632270872,9.997122864866734,8.075985441460187,5.390355970537437,4.273984827111466,3.4424738333363742,2.8639854057803236,2.6031942759560636
2025-01-23,34.90153966604084,28.456355174916308,9.987558086788482,8.076622498578631,5.3907811774260415,4.274321971411436,3.442745385641227,2.8642113252427963,2.6058647139542366
2025-01-24,34.89397018814669,28.45018353453867,10.019895758139631,8.07487083329259,5.389612019866083,4.272409130201146,3.44199871986828,2.8635901324668316,2.5934696834800772
2025-02-04,34.87935662725141,28.438268625248558,10.096010308471097,8.07148908521384,5.387354855575819,4.26372198300876,3.440557214140412,2.8623908636947695,2.5608504373953336
2025-02-06,34.87591992102532,28.435466567404195,10.104868659971828,8.070693791393213,5.386824032826644,4.263301873198768,3.4402182117750466,2.8621088287762957,2.56059811362869
2025-02-10,34.85250225920319,28.424403835073036,10.14969137971897,8.067553912364701,5.384728305216585,4.261643248489434,3.4388798052766885,2.8609953339862475,2.5596019206711524
2025-02-11,34.851815727882645,28.423843925676707,10.149491449137969,8.067394996129655,5.38462223579848,4.261559301817676,3.4388120655581353,2.8609389775476166,2.5615213204511207
2025-02-19,34.85027113129709,28.42258421018244,10.14953406713119,8.067037457490562,5.384383594885627,4.26137043389762,3.438659660948394,2.8608121836780893,2.5653472604889855
2025-02-21,34.84666760496967,28.41964530821209,10.158824626688139,8.066203323897943,5.3838268483407274,4.260929807180782,3.4383041027212387,2.86051637501758,2.565082002971839
2025-02-25,34.845466595123916,28.4186658092765,10.158474497128084,8.06592531769891,5.383641291743868,4.260782951857097,3.438185599651538,2.8604177857243585,2.568440151795732
2025-02-27,34.845123464659316,28.418385964838894,10.158374464543808,8.06584589087608,5.383588277922612,4.260740995052478,3.438151743131954,2.860389618603075,2.5693995803717824
2025-03-05,34.84495190196116,28.418246044686846,10.158324448990449,8.065806178051261,5.38356177140351,4.260720016960033,3.4381348151222046,2.8603755352504576,2.569879287574075
2025-03-10,34.8561636657232,28.416147407731795,10.145758559197786,8.065210532602528,5.383164204936336,4.2608976918433825,3.437880914977625,2.86016430160169,2.5746127213856598
2025-03-11,34.85530566493463,28.41544793095869,10.132708773132364,8.065012003669072,5.383031695828991,4.260792807851711,3.437796289929259,2.860093897318254,2.5898109363770283
2025-03-12,34.8458097323464,28.41894565922558,10.133956033495185,8.066004746086037,5.383694306609221,4.262302019379286,3.4382194568379187,2.860445953400387,2.590622092619988
2025-03-13,34.8463244508516,28.419365444483592,10.12721244405946,8.06612389159988,5.383773830864999,4.262857356430693,3.438270243867778,2.8604882059546153,2.5955841318873945
2025-03-14,34.83911977525153,28.41348957918032,10.150716907952303,8.064456174648242,5.382660705031305,4.261975986447878,3.437559361956335,2.8598967837628493,2.5901247257692313
2025-03-17,34.838948271667405,28.413349707239483,10.150666938712485,8.064416475506965,5.38263420764535,4.262447278901905,3.437542439779339,2.8598827052628244,2.5901119752842403
2025-03-18,34.84615363389565,28.409993193741535,10.149960039389041,8.063463813359348,5.381998348636869,4.261943749329597,3.437136357507528,2.8595448628401012,2.5898060013003272
2025-03-19,34.83877676977181,28.413209836675733,10.151109240552888,8.064376776756541,5.382607710520273,4.262426296127611,3.4375255177689494,2.8598686269014078,2.590099224924783
2025-03-20,34.83277526700191,28.408315234357644,10.166094876226747,8.062987566685157,5.381680475465567,4.261692029152861,3.4369333523478485,2.859375971559363,2.5901452272029064
2025-03-21,34.83208951262598,28.407755958608426,10.167863440260858,8.062828830294947,5.381574526085776,4.2616081290347845,3.436865689290051,2.859319678899077,2.590094234900105
2025-03-24,34.83123235762522,28.40705689488814,10.169581883394853,8.06263041859617,5.381442095227292,4.261503258532607,3.436781114214202,2.859249316190557,2.5905226613309633
2025-03-25,34.82660444949978,28.403282545244867,10.181517347453232,8.061559164141444,5.380727081203574,4.2609370469971015,3.4363244807227273,2.858869417397221,2.5901784673400527
2025-03-26,34.822491785681834,28.399928409684392,10.19163194605147,8.060607176911722,5.380091672672341,4.260433874152643,3.435918686141774,2.858531814320522,2.590364634383302
2025-03-27,34.81062651779915,28.38624057377885,10.229998606494924,8.05672222809266,5.377498644587551,4.258380484478042,3.4342626857997223,2.8571540955516297,2.589116163417478
2025-03-28,34.77095342544272,28.353889247284926,10.332307984761934,8.047540115702876,5.371369998776933,4.253527279030473,3.4303487137073123,2.853897844525771,2.5861653907670563
2025-03-31,34.731917386004596,28.32605929996027,10.425226344538013,8.039641283357172,5.366097884506349,4.249352351242366,3.4269817532464364,2.8510966828935733,2.5836270142512214
2025-04-01,34.70109320957943,28.300920248764573,10.504232598761671,8.032506194368013,5.361335534473426,4.246561750250287,3.423940346433392,2.848566367443896,2.580843749925317
2025-04-02,34.65894771048327,28.26654794811222,10.612927842491862,8.022750479165898,5.354824034661079,4.2414041760111685,3.4197818701022746,2.8451066997458385,2.5777092392263925
2025-04-03,34.60285630702346,28.220801886846374,10.75612342476721,8.009766607360461,5.346157885939733,4.236006776632186,3.414247358026987,2.8405022313957113,2.573537522007875
2025-04-07,34.602179575531565,28.220249969825595,10.755913066194852,8.0096099595607,5.346053330599851,4.237879642543282,3.4141805852528613,2.8404466794119174,2.573487191079374
2025-04-08,34.467027523014366,28.110024985366312,11.10448999609023,7.978325363064869,5.325172273702269,4.221326982016209,3.400845196574409,2.8293522280363845,2.5634354521349567
2025-04-09,34.47999271686498,28.105507984220328,11.10367949415974,7.977043325612865,5.324316571536391,4.216753140585379,3.400298714610831,2.828897579302949,2.563510473106539
2025-04-10,34.46471324181933,28.104960567572512,11.124888147421686,7.976887955131064,5.324212868748628,4.2118017096096265,3.400232486306935,2.8288424802942163,2.5634605430960007
2025-04-11,34.4233117325521,28.071198853751504,11.231651367564359,7.967305539682521,5.317817038704154,4.20674218840344,3.3961478808205983,2.825444269859628,2.5603811286616924
2025-04-15,34.4233117325521,28.071198853751504,11.231651367564359,7.967305539682521,5.317817038704154,4.207228533510245,3.3961478808205983,2.825444269859628,2.5598947835548875
2025-04-16,34.4233117325521,28.071198853751504,11.241378269700464,7.967305539682521,5.317817038704154,4.1975016313741405,3.3961478808205983,2.825444269859628,2.5598947835548875
2025-04-22,34.43137132945925,28.065875470282265,11.24313649323164,7.965794630838717,5.316808575208749,4.197191875825805,3.395503840016284,2.8249084565016815,2.5594093286356028
2025-04-23,34.4192535753421,28.071062331513424,11.245214340005212,7.967266791270336,5.317791175886979,4.197967559871133,3.3961313639018895,2.825430528516507,2.5598823336924172
2025-04-24,34.43296543741884,28.0651931312371,11.24286314950404,7.965600966019383,5.316679312678158,4.198548556641031,3.3954212883477815,2.824839777178247,2.5578883809754216
2025-04-28,34.426907414770085,28.067786196132666,11.243901926384082,7.966336942434743,5.317170543735155,4.198936478748805,3.3957350060445495,2.825100776374923,2.5581247153749915
2025-04-29,34.419208128708995,28.061509073635953,11.26909942497476,7.964555338695554,5.31598140360826,4.197997422193049,3.394975578690701,2.82446896653018,2.552204662962543
2025-04-30,34.43036559077874,28.056734882684992,11.267182178387662,7.9632003043698285,5.315076979322096,4.197283203964351,3.394397981041052,2.823988430927269,2.5517704485240054
2025-05-02,34.4301982274745,28.056598501099273,11.286085003336698,7.9631615958782875,5.315051143150152,4.178791299612772,3.3943814811389377,2.823974703741199,2.5517580445681776
