date,THE HONGKONG AND SHANGHAI BANKING,HANG SENG BANK LTD,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD,THE BANK OF EAST ASIA LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,UBS SECURITIES HONG KONG LTD
2024-03-15,46.133520759275136,15.28026175957943,14.839927876359704,8.375029127195003,0.7812680819586089,4.0388171212409185,4.21983881983088,3.752837296439974,0.2110497465284128,2.3674494115919327
2024-03-18,46.11318305522464,15.275043484596019,14.843220448730001,8.385757864314964,0.7968955642000268,4.033569305033974,4.21943574025544,3.7540056148052154,0.2115674697145657,2.3673214531251556
2024-03-19,46.08813226166191,15.27261762355806,14.844591107615551,8.381696365907203,0.8275432795984056,4.0357579466419,4.220575172466351,3.7546863791976373,0.210646576376229,2.3637532869767504
2024-03-20,46.077930074979164,15.269503252644725,14.845987139993206,8.380419579150963,0.8400476146490936,4.033603990221279,4.217858244828128,3.754325947186985,0.21713174953448877,2.363192406811967
2024-03-21,46.08835890542681,15.262128200861572,14.834442430083602,8.408926715619508,0.8406542735919694,4.0155656843489025,4.216807125122165,3.7526637406340315,0.2184019211250796,2.3620510031863597
2024-03-22,46.0786825471805,15.273763622366799,14.85330751761896,8.380537262592325,0.8405941416020284,4.018314000342658,4.214924517756981,3.754999674118759,0.22082657325343058,2.364050143167559
2024-03-25,46.36486667747328,15.293982326156947,14.678828366775736,8.293606177726224,0.8378068263910162,4.008809552686775,4.185670503966134,3.7518405979433256,0.20933000792827963,2.375258962952281
2024-03-26,46.41564019917784,15.299665810575444,14.682302037718086,8.23626872702079,0.8384166852828319,4.0088257895258135,4.18247368058342,3.7526177787540296,0.20978531541048714,2.374003975951261
2024-03-27,46.475681445694065,15.277978787657498,14.659366301333765,8.26211576828616,0.830858675816624,3.9982975105395098,4.166393806080524,3.746279147997427,0.21263801903615348,2.3703905375582726
2024-03-28,46.464805050462985,15.289120126538075,14.668787044022825,8.204999023298528,0.8279171957721465,4.0184107816237145,4.168643361871562,3.74853190609459,0.21306643966493422,2.3957190706506455
2024-04-02,46.384902257107065,15.312339392466937,14.6899529792655,8.214195937149531,0.8294927488430928,4.024983200166683,4.17658362147695,3.7535144420219977,0.21451133977844475,2.3995240817238037
2024-04-03,46.241464881864616,15.29643627701683,14.71012154458688,8.25018946541846,0.8310380745294369,4.131564390467176,4.184558032283558,3.7498662838373895,0.21718984708845668,2.387571202907201
2024-04-05,46.308792616065524,15.288413456108074,14.756894715105421,8.241132301722844,0.8377432351919061,4.013627858473983,4.185822288096005,3.747612061400727,0.21848295854770042,2.401478509287815
2024-04-08,46.322080388779405,15.288175599729941,14.77040630526355,8.237970871353054,0.8404466019914637,4.004796139182929,4.186416708291143,3.7470413088294956,0.22180215874221124,2.3808639178368103
2024-04-09,46.32143577244672,15.287499301575696,14.79875906711313,8.206207031924878,0.8404052211599335,4.005980105768851,4.190522980380493,3.739723998611516,0.22179123793208227,2.3876752830867027
2024-04-10,46.31889420965783,15.294235816023594,14.795598215393865,8.22105846248571,0.8400061757213245,4.005517967566999,4.1912073234308425,3.7280172216086385,0.22218431558783783,2.3832802925233563
2024-04-11,46.35745272957356,15.29119967617762,14.776387574052496,8.209271996268722,0.8405647532596846,4.005842366700566,4.187457012320707,3.726576863889196,0.222442576163996,2.382804451593455
2024-04-12,46.394521197101604,15.29875594656101,14.771328166743272,8.21828456224969,0.8351109030176684,3.9601386788352704,4.1866227438215065,3.7286309480859465,0.22202175036579483,2.3845851032182406
2024-04-15,46.33673079813207,15.29829215535338,14.778940330132407,8.264213463580242,0.8577471274064158,3.9451353673525467,4.183402975093482,3.727759105971721,0.22355352571124348,2.3842251512664925
2024-04-16,46.28009600808768,15.30121530380689,14.795573889426908,8.261830975811751,0.8586833153009837,3.943627010598579,4.189395144206689,3.72945568833971,0.2251559692520512,2.414966695168756
2024-04-17,46.252471386311655,15.306675726180005,14.847969407822212,8.21249463828575,0.8635797091846973,3.946702694121033,4.193513578488974,3.732331725243327,0.2282811454278885,2.415979988934455
2024-04-18,46.11415652129629,15.305095746012473,14.90125936327853,8.281829388425239,0.8639981465454678,3.9484287248295917,4.207470394209252,3.731783598005494,0.23064071450051832,2.415337402897152
2024-04-19,46.083916995670506,15.315294951368855,14.919854039969652,8.263757041944759,0.8655485249838208,3.953349404633584,4.214083525794521,3.734517019921592,0.23280328274507142,2.4168752129676356
2024-04-22,46.049567704502174,15.327772423957414,14.936997528825396,8.243749629645865,0.8663492069994776,3.95720815613773,4.220168964777972,3.737416902822842,0.23390835015184422,2.4268611321792832
2024-04-23,46.14745302836896,15.321113887333254,14.93814071864561,8.14896566459516,0.8654897777959903,3.962655382028201,4.220434360718002,3.735631217009431,0.23474605940758922,2.425369904097807
2024-04-24,45.998364004412515,15.325592427535906,14.937642965977963,8.126749134154654,0.8648508862937443,3.9638148389261607,4.219352682603787,3.736318752262349,0.2381199712933519,2.5891943365395718
2024-04-25,46.00868171398001,15.327199118833363,14.932112453824514,8.128072212217232,0.8635230293344023,3.9585144662009677,4.219372468874367,3.7353030758077685,0.2376433481925736,2.589578112734805
2024-04-26,46.04247898245789,15.32696996744885,14.910467886196294,8.140099670090112,0.8630235481899929,3.945615517810646,4.212593209971452,3.734191680314927,0.2337448976367731,2.590814639883066
2024-04-29,46.106151345974034,15.323788473885926,14.873708646412942,8.131607400857535,0.8619636123162964,3.9444815869628167,4.204427857165072,3.730797210457499,0.23284306701941163,2.590230798948464
2024-04-30,46.15891947870495,15.319685716586696,14.845078195531732,8.112176990803343,0.8605876849085901,3.953824634193532,4.2025609462249705,3.7298612818437866,0.23287372275432902,2.5844313484480694
2024-05-02,46.15592398334299,15.315823646969193,14.825740877091128,8.140517156267139,0.8614006080096551,3.938837031263013,4.181268271318039,3.749551055678188,0.24062995671772278,2.590307413342932
2024-05-03,46.130145835360494,15.318518171059829,14.825372019950873,8.154612896154385,0.8614904387524489,3.9490633651124334,4.179371799022081,3.750008899379139,0.24065682889457748,2.5907597463137377
2024-05-06,46.18183594387181,15.32306532725755,14.832842486076721,8.079026046644165,0.8617059615701982,3.949879272304478,4.188754803820367,3.7501288653236027,0.24071703506233147,2.5920442580687744
2024-05-07,46.26669189771591,15.322418243356987,14.800118012396322,8.042215968257512,0.8616695722418984,3.9361559515696443,4.188072734440828,3.7495614218334765,0.2407068697256541,2.5923893284617665
2024-05-08,46.33930610743935,15.31537039398916,14.72793049922671,8.069529934085763,0.8598496886245848,3.9284994832522595,4.1795542896052815,3.7468675170378294,0.24266752609652156,2.590424560642542
2024-05-09,46.35473932509305,15.316232903769347,14.721994834876808,8.079361470505965,0.8550813257978768,3.927274783796016,4.177274428231613,3.7427629765346526,0.23716824862742739,2.5881097027672406
2024-05-10,46.34896358924145,15.297208977879318,14.71048867416505,8.153165035254345,0.8553535673659904,3.8848666181528912,4.167956079032483,3.7392212285799866,0.23365955268358096,2.6091166776449084
2024-05-13,46.321530018820525,15.302061887528875,14.714234248512447,8.17174408611491,0.8528074994227814,3.881743549271083,4.168588649933511,3.740041283633814,0.23711278423158627,2.6101359925304655
2024-05-14,46.31842607827865,15.293181856209076,14.686834255260504,8.239789600692498,0.8517076849922964,3.8781765183645476,4.145927620422773,3.739210571503059,0.23751960882511855,2.6092262054514768
2024-05-16,46.28961083466453,15.279234948420187,14.677368568859539,8.297462075104576,0.8769790824657734,3.870853969457596,4.136279216245894,3.736661747396518,0.2289778713946038,2.606571685990785
2024-05-17,46.20957932984423,15.274655750295205,14.66111225352908,8.376305521440056,0.9086145126603541,3.8683542892541487,4.1330770569216275,3.7328674985490937,0.24568603997604022,2.589747747530166
2024-05-20,46.22521178489372,15.273965452334082,14.65502624896622,8.341903068013574,0.9229480068636754,3.872072870056362,4.129532121866845,3.7324168908570696,0.2576199299233187,2.589303626225134
2024-05-21,46.22982302633446,15.279860594797375,14.662666587193321,8.313213643764094,0.9212501532040068,3.875239769486422,4.1328207824596666,3.738376516249533,0.26142075529058245,2.585328171220545
2024-05-22,46.260475302889276,15.28631253934471,14.669656538071965,8.324404203645578,0.87867517738906,3.8732399825095882,4.13048770843609,3.739529170661715,0.28522551028317283,2.551993866768849
2024-05-23,46.28279360897926,15.291165251945865,14.677169534795606,8.291072471885466,0.8763386777893486,3.8888012154021614,4.12634294866552,3.7199417171292737,0.29358568219680203,2.5527888912107
2024-05-24,46.361097849629154,15.31336884649647,14.703737161189423,8.137550203739012,0.8764598267606641,3.8974405559677643,4.132606579789434,3.7261050939325586,0.2946076854677316,2.557026197027789
2024-05-27,46.37958075193239,15.31949750628751,14.70324885707887,8.110935081276205,0.8754868272653595,3.8974290327306726,4.134202685235531,3.727620537590016,0.29496600800516404,2.5570327125982817
2024-05-28,46.3796210126421,15.324161650706353,14.7165488883234,8.085665347516224,0.8692071621418526,3.9035626346657395,4.135612909279999,3.7278891593518546,0.301480800734926,2.5562504346375547
2024-05-29,46.368278976084476,15.325396081906796,14.715425320540826,8.095741543747682,0.869394963851545,3.900908997386096,4.137934927745747,3.7284885207189533,0.302029029467692,2.556401638550186
2024-05-30,46.30817778406654,15.33914613844216,14.73415795203395,8.079542619131221,0.8931878723042503,3.9028443839612827,4.141650047670018,3.7320932591695666,0.3058404525265974,2.563359490694421
2024-05-31,46.3868675922523,15.259412711255404,14.667663084229165,8.22692448057091,0.8873530002554044,3.8866363636531953,4.12433791346032,3.7140637329422606,0.2992259670638071,2.547515154317232
2024-06-03,46.317666608522416,15.25496267803145,14.674461344567849,8.273623073470779,0.8870713215464772,3.886102631418014,4.130668360553722,3.7106318460358967,0.3004138825513056,2.5643982533020973
2024-06-04,46.04706897707893,15.2802379627855,14.721900556161541,8.411767795667474,0.8903546622940764,3.92620813467204,4.143257979110736,3.7178317881818552,0.3030575555704765,2.5583145884773693
2024-06-05,46.013754285404254,15.27357189280747,14.719881822545089,8.440959725074624,0.8983042912485032,3.9314841058144756,4.142707637390637,3.7160890266604367,0.30676205682699154,2.556485156227518
2024-06-06,46.260362390604314,15.34875866142435,14.783420662477868,7.977788079160581,0.9087981560238666,3.949449568912886,4.164601319555808,3.730739025145785,0.30397634109194294,2.5721057956025977
2024-06-07,46.24861183623567,15.35377864273601,14.759067897990159,7.986176518176859,0.8820973733344044,3.954581557937351,4.172372056136538,3.733720604929676,0.3307549009016367,2.5788386116216944
2024-06-11,45.964781535604786,15.257700926978165,14.653754752892805,8.568242523567625,0.871084999916264,3.931687623516663,4.1474435695342375,3.711020433184928,0.3306468016881984,2.5636368331163264
2024-06-12,45.94675077944549,15.24176549393206,14.623184208300453,8.657848325332207,0.8738596382451456,3.925871713683577,4.144928667395393,3.7067612186925727,0.3315114268061831,2.5475185281669246
2024-06-13,46.048758504708935,15.179887175293697,14.556027979640712,8.740714526515703,0.8712383277514368,3.9104388768358764,4.125342685411012,3.6918429392075027,0.3477776079474278,2.527971376687695
2024-06-14,45.94922245263741,15.113144665846695,14.51672996170964,9.009977588095964,0.849053024763119,3.8962496339714456,4.109871613767956,3.6762534582080266,0.36657615243823494,2.5129214485615123
2024-06-17,45.92767101561607,15.185794149963398,14.577870291632603,8.766437444190043,0.8588310250246329,3.975929235114042,4.128991285219058,3.694063173352292,0.3686921073887336,2.5157202724991334
2024-06-18,45.82500959116443,15.156152518566051,14.54891818858044,8.912833397902583,0.8779125312862922,3.9897792152649596,4.120258110788443,3.6866952445741825,0.3715324547634883,2.510908747109132
2024-06-19,45.82119188730536,15.196449375910042,14.589422356302983,8.663002804507563,0.8685690015325289,4.023035816613108,4.134788417558321,3.6965009287694346,0.3861367519417448,2.620902659558914
2024-06-20,45.76373111018936,15.21300982656048,14.608478237398788,8.670210417619458,0.8715767785994063,4.015876666740293,4.141671179510255,3.701356727809136,0.39144736737726415,2.6226416881955568
2024-06-21,45.76936270421651,15.221811421998193,14.61472110501299,8.665792729472097,0.8492763036385041,4.017708842394745,4.136414012684879,3.7035092466734842,0.3976064266837817,2.623797207224812
2024-06-24,45.82328291460468,15.211306207240561,14.601341723292085,8.646540522635732,0.8497254950117531,4.013869816583958,4.133681062399374,3.700057532439634,0.4008217883759767,2.6193729374162413
2024-06-25,45.811179319896446,15.205717462796988,14.617973529921036,8.754780080648949,0.8440701977363978,3.9903920090234517,4.139173690478786,3.6992556995087114,0.4047199369582195,2.5327380730310134
2024-06-26,45.73663139557912,15.198352939645416,14.618164389155238,8.800862018523837,0.8473465394463052,3.9874022437130265,4.142681797349177,3.6981134164128933,0.42960128182430873,2.540843978350684
2024-06-27,45.428808846825774,15.27577024674192,14.699528057749728,8.843117620433711,0.8681517161234583,4.012103190095448,4.1658201963159485,3.717676325864411,0.43447459432278784,2.5545492055268157
2024-06-28,45.50456832173504,15.263077500889576,14.68948636563672,8.810449302333629,0.8675075137639487,4.011027448195461,4.163706084950609,3.716148500156736,0.43391825053067645,2.5401107118075994
2024-07-02,45.46589078408246,15.258514509210253,14.690370115665646,8.844179895563695,0.8666859842865885,4.0122069836158,4.162668475345392,3.715559841075304,0.4376219283682068,2.5463014827866517
2024-07-03,45.43048944680586,15.247870072447107,14.668679097022308,8.878363297405139,0.8681172490573187,4.005245113737949,4.152093644634927,3.7128648115072957,0.49139727680689593,2.5448799905751986
2024-07-04,45.37749425537668,15.239421774796202,14.658778431674838,8.948253534739715,0.878057359611056,4.001548371430083,4.149569283499739,3.710536184905168,0.49947999117455927,2.53686081279196
2024-07-05,45.38217583993361,15.227225503648695,14.633480742778785,8.97448975718867,0.8827131899152617,4.012490067367527,4.137260836610008,3.7080294692042832,0.49970916401011567,2.542425429343046
2024-07-08,45.37486394039456,15.228114857055955,14.633413588755573,8.950914095605228,0.887224797694342,4.031931672832819,4.134932389554329,3.707690472177387,0.5020587290969616,2.5488554568328414
2024-07-09,45.39295241683431,15.23195227363931,14.62446057168369,8.953944245588135,0.8902549598863642,4.028638899711139,4.1300679812792,3.7076758417791083,0.5037630670616199,2.536289742537128
2024-07-10,45.31251884772246,15.198851900012805,14.59166617608512,9.067741879716504,0.9065675345542524,4.025721002404543,4.117979030642839,3.699618735674511,0.5316261492669904,2.5477087439199835
2024-07-11,45.31111002039718,15.189481336374456,14.574611537431824,9.042259475715296,0.9076702334966595,4.0539094877219455,4.113916200366967,3.696582826439128,0.5315145760505356,2.5789443060060133
2024-07-12,45.34044207512764,15.183015038511726,14.55153783381363,9.073447279495902,0.9076965910124728,4.048962409353515,4.105525679940411,3.6938110358272263,0.5333722657853645,2.5621897911321128
2024-07-15,45.33096038039505,15.203401023457493,14.52952597013208,9.07815248485658,0.9176020861991065,4.036648148644622,4.105773000801223,3.697710603241388,0.5343684725133326,2.565857829759124
2024-07-16,45.3239913901961,15.20477408029159,14.436390284149681,9.101144012904012,0.9878061452306961,3.9793587966248545,4.062347358183238,3.692240293877394,0.6355958890643314,2.576351749478102
2024-07-17,45.37130669101128,15.165643640878585,14.416612061007013,9.18169512744027,0.9847686757729843,3.9675417495968763,4.049253515770964,3.6814098085226226,0.6159346468553338,2.5658340831440767
2024-07-18,45.32676990379566,15.142842646728653,14.404988528758416,9.26336456593981,0.9856129469183412,3.973901859917733,4.045280054481706,3.677571265686735,0.6133157496300912,2.566352478142854
2024-07-19,45.32204402053024,15.1351461362489,14.394979667015143,9.214466434467376,1.0230934553440196,3.959396180759306,4.038546043635095,3.6748882140073205,0.6145030530463542,2.6229367949462468
2024-07-22,46.53933939403362,14.789267105081235,14.063502423671931,8.999162728049482,1.0013928347870658,3.86875419043866,3.946417595392359,3.5909262961889246,0.6249503559728049,2.576287076383915
2024-07-23,46.55878827937966,14.803191614623012,14.077872590112417,9.005297492309275,1.0050223982614999,3.871675869577541,3.9511834202866245,3.5947160721199363,0.625170306563964,2.5070819567660734
2024-07-24,46.57096740735172,14.801426863654285,14.070535302094195,9.00456058988687,1.0076853428390753,3.874588738890531,3.9514245123182232,3.59418838458755,0.6253938324188378,2.4992290259587127
2024-07-25,46.54419303090986,14.81128102246948,14.085729686948815,9.00979046178093,1.006280788321965,3.8770416989487346,3.9557485276316875,3.5965320351865766,0.6259685496134997,2.487434198188452
2024-07-26,46.48727677018742,14.81171570853368,14.083767760157695,9.048276855479408,1.006652476431615,3.8784316426673695,3.956172378708906,3.5969592423822037,0.6544844545935894,2.4762627108581103
2024-07-29,46.52922149867702,14.805860810845992,14.078195439313756,9.032695444726222,1.0053753882388772,3.8704325398535104,3.9537828627125835,3.595813539261782,0.6602041023421964,2.4684183740280647
2024-07-30,46.636604438857795,14.792422671281027,14.053302824792842,8.972483043630877,1.007332235966999,3.867544666778502,3.9520438778026823,3.593018361479197,0.6590632230020623,2.4661846564080165
2024-07-31,46.73492494835494,14.789426241315256,14.017633555927155,8.884301919616641,1.0379820813944718,3.885777145663611,3.9370309261572234,3.590075778702187,0.6565439583340746,2.466303444534439
2024-08-01,46.757402040528994,14.784698248774733,14.012547610212096,8.840962598992858,1.0757158582706645,3.900321021979853,3.935283616006812,3.5888084905629505,0.6561073602029737,2.448153154468068
2024-08-02,46.95724971661583,14.791260080834457,14.016986918370522,8.612473635495443,1.0607904252655505,3.9143870747491567,3.936159965044824,3.588649981502713,0.6600228196197582,2.462019382501748
2024-08-05,47.25015947718485,14.727065430677023,13.922967614236184,8.491214796236028,1.0615955773446528,3.8906573940303217,3.9079933354845053,3.5718288120526327,0.7099610001376511,2.4665565626161507
2024-08-06,47.26908671204878,14.697118860530054,13.89292484492336,8.553700304155113,1.0870710785769673,3.882193300789617,3.896688480481767,3.5645648043749105,0.710437187639291,2.446214426480137
2024-08-07,47.507072532509454,14.68278968328913,13.868368665321688,8.266064457400796,1.1567729562355267,3.926699214707505,3.884674256807674,3.560508273061122,0.7117642243051202,2.4352857363619846
2024-08-08,47.56905871653176,14.674715023369018,13.863021372428832,8.219833347494948,1.1848831493963885,3.9195040604274487,3.8755020070027415,3.5587165572407686,0.7039706851470823,2.430795080961017
2024-08-09,47.57224745049629,14.672718320328013,13.858229653404283,8.216723688176263,1.2050502788869084,3.9192162211501733,3.872063249250713,3.558595349640329,0.704731594689219,2.4204241939778077
2024-08-12,51.43104880248097,13.585345113391615,12.819229937890483,7.628372112796102,1.1352018848981282,3.62538538960749,3.5773448029810058,3.294472456079823,0.6561970977218348,2.2474024021525505
2024-08-13,51.42765808327068,13.583508744461675,12.814009007441237,7.646528266507562,1.1352589349747755,3.629091154942051,3.5750224254458,3.292563585404471,0.6574017759248049,2.238958021626944
2024-08-14,51.464077554765396,13.578498164415487,12.782391575167024,7.6276059593948675,1.1539074752985843,3.631672084017708,3.5605981624217047,3.2899113969103984,0.6584673688768308,2.252870258732002
2024-08-15,51.50100868494308,13.574860023474788,12.772123089517576,7.601174794606454,1.162583612662865,3.6316752108769883,3.558630361928144,3.2887280571875994,0.6642677177299504,2.2449484470725514
2024-08-16,51.512667137456184,13.575292683066095,12.769541081379923,7.612555809781854,1.1429650041618065,3.6325855428926217,3.5588599152289624,3.2885751418225126,0.6584430406714744,2.248514643538572
2024-08-19,51.61853360838745,13.537582729551273,12.733654214024886,7.590895949707822,1.1676629621127252,3.62383421221227,3.5476519127748163,3.2790783771469796,0.6586498821485159,2.2424561519332626
2024-08-20,51.612634900914124,13.538316298249404,12.738840376947525,7.589701612690428,1.151978023351632,3.6268002905275605,3.549841197044846,3.2799814477726987,0.6554444723066193,2.256461380195165
2024-08-21,51.67353597647541,13.553321911518312,12.769471872066005,7.565795514598792,1.087944936379329,3.644817984855522,3.5573730702195334,3.283377910220621,0.6405404814123615,2.2238203422541245
2024-08-22,51.61015772488341,13.554036096257494,12.820820709240587,7.5729335727359794,1.0840867556674192,3.647947013761089,3.560785830982739,3.28373865588939,0.6410569683669123,2.2244366722149747
2024-08-23,51.61023285474232,13.54785493419837,12.83026253492469,7.549432858345516,1.0721862782535219,3.658496425728598,3.561677374113766,3.282683449089712,0.6415286020388062,2.245644688564702
2024-08-26,51.55953579611855,13.542461658739773,12.833813486942052,7.580972297586473,1.0722819661204661,3.6579850413994626,3.5607883156324913,3.274304264879069,0.6393975195545876,2.2784596530270718
2024-08-27,51.49373202422808,13.55299479240758,12.859735089448604,7.600573709222498,1.0731941348660752,3.65706267245785,3.5647121415481458,3.2792762908653317,0.6449858189731765,2.2737333259826604
2024-08-28,51.46658005535386,13.565408577591025,12.871907257231458,7.591539008065605,1.069700764632174,3.661208254842959,3.5702881221922076,3.2809267911968973,0.6470202292934718,2.2754209396003438
2024-08-29,51.88198782291516,13.677120200525342,12.97718721403703,6.838652642204382,1.0788289495223065,3.690694437822321,3.5989510008651124,3.3071319670753296,0.6557929620524809,2.293652802980537
2024-08-30,51.875462653440565,13.678533034837859,12.977186564069182,6.839288706785059,1.0795355346012232,3.689814994529343,3.5995053564627346,3.3078387922497123,0.659093413508648,2.2937409495156715
2024-09-02,51.419569853096625,13.566321582871632,12.867266851654158,7.642508595174399,1.0649554083405441,3.6602013664635864,3.570276974668646,3.2808952693072055,0.6482584602752368,2.279745638147963
2024-09-03,51.25534290325828,13.548496594379028,12.992485990156208,7.731582689788881,1.0605184960271417,3.6568133349270755,3.5590428934284644,3.275617767826232,0.645851798995049,2.2742475312136365
2024-09-04,51.286463377186664,13.533033507773437,13.002027990087853,7.456361723191547,1.061838505409541,3.9088972528357795,3.5564224882038955,3.2723939651540674,0.6474518825055458,2.2751093076516686
2024-09-05,51.311221440594665,13.53377413059715,13.011687155674915,7.320967642513778,1.0616423903433543,4.009316494641632,3.5624452461606513,3.2728808012554573,0.6466175939349434,2.269447104283451
2024-09-09,51.336705595100916,13.537563469966122,13.018670894592093,7.287585991400449,1.0574114204786813,4.010794680308732,3.564900971733091,3.2737661810370433,0.6459453071910646,2.2666554881918044
2024-09-10,51.35327825799033,13.520215211722025,13.001898738122758,7.296497441109111,1.0689680473728262,4.00514518057615,3.559912563418806,3.269570880954764,0.64783114704195,2.2766825316912804
2024-09-11,51.37911592114376,13.542980249876871,13.026562025217217,7.192887391922335,1.0655993897660099,4.012220184953361,3.5659515218378948,3.2764151175717515,0.6877263379279664,2.2505418597828375
2024-09-12,51.354907381114565,13.54219306046752,13.03060717220688,7.191678693217557,1.0711877274140402,4.0076619015894535,3.5634550848389144,3.2762246750521875,0.7092564927437884,2.2528278113550906
2024-09-13,51.35673901803863,13.542367169994604,13.052322777181017,7.204137933944149,1.0716835197361114,4.0109082710145465,3.5679461974454063,3.2763401041274753,0.6825268768151037,2.235028131702954
2024-09-16,51.389976900259946,13.550672395271022,13.055494383054514,7.158179582044391,1.0721129985540876,4.012195425834724,3.5687791371612465,3.2786307597975144,0.6864690403633337,2.2274893776592233
2024-09-17,51.37389064505459,13.552821870863866,13.050169510671953,7.14440358518669,1.072381249142973,4.0097034759867975,3.5700636470561515,3.2787961766482727,0.6862484201509232,2.261521419237786
2024-09-19,51.34745858232679,13.546761909130014,13.036304495602433,7.215870745957681,1.0719017483131215,4.000687692942306,3.562233332693206,3.2771961602223363,0.6859415734140845,2.2556437593980303
2024-09-20,51.350368188521635,13.551786578387784,13.006351061148989,7.25307435285833,1.072193449460389,3.989892349752591,3.554935698569295,3.2771233174367134,0.6861282415898183,2.2581467622744555
2024-09-23,51.34393853421354,13.564641247760656,13.014731169820385,7.268207584837431,1.039709703864235,4.001514934436702,3.5571238916909227,3.279545243755564,0.6840029889072579,2.2465847007133104
2024-09-24,51.3225263509751,13.572659630539501,13.027674696052605,7.33977626956063,0.9624101069996982,4.004211654040824,3.5625814524805204,3.281648270887172,0.6850968194640488,2.241414748999897
2024-09-25,51.4505736958057,13.571258246389725,13.022878558814039,7.303199825194697,0.9020314476204139,3.9920287704715065,3.558982642155125,3.2811343326705753,0.6861593839622244,2.231753096915997
2024-09-26,51.498074550106395,13.556372399413116,12.97680467182408,7.368102589225216,0.8639310634642683,3.97335987253788,3.549688550315028,3.276020131567084,0.6854737708193117,2.252172400727614
2024-09-27,51.604667435283744,13.557571835189371,12.964199374980549,7.356858905258173,0.8576810553536994,3.9141138453820536,3.5399955200527704,3.276881256176134,0.6862984187763187,2.2417323535471883
2024-09-30,51.610308567364626,13.565980542308035,12.976516197765752,7.421943903132198,0.8051827435259195,3.8797151120836086,3.5426958570493334,3.277894353755867,0.6834515966353159,2.2363111263793445
2024-10-02,51.523742911740776,13.551149508124158,12.929298307288088,7.619569345706563,0.7777486056353168,3.877655448146928,3.513481847762075,3.2735426417495703,0.7043350719178206,2.2294763119287078
2024-10-03,51.4969857041781,13.566948156837096,12.978691353548772,7.503978004306343,0.8016048261487463,3.8880674941549427,3.521784660044099,3.2758300402210025,0.7117821980182572,2.254327562542636
2024-10-04,51.3747204191266,13.560388203990092,12.941773896686392,7.690629091481009,0.801198323058424,3.879098977333448,3.5109601936479486,3.265431186833491,0.7114212450228504,2.2643784628197463
2024-10-07,51.357066495925565,13.55415161360989,12.95780505490589,7.700083944911773,0.8008298420327294,3.8764776902217317,3.511848098874358,3.2645457717250146,0.7110940535865701,2.2660974342064844
2024-10-08,51.396287155479335,13.552602912616674,12.91657536071576,7.709790922072436,0.800738339000514,3.878183585822579,3.4993446702218574,3.263652155381533,0.7110128037895741,2.2718120948997345
2024-10-09,51.35030535441031,13.544146541644734,12.867134003808403,7.831204521801142,0.8001076482992981,3.8814519228195,3.4881607115883395,3.2627550656244897,0.7104527841902188,2.2642814458135674
2024-10-10,51.35503734699313,13.547939392833925,12.919215556392615,7.769709499842108,0.820983773284852,3.890124331717489,3.4859461229822384,3.2632624856454626,0.6822477264753286,2.2655337638328525
