date,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,CMB WING LUNG BANK LTD,CITIBANK N.A.,INTERACTIVE BROKERS HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD
2024-03-01,26.939621736840113,19.096176686534363,0.0,39.344506106733256,0.0,8.277534599546913,0.0,6.342160870345355,0.0
2024-03-04,23.33347797683466,16.60983114266643,0.0,34.12377788883227,0.0,7.168110184786684,13.26259604738514,5.502206759494815,0.0
2024-03-05,23.26734585176258,16.61902945241659,0.0,34.111845303098846,0.0,7.1674724597637764,13.332589688111081,5.50171724484712,0.0
2024-03-06,23.269416061135495,16.62050812861629,0.0,34.105982912249175,0.0,7.168110184786684,13.333775953717545,5.502206759494815,0.0
2024-03-07,21.4119209781585,15.323240173638608,7.967822898581478,31.368715352056803,0.0,6.595911493272598,12.26939929697308,5.062989807318933,0.0
2024-03-11,21.391676526644783,15.355351203538914,7.9700414886848385,31.347967498970107,0.0,6.597748083285689,12.27281563393249,5.064399564943181,0.0
2024-03-12,21.253543792248195,15.456352370202367,7.979059052981616,31.332603133007215,0.0,6.605212990167219,12.303099069979668,5.070129591413719,0.0
2024-03-13,20.478128489748865,14.920904382327016,7.741919018214611,30.060140842995835,3.400530402097737,6.369633828024196,12.139442872310779,4.88930016428096,0.0
2024-03-14,20.602049554413686,14.911958234140304,7.729086122628724,30.002420312170937,3.394893730946297,6.3590756129817665,12.119320703313054,4.881195729405231,0.0
2024-03-15,20.67810310825731,14.907349473973552,7.7250617087822295,29.947352741977596,3.3931260630588613,6.355764542107184,12.114588194450564,4.8786541673927,0.0
2024-03-18,19.729870925152966,14.223745738079582,7.370814895600936,28.555996465411226,3.237528070463605,6.064309351294596,11.559051627537578,4.654934570506146,4.603748355953361
2024-03-19,19.72333845846217,14.219036323324422,7.368374453746441,28.499887378700713,3.236456140274044,6.062301487229479,11.555224480364618,4.65339334374673,4.681987934151384
2024-03-20,19.689557568427087,14.211209263707241,7.806474609813176,28.126555994264102,3.230912942340884,6.051918359630118,11.563979036130103,4.645423305146717,4.673968920540568
2024-03-21,19.697251791860314,14.21676267540536,7.809525199429776,28.09846951567394,3.2321755083475234,6.054283309268869,11.568497971518664,4.647238629067911,4.675795399427643
2024-03-22,19.683962400983074,14.206086886959534,7.803660795500766,28.075867682863702,3.2297483719638946,6.049736968496601,11.634903807302624,4.643748879847646,4.672284206082156
2024-03-25,19.68277997035643,14.20523351649084,7.803192023647997,27.936018390784024,3.229554358517132,6.049373556185149,11.778374719297775,4.643469926312473,4.672003538408183
2024-03-26,19.742670813285567,14.248457258797014,7.826935608067374,27.65648826864592,3.2393812596514415,6.067780614640245,11.87446755165418,4.65759909548582,4.686219529772441
2024-03-27,19.74237342628488,14.249748947968225,7.82681770968741,27.647033778811466,3.239332464334637,6.0676892146926455,11.883326580393375,4.6575289373274575,4.686148940499909
2024-03-28,19.706751912458355,14.329289739584256,7.812695643953807,27.530991430701317,3.233487679430844,6.056741175640337,12.003223503788153,4.649125275424399,4.677693639018533
2024-04-02,19.720643820348556,14.3488232300067,7.8110513884876696,27.445523347170216,3.2328071614593403,6.05546647734939,12.060828577720665,4.648146823172416,4.676709174285054
2024-04-03,19.719015324909776,14.386020363234731,7.98503257039472,27.064518075966763,3.241187720391439,6.071164349551538,12.131281079484165,4.7129476873583025,4.6888328287085645
2024-04-05,19.697640063645704,14.389998111218652,8.096820448015682,27.00356390329346,3.2376742977794213,6.064583253994254,12.118130863904469,4.707838888238201,4.683750169910151
2024-04-10,19.697343511295923,14.376231766535597,8.096698548583982,27.003157358636226,3.2376255538731593,6.064491950345257,12.133003645042452,4.707768010677224,4.683679655010184
2024-04-18,19.849801856613162,14.38928271058098,8.09133860492519,26.863414932005714,3.2354822740594305,6.060477309689192,12.124971702694701,4.7046515094089,4.680579100022734
2024-04-22,19.849801856613162,14.396805338514158,8.083815976992012,26.863414932005714,3.2354822740594305,6.060477309689192,12.124971702694701,4.7046515094089,4.680579100022734
2024-04-24,19.763604284330523,14.421817337311154,8.08856206193871,26.924348964653895,3.2373818563557033,6.064035473335072,12.109509254836215,4.707413654882253,4.683327112356473
2024-04-25,19.768068138210495,14.42507468269974,8.090388963480763,26.90784392722688,3.2381130589922544,6.065405110567557,12.112244336914062,4.708476882338423,4.684384899569822
2024-04-26,19.768068138210495,14.473258648236943,8.090388963480763,26.85965996168968,3.2381130589922544,6.065405110567557,12.112244336914062,4.708476882338423,4.684384899569822
2024-04-29,19.80086478211346,14.507828552638829,8.103811499462358,26.7352983937493,3.2434853209740933,6.075468052993075,12.124798184287718,4.716288583439195,4.692156630341969
2024-04-30,19.90035605912436,14.56419400472113,8.132759757572922,26.423633881591783,3.2550716282636456,6.0971707070284245,12.168110123046477,4.733136006315005,4.725567832336248
2024-05-02,19.981411479074684,14.69342569279073,8.16588500696779,26.029725052463306,3.2683297426920213,6.122004872341783,12.232869611219753,4.752414371261544,4.753934171188394
2024-05-03,20.018177100781813,14.682491612448223,8.15980838163884,25.876712220483945,3.290196325855303,6.11744919590996,12.22376654826187,4.748877872582291,4.882520742037757
2024-05-06,20.046490004366188,14.73367427564574,8.658010698931792,25.054049643068453,3.2948498470465,6.1261014697106235,12.221284731532737,4.755594494213896,5.109944835484071
2024-05-07,20.420084173733617,14.981921038119012,8.81936474718349,23.378479118751972,3.3562539477908016,6.240269874730087,12.449045337847625,4.8442215992346345,5.510360162608761
2024-05-08,20.464467987285644,15.169737462084292,9.00620683835339,22.85020069006858,3.363548890758942,6.253833333738284,12.282037975903064,4.854750695316507,5.755216126491298
2024-05-09,20.54026483665408,15.170679577430976,9.006766168117602,22.693252251425655,3.3637577836970842,6.2542217275634275,12.282800750901284,4.855052199224916,5.833204704984974
2024-05-10,20.57124604520925,15.044285127408653,9.020351216960991,22.724370915442574,3.368831393129803,6.263655069793082,12.30288205974752,4.8623751517733185,5.842003020534812
2024-05-13,20.58789303944079,15.283668093414695,9.027650810497773,22.39416629812059,3.3715575729949023,6.2687238453833425,12.353299798953858,4.8663099611147285,5.846730580079321
2024-05-14,20.7669346798833,15.928322517277117,9.106159349829955,20.79311429935525,3.400878164352111,6.323239506534698,12.459159930977478,4.90862959609003,6.313561955700066
2024-05-16,21.7805603776206,16.60156425902379,9.583868326187236,18.039499201538714,3.4382266482339205,6.402203372431385,12.634074473385756,4.962536223876054,6.557467117702544
2024-05-17,21.658968636415622,17.160386275612353,9.720608635610004,17.219435429184742,3.4666401270531173,6.492348795538465,12.679954997229437,4.980557627978451,6.621099475377812
2024-05-20,24.758370161684603,17.218375928228454,10.117057843964762,13.10523501239014,3.7558335614203644,6.63750154298159,12.277903773297007,5.108194182603808,7.02152799342927
2024-05-21,26.00438548055782,17.58489646360841,10.614037601075065,11.80475178939398,3.778511038993478,6.768549527250649,10.904628430265952,5.21402973519645,7.3262099336581965
2024-05-22,25.312903309175383,17.23230810705437,13.275017019667157,11.636226155960214,3.661763143128465,6.6836223300554485,9.072134842868241,5.141040138351611,7.9849849537391115
2024-05-23,24.937343860941155,16.783769246771673,13.549061132998355,11.744956428969559,3.7829216821352056,6.754131729800101,9.189812366175012,5.1927318390839545,8.065271713124982
2024-05-24,24.80112148828313,16.523668089079095,13.7276107725971,11.80606692738876,3.8026047035984334,6.78927433410802,9.222667058170101,5.2197502816608,8.107236345114561
2024-05-27,24.777232329063867,16.481180178717008,13.739299034514897,11.798016460736473,3.881978906464229,6.781073968604498,9.187211683662081,5.214722466865317,8.13928497137163
2024-05-28,24.716072357044347,16.652548087939337,13.655685822610819,11.770550947780885,3.955228666927493,6.764335606196859,9.164534025316396,5.201850477131866,8.119194009051999
2024-05-29,24.581743725512524,16.77568063961789,13.70242485416637,11.739628085985633,3.944837735357797,6.746564763012448,9.223071932467947,5.1881844980203065,8.097863765859085
2024-05-30,24.568084647263188,16.765678569338228,13.756242567772297,11.73081372499924,3.9413211485127033,6.740550604132721,9.22310419130491,5.183559541918278,8.090645004758432
2024-05-31,24.543369541975967,16.809831275915585,13.676437827054642,11.719012711591773,4.0429021262540035,6.733769716641211,9.213825894097948,5.178344962854404,8.08250594361447
2024-06-03,24.543369541975967,16.793339731447894,13.676437827054642,11.719012711591773,4.059393670721692,6.733769716641211,9.213825894097948,5.178344962854404,8.08250594361447
2024-06-04,24.56863265152089,16.80993050687923,13.685917307436624,11.727135451774599,3.9796924619418084,6.738437060487093,9.220212226775402,5.181934202984564,8.088108130199794
2024-06-05,23.970820773491077,16.968985766639268,13.907835788605837,11.783725210416543,3.9988966262338117,6.77095365658552,9.264704727666723,5.2069398326245775,8.127137617736642
2024-06-06,23.974932429630663,16.96954856548237,13.908297060363592,11.784116033239254,3.999029254926291,6.771178224213606,9.256720423387335,5.207112527666827,8.12906548109006
2024-06-07,23.92607590145039,16.560791653969297,14.01567705366705,11.875096136356444,4.029904043748432,6.823455585648793,9.328187589551625,5.248985528266151,8.191826507341824
2024-06-11,23.132003427449302,17.25057635631987,14.039843173261012,11.895571422161202,4.036852487459036,6.835220728573782,9.344271443083699,5.258035937428502,8.207625024263592
2024-06-12,23.157588867360985,17.169105440755448,14.05537211631195,11.908728666789466,4.0413174983291125,6.842780909419445,9.344551677662505,5.263851653432196,8.216703169938892
2024-06-13,23.183230968130776,17.16966178475782,14.070935449361329,11.921915049113764,3.9619070065180373,6.850357832847437,9.354898779735159,5.269680248771186,8.217412880764492
2024-06-17,23.182842027778197,17.171051412501846,14.070699384138056,11.921715037568827,3.9618405384096835,6.85024290578682,9.354741834500272,5.269591840417029,8.21727501889927
2024-06-18,23.18245310047575,17.17244099361965,14.07046332683548,11.921515032734883,3.9617740725315356,6.850127982582353,9.354584894531376,5.269503435029241,8.217137161659734
2024-06-19,23.186342960834804,17.158543083979986,14.072824256340713,11.923515383109569,3.962438831685775,6.851277388177111,9.356154531221632,5.2703876224116115,8.2185159422388
2024-06-20,23.1812863968626,17.15480108504033,14.069755202448,11.920915058495632,4.018611969412684,6.849783236103921,9.318885197281345,5.269238236662592,8.216723617692894
2024-06-21,23.183269862883815,17.15626890543952,14.070959056319312,11.921935050637375,4.018788043818681,6.841980772614098,9.319682551312004,5.2696890897697575,8.217426667205435
2024-06-25,23.129370563969136,17.03603903087434,14.038245171147876,11.894217479098232,4.322279778878642,6.826073699582006,9.298015014394474,5.257437472585607,8.198321789469691
2024-06-26,23.131431550286504,17.036324186586448,14.038480148644188,11.891068892841211,4.322352126844389,6.826187957004355,9.298170648112372,5.257525473577131,8.198459016103401
2024-06-27,22.989055708135492,17.630149132047446,13.952072161774101,11.779617080580222,4.29574769802662,6.822433531339249,9.157762877139195,5.225164976765525,8.14799683419215
2024-06-28,22.934117234257908,17.805419557146575,13.94030424830191,11.751466546974772,4.285481864332146,6.806129508629417,9.13587796272643,5.212678052847179,8.128525024783661
2024-07-02,22.923084985934818,17.861546128973085,13.917010774710642,11.74581361096758,4.283420372292645,6.802855481986432,9.131483231797626,5.210170541521588,8.12461487181558
2024-07-03,22.911683478932087,17.902400235546377,13.910088717932407,11.739971466412412,4.281289880371497,6.799471870903368,9.126941405508688,5.2075791016717154,8.120573842721445
2024-07-04,22.900672797979425,17.926939667156322,13.903403938569191,11.734329581549218,4.294146677713272,6.796204244782136,9.122555266009941,5.2050764923773345,8.11667133386316
2024-07-08,22.900672797979425,17.893796868733034,13.903403938569191,11.734329581549218,4.294146677713272,6.796204244782136,9.122555266009941,5.2050764923773345,8.149814132286446
2024-07-09,22.88360819467357,17.91854899263055,13.893043715753658,11.725585660305692,4.299226388463793,6.791140003637526,9.14390791399186,5.201197891678455,8.143741238864898
2024-07-10,22.883229270115038,17.936466937765303,13.867975498872267,11.72539149895089,4.307434586891514,6.791027550666566,9.14375650206241,5.201111766203916,8.143606388472097
2024-07-11,22.853333833196064,18.012256983675083,13.84985789921767,11.710073044646675,4.334881493876928,6.780501804578604,9.131810784415519,5.194316855097635,8.13296730129582
2024-07-12,22.85597964154386,18.0143423240564,13.85146134447047,11.711428759713936,4.414770837826272,6.78128680638218,9.045210996168239,5.191610407199141,8.133908882639496
2024-07-15,22.834830312486748,17.997673108405436,13.838644168462682,11.700591820564851,4.486694986343489,6.7750118766549,9.036841188934018,5.186806453110968,8.142906085036907
2024-07-16,22.767114635265962,18.24084737434724,13.797606282528733,11.66589423410719,4.473389891217942,6.754920879212468,9.010042836913389,5.17142520846062,8.11875865794646
2024-07-17,22.772367003213954,18.17254989374669,13.800789387026526,11.66858555314087,4.523857564681066,6.756479237857627,9.012121451659473,5.172618255030002,8.120631653643787
2024-07-18,22.7779972302426,18.177042864616904,13.804201486322686,11.671470487577336,4.524976040644976,6.758149705930538,9.01434960342672,5.149173187256366,8.122639393981874
2024-07-19,22.79678477712641,18.10955437439478,13.81558734610642,11.681097246979045,4.528708291494443,6.763723903396827,9.021784739803703,5.153420282893905,8.12933903780447
2024-07-23,22.803555883187194,17.94992204415521,13.819690854918171,11.684566769069063,4.698364868204001,6.765732866167829,9.024464392304177,5.154950952927089,8.09875136906727
2024-07-25,22.8088250805117,18.506985082978854,13.822884158561305,11.687266711493525,4.709353476969907,6.76729621802836,9.026549667244392,5.156142102847226,7.514697501364731
2024-07-26,22.656863970812182,18.53749961531592,13.791239134744163,11.694022029601223,4.802905134184702,6.7745106556313965,9.064796025698804,5.159122387371664,7.519041046639945
2024-07-29,22.65162685425329,18.523308291259152,13.788051300499616,11.691318965466214,4.849675857377263,6.772944732740271,9.047841112050998,5.157929860227614,7.5173030261255835
2024-07-30,22.653122926201668,18.514624650494767,13.788961959893143,11.692091141983882,4.902833762125579,6.773392065405946,8.998903446463611,5.1582705260096,7.517799521421803
2024-07-31,22.654245109858895,18.51554182245689,13.789645033384243,11.69267034131287,4.908030407463535,6.7737276036849075,8.989441691024286,5.158526054878742,7.51817193593563
2024-08-01,22.65259385311918,18.51554182245689,13.789645033384243,11.69267034131287,4.916286691162125,6.7737276036849075,8.982836664065415,5.158526054878742,7.51817193593563
2024-08-02,22.65221980681292,18.515236088373108,13.789417334701135,11.692477268493933,4.91620551198727,6.773615753898249,8.982688336818844,5.158440875776115,7.519699023138422
2024-08-05,22.649227881002265,18.51279057913756,13.787596015908122,11.69093291545355,4.928764266110707,6.772721088563974,8.981501895167069,5.157759544209912,7.518705814446844
2024-08-06,22.64735832868839,18.519516839375854,13.786457935962538,11.689967901952942,4.928357427401385,6.772162042734735,8.980760528276399,5.157333803370491,7.5180851922372645
2024-08-07,22.64698445526177,18.51921111033145,13.781277798987961,11.689774918369908,4.928276067719066,6.772050244643682,8.980612269584872,5.157248663636607,7.524564471464679
2024-08-13,22.64511527327584,18.517682616510587,13.780140353238579,11.688810096022802,4.936122867547835,6.7714913095523395,8.979871049546942,5.156823007129531,7.523943427175545
2024-08-19,22.64511527327584,18.570505387390277,13.780140353238579,11.688810096022802,4.884950808258138,6.769840597962349,8.979871049546942,5.156823007129531,7.523943427175545
2024-08-20,22.65034976055723,18.58965785461463,13.783325674600134,11.691512000033615,4.848104836886485,6.771405467210284,8.981946774056627,5.158015022454578,7.525682609586417
2024-08-21,22.628306509757962,18.668886149476997,13.769911784399536,11.680133856474518,4.843386676153852,6.764815556213096,8.973205571050967,5.152995258081475,7.518358638391601
2024-08-22,22.615995933722406,18.713133069178276,13.762420479385101,11.673779462437844,4.840751707429141,6.761135264175539,8.968323838985977,5.150191851652977,7.514268393032737
2024-08-23,22.611895384449184,18.754243986269447,13.759925188730652,11.671662867261992,4.839874021522498,6.758261099838501,8.966697775119158,5.149258060564752,7.488181616243812
2024-08-26,22.621589989184972,18.721059746869603,13.848274443249444,11.67666696604202,4.841949064981345,6.759509634217982,8.970542149473323,5.151465749072549,7.408942256908759
2024-08-29,22.67693338853024,18.766860554250208,13.637505467503233,11.705233766308153,4.853794824755121,6.7760466787512605,8.992488453723345,5.164068737027891,7.427068129150549
2024-09-02,22.667940394753643,18.789160936070346,13.632097240575177,11.700591820564851,4.851869954848594,6.7733595012318,8.988922301664118,5.162020821764468,7.434037028526998
2024-09-03,22.65409016188166,18.7941943163308,13.623767956219055,11.693442696355385,4.893492313292597,6.7692209423339005,8.983430022040203,5.158866799421616,7.429494792124791
2024-09-04,22.653716066159195,18.80709466890204,13.623542981687752,11.693249598029109,4.881852135365274,6.769109159579403,8.983281675197743,5.1587816090657626,7.429372106013722
2024-09-10,22.663072167303692,18.80660199287039,13.629169574945601,11.69807897020043,4.850827954292456,6.771904836446289,8.986991816691404,5.160912212379401,7.432440474870335
2024-09-13,22.631292910399488,18.92045530609932,13.610058093584392,11.681675357568603,4.844025888508104,6.7624089436591355,8.97438982170898,5.15367533143729,7.4220183470346885
2024-09-16,22.66456986071448,19.614084138291553,13.630070261194854,11.698852039961812,4.851148522175327,6.772352359058279,9.000802761574493,5.161253272239118,6.606866784790087
2024-09-17,22.641004158798705,19.606893503185695,13.615898266101178,11.686688047367879,4.8461044943942895,6.765310741328803,9.082216746467246,5.155886810096979,6.599997232259225
2024-09-19,22.655212523184982,19.639015182658078,13.624442924397002,11.694022029601223,4.849145667746292,6.769556312749797,9.005343911119617,5.159122387371664,6.604139061171346
2024-09-20,22.662697774878236,19.6834997318691,13.628944421982384,11.697885718723912,4.850747818941439,6.771792965034597,8.937283554293902,5.160826954457329,6.6063210598190985
2024-09-23,22.658954530854462,19.69676577206544,13.626693301428922,11.69595355507586,4.849946611028575,6.770674454175986,8.935807364937027,5.159974530141085,6.6052298802926375
2024-09-24,22.790901414792987,20.095445218886205,13.673480883962528,11.771783968411382,4.59877813608578,6.819559235302145,8.99208001232259,5.193429091975554,6.064542038260827
2024-09-25,23.038703811970215,19.40814827469015,13.822150797413324,11.899776987789345,4.648780030502672,6.895387887740843,8.992380415435708,5.248216041376512,6.046455753081233
2024-09-26,23.158962733112475,19.114165447198957,13.843622257162657,11.961892215888307,4.593650030982601,6.9347594342068515,9.039319426244951,5.275611020026721,6.078017435176478
2024-09-27,23.462163485277046,17.98845116106844,14.050536012974208,12.118499174453996,4.569932559737518,7.025550386321712,9.282595290422911,5.344680142328678,6.157591787415493
2024-09-30,24.46716543017654,16.679583355048404,14.118917346628251,12.177477645785583,4.592173567685922,7.066621315305442,9.339810001161759,5.370691702012184,6.187559636195913
2024-10-02,24.46244999382227,17.04900796793687,13.842653516397844,12.167433836227232,4.595259222803222,7.071102688407067,9.246191481099403,5.366262032238142,6.199639261067952
2024-10-03,24.191112393325096,16.400018763340242,14.106566357730943,12.368701487335326,4.812756598000998,7.193309539943665,9.170316168658674,5.45502807518496,6.302190616480094
