date,HANG SENG BANK LTD,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,GF SECURITIES (HONG KONG) BROKERAGE LTD,PHILLIP SECURITIES (HONG KONG) LTD,CCB INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,UOB KAY HIAN (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,FORTHRIGHT SECURITIES CO LTD,TOTAL_CCASS_PCT
2024-05-20,0.0,8.334303242313606,4.008054037476416,4.9665841973109135,1.6321563298210706,0.0,3.5661784610849763,4.473393608570745,3.2390625152394916,2.832350961835436,33.052083353652655
2024-05-21,0.0,8.312629298620346,4.022575579750901,4.9665841973109135,1.634323724190397,0.0,3.5623855209386552,4.473393608570745,3.2384122969286935,2.832350961835436,33.042655188146085
2024-05-22,0.0,8.308077770444761,4.030053090325077,4.9665841973109135,1.6312893720733401,0.0,3.553282464587485,4.477728397309397,3.2379788180548283,2.832350961835436,33.03734507194124
2024-05-23,0.0,8.324658337370106,4.030053090325077,4.9665841973109135,1.6312893720733401,0.0,3.5372437462544717,4.477728397309397,3.2373285997440306,2.832350961835436,33.03723670222277
2024-05-24,0.02221579228559322,8.329426604982624,4.04609180865809,4.9665841973109135,1.6312893720733401,0.0,3.5248895983493123,4.477728397309397,3.238195557491761,2.832350961835436,33.068772290296465
2024-05-27,0.02221579228559322,8.334303242313606,4.04609180865809,4.9665841973109135,1.6312893720733401,0.0,3.5242393800385146,4.477728397309397,3.238195557491761,2.832350961835436,33.07299870931665
2024-05-28,0.02221579228559322,8.334194872595141,4.04609180865809,4.9665841973109135,1.6312893720733401,0.0,3.5242393800385146,4.477728397309397,3.2384122969286935,2.832350961835436,33.07310707903512
2024-05-29,0.02221579228559322,8.342864450072446,4.053786058669198,4.9665841973109135,1.6310726326364076,0.0,3.5242393800385146,4.477728397309397,3.2377620786178958,2.832350961835436,33.088603948775805
2024-05-30,0.02221579228559322,8.342864450072446,4.053786058669198,4.9665841973109135,1.6310726326364076,0.0,3.5248895983493123,4.477728397309397,3.2377620786178958,2.832350961835436,33.0892541670866
2024-05-31,0.02221579228559322,8.34156401345085,4.0531358403584,4.9665841973109135,1.6310726326364076,0.0,3.5248895983493123,4.477728397309397,3.2377620786178958,2.832350961835436,33.0873035121542
2024-06-04,0.02221579228559322,8.34156401345085,4.057037150223188,4.9665841973109135,1.6310726326364076,0.0,3.5162200208720082,4.477728397309397,3.2377620786178958,2.832350961835436,33.08253524454169
2024-06-05,0.02221579228559322,8.341347274013918,4.05844595656325,4.9665841973109135,1.6310726326364076,0.0,3.5162200208720082,4.477728397309397,3.2377620786178958,2.832350961835436,33.08372731144482
2024-06-06,0.02221579228559322,8.343731407820176,4.065815097418959,4.9665841973109135,1.6310726326364076,0.0,3.5162200208720082,4.477728397309397,3.2377620786178958,2.832350961835436,33.093480586106786
2024-06-07,0.02221579228559322,8.339396619081525,4.070691734749942,4.9665841973109135,1.6310726326364076,0.0,3.5157865419981427,4.477728397309397,3.2376537088994297,2.832350961835436,33.093480586106786
2024-06-11,0.02221579228559322,8.343731407820176,4.074484674896263,4.9665841973109135,1.6310726326364076,0.0,3.531722309098613,4.477728397309397,3.2366783814332325,2.832350961835436,33.11656875462603
2024-06-12,0.02221579228559322,8.343731407820176,4.074593044614729,4.9665841973109135,1.6310726326364076,0.0,3.531722309098613,4.477728397309397,3.2366783814332325,2.832350961835436,33.1166771243445
2024-06-13,0.02221579228559322,8.343731407820176,4.078494354479516,4.9665841973109135,1.6310726326364076,0.0,3.531722309098613,4.477728397309397,3.2366783814332325,2.832350961835436,33.120578434209285
2024-06-14,0.02221579228559322,8.342647710635513,4.080878488285776,4.9665841973109135,1.6310726326364076,0.0,3.531722309098613,4.477728397309397,3.2366783814332325,2.832350961835436,33.121878870830884
2024-06-17,0.02221579228559322,8.339830097955389,2.4790656796352706,4.9665841973109135,1.6310726326364076,0.0,3.531722309098613,4.477728397309397,3.2366783814332325,2.832350961835436,31.51724844950025
2024-06-18,0.02221579228559322,8.338638031052259,2.488277105704907,4.9665841973109135,1.6310726326364076,0.0,3.531722309098613,4.477728397309397,3.2366783814332325,2.832350961835436,31.52526780866676
2024-06-19,0.02221579228559322,8.338638031052259,2.4884938451418397,4.9665841973109135,1.6310726326364076,0.0,3.5308553513508825,4.477728397309397,3.2366783814332325,2.832350961835436,31.524617590355962
2024-06-20,0.02221579228559322,8.338421291615326,2.4912030881034974,4.9665841973109135,1.6310726326364076,0.0,3.5308553513508825,4.477728397309397,3.2358114236855022,2.832350961835436,31.52624313613296
2024-06-21,0.02221579228559322,8.336037157809068,2.4916365669773626,4.9665841973109135,1.6310726326364076,0.0,3.5308553513508825,4.477728397309397,3.2358114236855022,2.832350961835436,31.52429248120056
2024-06-24,0.02221579228559322,8.337229224712198,2.4916365669773626,4.9665841973109135,1.6310726326364076,0.0,3.5308553513508825,4.477728397309397,3.2358114236855022,2.832350961835436,31.525484548103694
2024-06-26,0.02221579228559322,8.348066196558827,2.4916365669773626,4.92323630992439,1.6310726326364076,0.0,3.5308553513508825,4.477728397309397,3.2358114236855022,2.832350961835436,31.492973632563796
2024-06-27,0.02221579228559322,8.349583372617357,2.4916365669773626,4.92323630992439,1.6310726326364076,0.0,3.5308553513508825,4.477728397309397,3.2358114236855022,2.832350961835436,31.494490808622327
2024-06-28,0.02221579228559322,8.334086502876675,2.4922867852881603,4.92323630992439,1.6310726326364076,0.0,3.5324808971278774,4.477728397309397,3.2358114236855022,2.832350961835436,31.48126970296944
2024-07-02,0.02221579228559322,8.32097376694225,2.4922867852881603,4.92323630992439,1.6310726326364076,0.0,3.533781333749473,4.477728397309397,3.2358114236855022,2.832350961835436,31.46945740365661
2024-07-03,0.02221579228559322,8.314688323271206,2.492395155006627,4.92323630992439,1.6310726326364076,0.0,3.533781333749473,4.477728397309397,3.2358114236855022,2.832350961835436,31.46328032970403
2024-07-04,0.02221579228559322,8.313604626086542,2.496621574026813,4.92323630992439,1.6310726326364076,0.0,3.533781333749473,4.477728397309397,3.2358114236855022,2.832350961835436,31.466423051539554
2024-07-05,0.02221579228559322,8.313604626086542,2.4995475564254033,4.92323630992439,1.6310726326364076,0.0,3.5360570978372654,4.477728397309397,3.2301761983252546,2.832350961835436,31.465989572665688
2024-07-08,0.02221579228559322,8.335278569779804,2.4995475564254033,4.92323630992439,1.6310726326364076,0.0,3.5360570978372654,4.477728397309397,3.2301761983252546,2.832350961835436,31.48766351635895
2024-07-09,0.02221579228559322,8.337771073304529,2.4995475564254033,4.92323630992439,1.630855893199475,0.0,3.5360570978372654,4.477728397309397,3.2301761983252546,2.832350961835436,31.489939280446745
2024-07-10,0.02221579228559322,8.333002805692011,2.4995475564254033,4.92323630992439,1.630855893199475,0.0,3.5360570978372654,4.4835803621065775,3.2301761983252546,2.832350961835436,31.491022977631406
2024-07-15,0.02221579228559322,8.330510302167287,2.4985722289592065,4.92323630992439,1.630855893199475,0.0,3.5360570978372654,4.4835803621065775,3.2301761983252546,2.832350961835436,31.487555146640485
2024-07-16,0.02221579228559322,8.322707682437711,2.497055052900678,4.92323630992439,1.630855893199475,0.0,3.5360570978372654,4.4835803621065775,3.2297427194513895,2.832350961835436,31.477801871978517
2024-07-17,0.02221579228559322,8.31425484439734,2.5034488662901904,4.92323630992439,1.630855893199475,0.0,3.5360570978372654,4.4835803621065775,3.2297427194513895,2.832350961835436,31.47574284732766
2024-07-18,0.02221579228559322,8.314146474678875,2.5056162606595165,4.92323630992439,1.630855893199475,0.0,3.5360570978372654,4.4835803621065775,3.2297427194513895,2.832350961835436,31.477801871978517
2024-07-19,0.02221579228559322,8.314146474678875,2.504315824037921,4.92323630992439,1.630855893199475,0.0,3.5360570978372654,4.4835803621065775,3.2297427194513895,2.832350961835436,31.47650143535692
2024-07-22,0.02221579228559322,8.314146474678875,2.505182781785651,4.92323630992439,1.630855893199475,0.0,3.5360570978372654,4.4835803621065775,3.2297427194513895,2.832350961835436,31.477368393104648
2024-07-23,0.02221579228559322,8.320648657786851,2.5053995212225835,4.92323630992439,1.630855893199475,0.0,3.53269763656481,4.4835803621065775,3.2297427194513895,2.832350961835436,31.480727854377104
2024-07-25,0.02221579228559322,8.320648657786851,2.50550789094105,4.92323630992439,1.630855893199475,0.0,3.53269763656481,4.4835803621065775,3.2297427194513895,2.832350961835436,31.480836224095572
2024-07-29,0.02221579228559322,8.318481263417524,2.5053995212225835,4.92323630992439,1.630855893199475,0.0,3.53269763656481,4.4835803621065775,3.2297427194513895,2.832350961835436,31.47856046000778
2024-07-30,0.02221579228559322,8.318481263417524,2.505941369814915,4.92323630992439,1.630855893199475,0.0,3.53269763656481,4.4835803621065775,3.2297427194513895,2.832350961835436,31.47910230860011
2024-07-31,0.02221579228559322,8.318481263417524,2.515586274758417,4.92323630992439,1.630855893199475,0.0,3.53269763656481,4.4835803621065775,3.2301761983252546,2.832350961835436,31.489180692417477
2024-08-01,0.02221579228559322,8.318481263417524,2.519921063497069,4.92323630992439,1.630855893199475,0.0,3.53269763656481,4.4835803621065775,3.2301761983252546,2.832350961835436,31.49351548115613
2024-08-02,0.02221579228559322,8.318481263417524,2.5207880212447997,4.92323630992439,1.630855893199475,0.0,3.53269763656481,4.4835803621065775,3.2301761983252546,2.832350961835436,31.494382438903862
2024-08-05,0.02221579228559322,8.318481263417524,2.5227386761771933,4.92323630992439,1.630855893199475,0.0,3.53269763656481,4.4835803621065775,3.2310431560729844,2.832350961835436,31.497200051583985
2024-08-06,0.02221579228559322,8.318481263417524,2.5227386761771933,4.92323630992439,1.630855893199475,0.0,3.53269763656481,4.4835803621065775,3.2332105504423105,2.832350961835436,31.499367445953315
2024-08-07,0.02221579228559322,8.310678643687952,2.5231721550510584,4.92323630992439,1.630855893199475,0.0,3.53269763656481,4.4835803621065775,3.2306096771991193,2.832350961835436,31.48939743185441
2024-08-08,0.02221579228559322,8.312520928901879,2.5228470458956593,4.92323630992439,1.630855893199475,0.0,3.5349734006526026,4.4835803621065775,3.22855065254826,2.832350961835436,31.49113134734987
2024-08-09,0.02221579228559322,8.245440073171235,2.5277236832266436,4.92323630992439,1.630855893199475,0.0,3.5492782034901555,4.4835803621065775,3.2259497793050684,2.832350961835436,31.44063105854457
2024-08-12,0.02221579228559322,8.245440073171235,2.5278320529451097,4.92323630992439,1.630855893199475,0.0,3.599019904266191,4.4835803621065775,3.2259497793050684,2.832350961835436,31.49048112903908
2024-08-13,0.02221579228559322,8.239913217529452,2.529999447314436,4.92323630992439,1.630855893199475,0.0,3.599019904266191,4.4835803621065775,3.2272502159266643,2.8301835674661104,31.48625471001889
2024-08-14,0.02221579228559322,8.239913217529452,2.5295659684405707,4.92323630992439,1.630855893199475,0.0,3.6033546930048432,4.4835803621065775,3.2272502159266643,2.8301835674661104,31.490156019883674
2024-08-15,0.02221579228559322,8.244139636549638,2.5307580353437,4.92323630992439,1.630855893199475,0.0,3.6033546930048432,4.4835803621065775,3.2272502159266643,2.8301835674661104,31.49557450580699
2024-08-19,0.02221579228559322,8.245223333734302,2.528590640974374,4.92323630992439,1.630855893199475,0.0,3.6033546930048432,4.4835803621065775,3.2272502159266643,2.8301835674661104,31.494490808622327
2024-08-20,0.02221579228559322,8.245223333734302,2.529349229003638,4.92323630992439,1.630855893199475,0.0,3.6033546930048432,4.48964906634069,3.2272502159266643,2.8301835674661104,31.501318100885705
2024-08-21,0.02221579228559322,8.245223333734302,2.5267483557604464,4.92323630992439,1.630855893199475,0.0,3.6033546930048432,4.48964906634069,3.2272502159266643,2.8301835674661104,31.498717227642516
2024-08-22,0.02221579228559322,8.245223333734302,2.5267483557604464,7.090630679250558,1.630855893199475,0.0,3.6033546930048432,4.48964906634069,3.2272502159266643,2.8301835674661104,33.66611159696868
2024-08-23,0.02221579228559322,8.248474425288292,2.5280487923820423,7.090630679250558,1.630855893199475,0.0,3.6033546930048432,4.48964906634069,3.2272502159266643,2.8301835674661104,33.670663125144266
2024-08-26,0.02221579228559322,8.248474425288292,2.5294575987221046,7.090630679250558,1.630855893199475,0.0,3.601078928917051,4.48964906634069,3.2272502159266643,2.8301835674661104,33.66979616739654
2024-08-27,0.02221579228559322,8.246307030918965,2.5327086902760936,7.090630679250558,1.630855893199475,0.0,3.601078928917051,4.48964906634069,3.2272502159266643,2.8301835674661104,33.6708798645812
2024-08-28,0.02221579228559322,8.243381048520373,2.5327086902760936,7.090630679250558,1.630855893199475,0.0,3.601078928917051,4.48964906634069,3.2272502159266643,2.8301835674661104,33.66795388218261
2024-08-29,0.02221579228559322,8.243381048520373,2.5328170599945596,7.090630679250558,1.630855893199475,0.0,3.601078928917051,4.48964906634069,3.2272502159266643,2.8301835674661104,33.66806225190108
2024-08-30,0.02221579228559322,8.242839199928042,2.534009126897689,7.090630679250558,1.630855893199475,0.0,3.601078928917051,4.48964906634069,3.2272502159266643,2.8301835674661104,33.66871247021187
2024-09-02,0.02221579228559322,8.242839199928042,2.534009126897689,7.090630679250558,1.630855893199475,0.0,3.601078928917051,4.48964906634069,3.2270334764897317,2.8301835674661104,33.668495730774936
2024-09-03,0.02221579228559322,8.242839199928042,2.5396443522579375,7.090630679250558,1.630855893199475,0.0,3.601078928917051,4.48964906634069,3.2270334764897317,2.8301835674661104,33.67413095613519
2024-09-04,0.02221579228559322,8.242839199928042,2.539210873384072,7.090630679250558,1.632264699539537,0.0,3.601078928917051,4.48964906634069,3.2270334764897317,2.8301835674661104,33.67510628360139
2024-09-10,0.02221579228559322,8.24262246049111,2.5400778311318026,7.090630679250558,1.632264699539537,0.0,3.6009705591985846,4.48964906634069,3.2270334764897317,2.8301835674661104,33.67564813219372
2024-09-11,0.02221579228559322,8.242405721054178,2.540836419161067,7.090630679250558,1.632264699539537,0.0,3.5992366437031236,4.48964906634069,3.226383258178934,2.8301835674661104,33.67380584697979
2024-09-13,0.02221579228559322,8.23026831258595,2.5495059966383713,7.088463284881233,1.632264699539537,0.0,3.5992366437031236,4.48964906634069,3.226383258178934,2.8301835674661104,33.668170621619545
2024-09-16,0.02221579228559322,8.223441020322573,2.554924482561687,7.088463284881233,1.632264699539537,0.0,3.5992366437031236,4.48964906634069,3.226383258178934,2.8301835674661104,33.66676181527948
2024-09-17,0.02221579228559322,8.219214601302387,2.5577420952418106,7.088463284881233,1.632264699539537,0.0,3.59316793946901,4.48964906634069,3.226383258178934,2.8301835674661104,33.65928430470531
2024-09-19,0.02221579228559322,8.219214601302387,2.5590425318634065,7.088463284881233,1.632264699539537,0.0,3.59316793946901,4.48964906634069,3.226383258178934,2.8301835674661104,33.6605847413269
2024-09-20,0.02221579228559322,8.219214601302387,2.5616434051065977,7.088463284881233,1.632264699539537,0.0,3.59316793946901,4.48964906634069,3.226383258178934,2.8301835674661104,33.66318561457009
2024-09-23,0.02221579228559322,8.219214601302387,2.5615350353881317,7.088463284881233,1.632264699539537,0.0,3.59316793946901,4.48964906634069,3.226383258178934,2.8301835674661104,33.66307724485162
2024-09-24,0.02221579228559322,8.219214601302387,2.5621852536989294,7.08412849614258,1.632264699539537,0.0,3.59316793946901,4.48964906634069,3.226383258178934,2.8301835674661104,33.65939267442377
2024-09-25,0.02221579228559322,8.219214601302387,2.569012545962307,7.079793707403928,1.632264699539537,0.0,3.59316793946901,4.48964906634069,3.226383258178934,2.8301835674661104,33.6618851779485
2024-09-26,0.02221579228559322,8.224307978070303,2.5726971163901613,7.073291524295949,1.632264699539537,0.0,3.578863136631457,4.48964906634069,3.217713680701629,2.8301835674661104,33.64118656172143
2024-09-27,0.02221579228559322,8.22799254849816,2.5828838699259946,7.051617580602687,1.6365994882781894,0.0,3.578863136631457,4.48964906634069,3.217713680701629,2.8301835674661104,33.63771873073051
2024-09-30,0.02221579228559322,8.222574062574843,2.5828838699259946,7.051617580602687,1.6365994882781894,0.0,3.5863406472056325,4.48964906634069,3.222698687751079,2.8301835674661104,33.644762762430815
2024-10-02,0.02221579228559322,8.182260527305377,2.591553447403299,7.051617580602687,1.6365994882781894,0.0,3.5873159746718293,4.48964906634069,3.2245409729650065,2.8301835674661104,33.61593641731878
2024-10-03,0.02221579228559322,8.087653763084289,2.6043410741823236,7.051617580602687,1.6365994882781894,0.0,3.594901854964471,4.48964906634069,3.2251911912758042,2.8301835674661104,33.54235337848016
2024-10-04,0.02221579228559322,7.9997659214081125,2.6234141446323935,7.051617580602687,1.6365994882781894,0.0,3.596527400741466,4.48964906634069,3.2215066208479497,2.8301835674661104,33.471479582603195
2024-10-07,0.02221579228559322,7.849782231050742,2.753674546228896,7.051617580602687,1.6409342770168418,0.0,3.628171358533628,4.48964906634069,3.232885441286912,2.8301835674661104,33.4991138608121
2024-10-08,0.02221579228559322,7.797222917594581,2.7810920850008722,7.051617580602687,1.6517712488634726,0.0,3.6203687388040535,4.48964906634069,3.2355946842485697,2.8301835674661104,33.479715681206635
2024-10-09,0.02221579228559322,7.742062730895231,2.7797916483792764,7.051617580602687,1.6517712488634726,0.0,3.6234030909211103,4.489757436059157,3.2429638251042787,2.8301835674661104,33.43376692057692
2024-10-10,0.02221579228559322,7.742496209769096,2.792687644876767,7.0459823552424385,1.6517712488634726,0.0,3.6177678655608623,4.489757436059157,3.2409048004534187,2.8301835674661104,33.43376692057692
2024-10-14,0.02221579228559322,7.749215132314008,2.7929043843137,7.042189415096119,1.6517712488634726,0.0,3.6177678655608623,4.489757436059157,3.24057969129802,2.8301835674661104,33.43658453325704
2024-10-15,0.02221579228559322,7.753441551334193,2.7948550392460936,7.039046693260595,1.6496038544941465,0.0,3.6177678655608623,4.489757436059157,3.246540025813667,2.8301835674661104,33.44341182552042
2024-10-16,0.02221579228559322,7.753441551334193,2.7916039476921046,7.039046693260595,1.6496038544941465,0.0,3.6177678655608623,4.489757436059157,3.246540025813667,2.8301835674661104,33.44016073396643
2024-10-17,0.02221579228559322,7.752791333023396,2.7984312399554816,7.039046693260595,1.6496038544941465,0.0,3.6164674289392664,4.489757436059157,3.246540025813667,2.8301835674661104,33.44503737129742
2024-10-18,0.02221579228559322,7.742171100613699,2.798647979392414,7.039046693260595,1.6496038544941465,0.0,3.6164674289392664,4.489757436059157,3.246540025813667,2.8301835674661104,33.43463387832465
2024-10-21,0.02221579228559322,7.7269993400284145,2.7898700321966436,7.039046693260595,1.6496038544941465,3.9492092803492107,3.6216691754256494,4.489757436059157,3.24762372299833,2.8301835674661104,37.36617889456385
2024-10-22,0.02221579228559322,7.7269993400284145,2.768412827940314,7.039046693260595,1.653938643232799,3.9492092803492107,3.6216691754256494,4.489757436059157,3.2519585117369827,2.8301835674661104,37.35339126778482
