date,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,CCB INTERNATIONAL SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,BNP PARIBAS
2024-03-20,41.4768474589407,16.800564142347124,24.678971456713864,5.701575618953149,4.380860414338847,2.0595097888745,1.191794391677084,1.5682611681632,1.6586285026287464,0.48298705736278585
2024-03-21,41.55704802744618,16.759189154098475,24.602277612842187,5.712248027127041,4.379954545973874,2.0607342696649145,1.1915479540518543,1.5599128016921362,1.6920037571388384,0.48508384996449855
2024-03-22,41.69259270400461,16.784166556834112,24.459407353264822,6.0736031739351,4.378841673145191,1.6674736905342873,1.1936916409310627,1.559744029807597,1.6784313485420101,0.512047829001206
2024-03-25,41.667713729402514,16.773805229658677,24.164854520808518,6.416507268284337,4.372329598242229,1.670055030386292,1.1924070494569654,1.5720927215914795,1.6709738899083961,0.49926096226058814
2024-03-26,41.84368635305533,16.772745403842954,23.990456450805105,6.452918471936056,4.368829147139115,1.6744507737463337,1.1920200197358521,1.5574954806166696,1.6344536235488545,0.5129442755737277
2024-03-27,41.86610990419047,16.70012991343046,24.010512238038707,6.403415976327227,4.362768368384987,1.6685569166915797,1.1903663570800718,1.6052533290468356,1.6358193195489936,0.5570676772606667
2024-03-28,41.96127351745667,16.67661818029168,24.144549785790318,6.287674086879972,4.370111432325657,1.672103397277077,1.1923698868425505,1.6081822707469697,1.6137181237400142,0.4733993186490963
2024-04-02,41.919231547713906,16.674868274083966,24.1086305877818,6.232105646875376,4.369497731660008,1.6734581090954512,1.1922024407248517,1.6070481300688901,1.6432951489159784,0.5796623830797775
2024-04-03,41.789091749150735,16.90140720450919,24.009710090827106,6.294380232236338,4.3708931145937795,1.6671728115271536,1.1881173890783665,1.6921617523696648,1.633931563150377,0.45313409255728754
2024-04-05,41.76835123308619,16.845425450467587,23.82504611914697,6.408444667080793,4.354951882956258,1.6604134069221388,1.3657002357829173,1.693207159350096,1.618809909078201,0.45964993612884353
2024-04-08,41.71833703463017,16.96402537732315,23.699364676285143,6.5080660461828295,4.336273185889055,1.654531274824833,1.25758401588033,1.7700617564854946,1.6340239112667378,0.45773272123226333
2024-04-09,41.72220303100233,16.996595641645715,23.70156087259529,6.4635066427381,4.33667502396787,1.6602628591793265,1.2579822852609195,1.779466541269472,1.6319214919524305,0.44982561038854507
2024-04-10,41.69414125340382,16.88075659471789,23.59424874897972,6.773843614970828,4.370962144584639,1.6492829912958469,1.5642833607768505,1.6460773748147108,1.3639711679879163,0.4624327484677785
2024-04-11,41.80967087394934,16.900727702874967,23.580677089160538,6.730581751886122,4.371521216008448,1.6496011265408128,1.5644146660761113,1.6369073931080964,1.304967625895129,0.4509305545004383
2024-04-12,42.10323180784342,16.83335686493882,23.474138272715436,6.7521600992602,4.367480205654454,1.6371610911764922,1.2946126736337842,1.759713954770686,1.336681512329632,0.4414635176770749
2024-04-15,42.51258671841207,16.70962148850939,23.504847050731172,6.397096185768629,4.4120789644292655,1.648780572084007,1.3872464322061866,1.722667126664755,1.3122727119654465,0.3928027492290851
2024-04-16,42.30658915695864,16.641657202681355,23.6014362665264,6.599283762292546,4.414448655943217,1.642595031211387,1.4400070086081367,1.7217307811155251,1.231933027709057,0.40031910695373624
2024-04-17,42.343413122145634,16.765741022485507,23.703638498658876,6.280054466740694,4.4332628082636045,1.6256143420540856,1.4464901289280052,1.7323962644915858,1.2601271527601414,0.40926219347186465
2024-04-18,42.267555142055585,16.73139127606391,23.734898780563196,6.442765752186523,4.4299947569831435,1.6224574253175836,1.4534885207104882,1.7015488718327205,1.1833900934512271,0.4325093808356216
2024-04-19,42.21729317689549,16.714582960508338,23.687212114903016,6.53167617376839,4.430920456743714,1.6225181147491008,1.453697729294188,1.7098596412439007,1.199229128614358,0.43301050327951024
2024-04-22,42.27377386580214,16.67474724342688,23.821365378230784,6.327321675227429,4.42331751228451,1.621114407875209,1.4973874165538985,1.7243945697098966,1.178996840274154,0.4575810906150995
2024-04-23,42.2012685854985,16.702018117684478,23.69242652711744,6.447622095324903,4.41932822782148,1.6190777381966968,1.4961518836504377,1.7365729239938665,1.2375796369139678,0.44795426379823455
2024-04-24,42.41388335124754,16.60939482431434,23.742571313362625,6.318667869355772,4.417026107708427,1.6188086528450232,1.4956596699555684,1.7356108743948169,1.2233882432946268,0.4249890935212674
2024-04-25,42.62442646123989,16.527358793588103,23.770557521313496,6.226144820918103,4.4145333210149476,1.6182968655368084,1.4764475227953722,1.7069931790546735,1.2173021963527044,0.41793931818590163
2024-04-26,43.43565395291626,15.88699759707341,23.35557495545662,5.618303726224356,4.406224865216398,1.640731502458135,1.4688371111428602,2.4629655707202334,1.2929621007852081,0.43174861800651515
2024-04-29,43.60472558587877,15.149553201541963,23.539049938815822,5.607452564074122,4.405553195391853,1.6516519521823894,1.4679830726485794,2.4644232417670118,1.665460594015999,0.4441466536834927
2024-04-30,43.34337096612768,15.196133399164443,23.857860179677896,5.540485292092604,4.403070052772415,1.6993978035669048,1.509857890328753,2.4556276753064603,1.540670222065167,0.4535265188976757
2024-05-02,43.30144854753437,15.097827637498407,23.875659031436484,5.586229250394972,4.3911100960261065,1.7092245199099108,1.5060421283311547,2.4676817099853734,1.538369172479675,0.5264079064035474
2024-05-03,43.479821442630765,15.086919585876776,23.64250175686435,5.607756099234316,4.389687188768451,1.6942856512228714,1.5053095492609687,2.5576714779777854,1.530409398914268,0.505637849249454
2024-05-06,43.514219077221846,15.095271457310355,23.661205746652453,5.47988036196781,4.393159945805589,1.7076204598826898,1.5071287052105165,2.5942502779445737,1.530564051096984,0.5166999169071859
2024-05-07,43.5024850822416,15.122949401462835,23.654825292737723,5.554186992138386,4.391975291275537,1.7084162053911573,1.5077501113699434,2.602686864487539,1.4775499708557414,0.47717478803954144
2024-05-08,43.57802898938885,15.120675431820388,23.59063072342828,5.684368793692482,4.399029421912419,1.7028229514539444,1.5149937516115861,2.593988543797974,1.316387364338336,0.499074028555738
2024-05-09,43.5097428639877,15.161492444242503,23.52848358059068,5.679661125882201,4.410740738026486,1.7309244351309565,1.44384982764462,2.584379486512892,1.4029247503821107,0.5478007475998541
2024-05-10,43.51890954302835,15.200447973387304,23.384999981246462,5.687285968797022,4.415318600654645,1.8196863834294106,1.445348384589866,2.577016274687102,1.3851757627960566,0.5658111273837831
2024-05-13,43.46227629626136,15.209723957827054,23.266492169879854,5.753324688088755,4.411492974883548,1.8373230472872875,1.4316504282358244,2.59439249173554,1.4585721895516317,0.5747517562491458
2024-05-14,43.360670295483125,15.233317656046497,23.129485782208032,6.091458307389667,4.408611798508192,1.833328796711398,1.423893054651765,2.5342202348685396,1.394938795236383,0.5900752788963971
2024-05-16,43.363061636597486,15.220866375319838,23.032280057198466,6.140106338133227,4.407066458758443,1.8104699428176465,1.421904196067731,2.531670282413588,1.4917282523979647,0.5808464602956022
2024-05-17,42.94369493240105,15.429860815603218,23.13159741279838,6.307173130790638,4.421549316082855,1.8163077870975344,1.4262895414591654,2.5242963351669587,1.352760926786802,0.6464698018134006
2024-05-20,42.78535145264877,15.448035407544461,23.27368023671954,6.266499612595089,4.421053544175567,1.8441542401951356,1.4267044142232563,2.523323538414435,1.3484177672301985,0.6627797862535543
2024-05-21,42.57502869680469,15.440535574287157,23.10467391849208,6.390529929858049,4.410626402715496,1.8550583139875172,1.423970289699424,2.5338500473389125,1.6140095959042267,0.651717230912452
2024-05-22,42.49125378345087,15.458957618330388,23.18556046839427,6.291055154313614,4.417638582618856,1.847147071228265,1.427290094321942,2.621685952447384,1.5968323665984292,0.6625789082959814
2024-05-23,42.57363568383786,15.51001543723701,23.016678724873774,6.229395395845634,4.414371898711308,1.8689907717971528,1.2794045751939749,2.7946162371973537,1.6346386429123734,0.6782526323935649
2024-05-24,42.471936721097606,15.342957684914365,23.146747614438095,6.291654908382806,4.4092713591804955,1.881563230978369,1.295524406567327,2.7485097574955355,1.7125339681958,0.6993003487496042
2024-05-27,42.47007440405785,15.296761655775693,23.102632107588345,6.334374469278009,4.412067333283446,1.9129272770123624,1.2968621473202298,2.7885914909276086,1.6780890565242874,0.7076200582321706
2024-05-28,42.60297144928168,15.066052330639042,23.15481169626831,6.279936990772995,4.41723714621031,1.8756837733102678,1.2977669190789491,2.789138799977404,1.7573350508699594,0.7590658435910739
2024-05-29,42.91757234935509,15.062031813861598,22.78186485410704,6.3567208288505315,4.4141319015590925,1.8289722744733499,1.2957642620321836,2.748470714465026,1.837957404974591,0.7565135963214938
2024-05-30,43.10685703705415,15.152313665995157,22.695739079303017,6.114687400685132,4.436105721006925,1.835745262126088,1.5789719462145524,2.481045600788535,1.843934414566439,0.7545998722600074
2024-05-31,43.022746715602786,15.151295192118871,22.623865460467016,6.162543124071377,4.433233263460677,1.8338649183334357,1.576508562882501,2.584141519747926,1.840082592252739,0.7717186510626717
2024-06-03,42.971070594385466,15.128728297829838,22.470227145238162,6.430465048781886,4.4205179103305134,1.818208841039442,1.5723062085226478,2.575742707385529,1.8415963031185263,0.7711369433679891
2024-06-04,43.058527477052245,15.351808748607354,22.49910456977985,6.329268433032212,4.414927682707822,1.8095371964279314,1.5703178556245245,2.369747998133498,1.8422467792936357,0.7545132593409312
2024-06-05,43.06195500862582,15.280538057582493,22.419779990911266,6.537087950748102,4.400597206085989,1.8011049141736915,1.5652207385399082,2.336592229515475,1.840642194902344,0.7564817089149091
2024-06-06,43.15532567972118,15.317325978244655,22.268535999434516,6.6398455505776015,4.403889012862002,1.7713981573625355,1.5661052567910179,2.2946470745082794,1.8809590982176672,0.701968192280547
2024-06-07,43.0836101465788,15.30551904378695,22.18210663090501,6.725749206106937,4.395660153019755,1.7721862332171237,1.5745490491823209,2.290955949411063,1.8785714740529396,0.7910921137391008
2024-06-11,43.29246706743049,15.402053615741874,22.091547982903638,6.780648855125435,4.425585212866342,1.7820755422899723,1.58522714164335,2.304075674539065,1.5198825637539835,0.8164363437058478
2024-06-12,43.2615799653865,15.59164569476341,21.855998760451698,6.890849439331967,4.434809251765583,1.7689431832252773,1.58767474500324,2.2895087837448576,1.5044852652051197,0.8145049111223438
2024-06-13,43.8486868077953,15.586858224073112,22.044090546594887,6.549887307787393,4.440613602559038,1.7737413560140765,1.5897527196449317,1.4437512422676895,1.862522013746604,0.8600961795169639
2024-06-14,43.923019719704804,15.65187630193789,22.03692186055752,6.41780990090588,4.4344999411991814,1.7695322971869512,1.5875640109114761,1.4431474677859129,1.8759351256364087,0.8596933741739766
2024-06-17,43.60833926794737,15.569862287913185,22.01782392330781,6.094977524068644,4.393466353430639,1.748930733991903,1.572873865902184,2.27344967604877,1.8566341881815052,0.863642179207986
2024-06-18,43.54738759391785,15.68311572016966,22.06108969016675,6.086557920731418,4.387709841420849,1.733984931608248,1.5702016305918196,2.2686431939058327,1.8541533241926047,0.8071561532949703
2024-06-19,43.57075080482462,15.678877986532541,22.205576134356082,5.960934699578331,4.386237359110384,1.716394343950262,1.5702858646912021,2.266914187195562,1.8543329620538709,0.7896956577071463
2024-06-20,43.76577281897953,15.7119673882538,22.136592129322022,5.793547149578488,4.383160101226736,1.7186744479401785,1.5894747581103545,2.26406987438987,1.8594266483471935,0.7773146838518262
2024-06-21,43.732886681765024,15.72513441670058,22.218182722965608,5.6982554731174515,4.386721909525815,1.735073181104789,1.590880468846732,2.288042086505365,1.8547770752025854,0.7700459842660452
2024-06-24,43.825427812019626,15.808531239993911,22.14434133347959,6.331114118983529,4.387812586739809,1.733051147358203,1.5912760118315266,1.4580154681950468,1.8560554508045475,0.8643748305942133
2024-06-25,43.91241975821158,15.855585255837598,22.12018325606626,6.354697775342097,4.390503283905828,1.6380289905543286,1.5922518150981315,1.4586811875738928,1.8642404191618618,0.8134082582484223
2024-06-26,43.799392134549535,15.859354693146136,22.209225490250756,6.539104859564499,4.38769075957421,1.6318105098182232,1.4885330620640465,1.5601602608571532,1.7565818107159288,0.7681464194595109
2024-06-27,43.77369248060742,15.744237552677792,22.439305579305813,6.458341501859567,4.386252424530218,1.627559979497142,1.3181630264074626,1.7301853838110806,1.7207074382891758,0.8015546330143312
2024-06-28,43.84030228261292,15.875814508770736,22.311127743299817,6.379417759394963,4.3786917298777155,1.6550460642799576,1.386923532545656,1.6807311798234386,1.7191446544943774,0.7728005449004183
2024-07-02,43.891011802893296,15.894466455472203,22.45870045145941,6.4369858997529255,4.387745378606224,1.6553872567425731,1.2445904293761927,1.6751919599165006,1.5949567987411601,0.7609635670395197
2024-07-03,43.664486729441734,15.876979137856939,22.348751632846707,6.670548735775974,4.362654366951892,1.6370149931140319,1.435032912232628,1.4675039323061823,1.5804980306556775,0.9565295288182374
2024-07-04,43.87470741572397,15.877939729028224,22.5524587362825,6.299329489894015,4.364919562550652,1.6370561113233772,1.433260982295863,1.4654091234789082,1.5487667920552572,0.9461520573672382
2024-07-05,44.06766765996886,15.91435530844996,22.66845460230892,5.926702561473793,4.375979116152056,1.6410474757073201,1.4361366460629834,1.4689310549730297,1.5518443539712403,0.9488812209318357
2024-07-08,44.12853782383087,15.788284200342122,22.68170347145069,5.866340904494582,4.377229220346482,1.413166819783366,1.4362623301281212,1.471513493555533,1.7172092604635432,1.1197524756046906
2024-07-09,44.197346468162394,15.839414281229075,22.58669395744521,4.644856008319047,4.371751007299401,1.413444639556336,1.4347490384200614,1.4794020813799904,1.7131257665470185,2.319216751641471
2024-07-10,44.40980353555548,15.87523214741747,22.4407134017047,4.665681621523412,4.373305443661843,1.4047694476069426,1.435352501856973,1.4743942662022886,1.6505087396654405,2.27023889480545
2024-07-11,44.553938622542724,15.747804313298076,22.394483289285137,6.076094359678778,4.36555720240606,1.4097172778305538,1.4328094694493927,1.4701925439872456,1.6435391579222434,0.9058637635997951
2024-07-12,44.695911532003734,15.85138918933472,22.013059197919514,6.425153286593805,4.357094550329691,1.3942859474465803,1.4647611983872015,1.4736213679425934,1.5928787324005589,0.7318449976416042
2024-07-15,44.90305955768512,15.879286100398222,21.70750483516573,6.4426811504914765,4.362219701246922,1.3867308573712624,1.3817269078928804,1.5918408872094196,1.5988319642299755,0.7461180383089949
2024-07-16,45.438204014602334,15.772459882083783,21.672923699384892,6.053743455295522,4.365913930369484,1.3754162752229884,1.3838053378536919,1.6342890056072115,1.5399760285563902,0.763268371023705
2024-07-17,45.59391036050611,15.798344853589136,21.81611994921091,5.823736612982833,4.371846323792146,1.3806958962046783,1.3856856492422014,1.637191815331592,1.4742076074014243,0.7182609317389756
2024-07-18,45.735749208041135,15.819426041275388,21.881687531034462,5.620706451752178,4.3747835160706625,1.3814528564190285,1.3323499103495748,1.7021717354449282,1.2438863132024807,0.9077864364101627
2024-07-19,45.784896739099615,15.982648456443613,21.365693143416745,5.680987653567609,4.3617183001947435,1.383704230412051,1.2838508090271297,1.7707590051830129,1.4750384403434986,0.910703222311979
2024-07-22,45.424122161485506,16.875557060017883,21.097084912717605,5.726222084676655,4.328437293483102,1.3659985685039324,1.2769813019514853,1.7575853532843146,1.2447845114398437,0.9032267524396707
2024-07-23,45.457398889740944,16.789699638838446,21.128700451981505,5.489763826851343,4.330476096282514,1.3700767289298912,1.277582792253109,1.769449436370121,1.485421263846042,0.9014308749060865
2024-07-24,45.58258599446036,16.81702730130351,21.103192376830577,5.548062191403043,4.34209618399206,1.374374135640469,1.2810109659162618,1.7729271374506936,1.277477804487097,0.9012459085159302
2024-07-25,45.50669772702561,16.833610057657033,20.90823828238469,5.569076355353085,4.337118073673847,1.375674521275303,1.3080774727973903,1.773996165871565,1.4940872116615826,0.8934241322998946
2024-07-26,45.63051889543133,17.021467811094894,21.012928581290414,5.473323585439011,4.3400931666053335,1.3703541978740363,1.311852808517851,1.775382354495097,1.1822027676228648,0.8818758316291645
2024-07-29,45.63210797207612,16.90643107527528,21.010812419760587,5.515756682603123,4.33725657227499,1.3691201906314383,1.3109390135072851,1.8877758655138437,1.2579038592281357,0.7718963491291969
2024-07-30,45.690297689111006,16.929178487966904,21.02819533088484,5.690166791423638,4.331230624338385,1.3690201548045733,1.3091176662773434,1.8848151903770687,1.1915605555665039,0.5764175092497339
2024-07-31,45.91421032566217,16.57745548103919,21.08021996986002,5.646140714478758,4.321852684040184,1.3654378189970822,1.3048782993934973,1.942671264208386,1.2679605637506168,0.5791728785700955
2024-08-01,46.06492723632567,16.691147625664126,21.0941837141689,5.405291259117903,4.329701667983283,1.367242046006502,1.3089370238654667,1.9465371626708337,1.2138004600655374,0.5782318041317728
2024-08-02,46.62147086568692,16.912946845512398,21.262150623661118,4.530305049298993,4.340476828125187,1.3624612453409946,1.3124767108293713,1.9854131020616648,1.0977663456042441,0.5745323838791041
2024-08-05,46.661072726454776,16.922984265991378,21.312619368177828,4.44044810089897,4.3457156749329275,1.3617324760252876,1.3140608373433542,1.9825544457125657,1.0783254541027647,0.5804866503601486
2024-08-06,46.812268430529976,16.536275714068484,21.270124981518542,4.64923826986324,4.355469184580233,1.3650719048118791,1.365147480481859,1.9932709751033193,1.073983674579839,0.5791493844626294
2024-08-07,46.84350688610898,16.451376243449563,21.23819908982544,4.725339445214801,4.35684184841065,1.3673715706092184,1.3667107194808232,2.0321104784602504,1.050154361522162,0.5683893569181108
2024-08-08,46.910997871245996,16.386818982059907,21.250505242535546,4.474520149998727,4.362496539124651,1.369713500850629,1.3713207349249494,2.1321523439335186,1.1045335773306137,0.6369410579954651
2024-08-09,46.83381817393765,16.070409296488638,21.220140378522963,4.7029798363479625,4.359288367531724,1.3929660515722286,1.3703122682850055,2.2306120857451335,1.1918801019282312,0.6275934396404592
2024-08-12,44.65878089093534,20.23168614726462,20.24639461501362,4.430576204989961,4.155442958625613,1.3281535222835836,1.3062348682354696,2.1229737063349914,1.1189644292507728,0.4007926570660256
2024-08-13,44.67646577906841,20.21825888480857,20.187041075633452,4.565462157058782,4.14800994810881,1.3236743465196446,1.3038983525836652,2.1184751054632933,1.060977135595085,0.3977372151602888
2024-08-14,44.18499263915733,20.713378772427586,20.10435559766869,4.7035131090611895,4.134145679054789,1.2947380900143486,1.2995402151140198,2.111448088821121,1.0496149609844772,0.40427284769645494
2024-08-15,43.894884931285496,20.862071057622238,20.04756272189912,4.772148811955466,4.122897037650392,1.2947128613938739,1.2960042821776283,2.1163593928189783,1.0285138605970663,0.5648450425997447
2024-08-16,43.949684347412514,20.842596382596554,20.153294912868706,4.712576481628236,4.123964565635047,1.2894177819047725,1.296339852245671,2.0857051600151886,0.9889389876507731,0.5574815280425396
2024-08-19,44.09543087503852,20.866631827892675,20.32408343559009,4.543789167851391,4.126207626139793,1.288777827178326,1.2943087309097812,2.075036326097438,0.9704843502102467,0.4152498330917414
2024-08-20,44.15468350131364,20.923624077908098,20.361123583217143,4.494432727632147,4.126570667207582,1.2918422956995799,1.2944226096251275,2.0664729790602863,0.8882094061025926,0.3986181522338015
2024-08-21,44.167406538889814,20.866474943205226,20.394947377254084,4.478721064458674,4.128692908333083,1.2952982167830787,1.2966988200750433,2.081761874378995,0.886411492290042,0.40358676433196
2024-08-22,44.09725152457764,20.590979900281315,20.398781850298295,4.395170100480647,4.1278278610691,1.3015579196238245,1.2990938571980788,2.082533086100942,1.3072338238207029,0.3995700765494537
2024-08-23,44.15216316865376,20.57473255112605,20.42484692422667,4.325902859928778,4.129896759046321,1.3026398579960325,1.2997449726863786,2.082570396450038,1.307409974938799,0.4000925349471699
2024-08-26,44.4527997631021,20.519402763630605,20.53899847136429,4.33446603506855,4.151101028461228,1.3096518912741668,1.306472271703159,2.1231107359061663,0.8562056209985675,0.40779141849116785
2024-08-27,44.47941564626808,20.510439232136328,20.557337489605175,4.329978447018237,4.154338058499231,1.274079289405901,1.3075450755186213,2.121147247660154,0.8552528020499481,0.4104667118383208
2024-08-28,44.515997358352855,20.55564316750211,20.50476024076328,4.320065100966657,4.157645294866388,1.247388179903721,1.3111184895139891,2.122992311300701,0.8500499555657369,0.4143399012645591
2024-08-29,44.510776904815025,20.54342375276848,20.346094839973528,4.49785191662814,4.161852082247445,1.246540402975476,1.3122745002929344,2.1243772505439718,0.8495551450982656,0.4072532046567374
2024-08-30,44.61738097697747,20.425245299250783,20.294027368414916,4.547044976670697,4.16444647191621,1.2426781245287666,1.313109606983615,2.124917148983535,0.8421921723640273,0.42895785390997976
2024-09-02,44.53641917963745,20.750421103884033,20.135301235762988,4.503133209459867,4.149979891281555,1.2409501675866095,1.3087182094291459,2.118080611542781,0.8340968066917439,0.4228995847238276
2024-09-03,44.465815424941965,20.748018950823617,20.037954859924564,4.637994249877986,4.151332366151175,1.2443770945643293,1.3089745416434329,2.112019805550832,0.8571721018584311,0.4363406046636627
2024-09-04,44.45491490841611,20.733436674581167,20.07604794911904,4.621926532637404,4.154312751804667,1.2461345178430612,1.3037580024236193,2.113806110953502,0.8608656442217403,0.4347969079996911
2024-09-05,44.70246940346497,20.629597025796436,20.055498383643855,4.55929900514466,4.153881804165904,1.2419014774961454,1.303730751100817,2.1091590806468616,0.8113311744278534,0.4331318941124987
2024-09-09,44.597380997133854,20.533624362413537,20.237526133243886,4.530991837985916,4.157254630492394,1.2462603967134052,1.3047893410191818,2.0632508555821927,0.8843467871374873,0.4445746582781467
2024-09-10,44.754997429633406,20.668703386754945,20.138126097148685,4.461150594455789,4.161036058081673,1.2485839719598248,1.3059761738814601,2.0364598792834854,0.8342524900058185,0.39071391879491646
2024-09-11,45.188984045205125,20.528969388361944,20.020964354999506,4.608811321383239,4.163071228650508,1.2493028896559102,1.3069396280616172,1.7497143009977025,0.7828680934331127,0.40037474925133704
2024-09-12,45.3201435153473,20.587521368763312,19.977750224918978,4.53370729259507,4.159493388412319,1.2539606247750477,1.3087902611950706,1.6377456406844748,0.6878310436624776,0.533056639645959
2024-09-13,45.65098806444755,20.35798878066469,19.967676855947317,4.281643250034324,4.167434535404313,1.2661993415687463,1.311559819823811,1.6400597648076942,0.7446072157629466,0.611842371538603
2024-09-16,45.606807371607616,20.42307654601129,19.94499700175113,4.455478756804278,4.1580082078697185,1.2626326646251729,1.3085932003513652,1.5688408520509907,0.7049240309555884,0.5666413679728525
2024-09-17,45.93512630011427,20.29701488418654,19.76002702749429,4.4604075240169685,4.155403459669609,1.2622738336401575,1.3077734434839208,1.5673178974189585,0.6913293495527324,0.5633262804225561
2024-09-19,45.995287840487116,20.159937741440547,19.78590686629164,4.316993284756531,4.160845819213175,1.264370559853085,1.307322741697328,1.5597700867980493,0.7390461696850891,0.7105188897774356
2024-09-20,45.999087255346076,20.191702941905845,19.787541269989834,4.33951578924048,4.1611895235397185,1.2633931624330448,1.3074307323564471,1.513596177086278,0.7417036342699479,0.6948395138323271
2024-09-23,46.056875711025675,20.040567499410344,19.771501576698824,4.4675833800859825,4.163450260669787,1.2660279226888884,1.3081410478046887,1.5211836740831133,0.711036263153583,0.6936326643791115
2024-09-24,46.082248136831325,20.196625652351443,19.85847453614516,4.216614822942742,4.164051708312674,1.2627465424421047,1.3083300204837183,1.5278989276283719,0.7470349253360475,0.6359747275264162
2024-09-25,46.41648761874929,20.24035541728919,19.690081336702004,4.092791900466225,4.160746670220608,1.271425729227293,1.3072375031964565,1.5258749294716716,0.6776498112000081,0.6173490834772593
2024-09-26,46.702054939657586,20.367037877000367,19.63506147272311,3.976313167183369,4.149374947744431,1.2613983596287666,1.302724538506063,1.390335508016196,0.6498928911271582,0.5658062984129548
2024-09-27,46.66931117743635,20.48745442470944,19.43697991993619,4.04536288448727,4.148949221160014,1.2596527939709703,1.2825314603212707,1.447545635328224,0.6756173229424598,0.5465951597078201
2024-09-30,46.50624396273971,20.556429723271062,19.424616968757217,4.277692492033148,4.146136183370876,1.258313572640724,1.2843572300768764,1.347118528975248,0.6522660927303995,0.5468252454047419
2024-10-02,46.392524810198815,20.62282900575315,19.18305547938012,4.353529626314852,4.143775990012703,1.2560821777794646,1.3039803656559084,1.4690513077526994,0.6458660730199376,0.6293051641323435
2024-10-03,46.89017074048791,20.71736079885427,18.710344590320574,4.239361841629396,4.1668729596970815,1.2705397770509368,1.3207286296658176,1.433144031090361,0.6619540862934943,0.5895225449101628
2024-10-04,46.8294281197861,20.738697639091033,18.686106773594762,4.295237061423313,4.161204588588081,1.2723022746319363,1.327944448146509,1.4315580907436403,0.662195373754032,0.5953256302405929
2024-10-07,46.84627076824785,20.842174895945533,18.692827409317694,3.9981781997572456,4.162971809320152,1.2731928366121537,1.3230099761406107,1.5552667844746015,0.655072460582048,0.6510348596021128
2024-10-08,46.80422641824293,20.72329562181435,18.676050667748086,4.21945125301401,4.158586691238319,1.2748078343615108,1.3208492796617262,1.543489071218035,0.6668788628405146,0.6123642998605126
2024-10-09,46.79256046390917,20.832019714775495,18.671395661760418,4.213255486459057,4.167821325477073,1.2636242802088562,1.297274796468599,1.510777063272979,0.6626313700006351,0.5886398376677219
