date,THE HONGKONG AND SHANGHAI BANKING,INNOVAX SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD,CITIBANK N.A.
2024-04-05,81.22955678001449,12.64022128070599,1.482888064452396,1.460935613461243,2.101947182402915,1.0844510789629662,0.0
2024-04-17,81.22342704591148,12.651747360557222,1.4732540127220592,1.4622677784735727,2.1038638585851928,1.0854399437504805,0.0
2024-04-18,81.22383960450425,12.651469376544904,1.4732216424059326,1.4622356495468278,2.1038176325185387,1.0854160944795386,0.0
2024-04-22,81.22466466730383,12.650913445165827,1.473156906040932,1.4621713959287699,2.103725186479034,1.0853683990816114,0.0
2024-04-30,81.225077171513,12.650635497797454,1.4731245399918709,1.4621392712372707,2.1036789665059157,1.085344552954488,0.0
2024-05-02,81.22528341682046,12.650496528693205,1.4731083575006592,1.462123209420863,2.1036558572809563,1.0853326302838562,0.0
2024-05-03,81.22423402922068,12.66009256510889,1.4632323032441763,1.461033607071007,2.105251585809615,1.0861559095456395,0.0
2024-05-06,81.22643272539383,12.658993217022305,1.4566362147246683,1.4555368666380837,2.1162450666754618,1.0861559095456395,0.0
2024-05-07,81.22925048919376,12.656377107930435,1.4565881758019479,1.455488863971154,2.116175274278302,1.0861200888243958,0.0
2024-05-08,81.23034980102456,12.656377107930435,1.455488863971154,1.455488863971154,2.116175274278302,1.0861200888243958,0.0
2024-05-10,81.21983133033524,12.659021188164536,1.4634897247847647,1.4546933928551795,2.116617370556478,1.0863469933037924,0.0
2024-05-20,80.92796494111202,12.613530539578196,1.4582306217474665,1.2029580936729662,2.1090112298000547,1.0824431662558203,0.6058614078334703
2024-05-21,80.94335488112195,12.614221540484277,1.4418757532595594,1.2030239947408787,2.1091267667360576,1.082502465213104,0.6058945984441766
2024-05-22,80.94345414282269,12.621412440527088,1.4317349645903221,1.2037097941195816,2.1103291017123813,1.083119559736017,0.6062399964919205
2024-05-23,80.94455041768072,12.620316165669058,1.4317349645903221,1.2037097941195816,2.1103291017123813,1.083119559736017,0.6062399964919205
2024-05-30,80.94434151528772,12.620454520538935,1.4317506605128432,1.2037229902320838,2.1103522369733714,1.0831314338336056,0.6062466426214411
2024-06-04,80.87601802019051,12.618517828369743,1.5027786607622409,1.2035382709824511,2.1100283894728764,1.0829652201554296,0.6061536100667536
2024-06-05,80.8556337256449,12.615337409866964,1.5254125846538233,1.2032349266881452,2.111688254761435,1.0826922655445241,0.6060008328402043
2024-06-06,80.81879547646183,12.615060927500657,1.5352415183659156,1.2306040150784605,2.111641974226352,1.0826685368633295,0.6059875515034628
2024-06-07,80.81812005522804,12.614784457253062,1.536303666527866,1.2305770453001381,2.1115956957198274,1.0826448092222052,0.6059742707488659
2024-06-14,80.81942602921356,12.613550444339735,1.5362868319836946,1.2305635608542718,2.1115725572272326,1.082632945791648,0.6059676305898596
2024-06-17,80.81896079419693,12.61313580679801,1.5373320768775613,1.2305231092897373,2.1115031447919175,1.0825973570598935,0.6059477109859526
2024-06-18,80.81340551914604,12.615347522083159,1.5397935251956252,1.2307388817044036,2.111873397190014,1.082787190671372,0.6060539640093813
2024-06-19,80.81298496339485,12.615624041032836,1.539827276314059,1.2307658585770023,2.1119196878698876,1.0828109245539432,0.6060672482574196
2024-06-20,80.82179769616063,12.607547211170662,1.5388156380495182,1.23083330593277,2.1120354234483063,1.082870263812624,0.6061004614254869
2024-06-21,80.82613651308579,12.576169391960018,1.5387313138398142,1.2581649204331242,2.1119196878698876,1.0828109245539432,0.6060672482574196
2024-06-28,80.80366940262476,12.591625334679366,1.5395250844928237,1.2597111881666154,2.1145152087082475,1.0841416845893868,0.6068120967387964
2024-07-02,80.8060746381662,12.591487167107415,1.5373135966115459,1.2596973653890466,2.1144920061887573,1.0841297883313399,0.6068054382056993
2024-07-12,80.94323680774252,12.454324997531081,1.5373135966115459,1.2596973653890466,2.1144920061887573,1.0841297883313399,0.6068054382056993
2024-07-16,80.95034293552811,12.446639231824417,1.5374485596707819,1.2598079561042526,2.1146776406035666,1.0842249657064473,0.6068587105624142
2024-07-17,80.94945460132125,12.437723591510656,1.547308122818954,1.2597941312029497,2.1146544345192373,1.0842130676206572,0.606852051006299
2024-07-24,80.95076102582111,12.436489734107345,1.5472911431299177,1.2597803066050677,2.1146312289442206,1.084201169795999,0.6068453915963435
2024-07-29,80.94543140245575,12.435670942468699,1.5537730569607058,1.2596973653890466,2.1144920061887573,1.0841297883313399,0.6068054382056993
2024-07-30,80.92568005003676,12.435670942468699,1.573524409379698,1.2596973653890466,2.1144920061887573,1.0841297883313399,0.6068054382056993
2024-07-31,80.92677734739337,12.434573645112089,1.573524409379698,1.2596973653890466,2.1144920061887573,1.0841297883313399,0.6068054382056993
2024-08-06,80.92677734739337,12.431281753042258,1.57681630144953,1.2596973653890466,2.1144920061887573,1.0841297883313399,0.6068054382056993
2024-08-14,80.92698663506485,12.431145346412974,1.5767989992757918,1.2596835429148288,2.1144688041784625,1.0841178923343648,0.6067987798187285
2024-08-15,80.92698663506485,12.409199640090417,1.5767989992757918,1.2816292492373866,2.1144688041784625,1.0841178923343648,0.6067987798187285
2024-08-22,80.96166057235445,12.380941954413085,1.5819666746951018,1.2787107792691206,2.109653828468831,1.0816491865735367,0.6054170042258764
2024-08-23,80.90054807408299,12.371596416186236,1.6562558116638042,1.2777455667261053,2.1080613930489767,1.080832722538863,0.6049600157530276
2024-08-29,80.75698736531204,12.371055078488213,1.8005797735601379,1.2776896570584697,2.107969151670951,1.0807854290871302,0.6049335448230597
2024-09-02,80.75168724910031,12.37024316076175,1.8070246442283504,1.277605801730456,2.1078308047385175,1.0807144966692555,0.6048938427713545
2024-09-05,80.75210833160146,12.369972545201973,1.806985113155333,1.2775778524003807,2.1077846931297377,1.0806908545989522,0.6048806099121665
2024-09-12,80.88778347380311,12.282778694934398,1.7942479798418631,1.268572421583109,2.092927274307064,1.073073247024068,0.6006169085063863
2024-09-24,80.5538675232225,12.272115635037764,2.1431981942876988,1.2674711346471048,2.0911103394391874,1.0721416789651879,0.6000954944005557
2024-09-25,80.55603785050785,12.269945307752408,2.1431981942876988,1.2674711346471048,2.0911103394391874,1.0721416789651879,0.6000954944005557
2024-10-03,80.58337764370124,12.26981216021182,2.1431749373324798,1.2403285839853289,2.091087647716298,1.0721300445997417,0.6000889824530943
2024-10-04,80.59746857428193,12.267427975944942,2.129784416317492,1.240745967304227,2.091791320205814,1.0724908273810816,0.6002909185645122
2024-10-07,80.5978898007034,12.267161651686857,2.1297381789761625,1.240719030871434,2.091745907689636,1.0724675437453866,0.6002778863271243
2024-10-08,80.60048194863556,12.26472439919241,2.1296919436424027,1.2406920956081888,2.091700497145214,1.0724442611206393,0.6002648546555804
2024-10-09,80.6089552238806,12.264857530529172,2.1210312075983717,1.2407055630936228,2.0917232021709635,1.0724559023066487,0.6002713704206242
2024-10-10,80.61911170928667,12.263925671862111,2.1186992575869406,1.2340989015759996,2.091564277341206,1.0723744193114229,0.6002257630356446
2024-10-15,80.60591577140747,12.273650593641035,2.1182068021594844,1.235077504643761,2.0932228244929885,1.0732247797608057,0.600701723894459
2024-10-16,80.59489162069416,12.270318404934624,2.1339212023804355,1.2347421919117327,2.0926545328178623,1.0729334086269058,0.6005386386342905
2024-10-17,80.59310899002074,12.269385716302352,2.1370166465778415,1.2346483369710395,2.0924954664408033,1.072851853058388,0.6004929906288345
2024-10-18,80.64442562064247,12.170673964509893,2.1632892421971723,1.284724484698421,2.09269998479616,1.0838165982493864,0.5603701049064964
2024-10-21,80.62060126857243,12.171995829350942,2.1732991571813365,1.283777912937701,2.105960552611,1.0839343122773482,0.5604309670692501
2024-10-22,80.62084546204979,12.172524655689273,2.161445887822045,1.29469522526828,2.1060520484859016,1.0839814050484424,0.5604553156362688
2024-10-23,80.61274429834579,12.188543400002175,2.1599399654148583,1.2833480157046995,2.1088235613995017,1.0854078980282118,0.5611928611047668
2024-10-24,80.61404271979815,12.18841084091008,2.158828903293166,1.283334058380824,2.108800626441032,1.0853960934441207,0.5611867577326315
2024-10-25,80.61814859926918,12.187880633373934,2.1554724203932487,1.2832782321211067,2.108708891595615,1.0853488776753089,0.5611623455716026
2024-10-28,80.62053440344525,12.187748088697486,2.153273955172751,1.2832642763150741,2.108685959131295,1.0853370743749524,0.5611562428632019
2024-10-29,80.61131287649783,12.186025270208557,2.1649305178000566,1.2830828784550812,2.1083878824783073,1.0851836548289586,0.561076919731205
2024-10-30,80.61348759324099,12.186025270208557,2.1627558010569126,1.2830828784550812,2.1083878824783073,1.0851836548289586,0.561076919731205
2024-11-01,80.59407449332781,12.198228007923896,2.164921522955352,1.2843677210092082,2.1104991618956395,1.0862703267518556,0.5616387661362301
2024-11-05,80.59449693064565,12.197962471156778,2.1648743959249424,1.2843397622883015,2.1104532195567938,1.0862466803082416,0.5616265401192911
2024-11-06,80.59186538817357,12.197564187681625,2.1680688731919155,1.2842978264891869,2.110384309798757,1.086211212573058,0.5616082020918818
2024-11-07,80.59243459713576,12.195838593131066,2.1699386236016194,1.2841161363339573,2.1100857528402908,1.086057545814652,0.5615287511426457
2024-11-08,80.44014831084387,12.185627765877632,2.1702965129554523,1.4494014287422936,2.108319107525362,1.0851482564777262,0.5610586175776621
2024-11-11,80.44667224825757,12.185627765877632,2.16920919005317,1.4439648142308823,2.108319107525362,1.0851482564777262,0.5610586175776621
2024-11-12,80.4324665159158,12.183640633153592,2.186249782570882,1.44372934423378,2.107975300052183,1.0849712993564098,0.5609671247173421
2024-11-13,80.43289196182027,12.183375731089512,2.1862022481681995,1.4436979540364838,2.107929467527667,1.0849477094340443,0.5609549279238145
2024-11-14,80.43506620572695,12.183375731089512,2.184028004261518,1.4436979540364838,2.107929467527667,1.0849477094340443,0.5609549279238145
2024-11-15,80.43331738922468,12.183110840544419,2.1861547158324997,1.4436665652041571,2.10788363699613,1.0849241205374613,0.5609427316606513
2024-11-18,80.42937116147617,12.182183814337735,2.1914234469264637,1.4435567150388608,2.1077232458285775,1.0848415674764933,0.5609000489157019
2024-11-19,80.31020036034472,12.163804892873424,2.20982482037033,1.5140990296741703,2.1588121648902687,1.0832048972149262,0.5600538346321662
2024-11-20,80.31487513572205,12.168295331161781,2.198697068403909,1.514657980456026,2.1596091205211727,1.0836047774158524,0.5602605863192183
2024-11-21,80.3216034570743,12.168163212125819,2.192158608484164,1.5146415348367555,2.1595856722511155,1.0835930120194135,0.5602545032084343
2024-11-28,79.97394136807817,12.168295331161781,2.192182410423453,1.514657980456026,2.1487513572204127,1.0836047774158524,0.9185667752442996
2024-11-29,79.97415880392178,12.168163212125819,2.192158608484164,1.5146415348367555,2.1487280268400992,1.0835930120194135,0.9185568017719679
2024-12-02,79.9637401886813,12.166578007447375,2.2049005026434925,1.514444215257347,2.1484481017880213,1.0834518471876933,0.9184371369947781
2024-12-09,79.9641752157629,12.166313846821907,2.2048526298648428,1.5144113336590133,2.1484014547033596,1.0834283232915378,0.9184171958964338
2024-12-11,79.86842390950343,12.166445925700762,2.2048765659943115,1.6099615693597062,2.1484247779924877,1.0834400851119264,0.9184271663373645
2024-12-12,79.8270267923996,12.161296973511442,2.2039434418846917,1.6591972046487906,2.147515544800495,1.0829815632697797,0.918038479485204
2024-12-16,79.82875931894391,12.161560916322124,2.2039912751896344,1.6592332150492126,2.145391802584888,1.083005067769205,0.9180584041410293
2024-12-17,79.82204861111111,12.16037326388889,2.2037760416666665,1.6677517361111112,2.1451822916666665,1.0828993055555556,0.91796875
2024-12-18,79.76345486111111,12.16037326388889,2.2037760416666665,1.7263454861111112,2.1451822916666665,1.0828993055555556,0.91796875
2024-12-19,79.75802951388889,12.16037326388889,2.2102864583333335,1.7252604166666667,2.1451822916666665,1.0828993055555556,0.91796875
2024-12-23,79.75368923611111,12.16037326388889,2.214626736111111,1.7252604166666667,2.1451822916666665,1.0828993055555556,0.91796875
2024-12-30,79.658203125,12.16037326388889,2.3101128472222223,1.7252604166666667,2.1451822916666665,1.0828993055555556,0.91796875
2025-01-02,79.6608146524598,12.160109372626463,2.307892623857989,1.725222976931924,2.14513573924177,1.0828758056465788,0.9179488292354767
2025-01-03,79.66298474425469,12.160109372626463,2.3057225320631063,1.725222976931924,2.14513573924177,1.0828758056465788,0.9179488292354767
2025-01-06,79.66515483604957,12.153599097241813,2.3100627156528724,1.725222976931924,2.14513573924177,1.0828758056465788,0.9179488292354767
2025-01-07,79.66732492784445,12.153599097241813,2.307892623857989,1.725222976931924,2.14513573924177,1.0828758056465788,0.9179488292354767
2025-01-08,79.66732492784445,12.149258913652048,2.312232807447755,1.725222976931924,2.14513573924177,1.0828758056465788,0.9179488292354767
2025-01-10,79.66258001518932,12.14820440490398,2.310947162851253,1.7326678962786155,2.1449495497450366,1.0827818162091787,0.9178691548226104
2025-01-14,79.66171572403468,12.148072604181358,2.3120070304108666,1.7326490978724327,2.1449262783304945,1.0827700686766988,0.9178591964934741
2025-01-15,79.66993620068573,12.139230068139403,2.312182630962198,1.7327806952823228,2.14508918883729,1.082852306757519,0.9179289093355324
2025-01-16,79.66993620068573,12.139230068139403,2.310012586259277,1.7349507399852435,2.14508918883729,1.082852306757519,0.9179289093355324
2025-01-21,79.40940528586606,12.1284391735143,2.304706979164408,2.015263534462199,2.1431823602107407,1.0818897296359735,0.9171129371463261
2025-01-22,79.40940528586606,12.1284391735143,2.264596838887323,2.0553736747392843,2.1431823602107407,1.0818897296359735,0.9171129371463261
2025-02-03,79.43158670307285,12.12239414033719,2.2515494300697787,2.0543492393706932,2.1421141594070994,1.0813504962510294,0.9166558314913534
2025-02-04,79.4813466787989,12.119242601499199,2.2065514103730663,2.0538151566359026,2.1415572598466137,1.0810693704233285,0.9164175224229819
2025-02-05,79.48351315048312,12.119242601499199,2.202218467004636,2.0559816283201178,2.1415572598466137,1.0810693704233285,0.9164175224229819
2025-02-06,79.48351315048312,12.119242601499199,2.198968759478314,2.0592313358464405,2.1415572598466137,1.0810693704233285,0.9164175224229819
2025-02-07,79.48567962216734,12.119242601499199,2.1968022877940983,2.0592313358464405,2.1415572598466137,1.0810693704233285,0.9164175224229819
2025-02-14,79.49256835810547,12.120292932356893,2.1969926766910777,2.059409801967327,2.1330762230792564,1.0811630627897906,0.9164969450101833
2025-03-03,79.49342953405484,12.120424236515106,2.195933136165188,2.0594321124075097,2.13309933157832,1.0811747754774828,0.9165068738015534
2025-03-05,79.49559621697163,12.120424236515106,2.195933136165188,2.0583487709491153,2.132015990119926,1.0811747754774828,0.9165068738015534
2025-03-06,79.38379653169186,12.103378517260404,2.192844856496857,2.196090310157188,2.129017601177018,1.0796542510033862,0.9152179322132912
2025-03-07,79.38207899263297,12.103116649898853,2.1949610013089713,2.1960427957896558,2.128971537987213,1.0796308917231905,0.9151981306591374
2025-03-13,79.37692682135324,12.102331115798583,2.19157336794851,2.2067175077072854,2.127751636107956,1.0795608199469955,0.9151387311374332
2025-03-19,79.33360035506674,12.111239810775409,2.2245797114000236,2.208341903287615,2.126070342184743,1.0803554997456075,0.9158123775398639
2025-03-21,79.31728646261743,12.097926317156587,2.296636218018096,2.207887787350102,2.0845058227628903,1.080133339105589,0.9156240529893068
2025-03-24,79.31471119817314,12.097533523090078,2.299808439485276,2.207816101905865,2.084438143269949,1.0800982694617907,0.9155943246139028
2025-03-25,79.31687572376325,12.095368997499973,2.299808439485276,2.207816101905865,2.084438143269949,1.0800982694617907,0.9155943246139028
2025-03-26,79.323853429431,12.04791896630089,2.337510551262905,2.210895396402831,2.084280241542757,1.0800164491483237,0.9155249659113044
2025-03-27,79.2828685258964,12.014813375225387,2.386119478724668,2.2457595093879226,2.0794869303274703,1.0775326876774742,0.9134194927606646
2025-03-28,79.40538264727792,11.943086007923913,2.3210372337554386,2.260582310457622,2.0792175405641737,1.077393097343222,0.9133011626777213
2025-03-31,79.79657283534709,11.758608402708044,2.146566896655977,2.2577823847623986,2.05802641097902,1.0765227343893407,0.9059203351581311
2025-04-01,79.79484964638559,11.758354478216273,2.1486800194352966,2.2577336284619123,2.0579819683636558,1.0764994871241158,0.9059007720131728
2025-04-07,79.8067893572238,11.754546926439636,2.1425872955906957,2.257002536564305,2.057315559393383,1.0761508985913972,0.9056074261967726
2025-04-09,79.87232849533093,11.735211024606958,2.1059328430632536,2.251504237745045,2.0552524315814447,1.0750717073907134,0.9046992602816537
2025-04-10,79.8734068019582,11.735211024606958,2.104854536435981,2.251504237745045,2.0552524315814447,1.0750717073907134,0.9046992602816537
2025-04-11,79.88779803646564,11.698133563491208,2.05955334987593,2.3637932894594886,2.027187398856403,1.0583665983385477,0.9051677635127845
2025-04-14,79.88521247559147,11.69775495452731,2.062723182980376,2.3637167855177847,2.0271217891318654,1.0583323444057264,0.9051384678454684
2025-04-15,79.88737013582471,11.69775495452731,2.060565522747133,2.3637167855177847,2.0271217891318654,1.0583323444057264,0.9051384678454684
2025-04-17,79.88715923924184,11.68646234505971,2.384111675674509,2.3582208701468224,2.0248767489778525,1.0582866759442053,0.6008824449550687
2025-04-22,79.72443065520436,11.669144420744187,2.528386443453343,2.357098226789908,2.0220627841337557,1.0988300691616573,0.6000474005127874
2025-04-23,79.66481409676447,11.661496704148895,2.6162164490974105,2.3566412476842875,1.8870363189866874,1.1363146783852485,0.6774805049330059
2025-04-24,79.67040068935803,11.661999138302455,2.609866436880655,2.356742783283068,1.8871176217147783,1.1363636363636365,0.6775096940973718
2025-04-25,79.67083862906874,11.661747915813963,2.607656017750587,2.356692014390039,1.8870769694750222,1.1384933543008553,0.6774950992007928
2025-04-28,79.67945541888369,11.661747915813963,2.607656017750587,2.356692014390039,1.8784601796600675,1.1384933543008553,0.6774950992007928
2025-04-29,79.68160961633744,11.661747915813963,2.6055018202968485,2.356692014390039,1.8784601796600675,1.1384933543008553,0.6774950992007928
2025-04-30,79.68312438068156,11.661496704148895,2.604368618327517,2.3566412476842875,1.8784197147904012,1.13846882943432,0.6774805049330059
2025-05-02,79.70020352562376,11.659110733015302,2.591990351377836,2.3550822178908715,1.8780353854603016,1.138235895889644,0.6773418907422762
