date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,GOLDMAN SACHS (ASIA) SECURITIES LTD,DEUTSCHE BANK AG,CITIBANK N.A.,CMB INTERNATIONAL SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,TOTAL_CCASS_PCT
2024-03-01,113.03467232623694,39.218477727718366,24.823515964890102,59.893732248223486,103.31170785591443,19.253891545271067,15.176525538406132,16.455760681145524,6.8884302843142216,1.512852677084857,399.56956684920516
2024-03-04,112.19851199177133,39.07609265697178,24.642668433474316,60.11971851807015,103.1320528251489,18.324426458860895,15.180306036677038,16.46488318784271,6.742375253778787,1.5557757147900058,397.4368110773859
2024-03-05,109.59957434876858,38.75577514771527,24.57844105524144,60.9944793835766,103.11372562700952,20.486335214357233,15.178497972286605,16.282754396252063,6.6667891219367466,1.6079987782415806,397.26437104538564
2024-03-06,109.49490591213016,38.06413997475654,23.809808227444968,61.067158230063576,102.73507831682274,21.347668325298645,15.145829536141287,16.811046977560462,6.797791194574376,1.5554412228777756,396.82886791767055
2024-03-07,110.00493622124775,38.28866869815029,24.535170786988587,60.63538505700118,102.7476406660227,21.244540852629335,15.145213150553637,16.806395320992348,6.835329076862112,1.5330294429109115,397.77630927335883
2024-03-08,110.33732666954765,38.71011207061116,24.55160773599252,60.66649691407583,102.4973930485225,20.691354512054478,15.145459704788697,16.920221192844593,6.918705500684569,1.5324036060775865,397.97108095519957
2024-03-11,110.36171293801362,38.93201088216428,24.421653929777616,60.60950179340468,102.15867684039843,20.956059248051087,15.140117696362418,16.970287728586854,6.779566727366265,1.518517671559063,397.8481054556843
2024-03-12,110.52824717423677,39.403545856714636,24.424366026363266,60.61603548063375,101.8819377921886,20.86926393883581,15.139460218402261,17.06218301215432,6.704252216106513,1.5228734630451055,398.152165178681
2024-03-13,110.42458303518248,39.87823713639748,24.410830198858523,60.592974441181234,101.20329726018866,21.296812405080473,15.150267512372348,17.064730739249935,6.693685723439334,1.5385082889376476,398.2539267408881
2024-03-14,111.10697160247905,39.47756143807935,24.71668072744923,58.97574878161629,101.17828844227918,22.5168909683547,15.144309118358423,17.128793747992766,6.623642130801419,1.5754503318239899,398.4443372892344
2024-03-15,111.80902410279275,39.08383815826617,24.70932519276997,58.994768386232465,101.21896989106392,22.775852634369336,15.152157761507802,17.539853077920405,6.640714778808079,1.5692042912024948,399.4937082749334
2024-03-18,112.80257315505573,38.93996636548218,24.566077182200683,58.961591637439206,100.76206380112704,22.542108946440266,15.151746837782703,17.632269823695022,6.613300002488143,1.5523687461852154,399.52406649789623
2024-03-19,113.00061085866355,39.32386897918924,24.43890656237587,58.99635290811644,100.6895259014778,22.580970003122815,15.152239946252822,17.67607429279051,6.683699455071994,1.5974392712777281,400.13968817833876
2024-03-20,112.87626328483016,39.24095566640497,23.667350012275318,59.010244595567116,101.709783763101,22.83030742457192,15.168430341021697,17.68700527480185,6.669468344624387,1.6121133575009903,400.47192206469936
2024-03-21,112.66741458893873,40.51970920653854,22.931137833617928,59.37897590534356,101.65227909701073,22.404627839429008,15.192715933175007,17.602794675817446,6.926119797456518,1.6838318752424066,400.9596067525699
2024-03-22,112.8222017486325,40.84170903752561,23.544359308582205,58.954580456841576,101.63178139975537,22.625844517598455,15.193414503507677,18.11402488221231,6.974373337723643,1.6712493907798949,402.3735385831593
2024-03-25,113.3764367665538,41.059539704200255,23.324268561419526,58.81990883533882,101.81151697157105,22.533995668411922,15.196414246700893,17.820008956904438,6.718413880444578,1.6689893102918538,402.32949290183717
2024-03-26,113.23241005552545,41.30108066981307,23.68656562750837,58.86244190642884,101.39222190834498,21.865765888987355,15.206892801690902,17.742385465233358,6.821884474424343,1.6827519676928482,401.79440076564947
2024-03-27,112.26506273274592,41.6893394859299,23.75408039554203,58.8589161808675,101.34167007168338,21.866311595694285,15.2077146491411,17.730843028719068,6.662676186372236,1.6945126047051629,401.07112693140056
2024-03-28,112.01398176193122,41.86423149979784,24.192042901751858,58.44527583902253,101.26636090243207,21.788776041700373,15.206358600848274,17.64765891719996,6.706006038565232,1.6997424309544897,400.83043493420377
2024-04-02,112.233517762065,41.86221797354485,24.410613231131673,57.996546309367666,101.23048726123096,21.59502797085885,15.215850938898045,17.603443524379376,6.5442664603665195,1.7396020322890302,400.43157346413204
2024-04-03,112.7510811249111,42.086027580419675,24.952210700811307,57.265640388772475,100.82009773697524,22.048708720477418,15.209070697433924,17.813898932035947,6.8105861266027645,1.728959107808983,401.48628111624885
2024-04-05,112.56870372446677,43.17037310620921,25.047709374524164,57.15815013891379,99.58928913339125,21.66976431243739,15.206728432200862,17.975949168570835,6.570771862482813,1.7230828985400763,400.68052215173714
2024-04-08,112.71431906661635,43.62719701140106,25.24038329074828,57.105596692787245,99.51953565290324,21.51069697122299,15.209070697433924,18.066845496562593,6.553621549892109,1.7802054055659988,401.32747183513374
2024-04-09,112.92905794318335,43.62719701140106,25.24038329074828,57.209332332569694,99.330510739358,21.763274937168223,15.209563805904041,17.978414710921424,6.55341690987701,1.7726033166516793,401.61375499778273
2024-04-10,113.27665462393051,43.538684041014875,25.7075624738126,57.4905405872137,99.330510739358,21.301839645933327,15.209563805904041,18.041450410351516,6.498229853596301,1.7621416095344,402.15717779064926
2024-04-11,113.67272510006148,43.36893145017674,25.409396218881238,57.21281244559755,98.77576371047523,21.859084269217256,15.207673556768588,18.02431489101491,6.449170491904257,1.7643605976499313,401.74423273174716
2024-04-12,113.14379435420798,43.14832499373906,25.725947201273502,57.12133548238223,98.71100213139972,21.69351406005317,15.20294793392996,18.02045220799899,6.535671579732362,1.727624016626138,401.0306139613431
2024-04-15,114.00429000259766,43.251567114127674,25.913040773310787,57.169079477230234,98.49124012321712,21.91907461292064,15.203523227145096,17.952741429348457,6.54483312418343,1.7491564198212923,402.1985463039024
2024-04-16,114.5190056640288,43.07741763943099,26.210385180791956,57.07850284789661,98.02471841811295,21.5090713569665,15.21207044062714,18.030570382882086,6.572699916600976,1.8303935747308864,402.0648354220689
2024-04-17,114.2706852787993,43.082143262269625,26.102188963973553,57.22365220254192,98.40190530538074,21.221079162544846,15.211906071137102,18.057239332640968,6.634708306718318,1.836629342259254,402.04213722826563
2024-04-18,114.281189721984,43.15857507513792,25.819876557280207,57.62004319917845,98.15128292544325,21.229155868361655,15.21281010333232,17.958042345402227,6.636171195179667,1.8500624388327194,401.9172094301324
2024-04-19,114.03729087603658,44.004017765629776,26.071690616020483,57.14607267970943,98.12720279515248,21.30269601097643,15.2123169948622,17.943372368416213,6.552378094699961,1.8593986258669541,402.25643682737046
2024-04-22,114.49636869786059,44.51857645419794,26.15514922458796,57.166360394941265,98.00363803101541,21.396959037047917,15.287721498417747,17.72342544455732,6.52024385939727,1.890176812876821,403.15861945490025
2024-04-23,114.40483625994237,44.13589017471717,25.33202380160619,57.26942211981455,97.99006932961267,21.770994961191644,15.296145434782266,17.71056353196174,6.547677127284836,1.9429118872898683,402.40053462820333
2024-04-24,113.8097114549077,44.21141795539024,25.076838113701484,57.407183476806324,97.78060589182847,22.61680830488354,15.31985573372044,17.095634257995954,6.91238343917393,2.0216748704506458,402.25211349885876
2024-04-25,113.70503274517615,44.286658089455756,25.15351648080484,57.404269616671655,97.52513050269758,23.830484265597015,15.31763674560491,16.560200644192797,6.789364381743784,2.033397702480251,402.60569117442475
2024-04-26,113.34018425367817,44.36514452094954,25.911752938356326,57.874697151782875,97.82410792106229,23.557102875144956,15.31973245660291,15.958813772511352,6.2909139031994785,2.1026342409220735,402.54508403421
2024-04-29,113.22960632294911,44.44209327586401,25.76336221736743,57.82945444964954,98.01436560578283,23.394241475176724,15.32466354130409,15.164156734280674,6.291405367974696,2.112506272493836,401.56585526284294
2024-04-30,113.14203149142732,44.29505038469343,26.257867828150793,57.92336243762255,98.07195245661812,22.331812155341577,15.333868232746294,14.727327555704667,6.219228259356071,2.139256174226564,400.4417569758874
2024-04-30,31.168664332092373,12.202516949841378,7.23358647200966,15.9568801886077,27.017119334160633,6.1520263320525705,4.224214339789511,4.057122919233721,1.7132893537908584,0.5893279158583609,110.31474813743675
2024-05-02,31.15530034206886,12.15805106743809,7.568167332577783,15.88118449517109,26.989321365517682,6.199992091457545,4.225221840689178,4.089893414227098,1.749873069885953,0.6028421253980425,110.61984714443132
2024-05-03,31.31837636212891,12.06044800275348,7.752234350876526,15.875638146117247,26.77046726559335,6.251244228235355,4.224350182607444,4.184032487054426,1.7122461941514844,0.6040081095852977,110.7530453291035
2024-05-06,31.24958612513955,12.06044800275348,7.752234350876526,15.836906528665939,26.773704852754076,6.2126152853139365,4.2231389174808776,4.086374406028552,1.7097352528643472,0.6230147838610414,110.52775850573833
2024-05-07,31.256782624824233,12.06044800275348,7.752234350876526,15.93913481489646,26.715303761277866,6.196533759717676,4.219573043510145,4.008876078397973,1.7219008828290028,0.6333954391980616,110.50418275828142
2024-05-08,31.448286697797744,12.174767205398792,7.958013579574839,15.857585767637481,26.700417652479413,6.153279029238606,4.217784446407365,3.9993332336405536,1.7385809092406046,0.6180806331066826,110.86612915452207
2024-05-09,31.423359314302406,12.35316335206059,8.134224354903145,15.80369465771663,26.609869584544132,5.972829165574363,4.217637283354605,4.0229019625518685,1.7182377680411003,0.6285553595951212,110.88447280264396
2024-05-10,31.406916107203397,12.398738164667602,8.44057470065555,15.820478151074557,26.596896595431563,5.810633633379214,4.218395739088063,4.01901912200596,1.7427057764071299,0.6389903520593144,111.09334834197236
2024-05-13,31.39779946928724,12.254266837344565,8.338319019456746,15.941197248479725,26.41874689028197,5.883873288667604,4.218271216504958,4.017773896174911,1.7571383965983844,0.6585057576882158,110.8858920204843
2024-05-14,31.338458345510933,12.224703025270836,8.266186483134506,15.960666354348179,25.724361874711988,6.364966514898203,4.219188155526004,4.174027097501944,1.767875299725433,0.6570113734886084,110.69744452411663
2024-05-16,31.41467703379659,12.162841111603093,8.22985984957235,15.820670934673675,25.69778762345391,6.600964997266769,4.219267397169797,4.41600447509712,1.7906959875193325,0.6539967949539863,111.00676620510662
2024-05-17,31.41229027548551,11.990525742281353,8.226848667108175,15.807147555743784,25.719567755262446,6.7249347001027155,4.220354139713258,4.411843383179146,1.7697109890050962,0.6791728840084896,110.96239609188999
2024-05-20,31.20616725125548,11.672980250296074,8.085323091292008,15.861362537583052,25.714928270220653,7.113064799499889,4.222516304565353,4.576032069120412,1.7602798749654254,0.6772994983468501,110.8899539471452
2024-05-21,31.260657654408107,11.469174138528233,8.132279425357394,15.794477835722248,25.61887607770744,7.261451682847488,4.224848272939863,4.543253989569701,1.7671082406135068,0.663377194341629,110.73550451203562
2024-05-22,31.265190389635478,11.39373020711419,8.165198668236409,15.933060263685558,25.608595719650996,7.274140986875273,4.2233200412381215,4.537503310277219,1.8209171656295062,0.6672377340249268,110.88889448636768
2024-05-23,31.25022402037209,12.20357482578603,8.286118247000372,15.911794636549942,25.70248393607454,6.155728614852976,4.283147482302627,4.519651299953902,1.9430006909384567,0.858038707213289,111.11376246104423
2024-05-24,31.148450581176952,12.264380448341997,8.336266887287175,16.044727248513084,25.70221225043867,6.146503189480125,4.287607654824749,4.523373506367605,1.9536400136412904,0.8618639277639242,111.26902570783557
2024-05-27,30.897226382965098,12.267824629788333,8.377914031218362,15.879884139796427,25.18619496774107,6.521028177851951,4.289418892397184,4.564574972653624,1.8918315314819336,0.879227017145031,110.75512474303902
2024-05-28,30.81525509094704,12.398694468561168,8.42501752833651,15.885397320562225,25.18630817008935,6.728982476470062,4.291365972787553,4.563737275276372,1.805298977244744,0.8732605741767324,110.97331785445175
2024-05-29,30.762278203190878,12.54496322277015,8.46979007590128,16.033099442905094,25.183438490560523,6.723608534592647,4.291592377484107,4.477250115180842,1.8058708755082407,0.8756378234905539,111.16752916158433
2024-05-30,30.796922083845896,12.615816572556856,8.65869083447146,15.972906018648608,25.140093990619267,6.9194856142801076,4.298950530122125,4.400453642109583,1.826363896616864,0.8861316811758512,111.51581486444661
2024-05-31,30.770263270433663,12.648271685807932,8.71413734465764,16.152809680982415,25.081552528231192,7.058400177933262,4.301429661549396,4.116569094789229,1.8327263213994365,0.8895730325634784,111.56573279834763
2024-05-31,111.6958384501042,45.91313692946245,31.632257043967176,58.63458511178553,91.04585861515869,25.621942817374833,15.614159305635884,14.943116753313015,6.652783608614218,3.2291438282965075,404.98282246371247
2024-06-03,110.98879980131015,46.26566839322434,31.768848090189866,59.73077551395104,90.01024864316581,25.282507903655567,15.624432398763341,14.476225216856264,6.629406157893373,3.2837823014042105,404.06069442041394
2024-06-04,114.62998588908475,46.11781803693395,31.5859870325211,58.35617196031965,90.32224001590438,24.22819597108601,15.62200794878526,13.387269126871118,6.621880089868197,3.272728453199065,404.1442845245735
2024-06-05,114.73414354753287,46.20303046796014,31.346048669436172,58.9475996845996,90.30391281776501,23.902384411624926,15.596366308339125,13.36680512536122,6.749759553118806,3.26640022783255,404.41645081357046
2024-06-06,115.0352676314375,45.527109840096635,31.81359768385308,59.05726043357426,89.2472865627757,25.820846748195166,15.595585553261436,13.279489175786246,6.753554022796364,3.3337095340036607,405.46370718578004
2024-06-07,115.0207731188821,45.58361185229766,31.74542543785926,58.87898816114365,89.03903041889585,26.30689020670758,15.605858646388896,13.239547389706685,6.651282915170159,3.320354512937964,405.39176265998987
2024-06-11,114.33941103905083,45.731626578078085,31.70371667976178,58.527940953876836,88.53227435001986,27.30321792519968,15.591476316010452,13.146779304147104,6.61178780317978,3.2874559595065898,404.77568690883106
2024-06-12,120.07097762226506,47.98798245347476,31.95811955797017,58.25473461693167,88.77705051812038,19.88693310426801,15.622213410647811,13.184748656346192,6.787162241500982,3.2853643577458396,405.81528653927086
