date,VALUABLE CAPITAL LTD,SINOPAC SECURITIES (ASIA) LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD
2024-04-10,13.046908656113443,0.0,23.58208718277738,17.371795966332158,12.87757885867022,13.6863157864516,10.088098318103786,9.347215231551417
2024-04-12,13.04567662027398,0.0,23.579860296903924,17.379598650585052,12.876362812854495,13.685023370600183,10.087145686410906,9.34633256237146
2024-04-16,13.082986991675527,0.0,23.647298220660737,17.429303951378376,12.913188950189683,13.463733638074595,10.090425363467444,9.373062884553638
2024-04-18,13.07877582885452,0.0,23.63589977509239,17.41043987553739,12.909032442104618,13.459399920203847,10.136406282992786,9.370045875214448
2024-04-22,13.083358695066655,0.0,23.64418190851911,17.416540577750514,12.913555829414292,13.208415337533797,10.360618467175478,9.373329184540154
2024-04-24,13.08253555184245,0.0,23.64440583051883,17.416705520932286,12.913678127121864,13.208540427705534,10.360716587314059,9.37341795456498
2024-04-25,13.12806150496815,0.0,23.709522665051185,17.464671231706944,12.9492424736246,12.960019658664324,10.389250062525432,9.399232403459367
2024-04-29,13.166387597597751,0.0,23.655166239342552,17.495408317458196,12.972032594952676,12.887695889019987,10.407534705037529,9.41577465659131
2024-04-30,2.0901457490288253,0.0,3.7483029936693253,2.772363894519626,2.055579049783698,2.042214855346624,1.6900558234664378,1.4875234892565405
2024-05-06,13.190547268528299,0.0,23.654890017949416,17.49590764816947,12.97240282548087,12.88806371252191,10.410685810278052,9.38750271707198
2024-05-07,13.190923746357061,0.0,23.655565163677053,17.496407007384025,12.972773077142918,12.885577408355378,10.410982946728115,9.387770650355447
2024-05-08,13.210077082536067,0.0,23.65579022081731,17.49657346679003,12.97289649906033,12.865720769966824,10.411081995980712,9.387859964848731
2024-05-09,13.210831203235465,0.0,23.657140653593338,17.497572289744458,12.973637079885103,12.866455232474856,10.410724884825528,9.383638656241251
2024-05-13,13.216364053652367,0.0,23.667048540426062,17.504900477399627,12.979070590632599,12.810925791595956,10.434121912577401,9.387568633715986
2024-05-17,13.227947729781217,0.0,23.687791872261144,17.520242904180158,12.942812338092205,12.822154115413174,10.403254534332799,9.395796505939305
2024-05-20,13.217834720953348,0.0,23.703825188935433,17.48443546337143,12.951572808886258,12.830832917493485,10.556154624242078,9.255344276117965
2024-05-21,13.218464794818917,0.0,23.700188267548057,17.485268919536704,12.95219019045572,12.8314445435779,10.556657819908393,9.255785464154307
2024-05-24,13.11245620732801,0.0,23.604691382431362,17.34504169278755,12.848317054784022,12.728539756021497,10.471996219527087,9.888957687120472
2024-05-27,13.128969986521241,0.0,23.63441904407236,17.36688597459739,12.864498178098563,12.74457003224585,10.359244980349251,9.901411804115352
2024-06-03,13.132078725566473,0.0,23.64001531258155,17.370051048505324,12.867544294269493,12.747587751268332,10.338966561001342,9.903756306807487
2024-06-05,13.132078725566473,0.0,23.64001531258155,17.417407985849596,12.867544294269493,12.747587751268332,10.29160962365707,9.903756306807487
2024-06-07,13.138300622360305,0.0,23.651215804031022,17.378280870088485,12.873640856303739,12.753627478642516,10.296485723950024,9.908448644623912
2024-06-12,13.137055771382903,0.0,23.648974856745927,17.37663428195288,12.881896058894638,12.75241907535745,10.295510134283923,9.907509821382279
2024-06-14,13.15637750963713,0.0,23.683757330849314,17.40219151373892,12.900842512970776,12.77117509708486,10.163574432435867,9.922081603283134
2024-06-19,13.162497501356407,0.0,23.694774375521373,17.36281990992124,12.906843636706638,12.777115903038656,10.169251585613402,9.926697087842285
2024-06-20,13.175004964026392,0.0,23.62226649767185,17.37931866495209,12.919108168187599,12.789257162717593,10.178914761965432,9.936129780479046
2024-06-21,13.173627979710275,0.0,23.619797618869356,17.377502267213206,12.917757928899313,12.787920494794056,10.188302403637453,9.935091306876343
2024-06-24,13.176757905902686,0.0,23.625409453615305,17.357871963386916,12.920827062850199,12.790958780630332,10.190723045437757,9.937451788176807
2024-06-25,13.183022222249269,0.0,23.63664112681533,17.318583358612283,12.926969708010652,12.79703968556538,10.195567781404897,9.94217611734219
2024-06-26,13.18314756932995,0.0,23.63686586920842,17.318748027519682,12.927092620487599,12.797161362639036,10.194713901071454,9.942270649743861
2024-06-27,13.184526544555162,0.0,23.63933831763273,17.320559592196176,12.928444812015751,12.798499963180321,10.185320145599015,9.943310624820846
2024-06-28,13.18377434048989,0.0,23.63798964528392,17.325276622495206,12.927707217934362,12.797769782716944,10.18473905236114,9.942743338718538
2024-07-04,13.183523624874335,0.0,23.63754012203122,17.324947148000206,12.927461371942982,12.797526407743595,10.186447067672468,9.942554257735196
2024-07-09,13.183523624874335,0.0,23.59950615556927,17.324947148000206,12.927461371942982,12.797526407743595,10.224481034134419,9.942554257735196
2024-07-19,13.186407430297592,0.0,23.604668385772214,17.328736861430745,12.93028916550365,12.800325778921515,10.204843254748877,9.944729123325407
2024-08-06,13.208155820915543,0.0,23.59255193851811,17.319841895285474,12.92365195441923,12.793755278984767,10.222418690041437,9.939624421835436
2024-08-09,13.230059699657964,0.0,23.597711126462144,17.318875491133284,12.972115369695503,12.7965530004083,10.142887306931451,9.941798005711354
2024-08-12,13.246808179905479,0.0,23.59367330920345,17.315912048874647,12.969895703938905,12.794363375224743,10.139250523636298,9.940096859216478
2024-08-13,13.233738994546526,0.0,23.56701357667486,17.37895586910295,12.9552403365504,12.779906351047673,10.156279851163783,9.92886502091381
2024-08-16,13.233362026348757,0.0,23.566342261135205,17.378460822791713,12.954871301495126,12.77954231044911,10.158839084444669,9.928582193335423
2024-08-19,13.222313839080654,0.0,23.546667339372558,17.363952001131786,12.900414488278525,12.768873005372642,9.959664969697117,10.238114357066722
2024-08-27,13.201388563594332,0.0,23.477396812551408,17.553136061933092,12.86246353348162,12.731309024566084,9.966310540701482,10.207995463171986
2024-09-03,13.168503476009358,0.0,23.41891385473763,17.50941063002061,12.830422719152168,12.699594920377166,10.190587384701995,10.182567015001073
2024-09-05,13.17161056972482,0.0,23.424439521355225,17.513541955940003,12.833450043089927,12.702591375641648,10.192991842435372,10.161374691813004
2024-09-09,13.209775854344997,0.0,23.465410638721593,17.54417446615752,12.666807456228293,12.724809169225736,10.20987471021125,10.179147705110607
2024-09-10,13.23028488110684,0.0,23.459865627869224,17.5400286773065,12.66381421712027,12.721802223980925,10.207462058374848,10.176742314241395
2024-09-11,13.230409937970864,0.0,23.460087377986643,17.540194471240717,12.663933919523265,12.721922474505018,10.206613310724396,10.176838508049103
2024-09-16,13.224159989490964,0.0,23.449005005019078,17.579147877721198,12.657951570153825,12.71591273176812,10.201791781562008,10.17203104428481
2024-09-17,13.222910708311186,0.0,23.44678978676245,17.57748718255284,12.65675577846016,12.71471146450637,10.210274982883996,10.171070096522996
2024-09-19,13.209308835962148,0.0,23.422671024357598,17.559405933866522,12.643736286742396,12.701632356123193,10.302638034021488,10.16060752892666
2024-09-20,5.676642673959385,55.76546292512111,10.500640034074301,8.034591667831107,5.628093056162582,5.548208223061786,4.329301877356677,4.517059542433052
2024-09-23,5.733398756811527,55.71159878027907,10.237643114816922,8.035753275853509,5.601842125125261,5.5752877279817685,4.517223262942416,4.587252956189523
2024-09-24,5.747350001864317,55.81340150101892,10.283141207123508,7.839148245611839,5.680114982573577,5.55591577424294,4.470161112561136,4.610767175003764
2024-09-25,5.744559051943555,55.78341744036111,10.249340488899959,8.058391222554102,5.677356682408216,5.555275440227713,4.323131516632069,4.6085281569732715
2024-09-26,5.749930493354005,55.764316235352,10.300115684037502,8.021851235247695,5.682665286342831,5.561293723568815,4.306989987714698,4.612837354382465
2024-09-27,5.752019025067867,55.81549122926993,10.311243774137326,7.953818837552625,5.688804752466651,5.555755962842543,4.3050454241672185,4.617820994495843
2024-09-30,2.0789902650455483,20.404887703248875,3.7685034646660696,2.9096969473407768,2.0355293285705116,2.0370893627056597,1.597344706578394,1.7107839187056346
2024-10-02,5.641024221126633,55.76995650243346,10.323432991784994,7.899535233332143,5.56344066993959,5.551223532426425,4.266511270890825,4.984875578065925
2024-10-03,5.621360219554868,55.575548453587665,10.291552498569184,7.925374745304056,5.544047116253293,5.674346600121193,4.400271526767184,4.967498839842566
2024-10-04,5.5938295474984905,55.41264580146411,10.195884456175621,8.632076472759033,5.527796444800366,5.629057082082964,4.1294612591933015,4.8792489360261095
2024-10-07,5.571366856248931,55.202249629926825,10.213452273879504,8.913330526809787,5.506807964784622,5.611762426639931,4.1203073968730655,4.860722924837338
2024-10-08,5.579581487849623,55.28364189073813,10.277114707536644,8.74635442292334,5.514927408341947,5.638416032416253,4.2962899985865,4.663674051607563
2024-10-09,5.842992762914726,55.55912387896632,10.289331907733402,8.053150439902035,5.500541052510046,5.654198627241904,4.19373776316823,4.906923567563336
2024-10-10,5.908013171005472,55.81664205867361,10.378260182450596,7.672334686476045,5.608510057717169,5.680406004834154,3.998331521328195,4.937502317514763
2024-10-14,5.904587207829181,55.741477619118896,10.364284492022161,7.59981898639166,5.600957462296217,5.631163391631791,4.095077081507419,5.062633759202681
2024-10-15,5.863786356134492,55.75684341559117,10.346545160060812,7.61221215090884,5.601298604383421,5.632715688310562,4.163762029350717,5.022836595259988
2024-10-16,5.853033186118413,55.65459500809581,10.304545754626245,7.6541720601466325,5.591026791505937,5.622386261934842,4.306615355911784,5.013625581660334
2024-10-17,5.858308397420662,55.704755282140574,10.321240783380818,7.6610705986782115,5.620758415987816,5.606876467992902,4.208845801223822,5.0181442531751905
2024-10-18,5.86226501480297,55.74237747408999,10.61442685835407,7.631240032090372,5.624554595523234,5.610663271859952,3.8929393175224787,5.021533435756939
2024-10-21,5.863351606615182,55.75270952335825,10.616394280380621,7.6223570885997365,5.625597126858034,5.611703228388168,3.8854229508395512,5.022464194960465
2024-10-22,5.8751998161059165,55.75179096388337,10.61621936888953,7.6209958354949325,5.626740111936561,5.611610772196986,3.8730022343552952,5.02444089713741
2024-10-23,5.871838029217515,55.71988981230833,10.556629703616423,7.760714136695402,5.623520493587429,5.618691170267199,3.7938067356469864,5.054909918660718
2024-10-24,5.872055582381778,55.72195424907937,10.557020829561067,7.761413342851574,5.623728846520802,5.618899344272855,3.7898306009118516,5.055097204420712
2024-10-25,5.870975938327064,55.67267893429999,10.545628654100524,7.857787572773531,5.618755743676859,5.613930512191607,3.7696156981061746,5.050626946524252
2024-10-28,5.862905391830687,55.64292681367511,10.581101526710102,7.853588280621887,5.61575301591438,5.610930363088391,3.784866774827172,5.047927833332276
2024-10-29,5.8686904468863546,55.61983364576035,10.599721361711069,7.850328850478949,5.613422341832505,5.60860169052473,3.793157927125608,5.046243735680428
2024-10-30,5.868883375942802,55.6216621085362,10.69581620199071,7.830040490610707,5.613606879130161,5.588239635458266,3.735341680949452,5.04640962738171
2024-10-31,2.1530084087724255,20.404887703248875,3.9237757417305987,2.8724617508020014,2.0593598543553275,2.05005384409163,1.3669990373020835,1.8512827169814994
2024-11-01,5.865259712138723,55.61457748485107,10.694453858077857,7.829043165320301,5.612891864678109,5.587527852074263,3.7504792050719624,5.045766857787712
2024-11-04,5.866344366077116,55.62486220768715,10.696431567858058,7.830490978873303,5.613929848597932,5.588561145464168,3.732679921336493,5.04669996410578
2024-11-05,5.846302247870812,55.51649270820834,10.675592560097641,7.903007917994861,5.6029926751173,5.567419603459435,3.8513244077106026,5.036867879541007
2024-11-06,5.844722704542252,55.49759988747955,10.671959548598311,7.900318444929666,5.601085920367644,5.565524954583778,3.842633545210101,5.076154994288695
2024-11-07,5.850262032682791,55.51125605999382,10.67458557424548,7.9022624589378445,5.602464167278336,5.566894451085724,3.814871183176679,5.07740407259932
2024-11-08,5.85275833669113,55.53494268637677,10.6791404147992,7.8851199504871,5.604854736056149,5.569269842282667,3.7943434348208607,5.079570598486122
2024-11-11,5.855160638846172,55.55773735938748,10.68352373639846,7.754958116371549,5.607155284590114,5.571555784769007,3.888253538856627,5.081655540780584
2024-11-12,5.856362529605729,55.56914171449794,10.6857167468469,7.7360229461356855,5.608306267208633,5.572699459866431,3.8890516819456766,5.082698653893006
2024-11-13,5.8532866740148775,55.53995590942571,10.63907193306489,7.7319598627269075,5.605360694747912,5.56977258867239,3.9805631983609056,5.080029138986413
2024-11-14,5.8534548013495415,55.54155121566552,10.639377525274368,7.725206226260578,5.605521700761444,5.569932572468192,3.98478090262218,5.080175055598177
2024-11-15,5.856410615499437,55.56959798608775,10.64475008279852,7.678610301226338,5.608352316341978,5.572745216636531,3.9867930940844745,5.082740387324975
2024-11-18,5.852014023238842,55.5278801352623,10.711831888707026,7.670794547040413,5.60414194927457,5.568561580942531,3.985851261814833,5.078924613719487
2024-11-19,5.8521100530463315,55.52879133124004,10.712007666678515,7.670920422494695,5.604233911575139,5.5686529593798495,3.9842756982254453,5.07900795735998
2024-11-20,5.852158069131951,55.52924694044336,10.711275065984774,7.670983361771033,5.604279893857237,5.568698649723138,3.984308388882546,5.079049630205967
2024-11-21,5.850957903323817,55.517858952842516,10.7090783881193,7.6694101896460145,5.603130563126869,5.567556616026124,4.003999372747781,5.078008014167579
2024-11-22,5.85059794956659,55.51444346733512,10.708419560442547,7.66893836382551,5.602785855827355,5.567214097253023,4.009905093088858,5.0776956126610004
2024-11-26,5.839270081497462,55.4069569681858,10.68768602772414,7.701164225604802,5.59193779900624,5.556434914108001,4.148685753661184,5.067864230212361
2024-11-27,5.82922439417257,55.31163667000508,10.667664732859784,7.74308155856845,5.5823176139685495,5.5673077187120095,4.239621667685974,5.059145644027586
2024-11-28,5.828938562913995,55.30892450906322,10.667141652629814,7.742701882886495,5.582043889582342,5.567034730323759,4.244317199648628,5.05889757295175
2024-12-03,5.828890927096114,55.30847250809826,10.667054477578715,7.742638607226128,5.58199827146109,5.566989234861817,4.245099743540241,5.058856230137641
2024-12-10,5.825296556699194,55.15836591315678,10.63810420733847,7.772563404980909,5.566848788651281,5.5518804864146665,4.4418140936006445,5.045126549158054
2024-12-11,5.965756899245988,55.4069569681858,10.58412238730221,7.885368329122072,5.59193779900624,5.556434914108001,4.02342696326944,4.9859957397602415
2024-12-12,5.953390421818824,55.4900918561981,10.573356059908637,7.8357063646490905,5.608527306507105,5.564772018681298,3.960181206085239,5.013974766151709
2024-12-13,5.949035371953674,55.5183143826642,10.572581242150054,7.818773219654367,5.603176527304908,5.567602288380294,3.96219537321239,5.008321594680112
2024-12-16,5.977915390755608,55.67267893429999,10.358895917936836,7.809664819180687,5.618755743676859,5.583082593221835,3.973211963306672,5.005794637621516
2024-12-17,6.003204735405771,55.83137145565368,10.011395302697709,7.831925925073318,5.688393898979408,5.598996924463014,4.014648322777544,5.020063434949563
2024-12-18,6.017258305169211,55.82399007227441,9.981637793944923,7.83089047768337,5.708263017882615,5.598256689327082,4.020303903960895,5.019399739757496
2024-12-20,6.017183856335351,55.82329938712323,9.981514295624581,7.830793589593385,5.709429647185332,5.598187424611986,4.020254162546745,5.0193376369793965
2024-12-23,6.0295254518132095,55.81156035393755,9.981476949804133,7.82914685880485,5.706167358020365,5.597010186636471,4.026830716160009,5.018282124823407
2024-12-27,6.030171923776845,55.81754434211439,9.966052107349416,7.829986282070221,5.706779160266868,5.60338354707488,4.027262463762885,5.018820173584497
2025-01-06,6.027164520760335,55.78970668618177,9.961081778882965,7.826081264989186,5.703933041602578,5.600588994482492,4.062761449848501,5.028682263252169
2025-01-07,6.046089556399246,55.82744375441548,9.916263495041818,7.831374954098553,5.707791275014742,5.604377324294344,4.034575894719792,5.032083746016031
2025-01-08,51.46393448103391,28.814594049041673,5.118573536157058,4.042060230105638,2.9460007022657884,2.8926249643021418,2.124968806684107,2.597243230409682
2025-01-09,51.435574994922625,28.79871560741112,5.170858471678486,4.039832830430262,2.944377292263381,2.8910309672957433,2.1237978308547665,2.595812005143616
2025-01-13,51.397300984984454,28.777286036001176,5.167010755607391,4.0368267280990295,2.942186335406051,2.888879706267072,2.196629032506606,2.5938804211282274
2025-01-16,51.397714307445916,28.777041310935697,5.166966814804776,4.036792398500189,2.942161314744176,2.8888551389303747,2.196610352142407,2.593858362496461
2025-01-21,51.33223375001682,28.74953628957987,5.162028241340934,4.075413927393789,2.939349204599844,2.897138748682614,2.2529206789767255,2.5913791594094033
2025-01-22,51.296568565603295,28.73110682863837,5.159355990020162,4.083414607523351,2.937464978683504,2.8952815811487396,2.3070894538880466,2.589717994494536
2025-01-24,51.32129709710335,28.74495723033405,5.161843160228361,4.085383098780633,2.938881042121798,2.8966773092409492,2.2599946426107076,2.5909664195801483
2025-01-27,51.297330763336035,28.731533734084415,5.159432651082451,4.083475281549757,2.9375086254460334,2.8953246011229505,2.3056378691718495,2.5897564742065136
2025-02-03,51.3065989251447,28.736962638161025,5.164865977511745,4.1267081716307725,2.938063675959499,2.8958716808464215,2.240683114772536,2.5902458159733115
2025-02-04,51.30659897960832,28.736962668666244,5.164865876841154,4.126708176011408,2.9380636790783496,2.895871683920484,2.240683117151095,2.590245818722942
2025-02-05,51.282591824539466,28.727082374243356,5.147172586166107,4.1893838657050795,2.9459673274134377,2.894876030163407,2.2235707470296675,2.5893552447394725
2025-02-06,51.282591824539466,28.727082374243356,5.147172586166107,4.199995542459063,2.9353556506594543,2.894876030163407,2.2235707470296675,2.5893552447394725
2025-02-10,51.27954451761661,28.725375357614936,5.143683417747689,4.199745970917586,2.9148080176890976,2.894704011249118,2.252937326726855,2.5892013804381118
2025-02-11,51.290429419928586,28.73147277730897,5.1447752467031265,4.179410836969362,2.915426732243394,2.8953184584069653,2.2534155486562253,2.5897509797833718
2025-02-12,51.27913069237496,28.727996930895017,5.1441528474014815,4.18951723911317,2.911041467218495,2.8949681915633922,2.263754951867123,2.5894376795663634
2025-02-13,51.28888997289957,28.735010466950893,5.145408719906584,4.190540050772609,2.9117521570149196,2.895674957295824,2.2426538208344606,2.5900698543251455
2025-02-14,51.27945462014305,28.756743660714797,5.146113564580055,4.247247561195513,2.9139544069112135,2.9031763642605477,2.161281016434082,2.592028805760741
2025-02-17,51.300053415159454,28.768295153849692,5.116300040349385,4.262768637911776,2.9151249331962474,2.892865508391249,2.1515222955939923,2.5930700155482076
2025-02-18,51.34556013842639,28.793814636954973,5.120838555118612,4.167206712895102,2.917710852211769,2.9062807356955784,2.1532181192947357,2.5953702494028277
2025-02-19,51.33758790488868,28.78934392879426,5.1408874264644995,4.166559686257832,2.917257830134561,2.900512150360263,2.152883797151626,2.5949672759482723
2025-02-20,51.334530718736026,28.787629504973523,5.140581283334407,4.173330033107827,2.917084105567319,2.900339423008948,2.1527555915463075,2.593749339725646
2025-02-21,51.35353484837102,28.798286733847288,5.148228844037917,4.136578281146206,2.918164015010772,2.888647558289114,2.1618501692028596,2.594709550094821
2025-02-24,51.37080366535181,28.807970825593554,5.149960055374106,4.095190243806395,2.919145315333017,2.8896189330183,2.1717288801704884,2.595582081352332
2025-02-25,51.360746992660026,28.802331195437198,5.1521437087118676,4.105240806377051,2.9185738450253433,2.889053242981549,2.1768362549818443,2.59507395382513
2025-02-26,51.35670357138141,28.800063705853262,5.1510997833896095,4.104917617580115,2.918344077658645,2.8888257996509576,2.1851757902059235,2.594869654280072
2025-02-28,36.38630038759601,20.404887703248875,3.6495618100640783,2.8706527533993076,2.0676510924510065,2.046737348853358,1.547446528220764,1.8384689853790868
2025-03-03,51.36827074267985,28.809534374882627,5.147472613965479,4.053056815609965,2.9166432180541917,2.8897757667521216,2.21952351178578,2.5957229562699924
2025-03-04,51.357857254693904,28.80309731990569,5.159728582070106,4.051087245690657,2.9159915382145103,2.889130090038311,2.22796498817498,2.5951429812118407
2025-03-07,51.350099048561916,28.79874627455076,5.167672426894994,4.050475281492952,2.9178914363328214,2.8886936530843803,2.231458161644023,2.5949637174381506
2025-03-10,51.34430923932373,28.795499167917697,5.19049105247291,4.037892461040973,2.917562439210963,2.8883679480612385,2.2312065610177667,2.5946711309547283
2025-03-11,51.3279300610749,28.786313210980648,5.188835251091863,4.0366043463239025,2.9166317172682223,2.9002068070407194,2.249847863847663,2.5936307423720746
2025-03-14,51.330222516903525,28.787598892118115,5.189066999685679,4.036571952281065,2.9167619825910633,2.900336338778919,2.2456947361171666,2.5937465815244725
2025-03-17,51.30891547483658,28.775053104653235,5.186805576912524,4.034812792929506,2.9154908423318027,2.8990723569018844,2.28723363835341,2.5926162130810497
2025-03-18,51.299916014778944,28.766430396071335,5.185251303049046,4.033603724269599,2.9146171887605923,2.8982036232804202,2.3101384379362226,2.5918393118538368
2025-03-19,51.24208912813744,28.73400396657942,5.170490367708819,4.0290569186714595,2.9113317401503203,2.8949366765599,2.429173493524988,2.588917708667656
2025-03-20,51.19318524987462,28.706581114469092,5.165555810281443,4.025211710319942,2.908553254428417,2.892173837783849,2.522292097833719,2.5864469250089233
2025-03-21,51.20046057876325,28.710660755496637,5.16522935312362,3.9848460968345516,2.90896660400635,2.892584859597989,2.550437253790682,2.586814498386915
2025-03-25,51.18417539566275,28.701528838282325,5.1635864634929245,3.9623741735612956,2.908041357372941,2.8916648234588638,2.602637230422569,2.585991717746329
2025-03-26,51.157490110066895,28.686565063088786,5.160894385747956,3.9603083576007614,2.906525226390148,2.8901572305150487,2.6534161366313396,2.584643489959066
2025-03-27,51.124443305779856,28.668034065980297,5.157136947650496,3.9799887862441916,2.9046476641777486,2.8882902417290452,2.694485130968715,2.5829738574696557
2025-03-28,51.10809822511511,28.65886856120393,5.189364883078486,3.978716337420311,2.9037190144496785,2.864076568241036,2.7150083598829604,2.582148050608488
2025-03-31,36.38856163434937,20.404887703248875,3.69930923863815,2.8418595447397688,2.0674249677756698,2.0391998596754686,1.9330644745616032,1.8384689853790868
2025-04-01,51.08268129608947,28.64461601701873,5.193132851798438,3.9894351107067925,2.902274945453498,2.8626522141095574,2.7443436604856744,2.5808639043378347
2025-04-02,51.07306190913944,28.63922194531945,5.19215493221558,3.9886838596160463,2.901728417647452,2.8621131476656627,2.7626578869059073,2.5803779014904644
2025-04-03,51.053078141841304,28.628016046836734,5.190123356037009,3.987123175233774,2.900593035054494,2.860993265657694,2.8007047230430278,2.5793682562959703
2025-04-07,51.042282615335054,28.6219624548242,5.189025868553392,4.007425762157576,2.8999796845938866,2.860388288842236,2.80011249465692,2.578822831036737
2025-04-08,51.025127125782866,28.612342513224853,5.187281818826132,4.006078852355128,2.8990049912880336,2.8594269023428454,2.8327817165085123,2.577956079671634
2025-04-09,51.026473554369176,28.614520046850515,5.198669495848871,4.037037014056864,2.899225619181279,2.8691576051438985,2.776764390314294,2.5781522742350944
2025-04-14,51.032815612360004,28.614520046850515,5.198669495848871,4.037037014056864,2.899225619181279,2.8691576051438985,2.770422332323473,2.5781522742350944
2025-04-15,51.032815612360004,28.614520046850515,5.1993037016479535,4.037037014056864,2.899225619181279,2.8691576051438985,2.769788126524391,2.5781522742350944
2025-04-16,51.032919129715516,28.61445955532989,5.19929271024266,4.037028479700621,2.8992194901752337,2.869151539702082,2.7697822711511293,2.5781468239828724
2025-04-23,51.03302264663334,28.614399064065026,5.199281718883839,4.037019945380462,2.8992133611951023,2.8691454742859106,2.7697764158026237,2.5781413737536942
2025-04-24,51.04165485373684,28.619239173587307,5.2001611744649345,4.04066292020184,2.8997037615059824,2.86667067346446,2.7533299781203193,2.5785774649183195
2025-04-25,51.05275531046325,28.62498893077815,5.201205914470952,4.048453526968524,2.9002863273964627,2.8600563074358747,2.73315816765697,2.579095514829819
2025-04-28,51.0585771844934,28.628016046836734,5.201755946262606,4.038306572226404,2.900593035054494,2.8603587607362977,2.7330241980940944,2.5793682562959703
2025-04-29,51.11859541793488,28.659293322606654,5.207439076904734,3.9368522296306545,2.903762051311342,2.863483819406591,2.7283877608315064,2.582186321373633
2025-05-02,51.111452919928816,28.65528892961154,5.206711472342844,3.9363021566294223,2.903356325870492,2.8630837218040788,2.7419789460114705,2.581825527801335
