date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,GOLDMAN SACHS (ASIA) SECURITIES LTD,UOB KAY HIAN (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,CCB INTERNATIONAL SECURITIES LTD,ICBC INTERNATIONAL SECURITIES LTD,UBS SECURITIES HONG KONG LTD,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-04-02,11.884626338351122,27.794711425510627,14.800473322565683,11.947912819968806,5.386373880899067,5.417414663328354,0.0,2.7011956027857913,1.1774641430243897,1.2755170389328527,82.38568923536668
2024-04-03,11.921445085430356,27.77101184932208,14.800473322565683,11.947912819968806,5.403424735715226,5.417414663328354,0.0,2.694536327592038,1.15928849542291,1.2724864705812045,82.38799376992667
2024-04-05,11.828255108617174,27.664303942624567,14.80047119585105,11.947912819968806,5.3765531380680205,5.417148823999263,0.0,2.7214259757296886,1.1905400352723012,1.2723934268160222,82.2190044669469
2024-04-08,11.896668859958986,27.669620729206407,14.800473322565683,11.947912819968806,5.36975416430683,5.417547582992901,0.0,2.7114968767881042,1.1736901815728686,1.2738023752602097,82.26096691262079
2024-04-09,11.896668859958986,27.669620729206407,14.800472711135226,11.972370038245266,5.362922093549167,5.417813422321992,0.0,2.7050236891247152,1.1940931108252797,1.273563119864027,82.29254777423107
2024-04-10,11.896416312596351,27.666723080519308,14.800472711135226,11.972370038245266,5.3717461515675815,5.417813422321992,0.0,2.9323163154983316,1.1996584837637525,1.2740947985222109,82.53161131417002
2024-04-11,11.9208469469399,27.63847765180329,14.80198799531105,11.972370038245266,5.37749817029901,5.417547582992901,0.0,2.9277571710044046,1.1989175363857074,1.273563119864027,82.52896621284556
2024-04-12,11.942552728160258,27.603665991658694,14.81025028165923,11.972370038245266,5.384641485743174,5.417547582992901,0.0,2.929790841871958,1.1873134369993805,1.2734434921659354,82.5215758794968
2024-04-15,11.987452990843888,27.54027660363672,14.818703972324352,11.972370038245266,5.327020811162494,5.417547582992901,0.0,2.9958519151513077,1.1748484169457893,1.2738156672266643,82.50788799852938
2024-04-16,12.007802991485876,27.534561058061247,14.800493978281553,11.972370038245266,5.3201893784192205,5.417547582992901,0.0,2.9910668072276523,1.2087518104386046,1.274879024543032,82.52766266969535
2024-04-17,12.061010733203629,27.517972683925905,14.800493978281553,11.972370038245266,5.361978470266622,5.417813422321992,0.0,2.9878235674127307,1.156586584233818,1.2762082211884918,82.55225769908002
2024-04-18,12.075047049779684,27.465815007558064,14.817295023880165,11.972370038245266,5.365088790416998,5.417813422321992,0.0,3.0174414182491205,1.3101885485831462,1.2771386588403135,82.71819795787475
2024-04-19,12.11186579685892,27.4082209169103,14.837860327794786,11.972370038245266,5.393954395703856,5.417813422321992,0.0,3.0079536125938287,1.2699256137401287,1.279797052131233,82.6997611763003
2024-04-22,12.11218480405383,27.341363256081326,14.801945434434463,11.972370038245266,5.403056096317575,5.417813422321992,0.0,3.010005041528565,1.296069449640012,1.2800628914603251,82.63487043408335
2024-04-23,12.110536600213461,27.328749179915906,14.801932142468008,11.972370038245266,5.403175724015666,5.417813422321992,0.0,2.9931774119970447,1.2774754506863402,1.2809135773134193,82.5861435471771
2024-04-24,12.090492314799928,27.130911551205685,14.79364920040396,11.972370038245266,4.921440141084675,5.418198889349176,0.0,3.321195284134821,1.5482356252633784,1.280461650453963,82.47695469494084
2024-04-25,12.105512236893622,27.1029186698523,14.79364920040396,11.972370038245266,4.9250821398932345,5.418198889349176,0.0,3.325329085702201,1.5403720979088387,1.2804749424204176,82.46390730066902
2024-04-26,12.14023085327303,26.99793871879389,14.793662492370416,11.972370038245266,4.931369240026259,5.418198889349176,0.0,3.3204509340133637,1.619450605367632,1.3017420887477733,82.4954138601868
2024-04-29,12.045884475378298,27.02365867388353,14.793655314708529,11.972370038245266,4.929098174637827,5.418478020644722,0.0,3.318257759548355,1.6129983658433755,1.3156986535251007,82.43009947641501
2024-04-30,11.994165433903458,26.958833753484463,14.793655314708529,11.972370038245266,4.9475341852782195,5.418743859973815,0.0,3.3131802283626985,1.6135761410412242,1.3301071451618844,82.34216610015956
2024-05-02,11.954807921231396,26.833915852744155,14.802465230074635,11.972370038245266,4.9038926718178395,5.418743859973815,0.0,3.476684707720702,1.6831109634177506,1.3326060348553488,82.37859728008091
2024-05-03,11.82188825668542,26.972683982530153,14.797414282821888,11.972370038245266,4.903095153830563,5.4182121813156305,0.0,3.550322201879172,1.6162548444568863,1.333749143970444,82.38599008573543
2024-05-06,11.82188825668542,26.972683982530153,14.788641584961857,11.973167556232541,4.93745626948021,5.417494415127082,0.0,3.523658517171249,1.498599780523103,1.2905901288923662,82.22418049160399
2024-05-07,11.82188825668542,26.972683982530153,14.795859122746702,11.973167556232541,4.965676443459966,5.417427955294809,0.0,3.524482619091435,1.4203704968010937,1.290297705630365,82.18185413847249
2024-05-08,11.79438717809086,26.9231049476545,14.797826333781982,11.973433395561631,4.9664075016149685,5.417427955294809,0.0,3.5210134158467845,1.4000576604973123,1.3036960078165993,82.09735439615945
2024-05-09,11.77522016246333,26.83863450083554,14.790994263024318,11.973433395561631,4.998640679770965,5.417427955294809,0.0,3.5617796642915716,1.4019954431188622,1.3027921540976868,82.06091821845871
2024-05-10,11.80063440232452,26.779245994716394,14.797826333781982,11.972635877574357,5.0049410718704435,5.417281743663809,0.0,3.5618328321573896,1.4068785660031533,1.2944315071977448,82.03570832928979
2024-05-13,11.662371367263798,26.722369670257173,14.790980971057866,11.954824642525196,5.013385245487586,5.417281743663809,0.0,3.566750859745591,1.505682245344838,1.2926237997599197,81.92627054510578
2024-05-14,11.67685961069931,26.668045403357233,14.797813041815527,11.954824642525196,5.031617835873357,5.417281743663809,0.0,3.5654083711336764,1.5128723485109221,1.3033105407894159,81.92803353836845
2024-05-16,11.645676657396823,26.64490408975978,14.797813041815527,11.929038227603277,5.051236778360343,5.417281743663809,0.0,3.554349455043451,1.554839207117687,1.3032706648900523,81.89840986565075
2024-05-17,11.676567187437307,26.49186038800154,14.797826333781982,11.905378527314094,5.05680611230482,5.417281743663809,0.0,3.5507342262553316,1.4629613334811034,1.304068182877328,81.66348403511732
2024-05-20,11.803638386743259,26.433322567735495,14.799615405882838,11.892086560859497,5.089562861019462,5.417547582992901,0.0,3.445382100136192,1.4335329197506248,1.3068594958327935,81.62154788095306
2024-05-21,11.852486363463905,26.295591211332958,14.790988919653806,11.87480700446852,5.1142061668262855,5.417547582992901,0.0,3.449808324965573,1.4566799223097215,1.307763349551706,81.55987884556536
2024-05-22,11.873434502596352,26.151054368105665,14.790988919653806,11.874541165139428,5.138131706444561,5.417547582992901,0.0,3.3041150806567305,1.4473992320757254,1.307763349551706,81.30497590721687
2024-05-23,12.069863182862392,25.908343060644718,14.790988919653806,11.874541165139428,5.12115786528204,5.417946341986538,0.0,3.26349483117148,1.5697463070001156,1.2944049232648356,81.31048659700535
2024-05-24,12.083633660109355,25.802485839800305,14.791002211620258,11.874541165139428,5.131645226814718,5.418159013449812,0.0,3.27424803203325,1.6635708422918407,1.2976082871803936,81.33689427843936
2024-05-27,12.110523308247005,25.82202503048856,14.790973766812046,11.874541165139428,5.102959860592984,5.418159013449812,0.0,3.3710534237220835,1.5977247266939953,1.2982463015702141,81.38620659671612
2024-05-28,12.13924724775539,25.812414938741885,14.788585625783082,11.874541165139428,5.072898961930729,5.418424852778904,0.0,3.355129647909475,1.5990850797088243,1.2959334994071143,81.35626101915483
2024-05-29,12.134581767529827,25.849698904647035,14.788617473334705,11.874541165139428,5.061095695719047,5.418424852778904,0.0,3.256250709453725,1.581561004302949,1.2975418273481207,81.26231340025373
2024-05-30,12.145760311318144,25.872587670881845,14.797053140093318,11.874541165139428,5.068929688324125,5.418424852778904,0.0,3.254629089546264,1.587502220884892,1.2973158639183924,81.31674400288532
2024-05-31,12.156978731005823,25.91643786821557,14.793118718022757,11.874541165139428,5.049443665501685,5.418424852778904,0.0,3.250721251408612,1.5863059439039782,1.2979007104423947,81.34387290641915
2024-06-03,12.202769555441911,26.14673447900792,14.795421551211016,11.874541165139428,5.184955104002709,5.418424852778904,0.0,3.2490464636353336,1.5188994843640276,1.2989640677587626,81.68975672334001
2024-06-04,12.240731411636242,26.13796178114789,14.805084810823507,11.874541165139428,5.181858075818787,5.418424852778904,0.0,3.249485098528335,1.5124395886670932,1.2989108998929442,81.71943768443313
2024-06-05,12.260071222827682,26.104160310453846,14.799276221482849,11.874541165139428,5.188557226911905,5.418424852778904,0.0,3.249511682461244,1.5010749573484123,1.2988444400606713,81.69446207946494
2024-06-06,12.202782847408367,26.056654822345116,14.813855408552842,11.874541165139428,5.266924082486719,5.418159013449812,0.0,3.2528638366492943,1.532702633264536,1.2983659292683056,81.71684973856442
2024-06-07,12.172384120126702,26.073376116145,14.803087240936847,11.874541165139428,5.2665386154595355,5.418345100980177,0.0,3.2486768672160964,1.5673991849796298,1.2951226894533838,81.71947110043679
2024-06-11,12.168542741821323,26.105449631199946,14.795444360225451,11.874541165139428,5.263375127443341,5.418159013449812,0.0,3.2495674289685548,1.56557818557535,1.2937934928079242,81.73445114663113
2024-06-12,12.17096187971606,26.070159460262985,14.795421551211016,11.874541165139428,5.259932508131601,5.418159013449812,0.0,3.2506307862849226,1.6054165750098073,1.2937934928079242,81.73901643201356
2024-06-13,12.179282650716639,26.112228534091784,14.795421551211016,11.874541165139428,5.242229735528709,5.418159013449812,0.0,3.2550426557905325,1.589468687570051,1.2935941133111053,81.75996810680908
2024-06-14,12.173301265812068,26.112972884213242,14.803406248131756,11.874541165139428,5.241817684568617,5.418159013449812,0.0,3.249965124604876,1.5839118214901093,1.2938200767408334,81.75189528415075
2024-06-17,12.115388167969387,25.967957530193587,14.79541883964986,11.874541165139428,5.241379049675615,5.418026093785266,0.0,3.262326653407652,1.6633668371906953,1.2929029310554663,81.63130726806696
2024-06-18,12.100860048634512,26.008551195745927,14.795419451080317,11.874541165139428,5.18443626538412,5.418026093785266,0.0,3.2511082337199717,1.6891396145550321,1.2927700113909202,81.6148520794355
2024-06-19,12.1512764773968,25.929357659609437,14.795421577794949,11.874541165139428,5.227469432123805,5.418026093785266,0.0,3.248662511892326,1.8383267054143317,1.2922383327327363,81.77531995588907
2024-06-20,12.256057048958393,25.951980586515162,14.795421551211016,11.874541165139428,5.275613811892144,5.418159013449812,0.0,3.2475858626095033,1.717499965613018,1.2920921211017355,81.82895112649021
2024-06-21,12.203872788657645,25.956566314942,14.826977291004686,11.874541165139428,5.298904660112211,5.417494415127082,0.0,3.2470940598506832,1.6611680003479772,1.2915604424435518,81.77817913762526
2024-06-24,12.378250096575508,25.887727220673636,14.801018080518858,11.874541165139428,5.279378761390408,5.417494415127082,0.0,3.2485428841942348,1.6435589626925242,1.2902312457980922,81.82074283210977
2024-06-25,12.461271719050924,25.888843745855823,14.80101837294212,11.874541165139428,5.25312494776008,5.417627334791629,0.0,3.2476921983411398,1.6018214170910337,1.2902312457980922,81.83617214677027
2024-06-26,12.507354966749013,25.823061803872022,14.801005080975665,11.874567749072337,5.230839849473765,5.417627334791629,0.0,3.247187103615865,1.5973896628036075,1.2881576990311747,81.78719125038508
2024-06-27,12.544745268385796,25.714213890575323,14.801005080975665,11.874567749072337,5.230733513742128,5.417627334791629,0.0,3.246814928555137,1.6047836647351055,1.2877057721717184,81.72219720300482
2024-06-28,12.548706274389264,25.659052229788742,14.801025843027269,11.874567749072337,5.25577557854259,5.417627334791629,0.0,3.301125903488622,1.5991290761177894,1.2873867649768083,81.74439675419505
2024-07-02,12.626012351289203,25.60296013135034,14.80822506448234,11.874581041038791,5.255384582057361,5.417627334791629,0.0,3.2862389010594724,1.5765206108715668,1.2879184436349922,81.7354684605757
2024-07-03,12.71328740303009,25.618338936538308,14.801005080975665,11.874581041038791,5.240504225611439,5.417760254456174,0.0,3.2474662349114123,1.5588166951595608,1.2885298740919036,81.76028974581335
2024-07-04,12.745387502017943,25.600235278227146,14.80207745024529,11.874581041038791,5.21920762428642,5.417760254456174,0.0,3.2463231257963168,1.5570265597013884,1.2882108668969934,81.75080970266646
2024-07-05,12.754386163307704,25.518303597001008,14.801002183326977,11.874581041038791,5.218622777762418,5.417760254456174,0.0,3.247293439347502,1.5818744022880156,1.288609625890631,81.70243348441922
2024-07-08,12.785861539872192,25.52157342074884,14.797367734355365,11.874581041038791,5.207193866493962,5.417760254456174,0.0,3.260000559278097,1.570832340411255,1.2882906186957208,81.72346137535041
2024-07-09,12.774855791647784,25.465787037538895,14.794628711995934,11.874581041038791,5.210721075880221,5.417494415127082,0.0,3.302561435865718,1.5777315887673795,1.2875728525071726,81.70593395036899
2024-07-10,12.948595085175828,25.44156907465862,14.792501997363198,11.874581041038791,5.151803105373571,5.417494415127082,0.0,3.338529497091859,1.5233967414621419,1.2881045311653565,81.77657548845644
2024-07-11,12.937496293186241,25.434324952940862,14.810675704337575,11.874581041038791,5.125979393193781,5.417760254456174,0.0,3.336974337016671,1.515567773220384,1.2878386918362645,81.74119844122674
2024-07-12,12.975099266286296,25.42244193493045,14.801005080975665,11.874581041038791,5.128278903390426,5.417760254456174,0.0,3.243784360203488,1.5181537784619918,1.2886362098235404,81.66974082956683
2024-07-15,12.953220689502029,25.41465284258806,14.806757631385754,11.874581041038791,5.128371947155609,5.417760254456174,0.0,3.244688213922401,1.558606176994853,1.2886362098235404,81.68727500686721
2024-07-16,12.945019546199543,25.363585107469493,14.803663181843325,11.874581041038791,5.2205090673059225,5.417760254456174,0.0,3.244249579029399,1.515281464262952,1.289433727810816,81.67408296941642
2024-07-17,12.963482087604977,25.34048366977141,14.801002954261033,11.874581041038791,5.221957891649474,5.417760254456174,0.0,3.2458047391045874,1.4991076399774004,1.2956277841786588,81.6598080620425
2024-07-18,12.942733327969352,25.36871580652097,14.801002954261033,11.874581041038791,5.213424449185622,5.417760254456174,0.0,3.250417051464333,1.4975524799022124,1.296212630702661,81.66239999550115
2024-07-19,12.899481269126092,25.395299739430165,14.801002954261033,11.874581041038791,5.199760307670296,5.417760254456174,0.0,3.261343047890012,1.5173757996654043,1.296212630702661,81.66281704424063
2024-07-22,12.849888942283988,25.45184376472802,14.801005080975665,11.874581041038791,5.591687230550557,5.417760254456174,0.0,3.2614759675545577,1.516429943332495,1.2961594628368425,82.0608316877571
2024-07-23,12.842432149102958,25.421312117781813,14.801031372485312,11.874581041038791,5.61005672819081,5.417760254456174,0.0,3.262472865038652,1.5213881392433217,1.2959999592393874,82.04703462657722
2024-07-24,12.795391879820139,25.39135202539315,14.801018080518858,11.874581041038791,5.611346048936905,5.417760254456174,0.0,3.2877940611346608,1.5448044370427887,1.2954682805812034,82.01951610892267
2024-07-25,12.701656932382319,25.571258791356126,14.801002954261033,11.874793712502065,5.549525112956573,5.417361495462536,0.0,3.3320828933613793,1.496713251724202,1.2859645245661662,82.0303596685724
2024-07-26,12.73621604516427,25.566566727197653,14.801004788552405,11.874581041038791,5.540601870284474,5.417494415127082,0.0,3.2777634115693637,1.496699560998754,1.2865493710901685,81.99747723102297
2024-07-29,12.752910755031246,25.57923397122888,14.801018080518858,11.874581041038791,5.56522390894497,5.417494415127082,0.0,3.243789145311412,1.4906650082283666,1.2858847727674387,82.01080109819705
2024-07-30,12.762574014643738,25.55189239623178,14.801015422125568,11.874581041038791,5.570265551821199,5.417494415127082,0.0,3.2434528585601106,1.4896043093052898,1.2858847727674387,81.996764781621
2024-07-31,12.78305693495027,25.460496834889966,14.801005612654325,11.874581041038791,5.570797230479383,5.417494415127082,0.0,3.260586203320087,1.5199035595100079,1.2857518531028926,81.9736736850728
2024-08-01,12.780837176552353,25.425658590812468,14.801002342830577,11.874581041038791,5.615245566303557,5.417627334791629,0.0,3.2454200695953914,1.5168363850827438,1.2864430353585319,81.96365154236604
2024-08-02,12.762454386945645,25.420993110586902,14.801002342830577,11.874581041038791,5.6494828805776445,5.417627334791629,0.0,3.243346522828474,1.5373794914133847,1.287227261379353,81.9940943723924
2024-08-05,12.711506279525175,25.470931028556826,14.801018080518858,11.874581041038791,5.6549458787904845,5.417494415127082,0.0,3.256784700914072,1.534140079684802,1.28617719602944,82.00757870018552
2024-08-06,12.717221825100653,25.418547388759254,14.801002342830577,11.874581041038791,5.763784753549993,5.417494415127082,0.0,3.2598684371315385,1.4036243204400072,1.285911356700348,81.94203588067825
2024-08-07,12.709671988154438,25.463367899644158,14.801002342830577,11.874581041038791,5.7955126774771175,5.417494415127082,0.0,3.3872431186155816,1.4120477320055476,1.2845821600548881,82.14550337494818
2024-08-08,12.61888785726954,25.42549908721501,14.801005080975665,11.874581041038791,5.810980538840332,5.417494415127082,0.0,3.2674692088932042,1.4629821221166386,1.2832263794765193,81.96212573095278
2024-08-09,12.594071755898806,25.42613710160483,14.801002954261033,11.874581041038791,5.838366003910672,5.41722857579799,0.0,3.249405559401071,1.4473263123477556,1.2851005467466174,81.93321985100756
2024-08-12,12.588834721115694,25.41211407699523,14.801002954261033,11.874581041038791,7.783378126015271,5.41722857579799,0.0,3.244195241470533,1.4724203753209875,1.2848347074175255,83.87858981943306
2024-08-13,12.542857809149242,25.410399413322587,14.801906807979945,11.874581041038791,7.800142459202535,5.41722857579799,0.0,3.275657432404297,1.522778957445265,1.2844359484238876,83.92998844476453
2024-08-14,12.507594222145194,25.359092422807837,14.801002954261033,11.874846880367883,7.810519656917236,5.41722857579799,0.0,3.249525426354558,1.540683236259608,1.2844359484238876,83.84492932333524
2024-08-15,12.530602616078104,25.284511199031094,14.801002954261033,11.874846880367883,7.835932434662117,5.41722857579799,0.0,3.2680810115251764,1.5431702961029274,1.2784545635193187,83.83383053134564
2024-08-16,12.559406307385215,25.24370486201548,14.801002954261033,11.874581041038791,7.82660147421099,5.41722857579799,0.0,3.273756681201289,1.5619680077344826,1.2781887241902268,83.83643862783549
2024-08-19,12.554474987830561,25.198778015398943,14.801002954261033,11.874581041038791,7.83327845430406,5.41722857579799,0.0,3.263072306141822,1.413866551527329,1.2731111930045704,83.6293940793051
2024-08-20,12.388843793839822,25.102863185462564,14.801005080975665,11.874581041038791,7.872258262457349,5.41722857579799,0.0,3.2568782497739797,1.5137847356722984,1.2722870910843855,83.49973001610284
2024-08-21,12.362671911890718,25.121777653727456,14.801005080975665,11.874581041038791,7.89434951070489,5.416962736468898,0.0,3.2767896155229668,1.5317547299687928,1.2717554124262016,83.55164769272439
2024-08-22,12.401032527078687,25.070311159615255,14.801005080975665,11.874581041038791,7.915828876568661,5.416962736468898,0.0,3.2817076431111674,1.5216927113626626,1.2718617481578385,83.55498352437762
2024-08-23,12.442224331121485,25.053643033681194,14.801014385352184,11.874581041038791,7.960689289936859,5.416962736468898,0.0,3.27304128098277,1.4792635049947407,1.2718617481578385,83.57328135173476
2024-08-26,12.484638996078106,25.039726344803228,14.801005080975665,11.874581041038791,7.957609833732591,5.416962736468898,0.0,3.258659373278896,1.4580400360691546,1.272074419621112,83.56329786206645
2024-08-27,12.475494123157342,24.969930228950137,14.801005080975665,11.874581041038791,7.9582728636032805,5.416962736468898,0.0,3.312491837420015,1.4305848679267268,1.2722605071514763,83.51158328669234
2024-08-28,12.41549418658129,24.979154853669627,14.801005080975665,11.874581041038791,7.953195332417623,5.416962736468898,0.0,3.3098999039613686,1.4729013850030463,1.2703996318478328,83.49359415196415
2024-08-29,12.427656335887246,24.980218210985996,14.801005080975665,11.874581041038791,7.952876325222713,5.416962736468898,0.0,3.261902613093817,1.4722367866803165,1.2703996318478328,83.45783876220128
2024-08-30,12.426858817899971,24.993709556937414,14.801004469545209,11.874581041038791,7.963536508903234,5.416962736468898,0.0,3.3909542888175705,1.4669790961813347,1.2703996318478328,83.60498614764025
2024-09-02,12.170390325158511,24.721942010806714,14.801004469545209,11.874474705307154,11.211268290720474,5.416431057810715,0.0,3.250843670419659,1.7514553838625366,1.264152407614172,86.46196232124514
2024-09-03,12.178405380930634,24.64725445129833,14.79629911342028,11.874474705307154,11.200155967509035,5.4161652184816225,0.0,3.3320710369273017,1.7290506312941976,1.263620728955988,86.43749723412455
2024-09-04,12.20961491816603,24.426541348319738,14.793161464986875,11.874474705307154,10.899594699046064,5.4161652184816225,0.0,3.3899210510971898,2.1707453083898285,1.2640726558154443,86.44429136960994
2024-09-05,12.288516031040519,24.3629658727674,14.793161411819009,11.874474705307154,11.367471918247894,5.4161652184816225,0.0,3.345150810429418,1.7560853745376663,1.2638334004192615,86.46782474304995
2024-09-09,12.30780267436614,24.355229948290823,14.793613498182062,11.874474705307154,11.416254870668643,5.4161652184816225,0.0,3.3549868656058206,1.7507004001679156,1.2635675610901695,86.53279574216035
2024-09-10,12.327235529322762,24.29334255247822,14.793161571322608,11.874474705307154,11.55446473786355,5.4161652184816225,0.0,3.2698380499868764,1.748204434707071,1.263089050297804,86.53997584976766
2024-09-11,12.370939515025478,24.2533869013157,14.793161571322608,11.874474705307154,11.680112846073005,5.4161652184816225,0.0,3.2937665138377716,1.6252270281494712,1.2621586126459823,86.56939291215879
2024-09-12,12.453495918674983,24.205044019320326,14.793160959892148,11.874474705307154,11.71553734562295,5.415367700494347,0.0,3.299189636151248,1.5536608477075542,1.2617598536523442,86.57169098682306
2024-09-13,12.4390874270382,24.18597004745798,14.793160959892148,11.874474705307154,11.7376551778034,5.415367700494347,0.0,3.2886359211220286,1.558711794960301,1.2612547589270697,86.55431849300264
2024-09-16,12.462069237038198,24.102948424982564,14.793160959892148,11.874474705307154,11.643960345520341,5.415367700494347,0.0,3.3032437922556315,1.697046739559543,1.2606699124030674,86.552941817453
2024-09-17,12.499326619010436,23.959182515809637,14.793160959892148,11.874474705307154,11.656640881518026,5.415367700494347,0.0,3.3089726297975632,1.7136799607896984,1.2606699124030674,86.48147588502208
2024-09-19,12.499326619010436,23.959182515809637,14.804021107916013,11.874474705307154,11.678029782258106,5.415367700494347,0.0,3.287373184308842,1.7074618991304393,1.2607496642017948,86.48598717843677
2024-09-20,12.499326619010436,23.959182515809637,14.800785072346908,11.874474705307154,11.633155944003787,5.415367700494347,0.0,3.2846350392191948,1.790849927953142,1.2607496642017948,86.51852718834641
2024-09-23,12.458015187269545,23.86059600061589,14.800785072346908,11.874474705307154,11.690324611973214,5.415367700494347,0.0,3.2862316170618557,1.881488405469633,1.2592609639588799,86.52654426449743
2024-09-24,12.450119759195516,23.826409062894665,14.800785072346908,11.874474705307154,11.72372700466642,5.415633539823438,0.0,3.296374929334822,1.876364884080044,1.2592476719924255,86.5231366296414
2024-09-25,12.429822926419346,23.81645338002017,14.798219722821171,11.874474705307154,11.79249562492864,5.415633539823438,0.0,3.290380252463799,1.7932636958934312,1.2585830736696957,86.46932692134685
2024-09-26,12.470496343770414,23.69788903924516,14.79822017474803,11.874341785642608,11.783470379705967,5.415633539823438,0.0,3.291323982082075,1.8689023487695064,1.2582906504076945,86.4585682441949
2024-09-27,12.434754245974002,23.641491225578303,14.790597524409582,11.874341785642608,11.829659963135693,5.415633539823438,0.0,3.2999770522440177,1.9235386047060685,1.2610553794302508,86.47104932094396
2024-09-30,12.333894804516515,23.62208495455459,14.790595823037874,11.87168339235169,11.836002889527828,5.415420868360165,0.0,3.3196757465297315,2.0023180695035667,1.2603376132417026,86.45201416162367
2024-10-02,12.176929972654174,23.625713661396695,14.790595823037874,11.822104357476041,11.911115791962757,5.415420868360165,0.0,3.3154623260832885,2.09676323329299,1.2627833350693483,86.41688936933333
2024-10-03,12.25864898241704,22.95288761143143,14.790595823037874,11.822981627262044,12.023369691911649,5.4156867076892565,0.0,3.3046163738795995,2.396884404746649,1.2671696839993654,86.2328409063749
