date,THE HONGKONG AND SHANGHAI BANKING,PHILLIP SECURITIES (HONG KONG) LTD,CGS INTERNATIONAL SECURITIES HK LTD,LEI SHING HONG SECURITIES LTD,CITIBANK N.A.,MIB SECURITIES (HONG KONG) LTD,UOB KAY HIAN (HONG KONG) LTD,NANYANG COMMERCIAL BANK LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD,TOTAL_CCASS_PCT
2024-07-09,10.382929673686622,6.502429448826036,5.0121607363069876,0.0,4.173116588250996,2.830729660203366,3.182838001115177,0.8128757764385361,1.1875808851619218,0.9676604341443521,35.052321204133996
2024-07-12,10.382929673686622,6.494464763577764,5.0121607363069876,0.0,4.173116588250996,2.830729660203366,3.182838001115177,0.8127164827335708,1.1875808851619218,0.9676604341443521,35.04419722518076
2024-07-16,10.382929673686622,6.484429260164943,5.0121607363069876,0.0,4.173116588250996,2.830729660203366,3.182838001115177,0.8127164827335708,1.1875808851619218,0.9676604341443521,35.03416172176794
2024-07-17,10.382929673686622,6.480446917540808,5.0121607363069876,4.912373026709008,4.173116588250996,2.830729660203366,3.182838001115177,0.8127164827335708,1.1875808851619218,0.9676604341443521,39.94255240585281
2024-07-18,10.354256806792847,6.487296546854321,5.023789176769464,4.87685053050172,4.173116588250996,2.830729660203366,3.182838001115177,0.8224333987364613,1.1875808851619218,0.9676604341443521,39.906552028530626
2024-07-19,10.404752911266884,6.490482420953629,5.079541973507361,4.7175568255363,4.173116588250996,2.830729660203366,3.182838001115177,0.8372477132982453,1.1875808851619218,0.9842269794607558,39.88807395875463
2024-07-22,10.11244896265534,6.494942644692661,5.11538305712458,4.709592140288029,4.176302462350304,2.9748904631970707,3.182838001115177,0.9192839713554365,1.1875808851619218,1.0054130422211567,39.87867563016167
2024-07-23,9.391644947686817,6.510872015189202,5.1552064833659355,4.709592140288029,4.179966217564508,3.532418430576039,3.182838001115177,1.0245771103375787,1.1955455704101927,1.0054130422211567,39.88807395875463
2024-07-24,9.252262955842074,6.510872015189202,5.1552064833659355,4.709592140288029,4.179966217564508,3.612065283058749,3.194785028987583,1.0245771103375787,1.205581073823014,1.0054130422211567,39.85032135067783
2024-07-25,9.252262955842074,6.510872015189202,5.1552064833659355,4.679326336344599,4.188727371337606,3.612065283058749,3.1965372597422026,1.0460817605079105,1.2095634164471496,0.9853420353955136,39.835984917230945
2024-07-26,9.252262955842074,6.510872015189202,5.1552064833659355,4.679326336344599,4.189205252452503,3.612065283058749,3.198926665316684,1.0460817605079105,1.2095634164471496,0.9853420353955136,39.838852203920325
2024-07-29,9.252262955842074,6.510872015189202,5.1552064833659355,4.668175776997019,4.189205252452503,3.612065283058749,3.1949443226925487,1.0644005365789335,1.2095634164471496,0.9853420353955136,39.842038078019634
2024-07-30,9.252262955842074,6.510872015189202,5.1552064833659355,4.668175776997019,4.194461944716362,3.612065283058749,3.1949443226925487,1.0644005365789335,1.2095634164471496,0.9853420353955136,39.84729477028349
2024-08-02,9.252262955842074,6.510872015189202,5.1552064833659355,4.668175776997019,4.194461944716362,3.612065283058749,3.1949443226925487,1.0644005365789335,1.2095634164471496,0.9786516997869661,39.840604434674944
2024-08-05,9.292564263198326,6.331666597103106,5.1552064833659355,4.697963699825554,4.2024266299646325,3.612065283058749,3.20290900794082,1.155197948409223,1.2095634164471496,0.9786516997869661,39.83821502910046
2024-08-08,9.292564263198326,6.331666597103106,5.1552064833659355,4.697963699825554,4.206408972588768,3.612065283058749,3.2068913505649554,1.155197948409223,1.2116342346117,0.963040916700355,39.83263974942667
2024-08-09,9.292564263198326,6.327365667069039,5.1552064833659355,4.697963699825554,4.210391315212903,3.612065283058749,3.2084842876146094,1.155197948409223,1.2116342346117,0.963040916700355,39.83391409906639
2024-08-14,9.292564263198326,6.287343123696478,5.1552064833659355,4.70433544802417,4.214373657837038,3.612065283058749,3.2124666302387452,1.155197948409223,1.2184838639252131,0.963040916700355,39.81507761845423
2024-08-15,9.29686519323239,6.249112634504777,5.1552064833659355,4.707680615828444,4.218356000461174,3.612065283058749,3.2164489728628807,1.155197948409223,1.224537024713899,0.9759437068025539,39.81141386324003
2024-08-16,9.29686519323239,6.249112634504777,5.1552064833659355,4.707680615828444,4.22233834308531,3.612065283058749,3.2204313154870166,1.155197948409223,1.2364840525863054,0.9759437068025539,39.831325576360705
2024-08-26,9.29686519323239,6.249112634504777,5.1552064833659355,4.707680615828444,4.22233834308531,3.612065283058749,3.2209091966019123,1.155197948409223,1.2364840525863054,0.9759437068025539,39.8318034574756
2024-08-30,9.29686519323239,6.249271928209742,5.1552064833659355,4.707680615828444,4.22233834308531,3.612065283058749,3.2209091966019123,1.1751096615299002,1.2364840525863054,0.9759437068025539,39.85187446430125
2024-09-03,9.29686519323239,6.249271928209742,5.1552064833659355,4.707680615828444,4.22233834308531,3.612065283058749,3.2209091966019123,1.1803663537937592,1.2315459477323776,0.9759437068025539,39.852193051711176
2024-09-12,9.29686519323239,6.249271928209742,5.1552064833659355,4.707680615828444,4.22233834308531,3.612065283058749,3.2209091966019123,1.1824371719583096,1.2315459477323776,0.9759437068025539,39.85426386987572
2024-09-13,9.29686519323239,6.249271928209742,5.1552064833659355,4.697963699825554,4.22233834308531,3.612065283058749,3.2209091966019123,1.182596465663275,1.2315459477323776,0.9759437068025539,39.8447062475778
2024-09-17,9.29686519323239,6.249271928209742,5.1552064833659355,4.697963699825554,4.22233834308531,3.612065283058749,3.2209091966019123,1.305252618486648,1.2315459477323776,0.9960147136281967,39.98743340722682
2024-09-20,9.29686519323239,6.175359649105787,5.1552064833659355,4.697963699825554,4.22233834308531,3.612065283058749,3.2209091966019123,1.3657842263735076,1.2315459477323776,0.9960147136281967,39.97405273600972
2024-09-23,9.29686519323239,6.169784369431998,5.1552064833659355,4.697963699825554,4.22233834308531,3.612065283058749,3.2209091966019123,1.3657842263735076,1.2315459477323776,1.0015899933019865,39.97405273600972
2024-10-02,9.29686519323239,6.169784369431998,5.1552064833659355,4.697963699825554,4.22233834308531,3.612065283058749,3.2209091966019123,1.3657842263735076,1.2312273603224466,1.0015899933019865,39.97373414859979
2024-10-03,9.30323694143101,6.169784369431998,5.1552064833659355,4.697963699825554,4.22233834308531,3.612065283058749,3.2209091966019123,1.3657842263735076,1.2312273603224466,1.0015899933019865,39.980105896798406
2024-10-04,9.309608689629625,6.169784369431998,5.1552064833659355,4.709432846583064,4.22233834308531,3.612065283058749,3.2209091966019123,1.3657842263735076,1.2304308917976194,1.0015899933019865,39.99715032322971
2024-10-07,9.309608689629625,6.169784369431998,5.1552064833659355,4.701308867629827,4.22233834308531,3.612065283058749,3.2209091966019123,1.3761383171962598,1.227085723993346,1.0015899933019865,39.99603526729495
2024-10-08,9.309608689629625,6.169784369431998,5.1552064833659355,4.697963699825554,4.22233834308531,3.612065283058749,3.2209091966019123,1.4527585892846266,1.222306912844383,1.0015899933019865,40.064531560430076
2024-10-09,9.309608689629625,6.169784369431998,5.1552064833659355,4.697963699825554,4.22233834308531,3.6109502271239915,3.2209091966019123,1.4527585892846266,1.2211918569096252,1.0015899933019865,40.06230144856056
2024-10-10,9.309608689629625,6.169784369431998,5.1552064833659355,4.697963699825554,4.22233834308531,3.6109502271239915,3.2209091966019123,1.4527585892846266,1.2202360946798325,1.0015899933019865,40.06134568633077
2024-10-30,9.309608689629625,6.169784369431998,5.1552064833659355,4.697963699825554,4.22233834308531,3.6109502271239915,3.2209091966019123,1.4527585892846266,1.2202360946798325,1.0175193637985283,40.07727505682731
2024-11-18,9.384476730963373,6.169784369431998,5.1552064833659355,4.697963699825554,4.22233834308531,3.6109502271239915,3.2209091966019123,1.4527585892846266,1.2202360946798325,1.0175193637985283,40.152143098161055
2024-11-21,9.384476730963373,6.173766712056134,5.1552064833659355,4.697963699825554,4.22233834308531,3.6072864719097866,3.2209091966019123,1.4527585892846266,1.2202360946798325,1.0175193637985283,40.15246168557099
2024-11-22,9.384476730963373,6.179341991729923,5.1552064833659355,4.697963699825554,4.22233834308531,3.6072864719097866,3.2209091966019123,1.4527585892846266,1.2200768009748673,1.0175193637985283,40.157877671539815
2024-11-25,9.384476730963373,6.179501285434888,5.1552064833659355,4.697963699825554,4.22233834308531,3.6072864719097866,3.2209091966019123,1.4527585892846266,1.2200768009748673,1.0175193637985283,40.15803696524478
2024-11-26,9.384476730963373,6.179501285434888,5.1552064833659355,4.697963699825554,4.22233834308531,3.6072864719097866,3.2209091966019123,1.4527585892846266,1.2199175072699018,1.0175193637985283,40.157877671539815
2024-11-27,9.384476730963373,6.179501285434888,5.1552064833659355,4.697963699825554,4.222816224200207,3.6072864719097866,3.2209091966019123,1.4527585892846266,1.2199175072699018,1.0175193637985283,40.15835555265471
2024-12-04,9.383680262438546,6.139996446603464,5.1552064833659355,4.697963699825554,4.223134811610136,3.6072864719097866,3.2209091966019123,1.4527585892846266,1.2199175072699018,1.021501706422664,40.12235517533252
2024-12-05,9.383361675028615,6.139996446603464,5.1552064833659355,4.697963699825554,4.226320685709446,3.6072864719097866,3.2209091966019123,1.4527585892846266,1.2199175072699018,1.021501706422664,40.1252224620219
2024-12-09,9.383361675028615,6.139996446603464,5.1552064833659355,4.697963699825554,4.226798566824341,3.6072864719097866,3.2209091966019123,1.4527585892846266,1.2199175072699018,1.021501706422664,40.1257003431368
2024-12-11,9.382883793913718,6.139996446603464,5.1552064833659355,4.697963699825554,4.227117154234272,3.6072864719097866,3.2209091966019123,1.4527585892846266,1.2199175072699018,1.0321743846553468,40.13621372766452
2024-12-17,9.382246619093856,6.139837152898499,5.1552064833659355,4.697963699825554,4.227117154234272,3.6072864719097866,3.2209091966019123,1.45785598784352,1.2199175072699018,1.0321743846553468,40.14051465769858
2024-12-19,9.382246619093856,6.139837152898499,5.1552064833659355,4.697963699825554,4.223134811610136,3.6072864719097866,3.2209091966019123,1.4623162115825519,1.2199175072699018,1.0321743846553468,40.14099253881348
2024-12-23,9.382087325388891,6.139837152898499,5.1552064833659355,4.697963699825554,4.22233834308531,3.6072864719097866,3.2209091966019123,1.4623162115825519,1.2199175072699018,1.0321743846553468,40.140036776583685
2025-01-03,9.38176873797896,6.139837152898499,5.1552064833659355,4.697963699825554,4.223134811610136,3.6072864719097866,3.2209091966019123,1.4623162115825519,1.2197582135649365,1.0321743846553468,40.14035536399362
2025-01-13,9.381609444273995,6.139837152898499,5.15154272815173,4.697963699825554,4.223134811610136,3.6072864719097866,3.2209091966019123,1.4623162115825519,1.2197582135649365,1.0321743846553468,40.13653231507445
2025-01-15,9.381450150569028,6.139837152898499,5.15154272815173,4.697963699825554,4.223134811610136,3.6072864719097866,3.2209091966019123,1.4623162115825519,1.2197582135649365,1.0321743846553468,40.13637302136948
2025-01-16,9.372848290500897,6.139837152898499,5.15154272815173,4.697963699825554,4.223134811610136,3.6072864719097866,3.2209091966019123,1.475696882799647,1.2197582135649365,1.0321743846553468,40.141151832518446
2025-01-20,9.372848290500897,6.040278587295112,5.15154272815173,4.697963699825554,4.223134811610136,3.7068450375131734,3.2209091966019123,1.475696882799647,1.2197582135649365,1.0321743846553468,40.141151832518446
2025-01-23,9.372688996795931,6.040437881000078,5.1512241407418,4.697963699825554,4.223134811610136,3.7068450375131734,3.2209091966019123,1.475696882799647,1.2197582135649365,1.0321743846553468,40.14083324510852
2025-01-27,9.372529703090967,6.0380484754255965,5.1512241407418,4.697963699825554,4.223134811610136,3.7068450375131734,3.2209091966019123,1.475696882799647,1.2197582135649365,1.0321743846553468,40.138284545829066
2025-02-05,9.372370409386,6.0380484754255965,5.1512241407418,4.697963699825554,4.223134811610136,3.7068450375131734,3.2209091966019123,1.475696882799647,1.2197582135649365,1.0321743846553468,40.1381252521241
2025-02-06,9.37205182197607,6.0380484754255965,5.125737147947333,4.697963699825554,4.223134811610136,3.7068450375131734,3.2209091966019123,1.475696882799647,1.2197582135649365,1.086812125458486,40.166957412722844
2025-02-07,9.37205182197607,6.0380484754255965,5.125737147947333,4.697963699825554,4.2232941053151025,3.7068450375131734,3.2209091966019123,1.475696882799647,1.2197582135649365,1.086812125458486,40.167116706427805
2025-02-10,9.37205182197607,6.0380484754255965,5.125737147947333,4.697963699825554,4.223453399020068,3.7068450375131734,3.2209091966019123,1.475696882799647,1.2197582135649365,1.086812125458486,40.16727600013277
2025-02-11,9.37205182197607,6.0380484754255965,5.125737147947333,4.697963699825554,4.223612692725033,3.7068450375131734,3.2209091966019123,1.475696882799647,1.2197582135649365,1.086812125458486,40.16743529383774
2025-02-14,9.37205182197607,6.0380484754255965,5.125737147947333,4.697963699825554,4.226320685709446,3.7068450375131734,3.2209091966019123,1.475696882799647,1.2197582135649365,1.086812125458486,40.17014328682215
2025-03-04,9.371892528271104,6.0380484754255965,5.125737147947333,4.697963699825554,4.226320685709446,3.7068450375131734,3.2209091966019123,1.475696882799647,1.2197582135649365,1.086812125458486,40.169983993117185
2025-03-07,9.371414647156207,6.0380484754255965,5.125737147947333,4.697963699825554,4.226320685709446,3.7068450375131734,3.2209091966019123,1.475696882799647,1.2197582135649365,1.086812125458486,40.16950611200229
2025-03-19,9.371414647156207,6.0380484754255965,5.125737147947333,4.697963699825554,4.226479979414411,3.7068450375131734,3.2209091966019123,1.475696882799647,1.2197582135649365,1.086812125458486,40.169665405707256
2025-03-20,9.371414647156207,6.0380484754255965,5.125737147947333,4.697963699825554,4.226479979414411,3.7068450375131734,3.2209091966019123,1.475696882799647,1.219598919859971,1.086812125458486,40.16950611200229
2025-03-21,9.371414647156207,6.0380484754255965,5.125737147947333,4.697963699825554,4.226479979414411,3.7068450375131734,3.2209091966019123,1.475696882799647,1.2194396261550056,1.086812125458486,40.16934681829733
2025-03-25,9.371414647156207,6.0380484754255965,5.125737147947333,4.697963699825554,4.2266392731193765,3.7068450375131734,3.2209091966019123,1.475696882799647,1.2192803324500403,1.086812125458486,40.16934681829733
2025-03-27,9.377786395354825,6.042190111754698,5.125737147947333,4.697963699825554,4.226479979414411,3.7068450375131734,3.2209091966019123,1.475696882799647,1.2192803324500403,1.086812125458486,40.17970090912007
2025-03-31,9.377786395354825,6.042190111754698,5.125737147947333,4.697963699825554,4.226320685709446,3.7068450375131734,3.2209091966019123,1.475696882799647,1.2192803324500403,1.086812125458486,40.17954161541511
2025-04-08,9.376352752010137,6.042190111754698,5.125737147947333,4.697963699825554,4.225524217184618,3.7068450375131734,3.2209091966019123,1.475696882799647,1.2192803324500403,1.086812125458486,40.177311503545596
2025-04-10,9.37587487089524,6.042190111754698,5.125737147947333,4.697963699825554,4.225524217184618,3.7068450375131734,3.2209091966019123,1.475696882799647,1.2192803324500403,1.086812125458486,40.1768336224307
2025-04-11,9.37555628348531,6.042190111754698,5.125737147947333,4.697963699825554,4.225205629774687,3.7068450375131734,3.2209091966019123,1.475696882799647,1.2192803324500403,1.086812125458486,40.17619644761084
2025-04-16,9.373485465320758,6.042190111754698,5.125737147947333,4.697963699825554,4.21793785448564,3.7068450375131734,3.2209091966019123,1.475696882799647,1.2192803324500403,1.086812125458486,40.16685785415724
2025-04-25,9.373485465320758,6.042349405459663,5.125737147947333,4.697963699825554,4.217778560780674,3.7068450375131734,3.2209091966019123,1.475696882799647,1.2191210387450748,1.086812125458486,40.166698560452275
2025-04-28,9.373485465320758,6.042349405459663,5.125737147947333,4.697963699825554,4.1540610787945065,3.7068450375131734,3.2209091966019123,1.475696882799647,1.2828385207312425,1.086812125458486,40.166698560452275
