date,THE HONGKONG AND SHANGHAI BANKING,CHINA MERCHANTS SECURITIES (HK) CO LTD,BNP PARIBAS,ABN AMRO CLEARING HONG KONG LTD,BRIGHT SMART SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,CMB WING LUNG BANK LTD
2024-03-18,0.0,58.3216798378267,29.19010916344163,12.488210998731667,0.0,0.0,0.0
2024-03-25,0.0,58.3216798378267,29.081704554077643,12.488210998731667,0.10840460936399016,0.0,0.0
2024-04-05,0.0,58.3216798378267,21.883638492308695,19.68627706050061,0.10840460936399016,0.0,0.0
2024-04-09,0.0,58.3216798378267,18.241243617678624,23.328671935130682,0.10840460936399016,0.0,0.0
2024-04-10,44.09285060177917,8.79774986917844,46.84448587127159,0.24856096284667714,0.016352694924123494,0.0,0.0
2024-04-11,43.94911331333942,8.769070282957362,46.69177858912505,0.5737384274351285,0.016299387143043423,0.0,0.0
2024-04-12,43.94911331333942,9.065719128960751,46.949308905985134,0.019559264571652107,0.016299387143043423,0.0,0.0
2024-04-23,72.18799528807025,14.890768901263653,12.86233668879846,0.03212679374598415,0.02677232812165346,0.0,0.0
2024-05-06,72.18799528807025,14.408866995073891,12.905172413793103,0.4711929749411009,0.02677232812165346,0.0,0.0
2024-07-11,72.18799528807025,14.408866995073891,12.455397301349326,0.920968087384879,0.02677232812165346,0.0,0.0
2024-07-23,72.18799528807025,14.408866995073891,12.423270507603341,0.953094881130863,0.02677232812165346,0.0,0.0
2024-07-29,62.19703819892969,26.254844067171064,10.70386602694224,0.8211847204281232,0.023066986528879868,0.0,0.0
2024-08-06,62.19703819892969,26.300978040228824,10.70386602694224,0.7750507473703636,0.023066986528879868,0.0,0.0
2024-08-07,60.794687950937956,25.707972582972584,11.247159090909092,2.2276334776334776,0.022546897546897548,0.0,0.0
2024-08-09,60.794687950937956,25.707972582972584,10.854843073593074,2.619949494949495,0.022546897546897548,0.0,0.0
2024-08-22,60.794687950937956,25.30212842712843,11.26068722943723,2.619949494949495,0.022546897546897548,0.0,0.0
2024-08-23,60.794687950937956,26.113816738816737,10.448998917748918,2.619949494949495,0.022546897546897548,0.0,0.0
2024-09-12,60.794687950937956,25.66287878787879,10.494092712842713,3.0257936507936507,0.022546897546897548,0.0,0.0
2024-09-13,58.42360027734442,28.562142485699425,10.084806725602357,2.907782977985786,0.021667533368001386,0.0,0.0
2024-09-16,58.42360027734442,28.172126885075404,10.474822326226382,2.907782977985786,0.021667533368001386,0.0,0.0
2024-09-17,56.35469714088893,27.174492343614997,10.103886734074122,6.346023541194583,0.020900240227361172,0.0,0.0
2024-09-19,56.35469714088893,27.174492343614997,10.103886734074122,6.346023541194583,0.020900240227361172,0.0,0.0
2024-09-23,56.12011237484479,27.477639295729915,10.061827810401375,6.319607279139264,0.020813239884661352,0.0,0.0
2024-09-26,59.90593201510775,28.886914019106865,9.998533659186847,1.1864030215507664,0.02221728504776716,0.0,0.0
2024-09-30,59.90593201510775,27.95378804710064,10.042968229282382,2.075094423461453,0.02221728504776716,0.0,0.0
2024-10-02,60.71528934924566,26.0346768745778,10.223688358477819,3.0038279666741725,0.02251745102454402,0.0,0.0
2024-10-03,58.754597751242045,27.37296260786194,9.71921031988146,4.13143903076789,0.021790290246666084,0.0,0.0
2024-10-04,56.42349543818532,27.571775341089815,12.01628023771658,3.967523227588516,0.020925755419770653,0.0,0.0
2024-10-08,58.754597751242045,27.40346901420727,10.943824631744095,2.876318312559923,0.021790290246666084,0.0,0.0
2024-10-09,59.46991618879577,27.73268636965152,12.594486104984561,0.1455668284075871,0.022055580061755623,0.026466696074106746,0.00882223202470225
2024-10-10,59.92989864864865,27.97386201991465,12.034006045519204,0.004445234708392603,0.022226173541963015,0.026671408250355622,0.008890469416785207
2024-10-14,60.35919591690544,28.581661891117477,10.996463108882521,0.004477077363896848,0.02238538681948424,0.02686246418338109,0.008954154727793696
2024-10-15,61.07284258210646,27.936579841449603,10.764077010192526,0.16761041902604756,0.022650056625141562,0.027180067950169876,0.009060022650056624
2024-10-16,61.07284258210646,27.488108720271804,11.12647791619479,0.2536806342015855,0.022650056625141562,0.027180067950169876,0.009060022650056624
2024-10-17,60.93482485875706,27.46666666666667,11.508112994350283,0.031638418079096044,0.022598870056497175,0.02711864406779661,0.00903954802259887
2024-10-18,60.93482485875706,27.46666666666667,11.508112994350283,0.031638418079096044,0.022598870056497175,0.02711864406779661,0.00903954802259887
2024-10-22,60.95410977484402,27.02776019531603,11.51175513156705,0.4475992404376526,0.02260602224432589,0.027127226693191068,0.009042408897730355
2024-10-31,59.34426445989964,28.95501364556739,11.207720750066027,0.4357777973413152,0.022008979663702792,0.02641077559644335,0.008803591865481117
2024-11-04,59.34426445989964,27.647680253543445,12.515054142089973,0.4357777973413152,0.022008979663702792,0.02641077559644335,0.008803591865481117
2024-11-07,57.594967532467535,26.83270676691729,12.786953178400548,2.729835953520164,0.02136021872863978,0.02563226247436774,0.008544087491455913
2024-11-08,57.594967532467535,26.83270676691729,13.722530758714967,1.7942583732057416,0.02136021872863978,0.02563226247436774,0.008544087491455913
2024-11-11,57.594967532467535,26.83270676691729,14.145463089542037,1.371326042378674,0.02136021872863978,0.02563226247436774,0.008544087491455913
2024-11-12,57.594967532467535,27.25563909774436,14.145463089542037,0.9483937115516063,0.02136021872863978,0.02563226247436774,0.008544087491455913
2024-11-13,56.9863471130273,27.38608504522783,14.908994843182011,0.6636232986727534,0.021134499957731,0.025361399949277198,0.0084537999830924
2024-11-15,56.627310147849464,27.213541666666668,14.815062163978496,1.2894825268817205,0.021001344086021504,0.025201612903225805,0.008400537634408603
2024-11-18,56.627310147849464,27.213541666666668,15.655115927419356,0.44942876344086025,0.021001344086021504,0.025201612903225805,0.008400537634408603
2024-11-19,56.84218736824352,27.73421030441015,14.917657475335188,0.451134159709925,0.021081035500463783,0.025297242600556536,0.008432414200185513
2024-11-21,57.05870154054512,27.839851024208567,14.593575418994414,0.45285254782461487,0.02116133401049602,0.025393600812595223,0.008464533604198408
2024-11-29,57.05870154054512,28.258845437616387,13.323895378364654,1.303538175046555,0.02116133401049602,0.025393600812595223,0.008464533604198408
2024-12-03,57.05870154054512,28.677839851024206,10.280895547655325,3.9275435923480617,0.02116133401049602,0.025393600812595223,0.008464533604198408
2024-12-05,57.05870154054512,28.258845437616387,10.065049940748265,4.562383612662942,0.02116133401049602,0.025393600812595223,0.008464533604198408
2024-12-11,57.05870154054512,27.839851024208567,10.065049940748265,4.981378026070764,0.02116133401049602,0.025393600812595223,0.008464533604198408
2025-01-09,57.54579989755848,26.425644527915317,14.799257298958512,1.1738091172955438,0.02134198395082807,0.025610380740993685,0.008536793580331228
2025-01-16,57.54579989755848,25.58050196346252,15.644399863411303,1.1738091172955438,0.02134198395082807,0.025610380740993685,0.008536793580331228
2025-01-22,57.54579989755848,25.58050196346252,15.644399863411303,1.1524671333447156,0.04268396790165614,0.025610380740993685,0.008536793580331228
2025-02-04,57.42324729534032,25.76880483857228,16.58220461708834,0.1490757304710793,0.042593065848879806,0.025555839509327882,0.00851861316977596
2025-02-05,57.42324729534032,25.76880483857228,16.484240565635915,0.24703978192350284,0.042593065848879806,0.025555839509327882,0.00851861316977596
2025-02-07,57.179701416574765,25.65951310543727,16.834209856646027,0.2502332683009585,0.04241241835609467,0.0254474510136568,0.008482483671218934
2025-02-17,56.93821268688234,25.969254159979727,16.76311343863502,0.253399780386857,0.04223329673114283,0.0253399780386857,0.008446659346228565
2025-02-21,56.93821268688234,26.38736379761804,16.345003800996704,0.253399780386857,0.04223329673114283,0.0253399780386857,0.008446659346228565
2025-04-09,56.72261023224503,26.438909458094916,15.302802086839447,1.4599461460787615,0.04207337596768765,0.02524402558061259,0.00841467519353753
2025-04-10,55.906406800746424,26.058469832054737,16.52154260833506,1.4389384200704955,0.04146796599626788,0.024880779597760732,0.008293593199253576
2025-04-11,52.32004812170133,23.618441477801923,18.973804719031357,5.017851598882335,0.0388078236572493,0.023284694194349583,0.00776156473144986
2025-04-14,52.32004812170133,24.002638932008693,18.973804719031357,4.633654144675567,0.0388078236572493,0.023284694194349583,0.00776156473144986
2025-04-15,52.13794570345735,24.267151365148116,18.907765488436848,4.617526490834558,0.03867275117951891,0.023203650707711347,0.0077345502359037815
2025-04-22,52.13794570345735,24.65001160182535,17.929344883595018,5.213086858999149,0.03867275117951891,0.023203650707711347,0.0077345502359037815
