date,FUTU SECURITIES INTERNATIONAL,CINDA INTERNATIONAL SECURITIES LTD,GRAND CHINA SECURITIES LTD,BLUESTONE SECURITIES (HK) CO LTD,THE HONGKONG AND SHANGHAI BANKING,EVERBRIGHT SECURITIES INVESTMENT,SINOLINK SECURITIES (HONG KONG) CO LTD,BANK OF CHINA (HONG KONG) LTD,TIGER BROKERS (HK) GLOBAL LTD
2024-03-12,80.5369164520949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4630835479051
2024-03-14,80.56477765114602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.435222348853983
2024-03-20,80.57364998430695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.426350015693057
2024-04-12,80.93622389333855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.063776106661447
2024-04-15,48.97883895068848,0.0,0.0,0.0,22.691212198761647,0.33900220351432286,0.0,16.338576788984422,11.652369858051136
2024-04-16,48.9478779571699,0.0,0.0,0.0,22.87354906964133,0.33934054820132875,0.0,16.17523279759667,11.663999627390771
2024-04-17,48.40054107410522,0.0,0.0,0.0,23.515452850443527,0.33900220351432286,0.0,16.092634013885796,11.652369858051136
2024-04-18,48.35138131110541,0.0,0.0,0.0,23.553027100261982,0.33954387938868785,0.0,16.08505907064843,11.670988638595487
2024-04-19,48.38917847270501,0.0,0.0,0.0,23.535790674698877,0.3392953965598108,0.0,16.073287805656918,11.662447650379379
2024-04-22,48.39604474112212,0.0,0.0,0.0,23.532659489195545,0.33925025693217986,0.0,16.071149426434246,11.660896086315908
2024-04-23,48.41320242184045,0.0,0.0,0.0,23.524835169219617,0.339137460392402,0.0,16.065805966824374,11.657018981723152
2024-04-24,48.43980143834182,0.0,0.0,0.0,23.524835169219617,0.339137460392402,0.0,16.039206950323013,11.657018981723152
2024-04-25,48.41922146865219,0.0,0.0,0.0,23.53422497779759,0.33927282524455915,0.0,16.04560891156621,11.661671816739455
2024-04-26,48.429513506682675,0.0,0.0,0.0,23.529529136722946,0.3392051293136417,0.0,16.042407292245173,11.659344935035566
2024-04-30,48.504863138110466,0.0,0.0,0.0,23.495150144615682,0.33870951674121597,0.0,16.018967732937508,11.642309467595128
2024-05-03,48.509722956417086,0.0,0.0,0.0,23.523270929540566,0.339114910084679,0.0,16.03814045341658,11.589750750541087
2024-05-06,48.42398670587413,0.0,0.0,0.0,23.562439432135683,0.33967956893996665,0.0,16.06484549574901,11.609048797301211
2024-05-07,48.454884628057364,0.0,0.0,0.0,23.548323753673497,0.33947607525718637,0.0,16.055221441575167,11.602094101436784
2024-05-09,48.47485380895485,0.0,0.0,0.0,23.528354572776017,0.33947607525718637,0.0,16.055221441575167,11.602094101436784
2024-05-10,48.72097009882732,0.0,0.0,0.0,23.278510633340325,0.3395212750022468,0.0,16.057359123635674,11.603638869194436
2024-05-13,48.703895472541234,0.0,0.0,0.0,23.286261791471183,0.339634327041219,0.0,16.062705820067062,11.607502588879306
2024-05-17,48.7073113074052,0.0,0.0,0.0,23.284711146922017,0.33961171061086826,0.0,16.061636195949298,11.606729639112615
2024-05-21,48.846969913302765,0.0,0.0,0.0,23.221312046964602,0.33868702330631584,0.0,16.017903925781056,11.575127090645266
2024-05-22,48.86734399219338,0.0,0.0,0.0,23.212063076907757,0.33855212541032853,0.0,16.011524048817886,11.570516756670639
2024-05-23,48.880917697262106,0.0,0.0,0.0,23.20590118893162,0.33846225316312883,0.0,16.00727362018562,11.567445240457522
2024-05-27,48.945463248272354,0.0,0.0,0.0,23.246012039502332,0.33904727715120514,0.0,15.882038139494686,11.587439295579422
2024-06-11,48.93499566016967,0.0,0.0,0.0,23.256834817078644,0.3392051293136417,0.0,15.889432430005687,11.579531963432357
2024-06-12,48.96215220881265,0.0,0.0,0.0,23.244466750647305,0.33902473883461903,0.0,15.880982374037353,11.573373927668076
2024-06-14,48.96866263550327,0.0,0.0,0.0,23.247557533832186,0.3390698184646786,0.0,15.869797189709564,11.574912822490301
2024-07-05,48.99226712481266,0.0,0.0,0.0,23.233185898053655,0.3389571418602101,0.0,15.864523482751402,11.571066352522074
2024-07-08,48.95494890307047,0.0,0.0,0.0,23.250183736111712,0.3392051293136417,0.0,15.876130268071819,11.579531963432357
2024-08-16,48.95834372495619,0.0,0.0,0.0,23.248637450411174,0.3391825700062849,0.0,15.875074404019646,11.578761850606705
2024-08-22,48.78804763064563,0.0,0.0,0.0,23.326204528848304,0.34031422346633394,0.0,15.928040223806647,11.617393393233085
2024-09-24,58.106350490349534,0.0,0.0,0.0,19.081870378110562,0.2783921358479385,0.0,13.029843691549592,9.503543304142372
2024-09-25,37.588198117465566,0.0,0.0,23.54091787413343,12.343799226271159,0.18008803974592474,11.770458937066715,8.428826487716124,6.147711317601077
2024-09-26,33.62875217410603,10.533747669909614,0.0,21.061176986091564,11.043534562895498,0.1611180200554025,10.530588493045782,7.540955173965602,5.500126919930504
2024-09-27,24.384542336105103,7.638125098573859,27.489006401845977,15.271668696080742,8.007776639911082,0.1168282772078454,7.635834348040371,5.468021523433862,3.9881966788011542
2024-10-03,24.414214742009055,7.639525118273081,27.49404496169908,15.274467895719212,8.009244414384288,0.11684969108722107,7.637233947859606,5.469023776964641,3.945395452003818
2024-10-04,24.419409782373243,7.639000050745937,27.492155285315306,15.273418075610987,8.008693935906393,0.11684165996259004,7.636709037805494,5.468647888837303,3.945124283442746
2024-10-07,23.752893060156588,7.705197704431652,27.730395390376373,15.405773676298242,8.089649595257548,0.1178541804090996,7.702886838149121,5.516037816402367,3.97931173851901
2024-10-08,23.552553028786154,7.713753922280008,27.76118853976495,15.422880979803388,8.098632726762931,0.11798505129400104,7.711440489901694,5.637834705950599,3.9837305554562703
2024-10-09,23.555000177539505,7.71304017840465,27.758619832169074,15.421453920170606,8.097883370539522,0.11797413428671856,7.710726960085303,5.641939480888364,3.9833619459162617
2024-10-10,23.549694790143572,7.7135754739274685,27.76054631829803,15.42252419013522,8.098445374705493,0.11798232185276662,7.71126209506761,5.642331039194074,3.983638396675767
2024-10-16,23.55895992611864,7.716610219229127,27.77146812593389,15.428591860437264,8.062288625859656,0.11802873953521902,7.714295930218632,5.644550896596063,3.9852056760715127
2024-10-18,23.574878209872253,7.715003291969019,27.765684922180306,15.42537896978434,8.060609713616627,0.1180041609192663,7.71268948489217,5.6433754604331465,3.9843757863328735
2024-10-28,23.528873957393145,7.719647353385048,27.782398530866764,15.43466430701495,8.06546181349838,0.11807519375618375,7.717332153507475,5.6467725013986705,3.986774189179381
2024-10-30,23.52179146383155,7.720362320661033,27.784971641384466,15.436093812715168,8.066208808924255,0.11808612947588398,7.718046906357584,5.647295486111393,3.9871434305386706
2024-11-05,23.486359308218212,7.7239391444958585,27.797844346665528,15.44324531493394,8.06994586253989,0.11814083847332849,7.72162265746697,5.649911863459768,3.988990663746503
2024-11-12,23.495625256333767,7.7239391444958585,27.797844346665528,15.44324531493394,8.06994586253989,0.11814083847332849,7.72162265746697,5.640645915344213,3.988990663746503
2024-11-13,23.3429106245727,7.739357328438265,27.85333316776074,15.4740724346819,8.086054729710675,0.11837666596298316,7.73703621734095,5.651905521958117,3.9969533095736662
2024-11-14,23.353751955138094,7.742951778698165,27.86626930914758,15.481259179178139,8.089810199356453,0.11843164456387721,7.740629589589069,5.60808669846595,3.9988096458626776
2024-11-18,23.205025333526077,7.693641369751342,27.688805058467796,15.382667938659605,8.6151409539001,0.11767742149848813,7.691333969329802,5.632364428976658,3.9733435258901286
2024-11-19,23.206096248651406,7.693996432363568,27.690082900646946,15.383377850910362,8.615538543845458,0.11768285232774951,7.691688925455181,5.628009349556491,3.9735268962428365
2024-12-02,23.270488742684847,7.692398908637431,27.684333539466266,15.38018376168495,8.613749678025433,0.11765841754273164,7.690091880842475,5.578393208202453,3.9727018629134094
2024-12-03,23.31686797843005,7.68867393189931,27.67092764363719,15.372736042524682,8.611884455890985,0.11760144248545808,7.686368021262341,5.564162367008045,3.9707781168619367
2024-12-04,23.29918145509535,7.690447280317985,27.67730978394054,15.37628167567198,8.613870737506895,0.1176285665817473,7.68814083783599,5.565445709054044,3.9716939539954677
2024-12-06,23.364042455302553,7.6837129044103545,27.653073299194848,15.362816963270841,8.60863216031685,0.11752556152157809,7.681408481635421,5.560572155913097,3.96821601843446
2024-12-09,23.47866290350991,7.692576378512632,27.684972239470856,15.380538594985351,8.62086964726923,0.11766113201775114,7.690269297492676,5.361656290377523,3.972793516364068
2024-12-11,24.560683901869233,7.692576378512632,27.684972239470856,15.380538594985351,8.540121811570772,0.11766113201775114,6.688996134831814,5.361656290377523,3.972793516364068
2024-12-16,24.56125054981893,7.692753856576768,27.68561096894678,15.380893444658714,8.538011709398447,0.11766384661802382,6.689150458952447,5.361779990986026,3.972885174043863
2024-12-18,25.39672618776587,7.687255841898115,27.66582405020056,15.369900713121199,8.541131529898168,0.11757975221335239,6.050361252261249,5.201174921437706,3.9700457512037803
2024-12-20,15.297264427965512,44.78303226726842,16.54834256972179,9.193522730493072,5.108887059837359,0.07033045592131759,3.619030125085474,3.0049032049519813,2.3746871587550764
2024-12-30,15.445497839864414,44.65740125165681,16.501919070050853,9.167731899921638,5.102805924436475,0.07013315604771612,3.6088775649053133,3.0446040684243822,2.401029224692399
2025-01-02,18.07588962479151,35.57989871578479,18.99761761959376,10.554230955462222,6.351061883710359,0.0807398748832735,4.154672903373447,3.441735058749737,2.7641533636508924
2025-01-03,18.707415574654647,35.28993999590012,18.842796355771778,10.46821915082897,6.363683399253024,0.08008188451203006,4.120814357394302,3.3854224119203296,2.741626869764794
2025-01-06,18.416219763836818,35.29160247709648,18.843684025023467,10.468712300363926,6.651349368732659,0.08008565710634974,4.121008485703493,3.385581896495884,2.741756025640915
2025-01-07,18.18738381886151,35.29548220909633,18.845755578559594,10.469863163324463,6.738456955077137,0.08009446120887827,4.121461522895669,3.519444854296004,2.7420574366804207
2025-01-08,18.254178996814684,35.28495349195208,18.840133849730936,10.466739980954195,6.827507506027077,0.08007056886135648,4.120232082188828,3.3849440483349915,2.741239475135851
2025-01-09,18.253431625209508,35.26834198486076,18.831264261249895,10.461812432290817,6.863525041619056,0.08003287311031206,4.118292352709894,3.383350478937898,2.73994895001186
2025-01-10,18.208434487753546,35.389334487229,18.78968881378581,10.43871496378718,6.874990556224112,0.07985617745858968,4.109200034479079,3.37588075687685,2.733899722405835
2025-01-13,18.00847456383804,33.15867420542858,17.605337280997674,9.780741955813303,6.7746804968719125,4.965193661350892,3.8501889668877056,3.268724288505235,2.587984580306658
2025-01-14,18.073130659229196,33.04619491999403,17.545617289030183,9.747564185815808,6.952012210345984,4.948350966386282,3.837128538081037,3.2561741418891845,2.593827089228295
2025-01-15,17.812477680908486,33.10524820821821,17.576971167966885,9.764983005705426,6.998124595766282,4.9571936303165725,3.843985456345336,3.342554017108369,2.598462237664438
2025-01-16,17.335305845205028,33.39049794100569,17.611538422476972,9.784187034068406,7.129297516238865,4.96694255532973,3.8515451219061885,3.349127556674371,2.5815580070947495
2025-01-17,16.830865900680834,33.31180788761292,17.552289880513957,9.751271180713871,7.1989254254104615,4.95023282234912,4.473395613928491,3.3378604589444043,2.5933508298459373
2025-01-20,16.872718009704716,33.29914423591088,17.545617289030183,9.747564185815808,7.18595377419972,4.948350966386282,4.4716950300342955,3.3365915544639058,2.5923649544542093
2025-01-21,16.89944893490547,33.28843635622918,17.539975211337698,9.744429698522321,7.183643014263449,4.946759743909346,4.4702570840013385,3.335518619356052,2.591531337475145
2025-01-22,17.130850457772727,33.40052197431623,17.420047931842554,9.677803438798756,7.131622456230242,4.912936923109709,4.439692287627986,3.3127124483720585,2.5738120819297374
2025-01-23,16.97781605578264,33.465133843762324,17.453746263371098,9.696524732220261,7.138145878062193,4.9224407877294585,4.448280680907876,3.3191207477510707,2.5787910104130796
2025-01-24,16.966464468426263,33.4427586225341,17.442076462923637,9.690041510397775,7.127559195936555,4.991824898761828,4.445306502923554,3.316901540699312,2.5770667973969674
2025-01-27,16.938711313628467,33.485589558189304,17.464414944719014,9.702451776820844,7.1308661587199795,4.998218047528473,4.450999712593945,3.248381179717737,2.5803673080822342
2025-02-03,16.916880794947566,33.485589558189304,17.464414944719014,9.702451776820844,7.12795542289586,4.998218047528473,4.450999712593945,3.2731224342227554,2.5803673080822342
2025-02-04,16.86848601977646,33.50509445393282,17.474587726420417,9.708103321645359,7.132107358974106,5.001129440853385,4.453592358758878,3.27502898305996,2.581870336578617
2025-02-05,16.863557421626876,33.492413687974356,17.467974070772197,9.704429068874882,7.165799663182525,4.999236649533107,4.451906795315579,3.2737894737638893,2.580893168956592
2025-02-06,16.788203486392828,33.47325019852824,17.377918816966897,9.654398377319453,7.081067469943586,4.973463338702531,4.827199188659726,3.2569116182798794,2.567587505206859
2025-02-07,16.59711752550093,33.55537329139935,17.42055370997693,9.678084426623089,7.0853747076903675,4.985665207037184,4.8390422133115445,3.2649021078115097,2.5738868106490913
2025-02-10,16.812079172515745,33.46888805138236,17.375654171659995,9.653140241163655,7.0671129429684125,4.972815209859966,4.826570120581827,3.2564871860052773,2.567252903862764
2025-02-11,17.123451982461983,33.36742640057877,17.32297950397034,9.623876539817994,6.983614828863109,4.957740014067414,4.811938269908997,3.246615075369108,2.5623573849622794
2025-02-12,17.447004261276312,33.293411295121835,17.28455394068529,9.602529006794386,6.933554775356397,4.8747238576451055,4.801264503397193,3.239413484383434,2.523544875340052
2025-02-13,17.679747885227133,33.11691785626909,17.192925890408738,9.551624539508971,7.101681313415749,4.848882204788723,4.775812269754486,3.222240860627437,2.5101671799996756
2025-02-14,17.695331209760788,33.11122506788176,17.18997043153186,9.549982618074898,7.09902803896187,4.84804868337146,4.774991309037449,3.221686958376263,2.5097356830036515
2025-02-17,17.700300530797747,33.109802176580736,17.1892317255691,9.549572225914407,7.097290535889769,4.847840347790871,4.774786112957203,3.221548512567076,2.509627831933089
2025-02-18,17.773326886603133,33.08042311189414,17.173979337527488,9.541098677849751,7.090992951970619,4.843538751109368,4.770549338924876,3.21868996084161,2.507400983279013
2025-02-19,17.780387076270593,33.077582743281305,17.17250473631991,9.540279455038576,7.090384101420355,4.843122872648648,4.770139727519288,3.2184135959986233,2.507185691502707
