date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA INTERNATIONAL CAPITAL CORPORATION,HEAD & SHOULDERS SECURITIES LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG)
2024-03-01,0.0,9.500799431515366,89.53277669213004,0.0,0.0,0.9664238763545923,0.0,0.0,0.0,0.0
2024-03-04,0.0,6.226775967206268,58.67932969245727,0.0,28.159433874134756,0.6446444079736731,0.0,1.0315591278058187,5.258256930422221,0.0
2024-03-05,0.0,6.1842907066847275,58.26007347680523,0.0,27.9276000106849,0.6626025757162207,0.7198816581777858,1.0183534746142844,5.227198097316853,0.0
2024-03-06,0.0,6.183832910745072,58.24770401250908,0.0,27.93423816211813,0.6681577675865833,0.7190310609697625,1.0185955285170352,5.228440557554332,0.0
2024-03-07,0.0,6.180717948496561,58.23095864766277,0.0,27.950258846232064,0.6772386302156818,0.7188481408199976,1.0148673344643,5.227110452108629,0.0
2024-03-08,0.0,6.182676261407068,58.25040286096442,0.0,27.93423816211813,0.6889774556706431,0.6997535720030406,1.0155111302823598,5.228440557554332,0.0
2024-03-11,0.0,6.191574097356782,58.17398716109279,0.0,27.908306462348577,0.6929601717770842,0.6991039820827232,1.114333112695431,5.21973501264662,0.0
2024-03-12,0.0,6.178181386766292,58.18949847107928,0.0,27.917411501520405,0.7005072820968641,0.6782667538665941,1.1146966620442689,5.221437942626296,0.0
2024-03-13,0.0,6.159512912830424,58.123235744600876,0.0,27.881743663207715,0.702306076840905,0.6774001868172647,1.2410344856912545,5.214766930011563,0.0
2024-03-14,0.0,6.157914877680141,58.1130124400272,0.0,27.884962914534956,0.7023871657353911,0.6851757936522751,1.2411777766548135,5.215369031715224,0.0
2024-03-15,0.0,6.1641780274715074,58.17866800665623,0.0,27.913324414024572,0.7057983841454876,0.6951189457128932,1.122238693847661,5.220673528141649,0.0
2024-03-18,0.0,6.1611598221715616,58.118811778299396,0.0,27.885714180147186,0.705100249513887,0.6794210526538615,1.234283375094743,5.215509542119367,0.0
2024-03-19,0.0,6.181384765379888,58.32858646914458,0.0,27.985994526405616,0.3569080499413246,0.6741390491359253,1.2387220049765497,5.234265135016114,0.0
2024-03-20,0.0,6.182077260629354,58.319668674962934,0.0,27.98912977344114,0.3611974154026399,0.674214572357133,1.2388607779435166,5.234851525263287,0.0
2024-03-21,0.0,6.174494227873567,58.32642889436145,0.0,27.98977853294898,0.3612057875906767,0.6742301999639103,1.2388894934739774,5.234972863787443,0.0
2024-03-22,0.0,6.173655019774282,58.31412655687528,0.0,27.99648414268674,0.36206514073533846,0.6782558166808162,1.2391862985895186,5.236227024658027,0.0
2024-03-25,0.0,6.15795040654922,58.168484406109286,0.0,27.925266370764884,0.3611441153493533,0.6757596099890226,1.4884880399051528,5.22290705133307,0.0
2024-03-26,0.0,6.148848233017218,58.07904085202862,0.0,27.883989549151682,0.361380014445964,0.6782244641723467,1.633329905547041,5.215186981637123,0.0
2024-03-27,0.0,6.150085172790527,58.092092540883556,0.0,27.887853362385286,0.364124456969573,0.677163715282696,1.6127711149075172,5.21590963678085,0.0
2024-03-28,0.0,6.1370284720938635,57.97200651522952,0.0,27.83038892712128,0.3706723712568429,0.6757683826992109,1.8089733596806485,5.2051619719186295,0.0
2024-04-02,0.0,6.136415626570399,57.97005819397572,0.0,27.82760977604714,0.3767806052241072,0.6757009002636774,1.8087927150526195,5.204642182866338,0.0
2024-04-03,0.0,4.019910649272331,37.826404415090344,34.738483523603925,18.156884625131113,0.24584080462166677,0.43686988570933666,1.1796950431276443,3.3959110534436356,0.0
2024-04-05,0.0,3.917818031169266,36.88148623666983,33.86890773187925,17.702380406130764,0.24090854872047995,0.4259341326708299,1.1501648464388805,3.3109044053866366,2.5014956609340695
2024-04-08,0.0,3.9138499735779715,36.8909544152482,33.85360559948698,17.716850513741043,0.24079970510095344,0.42452059977980255,1.1496451965318786,3.309408523147079,2.500365473386089
2024-04-09,0.0,3.9118151022229584,36.87177423539832,33.836004584434455,17.685182803030077,0.2411626931858407,0.4242998849302461,1.2230072919494572,3.307687910284744,2.499065494563905
2024-04-10,0.0,3.897115185908063,36.75156253200863,33.725690290334356,17.627524445286358,0.24037643923568272,0.4229165554601241,1.3036967025461752,3.2969039757922434,2.7342138734283745
2024-04-11,74.28852549026374,0.9979856516591277,9.44267195625315,8.66471069979884,4.528814632322359,0.061881861151355154,0.10840451935108304,0.3575071386039927,0.8470314146080947,0.7024666359882652
2024-04-12,74.28778253006271,0.9979756707957915,9.443015064144596,8.664624043950434,4.528769339607132,0.061881242270314024,0.10902849824976095,0.35744105686661143,0.8470229434394195,0.7024596106132206
2024-04-15,74.27430345870334,0.998525539388912,9.448405636272032,8.669398112870535,4.531264618899213,0.06285344902203785,0.1090885712041395,0.3576380011577543,0.8474896395001343,0.7010329729818977
2024-04-16,74.24321009785248,0.9981075278631318,9.445700553050719,8.66576885333755,4.529367701131623,0.06889104946167927,0.1084177579495473,0.3926621029993081,0.8471348559484717,0.700739500405485
2024-04-17,74.26223773116925,0.9983633307039015,9.446057862089656,8.667989784678367,4.530528523079655,0.07328584639765579,0.10769517707658245,0.3666962375890622,0.8473519663264792,0.6997935408893972
2024-04-18,74.24737337120072,0.9989205014130446,9.45082903300435,8.672827252027824,4.533056939050439,0.07451549024069498,0.10763014907746664,0.3669008849318223,0.8478248599929955,0.7001215190606463
2024-04-19,74.25671164432951,0.9990461380794019,9.44563520490417,8.673918054651553,4.533627072671107,0.07665235620363695,0.10689280575963177,0.3669470309504506,0.8479314929922319,0.6926381994583037
2024-04-22,73.98915841184174,0.9956335337629032,9.410417169827168,8.642665191947751,4.517292029665203,0.0769996502096052,0.10650766191098332,0.36562488966370976,1.20593298328274,0.689768477888185
2024-04-23,73.96886647814219,0.9956721297676802,9.412261797644206,8.64029489347664,4.516053137477009,0.08015740321029403,0.10679010557708597,0.384722500087715,1.205602249528388,0.689579305088794
2024-04-24,73.96503992931704,0.995807604485987,9.412273504177403,8.639847914742914,4.515819513539665,0.08464084164060652,0.10678458112372484,0.3847025976679429,1.2055398814525857,0.6895436318521287
2024-04-25,73.95784893289276,0.9957107905191456,9.408429317238113,8.639007935267195,4.515380478530616,0.09553887725266634,0.10708580691827237,0.3846651962820058,1.205422676987001,0.690909988112234
2024-04-26,73.93863785485763,0.9954521475492232,9.393025903500394,8.636763891423504,4.514207576289909,0.10255456186180269,0.10705799061719216,0.41988678748956465,1.2051095598608672,0.6873037265499119
2024-04-29,73.93329438701382,0.9953802072661073,9.383438062050745,8.636139721551467,4.513881339240863,0.11014785043790935,0.11577236850212567,0.4198564427116233,1.2050224678563588,0.6870671533689823
2024-04-30,65.83118215985958,0.8864661083509329,8.355414595733262,7.689732912365852,4.019219583751573,0.45421680195102865,0.0975378991859373,0.36164155971459544,1.0729679266410352,0.6108306221274067
2024-05-02,73.6078162089746,0.9933552319316065,9.350068543681934,8.598120652535703,4.494009779527985,0.5394449236409105,0.10961828500081733,0.43540530673624855,1.1997175707787158,0.6724434971914811
2024-05-03,73.60142715173745,0.9932690100633252,9.292879728618688,8.597374347485367,4.493619705658327,0.5566399853461346,0.1092986644429845,0.4792754002407401,1.1996134369431681,0.676602569463817
2024-05-06,73.58285565263422,0.9930183832039897,9.29053490034259,8.595205012784081,4.492485851906255,0.5591657683255434,0.10865103044150404,0.5092854287458713,1.1993107441730608,0.6694872274428837
2024-05-07,73.59430941850378,0.9931729545367344,9.291981047146866,8.596542925874624,4.493185143618483,0.5617334138116603,0.10866794285205301,0.507938354216725,1.1994974265781777,0.6529713728608976
2024-05-08,73.55503466232881,0.9938205916564677,9.287518092490235,8.591955246065831,4.4907872849748065,0.5656484170797633,0.10860995050192063,0.5077292670315291,1.1988572959847448,0.7000391918858869
