date,CITIBANK N.A.,BNP PARIBAS,UBS SECURITIES HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,GOLDMAN SACHS (ASIA) SECURITIES LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,BANK OF CHINA (HONG KONG) LTD,CORE PACIFIC - YAMAICHI INTERNATIONAL,MORGAN STANLEY HONG KONG SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,TOTAL_CCASS_PCT
2024-03-01,1.8574905855258714,6.149026574027919,0.8023092267439096,1.1454136859868354,0.489854212499486,0.7626576110486158,0.2613230854279178,0.270357836984184,0.20867264758697612,0.24815259483272847,12.195258060664443
2024-03-04,1.9356576625985007,6.185517714314225,0.804773207882905,1.022655444434665,0.5261545550474299,0.7625915910699441,0.2632706747987367,0.270357836984184,0.20037063526899393,0.25147009876098775,12.222819421160573
2024-03-05,1.5244378000756886,6.188075988487758,0.8019890958673299,1.0200806652664636,0.9422598959919571,0.7625915910699441,0.26457456937750534,0.270357836984184,0.1995453855355961,0.25703228196408917,12.230945110620516
2024-03-06,1.505539581180878,6.183570124943405,0.8013332864091933,1.0133752471026916,0.9422598959919571,0.7626576110486158,0.27046685247396585,0.270357836984184,0.19966092049827178,0.26480613445269674,12.21402749108586
2024-03-07,1.479280134664159,6.188274048423773,0.8013332864091933,0.9942129482931938,0.9422598959919571,0.762641106053948,0.2730416316421671,0.270357836984184,0.20948139232570598,0.27668973061362556,12.197572011401906
2024-03-08,1.4755500058692008,6.166173860563379,0.8013332864091933,1.0044625499819948,0.9422598959919571,0.7625915910699441,0.2734212465195301,0.270357836984184,0.20017257533297847,0.27695381052831286,12.173276659250675
2024-03-11,1.4607945406360476,6.163747626347189,0.8013332864091933,1.0060965444541226,0.9422598959919571,0.7625915910699441,0.2731241566155069,0.270357836984184,0.20150947990108292,0.2783402300804212,12.160155188489648
2024-03-12,1.4604974507320245,6.167279695206132,0.8013993063878652,1.0046771149126783,0.9422598959919571,0.7625915910699441,0.278405754909253,0.270357836984184,0.20048617023166962,0.27926450978182676,12.167219326207535
2024-03-13,1.4598702609346421,6.170564189145056,0.8013993063878652,1.0025644755951797,0.9422598959919571,0.7625915910699441,0.27916498466397904,0.270357836984184,0.19880266077553801,0.28253249872608216,12.170107700274427
2024-03-14,1.4586653963238811,6.180368155977821,0.8017738872418545,1.0115431926945484,0.9422598959919571,0.7625915910699441,0.27569893578370813,0.270357836984184,0.1985550858555187,0.2843150381502215,12.18612901607364
2024-03-15,1.458005196537163,6.1775127919002655,0.8017917126360959,1.0233442638821373,0.9422598959919571,0.7627566410166235,0.2721998769141013,0.270357836984184,0.19868712581286233,0.2807499593019429,12.187665300977333
2024-03-18,1.4506604739099223,6.178139981697648,0.801742197652092,1.04593960158257,0.9422598959919571,0.7627566410166235,0.2714736571487112,0.270357836984184,0.20987751219773698,0.25954104115361853,12.192748839335064
2024-03-19,1.4605469657160282,6.178239011665656,0.801742197652092,1.0589785473702558,0.9421938760132854,0.7627566410166235,0.27163870709539073,0.270357836984184,0.19860460083952255,0.2596070611322904,12.204665445485329
2024-03-20,1.453233239468774,6.175185587652083,0.8014451077480688,1.0618174064531445,0.9428415980240348,0.7627566410166235,0.2719688069887499,0.270357836984184,0.19905023569555738,0.25886433637223233,12.197520796403452
2024-03-21,1.4511906473486462,6.169441849507635,0.8014451077480688,1.0692776640430608,0.9421938760132854,0.7627566410166235,0.27130860720203165,0.270357836984184,0.19819197597282365,0.2689653931090218,12.20512959894538
2024-03-22,1.458294397053735,6.167972904982187,0.8014451077480688,1.0624875092366635,0.9421938760132854,0.7627566410166235,0.26647264376432034,0.270357836984184,0.19787838107413247,0.2731411567600149,12.203000454633214
2024-03-25,1.2182292496083051,6.163087426560471,1.0397607257586952,1.0639729587567794,0.9421938760132854,0.7627566410166235,0.2661755538602971,0.270357836984184,0.19971043548227566,0.2724644519786287,12.198709156019545
2024-03-26,1.2181797346243013,6.16140391710434,1.0399811004475017,1.0659040431329303,0.9423094109759611,0.7627566410166235,0.2632376648094008,0.270357836984184,0.19974344547161157,0.2676614985302533,12.191535293097107
