date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA CITIC BANK INTERNATIONAL LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,VALUABLE CAPITAL LTD,CMB WING LUNG BANK LTD,THE HONGKONG AND SHANGHAI BANKING,MORGAN STANLEY HONG KONG SECURITIES LTD,PHILLIP SECURITIES (HONG KONG) LTD
2024-05-03,0.0,0.0,0.0,0.0,99.09637625289129,0.058596761757902856,0.2035466461063994,0.14803392444101773,0.4934464148033924
2024-05-06,0.0,0.0,0.0,0.0,98.91247419821929,0.06161619273545088,0.21257586493730551,0.22181829384762317,0.5915154502603284
2024-05-07,0.0,0.0,0.0,0.0,98.59959461949511,0.061421288618635224,0.20883238130335974,0.2579694121982679,0.8721822983846201
2024-05-08,0.0,0.0,0.0,0.0,98.43936838877816,0.07665184730952015,0.20849302468189482,0.25755020695998776,1.0179365322704277
2024-05-09,0.0,0.0,0.0,0.0,98.35227098710607,0.07656733331291538,0.22357661327371292,0.25420354659887906,1.0933815197084316
2024-05-10,0.0,0.0,0.0,0.0,98.44248221731665,0.08278145695364239,0.22381653176355162,0.1686288937944567,1.0822909001716947
2024-05-13,0.0,0.0,0.0,0.0,98.50288378942201,0.08283224935574916,0.22395385936924778,0.16873235979874832,1.0215977420542397
2024-05-14,0.0,0.0,0.0,0.0,98.545253659884,0.07672712764324956,0.21483595740109876,0.1841451063437989,0.9790381487278642
2024-05-16,0.0,0.0,0.0,0.0,98.59972362966374,0.061415630277905725,0.21495470597267005,0.1750345462920313,0.9488714877936434
2024-05-17,0.0,0.0,0.0,0.0,98.65425384828094,0.01843487879067195,0.20278366669739148,0.17513134851138354,0.9493962577196055
2024-05-20,0.0,0.0,0.0,0.0,98.54240824843501,0.15343071069105194,0.19332269547072542,0.16263655333251503,0.948201792070701
2024-05-21,0.0,0.0,0.0,0.0,98.52110947471773,0.1994354442808051,0.19329896907216496,0.13500245459008345,0.9511536573392243
2024-05-22,0.0,0.0,0.0,0.0,98.59094397544129,0.1964696853415196,0.19339984650805833,0.0982348426707598,0.920951650038373
2024-05-23,0.0,0.0,0.0,0.0,98.60876508706735,0.1965541598845244,0.19348300113632871,0.08599244494947943,0.9152053069623168
2024-05-24,0.0,0.0,0.0,0.0,98.7028156891676,0.021517275298167958,0.19365547768351163,0.21824664945284644,0.8637649083978852
2024-05-27,0.0,0.0,0.0,0.0,98.70397100826142,0.021498111237369857,0.19348300113632871,0.2180522711218943,0.86299560824299
2024-05-28,0.0,0.0,0.0,0.0,98.71483474250576,0.021521906225980016,0.19369715603382015,0.21829362029208302,0.851652574942352
2024-05-29,0.0,0.0,0.0,0.0,98.72118044881648,0.03074085459575776,0.1936673839532739,0.24285275130648634,0.811558561328005
2024-05-30,0.0,0.0,0.0,0.0,99.14186936658847,0.033954809235708115,0.14199283862205211,0.24694406716878628,0.4352389183849858
2024-05-31,0.0,0.0,0.0,0.0,99.37192537359611,0.030939636768664337,0.14232232913585594,0.2475170941493147,0.20729556635005106
2024-06-03,0.0,0.0,0.0,0.0,99.42729777420054,0.030956877070241154,0.08667925579667524,0.24765501656192923,0.20741107637061573
2024-06-04,0.0,0.0,0.0,0.0,99.46732734592754,0.03096934035305048,0.04955094456488077,0.24465778878909877,0.20749458036543822
2024-06-05,0.0,0.0,0.0,0.0,99.47637490317584,0.030983733539891554,0.049573973663826494,0.23547637490317583,0.20759101471727343
2024-06-06,0.0,0.0,0.0,0.0,99.48253958417253,0.027887088278127227,0.04957704582778174,0.2323924023177269,0.20760387940383604
2024-06-07,0.0,0.0,0.0,0.0,99.51035081194992,0.021693318457914963,0.04028759142184207,0.23242841204908887,0.19523986612123465
2024-06-11,0.0,0.0,0.0,0.0,99.55971722683866,0.021704080367109017,0.04030757782463103,0.18293439166563313,0.19533672330398116
2024-06-12,0.0,0.0,0.0,0.0,99.59678670016439,0.02171148537576378,0.040321329983561305,0.17989516454204274,0.16128531993424522
2024-06-13,0.0,0.0,0.0,0.0,99.55665788249884,0.021702061695861107,0.11161060300728569,0.1488141373430476,0.16121531545496823
2024-06-14,0.0,0.0,0.0,0.0,99.54434146492669,0.02169802547968135,0.11778928117541303,0.14258702458076314,0.1735842038374508
2024-06-17,0.0,0.0,0.0,0.0,99.61224679715855,0.021714179359121507,0.04032633309551137,0.1364891274001923,0.18922356298663026
2024-06-18,0.0,0.0,0.0,0.0,99.59078649595436,0.021700716123632082,0.040301329943888145,0.15810521747217657,0.1891062405059367
2024-06-19,0.0,0.0,0.0,0.0,99.60313769261774,0.021703407434967292,0.04030632809351068,0.15812482559761884,0.17672774625616222
2024-06-20,0.0,0.0,0.0,0.0,99.53522959657928,0.021689285492966472,0.04028010162979488,0.22618826299807895,0.17661275329986986
2024-06-21,0.0,0.0,0.0,0.0,99.54138390505408,0.01859254438969973,0.04028384617768275,0.22311053267639677,0.17662917170214745
2024-06-24,0.0,0.0,0.0,0.0,99.60007440476191,0.018601190476190476,0.04030257936507936,0.16741071428571427,0.1736111111111111
2024-06-25,0.0,0.0,0.0,0.0,99.59998759651462,0.018605228069087414,0.09302614034543706,0.1643461812769388,0.1240348537939161
2024-06-26,0.0,0.0,0.0,0.0,10.83743842364532,2.955665024630542,16.748768472906402,50.73891625615764,18.7192118226601
2024-06-27,0.0,0.0,0.0,0.0,9.25925925925926,2.2222222222222223,13.333333333333334,61.48148148148148,13.703703703703704
2024-06-28,0.0,0.0,0.0,0.0,6.185567010309279,1.5463917525773196,16.752577319587626,66.75257731958763,8.762886597938143
2024-07-02,0.0,0.0,0.0,0.0,5.747126436781609,0.9195402298850575,13.793103448275861,71.72413793103448,7.816091954022989
2024-07-03,0.0,0.0,0.0,0.0,4.9800796812749,0.796812749003984,11.952191235059761,75.89641434262948,6.374501992031872
2024-07-04,0.0,0.0,0.0,0.0,5.61122244488978,0.6012024048096193,11.823647294589177,75.95190380761522,6.012024048096192
2024-07-05,0.0,0.0,0.0,0.0,5.88235294117647,0.6535947712418301,6.535947712418301,80.3921568627451,6.535947712418301
2024-07-08,0.0,0.0,0.0,0.0,6.775700934579438,0.7009345794392523,10.514018691588785,75.0,7.009345794392523
2024-07-09,0.0,0.0,0.0,0.0,6.682027649769585,0.6912442396313364,10.368663594470046,75.34562211981567,6.912442396313365
2024-07-10,0.0,0.0,0.0,0.0,6.150341685649203,0.683371298405467,10.478359908883828,75.85421412300684,6.83371298405467
2024-07-11,0.0,0.0,0.0,0.0,5.777777777777778,0.6666666666666667,12.444444444444445,74.44444444444444,6.666666666666667
2024-07-12,0.0,0.0,0.0,0.0,5.676855895196507,0.8733624454148471,12.22707423580786,74.67248908296943,6.550218340611353
2024-07-15,0.0,0.0,0.0,0.0,5.427974947807933,0.6263048016701461,11.691022964509393,75.99164926931107,6.263048016701461
2024-07-16,0.0,0.0,0.0,0.0,5.555555555555555,0.6172839506172839,11.316872427983538,76.13168724279835,6.378600823045268
2024-07-17,0.0,0.0,0.0,0.0,5.797101449275362,0.8281573498964804,10.559006211180124,76.3975155279503,6.418219461697723
2024-07-18,0.0,0.0,0.0,0.0,5.078125,0.78125,11.9140625,76.171875,6.0546875
2024-07-19,0.0,0.0,0.0,0.0,4.97131931166348,0.7648183556405354,11.663479923518166,76.67304015296367,5.927342256214149
2024-07-22,0.0,0.0,0.0,0.0,4.459691252144083,0.6861063464837049,19.382504288164665,70.15437392795883,5.317324185248713
2024-07-23,0.0,0.0,0.0,0.0,4.393673110720562,0.7029876977152899,19.85940246045694,69.59578207381371,5.448154657293498
2024-07-24,0.0,0.0,0.0,0.0,3.858520900321544,0.6430868167202572,26.20578778135048,64.30868167202573,4.983922829581994
2024-07-25,0.0,0.0,0.0,0.0,3.5346097201767304,0.5891016200294551,31.36966126656848,59.941089837997055,4.565537555228277
2024-07-26,0.0,0.0,0.0,0.0,3.513909224011713,0.5856515373352855,31.18594436310395,60.17569546120058,4.538799414348463
2024-07-29,0.0,0.0,0.0,0.0,3.9603960396039604,0.6600660066006601,36.303630363036305,53.79537953795379,5.2805280528052805
2024-07-30,0.0,0.0,0.0,0.0,4.038772213247173,0.6462035541195477,35.54119547657512,54.76575121163167,5.008077544426494
2024-07-31,0.0,0.0,0.0,0.0,9.090909090909092,0.5961251862891207,32.78688524590164,52.90611028315947,4.619970193740686
2024-08-01,0.0,0.0,0.0,0.0,4.538341158059469,0.4694835680751174,34.42879499217527,55.86854460093896,4.694835680751173
2024-08-02,0.0,0.0,0.0,0.0,3.5398230088495577,0.4424778761061947,38.05309734513274,53.392330383480825,4.572271386430678
2024-08-05,0.0,0.0,0.0,0.0,3.4482758620689653,0.4497751124437781,38.3808095952024,53.223388305847074,4.497751124437781
2024-08-06,0.0,0.0,0.0,0.0,3.619909502262444,0.4524886877828055,38.612368024132735,52.79034690799397,4.524886877828054
2024-08-07,0.0,0.0,98.24089458554211,0.0,0.07120816520294326,0.007912018355882585,0.6830709180578632,0.91779412928238,0.07912018355882586
2024-08-08,0.0,0.0,98.17098882563778,0.0,0.07115749525616698,0.007906388361796331,0.6746784735399536,0.9935694707990723,0.08169934640522876
2024-08-09,0.0,0.0,98.11922134710113,0.0,0.0711218818323104,0.007902431314701155,0.6743408055211653,1.0457550773121196,0.08165845691857862
2024-08-12,0.0,0.0,98.16059240519672,0.0,0.07115186971302079,0.007905763301446754,0.6746251350567898,1.0040319392837378,0.08169288744828312
2024-08-13,0.0,0.0,98.10113247300501,0.0,0.06847511193047143,0.007900974453515933,0.7163550171187779,1.0350276534105873,0.0711087700816434
2024-08-14,0.0,0.0,98.08563303138824,0.0,0.05793132504739836,0.007899726142827048,0.7162418369496524,1.0611965451864336,0.07109753528544344
2024-08-15,0.0,0.0,97.97469686209527,0.0,0.0578658039401352,0.007890791446382071,0.8232725742391962,1.0652568452615796,0.07101712301743865
2024-08-16,0.0,0.0,97.88201287610038,0.0,0.05518328734726055,0.015766653527788728,0.903954802259887,1.0721324398896332,0.07094994087504927
2024-08-19,0.0,0.0,97.82032091178866,0.0,0.055148507051130544,0.015756716300323013,0.9033850678851861,1.1344835736232568,0.07090522335145355
2024-08-20,0.0,0.0,97.65106829204352,0.0,0.055053086905230045,0.015729453401494297,1.0119281688294666,1.1928168829466508,0.07340411587364006
2024-08-21,0.0,0.0,97.57944096612789,0.0,0.05239305268121447,0.01571791580436434,1.0085662641133786,1.2574332643491473,0.08644853692400388
2024-08-22,0.0,0.0,96.99250078116863,0.0,0.052077908551192584,0.015623372565357776,1.5258827205499428,1.3279866680554109,0.08592854910946776
2024-08-23,0.0,0.0,92.1001879141529,0.0,0.049451092869152405,0.014835327860745722,6.394026307981407,1.3599050539016913,0.08159430323410147
2024-08-26,0.0,0.0,91.89569250505748,0.0,0.05427542310159373,0.01480238811861647,6.614200424335126,1.3470173187940988,0.07401194059308235
2024-08-27,0.0,0.0,91.79152291769344,0.0,0.054213898472153764,0.014785608674223755,6.606702809265648,1.4588467225234105,0.07392804337111877
2024-08-28,0.0,0.0,91.41756246011879,0.0,0.0515388013547342,0.014725371815638344,7.070632700142346,1.371913807490306,0.07362685907819172
2024-08-29,0.0,0.0,90.98658980434304,0.0,0.05129583038178753,0.014655951537653582,7.525831114585115,1.3483475414641295,0.07327975768826792
2024-08-30,0.0,0.0,90.49585772940405,0.0,0.051019168630499746,0.014576905322999927,7.9711377274604605,1.394523942566993,0.07288452661499964
2024-09-02,0.0,0.0,90.02126734013244,0.0,0.05075160713422592,0.014500459181207405,8.412683068297163,1.4282952293489293,0.07250229590603703
2024-09-03,0.0,0.0,89.93215673966054,0.0,0.05553007074048142,0.014486105410560371,8.404355489026775,1.5210410681088389,0.07243052705280185
2024-09-04,0.0,0.0,89.83888862090589,0.0,0.05064878684096281,0.014471081954560802,8.492113260334765,1.5315228401910181,0.07235540977280401
2024-09-05,0.0,0.0,89.82805604456556,0.0,0.050642679721224104,0.014469337063206886,8.491089299925243,1.5433959534087347,0.07234668531603443
2024-09-09,0.0,0.0,89.93432806992129,0.0,0.07484668501617654,0.014486455164421265,8.501134772321214,1.395528514172582,0.07967550340431696
2024-09-10,0.0,0.0,89.90610895223384,0.0,0.07482320001930921,0.014481909681156622,9.070502763631097,0.8544326711882407,0.07965050324636143
2024-09-11,0.0,0.0,89.96691061034224,0.0,0.07728908533198077,0.014491703499746395,9.095959230007487,0.7656450015699345,0.07970436924860518
2024-09-12,0.0,0.0,88.4186289403722,0.08782757311052032,0.1614128370679833,0.014242309153057348,11.052031902772502,0.1993923281428029,0.0664641093809343
2024-09-13,0.0,0.01894163608381674,88.19462531076123,0.41198058482301403,0.1610039067124423,0.00947081804190837,10.9766781105718,0.17284242926482773,0.054457203740973126
2024-09-16,0.0,0.6215420835785757,87.69629193643318,0.6168334314302532,0.11771630370806356,0.009417304296645085,10.745144202472042,0.1459682165979988,0.047086521483225424
2024-09-17,0.0,0.5838728663919952,87.69629193643318,0.668628605061801,0.1059446733372572,0.009417304296645085,10.655679811653915,0.23307828134196584,0.047086521483225424
2024-09-19,0.0,0.5846850245190495,87.81827612221804,0.6695586571105244,0.17446246699358733,0.00943040362127499,10.463032817804601,0.23340248962655602,0.047152018106374954
2024-09-20,0.0,0.5862191230351023,88.04869400780049,0.6713154473466493,0.19383051648741284,0.009455147145727455,10.419572154591656,0.023637867864318637,0.047275735728637275
2024-09-23,0.0,0.6735996218388088,88.0382888206098,0.7137792484046325,0.07563223824155045,0.009454029780193806,10.418340817773576,0.02363507445048452,0.04727014890096904
2024-09-24,0.0,0.6138287864534336,87.60348071495767,1.2464722483537158,0.07761053621825023,0.00940733772342427,10.249294449670742,0.15286923800564442,0.047036688617121354
2024-09-25,0.0,0.6040662827594312,87.55200376072393,1.229286637677753,0.19273710189211424,0.009401809848395816,10.243271829827242,0.12222352802914561,0.04700904924197908
2024-09-26,0.0,0.5035294117647059,87.64470588235294,1.4423529411764706,0.07294117647058825,0.014117647058823528,10.249411764705881,0.025882352941176467,0.047058823529411764
2024-09-27,0.0,0.541354799227981,87.67358659323071,1.3392646989596573,0.08944122769853599,0.014122299110295156,10.252789154074284,0.044720613849267996,0.044720613849267996
2024-09-30,0.0,0.8000375384182249,87.39178377871103,1.334959998123079,0.0961921967013115,0.009384604556225513,10.278488140205992,0.04457687164207118,0.04457687164207118
2024-10-02,0.0,1.8231949728551275,79.61569700337708,1.44273928098149,0.07267131193091951,0.008549566109519943,16.793485230624547,0.1923652374641987,0.051297396657119645
2024-10-03,0.0,2.8974109563525734,77.0897576522693,2.9719158095159255,0.07657443241788944,0.031043688818063287,16.386928537428343,0.4966990210890126,0.04966990210890126
2024-10-04,0.0,2.898550724637681,77.12008281573499,2.973084886128364,0.09109730848861283,0.051759834368530024,16.391304347826086,0.3933747412008281,0.08074534161490683
2024-10-07,0.0,2.9012537560874523,77.19200082892964,2.9758574241011293,0.09325458501709667,0.051808102787275934,16.350637239664284,0.3543674230649674,0.08082064034815045
2024-10-08,0.0,2.901915264074289,77.20960119393085,2.976535942293342,0.09534864439101236,0.03523754249233065,16.379238869082165,0.3212834756653677,0.08083906807064091
2024-10-09,0.0,2.9004122728873605,77.16961196627234,2.9749943027616066,0.09529926039487041,0.0600799685098096,16.403903126230084,0.31283018086142245,0.08286892208249602
2024-10-10,0.0,6.929177135678392,73.11754082914574,4.173209798994975,0.06477701005025126,0.07066582914572865,15.4424466080402,0.18844221105527637,0.013740577889447237
2024-10-14,0.0,15.591581536779527,63.63217055587823,6.826335030236769,0.06833168198435205,0.07345655813317846,13.75004270730124,0.04783217738904643,0.010249752297652806
2024-10-15,0.0,15.669801533987519,63.34756211629053,7.0185881192496735,0.04761823778507168,0.04421693508613799,13.62051665787997,0.2125814186833557,0.03911498103773746
2024-10-16,0.0,16.487674114792757,63.197095400485225,5.310395140903616,1.0773485349756535,0.049201744116998354,13.754432398500194,0.08483059330516958,0.039022072920378
2024-10-17,0.0,16.11803795300404,63.7956429403302,5.06953483592519,0.8991573611015963,0.049667739946564364,13.96006028636021,0.06850722751250257,0.039391655819688974
2024-10-18,0.0,15.77807941444305,64.0006185460731,5.572069208432845,0.4931186749368568,0.04982732255459528,13.998041270768544,0.06872734145461419,0.039518221336403155
2024-10-21,0.0,15.692488872724752,64.5104864827419,5.372265807658336,0.2580488734175023,0.05022427737656085,14.007377773159455,0.06927486534698048,0.03983304757451377
2024-10-22,0.0,15.371837241427547,65.13315497735579,5.090139712182413,0.06294916854639877,0.05070905244015457,14.147825630803126,0.10316669289548688,0.04021752434908811
2024-10-23,0.0,15.436160055550733,64.66278968839511,5.346758093915459,0.288169429737002,0.05034285218297023,14.104678413332175,0.0711743772241993,0.0399270896623557
2024-10-24,0.0,15.209277990931286,64.96163236832928,5.422043948378096,0.07673526334147192,0.050575514475061034,14.169863969305895,0.06975933031042902,0.040111614928496686
2024-10-25,0.0,15.108579814462168,65.07625919390625,5.265640559758207,0.2096472684707979,0.052411817117699475,14.177396530337708,0.0698824228235993,0.04018239312356959
2024-10-28,0.0,22.966949923659413,57.446677256674015,6.730309526379914,0.45650128776545706,0.01542234080288706,12.2900633858207,0.05243595872981602,0.04164032016779507
2024-10-29,0.0,30.596502821125398,47.335180196208,9.251258069435266,0.06353886036700046,2.073908402378895,10.645300665887257,0.012707772073400092,0.021603212524780157
2024-10-30,0.0,26.163546290934825,47.93025799395226,11.80209740719295,0.05919063243904008,3.142250530785563,10.867914816959402,0.012867528791095671,0.02187479894486264
2024-10-31,0.0,25.798078413141173,48.10294953251717,11.639289219484478,0.06715222893744512,3.1419494808616144,11.211839454517278,0.012913890180277906,0.025827780360555812
2024-11-01,0.0,26.70343974327581,48.005619063575324,10.913355586199785,0.08505921925946928,3.1420360084028194,11.114404649903985,0.010310208395087185,0.025775520987717963
2024-11-04,0.0,26.829173014570884,48.503196739455966,9.577197025925493,0.09375366225243173,3.1772074429990758,11.781710223055589,0.010417073583603527,0.027344818156959255
2024-11-05,0.0,27.351534863229364,48.26817669392145,9.169009886877536,0.08422634859341997,3.16172754719915,11.650447695437524,0.29284853510942943,0.022028429632125226
2024-11-06,0.0,26.777035431707723,47.766763698849715,10.103743219502187,0.41035636885908106,3.128967312550493,11.486131237096215,0.30520254933894153,0.02180018209563868
2024-11-07,0.0,27.04374384991885,47.601947578944674,9.79156815887337,0.6223562638177148,3.1271165863695036,11.477169620835516,0.314372979259051,0.021724961981316532
2024-11-08,0.0,24.345395357614645,43.93399698056237,9.290668050575581,8.334119645216079,3.183383657293829,10.597518399698057,0.29014908473296847,0.02476882430647292
2024-11-11,0.0,22.42393979384385,44.28552745776415,10.272140385918608,8.42458180261797,3.833030162523332,10.707279666155438,0.028533723294218355,0.02496700788244106
2024-11-12,0.0,23.087803670568267,43.90655020804602,10.71937951601306,7.9022124780461365,3.7000365406603253,10.600327687211948,0.0636514728243573,0.02003842662989026
2024-11-13,0.0,22.01741948551752,44.38156060479691,11.045049982723492,7.985320926020803,3.883044001477439,10.603009686759046,0.06434009698673879,0.0202552157180474
2024-11-14,0.0,23.42651992231181,43.84556529927608,10.03943264080984,8.2938026013772,3.9326702371843916,10.378435642398918,0.06356306279795185,0.02001059384379966
2024-11-15,0.0,23.983466986964356,43.86311984079321,9.888013565549157,7.894395968017334,3.93424476866735,10.394366528891558,0.022373735589547934,0.020018605527490255
2024-11-18,0.0,23.78625600648411,43.12974005673595,10.537833613153476,7.8573496207954605,3.8777282463961096,10.752040757251201,0.021999652637063626,0.03705204654663347
2024-11-19,0.0,23.18546752088233,43.15372406362594,11.416059408922925,7.766720344775653,3.7350695691462863,10.700093840147364,0.005792601689122653,0.03707265081038498
2024-11-20,0.0,23.047106200749706,43.2288463100723,11.333805285085937,8.018150800190329,3.857625308993002,10.411178293314146,0.06615061450439264,0.037137187090185333
2024-11-21,0.0,22.409501209752467,43.32891308393821,11.514749674297413,8.077424157826169,4.105015819839941,10.460869160617904,0.0663037409268565,0.03722315280104225
2024-11-22,0.0,22.23128744259773,43.414764912935034,11.62964171659013,8.008345182871397,4.113149490664118,10.490920534278187,0.07459381337560315,0.03729690668780158
2024-11-25,0.0,22.006657045761372,43.35110097295284,11.538103440249522,8.087379544713933,4.107117918160235,10.621013919277502,0.2513849448349704,0.03724221404962525
2024-11-26,0.0,21.642082081163544,42.72556261613636,12.945332752173613,7.784863848042027,4.047853914798926,10.552637012227295,0.264962951067881,0.03670482439035581
2024-11-27,0.0,23.495375541754164,41.60783700460212,12.783164291139807,7.690675126223136,3.9374916223582503,10.190563424333138,0.26026540369063045,0.03462758589875341
2024-11-28,0.0,23.732099581405596,41.03216567525887,13.437981934346773,7.519277373870898,3.888521700815158,10.18836748182419,0.16743776162150253,0.03414849085701697
2024-11-29,0.0,22.904773768644997,40.34901480767356,12.960776455040785,10.361038595274977,4.271152658773573,9.080667699340317,0.0389960678964871,0.03357994735530834
2024-12-02,0.0,24.66102525566047,40.56697269687762,13.810566210344039,10.406116247917144,4.294224632709294,6.145652955206325,0.07078990644841594,0.044652094836693135
2024-12-03,0.0,24.513563258687935,40.826723344581275,13.849204610193262,9.994960340067488,4.319865024760068,6.446382400631053,0.004382312984793374,0.044918708094132086
2024-12-04,0.0,24.732791091216768,40.68453518205143,14.120858125443528,9.865167312626236,4.304820132103281,6.242698837272777,0.004367050603198864,0.04476226868278836
2024-12-05,0.0,25.229800583550887,40.85843406533137,13.239584932979401,9.62091130465305,4.677182282868613,6.25342781300046,0.07239541056972994,0.04826360704648663
2024-12-06,0.0,25.25374180197738,40.78372548804923,13.205522647892876,9.603319720144963,4.778119628173825,6.243088478425104,0.08430687703239793,0.04817535830422739
2024-12-09,0.0,19.961720333258278,32.259712815893856,10.304332011154798,28.532208615523185,3.944018152529749,4.893215318795143,0.06668629726499575,0.038106455579997575
2024-12-10,0.0,19.96309387670236,32.270333021450604,10.30252625012995,28.540735350175,3.9453165609730743,4.874034029871435,0.06584191010846588,0.03811900058911183
2024-12-11,0.0,20.10437245406388,32.56088393153726,10.602458084931554,27.666567597335618,3.980838825853599,4.979982167520411,0.06643472787985803,0.03846221087781255
