date,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,HAITONG INTERNATIONAL SECURITIES CO LTD,CCB INTERNATIONAL SECURITIES LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,BOCI SECURITIES LTD,BNP PARIBAS,FUTU SECURITIES INTERNATIONAL
2024-04-30,0.0,26.75636934939759,3.189529831325301,2.7439036144578313,2.108144578313253,2.4212048192771083,1.5981686746987953,0.887421686746988,0.0,1.4750843373493976
2024-05-02,0.0,64.66233648812073,7.754144420307768,6.631094853856707,5.506268485679314,5.851240084617131,3.835450606421404,2.1911869218150217,0.0,3.56827813918192
2024-05-03,0.0,64.6555593447991,7.7528659081235825,6.630399860717816,5.576029333477773,5.850626826655597,3.8324866414258705,2.1355253731530723,0.0,3.56650671164718
2024-05-06,0.0,64.5339160658995,7.73733198111252,6.617114947924133,5.72035966237224,5.83890429576557,3.824807730367135,2.1321763178764956,0.0,3.595388998682397
2024-05-07,0.0,64.52371857223376,7.73722407447824,6.6170226640975605,5.73120443405415,5.838822865046041,3.8247543887075084,2.1319141448328938,0.0,3.595338856549848
2024-05-08,53.564298185455606,30.437180660031792,3.649699946615374,3.1213872776596525,2.75769324927701,2.754294239665957,1.804216230641056,0.9987605982928823,0.0,0.9124696123606726
2024-05-09,53.55783857355675,30.433510073820084,3.649040544825265,3.121010852483131,2.7696394957946233,2.7539620842481467,1.8039986503305436,0.9986401522856835,0.0,0.9123595726557753
2024-05-10,53.55789729028384,30.43354343879808,3.648934912986083,3.121014274121258,2.7696425322160088,2.753965103482015,1.8040006280969967,0.9986412471185379,0.0,0.9123605728971865
2024-05-13,53.56594269910517,30.43811513244617,3.6494830520024126,3.121483109475948,2.7700585848914874,2.75306301505979,1.8009821579718435,0.9918833851454062,0.0,0.9089888639017706
2024-05-14,53.55243718537977,30.430988914741125,3.6485629124330177,3.120696093867627,2.769360173506318,2.7523688887462545,1.8005280786067086,0.9916333028356946,0.0,0.9334244498834777
2024-05-16,53.552789416616434,30.431189068934305,3.64858691017979,3.1207166196681713,2.769378388459921,2.7523869919428288,1.8005399212466529,0.9916398251200744,0.0,0.9327728578318277
2024-05-20,53.55819087585048,30.43425842963409,3.648954915164627,3.1210313824244307,2.769657714422804,2.7526646041138334,1.8007215279022506,0.9917398442254954,0.0,0.9227807062619936
2024-05-21,53.5610094610645,30.435860081023115,3.6491469472367033,3.121195631678619,2.7698034720773133,2.7528094674788104,1.7953343567773425,0.9897089000689508,0.0,0.9251316825946392
2024-05-22,52.69699917793908,29.955676210538883,3.59028135603943,3.0708465970254,2.72512286007632,2.708402991362714,1.7663732270019297,0.9661926714049638,1.6020223110532188,0.9180825975580715
2024-05-23,52.69694233368375,29.955643897349642,3.590277483202774,3.070843284503042,2.725119920486172,2.708400069808289,1.7663713216150523,0.9661916291728869,1.6020205829516816,0.918189477226707
2024-05-24,52.711384716025364,29.963853687961695,3.591153552681962,3.0716848948671713,2.7258667802103886,2.709142347208267,1.7461387049893016,0.9578244629666952,1.6053729288953114,0.9175779241938467
2024-05-27,52.72077082085783,29.980196946854225,3.5916850962087086,3.072231857474791,2.7263521643735302,2.709193078194715,1.7464496329041221,0.9514119732857158,1.6028529029070742,0.898855526939284
2024-05-28,52.71474057568162,29.978925915985265,3.591166369872889,3.0718804530652903,2.7260403219681195,2.7088831984597106,1.7462498725571023,0.953461278744025,1.6026695672722677,0.9059824463937114
2024-05-30,52.711953475724926,29.977340889440324,3.5909765000276677,3.071718038572034,2.7258961925124807,2.708739976124503,1.7461575459537457,0.9534108679507691,1.608087769286724,0.9057187444068306
2024-05-31,47.094040289156624,26.77815248192771,3.207746698795181,2.7439036144578313,2.4349879518072286,2.4158072289156625,1.557879518072289,0.8516626506024096,1.4364722891566266,0.8090602409638554
2024-06-03,52.72304349466449,29.978861217743187,3.5911586196902503,3.0718738235660963,2.726034438834842,2.704561104182262,1.7440879798475064,0.9534592210562746,1.6011554216524928,0.905764678762604
2024-06-05,52.722986603290856,29.978828868726865,3.5910468385236283,3.0718705088272293,2.726031497277726,2.7045581857961807,1.744086097870399,0.9534581922157299,1.6011536939083169,0.9059795135630679
2024-06-07,52.72292971204001,29.979012331723176,3.5909350575982435,3.0718671940955162,2.7260285557269577,2.7045552674163984,1.7440842158973526,0.9534571633774056,1.6011519661678697,0.905978535957073
2024-06-11,52.72145058261181,29.980976754110504,3.5908343147573687,3.071781013581817,2.72595207763515,2.7044793917526575,1.7440352860237076,0.953430414360297,1.6011070462249695,0.9059531189417217
2024-06-13,52.72105236963801,29.980750303324754,3.590699290521489,3.071757811962007,2.7259314881128347,2.704458964416739,1.7440221130652633,0.9539627236039097,1.6014186592122008,0.9059462761427921
2024-06-14,52.720899324169224,29.98084735324263,3.5907109138820696,3.0717677554704363,2.7259403121557413,2.7044677189514905,1.7440277585945154,0.9539658116521753,1.6014238431234697,0.9059492087582474
2024-06-17,52.72095621138762,29.98087970335488,3.590606885757476,3.0717710699875522,2.7259432535160717,2.7044706371423355,1.7440296404457218,0.9539668410060401,1.601425571101351,0.9059501863009516
2024-06-27,52.72106998619272,29.98094440378882,3.5905067316624963,3.0717776990432424,2.7259491362557764,2.704476473542919,1.7440334041603178,0.9539688997204337,1.6014290270683005,0.9058442385649859
2024-07-02,52.7211268737794,29.980976754110504,3.5904027029808354,3.071781013581817,2.72595207763515,2.7044793917526575,1.7440352860237076,0.9539699290809627,1.601430755057369,0.9058452159975886
2024-07-03,52.72118376148887,29.98100910450201,3.5902986740746754,3.0717843281275448,2.725955019020871,2.704482309968694,1.7440371678911586,0.9539709584437129,1.6014324830501665,0.9058461934323007
2024-07-04,52.7202735728693,29.980491506615493,3.590236690470347,3.071731296254249,2.7259079576110405,2.704435619267827,1.7440070584992775,0.9556809080695478,1.601404835612892,0.9058305547300275
2024-07-05,52.720216687124065,29.980351256259702,3.5902328165661377,3.0717279818229666,2.7259050163268794,2.7044327011525513,1.7440051766968037,0.9556798768795144,1.601403107679759,0.9060453794916203
2024-07-08,52.718851466065594,29.979574897408256,3.5901398453730367,3.0716484376179123,2.7258344274111748,2.704362668275093,1.743960014655695,0.9556551289862951,1.6039511972939906,0.9060219169129413
2024-07-09,52.7189083488647,29.97960724489096,3.590035820673078,3.071651751877539,2.7258373685430053,2.704365586239238,1.743961896360709,0.9556561601229228,1.6039529279317257,0.9060228944961254
2024-07-12,52.719078997998494,29.979704287757897,3.5900474414847046,3.0716616946993307,2.725846191976577,2.7043743401694544,1.7438596427473159,0.9556592535461561,1.6039581198673398,0.9058100297527358
2024-07-15,52.719135881288594,29.979736635519817,3.5900513151052986,3.0716650089875657,2.725849133133795,2.704377258158787,1.743861524352151,0.9555523858224632,1.603959850520014,0.9058110071115152
2024-07-17,52.71919276470145,29.9796610843659,3.5900551887342513,3.0716683232829527,2.7258520742973595,2.7043801761544164,1.7438634059610472,0.9555534168537948,1.603961581176423,0.9058119844724037
2024-07-22,52.605670794345926,30.130438181316944,3.5823246049119772,3.0650539989344363,2.719982407442766,2.698556745443751,1.7401082875782756,0.9534957922777634,1.6005077179907252,0.9038614697574326
2024-07-26,52.65272301247016,30.15738782245027,3.585528752224556,3.067795482640332,2.7224152479254844,2.700970422119477,1.741664696867818,0.9543486298392152,1.5124960206916578,0.9046699127710266
2024-07-31,47.09375113253012,26.973429590361448,3.206975614457831,2.7439036144578313,2.4349879518072286,2.4158072289156625,1.5576867469879518,0.8535903614457832,1.3508819277108433,0.8092530120481927
2024-08-08,52.64761689650984,30.154463242096753,3.5851810375283275,3.06749797628965,2.722151235598055,2.700708489452149,1.7413880425325643,0.9542560797393965,1.5220470673837931,0.904689932869464
2024-08-09,52.605670794345926,30.130438181316944,3.5823246049119772,3.0650539989344363,2.719982407442766,2.698556745443751,1.7400006209350647,0.9534957922777634,1.6005077179907252,0.9039691364006437
2024-08-12,52.604934500773105,30.130016461611742,3.5822744650213045,3.0650110990051,2.7199443372968184,2.6985189751813903,1.7399762670725523,0.9534824467046917,1.601454302762451,0.9043871445708458
2024-08-13,52.604991138008494,30.130048901169943,3.5822783218861414,3.0650143989570284,2.7199472657317485,2.69852188054865,1.739978140422388,0.9534834732739724,1.6014560269722644,0.9042804530293692
2024-08-14,52.60504777536584,30.130081340798,3.582282178759283,3.0650176989160633,2.7199501941729842,2.6985247859221655,1.7399800137762576,0.9534844998454636,1.6014577511857908,0.904173761258153
2024-08-16,52.60584071117441,30.130535502925415,3.5823361758553043,3.0650638990886736,2.7199911930124054,2.698565461808294,1.7386065702713185,0.9534988720784492,1.6014818905650052,0.9040797232207246
2024-08-19,52.59355289177591,30.123497528175175,3.6048576834270913,3.0643479528909183,2.719355849862416,2.6979351233405215,1.7382004616861932,0.9532761511452147,1.6011078119460682,0.9038685457504932
2024-08-20,52.52407279984047,30.124606373274503,3.604861563766473,3.064351251415045,2.7193587770302896,2.697938027450706,1.7382023327191984,1.0681311461216627,1.601109535409862,0.857368192971787
2024-08-27,52.53068857204358,30.128400776923158,3.6053156211473723,3.064737227763584,2.719701299177723,2.6982778515057775,1.7384212713898537,1.0682656846669258,1.586024123026002,0.860167572356015
2024-08-28,52.53074512428828,30.12843321184338,3.605319502472684,3.064740527125811,2.719704227089341,2.6982807563538476,1.7384231428982575,1.0682668347150985,1.5860258304702928,0.8600608427430134
2024-08-29,52.53063201992065,30.128368342072775,3.6053117398304177,3.064733928408461,2.7196983712724094,2.6982749466639624,1.7384193998854798,1.0682645346212296,1.5860224155853877,0.8602743017392165
2024-08-30,52.529840302984574,30.127698953945035,3.605257402270512,3.0646877381826374,2.7196573812599394,2.698234279535254,1.7383931992473383,1.0705091635692054,1.5859985118027922,0.8597230672027026
2024-09-02,52.529274805498304,30.12845114756249,3.605218590730508,3.0646547460166196,2.7196281034360634,2.698205232336678,1.7383744849893343,1.0704976392577372,1.5859814381135044,0.8597138120587581
2024-09-03,52.529783752688054,30.128635403328513,3.605253521078908,3.0646844389340697,2.719654453449185,2.698231374787253,1.7383913278034058,1.070508011126893,1.5857814970940853,0.8590762197096347
2024-09-05,52.52989685340287,30.128700272626595,3.6052612834704725,3.064691037438308,2.719660309076998,2.698237184289509,1.7383950706952997,1.0705103160139995,1.5856772575117257,0.8589704154742257
2024-09-11,52.52938790402153,30.12840836298498,3.6052263529716577,3.064661344392996,2.7196339589504093,2.6982110417263607,1.7383782278087008,1.0714688197535298,1.5856618942708374,0.8589620931190008
2024-09-16,52.52955755271951,30.128505665570355,3.6052379963960552,3.0646712420108355,2.7196427422692055,2.6982197558577905,1.7383838420679703,1.0714722801648815,1.5855593621200081,0.8587495608233958
2024-09-17,52.52961410252901,30.128538099905143,3.6052418775542336,3.0646745412309886,2.719645670054745,2.698222660580775,1.738385713495785,1.0714734336402991,1.5853457623993268,0.8588581386096962
2024-09-19,52.64295787995616,29.977775609804684,3.6130209511286737,3.0712872261901802,2.725513882086642,2.7040446479285754,1.7421366491681547,1.073785364699693,1.5887664819364575,0.8607113071007888
2024-09-23,52.64307146854189,29.97784029334969,3.6130287470040696,3.071293853157708,2.725519762973274,2.704050482490684,1.7421404082053769,1.073787681624233,1.5886620242127483,0.8606052784403203
2024-09-25,52.64250353051496,29.977516878416004,3.6129897679635126,3.071260718606048,2.725490358793895,2.7040213099319232,1.7420137285138353,1.0748549437779984,1.5886448849852994,0.8607038784965243
2024-09-27,52.6270035547842,29.965454758548347,3.611925964953337,3.070356421442946,2.7246878697103116,2.703225142161234,1.7738566834154887,1.0802546690028296,1.580627423732435,0.8626075122488648
2024-09-30,47.031486072289155,26.780176578313252,3.2278912771084336,2.7439036144578313,2.4349879518072286,2.4158072289156625,1.586313253012048,0.9875662650602409,1.4123759036144579,0.7681927710843374
2024-10-02,52.434556449097855,29.9529117263676,3.6288062087013593,3.0591287024618135,2.714724195949586,2.6933399535795597,1.8012194502832979,1.4175925896752932,1.3647659889260229,0.9329547349576179
2024-10-03,52.38591918887159,29.946599761904746,3.62544019964482,3.055217526742644,2.712206071336686,2.690841664568052,1.7995486746524771,1.448485307147788,1.3633927000883945,0.9723489050428044
2024-10-04,52.30864585088339,29.862869207675313,3.6200923911069363,3.0507108413541473,2.708205354737853,2.7024165296119436,1.8001102132271711,1.5017713183122583,1.3613815889624308,1.0837967041285554
2024-10-07,52.30741222751898,29.825396042885917,3.6200070164908977,3.050638894774175,2.7113574237656617,2.716824518559164,1.820542566236201,1.5060238187041388,1.3603847013227277,1.081412789742142
2024-10-08,52.393287784253204,29.885099201463095,3.4917327421845923,3.0556472731727147,2.7149497962672036,2.712158074111659,1.8354499433415692,1.5064562247035345,1.3626181093355476,1.0426008511668794
2024-10-09,52.3926689675139,29.884746228774727,3.4916915013546803,3.0556111829450914,2.7296277845537325,2.7066500351282543,1.8111620434998175,1.5064384319600685,1.3626020154630116,1.0588018088067168
2024-10-10,52.39148763069282,29.884072394976908,3.49161277156634,3.0555422857869123,2.7295662375878447,2.706589006258925,1.811121205870182,1.5162825272289964,1.3625712918529143,1.0511546481781529
2024-10-14,52.3944129430489,29.873714853036315,3.4918077280076476,3.055712893952615,2.7266047338582733,2.706740130394178,1.8171280239075165,1.5163671898376143,1.3626473718959964,1.0548641320609489
2024-10-15,52.39238769201011,29.87256011594433,3.491672755844946,3.055594778577996,2.726499339814149,2.70663550419545,1.8170577847310223,1.5163085762554804,1.3617357235166765,1.0595477291098343
2024-10-16,52.3918251500628,29.87223937148355,3.4916352654292964,3.055561970372211,2.7264700651367475,2.706606442797902,1.8170382748123173,1.517366004824657,1.3617211024333589,1.0595363526471635
2024-10-17,52.38867513838519,29.870443329780727,3.491425333978568,3.055378257438738,2.726306138560049,2.7064437105037498,1.820579419192799,1.5172747745493094,1.3619613235966466,1.0615125740142246
2024-10-18,52.38833765959997,29.87025090955055,3.491402842820369,3.0553585752203962,2.7262885761673883,2.7064262760614155,1.8205676913350293,1.5172650005276072,1.3619525500773357,1.062149918639939
2024-10-22,52.38597542984083,29.868904037350298,3.49124541282612,3.055220806791894,2.7261656457539734,2.7063042412541316,1.8273565729286962,1.5171965859014356,1.3616764207205114,1.0599548466321025
2024-10-23,52.38366964912,29.867589350690043,3.4910917448587195,3.05508633054751,2.7260456529479558,2.706185122652387,1.8317850185583022,1.5171298061458083,1.361509132002802,1.0599081924764764
2024-10-30,52.384232015945386,29.867909995301574,3.4911292236034286,3.0551191285399475,2.7260749185120137,2.7062141750029864,1.8318046837542032,1.5171460933490244,1.361523748534508,1.0588460174569365
2024-11-05,52.38136407136915,29.855325131491426,3.4909380904181853,3.0549518661406103,2.7259256707044948,2.7060660145362463,1.848236217560717,1.5170630322685748,1.3614492075037483,1.0586806980068415
2024-11-06,52.38097045642639,29.855100786396545,3.4909118580849685,3.0549289099857777,2.7259051869867474,2.7060456800520587,1.8482223291596438,1.517051632437944,1.3614389770188922,1.0594241834510383
2024-11-07,52.38755022600961,29.837915373984973,3.4913503645780968,3.055312651030391,2.726247598131096,2.7063855965694747,1.8501722860076861,1.5258311686149386,1.3618247168012474,1.057410018272483
2024-11-08,52.38321976435325,29.8286856534597,3.4910617624423317,3.05506009266058,2.726022240949122,2.7061618812210244,1.865048808412125,1.5257050403012218,1.3617121455950476,1.057322610605596
2024-11-11,52.40431642466742,29.770354040783527,3.492467742152425,3.056290478370053,2.7271201109442247,2.7072517527146074,1.8872792387517372,1.526319498158521,1.3626901435712482,1.0659105698862457
2024-11-12,52.40527320924044,29.77411953502828,3.492531506733007,3.056346279337987,2.7277068944629344,2.7073011810229803,1.8819437716227263,1.5263473653085766,1.3619632337759768,1.0664670234670817
2024-11-15,52.40375362653248,29.776478043597137,3.4924302346632388,3.0562576552230607,2.7276277998227316,2.707222678082188,1.8815670152332566,1.5263031061926395,1.3619237412659257,1.0664360993873423
2024-11-18,52.356293281872645,29.86218057375859,3.4892672562281666,3.0534897038522506,2.7094919531125528,2.7047708361342164,1.8852278479402642,1.524920784002677,1.3617632731558948,1.0525944899427429
2024-11-20,52.356068573577865,29.86205240808347,3.489252280620727,3.0534765985611485,2.7117335749327394,2.704759227511752,1.885219756719354,1.5249142391858543,1.3605771544168523,1.0519461863902417
2024-11-22,52.35573151475226,29.865079070489596,3.4892298174505925,3.0534569408354186,2.7117161172863007,2.70474181476489,1.885207620018213,1.5249044220659558,1.361426770964092,1.0485059113726796
2024-11-25,52.358034836559874,29.866392945511848,3.4893833215445627,3.0535912736726636,2.7118354156837876,2.704860806337076,1.8852905572573162,1.5249715082379611,1.3570872961784963,1.0485520390164196
2024-11-26,52.35786629394589,29.875202815353592,3.489372089079707,3.0535814440398883,2.7118266861768254,2.7048520992816605,1.885284488431402,1.5153094789771349,1.3570829276600633,1.0496216770538402
2024-11-27,52.35831574332784,29.875459269491078,3.489402042480024,3.053607656534589,2.711849964986951,2.7048753182206733,1.8853006720539998,1.5153224866674209,1.3562361590415095,1.049630687195915
2024-11-29,52.359046115031184,29.87555410559092,3.489450717852355,3.053650252798311,2.7118877939058157,2.7049130498467857,1.8847904522595518,1.5153436246404437,1.355718559067924,1.0496453290067143
2024-12-02,52.35355661882005,29.877274189746522,3.489664156670455,3.053837035061065,2.7120536716247905,2.705078500942417,1.88490573901355,1.520801829393682,1.3536552777803883,1.049172980947081
2024-12-03,52.352994817166845,29.87909976254005,3.4896267093752003,3.0538042645903323,2.712024568802849,2.705049472970451,1.8848855122471426,1.519712418129464,1.3547138434849317,1.0480886306927322
2024-12-05,52.35293863766468,29.879067699561503,3.489622964689877,3.053800987581941,2.7120216585550074,2.705046570207519,1.8848834895943776,1.5197107873404825,1.3547123897543558,1.0481948150502636
2024-12-10,52.36451416153935,29.863670906934647,3.4903945396003304,3.0544761998462397,2.712621301522033,2.705644670943988,1.8853002477440157,1.521120131570065,1.3550119241457188,1.0472459161536214
2024-12-23,52.36406453109774,29.864273135927455,3.4903645691582605,3.0544499724381455,2.71259800946761,2.7056214387947417,1.8852840595219629,1.5211070703982499,1.3550002892700865,1.0472369239257495
2024-12-30,52.3626594857342,29.863364481483124,3.490270914844012,3.054368014690778,2.712525224375572,2.705548840899752,1.8852334731198086,1.5210662556819772,1.354963931571518,1.0499993775992649
2025-01-02,52.36294048877479,29.863310083455403,3.4902896453047867,3.054384405888392,2.7125397810815,2.7055633601670737,1.8852435901830629,1.521074418450007,1.3549712029551415,1.0496830237398438
2025-01-06,52.36310909204682,29.86329891033815,3.4903008836777474,3.0543942406914053,2.7125485151800506,2.7055720718022678,1.8852496604731368,1.5210793161528777,1.3549755658227767,1.0494717438147643
2025-01-07,52.37221528138617,29.86838492899254,3.490907863309957,3.054925414121612,2.7130202400413066,2.706042583427423,1.8684017440714968,1.5213438389532465,1.355211202404838,1.049546903291412
2025-01-08,52.37333972194094,29.86891885753453,3.490982813707862,3.0549910039006387,2.7130784890568855,2.7039536652698466,1.8684418589813276,1.5213765024695993,1.3552402990246408,1.0496767881137272
2025-01-09,52.37350839218865,29.86890770026156,3.4909940565451345,3.0550008426104123,2.713087226624954,2.703962373451088,1.8684478763663723,1.521166699690405,1.3552446636253739,1.0496801686360464
2025-01-10,52.308930979001,29.832078836715127,3.6207131623502495,3.05123397539532,2.7097419446259723,2.7006283425489253,1.8661440488353203,1.5192910756677098,1.3428517394560808,1.0483858954042955
2025-01-13,52.30304271341695,29.828613518810382,3.6203055891059766,3.0508905067816445,2.7094369167858776,2.700324340600747,1.8659339823787522,1.5191200534505553,1.3540644970431825,1.0482678816259372
2025-01-14,52.3022577114978,29.828165829390365,3.6202512529395143,3.05084471680885,2.7093962515956873,2.7002838121786956,1.865905977091083,1.5205981257719,1.3540441742632126,1.0482521484628904
2025-01-16,52.304971675364044,29.829713612751906,3.6204391077572047,3.051003025124498,2.7095368421523456,2.7004239298909223,1.8660027989420163,1.5206770296003194,1.3489254361556131,1.0483065422611337
2025-01-21,52.30474737015292,29.82969290095536,3.62042358182664,3.050989941169842,2.7095252225449937,2.7004123493634826,1.8659947967552573,1.5206705083123566,1.3489196514090573,1.048623677510093
2025-01-22,52.30469129415073,29.829553710336754,3.6204197003648053,3.0509866701987125,2.7095223176587275,2.700409454247142,1.8659927962192913,1.520668877999105,1.348918205230171,1.0488369735945606
2025-01-24,52.31052384244621,29.812615054286155,3.6208234169766387,3.0513268887653933,2.709824459194876,2.7007105795988027,1.866200874937159,1.5294162183340212,1.3490686244446615,1.0494900410160823
2025-01-27,52.31293575695275,29.813453508157156,3.6209903645788333,3.0514675782298957,2.709949402790223,2.7008351029747213,1.8662869210447444,1.5294867360978013,1.349130826807525,1.0454638023663463
2025-02-04,52.312823569950815,29.786046731308247,3.6209825992327076,3.051461034246192,2.709943591204723,2.70082931093517,1.866282918724259,1.5568262968662752,1.3491279335471777,1.0456760139844286
2025-02-11,52.31338450977232,29.786366121060055,3.621021426296403,3.0514937544453904,2.709972649381487,2.6997859916166296,1.8663029304983492,1.5568429903996284,1.3491423999730094,1.0456872265567307
2025-02-12,52.31321622656275,29.786270303415318,3.621009778089865,3.051483938311952,2.709963931863025,2.699777306866903,1.86629692692106,1.5568379823020322,1.3491380600126845,1.0460055456544062
2025-02-13,52.32960086971169,29.79559944516691,3.622143888307747,3.052439671470996,2.7108127000170947,2.7006228845420175,1.8668814562496552,1.557325588238365,1.3495606137623188,1.015012882533208
2025-02-14,52.3328423288615,29.815779309337042,3.6245970818340343,3.054507017626296,2.712648670197111,2.70245195339781,1.8659991742720201,1.5253214993143331,1.350474639671588,1.015378325488255
2025-02-17,52.32673981771319,29.82963151620147,3.626294099114708,3.0559371217387867,2.713918718030232,2.703717227181783,1.8668728252663154,1.5099280296847661,1.351106924791532,1.0158537202772129
2025-02-18,52.281272591774005,29.84732382513524,3.62844489723809,3.0577496343610293,2.7155283754728474,2.7053208339989454,1.8786174224178873,1.5161959761918788,1.3530902082194267,1.0164562351906437
2025-02-19,52.2814411175567,29.848279621538985,3.628456593328984,3.0577594908473933,2.715537128827963,2.7053295544506173,1.8786234780369608,1.5183498265923296,1.3530945698306707,1.0131286189893904
2025-02-20,52.28065467319934,29.84965721944368,3.6284020122165894,3.0577134944546702,2.715496280320222,2.7052888594904663,1.877520753464787,1.5183269867924292,1.3530742158854334,1.013865504732387
2025-02-21,52.26538022939066,29.859346234984947,3.6295797692416656,3.058706009489289,2.7163777137473746,2.7061669796514622,1.8781301851787138,1.518819826414124,1.3535134154718749,1.013979636429895
2025-02-24,52.26049341189911,29.869880832465174,3.629240403224898,3.0584200202175555,2.7161237322003755,2.7059139528089684,1.8747304389864026,1.5174956316491632,1.3533868618525433,1.0143147146958076
2025-02-25,52.25981943982225,29.87046284840415,3.6291935990994046,3.0583805776184074,2.716088703990091,2.7058790562680533,1.8747062617181633,1.5174760614228657,1.3533694080381125,1.014624043618504
