date,UBS SECURITIES HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,PRIME CHINA SECURITIES LTD,BOCI SECURITIES LTD,PARTNERS CAPITAL SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,UOB KAY HIAN (HONG KONG) LTD,EVERBRIGHT SECURITIES INVESTMENT
2024-07-08,42.09966457639047,11.973871214429693,12.137692639084957,9.931937364815738,5.802883883660423,4.290918434619342,3.60813738592113,2.8477437374710908,4.045411920343839,3.2617388432633216
2024-07-09,42.24937460999298,11.628900614076034,12.180855319622639,9.967256189599402,5.819071803860537,4.306177310182753,3.6209682332621713,2.8942602982596792,4.059797753595116,3.273337867548694
2024-07-10,42.30035482001543,11.65099984699487,12.179360616673666,9.979283179787634,5.826093387148693,4.311373359253149,3.6253374747650433,2.7852131657474026,4.064696508761021,3.277287640853092
2024-07-11,42.290510835322394,11.648288468694606,12.17652628017716,9.976960837308777,5.82473755988986,4.310370032128942,3.6244937994162063,2.807836637290496,4.063750587376099,3.276524962395464
2024-07-12,42.294961460867135,11.644657126499016,12.177807729794072,9.97801080610519,5.825350551439582,4.310823652636082,3.624875238759734,2.8024653983566536,4.06417825381508,3.2768697817274517
2024-07-15,42.309518122329685,11.648664869402262,12.16580272681199,9.981444939164005,5.827355462969208,4.295706162883257,3.6261228124628904,2.8050495472146646,4.062337774407232,3.2779975823548053
2024-07-16,42.322284850200894,11.652179807436314,12.169473709126155,9.984456800252362,5.829113844172921,4.297002375036694,3.6272169805184196,2.775721359658891,4.063563568582832,3.2789867050145194
2024-07-18,42.32201538410393,11.652105617977382,12.169396226055614,9.984393229190125,5.829076730190019,4.296975016011472,3.6271938860185355,2.7757036866338245,4.063537695863094,3.2796025279560013
2024-07-19,42.3236438892723,11.660654802232399,12.169864491200132,9.984777417793365,5.829301026729203,4.29714035894135,3.62733345649826,2.7638617774565315,4.063694056378527,3.279728723497932
2024-07-22,42.248776723679896,11.63598478264118,12.329272274393768,9.967115139320914,5.818989456052589,4.289539058834291,3.6209169916197395,2.758972725419597,4.056505704245338,3.2739271437926805
2024-07-23,41.93994932344565,11.71147648766371,12.688682056382033,9.894258159900096,5.720744134647358,4.258183661152431,3.5944490446706583,2.915407812301523,4.026853718842993,3.249995600993546
2024-07-25,41.913033162367796,11.703960312926101,12.680538732043194,9.887908236958513,5.717072683606113,4.255450850093488,3.592142204270677,2.9777146239132604,4.024269370385692,3.2479098234351613
2024-07-26,41.919758963202085,11.705838452017876,12.650479504785805,9.889494953462945,5.717990104497035,4.256133723956779,3.592718636735986,2.994239498079426,4.024915146466461,3.2484310167956014
2024-07-29,41.93963757112109,11.615804870514843,12.624369142611918,9.8941846128875,5.720701610626444,4.226042711305868,3.594422326044068,3.1080419260729983,4.0268237860217155,3.249971442793554
2024-07-30,41.86570226526792,11.75559085091163,12.60211366669896,9.876742173994673,5.71061659683587,4.218592628794328,3.6361647639787997,3.0544837268883063,4.035751252198514,3.244242074430999
2024-07-31,41.874751367627326,11.758131774368048,12.599252776815945,9.878876991902269,5.7118509235358665,4.219504460543112,3.6369507062982773,3.0551439412022723,4.020593753461938,3.2449433042449454
2024-08-01,41.874751367627326,11.758131774368048,12.038209424691559,9.878876991902269,5.7118509235358665,4.219504460543112,3.6369507062982773,3.6161872933266572,4.020593753461938,3.2449433042449454
2024-08-02,41.86862715909196,11.756412140253916,11.7625795090518,9.877432199973535,5.711015561771648,4.218887355380971,3.63641879998646,3.9041528061143373,4.020005739114914,3.2444687292604595
2024-08-05,41.77155080497112,11.984998663850156,11.727311708727777,9.854530443429054,5.697774034483027,4.20910546782706,3.5800165071111447,3.927081269251527,4.010684977313596,3.236946123035543
2024-08-07,41.76487247468724,11.983082532464401,11.709449027669931,9.85295492593388,5.696863088728037,4.208432526651256,3.5794441430931587,3.9584289134202053,4.010043759105822,3.236428608246071
2024-08-08,41.76320322576375,11.986600372601957,11.708981027074552,9.852561125272493,5.69663539779988,4.2082643249772556,3.5793010806838055,3.9582707038337537,4.009883486588958,3.236299255403595
2024-08-09,41.75652756417974,11.98468436804652,11.707109398732067,9.850986237363331,5.695724816064144,4.207591652712684,3.5787289453858318,3.9736225454838876,4.0092425246157335,3.235781947416062
2024-08-12,41.75652756417974,11.952715260945599,11.547263863227464,9.16365043469354,6.542906154238539,4.207591652712684,3.5787289453858318,4.005591652584807,4.0092425246157335,3.235781947416062
2024-08-14,41.73818049419651,11.943469069482699,11.542190202399519,9.159624090894509,6.540031318515643,4.205742912335637,3.5771565160138947,4.051764258060377,4.007480935291386,3.234360202809821
2024-08-21,41.731512829121286,11.957536080765397,11.540346340075072,9.158160842977853,6.538986549963277,4.205071045838346,3.576585066053977,4.051116989618948,4.006840741100947,3.233843514484896
2024-08-22,41.71818388787767,11.953716873527657,11.53666038220128,9.155235749217763,6.536898013947962,4.203727956621219,3.575442713693223,4.081762823841925,4.005560966149357,3.2328106329219364
2024-08-23,41.74485029026862,11.961357729253153,11.544034654025442,9.161087806467638,6.5410764209777845,4.206414993562583,3.5777281486101735,4.020451566476444,4.008121334088957,3.2348770562691973
2024-08-26,41.72484729402183,12.003543450813297,11.538503066769724,9.156698062493588,6.537942115160682,4.204399393967815,3.576013798642906,4.01852507549527,4.006200751419597,3.2333269912152933
2024-08-27,41.76629144119112,12.127384279905991,11.549963945603931,9.165793159700597,6.544436073863411,4.2085755086463,3.579565755133149,3.8112712688440595,4.010180000818921,3.2365385662925155
2024-08-28,41.76751817370491,12.127740477597715,11.547366048320528,9.166062371452362,6.544628292809339,4.208699120205646,3.579670891824617,3.811383211040099,4.010297785233656,3.2366336278111323
2024-08-30,41.734154303194934,12.102076856201434,11.538142018681874,9.158740525879074,6.539400447334081,4.205337213666742,3.5768114526880517,3.904194614129861,4.007094361571842,3.2340482066521012
2024-09-11,41.734154303194934,12.517452569764986,11.12276630511832,9.158740525879074,6.539400447334081,4.205337213666742,3.5768114526880517,3.904194614129861,4.007094361571842,3.2340482066521012
2024-09-12,41.754166226183926,12.52345480704586,11.128099777101614,9.163132228865276,6.478601553412545,4.20735371276365,3.5785265677187117,3.922050362114377,4.009015801340114,3.2355989634539286
2024-09-16,41.76751817370491,12.527459497510982,11.131658267610732,9.166062371452362,6.464684488826686,4.208699120205646,3.579670891824617,3.9073157758192827,4.010297785233656,3.2366336278111323
2024-09-20,41.76801903785391,12.527609723227396,11.130592583837753,9.166172288254465,6.464762011476742,4.208749589723478,3.5797138182155868,3.9073626312341245,4.010345875579343,3.236672440597204
2024-09-24,41.73308302649723,12.535125605536928,11.137270332086919,9.171671491507876,6.468640515956917,4.211274609841883,3.581861451192183,3.909706835621541,4.0127518642944535,3.23861426746406
2024-09-27,41.730562062126275,12.645092438808462,11.031914209465256,9.171117459661305,6.468249765715461,4.211020219979504,3.5816450822003585,3.909470662520521,4.012509466567141,3.238418632955716
2024-09-30,41.717214573738524,12.641047915654477,11.028385660135239,9.168184084749813,6.466180900970518,4.209673328379935,3.5804994957576795,3.9402051449028987,4.011226068480362,3.2373828272305567
2024-10-02,41.713378750946866,12.655876585366869,11.0273716199242,9.016625993580258,6.577523286481328,4.209286256494541,3.580170275273722,3.971824832762215,4.010857243463323,3.237085155706681
2024-10-03,41.713378750946866,12.815786498518195,11.0273716199242,9.016625993580258,6.641487251741859,4.209286256494541,3.580170275273722,3.747950954350357,4.010857243463323,3.237085155706681
2024-10-04,41.66116506505737,12.85763944038662,11.01356838136644,9.005339655922912,6.6331739350174574,4.204017386961632,3.575688886046055,3.8105372819652477,4.005836752519441,3.2330332147568295
2024-10-07,41.649008986800006,12.885660748379498,10.9758276378827,9.00271203825018,6.6312384783080045,4.202790720250045,3.574645555792212,3.841358056426873,4.004667911826345,3.2320898660841304
2024-10-08,41.609035470696995,13.01685238139521,10.964666481528832,8.99407149521239,6.624874007110633,4.198757003083167,3.571214714214869,3.8057692500944698,3.9857713970978446,3.2289877995655907
2024-10-09,41.79009825729105,13.900048967960894,11.089578622734367,8.095214888541417,6.689748221118587,4.217028002028695,3.5867549467717335,3.385373686931802,4.003115583708315,3.243038822913135
2024-10-10,41.7433482850374,13.964511587579983,11.077024050111575,8.08615888993867,6.682264497539002,4.212310474425053,3.5987449766814255,3.3975889991141504,3.9986373568012055,3.239410882771542
2024-10-14,41.4994596592935,14.535191254551183,10.980487741785344,8.038914903525612,6.643222868821688,4.18769973630699,3.577719040746139,3.389272345795525,3.9752750198094695,3.1727574293645455
2024-10-15,41.59209598115284,14.344414179485895,11.004998711445468,8.056859607252278,6.658052067488655,4.1970476435763295,3.585705331056948,3.396837979817551,3.984148746340798,3.179839752383236
2024-10-16,41.77861490205824,13.976309421301405,11.054350407622412,8.092990432698342,6.655877968843852,4.21586921962345,3.6017853547551173,3.3800390319526086,4.002015581549843,3.242147679594734
2024-10-23,41.75963706812503,14.017986890711542,11.046727578156275,8.089314211530771,6.6528545525082805,4.213954171311732,3.600149252541441,3.378503657465289,4.000197675731693,3.240674941917946
2024-10-24,41.759633057014234,14.017985544251122,11.046726517092258,8.089313434533224,6.652853913486043,4.213953766551579,3.6001489067386863,3.378512938185966,4.000197291503351,3.240674630643539
2024-10-29,41.70762033750276,14.128436045600267,11.02960988454755,8.079237982238507,6.644567609243845,4.208705176483876,3.5956648267413813,3.374304911607288,3.995214940738212,3.2366382852963116
2024-11-05,41.709287539455495,14.125003453715355,11.030050777290619,8.079560938121189,6.644833216248119,4.208873413401541,3.5958085582554795,3.3744397945781275,3.9953746436916995,3.236767665242372
2024-11-08,41.68262829254674,14.115975201810944,11.023000720470305,8.074396740344854,6.704502862706177,4.206183235694011,3.5935102320589345,3.372282960238118,3.992820927591456,3.234698826538465
2024-11-11,41.66265621130893,14.109211583127813,11.001747542745608,8.070527922224445,6.76517661080714,4.204167858144045,3.591788414572286,3.3706671430020734,3.990907781823051,3.2331489322446103
2024-11-12,41.685958834539775,14.21298598077254,10.824125487420613,8.07504190401408,6.800921447248501,4.206519319824756,3.593797362146948,3.372552413736411,3.9931399635619496,3.2349572867344243
2024-11-13,41.96763053379868,14.019631846488293,10.897264019057488,8.129604899283507,6.846875220512453,4.234942738114915,3.6180806229400133,3.009032672669314,4.020121579203311,3.256815867932022
2024-11-14,42.164176233592606,13.71394549848985,10.99679025599202,8.167678025253554,6.749630527714656,4.254776113825265,3.6350250674774256,3.006960975528385,4.038948889656418,3.2720684124698205
2024-11-15,42.17099267118007,13.716162552442249,10.998568043230817,8.168998446342425,6.734555281847297,4.255463958778476,3.635612720876939,3.00744709345238,4.039601843075282,3.2725973887740643
2024-11-18,41.89928606629014,13.675976454076611,11.218632234022111,8.116365802607582,6.996347650969219,4.228046115582639,3.61218856302544,2.9880701903398648,4.013574793855755,3.2515121292306444
2024-11-19,41.88583044462065,13.671584523272932,11.215029459723016,8.113759296439477,7.026215032430287,4.22668831228159,3.611028537467343,2.987110595421244,4.012285866309762,3.2504679320336938
2024-11-20,41.49018374205619,13.685593829813442,11.172715840483566,8.037118053399487,7.7074016993614425,4.1867637058987,3.5769193526057923,2.9491527623530467,3.9743864703588976,3.2197645436694358
2024-11-21,41.48358559996295,13.603902927685574,11.17093905474694,8.035839918617867,7.80159339416468,4.186097889087328,3.5763505187271267,2.948683761562362,3.9737544276851917,3.219252507759979
2024-11-22,41.46380375922946,13.565625146236904,11.165612086645494,8.03200795223572,7.845559077674941,4.184101708657428,3.574645102106422,2.9790682852591166,3.9718595052462167,3.2177173767083014
2024-11-25,41.46536913392422,13.562362006561166,11.166033619766608,8.032311183026355,7.845855269498482,4.184259670212839,3.574780054968395,2.979180753428578,3.9720094540641493,3.217838854549207
2024-11-26,41.439020686524245,13.553744039582622,11.20659580311699,8.027207190631575,7.824983942221003,4.181600855203322,3.572508523176634,3.00905931494869,3.969485509761746,3.2157941348331747
2024-12-03,41.452190723228334,13.558051653602496,11.210157452876318,8.029758375760483,7.827470857307814,4.1829298401994075,3.57364392810649,2.978233918314699,3.9707470808363956,3.2168161697675646
2024-12-11,41.44474072224945,13.762159032825785,11.21022721233479,8.028315226273909,7.635407969802871,4.182178062528304,3.573001654434145,2.9776986547925626,3.970033437742436,3.2162380270157462
2024-12-16,41.42689519411439,13.787995572203677,11.205400244627139,8.02485834555151,7.632120269472907,4.180377274901693,3.5714631696845807,2.992297665916345,3.9683239966366233,3.2102682668911373
2024-12-18,41.402238349788654,13.839308033884079,11.198730910414552,8.020082035812747,7.627577713230689,4.177889159120698,3.569337473057368,2.9905166823939484,3.9659620926957,3.2083575496015677
2024-12-19,41.4022495209082,13.839311767995344,11.198733932047364,8.020084199785005,7.627579771297739,4.177890286395482,3.569338436133212,2.9905174892928197,3.9659631627884893,3.2083314333563435
2025-01-08,41.37598120356572,13.878116141814495,11.191628716747104,8.014995729489037,7.622740331694672,4.175239557289332,3.5670738124514543,3.0044817563996875,3.9634468942249623,3.206295856323537
2025-01-17,41.42197265781777,13.893542355890256,11.204068766871835,8.02390479457222,7.6312133854578095,4.179880543037698,3.571038791825645,3.325406979187933,3.539111912224296,3.209859813114535
2025-01-20,41.42523141305185,13.870887647719687,11.204950214938988,8.024536052333966,7.63181374934602,4.180209383185172,3.5713197330895987,3.3415491249471274,3.539390341732307,3.2101123396552924
2025-01-21,41.42600835388656,13.86927227413788,11.205160366652715,8.024686554564758,7.631956885969343,4.180287784083771,3.571386714106719,3.341611796557589,3.539456723905507,3.210172546135152
2025-01-27,41.406281374498974,13.862667755403283,11.199824492491263,8.02086521544607,7.628322563905524,4.178297139698091,3.569686027149568,3.387640320846926,3.5377712419435645,3.2086438686167376
2025-02-04,41.41449866553974,13.845573355591641,11.202047155681612,8.022456997699539,7.6298364440362585,4.179126344410805,3.5703944498341342,3.3883126156180032,3.5384733309736744,3.209280640614592
2025-02-05,41.415246272162506,13.844018112331058,11.202249372898093,8.022601817561558,7.629974176387005,4.179201785201666,3.570458901913058,3.3883737807904204,3.538537206818656,3.209338573935979
2025-02-11,41.38682729039933,13.961444852669883,11.146965013215345,8.017096739232477,7.624738517626284,4.176334033105307,3.5680088668280847,3.37533927242299,3.5361090762773557,3.2071363382229476
2025-02-24,41.386843706290676,13.961450390411642,11.146929770074863,8.017099919176376,7.624741541943132,4.1763356896286545,3.5680102820621027,3.375340611235515,3.5361104788584714,3.207137610318566
2025-02-28,41.38930623748232,13.962281101429639,11.141642982358768,8.017576939331805,7.625195216642476,4.176584183014027,3.568222579880077,3.3755414451429413,3.5363208786273708,3.2073284360905756
2025-03-04,41.40901704158302,13.968930350054636,11.146948960210272,8.021395145114397,7.628826558716257,4.178573195155693,3.569921872346013,3.3295260380959384,3.5380049785655503,3.208855860158224
2025-03-10,41.407496670683514,13.968417467674934,11.134337553126398,8.021100632068126,7.628546459193839,4.178419774921617,3.5697907993161277,3.345277521615457,3.5378750773943555,3.208738044005631
2025-03-13,41.400924799584295,13.966200510687951,11.132570398937961,8.019827586275307,7.627335716501449,4.177756609109456,3.5692242302919044,3.3447465855668956,3.537313573781648,3.224099989263126
2025-03-14,41.38122169675619,14.007144832734783,11.127272300396124,8.016010872316356,7.623705793241177,4.175768374101215,3.567525601762071,3.3431547881317316,3.5356301318436514,3.2225656087166996
2025-03-18,41.38171404576228,14.00731148812952,11.126214902925554,8.016106245889777,7.623796499213986,4.175818056912024,3.5675680477704828,3.3431945646020638,3.5356721983634385,3.222603950430874
2025-03-20,41.332239740832264,14.133168833900323,11.051217640219148,8.006522513221721,7.614681796224415,4.170825617602927,3.5633028075907562,3.4025770968690536,3.531445091572236,3.1940188619671526
2025-03-28,41.33060254472321,14.132609010160587,11.050779894511818,8.006205369810479,7.614380173871342,4.1706604085671835,3.563161662917045,3.4064033817719066,3.5313052088027685,3.1938923448636554
2025-04-01,41.317509643598406,14.128132016334874,11.047279176893333,8.003669126716067,7.6119680549907764,4.1693392073024444,3.5620329079395727,3.4370027520192683,3.5301865454614743,3.1928805687437856
2025-04-02,41.25331104821073,14.216091539716233,10.99057750557509,7.991233132380615,7.574441918972232,4.162860943653148,3.5564982687179225,3.54236474057796,3.524701388693073,3.187919513502991
