date,HAITONG INTERNATIONAL SECURITIES CO LTD,BOCI SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,GOLDMAN SACHS (ASIA) SECURITIES LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,FUTU SECURITIES INTERNATIONAL,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.
2024-04-08,39.44740348950308,15.546288964283534,9.29605970319076,7.070656442184889,7.179220841864535,8.244174909754767,3.7840675267452655,7.502139655425183,1.929988467047987
2024-04-09,39.31163711098456,15.490410897966974,9.263726494885558,7.0461518687463105,7.1545120720073765,8.215800880734871,3.7664687177454943,7.476319493841461,2.2749724630873946
2024-04-10,39.30132135465582,15.494816358238072,9.367174289238369,7.02905635905366,7.176690295926506,8.167397164381414,3.734817892106837,7.473341199425167,2.2553850869741483
2024-04-11,39.30758075451846,15.497623035459867,9.369513334502273,7.018823852223259,7.22019152492707,8.12735633799324,3.7304991715079554,7.435900758954079,2.292511229913794
2024-04-12,39.28195648285276,15.463984451771715,9.436722040806506,7.0017184820977905,7.276440818334681,8.107496456009638,3.694033483533671,7.42478842980708,2.3128593547861565
2024-04-15,39.26320872298233,15.456604089562195,9.438649439447481,6.981452670823014,7.311893626011931,8.092118631352731,3.7071637263144477,7.420398657122611,2.328510436383262
2024-04-16,39.25491755300639,15.45790869362861,9.458653053972602,6.970333669878748,7.3171178163215345,8.09040982727838,3.7349766817972427,7.417139640664821,2.2985430634516675
2024-04-17,39.209206342944434,15.428077789476703,9.583014810114705,6.952076388467764,7.318737775917899,8.067637081749403,3.7324865073185167,7.408502597223947,2.300260706786629
2024-04-18,39.18284979559598,15.423449426777092,9.636699781791917,6.936593886675882,7.343881449841073,8.017287859424322,3.7445025086929573,7.402678103152964,2.3120571880478136
2024-04-19,39.142093516698125,15.407322272519004,9.626676110057717,6.922798683762725,7.440173913824283,7.994101307850057,3.7392578852421843,7.381480598097127,2.3460957119487724
2024-04-22,39.05170025467223,15.377801065661387,9.60612792961291,6.896711640466072,7.510018428844026,7.974293394963632,3.72809763647199,7.364265757631222,2.490983891676531
2024-04-23,39.10894596922488,15.416695253758917,9.431066479454625,6.8891209485442735,7.631276477780104,7.978565502607575,3.760366329794107,7.374723848857435,2.4092391899780803
2024-04-24,39.11237455495502,15.415012151574716,9.334784600046605,6.8792722307469845,7.687580673223882,7.97319567157692,3.7370931882505856,7.375370372877075,2.4853165567482134
2024-04-25,39.03570489981663,15.450248541903813,9.331797927257997,7.006958161721792,7.670996818550088,7.949153242880396,3.715128882530928,7.344086776707673,2.4959247486306806
2024-04-26,39.01477934143798,15.393701237721865,9.314855379770576,7.016823830567935,7.700687014704492,7.9435466376121155,3.666890379486077,7.32131476380742,2.6274014148915446
2024-04-29,39.01417441317992,15.356633727710308,9.306134375328872,6.964246565186376,7.745468515918185,7.919207255721269,3.6288275177261506,7.321033077882605,2.7442745513463063
2024-04-30,39.00339001483817,15.263226219941274,9.295911891266442,7.011994891685937,7.804727033469285,7.872526220218103,3.560382484657269,7.300195969039863,2.8876452748836603
2024-05-02,38.92939678524587,15.18659674242486,9.389906844528038,6.9110669413244175,7.796971034787361,7.83996544962948,3.693627475349613,7.03337428001939,3.219094446690972
2024-05-03,38.98454424678363,15.178692121854311,9.40690686623159,6.958512192084252,7.769856911816943,7.85056725210769,3.634476516246222,7.028880934292174,3.1875629585831886
2024-05-06,39.043617589284324,15.165495557642616,9.50113097596513,6.872587593923972,7.775906433748051,7.862463229271685,3.6137200756111683,7.039531808859274,3.1255467356937774
2024-05-07,39.06106759800134,15.153240668345076,9.546474963801742,6.890481283424982,7.752769395905092,7.865977249241126,3.5496464107553893,7.042678030931226,3.137664399594029
2024-05-08,39.07766824577813,15.15998721586252,9.521828266303553,6.934130719714187,7.7425791978748535,7.8583702178813235,3.5520587490429594,7.035004856772921,3.1183725307695584
2024-05-09,39.12565175961149,15.14983309788639,9.496014586176086,6.951942968241109,7.753423728038506,7.8550330729959175,3.506746016327056,7.044858333298114,3.1164964374253334
2024-05-10,39.12842500723676,15.168795826483821,9.47913629517822,6.945178907788866,7.726971181554841,7.836350836241909,3.498725179175329,7.043838807836171,3.172577958504085
2024-05-13,39.097934295984984,15.161191379018302,9.512389945650872,6.9637125988241735,7.75180956295922,7.800059308274973,3.4934693322590977,7.032279175736308,3.187154401292064
2024-05-14,38.96786486890231,15.151258780029304,9.285614424705097,6.9758408490105035,7.823502164290566,7.744698013228232,3.6289092652113975,7.00367428188441,3.418637352738183
2024-05-16,39.01077731654959,15.119486081811445,9.213394654110159,6.998497595280716,7.860048073336882,7.7507028435431655,3.682877485303921,7.006507496164647,3.3577084538994715
2024-05-17,39.03764170093242,15.170307162952648,9.149865130010859,6.864073682453453,7.882297982885516,7.750147280158718,3.7751557544303926,7.000893415359537,3.3696178908164605
2024-05-20,38.987849569917785,15.111114837387627,9.144177135475324,6.870750358510974,7.908563685218933,7.702765099042062,3.7985930997411805,6.939349242649054,3.5368369720570634
2024-05-21,38.84345992423015,14.98728715441996,9.580742313618156,6.867014422628251,7.779325618000772,7.638458248501072,3.7597684777877074,6.837689969971484,3.7062538708424513
2024-05-22,38.83660767478748,15.005580194442588,9.874011238823535,6.442877423821039,7.8114523306598365,7.635268325614197,3.8152161184683306,6.81990173114036,3.759084962242639
2024-05-23,38.84149649613659,14.926726278305274,9.901051703535249,6.334329986497167,7.783120301795582,7.6318740436003685,3.8682964955073973,6.818582520922528,3.8945221736998485
2024-05-24,38.92351062887253,14.95581626807676,9.904166624635494,6.45404855736951,7.539486006499933,7.607663381735098,3.8375008641466577,6.830747672068519,3.947059996595504
2024-05-27,38.91982176805407,14.964973864157047,9.965838638113114,6.326201307005913,7.546325037839956,7.59972453797565,3.8346193217071867,6.829764594172351,4.0127309309747154
2024-05-28,39.25415583607149,15.101823558130139,9.831529170313374,6.275241527470603,7.624694365291884,7.6634849806808845,3.8821196699686142,6.855759826197863,3.5111910658751464
2024-05-29,39.42190116267329,15.172309173050987,9.877452894727574,6.303247760532252,7.65727707709152,7.696233456953324,3.8857874840446316,6.883356415516179,3.102434575410246
2024-05-30,39.41613776439517,15.170941001312732,9.88467870621148,6.301136256364058,7.660407537735449,7.693408308636856,3.8819894370537504,6.88099010316188,3.110310885128632
2024-05-31,39.38874310974629,15.165408150111567,9.897662861898459,6.315437918657266,7.664179186618167,7.6816904454533805,3.903259764175194,6.865771912573866,3.1178466507658156
2024-06-03,39.374060747034825,15.16739359211982,9.978335652139487,6.302899234699762,7.663019751715979,7.663210712422385,3.8956940608100434,6.863212659712363,3.092173589345339
2024-06-04,39.08203334012189,15.05793359699987,9.976439984976357,6.245032294018765,7.606185080748375,7.603678882579122,3.879268496910083,6.8121414708716825,3.737286852773859
2024-06-05,39.107822838472195,15.054382436826359,9.939357121700386,6.24915327330975,7.610698473879269,7.606673266107906,3.932575475250507,6.8151193190274375,3.6842177954261914
2024-06-06,39.132563681316704,15.065593331708444,9.949862616381516,6.25310668487359,7.618887276872452,7.5711657697728185,3.92122980322068,6.818249866332543,3.6693409695212558
2024-06-07,39.10057145767614,15.07181870952104,9.94880794053764,6.2479945539858734,7.620918200754274,7.548119697121006,3.998429008713004,6.80761879648784,3.655721635203183
2024-06-11,39.66265521868756,15.319087803591772,10.207754553592368,6.337811560406985,7.762958970834709,7.656284462294301,4.063431187401037,6.9029157832655885,2.0871004599256797
2024-06-12,39.68133090735324,15.324248189784868,10.268842218646517,6.340795803263932,7.78406314848028,7.653217893082817,4.036263032716677,6.888375092779422,2.0228637138922445
2024-06-13,39.64789334965382,15.324154430878556,10.263436700634482,6.335452718224096,7.795792689743805,7.644888735918946,4.091317653268911,6.881886895483815,2.015176826193564
2024-06-14,39.56812928183135,15.2879479583948,10.260857025660645,6.321753034621757,7.808782201365909,7.620171071228817,4.117263672550018,6.861377430012652,2.153718324334052
2024-06-17,39.27142020887753,15.192605729767038,10.179343635674933,6.274348262967242,7.776464174123516,7.56302978263795,4.147497805942275,6.809756823692162,2.7855335763173534
2024-06-18,39.160113153278445,15.149545300537238,10.152180254508242,6.256564866613365,7.779742584938059,7.539399538376776,4.1100856985531715,6.790455917909805,3.061912685284898
2024-06-19,39.16896489735573,15.152800867500101,10.07275978214331,6.257979099273658,7.796189604843935,7.5411037427274845,4.166223198126146,6.791821997994924,3.052156810034711
2024-06-20,39.15409785662815,15.156162976313874,10.093745608205625,6.2556038097967726,7.809769843072939,7.538241428219868,4.245651035851516,6.754646412968338,2.992081028942918
2024-06-21,39.12484627513007,15.15141705748453,10.09058940443079,6.2509303192892895,7.811018260154894,7.532609693725635,4.259343461476225,6.749431450371364,3.029814077937204
2024-06-24,39.0858901375381,15.137173349829697,10.110025471685514,6.244706343356358,7.82851219098749,7.520055311593852,4.291324634662046,6.742711122874119,3.0396014374728257
2024-06-25,39.06702992537052,15.138457256698873,10.133774005596003,6.24169306961114,7.845278725740508,7.516426640526378,4.31872284992722,6.7394575456390955,2.999159980890265
2024-06-26,39.11991983888356,15.119325952911817,10.29183361893299,6.250143144098012,7.828920370906409,7.526602565230762,4.004694093606302,6.748581590323183,3.109978825106968
2024-06-27,38.93468170445003,15.05360770800902,10.389106703785556,6.220547867299811,7.747376181557677,7.488949199473177,3.9684455179638007,6.715451376320347,3.481833741140579
2024-06-28,39.03599624795221,15.083357145987081,10.538634214372287,6.236734855750592,7.782174772905398,7.488750269431671,3.96783517231548,6.732421322050465,3.1340959992348205
2024-07-02,39.03282350749045,15.08751509554886,10.50328715485616,6.236227950767294,7.8034142880454835,7.488141604013299,4.0023396778947635,6.730864650732606,3.1153860706510863
2024-07-03,39.03519514117603,15.09835895222236,10.506785696636497,6.236606863870421,7.829126913657314,7.488596583368484,4.013351282510163,6.730600591545288,3.0613779750134387
2024-07-04,39.022137967766184,15.102727807537011,10.52227783978875,6.234520734749864,7.851738138716917,7.477849851166601,3.924376459713867,6.728181022459742,3.1361901781010624
2024-07-05,39.005670444423075,15.094000575553803,10.521704364503815,6.231889738062358,7.87364406966427,7.474694163821072,3.937515736485829,6.725341698839504,3.1355392086462706
2024-07-08,39.001522197984634,15.0932358884453,10.524283835120219,6.220190292269496,7.76353426079041,7.473899231364067,4.069400700360238,6.723954014055256,3.129979579610383
2024-07-09,38.98823321532701,15.088597335037681,10.520697897508377,6.21017234141666,7.760888992956253,7.4703443257602045,4.174560483013386,6.719982420457423,3.0665229885230114
2024-07-10,38.985114648300076,15.08907084487275,10.520696578019043,6.202281813558033,7.7602682196993715,7.469746792413017,4.259759305389974,6.681131618814658,3.0319301789330773
2024-07-11,38.807476156453916,15.020316403275643,10.454358008789933,6.171846092715746,7.724907996821864,7.4316957503036,4.7073813331648715,6.650688559834358,3.031329698640062
2024-07-12,38.80981324524251,15.02590494978762,10.453816602022524,6.166362798404337,7.710150265289233,7.416753075634581,4.730750170656543,6.651089081878278,3.035359811084379
2024-07-15,39.13109105171684,15.152148698847665,10.54035603590126,6.2180842457131575,6.794173170750716,7.478150901597935,4.824224284433319,6.689281545616938,3.172490065422174
2024-07-16,39.12488781041967,15.148397564556259,10.534469049686708,6.237504354884194,6.792421554191402,7.476965430575981,4.803053697510467,6.688221129809023,3.1940794083662896
2024-07-17,39.06908451182222,15.126623207206455,10.521127905666013,6.228944692097002,6.785933266031709,7.466301135855266,4.796203166948936,6.678513407744228,3.327268706628169
2024-07-18,39.08040425276996,15.129321427808915,10.528555998982245,6.232265508147518,6.778297664965555,7.447407962220419,4.796245190444153,6.680111514098594,3.327390480562642
2024-07-19,39.09271862527443,15.132066675474457,10.546196470682476,6.233892307776469,6.7393184201071685,7.449754666600608,4.801800613336173,6.681373917924967,3.322878302823249
2024-07-22,38.96763207117146,15.083647989247098,10.854428891259968,6.212937677960212,6.71775435017756,7.425917385057463,4.761073325278783,6.659995255364355,3.316613054483101
2024-07-23,38.99467928897891,15.094117465856579,10.866333021336512,6.204643896388533,6.697204811827919,7.431071673225831,4.761520566556495,6.6646179212204535,3.285811354608771
2024-07-24,38.989288515894,15.102374709157699,10.8742615369068,6.20036381325033,6.680092443204093,7.4224416463548994,4.776910256089959,6.662130857084899,3.2921362220573167
2024-07-25,39.00527686867936,15.106550179360024,10.878720749586751,6.20156135453056,6.670558221786964,7.422122759070709,4.82207867473831,6.664190277523746,3.228940914723576
2024-07-26,39.00494897251956,15.095158535213606,10.903848667328123,6.1969697349133845,6.670502146030036,7.414158296292868,4.822710654657005,6.663629867913999,3.228073125131418
2024-07-29,39.012708473782546,15.098161510600175,10.906858651802512,6.18289974296342,6.675192402726962,7.415465079133032,4.869746612606446,6.664787343385706,3.1741801829992062
2024-07-30,39.02176403423701,15.09964764967195,10.90939033242028,6.176093027815486,6.672536796286445,7.417186343688842,4.878277840310417,6.666334361961582,3.158769613607996
2024-07-31,39.007765780260165,15.091708843089707,10.905476813378144,6.159417332457265,6.670143161168815,7.38257873959621,4.848111984009321,6.663942951839492,3.2708543942008803
2024-08-01,39.0117014664766,15.093231520158955,10.912798975493265,6.158525362392997,6.665771397831191,7.383323604440581,4.84254743753676,6.664615309968651,3.2674849257009955
2024-08-02,39.004683380671324,15.090516293960007,10.910835796326328,6.151532983092649,6.66457224593907,7.381995367100597,4.869921779271144,6.660558190335418,3.265383963303465
2024-08-05,38.99911006520115,15.08886434662598,10.917345754902515,6.131658253132118,6.672865673894159,7.380940565845612,4.942183042688045,6.642796078073091,3.2242362196373353
2024-08-06,38.991244566067145,15.085821163095561,10.939850198436407,5.80934148480612,6.725806491285569,7.379283877676768,4.909925252699779,6.641456331942678,3.5172706339899746
2024-08-07,38.98410282029308,15.079529177049034,10.956330744671268,5.829954495578542,6.806577738329176,7.3730591284515965,4.917763979145221,6.626460643876296,3.4262212726057846
2024-08-08,38.843343597625854,15.01168718024556,10.915933748951618,5.789817071156589,6.846462872456051,7.344093296476041,4.853963546985226,6.602367165035217,3.7923315210678488
2024-08-09,39.002453863339994,15.068134564558438,10.96064764220719,5.820426113181664,6.868623239109141,7.361567324016708,4.873005780803219,6.629411808896291,3.4157296638873498
2024-08-12,38.951938910396514,15.045596501431053,10.995982385561627,5.830685201088562,6.859727178852886,7.352032815540241,4.8801264422711395,6.620825568996033,3.4630849958619416
2024-08-13,38.93017269657289,15.034839776863762,10.998060400810505,5.89102573006544,6.855893986135826,7.347924524071889,4.873875500881822,6.617125873703452,3.4510815108944106
2024-08-14,38.93879783448192,15.038170806693154,10.988076610759611,5.894345038586934,6.849020737967964,7.349048954640167,4.8761302357048635,6.618591924821874,3.447817856343515
2024-08-15,38.919461937440545,15.082876838807074,10.978761750411332,5.88235908417638,6.845619709503076,7.330636690088276,4.88478109067156,6.615305320737143,3.4601975781646206
2024-08-16,38.92259618367245,15.084091486891737,10.97964588757393,5.882832799918492,6.8461709981569125,7.327703780779148,4.883832276668667,6.607449354300421,3.465677232038247
2024-08-19,38.920095275669844,15.083457809909348,10.983470019308012,5.8824548080816195,6.845731108593645,7.312637537915517,4.996590985408945,6.602159665675453,3.3734027894376233
2024-08-20,38.93355042034197,15.088001057073233,10.98726713689123,5.8908656553826555,6.848097760108761,7.313151748179876,4.9560273822546295,6.602931719304615,3.3801071204630295
2024-08-21,38.9309568707779,15.0697115239153,10.98351463920875,5.905408343489682,6.833377709618947,7.312664584247389,4.909549435785731,6.600310334066556,3.454506558889745
2024-08-22,38.92697214183287,15.068169082615901,10.981551470370672,5.917220585798495,6.832678287869766,7.311916105695195,4.912234992288417,6.59963476763438,3.4496225658943045
2024-08-23,38.93618398147661,15.073077538209661,10.949744482572346,5.939432118591325,6.826742728723781,7.305590457208787,4.917593261881507,6.6006930343349115,3.450942397001068
2024-08-26,38.94121640137551,15.07754351795997,10.96139883313723,5.998277404170599,6.788179284102075,7.305359708529811,4.945756973997475,6.548336311501424,3.4339315652259064
2024-08-27,38.98473240088472,15.101114038712444,10.971127338597043,6.076902240233919,6.662171554755404,7.272521051602578,4.955988930160262,6.547587925843219,3.42785451921042
2024-08-28,39.01534993367068,15.115496646279913,10.986134369710078,6.081674955608044,6.662022273652286,7.278232688903159,4.8813439872344935,6.552057524831718,3.4276876201096327
2024-08-29,39.01784341207729,15.10973529216898,10.991209298076845,6.082063552514415,6.662448044758068,7.276175071496245,4.886533311418641,6.544067032612599,3.429924984876915
2024-08-30,38.99954344810612,15.225029638486365,11.010765809898391,6.079210971896212,6.611076882336346,7.2688960003108205,4.891133791672977,6.5235147592058675,3.3908286980868985
2024-09-02,38.07144223454183,14.903734578424006,13.402486027236774,5.934539537780012,6.388270146538121,7.095912662489496,4.832172684870225,6.328884545364708,3.0425575827548363
2024-09-03,38.18505150237914,14.359946405532053,13.428489908667215,5.95224875810586,6.542465921690348,7.10293245745006,5.036699626927089,6.33838870102295,3.0537767182252895
2024-09-04,38.2089138085159,14.35936763633324,13.440669587028614,5.955968473569836,6.544083920934786,7.103089022706078,5.040835309302692,6.340373263474214,3.0066989781346387
2024-09-05,38.19545513801636,14.345205525126719,13.441452037805757,5.957337192673502,6.5217011158809335,7.101426643303081,5.06472725191666,6.341336114115912,3.0313589811610804
2024-09-09,38.55383091840566,14.481464829542151,13.470793143477389,6.013232905452832,6.537996190149734,7.136297325207197,5.117402695593687,6.40083484951245,2.288147142658901
2024-09-10,39.39475816102407,14.7981833353709,11.496816618999762,6.145028059977899,6.675345634839,7.287779619168807,5.229903469571297,6.528890797605483,2.443294303442778
2024-09-11,39.40580666823536,14.783976440639284,11.498511211875803,6.146751641643807,6.5429387114163875,7.2786052716249685,5.281172464701749,6.526472528480312,2.535765061382331
2024-09-12,38.62938058910858,14.497348183874543,13.195464826573488,6.025640092864508,6.377363573209256,7.134026052678344,5.1806148318931,6.395213217980789,2.564948631817397
2024-09-13,38.46041531616385,14.43476612516077,13.227663175665302,5.999283886592729,6.349468925136155,7.102821755824423,5.149659992119708,6.366411017202337,2.9095098061347304
2024-09-16,38.0854505529253,14.294036270372906,13.655194420282307,5.940794656987567,6.279351699500498,7.031930946224546,5.091568702474607,6.304342529898685,3.3173302213335787
2024-09-17,38.14170036123029,14.315312181266485,13.67108473804696,5.9495688359924985,6.288625905903429,7.0423166647074975,5.047429069080758,6.312995562624836,3.2309666811472466
2024-09-19,38.09495189806366,14.297766585818806,13.666324046254507,5.942276815362979,6.210425281421394,7.033685233017513,5.01462295847738,6.305258025028572,3.434689156555187
2024-09-20,38.108252214419686,14.302429696586728,13.67109545097305,5.944351395500822,6.212593564010892,7.036140945233613,4.994676030518537,6.307459417135947,3.4230012856207264
2024-09-23,38.17344761550412,14.541447369676568,13.717206670768764,5.954521043498503,6.190455129171786,7.04817833882569,4.839551015183268,6.317920870476386,3.2172719468949134
2024-09-24,38.15302388091456,14.520650356678768,13.859760428336987,5.951463501397582,6.172464929256768,7.044230173725515,4.786212913487099,6.31368937655785,3.1985044396448696
2024-09-25,38.18793618980189,14.533443452452463,13.89352759788885,5.956909530396436,6.115518032569388,7.0498524481350175,4.80525301080427,6.319137333879049,3.138422404072641
2024-09-26,38.2915690008057,14.529113410831204,13.916696228334382,5.973075140301672,5.954885695293633,7.067332331477696,4.807061682826124,6.333643207975221,3.126623302154362
2024-09-27,38.3612668140605,14.54414157693223,13.996301881546005,5.983947253577491,5.957285651906371,7.0687786612166255,4.807206913639827,6.333423143286742,2.9476481038342115
2024-09-30,38.2916614674528,14.425090579546247,13.989074861921733,5.973089564109458,5.968939635306586,7.041087161696266,4.807403633530822,6.303927669269739,3.1997254271663556
2024-10-02,38.28176858256914,14.390649845381567,14.228199774146647,5.982940254857634,5.97515856851655,7.002774628174059,4.73065654871195,6.295528737481986,3.112323060160464
2024-10-03,38.18922978078446,14.301976343665446,14.661447770086417,6.0842035593036545,5.96936818805927,6.9333730809385115,4.6364669125340034,5.9255713107037336,3.2983630539245063
2024-10-04,38.19541827628654,14.254557944499505,14.753640734243328,6.209000272441593,5.78918100748338,6.9345863574554665,4.403324518464667,5.926608231180518,3.533682657945001
2024-10-07,38.29579457615754,14.227307718998967,14.691042226381295,6.136097943517963,5.851042444263582,6.954850207154195,4.28301016191439,5.94392662513069,3.616928096481383
2024-10-08,38.4310171334417,14.273379917975259,14.7501873533849,6.157684815439594,5.8401208964368,6.979317460127979,4.282988327243272,5.964837435868939,3.3204666600815558
2024-10-09,38.366024145850574,14.222519605122002,14.891899413083593,6.14602482466896,5.704271532353233,6.966101652627348,4.036857314489281,5.953542614595175,3.712758897209837
2024-10-10,38.27154934020677,14.171152578642673,15.406488791018072,6.130890483445974,5.714329205647547,6.8847250316461714,4.1058332525491315,5.817370595791097,3.4976607210525685
2024-10-14,38.160925869801545,14.133087172163009,15.458736391535643,6.112641671616319,5.705550753922355,6.816496864946823,4.168343305119071,5.78606363767467,3.6581543332205637
2024-10-15,38.29405788804327,14.187207878031376,15.386963650156291,6.13383471867082,5.727314347808057,6.5781598941986115,4.227227709767069,5.795222596056704,3.6700113172677975
2024-10-16,38.28034901242212,14.181633652188985,15.400278673285964,6.140720332699176,5.727740791367574,6.465836717078973,4.232319106628654,5.792982848949122,3.7781388653794346
2024-10-17,38.25400164223895,14.186063134616372,15.39578420448023,6.164379487969585,5.723798536115552,6.379709535128243,4.295407658311799,5.785695611931945,3.8151601892073277
2024-10-18,38.37434929960916,14.206691868984747,15.629065694212144,6.525311907805877,5.741805691328302,6.306590762753178,4.289223840917898,5.642347075424013,3.284613858964685
2024-10-21,38.26883725872364,14.173572358273109,16.206493226340122,6.172217388847312,5.718590278456694,6.221902814447523,4.26835169015717,5.587547031784379,3.382487952970047
2024-10-22,38.30228315613222,14.214871787242808,16.183343017778913,6.193637310870313,5.734161742938541,6.176950886361847,4.250274110249673,5.590778270955518,3.353699717470169
2024-10-23,38.30892886883544,14.21585099932664,16.1405444825784,6.189589485581843,5.73515665990947,6.17306540665189,4.2662137150043495,5.590922105949641,3.3797282761623313
2024-10-24,38.29291886477861,14.205615469403687,16.22795032632265,6.187002742603111,5.7258226199940365,6.152977365781704,4.264100442575426,5.582969718157075,3.3606424503836942
2024-10-25,38.3551271922331,14.224226159434073,16.28210718923197,6.197053767805258,5.7352898803135215,6.138653426622192,4.264740916353649,5.592039468353503,3.2107619996527297
2024-10-28,38.31197447407874,14.21318033602649,16.271416250910303,6.196030706621929,5.726688899648957,6.129598628314413,4.262421535896943,5.582112371018887,3.3065767974833356
2024-10-29,38.320125290646075,14.216204169367053,16.245125935872682,6.197844770348806,5.727741955257777,6.127101042538333,4.2641548052665135,5.580655331927534,3.321046698775223
2024-10-30,38.34187873881103,14.169698017653323,16.29618979521215,6.235597406661279,5.7309934617907246,6.120325515285221,4.259960150672534,5.578861853355213,3.2664950605585226
2024-10-31,38.399710471214746,14.187808331999147,16.33447507437862,6.291273996424762,5.739390058940575,6.128464404783706,4.2685202595539655,5.5630199023802795,3.087337500324201
2024-11-01,38.34514998600639,14.150876188951361,16.327636525139056,6.282690076640954,5.740504971405114,6.116799007645249,4.264734134839534,5.554291005995802,3.217318103376538
2024-11-04,38.38246126544496,14.167791086614226,16.4109051509244,6.313471188568598,5.749401815988244,6.1182808770090755,4.285273908416125,5.555887757104329,3.016526949930042
2024-11-05,38.30507374617656,14.142199687017776,16.454975826146935,6.300741836225169,5.737809752083338,6.090248979286638,4.2848949508838015,5.539563977578536,3.1444912446012476
2024-11-06,38.35411916684547,14.162457849811089,16.351390411223544,6.308809240975035,5.73853904155728,6.096061668301797,4.3176778253708745,5.546325910919863,3.1246188849950505
2024-11-07,38.309634852592836,14.148840894399664,16.332590795811306,6.30149208550564,5.739319179739262,6.046358906535647,4.334316708975192,5.503209451047066,3.2842371253933877
