date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,INTERACTIVE BROKERS HONG KONG LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,THE CORE SECURITIES COMPANY LTD,CHONG HING SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,THE BANK OF EAST ASIA LTD
2024-03-01,96.73119754969466,2.06388762199788,0.0,1.2049148283074613,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-04,94.9352564915349,2.025510278225152,0.0,1.1912714885522986,0.0,0.0,0.0,1.0264073165507364,0.8215544251369132,0.0
2024-03-05,94.94000267009,2.023131442675071,0.0,1.1887764112550614,0.0,0.0,0.0,1.0264782635888454,0.8216112123910265,0.0
2024-03-06,94.93323639073094,2.021362337443968,0.0,1.1972154421964178,0.0,0.0,0.0,1.0265317809793204,0.8216540486493595,0.0
2024-03-07,94.94735189646283,2.012402466015384,0.0,1.1924873682344943,0.0,0.0,0.0,1.0262943025441482,0.8214639667431374,0.0
2024-03-08,93.71207529339536,1.9893754815945064,0.0,1.2056066466569644,0.0,1.1717321982996103,0.0,1.0129589592502353,0.8107901239936031,0.09746129680972584
2024-03-11,93.70947513767427,2.0026731516207663,0.0,1.2147063259014066,0.0,1.1519883110730529,0.0,1.0129308534695782,0.8107676276336313,0.09745859262728522
2024-03-12,93.67920619306783,1.9976250684046748,0.0,1.246314059110874,0.0,1.151710696653093,0.0,1.0171366333825607,0.8105722430255549,0.09743510635541748
2024-03-13,93.66798421836353,1.995679262199556,0.0,1.25989786749227,0.0,1.1515549716223377,0.0,1.0169991043711726,0.8104626439848917,0.09742193196624321
2024-03-14,93.65446893984102,1.9958670471007305,0.0,1.2738794845068633,0.0,1.1513966278170111,0.0,1.0168592625814463,0.8101201021250504,0.09740853602787299
2024-03-15,93.64563535141063,1.9933151646705556,0.0,1.2855474775710438,0.0,1.151290867771237,0.0,1.0167658602910814,0.8100456895924676,0.09739958869297534
2024-03-18,93.6418485932397,1.993234560780596,0.0,1.2895392040223224,0.0,1.1512443129042185,0.0,1.0167247452256014,0.8100129336917531,0.09739565013580773
2024-03-19,93.64025662271143,1.982850166646471,0.0,1.3013401764515833,0.0,1.151309969657445,0.0,1.0167827301771433,0.8100591296370462,0.09740120471887462
2024-03-20,93.6457552474183,1.9643353462858892,0.0,1.3260195495100338,0.0,1.144095078226222,0.0,1.0174563380546306,0.8048727085111257,0.09746573199380577
2024-03-21,93.61902437721912,1.9295678746530005,0.0,1.2968554078373693,0.09531878582260499,1.1433055092213185,0.0,1.0130569521426558,0.8054726246815644,0.09739846842237092
2024-03-22,93.59079562484743,1.946956819081852,0.0,1.277281258106795,0.0952764048768631,1.1427971690412106,0.0,1.0472524889055246,0.8022850723388703,0.0973551628014492
2024-03-25,93.39178695889872,1.9577115871791648,0.19947918991258975,1.2855517637607712,0.09507240420444052,1.1403502737030802,0.0,1.0323338480956634,0.8005672630403009,0.09714671120526468
2024-03-26,93.69732199738999,1.9679070674664096,0.20024693883337522,0.95802716577042,0.09543831573514418,1.1447392161904475,0.0,1.0363070605300684,0.8024916318238728,0.09752060626027459
2024-03-27,93.71017868497839,1.9627015285947316,0.1994358718447439,0.9607140481671849,0.09505175867817084,1.1401026399998055,0.0,1.0319921522502893,0.8026977002555348,0.09712561523114911
2024-03-28,93.75084653415472,1.9210142178898022,0.19950145037035788,0.957169003654432,0.09508301360805617,1.1404775286769937,0.0,1.0330230048510836,0.8057276947077826,0.0971575520867774
2024-04-02,93.79039433908373,1.911363576201662,0.1995287007598741,0.9268113913690167,0.0950960012287095,1.1406333092832666,0.0,1.033164107981959,0.8058377510180703,0.09717082307369952
2024-04-03,93.75609747782147,1.923492985465534,0.19874261404979665,0.9514997013418547,0.095023272437602,1.1397609604924734,0.0,1.0330650292686365,0.805221451650031,0.09709650747260423
2024-04-05,93.7499209991444,1.9266943095258444,0.19865703812671814,0.955867898607405,0.09498235668185595,1.1392701946003705,0.0,1.032677770288371,0.8048747340155818,0.0970546990094601
2024-04-08,93.75019083593425,1.9296356818034228,0.19865760991362608,0.9559857803058789,0.094982630065918,1.139273473717929,0.0,1.029341959245164,0.8048770506555548,0.09705497835826529
2024-04-09,93.749331004985,1.930701179417655,0.19864285886434088,0.9560299168003007,0.09497557726055127,1.139188878523376,0.0,1.0292655268649558,0.80481728561032,0.09704777167350875
2024-04-10,93.74992460186547,1.9307134041256606,0.19864411662031725,0.9554027956140323,0.09497617862171064,1.1391960915771366,0.0,1.0292720439120577,0.8048223815083383,0.09704838615527524
2024-04-11,93.73979854037599,1.9313622624307463,0.1986220510316165,0.9687069663613844,0.09496562857205658,1.1390695485270133,0.0,1.0291577113359487,0.8012796854425284,0.09703760592271962
2024-04-12,93.7557087331018,1.9350065004119135,0.198742156228462,0.9580051489019024,0.09502305354302007,1.1397583349514608,0.0,1.0293193170989152,0.7919739589840072,0.09646279677852038
2024-04-15,92.79515131276655,1.9333907918221422,0.1967376406874375,0.9250830760460874,0.09406464999544242,1.128262720036243,1.0337419990105197,1.0172273249507744,0.7808506127197423,0.09548987196507035
2024-04-16,92.80268291458688,1.93226452513988,0.19678588782582615,0.9256520768115433,0.09408771802741617,1.1258023133425923,1.0339955096915983,1.0157660998580755,0.7774496652035102,0.09551328951268004
2024-04-17,92.79709918050932,1.934482138991599,0.19671566624572742,0.929653955607525,0.09405414352519569,1.125400579162387,1.0336265360862869,1.01762741325005,0.7758611803160232,0.09547920630588046
2024-04-18,92.77276524800949,1.953245091550276,0.19671084465051122,0.9307711916250936,0.09405183821308129,1.125372995055069,1.033601201404729,1.0219915564979345,0.7760131669290234,0.09547686606479465
2024-04-19,92.80780080064197,1.9080687681121853,0.19677814409113642,0.9381031662090341,0.0940840155753043,1.1257580118201411,1.0339548208648441,1.0236640823030638,0.7762786594195106,0.0955095309628089
2024-04-22,92.81537689245779,1.909848690829212,0.1967911606287371,0.9276727328624443,0.09409023907198384,1.125832478786774,1.0340232152074442,1.0256592202222055,0.7751895211785141,0.09551584875489269
2024-04-23,92.77250640491809,1.901840570688163,0.19658688271653263,0.9873815646417957,0.09407434932780707,1.125642350775088,1.0338485917340154,1.0216090057536533,0.7710105611878394,0.09549971825701627
2024-04-24,92.82057041926167,1.9120317003701093,0.19665477138773793,0.9293864536904969,0.09418878745711687,1.1270116550096112,1.0351062320969093,1.0175427061894966,0.7718913842394753,0.09561589029737622
2024-04-25,92.82847802834324,1.9021015399097174,0.1966727344096821,0.9321545449757009,0.0941973909364225,1.1271145995501755,1.035200781727363,1.017635651516129,0.7708201044991373,0.0956246241324289
2024-04-26,92.83461306028643,1.8957105091984752,0.19669081301323682,0.9320118524319531,0.09420604977411924,1.1272182064790521,1.03529593972976,1.0177291948919411,0.7708909600303988,0.09563341416463621
2024-04-29,92.84593193637224,1.8902539792531352,0.1968003662888406,0.9237335044675042,0.09425852086403104,1.1278460469203424,1.0358725811075606,1.018296051906104,0.7713203325491801,0.09568668027106182
2024-04-30,92.828908018486,1.8937108051300438,0.19677372519025468,0.939601677613843,0.09390304911836826,1.1276933690656596,1.0357323538098369,1.0181582039639478,0.7698450705701748,0.09567372705186547
2024-05-02,92.78546897508616,1.9376960972972535,0.1966171627341653,0.9318340830074651,0.09382833542379326,1.099572208196351,1.1033961123772478,0.9883549253393153,0.7680910815896652,0.0951410189485787
2024-05-03,92.8120800971378,1.9220943604733163,0.1965577265845553,0.9220811086597964,0.09379997169956718,1.099239814333249,1.1030625625716133,0.9882273196030358,0.7677447805288176,0.09511225840825942
2024-05-06,92.84447606545726,1.922877724962541,0.19661448979252732,0.8876473613187743,0.09382705986035267,1.0995572598963226,1.1033811120925778,0.9885127062619119,0.767966494818069,0.09513972553966417
2024-05-07,92.8290175295196,1.9351053238577407,0.1965579508805435,0.8949805566073166,0.0938000787366077,1.099241068697983,1.1030638212985624,0.9887990073788105,0.7643222960800466,0.09511236694277679
2024-05-08,92.58124338744244,2.1981438779728997,0.1958483936878907,0.8901941078579461,0.09354292830415234,1.0962275284110699,1.10106399368227,0.9866572369932575,0.7622269267411342,0.09485161890694765
2024-05-09,92.56753212591353,2.213484544765217,0.19583635923835757,0.8908790566398033,0.09353718029862285,1.0961601676601385,1.0999722060299728,0.9855724793824824,0.7621800895865886,0.09484579048528241
2024-05-10,92.56039438876137,2.217477654533471,0.19587748304814118,0.8926595581328131,0.09355682223449857,1.096390351076551,1.1002031899389058,0.9856656243298508,0.7629092207273042,0.09486570721709801
2024-05-13,92.59411139986292,2.1931141589811163,0.19587029416311794,0.8848306809826614,0.09355338861248283,1.096350112535337,1.1001628114629747,0.9856294494886471,0.7615154783529471,0.09486222555779128
2024-05-14,91.96969148176883,2.7051336978738405,0.19484006030604412,1.0231650464938256,0.09306131875163756,1.0905835566113438,1.0943762015969642,0.9804452594422145,0.754340105647398,0.09436327150789527
2024-05-16,92.27855188892676,2.381593870549688,0.1953314524207587,1.025277129295468,0.09337740848494543,1.0942878052743057,1.098093332262439,0.983889012957273,0.7549143164071834,0.09468378342117033
2024-05-17,92.10234162919168,2.588097495677141,0.18943808049368033,1.0190736154020623,0.09327229839221637,1.093056022399295,1.0968572657036004,0.9767675929443306,0.7465187969858778,0.09457720281011234
2024-05-20,91.57588140035577,2.5715592488226005,0.18850027467521605,1.582182898486854,0.09281055752202912,1.0876448912526842,1.0914273166504798,0.9719321431257757,0.7439522670470192,0.09410900206157088
2024-05-21,91.57179041313285,2.57567035940167,0.18851962971682337,1.5806515584163485,0.09253778769268449,1.0877565696688587,1.0915393834427511,0.9720319402592393,0.745383693178048,0.09411866509072914
2024-05-22,91.58058276216894,2.579236244228182,0.1884816271549625,1.56682059852522,0.09257458402966243,1.0881891006195707,1.0919734185756338,0.9723054902395769,0.7456800844170857,0.09415609004115148
2024-05-23,91.63848176737591,2.522415780918486,0.1886091642469746,1.562850464666795,0.09263722511261355,1.0889254295421675,1.0927123081770334,0.9729634059029993,0.7461846527984894,0.09421980125852762
2024-05-24,91.6093218817444,2.55430064961027,0.18860147081001133,1.5608085759332553,0.09263344640623572,1.0888810118746415,1.0926677360413393,0.9734889010803823,0.7450803685011625,0.09421595799828854
2024-05-27,91.60953140337148,2.555595861699196,0.1886094657207044,1.5594052020480174,0.09263737318436754,1.0889271700854333,1.0927140547732628,0.9732475644269616,0.7451119528307,0.09421995185987839
2024-05-28,91.6238762433646,2.555374209491936,0.18863899946643486,1.5482869512694588,0.09265187897077816,1.0890976816662672,1.0928851593301123,0.9731173145259329,0.7418368564573042,0.09423470545716119
2024-05-29,91.61533233491991,2.564279761354103,0.18861628858050236,1.5487788203159558,0.09264072429830487,1.0889665615199156,1.0927535831965394,0.9730001576474949,0.741408407944396,0.09422336022286408
2024-05-30,91.52614013841092,2.6401435014358388,0.18845161245129316,1.565836936900511,0.09255984201608317,1.0880158122525063,1.0917995275759218,0.9721504298319809,0.7407611029438455,0.09414109618109251
2024-05-31,91.51959735497006,2.6646015568277748,0.18827445169575158,1.5522759832671924,0.09255603669146276,1.0879710816947659,1.091754641461897,0.9722798758612459,0.7367776758471717,0.09391134168267393
2024-06-03,91.48385659510183,2.69128905106416,0.18820568700345403,1.5630555691177679,0.09252223185322771,1.0875737149995637,1.0913558928727585,0.9717556383649288,0.7365085777846624,0.09387704183765569
2024-06-04,91.40846113892746,2.7721637463418434,0.18803593767205373,1.5537498641054015,0.09243878279678946,1.0865927939981364,1.090371560592026,0.9785495099526283,0.7358442947832289,0.09379237083042152
2024-06-05,91.43515767852473,2.7412935718571183,0.18808876607292974,1.5555967713542185,0.09246475332739408,1.0868980705342126,1.090677898766632,0.9799527388330729,0.7360510290802382,0.09381872164945476
2024-06-06,91.46041570105781,2.716568068000292,0.18701764374337496,1.5548874888537145,0.09249303503180192,1.0872305142908454,1.0910114986393085,0.98025247178748,0.7362761611103841,0.09384741748498267
2024-06-07,91.46995804928403,2.68265526911711,0.18718718727765166,1.581658303605553,0.09257688592277341,1.08821615874811,1.0920005708023053,0.97487143617963,0.736943642851998,0.09393249621084332
2024-06-11,91.48593783499095,2.6778639711135725,0.18723052561292122,1.568352260414814,0.09259831969812247,1.0884681069579178,1.09225339519451,0.9750971423604873,0.7382441998141345,0.09395424384257332
2024-06-12,91.45431241031402,2.699349825850036,0.18716626494276245,1.579674239725125,0.09256653839504755,1.088094526369119,1.0918785154310278,0.9747624725963936,0.7382732092129723,0.09392199716349243
2024-06-13,91.41933900614696,2.7164667137958043,0.1872188622644434,1.5970096612412645,0.09259255137339249,1.0884003018668578,1.0921853543024997,0.973228613368502,0.7396105445884409,0.09394839105183143
