date,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD,UBS SECURITIES HONG KONG LTD,FULBRIGHT SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,HSBC BROKING SECURITIES (HONG KONG) LTD,REALINK FINANCIAL TRADE LTD
2024-04-25,0.0,0.0,28.30564226509662,0.0,22.863322162241765,18.17860961224994,10.76657249375876,11.68891636802734,8.19693709862558
2024-04-30,0.0,0.0,4.070322828220959,0.0,3.287933078885277,2.614065739864791,1.5482222728816275,1.6848519181429464,1.1787112930190593
2024-05-02,0.0,34.3112582210025,18.57866963885687,0.0,15.008473264882886,11.931698257071389,7.066739261062466,7.723026012389483,5.380135344734413
2024-05-08,0.0,34.310928720635644,18.578491222827296,0.0,15.009289461685047,11.93158367372013,7.066671397238762,7.722951846065186,5.3800836778279315
2024-05-22,0.0,34.309610782451465,18.57777759297523,0.0,14.992387994263437,11.93112536232176,7.066399954977746,7.742821292885314,5.3798770201250505
2024-05-28,0.0,29.55709527402978,16.004411876807374,13.851021816054269,12.916492306943688,10.278443882578495,6.087572897227532,6.670297372206031,4.634664574152824
2024-05-29,0.0,29.561252659470526,16.00666299479808,13.852970046619676,12.899279148710624,10.284853940875635,6.088429151426321,6.671235590150776,4.635316467948364
2024-05-30,44.960310322236985,16.25455210481036,8.801424644287904,7.638577472221334,7.093253330175813,5.655230385467755,3.359157707756074,3.67507020968457,2.5624238233592016
2024-06-03,44.95417477822132,16.252788800555116,8.800223550969854,7.637535067754773,7.105477036289498,5.654458640017155,3.3586992976645114,3.674568688345626,2.5620741401821436
2024-06-05,44.953561315920595,16.252567008624556,8.800103459667698,7.637430842955684,7.1062898316439815,5.65438147705679,3.3586534635365637,3.6749734234805813,2.562039177113543
2024-06-06,44.95315235035508,16.252419150700444,8.80002340062048,7.638271112541048,7.106225182086646,5.6543300362531985,3.3586229081462258,3.6749399903655986,2.5620158689312706
2024-06-07,44.94742761365792,16.25034942220611,8.798902726890976,7.648668828601547,7.105775029454049,5.6536099632669,3.35819519104945,3.674471990620914,2.562599234252135
2024-06-11,44.94497460139959,16.24946255707386,8.798422525522515,7.653254122789872,7.105842023623173,5.65330141669861,3.358011917069005,3.6742714557891243,2.562459380034251
2024-06-13,44.94211309214577,16.24842800342489,8.797862356834043,7.652766863475824,7.10629914416004,5.652941488264742,3.358707650501457,3.6740375261481564,2.5668438750450786
2024-06-14,44.93536954749795,16.24598993382471,8.796542241389382,7.65161856911509,7.105232847044434,5.652093266837337,3.3732086346551267,3.6734862384050873,2.5664587212308856
2024-06-17,44.935165229251766,16.245916064349412,8.796502244075432,7.65158377769572,7.105655233598618,5.652067567131399,3.3731932968915967,3.6734695352985334,2.566447051707521
2024-06-18,44.9360084491566,16.245398996831,8.796222273061915,7.6513402466187275,7.106338436325175,5.651887675733509,3.3730859364521955,3.673352617805604,2.5663653680152687
2024-06-21,44.935804135437394,16.245325132729498,8.796182278657657,7.651305457730335,7.10676080248854,5.651861977897153,3.3730705998044446,3.673335915914153,2.566353699340829
2024-06-25,44.9355998235761,16.245251269299676,8.796142284617089,7.651270669158294,7.1071831648111194,5.6518362802944795,3.3730552632961577,3.6733192141745823,2.566342030772499
2024-06-27,44.93398766385077,16.244668436536188,8.795826704400396,7.650996163633303,7.110515891172,5.651633508708899,3.3729342478013575,3.6731874260751995,2.566249957821883
2024-07-03,44.929902109908824,16.243191414962606,8.795026957341808,7.650300508536542,7.118961725109668,5.6511196425964,3.372627568925779,3.672853447139691,2.566016625478677
2024-07-10,44.92500042575951,16.24141934357687,8.794067452820205,7.649465889385837,7.128185563260031,5.6505031265953125,3.372259627881622,3.672452752575955,2.5666458181446625
2024-07-30,44.93562209347877,16.24525932038091,8.79614664394985,7.651274461097285,7.1416924435873845,5.651839081321824,3.3844238152592236,3.6264894878602303,2.567252653064529
2024-07-31,20.79347875961122,7.517320087836035,4.070322828220959,3.540545464349339,3.305162625392351,2.615328116426836,1.566105940843934,1.6781192431453724,1.187968721140724
2024-08-01,44.91662918904881,16.238392949262916,8.79242878349133,7.648040502873569,7.149581462824137,5.6494502228945,3.3943553993383238,3.623138750232238,2.587982740034175
2024-08-02,44.9162209158413,16.238245349122522,8.792348864023506,7.647970985412361,7.151788870661988,5.649398871775665,3.394324546079935,3.6217423807196996,2.5879592163630236
2024-08-07,44.91479201806189,16.23772876976104,8.792069157327095,7.647727684249992,7.154742605415261,5.6492191502109765,3.394216564092413,3.6216271639997735,2.5878768868815567
2024-08-22,44.90173202399217,16.233007281985845,8.789512663889274,7.645503934039528,7.153116534092615,5.647576511666182,3.4159462336432793,3.6205740937937367,2.5930307228973675
2024-08-29,44.90173202399217,16.233007281985845,8.789512663889274,7.645503934039528,7.158114189385843,5.647576511666182,3.4159462336432793,3.615576438500509,2.5930307228973675
2024-08-30,44.900916026535256,16.232712280166027,8.789352932412159,7.6453649925892595,7.159801401422026,5.647473878474465,3.4158841557831616,3.615510732768322,2.59298359984932
2024-09-02,44.9007120318051,16.232638531386396,8.789313000449999,7.645330258015743,7.169309634423891,5.647448220759393,3.415868636670674,3.6064078671338824,2.5929718193549207
2024-09-05,44.90050803892852,16.232564783276874,8.789273068850676,7.645295523757841,7.1697313827371305,5.647422563277456,3.4158531176991995,3.6063914825047387,2.5929600389675644
2024-09-09,44.899284120592746,16.23212230869156,8.78903348687406,7.645087124838038,7.149546415613418,5.64726862328152,3.4384753833612196,3.6062931778562124,2.59288935889123
2024-09-10,44.8990801406905,16.232048565272557,8.788993557814463,7.6450523927892995,7.149968240299861,5.647242967431447,3.438459762179584,3.6062767942691623,2.5928775792531287
2024-09-16,44.89806026897939,16.23167985822793,8.788793917958353,7.644878737279188,7.149805830506146,5.647114691677686,3.438381658400392,3.606194878566805,2.595090158404109
2024-09-23,44.89785630019701,16.23160611882902,8.78875399107547,7.644844007123853,7.150227642516165,5.647089037226231,3.4383660380703374,3.6061784958728986,2.595078369089012
2024-09-24,44.89744836819191,16.231458642041137,8.788674138398008,7.64477454775983,7.151071255038727,5.6470377290225935,3.438334797835997,3.606145730931634,2.595054790780163
2024-09-30,20.79347875961122,7.517320087836035,4.070322828220959,3.540545464349339,3.311053716015228,2.615328116426836,1.5924054525532083,1.670124191585753,1.2018548633232207
2024-10-02,44.89806026897939,16.23167985822793,8.788793917958353,7.644878737279188,7.149805830506146,5.647114691677686,3.438381658400392,3.606194878566805,2.595090158404109
2024-10-03,44.88990296294944,16.228730804767928,8.78719712555366,7.643489777153778,7.166675322066434,5.646088695399667,3.4377569558794523,3.605539686893671,2.594618669335971
2024-10-04,44.889699068276315,16.22865709216121,8.787157213177663,7.6434550596171675,7.166642770271359,5.6465172608149015,3.43774134122483,3.605523310152191,2.5946068843043597
2024-10-07,44.889495175455416,16.228583380224112,8.787117301164235,7.643420342395935,7.167064427254425,5.646491613854541,3.4377257267120536,3.6055069335594805,2.5945950993798053
2024-10-08,44.90703673047881,16.234925055201817,8.790551060021022,7.646407176575715,7.128515991243082,5.648698104325116,3.4345252337128014,3.613731654106647,2.5956089943349907
2024-10-09,44.91091403947152,16.236326791443968,8.791310043137198,7.647067373406016,7.105955787412991,5.649185817377493,3.456634183239571,3.6067728632471803,2.595833101264061
2024-10-16,44.910301788276726,16.236105448576875,8.791190194984631,7.6469631242221325,7.107222172005134,5.649108804454459,3.4565870604309192,3.606723693662412,2.59579771338671
2024-10-18,44.910097708254696,16.236031668962273,8.79115024632659,7.646928375125807,7.107644292529628,5.649083133946728,3.4565713531135476,3.6067073040987356,2.595785917642004
2024-10-23,44.9052003440897,16.234261159350073,8.790191587441786,7.646094491547109,7.1073235842887215,5.648467111744216,3.458466257283614,3.6063139992518067,2.603681465002973
2024-10-25,44.90438422056977,16.233966111955578,8.790031831287838,7.645955528631848,7.10810313146338,5.648364454438911,3.458403401854091,3.606248456783396,2.6045428630151894
2024-10-28,44.901936027990594,16.23308103411617,8.789552597665697,7.6455386701911685,7.108169931165459,5.6480565049105556,3.4632125272723573,3.606051843671696,2.6044008630163016
2024-10-29,44.90173202399217,16.233007281985845,8.789512663889274,7.645503934039528,7.10859196875295,5.648030843965566,3.4631967927792493,3.606035460213438,2.6043890303819754
2024-10-30,44.90089307703558,16.232703983394863,8.789348440048302,7.648541351608248,7.108913475156993,5.6483796395911,3.459548607123158,3.605968084806336,2.6057033412354174
2024-11-01,44.91068699437272,16.23624470942672,8.791265599066085,7.650209674365632,7.111372938483207,5.626890535628647,3.460303214231391,3.606754629369767,2.6062717050558293
2024-11-04,44.9092584486619,16.23572825734612,8.79098596128709,7.649966331968787,7.11432759490584,5.626711552164401,3.460193146858887,3.6066399035839773,2.606188803222999
2024-11-05,44.90905437812195,16.23565448115951,8.790946014485167,7.649931570032967,7.114749673336335,5.626685984027579,3.4601774235201326,3.6066235147818038,2.6061769605345506
2024-11-11,44.90885030943662,16.235580705643386,8.790906068046283,7.649896808413067,7.115171747930943,5.626660416123124,3.460161700324274,3.606607126128572,2.6061651179537293
2024-11-14,44.910891079750456,16.23631849097754,8.791305548772506,7.645700189088049,7.115495079104664,5.626916105624505,3.4603189387133764,3.6067710193635567,2.60628354860535
2024-11-18,44.90028109903139,16.23248273929245,8.789228645372788,7.643893929411617,7.1374385939763805,5.625586773920031,3.4595014551066408,3.6059189371613676,2.605667826727331
2024-11-20,44.9004850898459,16.232556486656485,8.789268576568459,7.643928657126244,7.137471020764735,5.625158012385554,3.459517172302666,3.6059353195608326,2.6056796647891267
2024-11-21,44.90028109903139,16.23248273929245,8.789228645372788,7.643893929411617,7.13789291159477,5.625132456301642,3.4595014551066408,3.6059189371613676,2.605667826727331
2024-11-27,44.87051831718542,16.25304994642424,8.783402581741035,7.659257808020843,7.137247607251493,5.621403758261147,3.4572082759865133,3.6035287031571688,2.6143830019721386
2024-12-03,44.86909232570934,16.252533422177294,8.783123443953412,7.6590143957145695,7.140198798775982,5.621225109247419,3.457098405414087,3.603414182500684,2.614299916507209
2024-12-06,44.86705535224855,16.251795587344102,8.782724706461057,7.65866669068531,7.140328628439299,5.625055748919361,3.456941459566998,3.6032505941890522,2.6141812321462723
2024-12-09,44.866851665074655,16.251721807545362,8.782684834703025,7.658631921918745,7.1407501921876255,5.625030212326877,3.4569257657660404,3.6032342361748118,2.614169364302861
2024-12-10,44.86664797975014,16.25164802841651,8.782644963307012,7.658597153467864,7.141171752108343,5.625004675966252,3.456910072107576,3.603217878309095,2.614157496567205
2024-12-16,44.876834511968575,16.255337805649674,8.784638976675744,7.660335962809873,7.143247165466817,5.603123678853143,3.457694929622264,3.604035953575694,2.614751015378213
2024-12-17,44.876630735994475,16.255263993685624,8.784599087535074,7.660301178885387,7.143668807845718,5.603098236283538,3.4576792289793796,3.604019588429954,2.6147391423608535
2024-12-20,44.876019419175634,16.255042561815383,8.784479422286571,7.660196829007261,7.144933712007694,5.603021909961057,3.4576321279062343,3.6039704938844475,2.6147035239557197
2024-12-27,44.87581565060376,16.254968752532577,8.78443953459489,7.660162046346314,7.145355339070285,5.602996468315663,3.457616427833681,3.603954129333177,2.6146916513696516
2025-01-13,44.85585530336344,16.24773869295645,8.780532297235968,7.65675487720308,7.14217715118321,5.600504307371679,3.4869415429867012,3.60235112390995,2.627144703789519
2025-01-20,44.85056268102889,16.24582159330222,8.77949626657662,7.655851443044949,7.141788247517426,5.599843493884086,3.497875476264755,3.6019260760787057,2.6268347223023456
2025-01-21,44.85035914357378,16.24574786773479,8.779456424126037,7.655816699834913,7.142209649679994,5.599818081094912,3.4978596024689725,3.6019097300883054,2.6268228013982946
2025-02-03,44.85585530336344,16.24773869295645,8.780532297235968,7.65675487720308,7.143538755488582,5.600504307371679,3.4855799386813304,3.60235112390995,2.627144703789519
2025-02-04,44.837946851196975,16.241251873137095,8.777026718274701,7.653697960162008,7.150667848890032,5.5982683369990625,3.502335816065314,3.600912905145575,2.6378916901292357
2025-02-05,44.814362092073864,16.23270897498529,8.772410002401099,7.685947975845066,7.145999701232012,5.595323647968746,3.5186315178244527,3.5990188250314032,2.6355972626380653
2025-02-06,44.814158883051,16.232635368382958,8.772370224241117,7.6859131242058805,7.14596729796777,5.595298276186174,3.518615562723472,3.5990025054172308,2.6360387578243953
2025-02-11,44.80603203302985,16.22969165156723,8.770779393599211,7.684519317766289,7.144671408321862,5.594283593526775,3.517977477313123,3.598349842189442,2.6536952826862183
2025-02-17,44.80623516835711,16.229765231475454,8.77081915733328,7.68455415676621,7.144250433807817,5.594308956108039,3.5179934266278403,3.5983661558851567,2.6537073136390887
2025-02-19,44.78999016044825,16.22388094631841,8.767639197534322,7.681768034643169,7.105857274254546,5.592280676050696,3.588777001256021,3.5970615274904327,2.652745182004153
2025-02-24,44.78755442519917,16.22299867153879,8.767162402434163,7.681350290564409,7.110908973017152,5.59197656088754,3.5885818391090383,3.5968659148206323,2.6526009224291114
2025-02-25,44.78653961369747,16.222631085367695,8.76696375311389,7.681176243940889,7.113013685345523,5.591849855998111,3.588500527812365,3.59678441582058,2.652540818903477
2025-02-26,44.78633665691565,16.222557570132402,8.766924024330086,7.681141435562647,7.113434616365821,5.591824515709244,3.5884842659951994,3.5967681164637595,2.652528798525192
2025-02-27,44.78633665691565,16.222557570132402,8.766924024330086,7.681141435562647,7.113887781052286,5.591824515709244,3.5884842659951994,3.5967681164637595,2.652075633838728
2025-03-05,44.78877225970823,16.223439796933476,8.767400793501889,7.681559156924274,7.114274653617423,5.586690342364962,3.5886794175291676,3.596963718496045,2.652219860924533
2025-03-06,44.78856928269083,16.223366274368423,8.767361060756969,7.681524345075501,7.11469559990684,5.586665024195125,3.588663154090635,3.5969474175141145,2.652207841401565
2025-03-07,44.77274274154483,16.217633566716003,8.764263015813983,7.678809992662409,7.035166929265357,5.581519723750575,3.6843428674646272,3.5956763959741322,2.6698447668080862
2025-03-10,44.77233707987006,16.217486627484888,8.764183607553612,7.678740419106468,7.035103187412077,5.58146915261063,3.6852155316881277,3.595643817489559,2.669820576784577
2025-03-12,44.77223566559996,16.21744989309315,8.764163755713355,7.678723025914472,7.035540274136663,5.581456509968831,3.6827155632285806,3.5956356729606584,2.6720796393843345
2025-03-13,44.77223566559996,16.21744989309315,8.764163755713355,7.678723025914472,7.035540274136663,5.581456509968831,3.681809519213723,3.5956356729606584,2.6729856833991916
2025-03-14,44.77101873019317,16.21700909337231,8.763925540644872,7.678514313756363,7.035349044059849,5.584022860898644,3.681709445489498,3.595537941491696,2.6729130300935973
2025-03-17,44.76878785375554,16.216201022783313,8.763488846650759,7.678131704266017,7.034998482583742,5.583744616950194,3.6865088494567426,3.595358780929757,2.6727798426239393
2025-03-18,44.76351575675985,16.214291357840565,8.762456833825864,7.677227506117459,7.035075889144784,5.5830870596512145,3.6969451265476136,3.594935381478128,2.67246508863452
2025-03-19,44.74912519967732,16.209078793961407,8.75963988271917,7.674759434099553,7.03326704393822,5.5812922110636904,3.7274518058161075,3.5937796830942865,2.671605945630247
2025-04-01,44.74689650449912,16.208271513470674,8.759203615706527,7.674377198709068,7.033369523190899,5.581014239170756,3.727266162994499,3.593600697708193,2.676000544550262
2025-04-03,44.751962041919356,16.21010635817014,8.760195194500877,7.675245970577373,7.033260096543817,5.58164603352254,3.7276881052452184,3.5940075084644607,2.6658886910562165
2025-04-08,44.75662334937625,16.211794782234623,8.761107645292324,7.666988133712345,7.03263407986279,5.582227410675422,3.7280763764978997,3.5943818557161777,2.6661663666321664
2025-04-09,44.75662334937625,16.211794782234623,8.761107645292324,7.666988133712345,7.0317283517902895,5.582227410675422,3.7280763764978997,3.5943818557161777,2.667072094704666
2025-04-10,44.743452594026884,16.227396940956137,8.758529470337415,7.66473193077703,7.029659089927488,5.580584700702495,3.7269792968211037,3.593324118994524,2.67534185745692
2025-04-25,44.743452594026884,16.227396940956137,8.758529470337415,7.66473193077703,7.0292063591578025,5.580584700702495,3.7269792968211037,3.593324118994524,2.675794588226606
2025-04-28,44.74325002756665,16.22732347486967,8.758489817959049,7.664697230334267,7.029627264641867,5.580559435792809,3.7269624237154373,3.5933078509842327,2.6757824741360157
2025-04-29,44.74304746294057,16.227250009448404,8.758450165939717,7.664662530205697,7.030048166314828,5.580534171111884,3.726945550762548,3.5932915831212413,2.675770360155113
