date,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,BNP PARIBAS,ABN AMRO CLEARING HONG KONG LTD,SOOCHOW SECURITIES INTERNATIONAL,INTERACTIVE BROKERS HONG KONG LTD,MERRILL LYNCH FAR EAST LTD,LONG BRIDGE HK LTD
2024-03-11,0.0,0.0,41.597337770382694,58.402662229617306,0.0,0.0,0.0,0.0
2024-03-12,0.0,0.0,22.70663033605813,77.29336966394187,0.0,0.0,0.0,0.0
2024-03-18,0.0,0.0,22.70663033605813,76.29427792915531,0.0,0.9990917347865577,0.0,0.0
2024-03-19,0.0,0.0,22.70663033605813,76.27157129881925,0.0,1.021798365122616,0.0,0.0
2024-04-12,0.0,0.0,34.43526170798898,64.01515151515152,0.0,1.5495867768595042,0.0,0.0
2024-04-30,0.0,0.0,27.647221454243848,71.10865358031518,0.0,1.2441249654409732,0.0,0.0
2024-05-02,0.0,0.0,24.770869457517957,74.11444141689373,0.0,1.114689125588308,0.0,0.0
2024-05-03,0.0,0.0,30.46816943274709,68.4171414416646,0.0,1.114689125588308,0.0,0.0
2024-05-16,0.0,0.0,30.46816943274709,67.87218231359921,0.0,1.6596482536537032,0.0,0.0
2024-05-20,0.0,14.862521674510775,30.46816943274709,53.00966063908843,0.0,1.6596482536537032,0.0,0.0
2024-05-30,0.0,19.436345966958214,39.844509232264336,38.54875283446712,0.0,2.170391966310334,0.0,0.0
2024-06-13,0.0,30.196275792652237,39.80875691997987,26.623049823855062,0.0,3.3719174635128337,0.0,0.0
2024-07-03,0.0,31.79650238473768,41.91838897721251,22.73449920508744,0.0,3.550609432962374,0.0,0.0
2024-07-10,0.0,31.79650238473768,31.319554848966614,33.33333333333333,0.0,3.550609432962374,0.0,0.0
2024-07-18,0.0,31.79650238473768,31.266560678325384,33.33333333333333,0.0,3.6036036036036037,0.0,0.0
2024-07-31,0.0,31.79650238473768,31.266560678325384,33.17435082140964,0.0,3.6036036036036037,0.0,0.1589825119236884
2024-08-02,0.0,24.096385542168676,39.598393574297184,33.45381526104418,0.0,2.7309236947791167,0.0,0.12048192771084339
2024-08-05,0.0,31.746031746031743,52.169312169312164,12.328042328042327,0.0,3.5978835978835977,0.0,0.15873015873015872
2024-08-08,0.0,43.196544276457885,20.518358531317496,31.173506119510442,0.0,4.8956083513318935,0.0,0.21598272138228944
2024-08-09,0.0,46.15384615384615,15.076923076923077,33.307692307692314,0.0,5.230769230769231,0.0,0.23076923076923078
2024-09-05,0.0,40.106951871657756,13.101604278074866,42.04545454545455,0.0,4.545454545454546,0.0,0.2005347593582888
2024-09-30,0.0,33.33333333333333,27.77777777777778,34.94444444444444,0.0,3.7777777777777777,0.0,0.16666666666666669
2024-10-02,0.0,33.33333333333333,6.111111111111111,56.611111111111114,0.0,3.7777777777777777,0.0,0.16666666666666669
2024-10-10,0.0,33.33333333333333,17.22222222222222,45.5,0.0,3.7777777777777777,0.0,0.16666666666666669
2024-10-18,0.0,8.0,80.13333333333334,10.92,0.0,0.9066666666666667,0.0,0.04
2024-10-21,66.53733333333334,8.0,13.596,10.92,0.0,0.9066666666666667,0.0,0.04
2024-11-20,66.53733333333334,8.0,13.596,10.92,0.0,0.9066666666666667,0.0,0.04
2024-11-21,45.87811313469336,32.33339155856692,13.606317744293161,7.529442049037904,0.0,0.6251551396026588,0.0,0.02758037380599965
2024-12-02,45.87811313469336,37.113989684940194,8.825719617919889,7.529442049037904,0.0,0.6251551396026588,0.0,0.02758037380599965
2024-12-04,20.503054730415418,74.22974366559433,1.61056398499546,3.364928325794086,0.0,0.27938354841757984,0.0,0.01232574478312852
2024-12-05,20.775344188040947,75.21554684995608,1.6319529731102442,2.081572669783475,0.0,0.28309388309055256,0.0,0.01248943601870085
2024-12-06,20.775344188040947,75.21554684995608,1.6319529731102442,2.077409524443908,0.0,0.28309388309055256,0.004163145339566949,0.01248943601870085
2024-12-13,20.61145002540136,76.64602892038015,1.6190786946591054,0.8260605584995436,0.0,0.28086058988984486,0.004130302792497717,0.012390908377493152
2024-12-16,20.4425819190293,76.01807359706365,2.425106405640011,0.8192927046081119,0.0,0.278559519566758,0.0040964635230405595,0.012289390569121678
2024-12-19,20.61145002540136,76.64602892038015,2.445139253158649,0.008260605584995435,0.0,0.2725999843048494,0.004130302792497717,0.012390908377493152
2024-12-27,20.27563454045335,79.0539689504841,0.37785985056252364,0.008126018291667175,0.0,0.26815860362501676,0.004063009145833588,0.012189027437500761
