date,GRAND CHINA SECURITIES LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,CITIBANK N.A.,SHANGHAI COMMERCIAL BANK LTD,THE HONGKONG AND SHANGHAI BANKING,SDICS INTERNATIONAL SECURITIES (HONG,BANK OF CHINA (HONG KONG) LTD,YUANTA SECURITIES (HONG KONG) CO LTD
2024-04-09,55.07101991780882,0.0,15.280819860670569,11.554380233094768,6.902740438499462,0.0,8.231571082183853,2.9594684677425263
2024-04-10,55.08525473881581,0.0,15.278469516303868,11.552603052764187,6.901678727331322,0.0,8.222980693170832,2.9590132716139808
2024-04-11,55.11415190984926,0.0,15.263427484267526,11.541782525976876,6.895214400702473,0.0,8.229181911312747,2.956241767891117
2024-04-12,55.15123149827414,0.0,15.244544550400748,11.53469256420757,6.890978763236412,0.0,8.224126835546715,2.954425788334406
2024-04-15,55.18005013776923,0.0,15.232819043581856,11.528032567623864,6.886999992691287,0.0,8.219378320896341,2.9527199374374193
2024-04-16,55.198368909902726,0.0,15.219122923685152,11.526516175707572,6.885363304857463,0.0,8.218297147784655,2.9523315380624227
2024-04-17,55.22048883855175,0.0,15.214643235541267,11.525337035548572,6.870044938073143,0.0,8.217456431990062,2.952029520295203
2024-04-18,55.23625815596619,0.0,15.207908638565574,11.524663349480868,6.862336789344088,0.0,8.216976100187779,2.9518569664555065
2024-04-19,55.2374342489772,0.0,15.203828170660433,11.523232028053771,6.861484511981297,0.0,8.222530683810637,2.951490356516657
2024-04-22,55.241914864084976,0.0,15.200859102763593,11.522642763739436,6.861133635772572,0.0,8.222110207689553,2.951339425949871
2024-04-23,55.26690573396338,0.0,15.194893405686491,11.519781479831435,6.852126408659008,0.0,8.215686417715325,2.9506065541443607
2024-04-24,55.27220944243619,0.0,15.192609632307299,11.51860371709205,6.851425858984189,0.0,8.21484645999927,2.950304889180998
2024-04-25,55.288868767707456,0.0,15.18678622542863,11.517510295878727,6.84274323100739,0.0,8.21406665303619,2.950024826941613
2024-04-26,55.313574228015504,0.0,15.176948845763663,11.511710225738412,6.839297313472051,0.0,8.209930154652342,2.9485392323580286
2024-04-29,55.35806755110823,0.0,15.163626550750852,11.503818074406867,6.834608455922574,0.0,8.19336158295104,2.9465177848604416
2024-04-30,7.753877958354442,0.0,2.1194850523907918,1.6078606065486705,0.9552565614637413,0.0,1.144962298405799,0.4118276073325702
2024-05-02,55.45940831847458,0.0,15.126814890287834,11.479203813543904,6.819984716713366,0.0,8.174375022742986,2.9402132382373276
2024-05-03,55.71239427856197,0.0,15.035777075178885,11.411765557058828,6.779918533899592,0.0,8.137204540686023,2.9229400146147
2024-05-06,55.07834574877987,0.0,15.248614729734689,11.576088950864188,6.877545778136581,0.0,8.25437598620234,2.965028806282338
2024-05-07,51.88338192419825,0.0,14.282284342308351,10.820099468358773,6.418796089864517,6.19584976847882,7.715314697307495,2.6842737094837936
2024-05-08,51.88444968855473,0.0,14.28120626732157,10.820322146914359,6.418928189227012,6.195291276788409,7.715473479131794,2.6843289520621245
2024-05-09,52.06570808129937,0.0,14.25273498242898,10.804978798320306,6.4098260708732075,6.0816966823995235,7.704532843765199,2.6805225409134192
2024-05-10,52.06713478335332,0.0,14.253125535194384,10.805274875834902,6.410001712622024,6.079123137523548,7.704743963007364,2.6805959924644633
2024-05-13,52.16542445333479,0.0,14.250972762645914,10.805200854935059,6.409957801282403,5.948923110648326,7.738943387954183,2.68057762919932
2024-05-14,52.16899825986874,0.0,14.249893810887468,10.805941109573462,6.410396941753558,5.944535028705315,7.739473576038256,2.680761273173205
2024-05-16,52.228514300974396,0.0,14.236608029362019,10.800539581892508,6.364053437780319,5.941563554940803,7.749299844562069,2.6794212504878834
2024-05-17,52.265716376768964,0.0,14.22083296283883,10.78857189759304,6.357001662095335,5.934979924897914,7.756444894357768,2.6764522814481433
2024-05-20,52.26857647082965,0.0,14.216138939620912,10.7891622717914,6.357349531099301,5.935304699951434,7.756869343949437,2.6765987427578612
2024-05-21,52.281028138380094,0.0,14.21487490253478,10.788202946527502,6.3485766658003095,5.934776958537953,7.756179636950604,2.6763607512687577
2024-05-22,52.28853373817779,0.0,14.212639079799494,10.786506096601906,6.347578113780441,5.933843492056979,7.75495968651909,2.675939793064303
2024-05-23,52.29720396873696,0.0,14.207175728069036,10.785473492748372,6.346970453286653,5.933275438824422,7.754217295870572,2.675683622463981
2024-05-24,52.2991610199044,0.0,14.206592865592244,10.785031008759034,6.346710062974789,5.9330320207317655,7.753899171960151,2.6755738500776074
2024-05-27,52.300139485272,0.0,14.206301452287832,10.784809780379073,6.3465798758307574,5.9329103191751225,7.753740119793233,2.6755189672619863
2024-05-28,52.308386488094015,0.0,14.202405124734227,10.783408878041444,6.345755481264229,5.932139658578938,7.752732940911049,2.6751714283760966
2024-05-29,52.31352977370616,0.0,14.197032884391877,10.783482600669995,6.345798865112464,5.932180214671498,7.752785943802556,2.67518971764545
2024-05-30,52.33150349674253,0.0,14.185221391997485,10.782819133300062,6.345408431832321,5.931815229800587,7.74820719310359,2.6750251232234294
2024-05-31,7.808006784961768,0.0,2.1133688007967435,1.6078606065486705,0.9461841215992367,0.8845119180259187,1.1546463634297086,0.3988815414585017
2024-06-03,52.36516734900315,0.0,14.16366506961199,10.78046079925638,6.344020613624403,5.930517869469828,7.741728236427884,2.6744400626063656
2024-06-04,52.37769789089517,0.0,14.152735821976789,10.779945051189873,6.34371710930986,5.930234147541656,7.741357864377589,2.6743121147090583
2024-06-05,52.380919834049855,0.0,14.14745504377721,10.78060816491125,6.344107334477031,5.930598937864382,7.741834063523092,2.67447662139718
2024-06-06,52.39679925653098,0.0,14.138894773166783,10.778250797794193,6.342720085280271,5.92930210945668,7.740141177113727,2.6738918006573686
2024-06-07,52.416869922865125,0.0,14.131600702344107,10.776336196000464,6.334761250828397,5.928248853908326,7.738766251955701,2.6734168220978773
2024-06-11,52.41937687892867,0.0,14.127493850778903,10.776851598797485,6.335064225198142,5.928532385897786,7.739136376059033,2.6735446843399835
2024-06-12,52.4240332907405,0.0,14.119182490929095,10.777808906229716,6.335626968779681,5.92905901726718,7.740507150812795,2.673782175241037
2024-06-13,52.287729080398506,0.0,14.11859565686797,10.777882552307545,6.335670260888579,5.929099531247864,7.740560042638678,2.810462875650855
2024-06-14,52.28987289872899,0.0,14.115074484078175,10.778324449911166,6.335930025966927,5.929342626759601,7.740877408774089,2.8105781057810577
2024-06-17,52.29344631996173,0.0,14.109205221075651,10.779061026447073,6.33636301510285,5.929747830246702,7.741406410168797,2.810770176997198
2024-06-18,52.29562198439059,0.0,14.1065595057476,10.779650360164569,6.336709449023386,5.930072032913711,7.740462814887714,2.810923852872432
2024-06-19,52.36535364289029,0.0,14.079518466956022,10.764201676084404,6.327628094887124,5.921573444708323,7.734829252313488,2.806895422160347
2024-06-20,52.36252448521333,0.0,14.078912344642603,10.765303684896633,6.3282758997249475,5.922179678808603,7.735621122463606,2.807182784250292
2024-06-21,52.364800305751956,0.0,14.078239742294777,10.764789386039148,6.327973574294996,5.921896754115367,7.735251562883897,2.8070486746198573
2024-06-24,52.366455981325,0.0,14.072461196128486,10.766111968110522,6.328751040913,5.922624329379002,7.73620193029637,2.807393553847624
2024-06-25,52.36860068259386,0.0,14.063481228668943,10.766552901023891,6.329010238907849,5.922866894197952,7.7419795221843,2.807508532423208
2024-06-26,52.373150935539584,0.0,14.06005747714908,10.767067368406682,6.329312663403712,5.923149911599872,7.739618957902425,2.807642685998648
2024-06-27,52.36277208247676,0.0,14.059842777819515,10.772656180634762,6.332597990670482,5.9262244138317275,7.736806518368769,2.8091000361979828
2024-06-28,52.29236653233807,0.0,14.079187733906226,10.79167208314233,6.34377629841474,5.936685390567806,7.7422532994889135,2.814058662141914
2024-07-02,52.272836135460075,0.0,14.076324595077288,10.79314898829197,6.34464448230794,5.937497861624892,7.743312873360295,2.8322350638775413
2024-07-03,52.265683262748105,0.0,14.074398429108026,10.79167208314233,6.34377629841474,5.936685390567806,7.7422532994889135,2.84553123653008
2024-07-05,52.28176028348417,0.0,14.063387170699338,10.7900479542485,6.3428215705187405,5.935791929183684,7.741088103105056,2.8451029887605093
2024-07-08,52.73880166830558,0.0,13.939167881726627,10.696822759485945,6.282594689905395,5.8845071377708456,7.637584347767115,2.8205215150384864
2024-07-09,52.549286662807724,0.0,13.992304811195478,10.741257788824951,6.3086928393884705,5.908951615649154,7.667268207974395,2.8322380741598283
2024-07-10,33.986997291837575,0.0,44.34549801077972,6.956978149451752,4.086061343848414,3.827153959474599,4.962906114095677,1.8344051305122573
2024-07-11,33.85863656852953,0.0,44.43172678339417,6.970505829009819,4.094006593542571,3.8345957698800612,4.972556367718157,1.8379720879256858
2024-07-15,34.13884915832325,0.0,44.241610738255034,6.941577731323578,4.077016173396413,3.8186819232038727,4.951919903179667,1.8303443723181867
2024-07-16,34.14140347170874,0.0,44.23787894792437,6.942097109256716,4.077321221083765,3.8189676419844374,4.951850286961727,1.8304813210802438
2024-07-17,34.14125320739935,0.0,44.233723135967324,6.942066555462152,4.0773032758385455,3.8189508338138016,4.956229726815399,1.830473264703423
2024-07-18,34.14245535891127,0.0,44.23219968221971,6.942310993349501,4.077006703315567,3.819085303321728,4.956404241178515,1.8305377177037074
2024-07-19,34.14485991592755,0.0,44.23267381209147,6.942799920769417,4.077293835420472,3.8193542707485086,4.95235160772058,1.8306666373220062
2024-07-22,34.145461108103234,0.0,44.23213208851092,6.942922163385143,4.076925447110454,3.8194215185248765,4.952438804301416,1.8306988700639577
2024-07-23,34.14666355596836,0.0,44.2301681978052,6.94316666153108,4.077069017885048,3.8195560211820947,4.952613206675089,1.8307633389531328
2024-07-24,34.14712524266289,0.0,44.230456008134986,6.943350046441604,4.075856088252254,3.819656904391923,4.952744016516483,1.8308116935998626
2024-07-25,34.13246683485895,0.0,44.23192923595792,6.944756319318778,4.076681592631241,3.8204305194147614,4.962553000383055,1.8311824974352877
2024-07-26,34.60437805910118,0.0,43.82421455804985,6.880741949274541,4.0391041468543065,3.7852151077065352,4.9211722519347045,1.94517392707888
2024-07-29,34.894386191530955,0.0,43.54115102362819,6.837047408094531,4.0134547613990526,3.7611779851668192,4.889921499442997,2.0628611307374545
2024-07-30,35.153129737925056,0.0,43.512670565302145,6.832575265323804,4.011262724713017,3.7587177821095947,4.886722980290232,1.8449209443361492
2024-07-31,8.173656692759275,0.0,10.23666835543169,1.6078606065486705,0.9439414960147524,0.8845119180259187,1.1529134254780615,0.4675874343649751
2024-08-01,34.83112877652527,0.0,43.62112030581438,6.8517191199148595,4.022501683282291,3.769249147498968,4.911709128819965,1.9925718381442625
2024-08-02,34.80507627450128,0.0,43.63640314659481,6.8551436394454335,4.024512147420575,3.771133034899387,4.914164022773697,1.9935677343648137
2024-08-05,34.76360505016679,0.0,43.66315404922304,6.859824383624795,4.027260114903037,3.773707993198019,4.9175194513184275,1.9949289575658995
2024-08-06,34.8089930621968,0.0,43.63991236459112,6.856514405939733,4.025316895898176,3.771887117247135,4.903409782476396,1.9939663716506406
2024-08-07,34.72462228877117,0.0,43.69784842799873,6.8656170698053005,4.028484497625566,3.7768946500158878,4.909919517365358,1.9966135484179872
2024-08-13,34.824482487363696,0.0,43.630998170289146,6.855113846260827,4.022321603191781,3.7711166451534393,4.902408177634066,1.9935590701070445
2024-08-14,34.78211707401931,0.0,43.65965034356788,6.8596155518831,4.024963033834913,3.773593111246412,4.905192658954509,1.9948682264938682
2024-08-15,34.730976841372105,0.0,43.69928608741076,6.866184920773115,4.028817691102211,3.7772070346508793,4.9007487375935925,1.9967786870973356
2024-08-16,34.63494939288888,0.0,43.719840426458546,6.869414490531854,4.0307126805219236,3.7789836768113165,4.903053847359894,2.063045485427591
2024-08-19,34.74398003579967,0.0,43.72003083475966,6.869444408151177,4.030730235049715,3.7790001350109534,4.9026396818967735,1.954174669332044
2024-08-20,34.68138856221961,0.0,43.72402979223834,6.870072738359685,4.03109891545799,3.779345790321878,4.89437693279324,2.01968726860926
2024-08-21,34.76850037022518,0.0,43.72402979223834,6.870072738359685,4.03109891545799,3.779345790321878,4.89437693279324,1.932575460603685
2024-08-22,34.68988958667903,0.0,43.6892063036127,6.864601149830484,4.027888394197752,3.776335774873462,4.890478863922219,2.0615999268843597
2024-08-23,34.693300258937704,0.0,43.686924733990466,6.864242661618469,4.0276780468699,3.7761385643101155,4.890223469765216,2.061492264508127
2024-08-26,34.78118961825683,0.0,43.686354378818734,6.864153045415774,4.027625463470677,3.776089264887635,4.890159625393841,1.9744286037565058
2024-08-28,34.721654327646654,0.0,43.66621138437715,6.860988107562616,4.028378296084282,3.774348177855882,4.887904860500926,2.060514845972492
2024-08-29,34.72422208398404,0.0,43.66944061389352,6.861495495417113,4.028676205100989,3.7746273006868893,4.8808710745311625,2.060667226386285
2024-08-30,34.6824254077074,0.0,43.66830083129244,6.8613164087818586,4.028571055710948,3.774528782032599,4.924244071984444,2.06061344249031
2024-09-02,34.81196176200806,0.0,43.6398255902414,6.856842279151253,4.025944103672082,3.772067485969404,4.921033069168336,1.9723257097894649
2024-09-05,34.81877315338192,0.0,43.628798024244745,6.858183905247231,4.026731829486756,3.7728055376802265,4.9219959302224465,1.972711619736682
2024-09-09,34.81892454790923,0.0,43.62898772539317,6.858213725123593,4.026314530821307,3.772821942109771,4.922017331414384,1.972720197228539
2024-09-13,34.8190759437531,0.0,43.62917742819128,6.858243545259277,4.026332037602289,3.7728383466819717,4.921603923717096,1.9727287747949875
2024-09-16,34.869767340820715,0.0,43.59524688810201,6.852909869007016,4.023200747289988,3.769904199161471,4.9177763778159145,1.9711945778028805
2024-09-19,34.883912864061855,0.0,43.585778511391524,6.851421497296006,4.022326955237496,3.7690854201507284,4.916708294420434,1.9707664574419563
2024-09-20,34.88421592177679,0.0,43.586157167492715,6.851481019751274,4.0214931389626125,3.769118164482457,4.916751008848327,1.9707835786858259
2024-09-23,34.88482205300401,0.0,43.58691449943312,6.85160006776451,4.020259850831201,3.768749266970449,4.916836439930671,1.9708178220660357
2024-09-24,34.88739834572878,0.0,43.59013345381247,6.852106067978035,4.013171613261973,3.7690275943560154,4.9171995551539585,1.970963369708765
2024-09-26,34.9004513682235,0.0,43.577234359591465,6.852195369891698,4.0127894903753,3.7690767152209705,4.917263639878534,1.9709890568185273
2024-09-27,34.90930419481676,0.0,43.57699910933461,6.852909869007016,4.013207916060217,3.766428431777203,4.909955901201312,1.9711945778028805
2024-09-30,8.190578322169475,0.0,10.222906789345082,1.6078606065486705,0.9415969329037006,0.8816576672820295,1.1500591747341724,0.46249055803660166
2024-10-02,34.93359285053286,0.0,43.570215187838606,6.852731230259241,4.0131033014584805,3.7576410581697957,4.901573178202293,1.971143193538717
2024-10-03,34.99297825860814,0.0,43.46804674225875,6.836662158882069,4.0036929158431285,3.7488297097680223,4.895280696279344,2.054509518360553
2024-10-04,34.988016464335956,0.0,43.54278469580923,6.848416957571336,4.014918633529586,3.7552753608086284,4.879383108424946,1.9712047795203111
2024-10-07,34.99713362518241,0.0,43.554131054131055,6.850201514835661,4.015964839135571,3.756253908692933,4.854596622889306,1.9717184351330692
2024-10-08,35.01124590761856,0.0,43.544675344975815,6.848714319210095,4.015092963274947,3.7554384167151533,4.85354267800231,1.971290370203121
2024-10-09,35.00288677336876,0.0,43.53427880587426,6.847079149682454,4.014134336975443,3.754541784416633,4.876259436276106,1.9708197134063492
2024-10-10,35.0236355822948,0.0,43.53201112977649,6.84672248918059,4.013925242975523,3.7543462124467712,4.858642288809886,1.9707170545159371
2024-10-14,35.04844086394889,0.0,43.52993263421071,6.846395583026599,4.013733592610598,3.754166956038614,4.836707410236822,1.9706229599277727
2024-10-15,35.079156416897696,0.0,43.50934735545114,6.843157926704932,4.011835500427345,3.752391612760474,4.834420134234012,1.969691053524402
2024-10-16,35.10954100409694,0.0,43.52388723005347,6.845444760780501,4.013176168321644,3.753645580168044,4.783955975279495,1.9703492812999097
2024-10-17,35.12279391976943,0.0,43.52087366419835,6.8463361488979375,4.013698749055932,3.754134365803478,4.771557299488684,1.9706058527861936
2024-10-18,35.14667592431869,0.0,43.50199618121854,6.844731817392814,4.012758201701094,3.753254643291095,4.770439159868078,1.970144072209686
2024-10-21,35.151049667178704,0.0,43.498919524069876,6.844316002325844,4.012514428042039,3.753026634382567,4.770149357355481,1.970024386645491
2024-10-22,35.16754299200028,0.0,43.487861592656216,6.842712617349505,4.011140611171847,3.7521474308917697,4.769031877418571,1.969562878511809
2024-10-23,35.17148037931304,0.0,43.48522049956187,6.842297047570297,4.0108970076608745,3.751919556484847,4.768742245859397,1.969443263549683
2024-10-24,35.1756984779016,0.0,43.48239111292331,6.8418518502452965,4.010636036731631,3.7516754360471425,4.768431965367815,1.969315120783215
2024-10-25,35.1798595477594,0.0,43.47860033573204,6.841733140742861,4.010566450219267,3.75161034262886,4.768349230722517,1.9692809521950543
2024-10-28,35.187040530869815,0.0,43.47407455598204,6.8410209702253155,4.010148981848936,3.751219829549151,4.767419165961876,1.9690759655628565
2024-10-29,35.18852622539878,0.0,43.47162348532817,6.840635273096305,4.012091353034548,3.751008335574079,4.767150378613745,1.968964948954367
2024-10-30,35.18744172936407,0.0,43.46653368313783,6.839834348778213,4.011621604041543,3.750569155048676,4.7752650636369545,1.9687344159927147
2024-10-31,8.274167093954798,0.0,10.217809913016708,1.6078606065486705,0.9430240582756452,0.8816576672820295,1.1223321675078213,0.4627963706163041
2024-11-01,35.19673943677239,0.0,43.460879745051706,6.838944652806382,4.011099789711015,3.7500812972879225,4.773776746807727,1.9684783315628591
2024-11-05,35.215199420875365,0.0,43.44995296779703,6.8372252300676655,4.0100913335038335,3.749138465406406,4.770409158492022,1.9679834238576812
2024-11-07,35.21550472276769,0.0,43.45032966175533,6.83728450611424,4.010126099414368,3.749170968958477,4.7695835554919785,1.9680004854979172
2024-11-12,35.21596268553198,0.0,43.45089471493966,6.837373422111249,4.008877791649327,3.749219725343321,4.7696455819115,1.96802607851297
2024-11-15,35.21611534243368,0.0,43.451083069267014,6.837403061290839,4.008461681845964,3.749235977753406,4.769666257743175,1.968034609665911
2024-11-18,35.200003465889154,0.0,43.42585813249228,6.833433699706699,4.059855905658497,3.74705940967243,4.766897292707336,1.9668920938736079
2024-11-19,35.21628212180406,0.0,43.41494895594662,6.831717046591505,4.058836013669498,3.7461180964921024,4.765699782136964,1.9663979833592489
2024-11-22,35.221893555190796,0.0,43.411188441699615,6.83112529720787,4.058484445580103,3.745793615390279,4.765286986951005,1.966227657980329
2024-11-28,35.22890648005404,0.0,43.406488714901876,6.8303857546205675,4.058045071105646,3.74538809305226,4.764771093519946,1.9660147927456653
2024-12-02,35.012385027108486,0.0,43.406488714901876,6.8303857546205675,4.058045071105646,3.74538809305226,4.764771093519946,2.182536245691223
2024-12-03,34.79586357416293,0.0,43.406488714901876,6.8303857546205675,4.058045071105646,3.74538809305226,4.764771093519946,2.399057698636781
2024-12-04,34.5853328944405,0.0,43.414008766306885,6.831569099634449,4.0414233987630155,3.7460369709464496,4.765596576635887,2.6160322932728124
2024-12-05,34.368773929765595,0.0,43.414008766306885,6.831569099634449,4.0414233987630155,3.7460369709464496,4.765596576635887,2.832591257947714
2024-12-09,34.37026256746104,0.0,43.415889186309414,6.831864999956687,4.041598447638106,3.7461992255515995,4.761471625215485,2.832713947867668
2024-12-10,34.37026256746104,0.0,43.41805486975579,6.831864999956687,4.039432764191724,3.7461992255515995,4.761471625215485,2.832713947867668
2024-12-11,34.501407135538926,0.0,43.33415470277234,6.818663242853005,4.031627046398727,3.7389601462902204,4.74794765715175,2.827240068995033
2024-12-12,34.55798826024421,0.0,43.29672038389606,6.8127729234065155,4.028144315202509,3.7357302361340867,4.743846130588586,2.8247977505280297
2024-12-13,56.242347950544044,0.0,21.65896432204997,6.799762032039454,4.020451449362832,3.7285958165922297,4.730475418599438,2.8194030108120227
2024-12-16,56.219096187309404,0.0,21.63956032596523,6.793670210016711,3.9746394914115397,3.7252554140895544,4.726237444653102,2.921540926554451
2024-12-17,56.15183922297995,0.0,21.630243852035544,6.790745333057795,3.9729282909692083,3.7236515809051456,4.724202658951574,3.0063890611007786
2024-12-18,56.094185810912755,0.0,21.658684209391854,6.79967409157337,3.978152064733346,3.728547595132066,4.730414239956546,3.01034198830006
2024-12-19,56.0956367665254,0.0,21.659244441953604,6.799849974780243,3.9756683235543906,3.72864403929971,4.730536598824803,3.0104198550618424
2024-12-20,56.09660411196903,0.0,21.659617946429726,6.799967235306544,3.9740124247166495,3.7287083381833703,4.730618174920352,3.0104717684743294
2024-12-27,56.097087797202036,0.0,21.659804703498523,6.800025867086289,3.9740466900907503,3.728740488456813,4.729796727813584,3.010497725851997
2024-12-30,56.00200491723235,0.0,21.70884626519351,6.8154223072967755,3.9787236800601478,3.737183004869702,4.740505809506938,3.0173140158405745
2025-01-02,56.00394083561271,0.0,21.70959671251345,6.815657907813829,3.978861219498494,3.737312194552832,4.737212809444178,3.0174183205645075
2025-01-03,55.94505874222529,0.0,21.700501036627507,6.812802349689012,4.055805114029026,3.7357463718037316,4.733932273669661,3.01615411195577
2025-01-06,55.96076991207794,0.0,21.706595234494827,6.814715603465037,4.028860901687152,3.736795489403988,4.735261713940075,3.01700114493098
2025-01-10,55.98980385379764,0.0,21.706126328523286,6.814568391946772,4.000691264149313,3.73671476713039,4.735159422794435,3.01693597165817
2025-01-13,57.1103919950574,0.0,21.706407669675144,6.814656718094506,3.999446981512765,3.7367632000760405,3.6153583603001853,3.0169750752839617
2025-01-14,57.12101316562425,0.0,21.70125090708041,6.8130377691005215,3.9980648951242266,3.735875462179066,3.614499464390615,3.0162583365009157
2025-01-15,57.16752649642757,0.0,21.689727372806356,6.809419992660867,3.9721976385261293,3.733891683035811,3.6125801368532393,3.0146566796900296
2025-01-21,57.176585349009855,0.0,21.685140104625265,6.807979834602302,3.971357538716528,3.7331019837364683,3.6118160943353876,3.014019094974189
2025-01-23,57.18262325645629,0.0,21.682519679602265,6.807157160613175,3.9704460709846705,3.7326508769506974,3.610948073470515,3.0136548819223865
2025-01-27,57.35403475741593,0.0,21.5959353682283,6.779974295158635,3.95416113238853,3.717745367325622,3.5965285568751852,3.0016205226077948
2025-02-03,57.07671103071026,0.0,21.63974673730456,6.793728733255803,3.962182883232115,3.725287504845588,3.603824783563768,3.1985183270879096
2025-02-04,57.067724553219534,0.0,21.640585628077066,6.7939921003096995,3.962336482010329,3.7254319200899375,3.603964490159846,3.2059648261335885
2025-02-05,57.15630520845423,0.0,21.5959353682283,6.779974295158635,3.95416113238853,3.717745367325622,3.5965285568751852,3.1993500715694996
2025-02-10,57.15777935392353,0.0,21.59649235927526,6.780149160702388,3.951683968448428,3.7178412534657297,3.5966213166548453,3.199432587529821
2025-02-11,57.15876215981533,0.0,21.596863702601976,6.77940601209641,3.951751916124678,3.7174753149838153,3.5962532938430387,3.1994876005347526
2025-02-13,57.16121932241715,0.0,21.59779211679083,6.779697447779866,3.951921795538666,3.717635123226192,3.5921090529229946,3.1996251413243
2025-02-14,57.1617107802888,0.0,21.59797780920733,6.779755737923386,3.95195577317416,3.7176670865234565,3.5912801619816097,3.1996526509012595
2025-02-18,57.156796581828495,0.0,21.596121028718315,6.779172881589071,3.951616023108765,3.717347478281802,3.5995684300568693,3.1993775764166803
2025-02-20,57.15777935392353,0.0,21.59649235927526,6.779289444838481,3.951683968448428,3.717411395533776,3.5979108904507062,3.199432587529821
2025-02-21,57.35551400262213,0.0,21.59649235927526,6.779289444838481,3.951683968448428,3.717411395533776,3.5979108904507062,3.0016979388312164
2025-02-25,57.3557605509083,0.0,21.596585193909746,6.7793185862771566,3.9512710953686905,3.717427375190213,3.597926356422535,3.0017108419233645
2025-03-03,57.35600710131409,0.0,21.596678029342357,6.779347727966368,3.9508582187393877,3.7174433549840304,3.5979418225273285,3.001723745126444
2025-03-10,57.358472721957845,0.0,21.59760642756735,6.779639158638656,3.951028058274547,3.717603160478543,3.5937976898243083,3.0018527832587494
2025-03-11,56.82834162621888,0.0,21.890167920039737,6.871476249814826,4.004548742124663,3.7679618672499284,3.594987669597497,3.042515924954469
2025-03-12,56.82858923023968,0.0,21.890263296632433,6.871506189191898,4.004566190150449,3.7679782844544754,3.5945676279775003,3.0425291813535615
2025-03-18,56.83611192186554,0.0,21.886448881086285,6.870308817571541,4.003868387692602,3.7673217078408907,3.5939412684652345,3.041999015477907
