date,ADVENT SECURITIES (HONG KONG) LTD,SILVERBRICKS SECURITIES CO LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,IMPERIUM INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BOCI SECURITIES LTD,RIFA SECURITIES LTD,KGI ASIA LTD,SBI CHINA CAPITAL FINANCIAL SERVICES LTD,TOTAL_CCASS_PCT
2024-04-17,0.0,17.130996297182392,4.409363558499194,4.08142450938832,0.0,3.8460600465944474,0.7830331037970271,0.0,1.245025025093421,0.0,31.4959025405548
2024-04-18,0.0,17.130996297182392,4.409363558499194,4.08142450938832,0.0,3.845817660329119,0.7830331037970271,0.0,1.245025025093421,0.0,31.495660154289475
2024-04-19,0.0,17.130996297182392,4.408342984750441,4.081416536155908,0.0,3.845817660329119,0.7830331037970271,0.0,1.245025025093421,0.0,31.49463160730831
2024-04-22,0.0,17.130996297182392,4.4103841322479465,4.08137826464033,0.0,3.845817660329119,0.7829820751095893,0.0,1.245025025093421,0.0,31.496583454602796
2024-04-23,0.0,17.130996297182392,4.411404705996699,4.081646165249378,0.0,3.8452818591110236,0.7829820751095893,0.0,1.245025025093421,0.0,31.497336127742503
2024-04-24,0.0,17.130996297182392,4.411404705996699,4.074437916647797,0.0,3.8447396793069992,0.7829820751095893,0.0,1.245025025093421,0.0,31.489585699336896
2024-04-25,0.0,17.130996297182392,4.411404705996699,4.074042444320156,0.0,3.8447396793069992,0.7829820751095893,0.0,1.245025025093421,0.0,31.489190227009257
2024-04-26,0.0,17.130996297182392,4.411404705996699,4.074004172804578,0.0,3.844548321729108,0.7829820751095893,0.0,1.245025025093421,0.0,31.48896059791579
2024-04-29,0.0,17.130996297182392,4.430795607222997,4.072932570368388,0.0,3.844548321729108,0.7829820751095893,0.0,1.245025025093421,0.0,31.507279896705892
2024-04-30,0.0,17.130996297182392,4.441001344710522,4.072932570368388,0.0,3.8486178595522587,0.7827269316724013,0.0,1.245025025093421,0.0,31.52130002857938
2024-05-02,0.0,17.130996297182392,4.4103841322479465,4.093344045343438,0.0,3.8479800009592884,0.7834030617809499,0.0,1.245025025093421,0.0,31.511132562607436
2024-05-03,0.0,17.130996297182392,4.414466427242957,4.093178202109266,0.0,3.845173423150219,0.7834030617809499,0.0,1.245025025093421,0.0,31.5122424365592
2024-05-06,0.0,17.130996297182392,4.4130886526821405,4.093433345546455,0.0,3.845173423150219,0.7834030617809499,0.0,1.245025025093421,0.0,31.511119805435577
2024-05-07,0.0,17.130996297182392,4.412999352479125,4.093254745140422,0.0,3.8451223944627815,0.7834030617809499,0.0,1.245025025093421,0.0,31.51080087613909
2024-05-08,0.0,17.130996297182392,4.411978778730372,4.0932292307967035,0.0,3.8451223944627815,0.7834030617809499,0.0,1.245025025093421,0.0,31.509754788046617
2024-05-09,0.0,17.130996297182392,4.412999352479125,4.092591372203733,0.0,3.8450713657753433,0.7809613390870593,0.0,1.245025025093421,0.0,31.507644751821072
2024-05-10,0.0,17.130996297182392,4.412999352479125,4.0920045422982,0.0,3.8456326813371575,0.7809613390870593,0.0,1.245025025093421,0.0,31.507619237477353
2024-05-13,0.0,17.130996297182392,4.416061073725382,4.091851456235887,0.0,3.8456326813371575,0.780884796055903,0.0,1.245025025093421,0.0,31.51045132963014
2024-05-14,0.0,17.130996297182392,4.418102221222888,4.091851456235887,0.0,3.846704283773348,0.7777720461222077,0.0,1.245025025093421,0.0,31.51045132963014
2024-05-16,0.0,17.130996297182392,4.418102221222888,4.089491379441898,0.0,3.846283297101987,0.7787926198709603,0.0,1.245025025093421,0.0,31.508690839913545
2024-05-17,0.0,17.130996297182392,4.417081647474135,4.213580390118347,0.0,3.7073194240374696,0.7787926198709603,0.0,1.245025025093421,0.0,31.492795403776725
2024-05-20,0.0,17.130996297182392,4.417081647474135,4.213197674962565,0.0,3.70791645968049,0.7787926198709603,0.0,1.245025025093421,0.0,31.49300972426396
2024-05-21,0.0,17.130996297182392,4.413024866822844,4.2169355263173705,0.0,3.694432129025097,0.7787671055272415,0.004921206616484732,1.245025025093421,0.0,31.484102156584846
2024-05-22,0.0,17.130996297182392,4.4405803580391625,4.2169355263173705,0.0,3.656479542743362,0.7885901278589846,0.004921206616484732,1.245025025093421,0.0,31.483528083851176
2024-05-23,0.0,17.130996297182392,4.447724374280431,4.214894378819865,0.0,3.6472305931452924,0.7885901278589846,0.004921206616484732,1.245025025093421,0.0,31.47938200299687
2024-05-24,0.0,17.130996297182392,4.447724374280431,4.215111250741475,0.0,3.6472305931452924,0.7885901278589846,0.004921206616484732,1.245025025093421,0.0,31.47959887491848
2024-05-27,0.0,17.130996297182392,4.44771161710857,4.214932650335443,0.0,3.6482256525503263,0.7885901278589846,0.004921206616484732,1.245025025093421,0.0,31.480402576745618
2024-05-28,0.0,17.11058482220734,4.5803862044464,4.217279969957575,0.0,3.577295777012025,0.7783843903714592,0.004921206616484732,1.239922156349658,0.0,31.50877452696094
2024-05-29,0.0,17.11058482220734,4.76165285939671,4.188430901514712,11.20259820522564,3.240470719842482,0.7478947496274772,0.004921206616484732,1.2418357321285691,0.0,42.498389196559415
2024-05-30,0.0,17.11058482220734,5.41667239995232,4.083166373634003,2.556294854359776,3.163116332555783,0.753660991307929,0.004921206616484732,1.2367328633848065,0.9591431823100462,35.28429302632849
2024-05-31,0.0,17.11058482220734,5.514456122254672,4.045481687961317,2.556294854359776,3.157707291687394,0.8540471766696004,0.004921206616484732,1.2332501554671884,0.9591431823100462,35.43588649953382
2024-06-03,0.0,17.11058482220734,5.721951522547922,4.00778424511677,2.556294854359776,3.142028727472183,0.859150045413363,0.004921206616484732,1.2331863696078913,0.9591431823100462,35.595044975651774
2024-06-04,0.0,17.21060104958509,5.961786353504769,3.975802015265237,2.556294854359776,3.1230205414016674,0.8295534066995396,0.004921206616484732,1.2331863696078913,0.9591431823100462,35.8543089793505
2024-06-05,0.0,17.21060104958509,6.1521871435064135,3.9390613603101454,2.556294854359776,3.0882317337410656,0.8284945614352088,0.004921206616484732,1.2331863696078913,0.9591431823100462,35.97212146147212
2024-06-06,0.0,17.21060104958509,6.140794989035964,3.937300870593548,2.556294854359776,3.0975189548547135,0.8239402510814006,0.004921206616484732,1.2331863696078913,0.9591431823100462,35.96370172804491
2024-06-07,0.0,16.572742456614755,6.217835549894921,3.9460752533984476,2.556294854359776,3.070142064044427,0.8233916926914461,0.004921206616484732,1.2331863696078913,0.9591431823100462,35.38373262953819
2024-06-11,0.0,16.573763030363505,6.390924857683351,3.922053498787185,2.556294854359776,3.0592857107920715,0.8233406640040084,0.004921206616484732,1.220811912904267,0.9591431823100462,35.510538917820696
2024-06-12,0.0,16.573763030363505,6.446035840115988,3.862015696582445,2.556294854359776,3.0674375436102324,0.822983463191945,0.004921206616484732,1.220811912904267,0.9591431823100462,35.51340673005469
2024-06-13,8.19520720248287,16.573763030363505,6.522578871272428,3.8579487101936656,2.556294854359776,3.055101358422186,0.821133673272331,0.004921206616484732,1.2206843411856727,0.9591431823100462,43.76677643047896
2024-06-14,8.19520720248287,16.573763030363505,6.570545837463797,3.7910628581347963,2.556294854359776,3.073393548222093,0.8160308045285685,0.004921206616484732,1.2206843411856727,0.9591431823100462,43.761046865667616
2024-06-17,8.19520720248287,16.704396470203832,6.536810772198782,3.768367849396912,2.556294854359776,3.0599602462541378,0.8093970751616769,0.004921206616484732,1.2206843411856727,0.9591431823100462,43.81518320017019
2024-06-18,8.19520720248287,16.950354743653193,6.434403850814581,3.7456728406590276,2.556294854359776,3.022007659972403,0.7917283921363986,0.004921206616484732,1.2206843411856727,0.9591431823100462,43.880418274190454
2024-06-19,8.19520720248287,17.068741298508485,6.391335638617224,3.722059315547266,2.556294854359776,3.019035238929161,0.8129563261104514,0.004921206616484732,1.2206843411856727,0.9591431823100462,43.95037860466744
2024-06-20,8.19520720248287,17.225909655816377,6.266634283691523,3.7236539620296916,2.556294854359776,3.0380944536871146,0.7721971620196469,0.004921206616484732,1.2206843411856727,0.9591431823100462,43.96274030419921
2024-06-21,8.19520720248287,17.276938343254002,6.249080415212979,3.686350652009741,2.556294854359776,3.0402759300750732,0.7660737195271318,0.004921206616484732,1.2206843411856727,0.9591431823100462,43.95496984703378
2024-06-24,8.19520720248287,17.333069899435394,6.171516810307787,3.694630056546496,2.556294854359776,3.0017811639893135,0.7660737195271318,0.004921206616484732,1.2206843411856727,0.9591431823100462,43.90332243676097
2024-06-25,8.19520720248287,17.443291864300665,6.1493958743035755,3.673784837728225,2.556294854359776,2.9656400961116143,0.7563655117421232,0.004921206616484732,1.2206843411856727,0.9591431823100462,43.92472897114105
2024-06-26,8.19520720248287,17.453497601788193,6.148375300554823,3.6718074760900175,2.556294854359776,2.964530222159846,0.7612642657361354,0.004921206616484732,1.2206843411856727,0.9591431823100462,43.93572565328386
2024-06-27,8.19520720248287,17.50452628922582,6.142251858062308,3.663005027507027,2.556294854359776,2.9604479271648354,0.761187722704979,0.004921206616484732,1.2206333124982351,0.9591431823100462,43.96761858293238
2024-06-28,8.19520720248287,17.651488909046183,6.061626531910857,3.6578383729039667,2.556294854359776,2.9494767593657456,0.761187722704979,0.004921206616484732,1.2206333124982351,0.9591431823100462,44.01781805419915
2024-07-02,8.19520720248287,17.69741472774005,6.05448251566959,3.6384474716776687,2.556294854359776,2.946765860345622,0.761187722704979,0.004921206616484732,1.2206333124982351,0.9591431823100462,44.03449805640532
2024-07-03,8.19520720248287,17.78212234888651,6.045297351930817,3.5990150534602425,2.556294854359776,2.946765860345622,0.763228870202484,0.004921206616484732,1.2046868476739767,0.9591431823100462,44.05668277826883
2024-07-04,8.19520720248287,17.80253382386156,6.048359073177075,3.597547978696411,2.556294854359776,2.941201181980549,0.763228870202484,0.004921206616484732,1.2046868476739767,0.9591431823100462,44.07312422136123
2024-07-05,8.19520720248287,17.832130462575382,6.040194483187054,3.5854924512892716,2.556294854359776,2.9758369035788377,0.7581260014587213,0.004921206616484732,1.2046868476739767,0.9591431823100462,44.112033595532424
2024-07-08,8.19520720248287,17.838253905067898,5.8942524371154414,3.5446695013391696,2.556294854359776,2.970108933413964,0.761187722704979,0.004921206616484732,1.2046868476739767,0.9591431823100462,43.9287257930846
2024-07-09,8.19520720248287,17.838253905067898,5.819750553456506,3.545205302557265,2.556294854359776,3.0293022108416117,0.761187722704979,0.004921206616484732,1.2046868476739767,0.9591431823100462,43.913952988071415
2024-07-10,8.19520720248287,17.840295052565402,5.792195062240188,3.5472464500547702,2.556294854359776,3.0293022108416117,0.7571054277099688,0.004921206616484732,1.2046868476739767,0.9591431823100462,43.886397496855096
2024-07-11,8.19520720248287,17.840295052565402,5.770763013516384,3.54468225851103,2.556294854359776,3.028281637092859,0.8030312464038329,0.004921206616484732,1.2046868476739767,0.9591431823100462,43.90730650153266
2024-07-12,8.19520720248287,17.840295052565402,5.808141527064446,3.5487517963341806,2.556294854359776,3.028281637092859,0.8101752626451008,0.004921206616484732,1.2046868476739767,0.9591431823100462,43.95589856914514
2024-07-15,8.19520720248287,17.840295052565402,5.854067345758311,3.5468892492427067,2.556294854359776,3.026240489595354,0.8192838833527172,0.004921206616484732,1.2046868476739767,0.9591431823100462,44.007029313957645
2024-07-16,8.19520720248287,17.840295052565402,5.877540541979618,3.5509332727221383,2.556294854359776,3.0313433583391167,0.8192838833527172,0.004921206616484732,1.2046868476739767,0.9591431823100462,44.03964940240215
2024-07-17,8.19520720248287,17.840295052565402,5.915301770683462,3.54742249902643,2.556294854359776,3.0219923513661717,0.8192838833527172,0.004921206616484732,1.2046868476739767,0.9591431823100462,44.06454885043734
2024-07-18,8.19520720248287,17.840295052565402,6.009148629750002,3.5595418122928666,2.556294854359776,3.0219668370224526,0.8182633096039647,0.004921206616484732,1.2046868476739767,0.9591431823100462,44.169468934677845
2024-07-19,8.19520720248287,17.840295052565402,6.018333793488774,3.6011301925545323,2.556294854359776,3.0243269138164433,0.8223456045989748,0.004921206616484732,1.2046868476739767,0.9591431823100462,44.22668485046728
2024-07-22,8.19520720248287,17.840295052565402,6.0410415593985185,3.609256511028974,2.556294854359776,3.0242248564415677,0.8222818187396777,0.004921206616484732,1.2046868476739767,0.9591431823100462,44.2573530916173
2024-07-23,8.19520720248287,17.840295052565402,6.025732953167231,3.609256511028974,2.556294854359776,3.0242248564415677,0.8222818187396777,0.004921206616484732,1.2271394701465326,0.9591431823100462,44.26449710785857
2024-07-24,8.19520720248287,17.852541937550434,6.032876969408498,3.609001367591786,2.566500591847301,3.014197719360074,0.8221542470210835,0.004921206616484732,1.2118308639152446,0.9591431823100462,44.268375288103826
2024-07-25,8.19520720248287,17.86172710128921,6.026753526915983,3.6151885959435983,2.564459444349796,3.0064796941709924,0.8262365420160938,0.004921206616484732,1.2046868476739767,0.9591431823100462,44.264803343769046
2024-07-26,8.19520720248287,17.865809396284217,6.026753526915983,3.6151885959435983,2.556294854359776,3.0064796941709924,0.8262365420160938,0.004921206616484732,1.2046868476739767,0.9591431823100462,44.26072104877404
2024-07-29,8.19520720248287,17.879076855018,6.175757294233854,3.613951150273236,2.556294854359776,3.022808937936892,0.8262365420160938,0.004921206616484732,1.2046868476739767,0.9591431823100462,44.43808407292123
2024-07-30,8.19520720248287,17.904591198736814,6.195148195460152,3.623034256637134,2.556294854359776,3.0187265791560227,0.8262365420160938,0.004921206616484732,1.2046868476739767,0.9591431823100462,44.48799006544937
2024-07-31,8.19520720248287,17.905611772485567,6.196296340927498,3.623034256637134,2.5705828868423115,3.03274677481537,0.8262365420160938,0.004921206616484732,1.2046868476739767,0.9591431823100462,44.51846701280735
2024-08-01,8.19520720248287,17.90765291998307,6.197316914676251,3.624054830385886,2.562418296852291,3.0327468386012293,0.8262365420160938,0.004921206616484732,1.2128514376639972,0.9591431823100462,44.52254937158822
2024-08-02,8.19520720248287,17.90765291998307,6.22895470088758,3.6657325108505683,2.573644608088569,3.0582609909624647,0.8292982632623513,0.004921206616484732,1.2046868476739767,0.9591431823100462,44.62750243311798
2024-08-05,8.19520720248287,17.90765291998307,6.232335351430322,3.6579251216726107,2.556294854359776,3.0817341871837733,0.8292982632623513,0.004921206616484732,1.2046868476739767,0.9591431823100462,44.62919913697528
2024-08-06,8.19520720248287,17.90765291998307,6.2470188562405,3.65301361050674,2.556294854359776,3.0822444740581494,0.8292982632623513,0.004921206616484732,1.208769142668987,0.9591431823100462,44.64356371248898
2024-08-07,8.19520720248287,17.90765291998307,6.236813118752974,3.6519420080705496,2.571603460591064,3.081632129808898,0.8292982632623513,0.004921206616484732,1.2046868476739767,0.9591431823100462,44.642900339552284
2024-08-08,8.19520720248287,17.90765291998307,6.258245167476777,3.648586871871525,2.556294854359776,3.0897712054551993,0.8292982632623513,0.004921206616484732,1.2128514376639972,0.9591431823100462,44.6619723114821
2024-08-09,8.19520720248287,17.90765291998307,6.2480394299892525,3.647566298122773,2.556294854359776,3.0897712054551993,0.8292982632623513,0.004921206616484732,1.2046868476739767,0.9591431823100462,44.6425814102558
2024-08-12,8.19520720248287,17.90765291998307,6.25110115123551,3.644313219298624,2.556294854359776,3.0877303768869906,0.8292982632623513,0.004921206616484732,1.2046868476739767,0.9591431823100462,44.6403492241097
2024-08-13,8.19520720248287,17.90765291998307,6.256204019979272,3.644032561517717,2.5634388706010434,3.0875772908246777,0.8292982632623513,0.004921206616484732,1.2046868476739767,0.9591431823100462,44.65216236525151
2024-08-14,8.19520720248287,17.90765291998307,6.2429365612454895,3.6437136322212322,2.556294854359776,3.1059476183022237,0.8292982632623513,0.004921206616484732,1.2119201641182604,0.9591431823100462,44.65703560490181
2024-08-15,8.19520720248287,17.90765291998307,6.243064132964083,3.6435222746433413,2.564459444349796,3.1059476183022237,0.8292982632623513,0.004921206616484732,1.2047761478769927,0.9591431823100462,44.657992392791265
2024-08-16,8.19520720248287,17.90765291998307,6.244084706712836,3.6435222746433413,2.556294854359776,3.1100299132972338,0.8292982632623513,0.004921206616484732,1.2047761478769927,0.9591431823100462,44.654930671545
2024-08-19,8.19520720248287,17.90765291998307,6.244084706712836,3.643471245955903,2.569562313093559,3.1130916345434914,0.8292982632623513,0.004921206616484732,1.2047761478769927,0.9591431823100462,44.671208822837606
2024-08-20,8.19520720248287,17.90765291998307,6.253269870451608,3.6469029251860836,2.556294854359776,3.1130661201997722,0.8292982632623513,0.004921206616484732,1.2047761478769927,0.9591431823100462,44.67053269272906
2024-08-21,8.19520720248287,17.90765291998307,6.250208149205351,3.6469029251860836,2.556294854359776,3.1116883456389566,0.8292982632623513,0.004921206616484732,1.2047761478769927,0.9591431823100462,44.666093196921985
2024-08-22,8.19520720248287,17.90765291998307,6.250208149205351,3.646906114479048,2.556294854359776,3.1113694163424714,0.8292982632623513,0.004921206616484732,1.2047761478769927,0.9591431823100462,44.66577745691846
2024-08-23,8.19520720248287,17.90765291998307,6.238981837969073,3.6467785427604547,2.556294854359776,3.125657448825007,0.8292982632623513,0.004921206616484732,1.2047761478769927,0.9591431823100462,44.668711606446124
2024-08-26,8.19520720248287,17.90765291998307,6.238981837969073,3.6477991165092067,2.556294854359776,3.125657448825007,0.8289793339658662,0.004921206616484732,1.2047761478769927,0.9591431823100462,44.669413250898394
2024-08-27,8.19520720248287,17.90765291998307,6.224693805486538,3.654764532344443,2.556294854359776,3.1263590932772742,0.8289793339658662,0.004921206616484732,1.2047761478769927,0.9591431823100462,44.662792278703364
2024-08-28,8.19520720248287,17.90765291998307,6.171623970551406,3.658081397027889,2.556294854359776,3.1292422141175003,0.8289283052784285,0.004921206616484732,1.2047761478769927,0.9591431823100462,44.61587140060446
2024-08-29,8.19520720248287,17.90765291998307,6.170603396802654,3.6575073242942153,2.556294854359776,3.133898581846184,0.8289283052784285,0.004921206616484732,1.2047761478769927,0.9591431823100462,44.61893312185072
2024-08-30,8.19520720248287,17.90765291998307,6.170603396802654,3.657254732291399,2.556294854359776,3.1337965244713084,0.8289283052784285,0.004921206616484732,1.2047761478769927,0.9591431823100462,44.61857847247303
2024-09-02,8.19520720248287,17.90765291998307,6.170603396802654,3.656846502791898,2.556294854359776,3.1337965244713084,0.8289283052784285,0.004921206616484732,1.2047761478769927,0.9591431823100462,44.618170242973534
2024-09-03,8.19520720248287,17.90765291998307,6.182875796131403,3.641895097372674,2.556294854359776,3.11311714888721,0.8289283052784285,0.004921206616484732,1.2047761478769927,0.9591431823100462,44.59481186129896
2024-09-04,8.19520720248287,17.90765291998307,6.182875796131403,3.6416271967636256,2.556294854359776,3.11311714888721,0.8289283052784285,0.004921206616484732,1.2047761478769927,0.9591431823100462,44.59454396068991
2024-09-05,8.19520720248287,17.90765291998307,6.195084409600855,3.6324420330248532,2.556294854359776,3.11311714888721,0.8289283052784285,0.004921206616484732,1.2047761478769927,0.9591431823100462,44.59756741042059
2024-09-09,8.19520720248287,17.90765291998307,6.196104983349607,3.6324420330248532,2.556294854359776,3.1120965751384575,0.8289283052784285,0.004921206616484732,1.2047761478769927,0.9591431823100462,44.59756741042059
2024-09-10,8.19520720248287,17.90765291998307,6.19712555709836,3.6313831877605223,2.556294854359776,3.111937110490215,0.8289283052784285,0.004921206616484732,1.2047761478769927,0.9591431823100462,44.59736967425677
2024-09-11,8.19520720248287,17.90765291998307,6.202228425842122,3.631357673416803,2.556294854359776,3.111937110490215,0.8288007335598346,0.004921206616484732,1.2047761478769927,0.9591431823100462,44.60231945693822
2024-09-12,8.19520720248287,17.90765291998307,6.218557605822163,3.621151935929278,2.556294854359776,3.10989596299271,0.8288007335598346,0.004921206616484732,1.2047761478769927,0.9591431823100462,44.60640175193323
2024-09-13,8.19520720248287,17.90765291998307,6.232845638304699,3.621151935929278,2.556294854359776,3.1137996575816884,0.8288007335598346,0.004921206616484732,1.2047761478769927,0.9591431823100462,44.624593479004744
2024-09-16,8.19520720248287,17.90765291998307,6.232845638304699,3.6210116070388243,2.556294854359776,3.1137996575816884,0.8288007335598346,0.004921206616484732,1.2047761478769927,0.9591431823100462,44.624453150114284
2024-09-17,8.19520720248287,17.90765291998307,6.234886785802204,3.6194042033845393,2.556294854359776,3.1137996575816884,0.8288007335598346,0.004921206616484732,1.2047761478769927,0.9591431823100462,44.6248868939575
2024-09-19,8.19520720248287,17.90765291998307,6.239989654545966,3.617273755684019,2.556294854359776,3.1137996575816884,0.8288007335598346,0.004921206616484732,1.2047761478769927,0.9591431823100462,44.62785931500075
2024-09-20,8.19520720248287,17.90765291998307,6.248154244535987,3.6172482413402998,2.556294854359776,3.1137996575816884,0.8288007335598346,0.004921206616484732,1.2047761478769927,0.9591431823100462,44.63599839064705
2024-09-23,8.19520720248287,17.90765291998307,6.254277687028502,3.6171844554810026,2.556294854359776,3.1137996575816884,0.8288007335598346,0.004921206616484732,1.2047761478769927,0.9591431823100462,44.64205804728027
2024-09-24,8.19520720248287,17.908673493731825,6.271627440757295,3.6171844554810026,2.556294854359776,3.138293427551749,0.8288007335598346,0.004921206616484732,1.2047761478769927,0.9591431823100462,44.68492214472787
2024-09-25,8.19520720248287,17.908673493731825,6.279792030747315,3.6171844554810026,2.556294854359776,3.1381658558331553,0.8288007335598346,0.004921206616484732,1.2047761478769927,0.9591431823100462,44.6929591629993
2024-09-26,8.19520720248287,17.908673493731825,6.299182931973614,3.6200420619775096,2.556294854359776,3.1412275770794125,0.8288007335598346,0.004921206616484732,1.2047761478769927,0.9591431823100462,44.71826939196836
2024-09-27,8.19520720248287,17.908673493731825,6.34204702942122,3.619901733087056,2.556294854359776,3.138472027957781,0.8288007335598346,0.004921206616484732,1.205783964453886,0.9591431823100462,44.75924542798077
2024-09-30,8.19520720248287,17.908673493731825,6.3542939144062505,3.6198762187433378,2.556294854359776,3.1383444562391865,0.8288007335598346,0.004921206616484732,1.2139485544439061,0.9591431823100462,44.779503816893516
2024-10-02,8.19520720248287,17.910714641229326,6.3593967831500136,3.622593496349391,2.556294854359776,3.171002816199268,0.8347966043337558,0.00450021994512431,1.2139485544439061,0.9591431823100462,44.82759835480348
2024-10-03,1.4022683307859856,16.508446310443343,6.362432990052552,3.6251576878931315,2.556294854359776,3.174013508758088,0.8347966043337558,0.00450021994512431,1.2139485544439061,0.9591431823100462,36.64100224332571
2024-10-04,1.4022683307859856,16.508446310443343,6.356386090591193,3.622657282208688,2.556294854359776,3.143676954076419,0.8552080793088064,0.00450021994512431,1.208679842465971,0.9591431823100462,36.61726114649535
2024-10-07,1.4022683307859856,16.508446310443343,6.32270715688236,3.6334753639454656,2.556294854359776,3.095228404647357,0.8475894962743689,0.00450021994512431,1.2035769737222084,0.9591431823100462,36.53323029331603
2024-10-08,1.4022683307859856,16.508446310443343,6.321635554446169,3.6836110493529333,2.556294854359776,3.1448538031804496,0.8468240659628044,0.00450021994512431,1.2034494020036144,0.9591431823100462,36.63102677279024
