date,CHINA SECURITIES DEPOSITORY AND CLEARING,HUATAI FINANCIAL HOLDINGS (HONG KONG),UBS SECURITIES HONG KONG LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA INTERNATIONAL CAPITAL CORPORATION,THE HONGKONG AND SHANGHAI BANKING,MORGAN STANLEY HONG KONG SECURITIES LTD,CITIBANK N.A.,KGI ASIA LTD
2024-06-20,28.182345326119012,26.49421060419509,17.570797032317596,13.130709283333719,0.0,3.209963200081651,5.95274963166171,3.908082349819031,1.5511425724721901
2024-06-21,28.17991015789495,26.4929199077167,17.56994105037532,13.127359081696232,0.0,3.2098068229674204,5.961082032369987,3.9079139402330716,1.5510670067463161
2024-06-24,28.18334927549731,26.49319162284039,17.570121250169166,13.11873936876576,0.0,3.209839743198975,5.9606303630151425,3.9130454618049213,1.5510829147083323
2024-06-25,28.195866186870035,26.4902224670455,17.567895749571683,13.125912612993456,0.0,3.1999179615319555,5.959376341292246,3.909899599584879,1.5509090811102466
2024-06-26,28.20942678573479,26.49060958394138,17.568298981383716,13.086329130734232,0.0,3.233000929586457,5.959536680105718,3.901866163074758,1.5509317454389449
2024-06-27,28.219950123472483,26.49326828632982,17.56998894701637,13.063064345909387,0.0,3.231860239102731,5.979804673096361,3.901891477988579,1.5401719070842725
2024-06-28,28.28028901838664,26.481924975021037,17.562392984351423,13.037040955223759,0.0,3.219104338970285,5.967724860897128,3.9120103973693894,1.53951246978034
2024-07-02,28.293100283882023,26.47777575473119,17.559641287207896,13.020867699822746,0.0,3.2170990475573826,5.961371881791832,3.9308727879172114,1.5392712570897176
2024-07-03,28.32825223114206,26.478331170754625,17.56000963031296,13.022495350080696,0.0,3.18856428762801,5.9543582683954,3.9286855157846454,1.5393035459016073
2024-07-04,28.393001036020298,26.516954561342075,17.58562405088566,13.046916958575824,0.0,3.019071214927308,5.95582136676498,3.941061915537239,1.541548895946616
2024-07-05,28.334366574244996,26.506002812549344,17.57836102463869,13.036287969908589,0.0,3.0178243104437343,6.042120077139656,3.9441250091559708,1.540912221919021
2024-07-08,28.305065790061366,26.506430217779336,17.57864447301413,13.014729635108921,0.0,3.0178729723978814,6.0425473318074285,3.99377251093867,1.540937068892262
2024-07-09,28.30780007718338,26.492080828372096,17.56931132305128,13.013764217265592,0.0,3.016239231675093,6.021621694381734,4.039079753216459,1.5401028748543655
2024-07-10,28.266689218319357,26.479268839542197,17.56161994269006,13.029180181984698,0.0,3.020821151985829,5.984955283614719,4.1181073250907225,1.5393580567724128
2024-07-11,28.300810290356676,26.478687211466568,17.561234194455317,13.04917538865167,0.0,3.0207547984016685,5.954474942657688,4.0955389298734515,1.5393242441369623
2024-07-12,28.29984655389406,26.47168318976558,17.556954593419423,13.13670556335394,0.0,2.9164402263857783,5.939309573133654,4.14013684787132,1.538923452176238
2024-07-15,28.319541591832603,26.46029386100902,17.54942747864176,13.181998169950349,0.0,2.915189873985002,6.048709663355244,3.9865756848324767,1.5382636763935456
2024-07-16,28.321645126506294,26.43623630459379,17.538077001509457,13.100749900968605,0.0,3.0678609055064725,6.013677375373931,3.9848882901829725,1.5368650953584775
2024-07-17,28.396001041012948,26.4218275834038,17.52881034936447,13.076732366034904,0.0,3.0661888084678552,5.9938148005743015,3.9805976037907165,1.5360274473510038
2024-07-18,28.45619332195061,26.411002413255318,17.521628697984244,13.079043042063187,0.0,3.064932573809058,5.969449712004274,3.9623521105958215,1.535398128337479
2024-07-19,28.49971413017452,26.411233874856325,17.52178225460308,13.053121778920696,0.0,3.0649594343647233,5.962965668863866,3.9508112739073127,1.5354115843094789
2024-07-22,25.42542171977064,23.501642425149377,15.593543596657225,11.60212839492301,10.90418491003586,2.789965855993529,5.301182058384771,3.5156679481276765,1.3662630909579105
2024-07-23,25.41442431047197,23.505415428836216,15.596047017329564,11.604965977499502,10.905935491085614,2.790413763049146,5.300083217044556,3.5162323609414714,1.3664824337419645
2024-07-24,25.47971223209916,23.55001933335883,15.625642094863812,11.633206549283361,10.926630607359856,2.795708855554209,5.295651427721052,3.324353427311805,1.3690754724479166
2024-07-25,25.488979834274232,23.54787251593951,15.62421766288512,11.636150591532525,10.925634536800837,2.7943796144714326,5.290057210814058,3.3237573656182198,1.3689506676640646
2024-07-26,25.474535372717682,23.54397091087782,15.621335948668161,11.646755027966071,10.923824287871465,2.784964897616155,5.285307056809364,3.3505826488074297,1.3687238486658493
2024-07-29,25.47102008266688,23.54439243654569,15.62161562935982,11.65913810733042,10.924019865429136,2.7850147589667698,5.281820931155491,3.344229834572976,1.368748353972818
2024-07-30,25.482330460231744,23.542330936430137,15.618913304535429,11.654113674609604,10.923063380003759,2.7847709086205397,5.274184567627568,3.3516642588485546,1.368628509092663
2024-07-31,25.482038665325145,23.542474540018276,15.617543842848939,11.656495787143504,10.923130008541905,2.7847878951753424,5.274216739116044,3.3506756643734716,1.3686368574573715
2024-08-01,25.495723261164272,23.5371384760426,15.612702328328554,11.647670731463688,10.920654205905223,2.7830339956269246,5.273021301572142,3.3617290534078506,1.3683266464887476
2024-08-02,25.442257767913247,23.492577887203524,15.581585236803253,11.610873104041502,10.899979187044355,2.777765146411013,5.267455769513513,3.561769775138553,1.3657361259310425
2024-08-05,25.446939146037895,23.490662776857736,15.579600512817379,11.606873655040967,10.899090622876974,2.775784891023384,5.274398875725631,3.561024728230349,1.3656247913896846
2024-08-06,25.452844067584863,23.484873565467854,15.57433228145019,11.603915761869942,10.896404570968915,2.775100806216598,5.261312402163409,3.5859283074877824,1.36528823679045
2024-08-07,25.45490256452951,23.478206923969225,15.56991120208557,11.612599793876592,10.893311413039147,2.7743130394804467,5.265726739008173,3.586127651036866,1.3649006729744644
2024-08-08,25.448086899698396,23.47635130575632,15.568680622131428,11.622587945895077,10.892450451760359,2.7744183517336722,5.25940316170743,3.5932284643214443,1.3647927969958693
2024-08-09,25.427295474744437,23.472679037204227,15.566245304330053,11.633621337906753,10.89074660933918,2.773984365671242,5.258645370272248,3.6122031901039504,1.3645793104279076
2024-08-12,24.597932673237153,22.722585599273156,15.06881003341374,11.232922881043867,10.542721675632748,5.911069032773364,5.092265037135957,3.5107202829582773,1.3209727845317316
2024-08-13,24.596175079311923,22.725141485430196,15.070505006144694,11.207259782680797,10.543907544039781,5.911733922754664,5.091109747936605,3.5330460612598267,1.321121370441511
2024-08-14,24.587857600945934,22.725527060064348,15.070886386074092,11.202799754310226,10.544086441200726,5.911834226404959,5.091196128159133,3.544668617097967,1.3211437857426171
2024-08-15,24.588702201547175,22.719659173236263,15.066303915355899,11.19821086523915,10.541363885821527,5.910025042059721,5.089881546428172,3.565050712948936,1.3208026573631575
2024-08-16,24.584546052242395,22.713323546243686,15.06181988130586,11.212893772916779,10.538424310493202,5.908376966536326,5.094554410614273,3.565626722640895,1.3204343370065865
2024-08-19,24.573765776231973,22.716102082679917,15.063222704543797,11.203288669677743,10.539713483161727,5.909099742340013,5.108148766519206,3.566062908201617,1.3205958666440065
2024-08-20,24.521474535818736,22.724602416903693,15.068356640040362,11.203427891928389,10.54365742948243,5.912441998329066,5.090988980502358,3.613960075190046,1.3210900318049197
2024-08-21,24.502011114451438,22.72385990080997,15.067581527806059,11.212078743302357,10.543312920250344,5.912248811964068,5.090822634742744,3.627037480886666,1.321046865786352
2024-08-22,24.508463678868715,22.720404983414493,15.065290664820836,11.209274610863885,10.541709923427925,5.911349918406548,5.090048630161003,3.6326115751539523,1.3208460148826424
2024-08-23,24.505591784212168,22.72199461459909,15.06634470658916,11.208865087114038,10.542447473257933,5.9137677987583634,5.0913974770311405,3.628652630677396,1.320938427760707
2024-08-26,24.489292354496868,22.723864969745726,15.067207874791322,11.21311803309085,10.543315272112048,5.920371485555358,5.090823770335596,3.6309590794043562,1.3210471604678773
2024-08-27,24.482146484680005,22.725514278769587,15.067484536819098,11.216037034695713,10.544080510993851,5.92080118895875,5.091193264767748,3.631599657610541,1.3211430427047064
2024-08-28,24.409143129542628,22.730299343456338,15.070248585787802,11.273992571439058,10.546300663492426,5.922047867750659,5.092265262030641,3.6342813550560953,1.3214212214443488
2024-08-29,24.38997971133385,22.730920835498935,15.070660636655875,11.297588673838769,10.546589020537011,5.922209788435032,5.092404494791782,3.628189487153847,1.3214573517548933
2024-08-30,24.347420720316435,22.731678101619686,15.071162706096883,11.336433705080806,10.546940373419393,5.922407083074576,5.092574144997551,3.629881790131454,1.3215013752632123
2024-09-02,24.298489268972105,22.7313280383684,15.070930613235372,11.38946699983805,10.546777952667975,5.92231587920174,5.092495720384346,3.6267145029230488,1.321481024408958
2024-09-03,24.236532893130022,22.73517932723238,15.073484027938752,11.437478164632127,10.54856485611732,5.926619792143793,5.093358524001657,3.6270774965184547,1.3217049182854914
2024-09-04,24.26112791341766,22.726771055873574,15.067909321788198,11.440915115257821,10.544663624704999,5.917577953857042,5.095943637091118,3.623875272829519,1.321216105180072
2024-09-05,24.25207857923721,22.72939216895795,15.068232979974677,11.444151567849621,10.545879756804412,5.918574691952924,5.096279956162646,3.6240418160168626,1.3213684830436965
2024-09-09,24.249465590940346,22.73262836337824,15.069466915335877,11.441475073760687,10.547381271537947,5.919417374337555,5.097351290344785,3.621257501831793,1.3215566185327665
2024-09-10,24.19149683675697,22.731229129593125,15.099432166032885,11.459910496260543,10.54673206142534,5.922611304352942,5.093133550339219,3.6339791808710853,1.3214752743678932
2024-09-11,24.1797250955338,22.726929269682795,15.096104612592557,11.46145053434751,10.544737032026914,5.9212710232866,5.115265355548223,3.6332917740746593,1.3212253029069418
2024-09-12,24.19078865076566,22.72353770675915,15.093663301115068,11.459174617359105,10.543163430123505,5.924094637775821,5.113685147164647,3.6308643738347754,1.3210281351022661
2024-09-13,24.233419303440815,22.72786656475501,15.09415158339637,11.442566424961692,10.545171913921457,5.928578571889788,5.094200965227675,3.6127648800463077,1.3212797923608846
2024-09-16,24.20135232083407,22.731039887249764,15.095025056175157,11.467200613847025,10.546644257625612,5.929406335098028,5.094597952905658,3.613269303461037,1.3214642728036492
2024-09-17,24.193735166748088,22.733804896144942,15.096546902641379,11.472052960961266,10.547927153847308,5.930127589441911,5.0945890292929,3.609591284901925,1.3216250160202854
2024-09-23,24.171479297266814,22.71941510053943,15.085864046772695,11.458948932078371,10.54125064208436,5.918783053390926,5.1026398516495055,3.6808306079701674,1.3207884682477264
2024-09-24,24.28855146788366,22.745478500557827,15.10189057707362,11.33944798257366,10.553343419603632,5.86701435102083,5.095665846125327,3.6863041965782606,1.3223036585831855
2024-09-25,24.303658913128658,22.73916421215371,15.097698196924366,11.34136175818245,10.550413744856302,5.868136542730162,5.094597086049855,3.6830329672334856,1.3219365787410136
2024-09-26,24.277374804528538,22.744641637931398,15.10133494102437,11.350603112598133,10.552955135897422,5.872631827080639,5.095478363927346,3.6827251692635814,1.3222550077485755
2024-09-27,24.296500721282204,22.713347382319316,15.079577179915185,11.535792044987856,10.537750607440866,5.86545808497018,5.088136880448415,3.563087174689357,1.320349923946622
2024-09-30,24.117596145520157,22.758326657525142,15.108311375770644,11.863650884218295,10.557830334227466,5.883010959210972,5.101334909634819,3.2870728777775104,1.3228658561149957
2024-10-02,23.811087088160924,22.802392146162468,15.13899703959321,12.055136852543285,10.579472038589987,5.8789605287428035,5.1129266743830994,3.2954501322310663,1.3255774995931546
2024-10-03,24.333273058876948,22.790607149749462,15.128867968202561,11.54540088148998,10.57314177365015,5.84636212884154,5.1081095764915805,3.349390113702839,1.3248473489949375
2024-10-04,24.327488783875946,22.7871740342063,15.124547824801008,11.542656418238623,10.570628426617247,5.91375520995506,5.1050053712567145,3.3047469991308844,1.3239969319182192
2024-10-07,24.324807039385174,22.784063667138817,15.122880567931013,11.54138401172213,10.569463171756832,5.9156544626728405,5.113481902889131,3.3043512040755245,1.3239139724285407
2024-10-08,24.319171250401304,22.777871685990792,15.119691648235275,11.538710000587464,10.567014343940341,5.932491128988031,5.117857083248361,3.303585622417071,1.32360723619136
2024-10-09,24.32205503503917,22.78561145346198,15.122209502367118,11.540078269032875,10.568267388023111,5.93010837287891,5.103991409155892,3.3039773639517525,1.3237012060891942
2024-10-10,23.78785027335624,22.811038429927876,15.143658621815929,11.946653907657428,10.583147065286617,5.977184581618424,5.115862997994861,3.3087869081903336,1.325817214152292
2024-10-14,23.749941870555542,22.84362073304415,15.165660745019174,11.723143221587264,10.59819031531953,5.987101919103047,5.125220810961689,3.4794186079690417,1.3277017764405599
2024-10-15,23.663990233168867,22.821551734234202,15.151484188656728,11.670927703823423,10.587951507199325,6.022329528351116,5.120713621199265,3.6346323866411976,1.3264190967258747
2024-10-16,23.845598031103272,22.821579959813253,15.152356064016809,11.449486437319626,10.587964602323867,6.023315054345904,5.119424474904207,3.673854638938802,1.3264207372342636
2024-10-17,23.934309700688313,22.841654673637173,15.166979366556689,11.377105993776775,10.597278171311803,6.030413369864792,5.117603614689898,3.6070676030351425,1.3275875064394185
2024-10-18,24.05105757284753,22.839647015830757,15.16634393997853,11.346835177792688,10.596346727922462,6.0262836801809065,5.117374678232232,3.5286403885312083,1.3274708186836894
2024-10-21,24.098822756597038,22.828481444775473,15.172470604057468,11.338321393319722,10.591166513787146,6.024315996716257,5.117048734020418,3.5025506959596777,1.3268218607668025
2024-10-22,23.992883474601623,22.865027168008567,15.217613143684986,11.382046957549452,10.607916413473733,6.00337106307718,5.123622929119197,3.4785986247233622,1.3289202257619033
2024-10-23,24.121820811127193,22.879244634412277,15.15645512946204,11.163660329863633,10.614717856679356,6.103725222594898,5.135129770754292,3.495473959892953,1.3297722852133562
2024-10-24,24.18728433828524,22.861803357410214,15.155584866650623,11.13255141518963,10.606626058309462,6.095058213016779,5.137216607216079,3.4951165690450674,1.328758574876906
2024-10-25,24.164854579064464,22.880128432078504,15.18592126030539,11.126481317995276,10.61512789044661,6.100576395911727,5.148298768163387,3.4487877033193857,1.3298236527152585
2024-10-28,24.333738595496065,22.85348224741415,15.142487403324074,11.068121415479624,10.602765518493838,6.082318160717679,5.122233763154444,3.4665779550806084,1.328274940839516
2024-10-29,24.277881556294744,22.872654454791792,15.166353104962083,11.115036252920662,10.611660373864076,6.088053159525457,5.126530899445569,3.4692331591959924,1.2725970389996244
2024-10-30,24.21688916038402,22.911551792450307,15.20576750029708,11.066628569544164,10.629706610582929,6.106517459514763,5.135249100641092,3.475227978331139,1.2524618282545044
2024-10-31,24.279918380188008,22.898916620578767,15.2097894158215,11.024924604474242,10.62428522508218,6.104288822761461,5.132630010007939,3.4734238760682907,1.2518230450176107
2024-11-01,24.298640669745247,22.906299414940502,15.219254349007223,11.049317547021598,10.627710579842706,6.113126921958131,5.134284811085502,3.3991390635924783,1.2522266428066142
2024-11-04,24.324007303096174,22.91948852342988,15.120598747922958,11.087874145362642,10.633829858443415,6.1186430865562915,5.1405321267216095,3.402078552076071,1.25294765639096
2024-11-05,24.254904055679727,22.94779648939293,15.14866616586069,11.063084341389775,10.646963750736951,6.131782246642263,5.145678303782687,3.406629468695938,1.2544951778190383
2024-11-06,24.262748329922218,22.94507351203646,15.152074205785357,11.056600761103036,10.645700385811182,6.132291846066481,5.145544832392341,3.405619807014785,1.2543463198681417
2024-11-07,24.044356914800822,22.995912547019735,15.123430096080826,11.110380255532668,10.669287895088578,6.220338799377618,5.156973076532613,3.4221948604787014,1.257125555088437
2024-11-08,23.97362768999412,22.992050390409265,15.150802520118075,11.036832590312718,10.66749599138879,6.246313797410597,5.162432753524434,3.513529845613237,1.2569144212287633
2024-11-11,24.241633895282273,22.91625740649634,15.088554539552302,11.081046321766477,10.631140181616699,6.299484286725235,5.140308531306912,3.348944096247132,1.2526307410066309
2024-11-12,24.616561569774053,22.859898690767785,15.04880470447469,10.863805294650177,10.603133120516283,6.321751888867638,5.126166390433892,3.310547575344019,1.2493307651714616
2024-11-13,24.84750489610478,22.913971160909394,15.084317531200403,10.429299262023909,10.628154857235783,6.374738359829622,5.17183423380785,3.288969584304709,1.2612101145835508
2024-11-14,24.859763199611397,22.79050379830199,15.012383497611332,10.804012079954859,10.570258946424442,6.3579034878183105,5.113232996975252,3.24705164551325,1.2448903477891675
2024-11-15,24.71822150811132,22.763470599123323,15.011658750537975,10.941202745846475,10.558450548262218,6.3489445425686215,5.10783545875471,3.3067162086349224,1.2434996381604335
2024-11-18,24.278013055023536,22.741209974789903,15.011940415064531,10.846987947859272,10.548125334443245,6.774609520260233,5.0931502306504735,3.4636799144139614,1.2422836074948418
2024-11-19,24.333261633681975,22.722283223024387,15.000830039805635,10.842101490869585,10.540074888733757,6.773962470265675,5.089762786385915,3.4563879843026286,1.2413354829304446
