date,THE HONGKONG AND SHANGHAI BANKING,CMB INTERNATIONAL SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,BOCI SECURITIES LTD,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL,HAITONG INTERNATIONAL SECURITIES CO LTD,BANK OF CHINA (HONG KONG) LTD,CLSA LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,TOTAL_CCASS_PCT
2024-05-23,14.363954897694303,10.632666564869956,8.948885326003971,6.271790858655265,8.575224429938414,2.0433717615921005,2.534738127958467,2.169383366417265,0.0,3.530372480531379,59.07038781366112
2024-05-24,14.354431020003053,10.63632488420624,8.94840815391663,6.269564055581005,8.508738452435487,2.0433717615921005,2.534738127958467,2.169701481142159,0.0,3.5252826449330685,58.990560581768214
2024-05-27,14.332669427902477,10.63632488420624,8.94840815391663,6.2635198758080115,8.429050713849442,2.0360551229195294,2.536646816307833,2.1668384486181096,0.0,3.5061957614394053,58.855709204967674
2024-05-28,14.3123127894844,10.635847712118899,8.94840815391663,6.226141395632921,8.40662362574439,2.038759098081132,2.5358515294955977,2.17304168575355,0.0,3.4963342049676798,58.7733201951952
2024-05-29,14.317965688145772,10.635847712118899,8.941250572606505,6.22677762508271,8.388332029062962,2.033987377207716,2.537123988395175,2.170496767954395,0.0,3.4953798607929967,58.74716162136713
2024-05-30,14.262596547819006,10.640619432992313,8.941250572606505,6.227413854532498,8.272354557947779,2.0546648343258513,2.537123988395175,2.174473202015575,0.0,3.496811377055021,58.607308367689726
2024-05-31,14.343637705502113,10.653503079350537,8.941250572606505,6.226459510357815,8.051108947930983,2.068184710133863,2.537123988395175,2.1759047182775997,0.0,3.47533863312465,58.47251186567923
2024-06-03,14.328434525627323,10.664796152084289,8.934411106021276,6.226936682445157,8.055405246348043,2.076773807706011,2.537123988395175,2.1790858655265435,0.0,3.4705669122512344,58.47353428640505
2024-06-04,14.326807368809488,10.70376520588385,8.934411106021276,6.227254797170052,8.087534833562376,2.0829770448414515,2.537123988395175,2.176859062452283,0.0,3.4734299447752837,58.55016335191123
2024-06-05,14.326953542525574,10.706946353132794,8.934411106021276,6.229481600244312,8.087216718837482,2.092186148012419,2.537123988395175,2.1848119305746425,0.0,3.4637274456660054,58.56285883340968
2024-06-06,14.29100085254746,10.706946353132794,8.934411106021276,6.229958772331654,8.075446474016388,2.093617664274444,2.537123988395175,2.189583651448058,0.0,3.46229592940398,58.52038479157123
2024-06-07,14.184485862981624,10.706946353132794,8.934411106021276,6.230276887056548,8.323268183437674,2.106978482720008,2.537123988395175,2.1899017661729525,0.0,3.455456462818751,58.66884909273681
2024-06-11,14.192122047895353,10.706946353132794,8.934252048658827,6.228845370794523,8.303080304881153,2.102524876571487,2.537123988395175,2.192128569247213,0.0,3.4441633900850004,58.64118694966153
2024-06-12,14.196411665903192,10.706946353132794,8.933456761846593,6.229481600244312,8.289401371710694,2.1072965974449023,2.537123988395175,2.1924466839721077,0.0,3.438596382399348,58.63116140504911
2024-06-13,14.151981377564004,10.706946353132794,8.933456761846593,6.220574387947269,7.98039395327531,2.135290693235609,2.537123988395175,2.1975365195704177,0.0,3.437005808774877,58.30030984374205
2024-06-14,14.115700393189801,10.706946353132794,8.92629918053647,6.221051560034611,7.48847104519774,2.1448341349824402,2.537123988395175,2.2050122156054357,0.0,3.4363695793250884,57.78180845039955
2024-06-17,14.059235029521048,10.708536926757265,8.92454954954955,6.221528732121953,7.494197110245839,2.1527870031048,2.537123988395175,2.216623403064081,0.0,3.4815418702600907,57.7961236130198
2024-06-18,14.016636604825164,10.706946353132794,8.922799918562632,6.222324018934188,8.037052253524712,2.165511592100575,2.537123988395175,2.222190410749733,0.0,3.485359246958823,58.31594438718379
2024-06-19,14.019976809436555,10.706946353132794,8.922799918562632,6.22280119102153,8.051318426477325,2.1683746246246245,2.531556980709523,2.222190410749733,0.0,3.506991048251641,58.35295576296635
2024-06-20,13.979099067287626,10.706946353132794,8.921686517025499,6.2232783631088715,8.266149571181352,2.172987288135593,2.531556980709523,2.2309385656843284,0.0,3.5184431783478396,58.55108588461343
2024-06-21,14.008593074006209,10.716489794879626,8.92057311548837,6.223596477833766,8.240102814679085,2.1772818369216673,2.531556980709523,2.2309385656843284,0.0,3.494107401893419,58.54324006209599
2024-06-24,14.018613687840384,10.716489794879626,8.918982541863897,6.222005904209294,8.180042754619025,2.1901654832798902,2.531556980709523,2.233642540845931,0.0,3.5055595319896167,58.517059220237186
2024-06-25,13.959960967323257,10.721261515753042,8.917551025601874,6.222005904209294,8.20755967832239,2.193664745253728,2.5321932101593116,2.2344378276581667,2.895003053901359,3.5225786697714665,61.406216597953886
2024-06-26,13.861191276021783,10.721261515753042,8.917551025601874,6.2226421336590825,8.15734526899781,2.204003473812796,2.5321932101593116,2.2419135236931846,2.894207767089123,3.5297362510815904,61.28204544586959
2024-06-27,13.80599837125261,10.723488318827302,8.917551025601874,6.2286863134320765,8.12060301827251,2.2094114241360003,2.5350562426833614,2.2695895047589962,2.894207767089123,3.5270322759199875,61.231624261973835
2024-06-28,13.83510952689978,10.723488318827302,8.917551025601874,6.232821804855703,8.107083142464498,2.2141831450094163,2.5350562426833614,2.278178602331145,2.894207767089123,3.5257598170204103,61.263439392782615
2024-07-02,13.828429117676999,10.728260039700718,8.915801394614954,6.2334580343054915,8.083383595459868,2.2135469155596272,2.5387145620196465,2.2826322084796664,2.894207767089123,3.522419612409019,61.24085324731511
2024-07-03,13.824293626253374,10.728260039700718,8.915801394614954,6.237434468366672,8.067302896116455,2.2094114241360003,2.5387145620196465,2.2827912658421132,2.894207767089123,3.5206699814221,61.21888742556115
2024-07-04,13.782687878556525,10.728260039700718,8.915801394614954,6.235207665292411,8.079391255662442,2.214978431821652,2.533942841146231,2.2837456100167963,2.894207767089123,3.520351866697206,61.18857475059806
2024-07-05,13.805910253473813,10.727623810250929,8.915801394614954,6.2310721738687835,8.087692777523287,2.2186367511579377,2.533942841146231,2.2867676999032933,2.894207767089123,3.496970434417469,61.198625903445816
2024-07-08,13.802888163587316,10.727623810250929,8.910711559016644,6.231708403318573,8.08225428818649,2.224044701481142,2.533942841146231,2.2910622486893675,2.894207767089123,3.494584573980761,61.19302835674658
2024-07-09,13.781256362294497,10.727623810250929,8.910711559016644,6.222005904209294,8.076737860742098,2.223726586756248,2.533942841146231,2.293129994401181,2.894207767089123,3.5162163752735784,61.17955906117982
2024-07-10,13.658666717565024,10.728737211788058,8.910711559016644,6.225982338270474,8.218204751361531,2.2334290858655264,2.533942841146231,2.2988560594492795,2.894207767089123,3.4914034267318166,61.194141758283706
2024-07-11,13.67075507711101,10.728737211788058,8.90291774825673,6.22677762508271,8.216167544663307,2.2294526518043467,2.533942841146231,2.3028324935104596,2.894207767089123,3.4890175662951086,61.19480852674709
2024-07-12,13.669959790298774,10.728737211788058,8.898623199470656,6.245546393851479,8.216521129180029,2.2162508907212297,2.533942841146231,2.305536468672062,2.894207767089123,3.4828143291596683,61.192140021377305
2024-07-15,13.618584262228332,10.71283147554334,8.898623199470656,6.24602356593882,8.263884753397466,2.2095704814984476,2.5299664070850514,2.319056344480073,2.894207767089123,3.47645203466178,61.16920029139309
2024-07-16,13.613335369267574,10.743052374408308,8.898623199470656,6.24602356593882,8.287584300402097,2.2199092100575153,2.5299664070850514,2.3274863846897746,2.894207767089123,3.449889455133099,61.21007803354202
2024-07-17,13.601297430905483,10.743052374408308,8.898623199470656,6.278630325240495,8.293787537537538,2.216569005446124,2.5299664070850514,2.3497544154323817,2.894207767089123,3.443845275360106,61.24973373797526
2024-07-18,13.600343086730799,10.737008194635314,8.898623199470656,6.306783478393648,8.296332455336692,2.2168871201710187,2.5299664070850514,2.35436707894335,2.894207767089123,3.4424137590980814,61.27693254695373
2024-07-19,13.642970459866646,10.737008194635314,8.875400824553367,6.340821753957347,8.334029050236676,2.285758958110653,2.5302845218099455,2.3061726981218507,2.894207767089123,3.438278267674454,61.38493249605538
2024-07-22,14.741288905430855,10.737008194635314,8.875400824553367,6.340821753957347,8.344772102611085,2.2859180154731003,2.5302845218099455,2.3074451570214283,2.894207767089123,3.4311206863643307,62.488267928945895
2024-07-23,14.702595975212502,10.737008194635314,8.875082709828472,6.339708352420217,8.347091318012929,2.2817825240494733,2.5302845218099455,2.3109444189952666,2.894207767089123,3.4292119980149636,62.44791778006821
2024-07-24,14.840773241461802,10.737008194635314,8.875082709828472,6.339390237695322,8.218552132641117,2.280987237237237,2.5302845218099455,2.3123759352572915,2.894207767089123,3.421736301979946,62.450398279635564
2024-07-25,14.86463184582888,10.737008194635314,8.857586399959281,6.339390237695322,8.218240062095994,2.2844864992110754,2.5302845218099455,2.3123759352572915,2.894207767089123,3.4187142120934495,62.45692567567568
2024-07-26,14.868449222527612,10.737008194635314,8.857586399959281,6.339390237695322,8.178595173563394,2.2903716216216217,2.6257189392782614,2.3184201150302846,2.894207767089123,3.405035278922991,62.5147829503232
2024-07-29,14.82867168015473,10.737008194635314,8.857586399959281,6.302011757520232,8.192018978724487,2.312798709726676,2.6257189392782614,2.327804499414669,2.894207767089123,3.40280847584873,62.4806354023515
2024-07-30,14.850462538809998,10.737008194635314,8.846770499312873,6.298035323459052,8.211980359596884,2.30405055479208,2.6257189392782614,2.327804499414669,2.894207767089123,3.400899787499364,62.496938463887616
2024-07-31,14.849508194635314,10.737008194635314,8.846770499312873,6.302807044332467,8.233936160737008,2.305163956329211,2.6257189392782614,2.329554130401588,2.894207767089123,3.3997863859622335,62.524461272713395
2024-08-01,14.81244782918512,10.737008194635314,8.83277345141752,6.302807044332467,8.261303411462311,2.3183657174123273,2.6257189392782614,2.3363935969868175,2.894207767089123,3.386425567516669,62.50745151931593
2024-08-02,14.828843939278261,10.737008194635314,8.83277345141752,6.305351962131624,8.287791552145366,2.3578119432992315,2.6268323408153917,2.3387794574235254,2.894207767089123,3.3856302807044334,62.59503088893978
2024-08-05,14.788412353030997,10.737962538809995,8.83277345141752,6.305351962131624,8.282545681274495,2.367943897287118,2.6268323408153917,2.356752939380058,2.894207767089123,3.386425567516669,62.57920849875299
2024-08-06,14.762804117677,10.737962538809995,8.831182877793047,6.305351962131624,8.36342937216878,2.3746243065098995,2.6268323408153917,2.3551623657555862,2.894207767089123,3.3848349938921976,62.63639264264265
2024-08-07,14.961784878098438,10.737962538809995,8.829592304168575,6.305351962131624,5.942459567618466,2.3918025016541966,2.6276276276276276,2.3675688400264674,2.623810250928895,3.3810176171934643,60.16897808825775
2024-08-08,14.894185499058379,10.737962538809995,8.8252977553825,6.302170814882679,5.970028025907263,2.3068658701073956,2.6276276276276276,2.3675688400264674,2.623810250928895,3.3959690092635006,60.05148623199471
2024-08-09,14.880188451163026,10.737008194635314,8.8252977553825,6.303761388507151,6.0201963085967325,2.28905144551331,2.627786684990075,2.364387692777523,2.623810250928895,3.3974002074108007,60.068888379905324
2024-08-12,19.074265154985497,10.737008194635314,8.8252977553825,6.310123683005039,6.01351589937395,2.290960133862676,2.627786684990075,2.364387692777523,2.623810250928895,3.3980364368605893,64.26519188680206
2024-08-13,19.08349048200743,10.717603196416755,8.803029724639893,6.310123683005039,6.025763316282385,2.279667061128926,2.627786684990075,2.364228635415076,2.623810250928895,3.3974002074108007,64.23290324222528
2024-08-14,19.14734692319438,10.713149590268234,8.791100422456354,6.304238560594492,6.081955260345091,2.2783946022293478,2.6282638570774166,2.3639105206901814,2.623810250928895,3.3986726663103783,64.33084265409478
2024-08-15,19.145915406932357,10.713149590268234,8.790782307731462,6.3031251590573625,6.134186835140225,2.29923111670993,2.6290591438896525,2.371545274087647,2.623810250928895,3.4018538135593217,64.41265889830508
2024-08-16,19.14342647732478,10.713149590268234,8.790782307731462,6.3024889296075735,6.156728285488879,2.2970043136356697,2.6290591438896525,2.37758945386064,2.623810250928895,3.4026491003715584,64.43668785310734
2024-08-19,19.153065353489083,10.714262991805365,8.787601160482517,6.301216470707996,6.132583377869395,2.301776034509085,2.6290591438896525,2.3785437980353237,2.623810250928895,3.402967215096452,64.42488579681375
2024-08-20,19.199404330177636,10.715694508067388,8.720797068254695,6.295967577747239,6.1586129561765155,2.3035256654960046,2.6290591438896525,2.3809296584720316,2.623810250928895,3.4083751654196566,64.43617632462971
2024-08-21,19.201737383570013,10.715694508067388,8.720797068254695,6.295967577747239,6.13763456252863,2.3723975034356393,2.6290591438896525,2.3809296584720316,2.623810250928895,3.411715370031048,64.48974302692523
2024-08-22,19.21207611212908,10.716648852242072,8.720001781442459,6.295967577747239,6.187892871685245,2.3758967654094776,2.6292182012520997,2.3809296584720316,2.623810250928895,3.41330594365552,64.55574801496412
2024-08-23,19.22863636942027,10.716648852242072,8.67864686720619,6.295967577747239,6.1626429925688395,2.384485862981626,2.629377258614547,2.3809296584720316,2.623810250928895,3.4083751654196566,64.50952085560137
2024-08-26,19.20307680561918,10.716648852242072,8.67864686720619,6.298353438183947,6.097381756756757,2.3903709853921717,2.629377258614547,2.390473100218863,2.623810250928895,3.4055121328956073,64.43365144805823
2024-08-27,19.211961590828118,10.724919835089326,8.67689723621927,6.301216470707996,6.072684601974856,2.3921206163790907,2.629377258614547,2.3981078536163283,2.623810250928895,3.4078979933323152,64.43899370769074
2024-08-28,19.304373918409937,10.76388888888889,8.664013589861048,6.3013755280704435,6.012879033694712,2.3916434442917494,2.629377258614547,2.403515803939533,2.623810250928895,3.410124796406576,64.50500251310632
2024-08-29,19.303419574235253,10.765956634600702,8.664013589861048,6.3013755280704435,6.017332639843233,2.3823385885885884,2.629377258614547,2.402879574489744,2.623810250928895,3.4196682381534074,64.51017187738586
2024-08-30,19.310902745966306,10.765956634600702,8.65765129536316,6.3013755280704435,6.022136967475951,2.3296906016185677,2.6295363159769938,2.421648343258513,2.623810250928895,3.417441435079147,64.48015011833867
2024-09-02,19.31169803277854,10.770887412836565,8.656378836463583,6.29930778235863,6.024533484755942,2.3338260930421946,2.629695373339441,2.4297602687433195,2.623810250928895,3.419827295515855,64.49972483076296
2024-09-03,19.338737784394564,10.782498600295211,8.656378836463583,6.299625897083525,6.013081354659745,2.3347804372168777,2.629695373339441,2.4299193261057668,2.623810250928895,3.4255533605639537,64.53408122105157
2024-09-04,19.32774405761694,10.80397134422558,8.656378836463583,6.306465363668753,5.9852727197536515,2.359116213671298,2.629695373339441,2.3976306815289865,2.623810250928895,3.4168052056293576,64.5068900468265
2024-09-05,19.301675828370744,10.80397134422558,8.643336132742913,6.292150201048506,6.008483165368759,2.365319450806739,2.629695373339441,2.4065378938260293,2.623810250928895,3.41441934519265,64.48939898585026
2024-09-09,19.304538860894795,10.796018476103223,8.643336132742913,6.244432992314349,6.047886604825164,2.3699321143177077,2.629695373339441,2.412104901511681,2.623810250928895,3.4204635249656437,64.4922192319438
2024-09-10,19.369086406321575,10.773114215910825,8.643336132742913,6.225823280908027,6.033889556929811,2.3715226879421794,2.629695373339441,2.4073331806382656,2.623810250928895,3.416646148266911,64.49425723392885
2024-09-11,19.402011280348145,10.772637043823483,8.636973838245025,6.204191479615209,6.049588995775436,2.3600705578459813,2.629695373339441,2.402243345039955,2.623810250928895,3.4110791405812595,64.49230130554284
2024-09-12,19.42332496691607,10.774227617447957,8.620749987275412,6.203873364890314,6.041348074769685,2.3510042881864917,2.629695373339441,2.4073331806382656,2.623810250928895,3.407579878607421,64.48294698299995
2024-09-13,19.559796183895763,10.774227617447957,8.620749987275412,6.202600905990736,6.066713111416501,2.3600705578459813,2.629695373339441,2.42069399908383,2.623810250928895,3.415850861454675,64.67420884867919
2024-09-16,19.593675402097013,10.77454573217285,8.617568840026467,6.20355525016542,6.033470917951851,2.353072033898305,2.629695373339441,2.42069399908383,2.623810250928895,3.403444387183794,64.65353218684785
2024-09-17,19.597333721433298,10.77454573217285,8.617568840026467,6.204032422252761,6.040311338881254,2.3559350664223544,2.629695373339441,2.421171171171171,2.623810250928895,3.3916741423627017,64.6560780589912
2024-09-19,19.35015858019036,10.859959535806993,8.617568840026467,6.20466865170255,6.151221878658319,2.3782030971649615,2.629695373339441,2.4323051865424747,2.623810250928895,3.382766930065659,64.63035832442611
2024-09-20,19.345227801954497,10.859959535806993,8.617568840026467,6.187172341833358,6.177534260955872,2.3740676057413346,2.629695373339441,2.4323051865424747,2.623810250928895,3.380062954904057,64.62740415203339
2024-09-23,19.268880267979842,10.859959535806993,8.615978266401996,6.187172341833358,6.2584944584414925,2.3739085483788873,2.629695373339441,2.466979691555963,2.623810250928895,3.3808582417162927,64.66573697638316
2024-09-24,19.131609628696495,10.861231994706571,8.615978266401996,6.193534636331247,6.350869884715224,2.3837701048506132,2.629695373339441,2.468093093093093,2.623810250928895,3.375609348755535,64.63420258181911
2024-09-25,19.11410600218863,10.862822568331044,8.615819209039548,6.193693693693693,6.279859997709574,2.3853606784750854,2.629695373339441,2.4714332977044844,2.623810250928895,3.3830850447905534,64.55968611620094
2024-09-26,19.179786990380208,10.873956583702347,8.614228635415076,6.1698350893266145,6.352362638061791,2.3910867435231844,2.631285946963913,2.463003257494783,2.623810250928895,3.4007404120221914,64.70009654781902
2024-09-27,19.198396701786532,10.875865272051714,8.614228635415076,6.165699597902988,6.353953211686263,2.420671412938362,2.631285946963913,2.506584974805314,2.623810250928895,3.427780481752939,64.818276486232
