date,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,HANG SENG SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,CHINA CONSTRUCTION BANK (ASIA)
2024-03-01,46.49078574281755,0.0,26.964207592377104,17.326122912421834,9.218883752383512,0.0,0.0,0.0,0.0,0.0
2024-03-04,40.545887809826155,0.0,23.419611482270117,15.12482129032331,8.047615150594343,12.862064266986076,0.0,0.0,0.0,0.0
2024-03-05,29.28670610042905,21.03563463255272,16.848206967098477,10.88060858453839,5.797941198338165,9.219750062691878,0.0,6.931152454351314,0.0,0.0
2024-03-06,29.286322538670195,21.027960699641156,16.833476955730188,10.8766392695273,5.811276694143955,9.231408076993345,0.0,6.93291576529386,0.0,0.0
2024-03-07,29.2900074261303,21.028141198447255,16.83362145012679,10.876732631904689,5.811326576703666,9.227195440961768,0.0,6.932975275725532,0.0,0.0
2024-03-08,27.67395742768824,19.834753075995373,15.880408316981656,10.260831625626468,5.470515338103092,8.708749237538473,5.630393265193135,6.540391712873565,0.0,0.0
2024-03-11,27.689895271074345,19.83055278508616,15.88028704027969,10.24455800345853,5.481000480416236,8.703014388388542,5.630350266580482,6.540341764716019,0.0,0.0
2024-03-12,27.74473742545852,19.82940268699207,15.83817568301105,10.23984380629184,5.4784783104088355,8.684035833871361,5.627759370881007,6.5575668830853155,0.0,0.0
2024-03-13,27.7482609361135,19.82556113676056,15.841573517858118,10.242040605898685,5.479653632926061,8.683065384701205,5.620871078429246,6.558973707312631,0.0,0.0
2024-03-14,27.745780792156776,19.82431123279566,15.788099401111102,10.244113922591175,5.480762890132058,8.693730122625674,5.621199194592089,6.60200244399546,0.0,0.0
2024-03-15,26.238278095797472,18.782776690445168,14.922336681220806,9.705509720736595,5.1926011277483095,8.28228608219657,5.312612086372654,6.262560882116864,5.301038633365562,0.0
2024-03-18,26.249593693650354,18.775293048944867,14.920047483564474,9.704020823214659,5.210980475605704,8.266441809795367,5.311797092086107,6.2616001586055114,5.300225414532958,0.0
2024-03-19,26.242347304682344,18.775094360237805,14.91592869724158,9.701341958533577,5.247499810070739,8.248823288799509,5.325667242660241,6.244535088554203,5.29876224922,0.0
2024-03-20,26.286911846509987,18.757976797547737,14.901416678332843,9.691903320095436,5.261929433913163,8.254970306082305,5.320485789644754,6.230798855238582,5.293606972635191,0.0
2024-03-21,26.281475747876065,18.696653595348558,14.89833508505473,9.689899047295874,5.286499628424517,8.32296200302449,5.319385520214028,6.1739810594637445,5.330808313297995,0.0
2024-03-22,26.357247631239723,18.654605009735636,14.857047689393013,9.682961438709043,5.338866062225426,8.341524859399303,5.31778213541876,6.126129620911009,5.323835552968085,0.0
2024-03-25,5.764793752355275,4.084930323199521,3.220292033502756,2.1209115871197897,1.191684209753795,1.8262517320273317,1.1647826773016612,1.3340485987065087,1.166108590195491,0.0
2024-03-26,5.771579300663307,4.082333384958176,3.2192867670867513,2.1209115871197897,1.1932758815791356,1.8291837590740119,1.1647826773016612,1.3342999153105097,1.166108590195491,0.0
2024-03-27,5.765212613361944,4.080993029736836,3.2171086898520747,2.1209115871197897,1.1889197271097822,1.8321995583220256,1.1644475884963263,1.3296924442371552,1.166108590195491,0.0
2024-03-28,26.231088521711165,18.692931645141165,14.70420754136607,9.720668533718236,5.563403009898029,8.380639438046943,5.256921330892843,6.118208610374293,5.331931368851253,0.0
2024-04-02,26.020277360643938,18.77526096547331,14.693629826037832,9.747926850808899,5.6766147269233835,8.411229009325565,5.246852430156988,6.106490033796574,5.321718796833509,0.0
2024-04-03,5.704226450790996,4.105705829130284,3.2197056280934193,2.136409444366528,1.227538711924627,1.8419171336767373,1.1503738586722616,1.3422582744372131,1.166108590195491,0.0
2024-04-05,5.704226450790996,4.11236417772781,3.219621855892086,2.136409444366528,1.2337378548233222,1.8477811877700978,1.1503738586722616,1.3422582744372131,1.1467572116874016,0.0
2024-04-08,5.698611149872276,4.111861544519808,3.219621855892086,2.1347340003398534,1.2337378548233222,1.8551531414874651,1.152049302698936,1.3417556412292109,1.1309242656353287,0.0
2024-04-09,26.054269236204963,18.79575894741243,14.71985188015054,9.760085910368177,5.657549325972515,8.493704777859868,5.267213697599462,6.080937008350046,5.170629216082,0.0
2024-04-10,26.06624958870173,18.78907423620398,14.726620406744996,9.72625523830181,5.667814514160335,8.497610378754665,5.269635683654834,6.083733163107264,5.173006790370389,0.0
2024-04-11,26.059659031734906,18.778960385477347,14.72289694701255,9.680890101246597,5.655654980437402,8.573995090126589,5.274049650115584,6.082194959851519,5.171698853997506,0.0
2024-04-12,26.0762416352946,18.800110030599903,14.732265602336291,9.656383746274606,5.659253856550738,8.594784309567638,5.254405734672347,6.051565311522756,5.17498977318112,0.0
2024-04-15,26.07287513587015,18.799893832161604,14.732096183497218,9.61027330081093,5.659188775982394,8.644901480872589,5.254345309796527,6.051495719431673,5.174930261576914,0.0
2024-04-16,5.681186531994862,4.109767239486464,3.2195380836907526,2.1002198533903607,1.2476440402447198,1.881457612706253,1.1482795536389185,1.3241634789491297,1.1309242656353287,0.0
2024-04-17,26.007782586521188,18.814423748783803,14.740176151068757,9.614009998429932,5.71215262841561,8.61397377858237,5.257227108773673,6.062485494859271,5.1777685045654,0.0
2024-04-18,5.680432582182859,4.1172229654051655,3.2195380836907526,2.084973312747624,1.2659901523368045,1.8402416896500629,1.1482795536389185,1.3241634789491297,1.1393014857687007,0.0
2024-04-19,26.02688031072838,18.864491001846183,14.751435061984438,9.553031406825067,5.8163119063181,8.439384868478157,5.261242708795989,6.067116171142557,5.220106563881131,0.0
2024-04-22,26.050810122750168,18.86360731600837,14.75194466550193,9.553361426134183,5.839543523438432,8.391695818564349,5.261424463844195,6.067325765919531,5.220286897838842,0.0
2024-04-23,26.046341401834038,18.866474832010464,14.756589342096103,9.467673258474463,5.762669159879405,8.54830817746918,5.260777239112052,6.069236074466177,5.221930514658117,0.0
2024-04-24,25.985945032377387,18.90033113089252,14.783070362196266,9.346187523971775,5.779934178847474,8.631347523411163,5.261755415481114,6.080127450430819,5.23130138239148,0.0
2024-04-25,25.977208549695234,18.919719974751896,14.78658326739996,9.333545252111469,5.786928281771014,8.581619326102441,5.262868828359781,6.119118168758659,5.232408351049544,0.0
2024-04-26,25.36048590202701,18.327866737265584,14.385986502702167,9.043052076859052,5.632731639846831,8.124729497865959,5.122295558323055,5.862059243512739,5.092648692189922,3.0481441494076833
2024-04-29,25.371764581482907,18.30300035354539,14.383726899416274,9.027639441403196,5.63760966402369,8.149873541192447,5.1253684192233,5.8612910576427435,5.091981332717135,3.047744709352915
2024-04-30,5.680137033856553,4.091839988401048,3.2246427092701415,2.0165314242579746,1.2613826812634499,1.8132670408206053,1.1466041096122441,1.3172941584397646,1.1393014857687007,0.6819153191507512
2024-05-02,25.436681483409217,18.31053097281548,14.4169322097339,9.0156335022014,5.745086334897788,7.8945057704324695,5.126308620846712,5.911912292348419,5.093659598180451,3.04874921513416
2024-05-03,25.49530173847632,18.386884711805806,14.45103799874631,9.017439730690173,5.7646840666543975,7.658646873717016,5.138435805582799,5.925897960753419,5.105709545910612,3.0559615676631475
2024-05-06,25.54710076973217,18.36582744379401,14.450892657178649,9.035893597295662,5.788519309662476,7.576511073986748,5.133903899860998,5.922977568055536,5.116158197157588,3.0622154832761592
2024-05-07,25.479086861661525,18.35545688140396,14.547579633291516,9.03911855689322,5.703898456713384,7.598588945101302,5.146113252975432,5.926322695023723,5.13208589815277,3.0717488187831687
2024-05-08,25.17026348763684,18.373906232191324,14.574929847460009,9.072084051863389,5.814355841337142,7.772444912058896,5.159458505372601,5.879546915283413,5.105326670629951,3.0776835361664334
2024-05-09,25.11905140395423,18.383252944679256,14.586320237157935,9.021340405202876,5.836833757184639,7.809225311754002,5.150446081169754,5.909220006935214,5.106137510768138,3.0781723411939588
2024-05-10,25.145657596428777,18.382918343468145,14.56209105075674,9.009752833007747,5.8388413847350575,7.84495361800371,5.145665932078939,5.899404262408436,5.097655758309188,3.073059220803265
2024-05-13,25.094328846220016,18.372357631796422,14.58362062561312,9.018034210880915,5.892152150673305,7.813923539365376,5.1523386145548145,5.907054360949516,5.104266183217356,3.0619238367291635
2024-05-14,25.098789508161268,18.398963283574176,14.574334021520455,9.019773088463332,6.604840172973832,7.099341359370906,5.1533321000422685,5.882861822872265,5.10525039927078,3.062514243750721
2024-05-16,24.969928109329064,18.387239197549775,14.638307898501044,9.024897995073996,6.564814118518321,7.2232968753447615,5.1584224115928174,5.879968248032113,5.110293217115887,3.0428319289422223
2024-05-17,24.923568345135216,18.35591887742068,14.659681767411618,9.013606737217916,6.60573849136948,7.330678342381772,5.1557484183693685,5.887730995972208,5.103899611507698,2.963428413214046
2024-05-20,24.91556333905015,18.341332471321667,14.647793972382136,9.010711727330861,6.645559460325634,7.334369641375208,5.1540924838382205,5.8858399616789905,5.102260329889515,2.962476612807621
2024-05-21,24.920300663936214,18.29858017889788,14.66258690844901,9.012246864476946,6.66097045825438,7.361445321685188,5.140385497349814,5.870602515426832,5.107413147508258,2.9654684440154813
2024-05-22,24.95047689999738,18.208861733479957,14.74463788088896,9.044713097688991,6.645107730813156,7.344689574516853,5.1573850934661,5.802164187562827,5.125812384552114,2.976151417033659
2024-05-23,25.23011980670118,18.153168099437284,14.725541267123834,9.024719466366992,6.590498578220566,7.248179250436618,5.136660635179313,5.807849004120945,5.118778301319742,2.964485591093528
2024-05-24,25.202847052304556,18.179495923832906,14.73397525766917,9.029888335699054,6.630686230095274,7.220848565186168,5.146430067776853,5.767935020329086,5.1217100596173735,2.96618348748956
2024-05-27,25.153212182393585,18.138363007669764,14.720909476057177,9.022259784703566,6.612300416612089,7.3266190364666,5.1418663210505935,5.8037484030614435,5.117168234078194,2.9635531379069873
2024-05-28,25.150762821020052,18.112775823040383,14.694500292322443,9.004849075240797,6.641725013953555,7.3604239316238385,5.141223123601709,5.802101981303165,5.12408121891242,2.9675567189816405
2024-05-29,25.15206363706872,18.07450445388826,14.603458370085054,9.008848901023558,6.526984928015395,7.578952582918171,5.1381917383802875,5.821763260332147,5.12635726285287,2.9688748654355357
2024-05-30,5.518354884659203,3.977609682260079,3.208738659054994,1.9882335183794293,1.4339271539539549,1.7450112809212444,1.1328849885767214,1.2797164360304605,1.131948412593431,0.6605855572603369
2024-05-31,5.519193179012512,3.98263944837993,3.208738659054994,1.9882335183794293,1.4252927221148781,1.7508793413944033,1.1328849885767214,1.2803870715131072,1.1316130948521077,0.6605855572603369
2024-06-03,24.993656772274107,18.042968287807916,14.53076747183119,9.003712051694748,6.45481525020069,7.937205743406242,5.130267712791732,5.790638211379388,5.124507944258047,2.9914605543559385
2024-06-04,25.022870260073336,18.0330730195741,14.526571461654292,8.99688123344191,6.448780195225916,7.931184048181283,5.1415488863942524,5.789279713450057,5.120620149734913,2.989191032269935
2024-06-05,25.0233491211462,18.059463822470324,14.485481040376586,9.013866779725099,6.4940884902873375,7.928984810156338,5.142582785830618,5.740741189146828,5.121649840671173,2.989792120189498
2024-06-06,25.017081472469847,18.05393146643063,14.476942912067884,9.009969723762119,6.49279781826082,7.94451907675194,5.158563234340876,5.7382592365919685,5.119435546124821,2.988499513199092
2024-06-07,25.02942190935179,18.035032494458285,14.512761568039057,9.014550821376291,6.446392619913532,7.947420132970905,5.16118609351243,5.741176840813093,5.122038510916635,2.99001900864798
2024-06-11,25.178851895627325,18.106884680750525,13.949998076850461,9.068781691977337,6.485173640836403,8.066231366120622,5.192235407086821,5.790984183497671,5.152852315531327,3.008006741721507
2024-06-12,25.18461999753338,18.10263290968913,13.947848493771678,9.070859215495087,6.495059088090277,8.065788368378342,5.193424871287669,5.777038466607206,5.15403275764942,3.0086958314978105
2024-06-13,25.16204626612068,18.111886029312448,13.927007650253811,9.043799182091522,6.5027173808761125,8.137879647313206,5.178940580723812,5.7753626032718826,5.1525376222824795,3.007823037754045
2024-06-14,25.017472910969907,18.008093895219677,14.491985788706415,8.995767811787866,6.46583236172252,8.024830301510958,5.140153845624983,5.742266259313941,5.123010444663071,2.990586380480659
2024-06-17,24.994989517824813,17.988873677236935,14.48255832809329,8.991093078061065,6.462472332290281,8.09386759184155,5.137482717262643,5.73928223768151,5.120348225027183,2.9890322946807304
2024-06-18,24.982092593831883,17.98535342756217,14.513502912201965,8.991229497779313,6.465225619252568,8.125853199037989,5.137560667066824,5.689678521856203,5.120425914853785,2.9890776465572975
2024-06-19,24.982093680585198,17.983503351758298,14.516415086318155,8.990683843743174,6.46483326173855,8.126877246562374,5.137248882041807,5.6893332302528075,5.120115169691749,2.9888962473078866
2024-06-20,24.989303713238225,17.98611733163874,14.547433975277071,8.987820246270536,6.469220144746671,8.090542182273978,5.135612631321549,5.687521136696599,5.118484376182114,2.9879442623545143
2024-06-21,24.958194065785833,18.078104510120134,14.542461987329453,8.971186170066863,6.457247330658551,8.098277138851849,5.126107971735441,5.676995040556987,5.109011416462427,2.9824143684324644
2024-06-24,24.97069566869776,18.069583123110068,14.534250251990045,8.966385727324386,6.4652019279560795,8.107074512412524,5.1240135242659175,5.67467550925512,5.106923954377748,2.9811958006103523
2024-06-25,24.97052457407505,18.05851548302173,14.563912893268194,8.959003370343426,6.469181813934938,8.082448389998774,5.122765495777823,5.690482207084516,5.103795957682944,2.9793698148126047
2024-06-26,24.96674873165037,18.05578481916702,14.568137164270764,8.957648661718533,6.47992252448634,8.078201987416987,5.121990872271885,5.689621738011443,5.103024202598394,2.978919298408265
2024-06-27,24.938881730611843,18.052031504492724,14.559061616427426,8.955786606177558,6.467614932377332,8.136994963538802,5.120926147382048,5.688439017848661,5.101963420371826,2.978300060771782
2024-06-28,24.933321816649393,18.051029892696953,14.562239536820057,8.95378998886591,6.447657543978144,8.2304033988499,5.119784479961068,5.623311287828455,5.100825980531369,2.9776360738187537
2024-07-02,24.924562916337536,18.049599239745838,14.574877439610495,8.950644585517635,6.426505809264746,8.27057383324283,5.12554062295493,5.602071405786978,5.0990340962970855,2.9765900512419248
2024-07-03,24.956998041947156,18.084615447514505,14.5767269475375,8.82152375971904,6.42983133744503,8.28436712478179,5.131510734570453,5.629396158016029,5.1049733337211185,2.9800571147473796
2024-07-04,24.962567761430588,18.088651439136534,14.578467039432933,8.803823028355335,6.401005601150195,8.313450597913922,5.132655947438994,5.630652485295799,5.108003917843598,2.980722182002097
