date,WELL LINK INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,ICBC (ASIA) SECURITIES LTD,HANG SENG SECURITIES LTD,VALUABLE CAPITAL LTD,HANG SENG BANK LTD,BRIGHT SMART SECURITIES INTERNATIONAL
2024-03-25,0.0,31.099008963604685,34.818902656492476,0.0,16.49759536649111,9.891458775985804,0.0,7.693034237425919
2024-03-26,0.0,31.09434353444674,34.81367917416572,0.0,16.4951204206641,9.903101499120666,0.0,7.693755371602773
2024-03-27,0.0,31.09084538109508,34.809762590805406,0.0,16.491389677272835,9.901987387556849,0.0,7.706014963269833
2024-03-28,0.0,32.51666063525634,31.806434125762728,0.0,17.247679018265504,10.35608905287457,0.0,8.073137167840846
2024-04-02,0.0,33.23158136127542,31.462161600463872,0.0,17.060990312839305,10.243994848401485,0.0,8.00127187701992
2024-04-03,0.0,33.228358570762076,31.459110407839812,0.0,17.059335742232783,10.23912219825012,0.0,8.014073080915212
2024-04-05,0.0,33.22449204716996,31.455449757786347,0.0,17.057350681069664,10.234052013187558,0.0,8.028655500786472
2024-04-08,0.0,33.22062642330724,31.447911672159677,0.0,17.055366081824804,10.23286129533946,0.0,8.043234527368822
2024-04-09,0.0,33.218049840426666,31.43771660736514,0.0,17.05404327220321,10.232067637360322,0.0,8.058122642644658
2024-04-10,0.0,33.20509835375858,31.434116695033822,0.0,17.057350681069664,10.232112643846419,0.0,8.071321626291518
2024-04-11,0.0,33.202522675577555,31.423921514070756,0.0,17.056027563592128,10.231318951594652,0.0,8.086209295164902
2024-04-12,0.0,33.19801620013001,31.419656442643735,0.0,17.053712601858674,10.229930286398881,0.0,8.0986844689687
2024-04-15,0.0,33.19801620013001,31.40220584132122,0.0,17.053712601858674,10.229930286398881,0.0,8.116135070291216
2024-04-16,0.0,33.19994739694985,31.384641887206943,0.0,17.05470465136382,10.23052538246478,0.0,8.1301806820146
2024-04-17,0.0,33.19544162049692,31.38038247743415,0.0,17.052390048701625,10.22913693266339,0.0,8.142648920703909
2024-04-18,0.0,33.19222395745712,31.365709045243722,0.0,17.05849161530526,10.22814541352008,0.0,8.155429968473817
2024-04-19,0.0,33.188363585105506,31.352369143328072,0.0,17.062322828554237,10.226955844245866,0.0,8.169988598766322
2024-04-22,0.0,33.18321781856418,31.34750804278856,0.0,17.059677361274616,10.225370182239121,0.0,8.184226595133522
2024-04-23,0.0,33.17871658161472,31.34325581618875,0.0,17.057363250253072,10.223983131280479,0.0,8.196681220662972
2024-04-24,0.0,33.17282903275048,31.336688821507337,0.0,17.05589841194254,10.223105124407013,0.0,8.21147860939263
2024-04-25,0.0,32.42577707603883,32.83333674596873,0.0,16.688371027787195,10.002813528293402,0.0,8.049701621911849
2024-04-26,0.0,32.397285207886824,32.83520432231065,0.0,16.69690433611365,10.007174526033822,0.0,8.063431607655053
2024-04-29,0.0,32.38729867925859,32.83084697462481,0.0,16.69468859788478,10.003950773813271,0.0,8.08321497441855
2024-04-30,0.0,1.202700974823276,1.2193862495387042,0.0,0.6200654443159986,0.37149112706609955,0.0,0.3010675062283522
2024-05-02,0.0,32.371178800958795,32.82026965767454,0.0,16.689309966842387,9.998832585126529,0.0,8.12040898939775
2024-05-03,0.0,32.3465417987589,32.82026965767454,0.0,16.696890582903894,9.998832585126529,0.0,8.13746537553614
2024-05-06,0.0,32.33846144517402,32.81402136995397,0.0,16.696570756801375,9.999401210766989,0.0,8.151545217303644
2024-05-07,0.0,33.83675357436995,32.074250229247454,0.0,16.333293550159045,9.777765258021066,0.0,7.977937388202486
2024-05-08,0.0,33.83310263940055,32.074110209670756,0.0,16.335109936100128,9.778852619568529,0.0,7.978824595260036
2024-05-09,0.0,33.835611156874364,32.067220323727,0.0,16.33632108451735,9.781431258614592,0.0,7.979416176266693
2024-05-10,0.0,33.83749278910677,32.06344251379524,0.0,16.337229563698326,9.780121513746298,0.0,7.981713619653373
2024-05-13,0.0,33.774135077041564,32.08425862103505,0.0,16.366384993385413,9.78832583086693,0.0,7.986895477671043
2024-05-14,0.0,33.87889309491556,32.04574356437184,0.0,16.337293055217124,9.769075063380486,0.0,7.9689952221149944
2024-05-16,0.0,33.88193847345622,32.035964419205214,0.0,16.345340481485678,9.768351577710977,0.0,7.968405048141902
2024-05-17,0.0,33.861572312092534,32.035964419205214,0.0,16.365706642849368,9.768351577710977,0.0,7.968405048141902
2024-05-20,0.0,33.864080244175035,32.03093071363131,0.0,16.366918756698187,9.769075063380486,0.0,7.9689952221149944
2024-05-22,0.0,33.817352125949945,32.04279684280485,0.0,16.372982020169243,9.781955561285313,0.0,7.984913449790653
2024-05-23,0.0,33.637310087136164,32.087471330934264,0.0,16.386337025862037,9.897455024881745,0.0,7.991426531185788
2024-05-24,0.0,33.635557131402116,32.07592893558406,0.0,16.39180671879323,9.900758755282322,0.0,7.995948458938276
2024-05-27,0.0,33.639265975288716,32.07592893558406,0.0,16.39180671879323,9.89519548945242,0.0,7.9978028808815775
2024-05-28,0.0,33.634899844545444,32.07176571455695,0.0,16.3896791821429,9.910598796710534,0.0,7.9930564620441675
2024-05-29,94.47011102283423,1.8591815165374954,1.770924139299611,0.0,0.9060454671578418,0.5486924299612512,0.0,0.4450454242095646
2024-05-30,94.46749658755144,1.8586175690902322,1.770875129443448,0.0,0.9055078974981118,0.5521622116664178,0.0,0.445340604750358
2024-05-31,64.89427113971068,1.275436064713208,1.2164993776263255,0.0,0.6220369665976232,0.37930680468253947,0.0,0.3059259004223554
2024-06-03,94.46623783698794,1.8566453481799132,1.7708515330727637,0.0,0.9054958318817103,0.5554347791549704,0.0,0.4453346707227038
2024-06-04,94.46681879461815,1.8557342818114437,1.7708624236272483,0.0,0.9055014005877866,0.5554381950216379,0.0,0.44564490433374015
2024-06-05,94.46536641394053,1.8556032541064538,1.7702202172499701,0.0,0.90548747895102,0.55768458298856,0.0,0.44563805276345986
2024-06-06,94.46604418603245,1.8535666188789424,1.7699254259358095,0.0,0.9054939756615723,0.5584060663726288,0.0,0.4465637271185991
2024-06-07,94.45103865169226,1.8532721876069327,1.7696442807159867,0.0,0.9057600663913954,0.5600595456538713,0.0,0.4602252679395578
2024-06-11,94.44842527193393,1.8532209091446636,1.7695953161666425,0.0,0.9057350047821511,0.5622985724461812,0.0,0.46072492552643884
2024-06-12,93.80148370993491,1.8405269375274627,1.757474153165239,0.0,0.8995310091404677,0.5605843107465475,0.683441430910465,0.4569584485749001
2024-06-13,93.79890615134896,1.8404763619307567,1.7574258597650292,0.0,0.8995062910466354,0.5631132461508507,0.6834226507136218,0.4571494390441503
2024-06-14,93.79699694001961,1.8404389003177621,1.7573900885870952,0.0,0.899487982223301,0.5650354431304915,0.6834087401221128,0.4572419055996181
2024-06-17,93.79623327724968,1.8403221454146197,1.757375780523653,0.0,0.8994806589026572,0.5653361548617971,0.6834031760440666,0.45784880700352637
2024-06-18,93.79690148149334,1.8394193131775654,1.7573883000664239,0.0,0.8994870668016991,0.5653401823158277,0.6834080446074022,0.4580556115377466
2024-06-19,93.79642419177638,1.838392244289449,1.7570740448414028,0.0,0.8994824897216387,0.5653373055570933,0.6834045670550842,0.4598851567589467
2024-06-20,93.79537417149703,1.837761045572996,1.7570543749723722,0.0,0.8994724203094698,0.5660433650605151,0.6833969165645607,0.4608977060230641
2024-06-21,93.7970923987402,1.836980538380566,1.7562723893232342,0.0,0.899285354412553,0.5660537343472658,0.6834094356382391,0.46090614915793937
2024-06-24,93.79728331676426,1.8352541564254188,1.7561741922798766,0.0,0.8992871848507737,0.5674796920532778,0.6834108266747387,0.4611106309516443
2024-06-25,93.79671056502367,1.8342252378359423,1.7561634686022831,0.0,0.8990781511528456,0.569002794909976,0.6834066535822281,0.4614131288930614
2024-06-26,93.79594690691683,1.834210304252833,1.7556403186980791,0.0,0.898663749694348,0.570524717913182,0.6834010895381574,0.46161291298657026
2024-06-27,93.79566053833261,1.8328816933962142,1.7554314184222548,0.0,0.8986610059823414,0.572354837186278,0.6833990030449888,0.46161150363530606
2024-06-28,93.79566053833261,1.8324746131421699,1.7554314184222548,0.0,0.8986610059823414,0.5727619174403223,0.6833990030449888,0.46161150363530606
2024-07-02,93.80854293610662,1.8326245109671235,1.7408183593656368,0.0,0.8987844328922499,0.574774480407992,0.6834928647198792,0.4609624155404933
2024-07-03,93.80739716458977,1.8315842994293576,1.7407970971220315,0.0,0.8987734551969273,0.5763959849169701,0.6834845165819394,0.46156748216299726
2024-07-04,93.80739716458977,1.8298539918638292,1.7406953143240593,0.0,0.8987734551969273,0.5763959849169701,0.6834845165819394,0.4633995725264981
2024-07-05,93.80911583236102,1.8311089330098036,1.737571881473918,0.0,0.8987899218404736,0.5765083298684986,0.6834970388653233,0.46340806258095635
2024-07-08,93.80959325125166,1.8303039705513489,1.7375807244273207,0.0,0.8986927108344391,0.5765112638687271,0.683500517358806,0.46381756170769844
2024-07-09,93.80797004684959,1.830068733630745,1.7375506587529788,0.0,0.8986771605915078,0.5784351733614389,0.6834886906254183,0.4638095361883264
2024-07-10,93.80787456598703,1.8286419045026383,1.7375488902163017,0.0,0.8984726792561704,0.5793506344545949,0.6834879949479647,0.46462333063529515
2024-07-11,93.80777908531886,1.8276222111285305,1.7368346391966807,0.0,0.8982681983370883,0.580978576170724,0.6834872992719274,0.4650299905761977
2024-07-12,93.8089248661654,1.8269320427634361,1.736346930851071,0.0,0.8980756009947151,0.5811892412324067,0.6834956474778437,0.4650356705151268
2024-07-15,93.8089248661654,1.825608844841191,1.7359397930288418,0.0,0.8980756009947151,0.5829195769768813,0.6834956474778437,0.4650356705151268
2024-07-16,93.80863841832976,1.8255014861553867,1.7346112984125979,0.0,0.8980728586990059,0.5841392067548355,0.6834935604072461,0.4655431712411668
2024-07-17,93.80959325125166,1.8252147115129593,1.7333057468350739,0.0,0.8980819997498325,0.5841451524263108,0.683500517358806,0.4661586208653574
2024-07-18,93.80949776708478,1.823991432790769,1.7327950572026536,0.0,0.898081085636376,0.5859766892426985,0.6834998216572771,0.46615814638544545
2024-07-19,93.80854293610662,1.8236675153453945,1.7305381712088796,0.0,0.8980719446041576,0.5873957015113374,0.6834928647198792,0.468290866503726
2024-07-22,93.80797004684959,1.8236563781984434,1.7293062017685905,0.0,0.8980664600741458,0.5892242158348354,0.6834886906254183,0.4682880066489815
2024-07-23,93.80902034916603,1.8234732272867833,1.728002364333168,0.0,0.8980765150970065,0.5892308129668113,0.6834963431708754,0.46870038797932906
2024-07-24,93.81035713158434,1.8233974258460672,1.7280269884383002,0.0,0.8978857407052908,0.589340995539849,0.6835060830220233,0.46748563486412675
2024-07-25,93.80911583236102,1.8233732986400988,1.7279023385117875,0.0,0.8978738598756401,0.591063536643074,0.6834970388653233,0.4671740951030493
2024-07-26,93.81016616033489,1.8226812133099717,1.7275145416541045,0.0,0.8978839128648796,0.5910701544494712,0.6835046915977214,0.4671793257889629
2024-07-29,93.8092113157504,1.8226626611918268,1.726988034355901,0.0,0.8978747737744507,0.592387340218401,0.6834977345611875,0.4673781401478316
2024-07-30,93.81016616033489,1.8222740701004319,1.7259877546183295,0.0,0.8978839128648796,0.5924951556828606,0.6835046915977214,0.4676882548008877
2024-07-31,64.89427113971068,1.2602975900507343,1.1939254475017254,0.0,0.621121616966869,0.41099198420864724,0.47282230271287395,0.3235287779368598
2024-08-01,93.8079377742963,1.8215182997344548,1.7257775911640492,0.0,0.8978625843451935,0.5948220992752221,0.6834884554862806,0.4685931956985022
2024-08-02,93.80917904234305,1.8213388326293691,1.7246807946343745,0.0,0.8978744648764445,0.5948299699702064,0.6834974994158269,0.4685993961307316
2024-08-05,93.80965646187707,1.821348101900731,1.7233663637460288,0.0,0.8978790343952593,0.5948329972160472,0.6835009779139973,0.46941606295087074
2024-08-06,93.79724513309728,1.835151637534243,1.7231383566585372,0.0,0.8977602420201387,0.5947542988370534,0.6834105484669858,0.4685397833857622
2024-08-07,93.79667238182299,1.8349368892806743,1.7223136654199875,0.0,0.8977547600539904,0.5963790056889957,0.6834063753778727,0.46853692235548766
2024-08-08,93.7969587565858,1.8347389486633225,1.7215047521150828,0.0,0.8977575010286959,0.596380826520076,0.6834084619160588,0.46925075317097414
2024-08-09,93.79600418084351,1.8342114242631313,1.7214872322860995,0.0,0.8977483645114325,0.5975960023628164,0.68340150683832,0.4695512888946915
2024-08-12,94.40109248710434,1.6546031404765122,1.5533423570670677,0.0,0.8101094098266697,0.5404520369122074,0.6166872737002884,0.4237132949129271
2024-08-13,94.40064428262527,1.6540442741239134,1.5543607798847678,0.0,0.8101055635293817,0.5404494709141106,0.6166843457469039,0.4237112831756515
2024-08-14,94.4002975122542,1.6531198507052072,1.554355070111614,0.0,0.8099189182019626,0.5414576678486307,0.616682080424871,0.4241689004535202
2024-08-15,94.40142452527513,1.6524048999939902,1.5539144478112137,0.0,0.8099285875482545,0.5414641321274309,0.616689442782329,0.42417396446164823
2024-08-16,94.40107774917178,1.6523988300163888,1.5529903845708974,0.0,0.8099256123401897,0.5427478401854795,0.6166871774228492,0.42417240629242264
2024-08-19,94.40194469420717,1.652230332345334,1.552178119523609,0.0,0.8099330504013369,0.5427528245835048,0.616692840852755,0.4242681380862884
2024-08-20,94.40177130392622,1.6513089358482749,1.5520834324207458,0.0,0.809931562778178,0.543670189503169,0.6166917081584521,0.4245428673649587
2024-08-21,94.40116444295876,1.6508391424716575,1.552073454865872,0.0,0.8097426849595742,0.5449523927881519,0.6166877437611588,0.4245401381948208
2024-08-22,94.40099105554401,1.650744274939868,1.5511522499433095,0.0,0.8097411976983567,0.5461452523505052,0.6166866110855798,0.4245393584383691
2024-08-23,94.40081766876618,1.6502820667448002,1.5505983894164763,0.0,0.8097397104426026,0.5461442492427573,0.6166854784141614,0.42573243697302054
2024-08-26,94.39986405287296,1.6498062243391822,1.5505827256192268,0.0,0.8097315306336104,0.5475162470946444,0.6166792487957338,0.42581997064464366
2024-08-27,94.39891045624597,1.6497895585349833,1.5505670621384384,0.0,0.8096315175923154,0.5486127170348963,0.6166730193031653,0.4258156691502317
2024-08-28,94.39795687888463,1.6495892281276854,1.5504595665042014,0.0,0.8096233390414989,0.5493418349434078,0.6166667899364521,0.4263623625621251
2024-08-29,94.3978701909889,1.648944886571567,1.5499989807523527,0.0,0.8096225955450725,0.5505351514820841,0.6166662236366279,0.4263619710233964
2024-08-30,94.39847700960254,1.648863653521793,1.5490906148647332,0.0,0.8096278000487336,0.5505386904917747,0.6166701877572395,0.42673204371317974
2024-09-02,94.39795687888463,1.648487238488882,1.5488984145158968,0.0,0.8096233390414989,0.5516376466909145,0.6166667899364521,0.4267296924417262
2024-09-03,94.39700332078836,1.6484705863450768,1.5486991052810595,0.0,0.809615160655913,0.552734052847058,0.6166605606955904,0.42681721338694734
2024-09-04,94.39899714605231,1.6485054048476384,1.5461604789471661,0.0,0.8096322611051288,0.5530212279760514,0.6166735856154708,0.4270098954562315
2024-09-05,94.40107774917178,1.6476233837068044,1.5449088600469851,0.0,0.809650105822329,0.5530334168522771,0.6166871774228492,0.42701930697698276
2024-09-09,94.40090436207548,1.647161180819428,1.5437121631178379,0.0,0.8094649480579608,0.5549609431749216,0.6166860447493505,0.42711035800501973
2024-09-10,94.40107774917178,1.6467050286472686,1.5423374658802855,0.0,0.8094664348104219,0.5564313305725584,0.6166871774228492,0.4272948134948434
2024-09-11,94.40099105554401,1.6467035163887631,1.5409585181439307,0.0,0.8094656914335088,0.5574410092092763,0.6166866110855798,0.42775359819493
2024-09-12,94.40194469420717,1.6464446423370835,1.5401475577604213,0.0,0.8094738686546502,0.5574466404774745,0.616692840852755,0.4278497557104435
2024-09-13,94.40177130392622,1.645523256466738,1.5399610565737156,0.0,0.8094723818748815,0.558639486950638,0.6166917081584521,0.4279408060493536
2024-09-16,94.4016846090246,1.6447870565118508,1.5372045594439796,0.0,0.8094716384870452,0.5621287455781219,0.616691141812861,0.42803224914154325
2024-09-17,94.40194469420717,1.6447915880490118,1.5349128858481946,0.0,0.8094738686546502,0.5631404941363878,0.616692840852755,0.42904362825182846
2024-09-19,94.40341853731215,1.6448172672312473,1.5329164183288826,0.0,0.8094865065032014,0.5631492861240646,0.6167024689223284,0.4295095155781208
2024-09-20,94.403373627766,1.6446328092807427,1.531218343990405,0.0,0.8093024459358209,0.564251071096208,0.6167021755449442,0.43051952638587154
2024-09-23,94.40268004946742,1.644161540897227,1.5302887235354783,0.0,0.8092965000189332,0.5651652962103134,0.6166976446555361,0.4317102452151016
2024-09-24,94.40129292344393,1.6436782034806443,1.5302662379099565,0.0,0.8092846084472607,0.5668100347078759,0.6166885830764468,0.4319794089338753
2024-09-25,94.39990583818394,1.6431948802678966,1.53024375294522,0.0,0.8092727172250458,0.566801706285457,0.61667952176365,0.43390158332879186
2024-09-26,94.39817203892983,1.6427055370741677,1.5302156476684836,0.0,0.8092578536886784,0.5667912961016028,0.6166681954971103,0.43618943104013025
2024-09-27,94.39669835963757,1.642679892285916,1.530191758994964,0.0,0.8090615576208705,0.5667824477459826,0.6166585684976644,0.43792741521704126
2024-09-30,72.37856824990416,1.259452651930038,1.173272906663588,0.0,0.6203470903562307,0.4357768357490694,0.47282230271287395,0.33578038068695476
2024-10-02,94.3949646782009,1.642098745617774,1.5297963373919965,0.0,0.8083120619955018,0.56833314077287,0.6166472430007822,0.4398477930201704
2024-10-03,94.39418454233025,1.6419933455415192,1.5293245502489838,0.0,0.8081217240259227,0.5697058757326248,0.6166421466629062,0.4400278154577873
2024-10-04,94.39271098753449,1.641967712954293,1.529300676495148,0.0,0.8081091087186582,0.570890738017794,0.6166325204767498,0.44038825580286334
2024-10-07,94.39314438122808,1.6417915962910743,1.5293076981100784,0.0,0.8081128190622616,0.5709851869876763,0.616635351676774,0.4400229666440629
2024-10-08,94.39227759782064,1.6417765202204182,1.5292936549446952,0.0,0.8079217445191913,0.5720818671447466,0.6166296893027237,0.44001892604758863
2024-10-09,94.3913241544585,1.6414844588101802,1.5292782077606546,0.0,0.8079135838132094,0.5729943487991584,0.6166234608113775,0.4403817855469183
2024-10-10,94.39089077747938,1.640650491933224,1.5292711864165232,0.0,0.8079098744558983,0.5740936251718258,0.6166206297205427,0.44056341482259936
2024-10-14,94.39011070894526,1.6406369332114694,1.5292585481595595,0.0,0.8076277231876674,0.5750071290966926,0.6166155338225511,0.44074342357679974
2024-10-15,94.38950399788814,1.6401672664601976,1.529248718548561,0.0,0.8076225320011541,0.5761053240858922,0.6166115704045664,0.44074059061149823
2024-10-16,94.38924398125124,1.6401627482589307,1.5287853859278349,0.0,0.8072530112521783,0.5769301530213066,0.6166098718124559,0.44101484847604894
2024-10-17,94.38889729463045,1.640156724029297,1.5282288288420778,0.0,0.8070663989421856,0.5774789759270474,0.6166076070375325,0.4415641705913995
2024-10-18,94.3885506105564,1.6401506998439157,1.5282232157603313,0.0,0.8064206714066746,0.5777523248434007,0.6166053422792459,0.4422971353100426
2024-10-21,94.388203929029,1.6395019148287189,1.5282176027198173,0.0,0.8064177094886424,0.578484786661826,0.6166030775375959,0.4425709797343961
2024-10-22,94.3879439195547,1.6392219303353148,1.5276624565920902,0.0,0.8064154880643968,0.5794932431400047,0.616601378992276,0.44266158332120786
2024-10-23,94.3876839115129,1.638574657479943,1.5276582483796068,0.0,0.8064132666523899,0.5794916468248703,0.616599680456314,0.44357858869397787
2024-10-24,94.38751057361418,1.6376534252508421,1.5276554429174982,0.0,0.806411785717851,0.5801333387721522,0.6165985481042047,0.44403688562327626
2024-10-25,94.38716389972667,1.63718830049705,1.5274661880837017,0.0,0.8064088238650912,0.581049427715163,0.6165962834124632,0.4441270766998541
2024-10-28,94.38707723165271,1.6362685783405453,1.5274647855354408,0.0,0.8064080834053009,0.5815998255002188,0.6165957172421271,0.4445857783236617
2024-10-29,94.38655722655123,1.6358922781539629,1.5274563702999648,0.0,0.8061281765349333,0.5825148351029051,0.6165923202419454,0.44485879311505955
2024-10-30,94.38603722717943,1.63533234036526,1.527447955157212,0.0,0.8061237353713004,0.58361347637194,0.6165889232791935,0.444856342275663
2024-10-31,72.37856824990416,1.2536789081052806,1.1713013843819635,0.0,0.6181643335444322,0.4483100845393965,0.47282230271287395,0.3411316554513641
2024-11-01,94.38499724562449,1.634579762746584,1.5273393052873947,0.0,0.8061148531908379,0.5854434431443551,0.6165821294659767,0.44494326054035827
2024-11-04,94.38404394933161,1.6344714344204523,1.5273238790338566,0.0,0.8061067113640263,0.5862639005328562,0.6165759019353794,0.44521422338182115
2024-11-05,94.38317733304832,1.6344564270155946,1.5273098554374092,0.0,0.8060993098460059,0.5869930623057666,0.616570240653089,0.44539377169381467
2024-11-06,94.38272271251022,1.633920235484506,1.5273024987616968,0.0,0.8060954270640063,0.5878165937524653,0.6165672707859738,0.44557526164114164
2024-11-07,94.38202943762042,1.633724599804741,1.5272912801780292,0.0,0.8060895060044914,0.5885468118317286,0.6165627418786228,0.4457556226819669
2024-11-08,94.38159614598621,1.6334416499951832,1.527284268646929,0.0,0.8057185391712308,0.5895540920066251,0.6165599113453145,0.4458453928485199
2024-11-11,94.38090288764631,1.6334296519246605,1.5272730503310723,0.0,0.8057126209507336,0.5901006568487812,0.6165553825460779,0.4460257497523574
2024-11-12,94.3802096394907,1.6334176540303953,1.526986386565066,0.0,0.8057067028171775,0.590922659276615,0.6165508538133713,0.446206104006674
2024-11-13,94.37942974748873,1.6334041566100237,1.5269737686182046,0.0,0.8055164161282719,0.5909177763053066,0.6165457590685988,0.4472123757808614
2024-11-14,94.37934309361746,1.6332190281864416,1.5269723666369812,0.0,0.8047811616526058,0.5916517486538284,0.6165451929910437,0.4474874082616373
2024-11-15,94.37899647972358,1.6327539599659744,1.526966758737832,0.0,0.8047782060447045,0.5919250178510794,0.6165429286912182,0.44803664898560536
2024-11-18,94.27512713340185,1.740554032342593,1.5250111077715154,0.0,0.8038925027705252,0.5912735713749678,0.6158643888320219,0.4482772635065249
2024-11-19,94.27469482274962,1.7400874880205746,1.5250041146380486,0.0,0.8038888164186448,0.5921879855921993,0.6158615647071045,0.44827520787380337
2024-11-20,94.27460836109496,1.7392604798802724,1.5250027160190516,0.0,0.8038880791523256,0.5929211422713024,0.6158609998852291,0.4484582216968598
2024-11-21,94.27452189959888,1.739258884762926,1.524451043065275,0.0,0.8036122047186866,0.5938377223847295,0.6158604350643898,0.4484578104051085
2024-11-22,94.27426251606221,1.738795538742324,1.5244468487453773,0.0,0.8033348572772328,0.5944780734814922,0.6158587406080879,0.44882342508327433
2024-11-25,94.2737437532708,1.7385108357779941,1.5239799020120268,0.0,0.8036972832983941,0.594658225513332,0.6158553517234563,0.44955464840400455
2024-11-26,94.2737437532708,1.7380522776151985,1.5234296322166723,0.0,0.8036972832983941,0.595391918573805,0.6158553517234563,0.4498297833016819
2024-11-27,94.27339791458161,1.7359365418433679,1.5231489097000692,0.0,0.8055285608960008,0.5962151360722976,0.6158530924877551,0.449919844418903
2024-11-28,94.27322499618853,1.7357499354936028,1.5231461159059798,0.0,0.8049768166099404,0.5971311537600504,0.6158519628761205,0.449919019165775
2024-11-29,94.27279270298108,1.7353751333214602,1.5231391314655949,0.0,0.8049731253602775,0.5979538119602285,0.6158491388651633,0.44991695604619997
2024-12-02,94.27177994197885,1.73533026141959,1.5231227685694817,0.0,0.8052396067994819,0.5987727757151364,0.615842522873707,0.44991212264374886
2024-12-03,94.27108829595393,1.7351341116819745,1.5231115938381996,0.0,0.80523369897878,0.5995937641280084,0.6158380046071251,0.45000053081197716
2024-12-04,94.27082893131107,1.7346707938853445,1.5231074033562426,0.0,0.8049563571775031,0.6005092024568683,0.6158363102742495,0.45009100153871223
2024-12-05,94.3905475457359,1.6640562948505342,1.525041663508796,0.0,0.8059786061684816,0.6020982424960745,0.561523230355122,0.4507544168850877
2024-12-06,94.38976748287484,1.6640425427477221,1.5250290602514336,0.0,0.8059719453958321,0.6028278626571651,0.561518589811879,0.45084251626112776
2024-12-09,94.38898743290687,1.6640287908722085,1.5250164572023817,0.0,0.8059652847332734,0.6030983520377933,0.5615139493453359,0.4513897329021378
2024-12-10,94.38855407738453,1.6635620344263709,1.5250094555984723,0.0,0.8059615844127545,0.6038301696942016,0.5615113713415091,0.45157130714216787
2024-12-11,94.38829406598114,1.6633738056857976,1.5246379623881983,0.0,0.8059593642367522,0.6044712678158884,0.5615098245505754,0.45175370934165376
2024-12-12,94.38768737827736,1.6633631142282959,1.5241690502680474,0.0,0.8059541838736485,0.6047428499708394,0.5615062154048709,0.4525772079769317
2024-12-13,94.38760070924207,1.662902474912524,1.523892183553967,0.0,0.8059534438272127,0.6055686962381254,0.5615056998164147,0.45257679240969934
2024-12-16,94.38716736645296,1.6624357304950734,1.5238851872145731,0.0,0.8059497436154198,0.6063923137750473,0.561503121888337,0.45266653655860295
2024-12-17,94.38690736268941,1.663349368270602,1.5223200201902007,0.0,0.8059475235046526,0.6073088605822847,0.5615015751428524,0.45266528961999447
2024-12-18,94.38638735945965,1.6629729195657836,1.5223116333137858,0.0,0.8059430833198118,0.6076727996112833,0.5614984816774475,0.45321372305224555
2024-12-19,94.38595402781165,1.662506180824877,1.522304644320698,0.0,0.8059393832031503,0.6085882176939079,0.5614959038156475,0.45321164233006733
2024-12-20,94.38543403508616,1.662129740567581,1.5222962576137014,0.0,0.805934943108003,0.608676685136599,0.561492810412732,0.4540355280752208
2024-12-23,94.3845673932758,1.662114478984667,1.5222822799740572,0.0,0.8059275430581406,0.6095892907441548,0.5614876548169487,0.4540313591462325
2024-12-27,94.38422074100782,1.662108374429974,1.5222766889900707,0.0,0.805924583076246,0.6102297856159008,0.5614855926051447,0.45375423427485034
