date,KINGSTON SECURITIES LTD,GET NICE SECURITIES LTD,OSHIDORI SECURITIES LTD,CEPA ALLIANCE SECURITIES LTD,KGI ASIA LTD,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,PLANETREE SECURITIES LTD,HOPE SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING
2024-04-12,74.1494044800993,5.599002305874371,0.0,4.489302072771182,7.779999620458673,3.5179313280777045,1.8174775383196857,0.0,0.0,2.6468826543990813
2024-04-15,74.06414320335625,5.592564248975151,0.0,4.48414001342501,7.886039514220927,3.513886207032845,1.8153876974577736,0.0,0.0,2.643839115532041
2024-04-18,74.06441336890477,5.592584649105667,0.0,4.484156370329902,7.886068280316083,3.513865863592938,1.8150627082233524,0.0,0.0,2.6438487595272857
2024-04-22,74.06416776377922,5.592566103526321,0.0,4.4841415004114324,7.886042129311815,3.513854211256447,1.8153882994587929,0.0,0.0,2.643839992255974
2024-04-24,74.10496053473614,5.595646355084001,0.0,4.4866112582266835,7.89038557257258,3.51578955805563,1.8160563790738604,0.0,0.0,2.590550342251107
2024-05-03,74.10489906605424,5.595641713599768,0.0,4.486607536666369,7.890379027644988,3.514874212300725,1.8170502502959733,0.0,0.0,2.59054819343794
2024-05-06,74.1073578928729,5.595827378975288,0.0,4.486756403894784,7.887322797771421,3.5149908370729914,1.81711054066736,0.0,0.0,2.590634148745259
2024-05-07,74.11043165586283,5.596059478021654,0.0,4.4869425018231315,7.887649941547623,3.5149707202687064,1.8132041015749834,0.0,0.0,2.5907416009010675
2024-05-09,74.10944802396439,5.595985204232051,0.0,4.486882948806469,7.887545252586664,3.5139286290545484,1.8155027261144616,0.0,0.0,2.5907072152414194
2024-05-13,74.10969392949113,5.596003772494614,0.0,4.486897836912431,7.8875714245663735,3.5116175907346774,1.8174996342300174,0.0,0.0,2.5907158115707594
2024-05-14,74.10963245295645,5.595999130417421,0.0,4.486894114876678,7.887564881555163,3.5107021899736366,1.818493567737573,0.0,0.0,2.590713662483076
2024-05-16,74.10966933886502,5.596001915662812,0.0,4.486896348097388,7.887568807360587,3.5106541652392154,1.81849447283972,0.0,0.0,2.5907149519352584
2024-05-17,74.11022263189967,5.596043694676394,0.0,4.486929846674818,7.887627694910895,3.509933788486154,1.8185080494800474,0.0,0.0,2.5907342938720186
2024-05-21,74.11120628436063,5.596117970018667,0.0,4.486989400936418,7.887732386060343,3.5099803752441776,1.8172049031292776,0.0,0.0,2.5907686802504872
2024-05-24,74.11139072210403,5.596131896864848,0.0,4.487000567536467,7.887752015960257,3.5099891103989838,1.81720942553808,0.0,0.0,2.59052626159733
2024-06-04,74.11163664052324,5.596150466100918,0.0,4.487015456422991,7.887778189312128,3.5100007573396916,1.816883632749449,0.0,0.0,2.5905348575515688
2024-06-06,74.10548916961002,5.595686272166256,0.0,4.486643263900253,7.8871239076205235,3.5180044864522744,1.8167329244424768,0.0,0.0,2.590319975808183
2024-06-07,74.10499741599423,5.595649139978236,0.0,4.486613491165836,7.887071569774254,3.518644727420729,1.8167208688580048,0.0,0.0,2.5903027868087114
2024-06-11,74.10499741599423,5.595649139978236,0.0,4.486613491165836,7.887071569774254,3.5269395518209574,1.8167208688580048,0.0,0.0,2.5820079624084826
2024-06-12,74.10524329198633,5.595667706010645,0.0,4.486628377483653,7.887097738610562,3.526951253997486,1.8163951025533625,0.0,0.0,2.5820165293579667
2024-06-13,74.10499741599423,5.595649139978236,0.0,4.486613491165836,7.887071569774254,3.5269395518209574,1.8167208688580048,0.0,0.0,2.5820079624084826
2024-06-14,74.10524329198633,5.595667706010645,0.0,4.486628377483653,7.887097738610562,3.526951253997486,1.8163951025533625,0.0,0.0,2.5820165293579667
2024-06-20,74.10530476123928,5.595672347537997,0.0,4.486632099078541,7.887104280846772,3.5269541795537513,1.8163966092274528,0.0,0.0,2.581935722516196
2024-06-24,74.10536623059423,5.59567698907305,0.0,4.486635820679605,7.8871108230938365,3.526874156458041,1.816398115904043,0.0,0.0,2.581937864197198
2024-06-28,71.58933431350616,5.405692071403071,0.0,4.33430516637781,12.294730594951433,3.407129414659059,0.4745327565351969,0.0,0.0,2.4942756825672747
2024-07-05,71.58860003322872,5.4056366260897155,0.0,4.334260710107465,12.294604489878955,3.4081201521829163,0.4745278893291045,0.0,0.0,2.4942500991831325
2024-07-08,71.58882949419734,5.405653952627958,0.0,4.3342746025939825,12.294643897436215,3.4081310761366037,0.474208883073604,0.0,0.0,2.4942580939343006
2024-07-11,71.58860003322872,5.4056366260897155,0.0,4.334260710107465,12.294604489878955,3.4081201521829163,0.4745278893291045,0.0,0.0,2.4942500991831325
2024-07-12,71.5578655626009,5.40331587418184,0.0,4.3323999220989515,12.289326161200933,3.4226764060601904,0.4788096052157882,0.0,0.0,2.5156064686414052
2024-07-18,71.51278643418225,5.399911960883649,0.0,4.329670651027019,12.281584285338038,3.4841573530200183,0.47786759718152244,0.0,0.0,2.514021718367497
2024-07-19,71.44324587910964,5.394660971601492,0.0,4.325460387165589,12.269641411469468,3.578011411932259,0.4774029085626584,0.0,0.0,2.5115770301588953
2024-07-22,71.4411891738749,5.394505670322506,0.0,4.325335865989214,12.269288193535303,3.581107070399864,0.47706929889593885,0.0,0.0,2.5115047269822712
2024-07-23,80.79224423760985,6.100601413522465,0.0,4.891486210345512,0.7860706495738097,4.049844080403127,0.5395136861574084,0.0,0.0,2.8402397223878357
2024-07-24,80.80863166402533,6.098152854098843,0.0,4.907602387786439,0.7857551494179758,4.04677226499025,0.5392971449951737,0.0,0.0,2.8137885346859974
2024-07-25,80.8068970848097,6.096521572816164,0.0,4.9460537162342515,0.7855449566434289,4.044605260216074,0.5377069123077396,0.0,0.0,2.782670496972639
2024-07-26,80.8062472916783,6.095981678736927,0.0,4.952483446888365,0.7854753905693977,4.039728827915231,0.5376592942070157,0.0,0.0,2.782424070004762
2024-07-31,62.236732905680746,4.695107077154724,0.0,3.8143881176813244,0.6049708249709458,3.10957763630477,0.4141035997753222,0.0,0.0,2.1430147974840685
2024-08-02,80.68333331133982,6.137215417433609,0.0,4.985982466260575,0.7907884129363094,4.060139701482985,0.5412960674149312,0.0,0.0,2.80124462313177
2024-08-05,80.68296629960598,6.137187500514725,0.0,4.985959786061396,0.790784815803982,4.060121232750344,0.5417484844120806,0.0,0.0,2.801231880851501
2024-08-07,80.68325990872593,6.137209834029513,0.0,4.985977930204231,0.7907876935072259,4.060136007723015,0.5417504558603683,0.0,0.0,2.800878169949708
2024-08-09,80.68384713337666,6.137254501546732,0.0,4.986014218886071,0.7907934489765468,4.060165557990961,0.5417543987999889,0.0,0.0,2.800170740423043
2024-08-14,80.68384713337666,6.137254501546732,0.0,4.986014218886071,0.7907934489765468,4.060165557990961,0.541390491434703,0.0,0.0,2.8005346477883286
2024-08-16,80.58824223838313,6.129982270573424,0.0,4.980106129686447,0.7898564122915459,4.1738477648193255,0.5407489803649774,0.0,0.0,2.7972162038811494
2024-08-19,80.58815436276453,6.129975586273469,0.0,4.980100699242815,0.7898555510105588,4.173588780507469,0.5407483907175321,0.0,0.0,2.7975766294836215
2024-08-22,80.5846394951619,6.129708226228266,0.0,4.979883491208407,0.789821101311233,4.1770413477459485,0.5407248058741424,0.0,0.0,2.798181532470113
2024-08-23,80.58461020588669,6.129705998325875,0.0,4.979881681221059,0.7898208142430305,4.176712715759055,0.5410880691206145,0.0,0.0,2.798180515443674
2024-08-26,80.58513741609777,6.129746100816721,0.0,4.979914261194648,0.7898259815025994,4.176740041145215,0.5410916090912664,0.0,0.0,2.7975445901517837
2024-08-28,80.58543031364025,6.129768380205038,0.0,4.979932361364179,0.789828852231575,4.176755222069799,0.541184441630921,0.0,0.0,2.797100428858235
2024-09-03,80.58923817545451,6.130058026991738,0.0,4.980167675541973,0.7898661736073436,4.172227335660458,0.541210013940478,0.0,0.0,2.7972325988035
2024-09-04,80.60183597483666,6.131016284483351,0.0,4.98094618089438,0.7899896463664754,4.155793281725829,0.5412946164920543,0.0,0.0,2.7991240152012447
2024-09-05,80.60189457845455,6.131020742194906,0.0,4.980949802418172,0.78999022074857,4.155723595754052,0.5412950100540928,0.0,0.0,2.7991260503756576
2024-09-09,80.60218759782225,6.131043030849915,0.0,4.980967910116128,0.789993092671571,4.155738703432435,0.5409334388155843,0.0,0.0,2.7991362262921133
2024-09-16,80.6022168998762,6.131045259724328,0.0,4.980969720893165,0.7899933798650196,4.155703860287371,0.5409336354660883,0.0,0.0,2.799137243887828
2024-09-19,80.60201178594598,6.1310296576374625,0.0,4.9809570454815555,0.7899913695152647,4.155947761770818,0.5409322589155636,0.0,0.0,2.7991301207333614
2024-09-25,80.59908170091921,6.130806779351916,0.0,4.980775975216255,0.7899626513501494,4.1557966826595285,0.5445478451609459,0.0,0.0,2.799028365341989
2024-09-26,80.59922820011104,6.130817922881339,0.0,4.980785028416857,0.7899640872088162,4.155258947789893,0.5449123606562049,0.0,0.0,2.7990334529358516
2024-09-30,61.724554781379084,4.695107077154724,0.0,3.8143881176813244,0.6049708249709458,3.1807076869959388,0.41702675254345234,0.0,0.0,2.1435576687124356
2024-10-03,80.60026835968699,6.13089704310511,0.0,4.980849307087495,0.789974281955445,4.15329497904929,0.5456464537315607,0.0,0.0,2.7990695753840997
2024-10-04,80.60759418744603,6.131454285613853,0.0,4.981302020767734,0.7900460833978153,4.162761561668426,0.5471503017775851,0.0,0.0,2.779691559328563
2024-10-07,80.60847337626844,6.131521161522101,0.0,4.9813563519396515,0.7900547004480165,4.163534099817262,0.5453384325183223,0.0,0.0,2.7797218774862174
2024-10-08,80.61521446111799,6.132033925288433,0.0,4.981772930302047,0.7901207707449525,4.164973079188443,0.5359304946894901,0.0,0.0,2.77995433866864
2024-10-09,80.60081720118478,6.1309387909898785,0.0,4.980883223808239,0.7899796612262209,4.180270816688186,0.5405607090006408,0.0,0.0,2.776549597102057
2024-10-10,80.61813784121668,6.132256293560495,0.0,4.981953586223364,0.7901494231941482,4.180714618474188,0.5661296421304747,0.0,0.0,2.730658595200656
2024-10-14,80.61681874893215,6.1321559561900205,0.0,4.981872070367089,0.790136494589796,4.179737200051947,0.5686656143245729,0.0,0.0,2.7306139155444265
2024-10-15,80.31439538487973,6.109151981809183,0.0,4.963183234288214,0.7871724017309767,4.164365372032977,0.9452553388038647,0.0,0.0,2.7164762864550567
2024-10-16,80.31446811786918,6.1091575142779835,0.0,4.96318772896382,0.7871731145969795,4.164369143296414,0.9452561948303126,0.0,0.0,2.716388186165304
2024-10-18,80.46574634873976,6.120664563537318,0.0,4.972536259517671,0.7933738209646627,4.177293971413798,0.9296163186043297,0.0,0.0,2.5407687172224693
2024-10-22,80.45659227364371,6.11996825454132,0.0,4.971970565760974,0.7932835638817933,4.176219991375774,0.9480175634854423,0.0,0.0,2.533947787310986
2024-10-23,80.45958500363193,6.120195897945107,0.0,4.972155507292702,0.7933130715137189,4.176284609540973,0.9444238679457172,0.0,0.0,2.5340420421298564
2024-10-24,80.47215690119245,6.121152185202565,0.0,4.972932411991997,0.7934370275429234,4.1798407791993775,0.9274945162447222,0.0,0.0,2.5329861786259626
2024-10-25,80.48632507012766,6.122229893587399,0.0,4.973807961364969,0.7935767224421105,4.1805766944843965,0.9639594621017042,0.0,0.0,2.479524195891761
2024-10-28,80.48639811485079,6.122235449768366,0.0,4.973812475304761,0.7935774426463429,4.1805804885334705,0.9639603369354347,0.0,0.0,2.4794356919608416
2024-10-31,61.724554781379084,4.695107077154724,0.0,3.8143881176813244,0.6085899664933927,3.2059934804318306,0.7392556260170047,0.0,0.0,1.9014649404109094
2024-11-01,80.48217634747935,6.121914319062217,0.0,4.973551583033375,0.79348136732164,4.18021600469192,0.9697177385044963,0.0,0.0,2.4789426399069963
2024-11-04,80.48224938467239,6.121919874670404,0.0,4.97355609650783,0.7934820874022147,4.180219798218103,0.9697186185187412,0.0,0.0,2.4788541400103172
2024-11-05,80.47608356887294,6.12385383883616,0.0,4.975127283237473,0.7937327548324687,4.181540363573457,0.970024960499276,0.0,0.0,2.479637230148225
2024-11-06,80.46795324109817,6.123898312150418,0.0,4.975163414145388,0.7937385191644027,4.181570731208538,0.9780205441949321,0.0,0.0,2.4796552380381387
2024-11-07,80.4631786182554,6.124142926925793,0.0,4.975362143519877,0.7937702244866787,4.181737761086075,0.9820540396179714,0.0,0.0,2.4797542861081987
2024-11-08,80.45938038120084,6.12385383883616,0.0,4.975127283237473,0.7937327548324687,4.181540363573457,0.986728148171378,0.0,0.0,2.479637230148225
2024-11-11,80.48529061347276,6.128481044896188,0.0,4.978886507366633,0.794332502166396,4.14402475558935,0.9874737235209825,0.0,0.0,2.4815108529876935
2024-11-12,80.49125750907533,6.128935388867844,0.0,4.979255624453495,0.7943913911767733,4.142732956996001,0.9875469313403695,0.0,0.0,2.4758801980901857
2024-11-13,80.49608432186287,6.1293029222450635,0.0,4.979554215076432,0.7944390283816563,4.16569612629798,0.9879695873659163,0.0,0.0,2.4469537987700827
2024-11-14,80.48363726405665,6.1283897387961614,0.0,4.978812328674372,0.7943206676836969,4.176794554591039,0.9925463557262008,0.0,0.0,2.44549909047188
2024-11-18,80.42591727873426,6.123994676920258,0.0,4.975241702590573,0.7937510093178661,4.173799106962415,0.9887480074136697,0.0,0.0,2.5185482180609613
2024-11-19,80.42606330074776,6.124005795699673,0.0,4.97525073568383,0.7937524504592857,4.173806684949341,0.9887498025933802,0.0,0.0,2.5183712298667262
2024-11-20,80.42606330074776,6.124005795699673,0.0,4.97525073568383,0.7966574247451613,4.173806684949341,0.9927441422364593,0.0,0.0,2.511471915937771
2024-11-22,80.45147920651894,6.125941078217028,0.0,4.976822993465654,0.7969091810690226,4.175125673757919,0.9930578650588684,0.0,0.0,2.4806640019125714
2024-11-26,80.4488638404918,6.1257419323674025,0.0,4.976661203851485,0.8001522972233382,4.17497178497542,0.9930255821247463,0.0,0.0,2.4805833589658
2024-11-29,80.44887845100287,6.125743044878083,0.0,4.976662107674859,0.8001524425409157,4.174954381962277,0.9930257624705033,0.0,0.0,2.4805838094704913
2024-12-03,80.45706117089046,6.126366114340389,0.0,4.977168300337658,0.8002338286761949,4.175379030296832,0.9931267663851868,0.0,0.0,2.4706647890732873
2024-12-05,80.46436857753267,6.126922533476075,0.0,4.977620345095048,0.8003065088600084,4.175758253599494,0.9844978922202688,0.0,0.0,2.4705258892164466
2024-12-06,80.46327238191758,6.126839064162465,0.0,4.977552533146824,0.8002956059908097,4.264253250528983,0.9844844800442761,0.0,0.0,2.383302684209073
2024-12-09,80.46356469782785,6.126861322423721,0.0,4.977570616152356,0.8002985133935494,4.26426874218168,0.9837614743814871,0.0,0.0,2.383674633639359
2024-12-10,80.45888789811843,6.12650520964945,0.0,4.97728130382946,0.8002519974845298,4.2640208892448985,0.9866104549226065,0.0,0.0,2.3864422467506237
2024-12-11,616.6045441022393,46.95107091859561,0.0,38.14388129627794,6.127102218379251,32.57751807931714,7.574905337525245,0.0,0.0,17.80710897114056
2024-12-12,80.51886576964887,6.131072204158108,0.0,4.980991383815234,0.8001032855730261,4.254112029156117,0.989526667123183,0.0,0.0,2.3253286605254724
2024-12-17,80.5194512117423,6.131116782378526,0.0,4.981027599949121,0.8001091030188877,4.254142960245721,0.989170318411195,0.0,0.0,2.324982024254264
2024-12-18,80.52069530445821,6.131211513249324,0.0,4.981104560982283,0.8001214653722327,4.247392145665523,0.989185601918092,0.0,0.0,2.330289408354327
2024-12-19,80.51630456058453,6.130877182065418,0.0,4.980832944421439,0.8000778352420034,4.250432301000162,0.9909493083536166,0.0,0.0,2.3305258683328325
2024-12-27,80.5165972619452,6.130899469676643,0.0,4.98085105127058,0.800080743769317,4.250447752619864,0.9909529107570364,0.0,0.0,2.3301708099613676
2024-12-30,80.51688996543398,6.130921757449912,0.0,4.9808691582513696,0.8000836523177777,4.2504632043519095,0.9909565131866481,0.0,0.0,2.3298157490084024
2025-01-02,80.55071154226947,6.133497085947833,0.0,4.9829614006245615,0.8004197319991129,4.251339424131578,0.9931911929471706,0.0,0.0,2.28787962208027
2025-01-03,80.56710509276571,6.134745365351849,0.0,4.983975524867264,0.8005826321280314,4.24831243297748,1.0261315983988801,0.0,0.0,2.2391473535107798
2025-01-06,80.5248080362986,6.131524675334118,0.0,4.981358979392987,0.8001623329406803,4.245863963905007,1.0928528969067668,0.0,0.0,2.2234291152218493
2025-01-07,80.55485407549544,6.133812517245502,0.0,4.983217662583899,0.8004608956992346,4.239231701930328,1.1550902271216468,0.0,0.0,2.133332919923946
2025-01-08,80.49660772326885,6.129377375397483,0.0,4.979614474985488,0.7998821108723041,4.241236456221457,1.2214914765505573,0.0,0.0,2.131790382703855
2025-01-09,80.60059966787679,6.137295794453038,0.0,4.986047538530623,0.8009154624447414,4.255813369434279,1.3140469501976273,0.0,0.0,1.9052812170628923
2025-01-10,80.60008637253446,6.136801825443699,0.0,4.986015785479297,0.8009103619097806,4.275801179084851,1.2958432070345212,0.0,0.0,1.9045412685133902
2025-01-13,80.6195228297981,6.138281695897738,0.0,4.987218147500131,0.8011034989239185,4.267277399739135,1.2633961229236899,0.0,0.0,1.9232003052172981
2025-01-14,80.63221659405555,6.13924818513085,0.0,4.988003398630909,0.801229634859784,4.267949294231091,1.2581342596456648,0.0,0.0,1.9132186334461545
2025-01-15,80.64692581381286,6.140368128926445,0.0,4.9889133282005,0.8013757980594708,4.268727868934027,1.2419784191507974,0.0,0.0,1.911710642915908
2025-01-16,80.63676677741148,6.139594631081239,0.0,4.988284878304946,0.8012748493150331,4.295349994104519,1.2272590437091018,0.0,0.0,1.9114698260736755
2025-01-17,74.00052506321092,5.634318494309388,0.0,4.577759189904002,8.954870745605922,3.9404147600104,1.1295992296611626,0.0,0.0,1.7625125172982128
2025-01-20,71.24316229198516,5.424375929115874,0.0,4.407185497959307,8.621199772407007,3.7933642475751177,4.814999232415849,0.0,0.0,1.6957130285416782
2025-01-21,71.24201650234554,5.4242886899543725,0.0,4.407114618069629,8.621061119362102,3.7949115198039576,4.814921793738818,0.0,0.0,1.6956857567255852
2025-01-22,71.24545398183481,5.424550415857584,0.0,4.407327264578675,8.62147709187704,3.8079614890959355,4.79746218195032,0.0,0.0,1.6957675748056338
2025-02-03,67.67373560175,4.69447374209115,3.479943782482578,3.8143879556306057,3.7337169428482286,2.5386666645508607,2.123151459082661,1.739971891241289,1.739971891241289,0.7507042605828674
2025-02-04,73.32855814604684,5.086744328520844,3.7707281522101925,4.133118506152137,4.045706617346045,2.7504207731978,2.30056215806389,1.8853640761050963,1.8853640761050963,0.8134331662520546
2025-02-06,73.31752737351258,5.085979132517452,3.770160923758043,4.132496763528919,4.045098024042637,2.7499693273845347,2.315296729525837,1.8850804618790216,1.8850804618790216,0.8133108019719488
2025-02-07,73.32616371640862,5.086578228822578,3.7706050249665424,4.132983545616982,4.045574511109716,2.7502932564491887,2.305765883831562,1.8853025124832712,1.8853025124832712,0.8114308078282775
2025-02-10,73.31400043831667,5.085734471800558,3.7699795603960666,4.132297970023403,4.04490343484817,2.7498370402772645,2.3068913972845837,1.8849897801980333,1.8849897801980333,0.8263761266572136
2025-02-11,73.31731729576822,5.0859645595897724,3.7701501210628194,4.132484922627707,4.045086433566265,2.7424211476165428,2.310011885304003,1.8850750605314097,1.8850750605314097,0.8264135134018611
2025-02-12,73.29963085659075,5.0847376652330265,3.7692406424666904,4.1314880374997225,4.044110631698253,2.741759589520648,2.330562385498126,1.8846203212333452,1.8846203212333452,0.8292295490260938
2025-02-13,73.30504642205207,5.085113338744039,3.7695191236704875,4.1317932824737875,4.0444094210045956,2.7338199964715417,2.331488477272688,1.8847595618352437,1.8847595618352437,0.8292908146402959
2025-02-14,73.29929931735309,5.084714666617214,3.769223593933778,4.131469350497096,4.044092339909602,2.741144112579698,2.3316072268115504,1.884611796966889,1.884611796966889,0.8292257983641965
2025-02-17,73.30200185526714,5.08491782825508,3.769374194643755,4.131634424869027,4.044253923101054,2.7412536359972446,2.3241616386434587,1.8846870973218774,1.8846870973218774,0.8330283045794947
2025-02-18,73.29483526462994,5.0844206859727885,3.7690056704407637,4.131230483205277,4.043858524454821,2.740963015058299,2.3344876258691247,1.8845028352203819,1.8845028352203819,0.8321930599282172
2025-02-19,73.29047079586964,5.084117925278013,3.768781238426603,4.130984481883077,4.043617725848243,2.740724424011746,2.340378664714589,1.8843906192133015,1.8843906192133015,0.8321435055414793
2025-02-20,73.25733988929143,5.081819653290047,3.767077563477211,4.129117073208264,4.046310304331178,2.792224567322182,2.323498972393038,1.8835387817386056,1.8835387817386056,0.8355344132094383
2025-02-21,73.43012869226978,5.093805913454159,3.775962800422798,4.138856236512792,3.8315619646776238,2.798810462214946,2.3169528637218115,1.887981400211399,1.887981400211399,0.8379582663033069
2025-02-24,73.43678376179777,5.094267571810476,3.776305020917567,4.139231346518875,3.8319092241980677,2.7998193831071547,2.3058339371566388,1.8881525104587835,1.8881525104587835,0.8395447335758748
2025-02-25,73.43345607625118,5.094036732172615,3.7761339029165604,4.13904378301704,3.831735586570055,2.803468647095336,2.3095055854071003,1.8880669514582802,1.8880669514582802,0.8364857836535637
2025-02-26,73.43267965968369,5.0939828726006215,3.77609397761439,4.139000020645794,3.831695073387773,2.803439005844327,2.310538473172462,1.888046988807195,1.888046988807195,0.8364769394365597
2025-02-27,73.43302904510729,5.094007109267077,3.776111943895888,4.139019713598335,3.831713304213783,2.8029765542247835,2.3105494664858877,1.888055971947944,1.888055971947944,0.8364809193110676
2025-02-28,67.19983685745152,4.69447374209115,3.9511281706307195,3.8143879556306057,3.531184214707743,2.5830916268780335,2.122368471731602,1.739971891241289,1.739971891241289,0.7708740147461365
2025-03-03,72.92558412383514,5.094465341072352,4.287783174274698,4.139392039438239,3.832057986281756,2.8031833787789946,2.304714989543714,1.8882258121695872,1.8882258121695872,0.836367342435935
2025-03-05,72.92633872748068,5.094518056483064,4.287827542473507,4.139434872147238,3.8320976388256627,2.8029329246440273,2.303983539636569,1.8882453507457753,1.8882453507457753,0.8363759968177022
2025-03-07,72.92633872748068,5.094518056483064,4.287827542473507,4.139434872147238,3.8320976388256627,2.8029329246440273,2.304021304543584,1.8882453507457753,1.8882453507457753,0.8363382319106873
2025-03-10,72.92854203916775,5.094671976333831,4.287957089914134,4.139559936224098,3.832213417372358,2.8015069672835273,2.30258027364693,1.888302399997417,1.888302399997417,0.8363635000625359
2025-03-11,72.92826110952237,5.094652351035537,4.287940572180048,4.13954399013396,3.832198655218525,2.801126069692045,2.30332672187708,1.8882951260260912,1.8882951260260912,0.8363602782882494
2025-03-12,72.91246092465316,5.09354857524593,4.287011573562531,4.138647142199795,3.8313683948189645,2.8002850972193807,2.324727175219676,1.8878860197122298,1.8878860197122298,0.8361790776561052
2025-03-20,72.91191032714845,5.093510111379809,4.286979200250136,4.138615889259481,3.831339462290134,2.8002639509027234,2.325464768777856,1.8878717633653934,1.8878717633653934,0.8361727632606261
2025-03-21,72.89560264748391,5.092370882810817,4.28602036261699,4.137690234975102,3.8304825343018702,2.8079424139907423,2.3390061477911286,1.8874495167416725,1.8874495167416725,0.8359857425460915
2025-03-24,72.88558770674487,5.091671254976485,4.285431517221946,4.137121768277595,3.829956274086032,2.8075566379514005,2.3524235423996296,1.8871902048713873,1.8871902048713873,0.8358708885992661
2025-03-25,72.90109552521368,5.092754606514277,4.286343325662003,4.138002020950098,3.83077117135874,2.8080784962575898,2.3317830385064466,1.8875917410877237,1.8875917410877237,0.835988333361726
2025-03-26,72.81396573545041,5.086878597175177,4.281397751928691,4.133227603095914,3.8263512357996876,2.853851759544085,2.4075258480574964,1.885413841786459,1.885413841786459,0.825973785375631
2025-03-27,72.81486633263947,5.086941514069203,4.281450706258836,4.1332787247883465,3.8263985619016596,2.848879336216764,2.411326499786309,1.8854371614668117,1.8854371614668117,0.825984001405782
2025-03-28,72.8156790858122,5.086998294065697,4.281498495437347,4.133324860084153,3.8264412718279144,2.8486999638397394,2.4113534148019085,1.8854582065515884,1.8854582065515884,0.8250882010278557
2025-03-31,67.19705290242554,4.69447374209115,3.9511281706307195,3.8143879556306057,3.531184214707743,2.6288876870555042,2.21623995526407,1.739971891241289,1.739971891241289,0.7614224874329137
2025-04-03,72.83545434735052,5.088379819624107,4.282661263588191,4.1344473872810035,3.827480455666634,2.849473612970481,2.3848503177543985,1.8859702587582314,1.8859702587582314,0.8253122782482063
2025-04-09,72.84636329579929,5.089163017247655,4.283320445929724,4.135083756711587,3.8280695770968958,2.84991220070197,2.370127306836522,1.8862605451513668,1.8862605451513668,0.8254393093736181
2025-04-11,72.84691292883006,5.0892014154870004,4.283352764007002,4.135114956328353,3.8280984602612507,2.8499337035719754,2.369390679771083,1.8862747771741246,1.8862747771741246,0.8254455373950155
2025-04-14,72.84695689983084,5.08920448737118,4.2833553494742524,4.135117452318034,3.828100770933227,2.8498750629862895,2.3693921099549464,1.8862759157452231,1.8862759157452231,0.8254460356407873
2025-04-15,72.84860585067938,5.089319685704988,4.283452306749322,4.135211054106248,3.828187423146075,2.8522031545905917,2.36793668820569,1.8863186131536565,1.8863186131536565,0.8224466105103957
