date,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,KGI ASIA LTD,BOCI SECURITIES LTD,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,CMB WING LUNG BANK LTD
2024-05-30,74.7080122134717,7.087603409291789,4.19168474611965,4.044731838178279,3.2978383932615785,2.91481014526824,2.2068408028582063,1.5484784515505472
2024-05-31,74.7054431713138,7.091848747737574,4.191298767366716,4.044359391144352,3.2975347216766417,2.9145417436939205,2.2066375925233173,1.5483358645436813
2024-06-05,74.70789411506183,7.090612371415691,4.19056806614363,4.045613157110475,3.2969598371866464,2.914033629303834,2.2062528924870617,1.5480659312908247
2024-06-06,74.70189459263284,7.090042949824284,4.190231536685787,4.053318908997134,3.2966950701934783,2.9137996137379423,2.2060757162479327,1.5479416116806097
2024-06-19,74.7096502551521,7.080984567855165,4.190666572796363,4.053739730633755,3.2970373380105507,2.9135144599250786,2.20630475433111,1.548102321295877
2024-06-20,74.7056990560461,7.085898812928611,4.1904449393399155,4.0535253388818875,3.296862966280287,2.913360371722416,2.206188068610549,1.5480204461902247
2024-06-21,74.7100893030751,7.080438508536273,4.190691200183165,4.05376355333943,3.2970567137858406,2.913531581842634,2.206317720173094,1.5481114190644578
2024-06-25,74.61303902642925,7.071240841628932,4.315149891251649,4.048497612982801,3.2927737545607223,2.909746831366869,2.203451658211331,1.5461003835684444
2024-06-26,74.60767395282815,7.072735220085888,4.316061819890547,4.049353189500611,3.293469622552302,2.9103617535675657,2.203917317741634,1.5464271238333063
2024-06-27,74.60827018409586,7.072569146844758,4.3159604754526395,4.049258107585661,3.2933922893625596,2.910293416044071,2.203865568074674,1.5463908125397778
2024-06-28,74.60330691283725,7.0720986483452695,4.3156733587224405,4.0489887330735,3.293173198379043,2.910099810487605,2.210371398353693,1.5462879398011993
2024-07-02,74.55035782523997,7.057303225837231,4.340569871463213,4.077202861694702,3.290835895605619,2.904123967614031,2.208802605311708,1.5708037472335221
2024-07-03,74.56043637423286,7.058412773785232,4.3412522950802686,4.066110764486668,3.2913532802351764,2.9045805534635956,2.2068032499991364,1.5710507087170638
2024-07-09,74.55314686927899,7.057722698225283,4.340827866500584,4.065713235502101,3.2910314964955965,2.904296583098574,2.2065874988044634,1.5806737520944054
2024-07-12,74.53070414700396,7.055598113052665,4.339521147759088,4.094592319013947,3.2900407977930493,2.9034223031472113,2.2059232501108696,1.5801979221192082
2024-07-19,74.50085005108677,7.092828018776159,4.3377829046811165,4.092952184880872,3.288722935649213,2.9022593053073504,2.205039643212901,1.579564956405614
2024-07-22,74.50259694887812,7.100028739071789,4.337884617122926,4.093048156525852,3.2891908501226435,2.892557347157049,2.205091347037487,1.5796019940841337
2024-07-25,74.500653743629,7.100569845673387,4.338215215503518,4.093360095457306,3.289441525570353,2.892777794416288,2.2052594012142883,1.579722378535846
2024-08-01,74.50441645274519,7.096843090474228,4.338206737992492,4.093352096429221,3.289435097517474,2.8927721415027206,2.20525509181285,1.5797192915258162
2024-08-05,74.50036257371326,7.096829222225422,4.338198260514598,4.0933440974324,3.2894286694897183,2.8927664886112465,2.2052507824282537,1.5838199055850946
2024-08-07,74.48900872197044,7.095747665786638,4.337537119304283,4.092720271984992,3.288927360715616,2.892325631134804,2.2049147023130105,1.5988185267902177
2024-08-09,74.48915426227296,7.095761529808721,4.337545594198437,4.092728268543904,3.288738401847582,2.892331282303407,2.2049190103842053,1.598821650640784
2024-08-13,74.47495618573564,7.094222954032794,4.336605083084841,4.0918408412332505,3.2880253038640626,2.8917041373763666,2.2044409172347943,1.6182045774382512
2024-08-14,74.47163058247426,7.092975949888531,4.335842805870596,4.098933917423702,3.287447343288686,2.8911958411095795,2.204053426317553,1.6179201336270816
2024-08-15,74.45083715044233,7.118916779634926,4.334632183087397,4.097789442633117,3.286529445931577,2.8903885822414312,2.20343802640276,1.617468389626466
2024-08-16,74.40420324588518,7.180997498528622,4.331917091743186,4.095222702901543,3.2805682285703353,2.888578124354908,2.202057854969453,1.616455253046771
2024-08-23,74.40246105511376,7.180829353893967,4.331815658952422,4.095126812361914,3.2804914133442655,2.8885104876632797,2.2043478152786267,1.6164174033917593
2024-08-26,74.33457919526388,7.26551389045135,4.327863481843137,4.091390580785672,3.2774984228544164,2.8858751250513732,2.202336655602789,1.6149426481473776
2024-09-03,74.3350294972447,7.265386416395053,4.3277875491119575,4.091318796991561,3.2774409188671187,2.8858244921279903,2.2022980154197196,1.614914313841897
2024-09-09,74.33488458481769,7.259523902735371,4.327779112306301,4.091310821169925,3.2774345296597533,2.885818866357288,2.208337017306566,1.6149111656471062
2024-09-11,74.33836263901307,7.259863568528993,4.327981604721299,4.090722432966984,3.2775878775122407,2.882054808381519,2.208440343165895,1.6149867257100055
2024-09-13,74.33403070122482,7.2657021336812555,4.327627255429204,4.090387509039234,3.2773195281867937,2.8818188429421063,2.208259529256848,1.614854500239737
2024-09-17,74.33721875664267,7.267768265552695,4.327812859726294,4.090562938542199,3.2774600866386803,2.881942439067446,2.2023108953300876,1.6149237584999172
2024-09-20,74.33136826201834,7.272220096731945,4.328141924655542,4.090873964191317,3.2777092880728644,2.882161567346682,2.2024783478753895,1.6150465491079113
2024-09-24,74.37777079146339,7.276759894869117,4.330843835541847,4.093427756809666,3.279755449811956,2.821534224370508,2.2038532797349664,1.6160547673985515
2024-09-25,74.37922180405006,7.274950986279381,4.330928324614987,4.093507614207039,3.2798194335316646,2.821589268796144,2.2038962740169143,1.616086294503805
2024-09-26,74.37977160274436,7.274794872420437,4.330835386815839,4.093419771241296,3.279749051577288,2.821528720046065,2.203848980399033,1.6160516147556807
2024-09-27,74.35946286263831,7.284510318461923,4.329652890440579,4.0923020991042645,3.294455897806555,2.8207583265339253,2.203247238887713,1.6156103661267212
2024-09-30,74.364212608491,7.283160909419182,4.3288508498768525,4.091544026259729,3.2938456208785176,2.820235799057567,2.202839101399045,1.6153110846181107
2024-10-02,74.35348377044396,7.295757697562348,4.328226308339075,4.090173861380427,3.293370403902787,2.8198289117648603,2.2025212885273215,1.6166377580792184
2024-10-03,74.35277726535031,7.290072825432392,4.32936581019707,4.0912506906362305,3.2938474239674727,2.82252145923295,2.2031011512520853,1.6170633739314866
2024-10-04,74.34214371849147,7.277143076836029,4.327475409208707,4.089464261702227,3.296307804608528,2.8300609256685885,2.2021391755779622,1.6352656279064868
2024-10-07,74.34214371849147,7.277143076836029,4.328450065832402,4.089464261702227,3.296307804608528,2.829086269044893,2.2021391755779622,1.6352656279064868
2024-10-08,74.2081931755071,7.26305813495578,4.484098293909661,4.082095817224161,3.29036847870016,2.8416955770204813,2.19817133548698,1.6323191871956677
2024-10-09,74.17114179530213,7.25785782901382,4.517089016532764,4.078514015745995,3.2745437748849233,2.9504084411623674,2.1399502478495513,1.6104948795084455
2024-10-10,74.0494594248512,7.2214407702113705,4.738606449305357,4.081119704278938,3.2542287015805265,2.917936666237008,2.0896187774110917,1.6475895061245183
2024-10-14,73.89086768143571,7.212598215678716,4.926858955657807,4.075928374675512,3.250243943459383,2.9143636930707015,2.0870600680648987,1.64207906795728
2024-10-15,73.88333553872933,7.210111995683802,4.936188121270812,4.0756199260651815,3.2499979790715323,2.9158895082595353,2.0869021283960683,1.6419548025237378
2024-10-16,73.88476920011567,7.208311464095675,4.936283905012213,4.075699011001869,3.250061043314292,2.9159460893297364,2.0869426234681536,1.6419866636624008
2024-10-22,73.890074231058,7.205918162897857,4.936638337179217,4.07172237865853,3.2502944022945774,2.916155458383704,2.0870924689006047,1.642104560627525
2024-10-28,73.88840206784084,7.206379652961228,4.936954495299192,4.0719831447921555,3.250502561551425,2.916342218313094,2.087226132982539,1.642209726259526
2024-10-29,73.88868885984887,7.2064076239557755,4.936973657698887,4.0719989498737394,3.250515178120882,2.9163535378655205,2.0872342343862393,1.6418279582500834
2024-11-05,73.89471200633967,7.206995065003402,4.937376102457625,4.067672799846964,3.2507801487055623,2.916591268766537,2.083910814579485,1.6419617943007405
2024-11-06,73.932881416121,7.210717750165291,4.939926443701028,4.069773906485559,3.2524592994355124,2.871881260969364,2.0853756074887118,1.6369843156335349
2024-11-07,73.95088238732858,7.212454451810143,4.941116225173203,4.0690060065707545,3.253242654381699,2.872572953680486,2.0858778702832272,1.614847450771913
2024-11-08,73.9513377453259,7.2123283727289325,4.941029850777635,4.068934877312028,3.253185785274578,2.8725227389635495,2.0858414075828855,1.6148192220344908
2024-11-11,73.9542105780792,7.212608554451244,4.9412217979799875,4.069092945708666,3.253312163768348,2.8726343296076235,2.0859224375371315,1.6109971928677917
2024-11-13,73.95492882114371,7.212678603283227,4.941269787110814,4.069132464726775,3.2533437599260253,2.872662228623352,2.085942696009396,1.6100416391766976
2024-11-18,73.97307795029332,7.207652553072551,4.9378265351068755,4.066296948934861,3.2510767146312944,2.8706604557185114,2.084489137171773,1.6089197050708166
2024-11-21,73.92536169182907,7.27528736419423,4.956830842839577,4.063418091435973,3.219679942465926,2.868628085116096,2.083013360252562,1.60778062186656
2024-11-22,73.92520996223783,7.275329699446016,4.9568596868798585,4.063441736663907,3.2196986779404453,2.8686447778027464,2.0830254814088356,1.6077899776203652
2024-11-26,73.93443045220612,7.373078072906258,4.957503957923337,3.9813286530409173,3.195479985533206,2.867271690239897,2.082908236987786,1.6079989511624888
2024-11-28,73.93508778727595,7.372892134794258,4.957378937013881,3.9812282498272697,3.195399400259381,2.867199381893315,2.0828557091261213,1.6079583998098352
2024-11-29,73.9345315828364,7.373049466432446,4.957484723526829,3.9813132060630445,3.1954675875342136,2.8672605656415,2.0829001556058526,1.6079927123597217
2024-12-03,73.93438815548369,7.373035163278783,4.957475106384545,3.9813054826190575,3.1954613885707945,2.867448995748234,2.0828961149384018,1.6079895929764922
2024-12-04,73.9343375900865,7.373049466432446,4.957484723526829,3.9813132060630445,3.1954675875342136,2.867454558391393,2.0829001556058526,1.6079927123597217
2024-12-05,73.93462444570868,7.373078072906258,4.957503957923337,3.9813286530409173,3.195479985533206,2.8670776967373373,2.082908236987786,1.6079989511624888
2024-12-06,73.90231653712567,7.369875527060343,4.9989802119149545,3.979599336273491,3.194092007398134,2.865832362336045,2.082003511843711,1.6073005060476586
2024-12-09,73.83216451640573,7.360942396397648,5.179629902086146,3.9758216883163398,3.19106000489559,2.7745795581641053,2.0800271630586433,1.6057747706757945
2024-12-10,73.83202148519572,7.360928136427014,5.179813592654585,3.9758139861638884,3.1910538230211087,2.7745741831155195,2.080023133530267,1.6057716598918974
2024-12-11,73.80380441158577,7.358134248438332,5.216190511575173,3.974304940193692,3.189842637857751,2.7733274242327703,2.079233647266953,1.605162178849563
2024-12-12,73.79580164733738,7.3573363842338,5.226468199669256,3.9738739945840296,3.189496753809853,2.773026704158289,2.079008189828423,1.6049881263789596
2024-12-16,73.73136321071449,7.350931251679271,5.303365528184427,3.9704144287356,3.186720049249467,2.770612569111338,2.083002102723588,1.603590859601824
2024-12-17,73.72380396259544,7.348243184788772,5.302821804941728,3.970007365221577,3.1863933333650833,2.770328514308339,2.094975382027466,1.6034264527515871
2024-12-19,73.71594006328401,7.347305142365655,5.313363067303245,3.969500572613465,3.185986573266341,2.7699748671021927,2.094707947249614,1.603221766815479
2024-12-30,73.61389254703998,7.335241013163468,5.446262651415885,3.964026257935532,3.181592798094205,2.766154811204707,2.0918191479531165,1.6010107731931047
2025-01-02,73.57131260235103,7.330978908179106,5.5010095878560685,3.961722980368814,3.1797441495632794,2.7645475508315043,2.0906037069334045,1.6000805139167975
2025-01-03,73.54306132817766,7.328163823225905,5.5372970590565505,3.9602016846604955,3.178523132558241,2.763485968700355,2.0898009182318944,1.599466085388895
2025-01-06,73.53837854069567,7.327697209065473,5.543311885674553,3.9599495224232957,3.1783207429912648,2.7633100062469684,2.089667852060824,1.599364240841942
2025-01-08,73.53738529880289,7.327598237943317,5.544587659516057,3.95989603759215,3.178277815184407,2.763272683758828,2.0896396280818097,1.5993426391205368
2025-01-09,73.52958218884649,7.32682070071467,5.554610397820884,3.9594758499002465,3.1779405656185817,2.7629794707148325,2.0894178947726783,1.5991729316116237
2025-01-10,73.53075672452783,7.326495597710811,5.554363930683313,3.9593001614884384,3.1777995552040825,2.76285687280201,2.0893251838873357,1.5991019736961793
2025-01-14,73.50083174114127,7.323026488566439,5.590614828024838,3.9584677631724596,3.1771314585985264,2.7622760132272344,2.088885926772779,1.598765780496449
2025-01-16,73.50040643930022,7.323562750354568,5.590582478747657,3.958444858076183,3.1771130745907996,2.7622600297200264,2.0888738397390765,1.5987565294714772
2025-01-22,73.48972436743935,7.3369814278098495,5.589784648402121,3.9578799496000254,3.1766596697386675,2.7618658284212625,2.0885757371811273,1.5985283714075933
2025-01-24,73.48830713848962,7.336839936158157,5.594498031610291,3.95780362298304,3.17466993647624,2.7608483304739297,2.0885354595773684,1.5984975442313532
2025-02-04,73.4412861500624,7.3321455095321575,5.6549027434395835,3.9552712495266364,3.172638645728692,2.7590818206378556,2.0871991245126678,1.5974747565600218
2025-02-05,73.44005148349557,7.332060725760813,5.656379126968891,3.955225513553068,3.172601959567847,2.7590499165571334,2.0871749896106673,1.5974562844860138
2025-02-07,73.37910059232698,7.325975549806957,5.738529975289603,3.951942910736838,3.1699688879284253,2.7529088354455915,2.08544275804122,1.5961304904243883
2025-02-10,73.31373696200461,7.319449817633587,5.829613351514919,3.948422653151404,3.1671451864541447,2.743338202176024,2.083585115900682,1.5947087111646236
2025-02-11,73.30344187510546,7.318421983355197,5.842837234978596,3.94786819561025,3.166700439858652,2.742952968707434,2.083292528307704,1.5944847740766974
2025-02-12,73.29399550407626,7.311131717897331,5.8613181204694245,3.947359446951303,3.1662923576932296,2.742599493470866,2.083024061320597,1.5942792981209843
2025-02-13,73.2939441380957,7.311145780032674,5.861329394052213,3.9473670392509534,3.166298447698633,2.7426047685509434,2.083028067781895,1.5942823645369821
2025-02-14,73.22488114655246,7.302354264412378,5.951900763355581,3.943657886173778,3.163323227630735,2.740027673283238,2.0810707453716324,1.5927842932202008
2025-02-17,73.09243403096781,7.279555450717962,6.1860770044845,3.936524708165186,3.1576014971123465,2.735071587916269,2.022832411066123,1.589903309569803
2025-02-18,73.09120923096384,7.279471674018335,6.1875402775612525,3.936479404705341,3.1575651578833983,2.73504011136905,2.0228091313171817,1.5898850121816035
2025-02-20,73.07340881190225,7.277698852803474,6.210387089289063,3.935520726038394,3.156796173711212,2.7343740277094026,2.022316502304775,1.5894978162414304
2025-02-21,73.07573946951022,7.271067417847223,6.214894022480412,3.935460352464224,3.156747746303201,2.7343320805454407,2.022285478589276,1.5894734322600004
2025-02-25,73.07554771097821,7.271067417847223,6.215085781012424,3.935460352464224,3.156747746303201,2.7343320805454407,2.022285478589276,1.5894734322600004
2025-02-26,72.97241868275383,7.2608060083820165,6.347441231891357,3.9299063714886664,3.1522927358705273,2.730473210935257,2.019431496063903,1.587230262614447
2025-02-27,72.56640818832206,7.725347316561278,6.348826329355325,3.930860559577757,3.1274930511476007,2.714498099524225,2.0081797927291105,1.578386662782637
2025-02-28,72.57155607851263,7.712646849041029,6.35503441408702,3.9306958924344078,3.1273620377629303,2.714384386854722,2.008095668343422,1.5802246729638358
2025-03-04,72.51397836427172,7.702722455492032,6.4331368481749,3.9275773085553785,3.1248808127834993,2.712230815166149,2.0065024606900654,1.5789709348662548
2025-03-06,72.51240941154592,7.703162141073045,6.4335040634717195,3.9278015019001153,3.1250591867342288,2.7123856342951904,2.006616995545154,1.5790610654346233
2025-03-07,72.51307685926385,7.700235772257502,6.434238619847671,3.928249965382571,3.1254159957341447,2.7126953255834922,2.006846104486973,1.5792413574437973
2025-03-10,72.51390479922611,7.699372208516271,6.434312084710987,3.92829481736333,3.1254516811155084,2.7127262986019156,2.006869018258668,1.579069092207205
2025-03-12,72.50010826773521,7.697907322141321,6.433087889302608,3.9275474180431127,3.124857031128569,2.731236223546661,2.006487190363933,1.5787686577385711
2025-03-14,72.52646420694077,7.700705739719445,6.435426507511126,3.9289751979933807,3.1259930093209656,2.661236145242559,2.0418566063107586,1.5793425869609845
2025-03-17,72.52632616782984,7.698787790029829,6.435414259008965,3.9289677200024262,3.1259870596403823,2.625258842612633,2.079918579866614,1.5793395810093096
2025-03-18,72.49164262971158,7.695126270057393,6.432353595631442,3.9270991149479433,3.1245003497368735,2.6240102775206733,2.126679310468588,1.578588451925506
2025-03-19,72.47146141155196,7.693004183859335,6.430579744455091,3.9260161381990546,3.1236387057773976,2.6232866537881874,2.153860038032471,1.5781531243364992
2025-03-20,72.41755719417813,7.685401853431009,6.450899534267631,3.9584547018401044,3.121323536971657,2.6213423343577325,2.168037411233948,1.5769834337197877
2025-03-21,72.41649547933285,7.685168168548806,6.450703386073103,3.958334339751257,3.1212286289711435,2.6212626289517824,2.1679714891680995,1.5788358792029549
2025-03-24,72.38530179867233,7.668600961789079,6.504186342416059,3.9566500387320116,3.119900522724968,2.6201472619972233,2.167049001001238,1.578164072667095
2025-03-25,72.39487578654987,7.669635370776148,6.505063684820454,3.9435048745858112,3.1205113469455923,2.620500690724153,2.167531296148264,1.5783769494497009
2025-03-26,72.38904716032184,7.571013719748295,6.553189223631385,3.9477569937466326,3.1314765008952827,2.620296586447609,2.208965801611368,1.5782540135975864
2025-03-31,72.38804485832199,7.561149667591999,6.55491140181901,3.9568830484998743,3.131482449758062,2.6203015642224154,2.2089699979814936,1.5782570118051589
2025-04-01,72.3738310619785,7.559684832768333,6.553641507304346,3.9561164745875157,3.1265073209275336,2.620933527172974,2.2237366980877926,1.585548577172995
2025-04-02,72.3829033695767,7.562557592735939,6.55613196019765,3.9576198405725793,3.0991946356677573,2.621929509555994,2.2335119893384543,1.586151102354925
2025-04-03,72.41716493361649,7.566137217227364,6.559235208040187,3.9594931212366054,3.053327886294505,2.6231705610087737,2.2345691891178787,1.5869018834582045
2025-04-07,72.41683717746842,7.566122834390302,6.559222739271972,3.959485594444165,3.0533220820754923,2.6231655744966758,2.234945131013493,1.586898866839477
2025-04-08,72.41554581684466,7.566007773662327,6.559122990832798,3.959425381134803,3.053275649117795,2.62312568308238,2.236621971022713,1.586874734302531
2025-04-09,72.40912822872339,7.566568727767893,6.559609293131274,3.959718938317094,3.0477988415937203,2.624841013596569,2.245342569516693,1.5869923873533678
2025-04-10,72.38539117023166,7.56484296647843,6.558113196261033,3.9588158169807577,3.04710370837705,2.624242347387983,2.2748603636008777,1.5866304306822128
2025-04-14,72.41082567356871,7.567719648819803,6.560607049538357,3.960321235613228,3.0482624303054573,2.583980979932197,2.281049203689659,1.587233778532585
2025-04-15,72.42357957824572,7.520959699653542,6.56177981590215,3.961029177957568,3.0488073340955,2.5844428893187925,2.311883994259454,1.5875175105672705
2025-04-16,72.4502560988958,7.468580272121018,6.564214019865997,3.971249606280326,3.0499383410944962,2.585401632419295,2.312741626996404,1.5976184023266566
2025-04-17,72.44626112176987,7.46858025791283,6.5642140073782675,3.971249598725441,3.0499383352923086,2.58540162750084,2.3127416225966555,1.6016134288237978
2025-04-22,72.47378350896,7.4714371965167485,6.566725000867586,3.972768711581245,2.9940113390146053,2.5863906151613016,2.313626310260752,1.62125731763776
2025-04-23,72.45525366168759,7.469546539824938,6.683597826297177,3.971763397402459,2.8964092661782312,2.58573612572432,2.3130408441782846,1.6246523387069975
2025-04-24,72.45121725498721,7.469248102550391,6.688467716566159,3.9716047100929757,2.8962935434254833,2.5856328155651367,2.3129484292503144,1.62458742756233
2025-04-25,72.45011452649437,7.469134418432791,6.689887945090371,3.97154426111997,2.8962494609996114,2.585593461485443,2.312913225505891,1.6245627008715526
2025-04-30,72.47926418673755,7.471550950744654,6.692052363278128,3.9728291978338293,2.8971865013597973,2.548366959280366,2.3136615357157297,1.6250883050499456
2025-05-02,72.45651139068279,7.467302916329363,6.723246284214001,3.9715820415124594,2.8962770123585266,2.5475669722172,2.3129352277205735,1.6245781549650813
