date,ROOFER SECURITIES LTD,CMBC SECURITIES CO LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,CINDA INTERNATIONAL SECURITIES LTD,SINOPAC SECURITIES (ASIA) LTD,FIRST SHANGHAI SECURITIES LTD,ORIENT SECURITIES (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,VALUABLE CAPITAL LTD
2024-03-01,99.75800744241262,0.0,0.0,0.24199255758737986,0.0,0.0,0.0,0.0,0.0
2024-03-07,80.24760497046091,0.0,0.0,0.19463201237565814,0.0,0.0,0.0,19.55776301716342,0.0
2024-03-11,75.11095834496982,0.0,0.0,0.18217362349352295,6.400996799071946,0.0,0.0,18.305871232464714,0.0
2024-03-20,75.1157994242255,0.0,0.0,0.18218536501525373,6.401409358484081,0.0,0.0,18.30060585227517,0.0
2024-04-03,75.21987194933048,0.0,0.0,0.1824377818319507,6.410278475783966,0.0,0.0,18.187411793053595,0.0
2024-04-11,75.22651981241664,0.0,0.0,0.1824205137030504,6.409671729122747,0.0,0.0,18.181387944757564,0.0
2024-04-15,75.2305693686873,0.0,0.0,0.18239069463323984,6.408623982655677,0.0,0.0,18.17841595402378,0.0
2024-04-16,75.24281654291156,0.0,0.0,0.18230051207525916,6.405455256833044,0.0,0.0,18.169427688180136,0.0
2024-04-24,88.57138519002142,0.0,0.0,0.21459336076484312,7.540122378949605,0.0,0.0,3.6738990702641425,0.0
2024-04-25,88.57716647359662,0.0,0.0,0.2144848064831068,7.536308129682371,0.0,0.0,3.6720405902379056,0.0
2024-04-29,88.57855311142245,0.0,0.0,0.2144587697957078,7.5353932840010724,0.0,0.0,3.6715948347807617,0.0
2024-04-30,44.08201257861635,0.0,0.0,0.10666666666666667,3.7479245283018865,0.0,0.0,1.8261635220125787,0.0
2024-05-02,88.58721197632634,0.0,0.0,0.21429618360735278,7.529680526845146,0.0,0.0,3.6688113132211644,0.0
2024-05-03,88.59486008226294,0.0,0.0,0.21424745581146223,7.527968388394256,0.0,0.0,3.6629240735313435,0.0
2024-05-06,88.59854722528111,0.0,0.0,0.21417819221482476,7.525534687774668,0.0,0.0,3.661739894729398,0.0
2024-05-07,85.53285881435258,0.0,0.0,0.20670826833073322,7.263065522620906,0.0,0.0,3.5340288611544457,3.4633385335413416
2024-05-08,85.52868912397017,0.0,0.0,0.2115731487349486,7.262711451274802,0.0,0.0,3.533856578754936,3.463169697265149
2024-05-09,85.52243535060568,0.0,0.0,0.21886958005313314,7.262180408979015,0.0,0.0,3.5335981866484687,3.462916473713715
2024-05-14,85.52285224037749,0.0,0.0,0.21887064696018407,7.262215809382678,0.0,0.0,3.5331279491479157,3.4629333541317315
2024-05-17,85.52368603211434,0.0,0.0,0.21887278080549083,7.262286611225395,0.0,0.0,3.532187460393289,3.4629671154614847
2024-06-17,85.53517936728282,0.0,0.0,0.21869900879179757,7.25652078614744,0.0,0.0,3.529383112929544,3.460217724848396
2024-06-19,85.5387012734046,0.0,0.0,0.2186457597818412,7.254753962650046,0.0,0.0,3.5285237759002706,3.4593752282632515
2024-06-20,85.54179913242031,0.0,0.0,0.21859892209796544,7.253199869522247,0.0,0.0,3.527767905393892,3.4586341705655816
2024-06-28,85.54201030174974,0.0,0.0,0.21859572935024976,7.253093932873098,0.0,0.0,3.527716380561046,3.458583655465867
2024-07-09,85.54242676520562,0.0,0.0,0.21859679358912565,7.253129244745645,0.0,0.0,3.5272467027911256,3.458600493668482
2024-07-10,85.54284323271665,0.0,0.0,0.21859785783836416,7.253164556962026,0.0,0.0,3.526777020447906,3.4586173320350535
2024-07-11,85.54325970428287,0.0,0.0,0.21859892209796544,7.253199869522247,0.0,0.0,3.526307333531322,3.4586341705655816
2024-07-12,85.56658858592697,0.0,0.0,0.21865853717925615,7.255177921818616,0.0,0.0,3.4999975650496973,3.459577390025469
2024-07-15,85.56700528873782,0.0,0.0,0.21865960202978443,7.255213253986033,0.0,0.0,3.500014609772964,3.4591072454734055
2024-07-17,81.28920924551696,0.0,0.0,0.20772803819605087,6.892499583618632,0.0,4.9993522956492775,3.325036549031219,3.28617428798786
2024-07-24,81.41235194428754,0.0,0.0,0.2079030958576813,6.898308067010547,0.0,5.003565376031412,3.188927886796996,3.2889436300158357
2024-07-29,81.41278227169389,0.0,0.0,0.20789828263979887,6.898148362511633,0.0,5.003449537206384,3.188854059109788,3.2888674868385106
2024-07-30,81.41329863828093,0.0,0.0,0.20789250707251233,6.897956726873695,0.0,5.0033105376961435,3.188765470397311,3.2887761196794103
2024-08-02,81.41321257917546,0.0,0.0,0.20789346964477534,6.897988665407268,0.0,5.00333370374486,3.188780234840908,3.2887913471867245
2024-09-10,81.41698230276988,0.0,0.0,0.2079030958576813,6.898308067010547,0.0,5.003565376031412,3.1842975283146417,3.2889436300158357
2024-09-11,77.14511352418558,0.0,0.0,0.19699462542503016,6.975101458813206,4.808160579137874,4.74103323461665,3.0172205769441702,3.1163760008774815
2024-09-13,77.14883684196671,0.0,0.0,0.19700413313793796,6.975438103846187,4.80839263932887,4.741262054985652,3.0125398176505174,3.1165264090841283
2024-09-26,56.12181062603333,3.6386152834608976,23.635040503533286,0.1433103738836792,5.074272436531698,3.4978583238112257,3.44902427658583,2.172955513140508,2.2671126630195397
2024-09-27,56.12181062603333,18.671841586180925,8.601814200813262,0.1433103738836792,5.074272436531698,3.4978583238112257,3.44902427658583,2.172955513140508,2.2671126630195397
2024-10-04,56.191583945443824,18.642150380013064,8.586542598110292,0.1430824875320661,5.066203534041841,3.4922961711891145,3.4435397778875414,2.1710935134876754,2.263507592294578
2024-10-07,56.23412750255713,18.64072472588575,8.56198757922308,0.143071545332012,5.065816097301397,3.4920290986492644,3.443276433981563,2.170927479614695,2.248039537455111
2024-10-08,56.23591943126451,18.641318721938443,8.56226041125617,0.14307610437863863,5.065977522074826,3.4921403739098014,3.443386155713962,2.1678101070999523,2.2481111723636875
2024-10-23,56.23609863041635,18.641378123625795,8.562287695415813,0.14307656029928173,5.065993665117998,3.4921515018258993,3.4430784722354995,2.167817014957714,2.248118336105641
2024-11-06,56.156434621341035,18.641378123625795,8.562287695415813,0.22274056937460568,5.065993665117998,3.4921515018258993,3.4430784722354995,2.167817014957714,2.248118336105641
2024-11-07,56.15679251535932,18.641496928136235,8.561704948122467,0.22274198893619193,5.066025951512988,3.4921737578708543,3.4431004155301195,2.1678308308053125,2.248132663726515
2024-11-08,56.157508317081565,18.641734541700124,8.560539431251831,0.22274482811364765,5.066090525537583,3.4922182708118235,3.443144302958459,2.1678584630288196,2.2481613195161434
2024-11-11,56.083919204023225,18.643754501590294,8.555411787951991,0.3024431285813537,5.066639471218505,3.4925966766312486,3.443517391276635,2.163312915500768,2.248404923225975
2024-11-12,56.08570663675072,18.644348690752402,8.552497386604115,0.3024527676499834,5.066800948471482,3.4927079880676173,3.44362713852273,2.1633818617577316,2.2484765814232173
2024-11-18,56.030884342911726,18.62612433335987,8.544137546764308,0.3021571280745045,5.061848284645388,3.4892939584494154,3.4402610841359547,2.2590145665844146,2.246278755074425
2024-11-19,60.43275952964907,16.76140921906159,7.688759254590047,0.27190730510922134,4.555092030164806,3.1399706603708712,3.0958466087514616,2.0328580924656747,2.0213972998372567
2024-11-28,56.030884342911726,18.62612433335987,8.544137546764308,0.3021571280745045,5.061848284645388,3.4892939584494154,3.4402610841359547,2.2590145665844146,2.246278755074425
2024-12-05,55.9923764918499,18.613323321380506,8.538265492807621,0.30194946721350596,5.058369472877048,3.486895902205281,3.437896726282331,2.326188150472015,2.2447349749117858
2024-12-09,55.988101108760326,18.611902072761403,8.537613540556448,0.3019264114025738,5.057983233380526,3.4866296549639695,3.4376342204476398,2.3336461829693143,2.2445635747578065
2024-12-13,55.99077314667515,18.61279032771238,8.533248488705059,0.30194082087177854,5.058224626153357,3.4867960547247856,3.4377982818962773,2.3337575564747057,2.2446706967865095
2024-12-16,56.004493623954964,18.617351371478218,8.52833815474997,0.2775099212979317,5.059464138525824,3.4876504902569194,3.4386407105781567,2.341330838290004,2.245220750868014
2024-12-17,56.01322833843666,18.620255017920005,8.52966827299522,0.26195675008116526,5.0602532354682435,3.4881944400236815,3.439177016557704,2.341696002851923,2.2455709256653957
2024-12-18,56.01340662628552,18.62031428544146,8.529377126614953,0.26195758387894563,5.060269342050399,3.488205542806034,3.4391879633195725,2.341703456375946,2.245578073227171
2024-12-23,50.40760558216274,22.055959119136553,7.675187332431999,4.945117899126928,4.553839455532895,3.1391072206054216,3.0949953023671486,2.107346639473865,2.0208414491624462
2024-12-30,50.40774997063971,22.056022296633447,7.675209317380433,4.9451320640140235,4.553852499634787,3.139116212322155,3.0950041677288884,2.107066233948515,2.0208472376980384
2025-01-02,50.40789435994386,22.056085474492278,7.675231302454813,4.94514622898227,4.553865543811407,3.139125204090401,3.0950130331414165,2.1067858268167625,2.020853026266793
2025-01-03,50.41728143935595,22.060192811815096,7.67666060250111,4.923147445171826,4.55471357561346,3.13970977954132,3.09558939391769,2.111475597702302,2.0212293543812403
2025-01-10,50.42012232678728,22.05892885279246,7.6762207611762845,4.922865368914099,4.554452609112916,3.1395298869837998,3.0954120292782146,2.1113546187672783,2.021113546187673
2025-01-14,50.43220484619351,22.05419029615627,7.674571805006587,4.921807870768173,4.553474251016784,3.138855473449046,3.0947470928567333,2.1094689809245573,2.020679383628344
2025-01-15,52.22611233931761,20.370067699507093,7.559061439955039,4.927354213799688,4.55860552205467,3.1423926227322387,3.098234536784546,2.0952151559726677,2.0229564698764433
2025-01-17,52.225513331861414,20.369834064991927,7.562989066698017,4.927297699504804,4.558553237123334,3.1423565810563985,3.098199001579924,2.0923237496093203,2.0229332675748597
2025-01-20,52.22401587333446,20.36925000215047,7.562772213636272,4.9271564194391,4.558422530042063,3.14226648048377,3.0981101671345135,2.095131049629976,2.022875264149375
2025-01-22,52.22731039545333,20.370534984616,7.563249306788171,4.927467246278735,4.558710095515558,3.1424647085642845,3.0983056096393002,2.0889547770682375,2.023002876076378
2025-01-23,52.25393147589498,20.34273522900632,7.563574632087267,4.927679196155125,4.558906183686813,3.1425998784138742,3.0984388800311997,2.0890446312843394,2.0230898934400847
2025-01-24,53.3295863180413,19.2674967452584,7.563618010908403,4.927707457516303,4.5589323300508715,3.1426179019390807,3.0984566502830333,2.0884830896817523,2.0231014963208516
2025-01-27,53.329280462486096,19.267386242415206,7.563574632087267,4.927679196155125,4.5594797031463274,3.1425998784138742,3.0984388800311997,2.0884711118248243,2.0230898934400847
2025-02-03,53.32943338982516,19.267441493678366,7.563596321435638,4.927693326795192,4.559492777935496,3.1426088901506355,3.0984477651316378,2.0881903401840427,2.023095694863832
2025-02-04,53.33318040665116,19.26589457808006,7.562989066698017,4.927297699504804,4.55912671218147,3.1423565810563985,3.098199001579924,2.0880226866733,2.0229332675748597
2025-02-05,53.333639189328686,19.266060307155882,7.563054125041576,4.92734008510443,4.559165930700678,3.142383612235769,3.09822565290697,2.0871804282748574,2.02295066925115
2025-02-06,53.33715678543265,19.267330991468924,7.5635529428632875,4.9276650655961,4.559466628432145,3.142590866728798,3.098429994981719,2.0807226324467702,2.023084092049609
2025-02-11,53.34572330777901,19.270425532525117,7.548993457978772,4.928456501725132,4.560198927923045,3.143095600698657,3.098927636239528,2.0807700139674017,2.023409021163338
2025-02-12,53.34599091980693,19.270314996085133,7.548950156451211,4.928428231771498,4.560172770319299,3.1430775716936594,3.098909860584907,2.080758078532485,2.0233974147548834
2025-02-19,53.332033512441,19.26506597546779,7.546893905942667,4.927085782444389,4.558930629705877,3.1422214321350133,3.098065751822139,2.106856746357156,2.02284626368396
2025-02-21,53.316746257875515,19.259543778986774,7.544730641564383,4.925673467749795,4.557623844112066,3.1413207363285616,3.0971777129327593,2.1349171315060795,2.022266428944065
2025-02-24,53.31795055535651,19.259046936581868,7.544536008599069,4.925546399140093,4.557506270154066,3.1412396990326044,3.0970978144034396,2.1348620566105336,2.02221426012182
2025-02-26,53.32009080590239,19.258991733452575,7.544514383333907,4.9255322808103745,4.557493206755408,3.1412306951466995,3.097088937043534,2.134569302560222,2.020488654994898
2025-02-27,53.320320896998254,19.257832540835835,7.544060281401101,4.925235814581381,4.557218892681794,3.1410416254653954,3.0969025242406785,2.134154205969097,2.0232332178264647
