date,THE HONGKONG AND SHANGHAI BANKING,ABCI SECURITIES CO LTD,BANK OF CHINA (HONG KONG) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,HANG SENG BANK LTD,HANG SENG SECURITIES LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,CITIBANK N.A.,THE BANK OF EAST ASIA LTD
2024-03-19,58.33049365292713,8.2257085582007,4.920517923211145,8.985178581607158,8.523963744558477,0.0,2.044245666897485,2.239898535159247,1.6429785169261528,5.087014820512504
2024-03-20,58.34350595963747,8.256194284270117,4.962338750392541,9.037880136196836,8.543537739777438,0.0,2.054235026302996,2.184927973730084,1.511512059124781,5.105868070567735
2024-03-21,58.53533281139471,8.262654428431189,4.990522842522056,8.983952642129008,8.503228470541286,0.0,2.0563113879145143,2.1870466476315835,1.370041908369995,5.11090886106566
2024-03-22,58.472470970093006,8.23906704715392,4.972422710113593,8.88243649474527,8.448076568538104,0.0,2.0504412403545924,2.2024616748363486,1.6363045332935195,5.096318760871645
2024-03-25,58.58642744233813,8.24539397656738,4.967851086526168,8.809568029050492,8.401906902621374,0.0,2.0479795458832877,2.179813765430109,1.6612741873569308,5.099785064226134
2024-03-26,55.76520451509872,7.908151451266068,4.727291983086452,8.998636437575481,8.541918819354299,3.5189730883073906,1.9653925981835167,2.0934290612752102,1.590747233061774,4.8902548127910865
2024-03-27,55.771223618664045,7.909510039518206,4.723340520812544,9.00152357217308,8.544265007081291,3.51957763357019,1.9655452507808389,2.0879862328145387,1.5859331859089387,4.891094938676328
2024-03-28,55.8443844607671,7.9179225334440915,4.736651509397436,9.002578755002826,8.42205247570748,3.52332102921874,1.9674043012943936,2.0906101588494606,1.5987777067570486,4.896297069561423
2024-04-02,55.89450224735929,7.932045017222307,4.769137213348594,9.109633854643608,8.181843721513806,3.5296052589356157,1.9737425768426415,2.110228301942801,1.594231655470013,4.905030152721322
2024-04-03,55.81057758028544,7.919813169274946,4.766135840861299,9.179265906918971,8.228825971929869,3.5241623252725103,1.9748666916705138,2.1070667785088353,1.5918195314339225,4.897466203843695
2024-04-05,55.63525053317072,7.921632698552496,4.792382237623745,9.22250636864687,8.302835719450794,3.5249719802975235,1.9734213121171358,2.1075045450367815,1.6232192053439038,4.896275399760028
2024-04-08,55.65497068898867,7.930693367439673,4.778294585102049,9.286151276002567,8.335704056734102,3.5290038011563585,1.9849065809712982,2.1096832219331225,1.4886239759225677,4.901968445749596
2024-04-09,55.60753764242272,7.923445736894119,4.76906319569435,9.27766493180536,8.328086298671696,3.5257787469827035,1.9777646883162983,2.1081258832441363,1.5850441969423983,4.89748867902622
2024-04-10,55.60000077155043,7.932679122779082,4.772950880364564,9.305777631577048,8.418128203362766,3.5298874235354196,1.9769617022040036,2.111742132561684,1.4506244146293348,4.901247717435667
2024-04-11,55.57967613146811,7.931162526886938,4.761418480644516,9.331220688552627,8.452227602002985,3.5292125679559354,1.9777431168748798,2.10809214776411,1.4242985501493193,4.904948187700573
2024-04-12,55.54610325361954,7.929505703933254,4.760191991548028,9.274328414348506,8.469749927573273,3.528475314070241,1.9818737730733011,2.0936030555182263,1.5146560241124989,4.901512542203131
2024-04-15,55.43251790288169,7.914453499288472,4.721302529432907,9.318642516968227,8.627166061335226,3.5217773767088874,1.9819064203763832,2.2923214328276242,1.2963157057106711,4.893596554469911
2024-04-16,55.37353190963977,7.90752363912323,4.69708874662844,9.336606975008298,8.652671500466017,3.5186937241539886,1.9999604434507046,2.173335057733545,1.4510450763848148,4.88954292741119
2024-04-17,55.445161451485234,7.925513135497806,4.713984385316498,9.384818680075256,8.463168240055225,3.526698699021308,2.004616214688968,2.092210798422379,1.542930121820996,4.900898273616327
2024-04-18,55.31373140318359,7.908556512354268,4.671905680444216,9.399052098377364,8.464252103451319,3.519153332587901,2.00055855582937,2.2862282319537917,1.5461492725080543,4.890412809310133
2024-04-19,55.22028019708015,7.900048568299995,4.66323043404353,9.420444416653009,8.60097809412327,3.5154598497768195,2.0016860884511862,2.2708231032655823,1.519033520236664,4.888015728069788
2024-04-22,55.18695011996437,7.895696211604357,4.6390086830334525,9.4429088790521,8.680264775240715,3.513523085074281,2.0019683346169974,2.266767356309939,1.4875897709821955,4.885322784121594
2024-04-23,55.21386748150772,7.894806408976379,4.648180014345206,9.456339735438611,8.731819468570288,3.5131271298613687,2.00418933544362,2.2665119037828148,1.3856938502991645,4.885464671774826
2024-04-24,54.70850706000776,7.9838107059342995,4.697874956138776,9.59646674570691,8.793007099166553,3.552733346166,2.0249168050354096,2.207968706798974,1.49487250152544,4.939842073519881
2024-04-25,54.785046167526474,7.987263244783917,4.6934147855616155,9.629852807669712,8.758466321777846,3.5543047262887493,2.027193558141318,2.2125196651381667,1.4099604520673599,4.941978271044847
2024-04-26,56.60841890263942,7.9786087501582355,4.689542262300889,8.99133592691411,8.335355153457256,3.5504535058883455,2.038059718496154,2.367700460665262,1.358283885120313,4.082241434360011
2024-04-29,55.399749448761796,7.946837736906752,4.694287621636638,9.360536198200203,9.320528346633777,3.5363155140508447,2.0359847897964047,2.3342024557381076,1.3046427036306496,4.066915184644828
2024-04-30,47.31769706884448,6.778458288393044,4.03617726547362,7.776977921828916,7.396719908007207,3.0163906701234975,1.7370812304085523,2.011667448631825,1.4221572230542816,3.473893953634007
2024-05-02,55.85210006229919,7.932504829529242,4.716204353738627,9.107495783023431,8.481455745138817,3.5297310291376736,2.0203669107401576,2.30893878610935,1.9927409808849483,4.058461519398559
2024-05-03,55.98848763271279,7.894810092548038,4.697164090850497,9.02190222978055,8.430150744345095,3.512855285546459,2.009138091849252,2.1036648757113325,2.3020766793001126,4.039750277355871
2024-05-06,56.15310360958659,7.915719234674033,4.724736000630717,9.046589826290523,8.453219067941827,3.5224678873768385,1.9972328376851307,2.1138646969970885,2.022725008187018,4.050341830630236
2024-05-07,56.12413191367737,7.924764133374648,4.732822305640654,9.056926914575108,8.462878140970682,3.5264928362504584,2.002990300659845,2.095381821369276,2.0186416786756656,4.054969954806299
2024-05-08,56.11462470902651,7.922316300025406,4.828083556370743,8.922385781336864,8.461514823091902,3.52540355881265,2.0254869579730777,2.110753203978005,2.0315445691367904,4.057886540248053
2024-05-09,56.15848287408048,7.92258540325642,4.838537477984436,8.827027898213442,8.338161034517293,3.5255233088267084,2.0255557592004116,2.113798961267751,2.1935073530220373,4.056819929631032
2024-05-10,56.23544357777466,7.930498844907456,4.859878597892538,8.911893489839711,8.334433062810822,3.5290447631971853,2.0290164840748472,2.0957388530358534,1.9877224758139067,4.086329850653021
2024-05-13,56.33173732049145,7.941123490859536,4.847908990964126,8.879442681174162,8.188793565241596,3.533772694174955,2.0313168977092033,2.101286121313845,2.06595447852926,4.078663759541869
2024-05-14,56.421992847411516,7.949374570891391,4.930291438406949,8.607269340912767,8.319641448088815,3.537444396465894,1.8203095483501328,2.1004016415118136,2.230698517889422,4.082576250071302
2024-05-16,56.377843201824696,7.943945316677762,4.957129051262781,8.67956579549963,8.246792878398127,3.5350283969776686,1.808708007016616,2.154613988923531,2.212172693998403,4.084200669420785
2024-05-17,56.457638341767336,7.929578761245347,4.903931144181339,9.30343885899645,7.949186282690249,3.5286353291258896,1.8152897090584814,2.0886335689313746,1.947502697011648,4.0761653069918795
2024-05-20,56.648013717646194,7.951977903029213,4.90171892514753,8.716844738055102,7.715722522177187,3.538602870330845,1.7840043221307007,2.193896890918059,2.4713029468776373,4.0779151636875355
2024-05-21,56.50485431818781,7.9244116006162715,4.8616051785670935,8.595021476280241,8.157196424772803,3.52633596038311,1.742882858398319,2.1894423551919613,2.453746760370316,4.044503067232074
2024-05-22,56.5749430178071,7.913540091621519,4.898153611844324,8.765958198049665,8.313926750039977,3.5214981761987487,1.7477333679728209,2.144608742904224,2.0737891022671846,4.045848941294445
2024-05-23,56.76576707398488,7.91506893917559,4.91566849176243,8.77232610535107,8.280081728255846,3.5221785081122814,1.7536247355483785,2.2438191434409824,1.7854826333530704,4.045982641015463
2024-05-24,56.470234855393954,7.88338310370779,4.878289197081232,8.737807716956143,8.16018256528131,3.508078420096132,1.746835052193162,2.2444245255420725,2.3414859714162453,4.029278592331958
2024-05-27,56.60306364195554,7.902771395330794,4.878718314293715,8.575061839462023,8.292770679866646,3.516706143314759,1.7675354129892955,2.07249248715511,2.3509525920494587,4.039927493582661
2024-05-28,56.74780249229872,7.914724857873121,4.917937619143133,8.367975748756969,8.128158197599667,3.5220253931137995,1.8318524964767466,2.0722095677057175,2.4506275714897687,4.046686055542361
2024-05-29,56.843606030203155,7.921458691929412,4.942316583863862,8.375558391180718,8.266710315023115,3.5250219261538187,1.8441568859994608,2.0939821186599135,2.3114486015344267,3.87574045545212
2024-05-30,56.75778362054945,7.928308007460444,4.873343734557437,8.350813063614183,8.454006816554212,3.5280698480536867,1.8586390718900538,2.0757658672663313,2.2941783427626277,3.8790916272915728
2024-05-31,48.464557894074524,6.778458288393044,4.074327659420566,7.20849338021491,7.277260073354443,3.0163906701234975,1.6024755811355325,1.8175214363320997,1.943214506006929,3.3178906659122807
2024-06-03,56.91588758163435,7.946809528965354,4.678125850016442,8.459609275522045,8.46950665314723,3.5363029616137514,1.8825388196135922,2.054054426138186,2.1639096953237997,3.8932552080252565
2024-06-04,56.10487627410905,7.939075769816985,4.5849083816708065,8.599878333797244,8.528992946385658,3.532861465340171,1.8860452050037284,2.226289401175768,2.7062132532423404,3.8908589694582525
2024-06-05,56.17285675885165,7.946923222334934,4.611233505746747,8.482870984163386,8.572970936168758,3.5363535547729428,1.846274848884566,2.1901094624293678,2.745422998470126,3.8949837281775186
2024-06-06,56.2476297405812,7.956993048944995,4.628010197373387,8.399637193607544,8.675816162795154,3.5408345930480265,1.84656718014867,2.1812973470089334,2.628645839369005,3.8945686971230726
2024-06-07,56.30686920671689,7.9647210517711855,4.637441577583875,8.358802100845875,8.744691841477959,3.544273527777996,1.852226023306283,2.0843516956874586,2.608271788807748,3.898351186024725
2024-06-11,56.43687933139836,7.987779971353201,4.642040126143657,8.450258755499272,8.458385621053079,3.5545346678383285,1.886079197884423,2.090813530222108,2.5777531054442875,3.915475693163284
2024-06-12,56.37967069623209,7.9790804987481145,4.645102505632695,8.492563001326053,8.411149579010178,3.550663432391485,1.884818212770615,2.0885364300649,2.657204286139366,3.9112113576845013
2024-06-13,56.383078152849656,7.977300219119905,4.650782955744831,8.545382559480345,8.451113324308542,3.549871214068044,1.8973182976922711,2.08807043917036,2.547443815779557,3.9096390217864965
2024-06-14,56.36895307181252,7.974668404279534,4.656468637433771,8.575017429642577,8.45746456613676,3.5487000654982315,1.905178909117815,2.110266456276013,2.4995962244490673,3.903686235353713
2024-06-17,56.50698700491221,7.995439866410632,4.670607539067764,8.614930952294758,8.512826958764444,3.5579432948449923,1.9092062729395813,2.1117821856347616,2.206421834927422,3.9138540902034302
2024-06-18,56.50653404485732,7.997850103247815,4.665000749534316,8.595127497775055,8.502158666009182,3.559015841963991,1.9015616402337694,2.1092925447636057,2.249032929548754,3.914425982066194
2024-06-19,56.51886587971212,8.001461530163642,4.682359505263974,8.63985291019446,8.634893581194255,3.5606229145446964,1.9143039649974078,2.110071886552278,2.021140356770418,3.9164274706067475
2024-06-20,58.60116921888324,8.004176541957442,4.6990653429717835,8.649149609138181,8.627854700115286,3.561831085473197,1.9243139156308375,2.1089157845924746,1.9714672092792325,1.8520565919583276
2024-06-21,58.68086110547945,8.0149718264883,4.712760826551264,8.667938271246319,8.496130741293687,3.5736647180341135,1.9269092502211018,2.1114367235860696,1.9584288084691683,1.8568977286305244
2024-06-24,58.7096911776921,8.017584143174533,4.722547804349891,8.646807527323014,8.53485714468521,3.574829481201848,1.9250995064858185,2.1198109440632265,1.8912693244309764,1.8575029465933746
2024-06-25,58.76323944162832,8.002694885210982,4.718363423946061,8.577498939667723,8.55742459924724,3.568190753454084,1.926203785057035,2.1082151624295182,1.9241155857199612,1.854053423639078
2024-06-26,58.661840052444724,7.989076621228408,4.722759984562335,8.543329483353212,8.570843855975077,3.5621187284278,1.9345109442773158,2.191043276177176,1.9735786907191428,1.850898362834802
2024-06-27,58.67054011469634,7.989720667849736,4.719823773643382,8.525331222966239,8.558267040378938,3.5624058918436217,1.9129432723719018,2.100321724796229,2.1099257390775645,1.850720552376059
2024-06-28,58.6395377801581,7.9886871637506,4.716877673091998,8.597285109406315,8.545155155306107,3.5619450796018595,1.9126958250836175,2.1168481229285643,2.0704869368135417,1.8504811538592958
2024-07-02,58.603278758452404,7.9839700565027805,4.715331214835004,8.69626693522066,8.564898591030673,3.5598418457904812,1.9139006214096619,2.103507064170016,2.009616418622186,1.849388493966137
2024-07-03,58.62509215068016,7.985252427611302,4.727768422878912,8.571597083160125,8.618568576055099,3.5604136212733097,1.915982299835987,2.146000206419634,1.9996396726198815,1.8496855394655953
2024-07-04,58.67002932968778,7.987596297966442,4.725139506302663,8.5848085166935,8.5778961693086,3.561458691296404,1.9157974075349489,2.1244370388128533,2.0026085741833044,1.850228468213507
2024-07-05,58.76209992159722,7.997423610976721,4.702801915640899,8.52246783643552,8.575028900074225,3.5658404311874725,1.8993559247693235,2.1947493829939044,1.9277272318874452,1.8525048444372645
2024-07-08,58.662901495167006,7.983586146631088,4.6962987944708585,8.556037377244294,8.582272437429314,3.5596706704959105,1.9161426714249394,2.133472883002402,2.060317958169333,1.8492995659648535
2024-07-09,58.65188022688933,7.979970302647449,4.7308002554431505,8.555195194366515,8.617393586480455,3.5580584609523234,1.9140616597927664,2.088879082986008,2.0552992302761166,1.8484620001658851
2024-07-10,58.643621177563865,7.978065931040648,4.746371736578755,8.58711425666725,8.625086806374044,3.5572093518389565,1.9250339649354409,2.0888937272012726,2.0005821719007413,1.848020875899019
2024-07-11,58.597714356537125,7.976846139775909,4.759358853402467,8.599514150445101,8.660288926105341,3.556665479059297,1.9292172909110863,2.145561779457213,1.9268614870975425,1.847971537208922
2024-07-12,58.58903243624529,7.988060539775607,4.77142128096042,8.56611057750656,8.686943564038636,3.5616656844848977,1.9260910469724846,2.1482301852157817,1.911875141857903,1.8505695429424138
2024-07-15,58.57983428587483,7.988246652342316,4.774666380023157,8.419691069507596,8.625163312306924,3.5617486671737497,1.9202973160839638,2.1482802364931426,2.1361303063878725,1.845941773806448
2024-07-16,58.70084109640625,8.0049601616023,4.737802849237556,8.302504323847915,8.600521817632071,3.569200780499906,1.9272170901805659,2.1261748234472075,2.1806922490297294,1.850084808116494
2024-07-17,58.633503835987476,7.995726459021718,4.725278164004678,8.2964806015111,8.59555691047882,3.5650837158559607,1.9275437723786906,2.1346767445916948,2.277731530610682,1.848418265559183
2024-07-18,58.47957469650036,7.9773555916971866,4.703273236398487,8.263238593925966,8.544742197712246,3.556892630245355,1.9226486235335776,2.2259994491354633,2.4821036147941666,1.8441713660571981
2024-07-19,58.445920445474876,7.973629687913696,4.692730939749701,8.230519290695701,8.500795049924413,3.5552313479374305,1.9089292005445389,2.130551150319181,2.7183828600801836,1.8433100273602805
2024-07-22,58.487002719861266,7.974554817373256,4.695560218323026,8.235064642541316,8.500662251971839,3.555643838783415,1.906586097781058,2.1376994060782355,2.6637021124059665,1.8435238948806145
2024-07-23,58.25709564315059,7.968300860918147,4.704690639192701,8.256375350637773,8.536720772520832,3.552855364411255,1.9027612674278704,2.166307885640126,2.812814084454102,1.8420781316466066
2024-07-24,58.30260300912725,7.9751120755092035,4.727131816826634,8.26590430685161,8.558893490752752,3.555892305500752,1.9107763176602965,2.0903307263260205,2.7697032319830868,1.8436527194623953
2024-07-25,58.32342969393592,7.9756330798345445,4.727160823979477,8.248816241005876,8.557680499057561,3.556124607599339,1.9109011463419292,2.0951307949380946,2.761349950265859,1.8437731630413907
2024-07-26,58.34764416241166,7.977566543663116,4.738895522437714,8.275491877956599,8.614004831405019,3.556986688167723,1.9220930625071357,2.1005832182159945,2.622513960193502,1.8442201330415335
2024-07-29,58.33706996542627,7.975821102178935,4.7496576399395325,8.279044415050208,8.626250909214653,3.556208441807731,1.9258697784307892,2.099897438232977,2.6063636804662167,1.8438166292526834
2024-07-30,58.26969039349541,7.967328962823654,4.756014214128153,8.314113946401442,8.667426286956552,3.552422020663454,1.925682698345183,2.1711215930252656,2.534346431810065,1.8418534523508192
2024-07-31,49.57558340463501,6.778458288393044,4.0467662066201315,7.093869013321813,7.374365778364156,3.0223359173689905,1.6387320967549353,1.7720820305397442,2.1743073762187137,1.5670153521146997
2024-08-01,58.28157521458183,7.9690877944874,4.765870930717705,8.379647195306706,8.681408247153731,3.553206237351642,1.9109172377742119,2.0852466383672623,2.530081500229244,1.8429590040302672
2024-08-02,58.370115946235316,7.981069613652774,4.7729035938555455,8.283372458186465,8.659694235667116,3.558548614759339,1.9114570283849823,2.1919823733903443,2.4251261745984602,1.8457299612696594
2024-08-05,58.37005786677268,7.979434885704545,4.761661368396136,8.301971748757566,8.658760339887749,3.5578197326473813,1.9089659331312914,2.1923732310405497,2.4236029852723973,1.8453519083897034
2024-08-06,58.39569074145474,7.982734820001494,4.760643272799743,8.328930088185214,8.664955103483694,3.5592910863868754,1.9102221615619042,2.1943534600547987,2.3575309696196247,1.8456482964519052
2024-08-07,58.44585642115133,7.965664075609324,4.793034038753877,8.302316003010207,8.705950620020511,3.5516796913295323,1.9110277962250077,2.0888095389311836,2.3934945920931776,1.8421672228758443
2024-08-08,58.47164051914384,7.965147496409843,4.78871786124545,8.311604660811314,8.699843751999435,3.5514493622779497,1.912068209344026,2.092166786122881,2.3653135956746176,1.842047756970645
2024-08-09,58.44473783107178,7.960828890611149,4.787238641697067,8.315058009750937,8.642899345920691,3.5495238097609856,1.9112642519658825,2.1801263359374436,2.367273862134488,1.841049021149581
2024-08-12,58.694811528987714,7.909913652051593,4.7588870905427605,8.262154725607148,8.598583220519016,3.5274695582001114,1.8968665507867066,2.067853604527039,2.454000879766527,1.8294591890113903
2024-08-13,59.00867882422639,7.947411301808392,4.782283479846255,8.291795839064827,8.533858487373653,3.068059398828049,1.9077176187296783,2.0792829014169008,2.544127877891202,1.8367842708146536
2024-08-14,59.04968323071051,7.948987119846171,4.783138755629976,8.307709085287463,8.5508422744177,3.0686677357012835,1.9073986928409576,2.14704368064364,2.3979400971646396,1.8385893277576708
2024-08-15,59.114772236411405,7.9503102921244535,4.783407226429745,8.307278975477116,8.568768526386505,3.069178539910414,1.9077161945598493,2.178686845227869,2.280985787863468,1.8388953756091717
2024-08-16,59.122530546559126,7.9513226699153154,4.785836535674027,8.293226599974401,8.569580699798635,3.0695693634224317,1.9063318663279274,2.1806380214068555,2.281276244369951,1.8396874525513283
2024-08-19,59.1457988248792,7.945356118003799,4.785218632585223,8.283008095101723,8.568771642092415,3.0672660051368776,1.9051488194589283,2.181621938482187,2.2795029452650173,1.8383069789946278
2024-08-20,59.22172183335957,7.935490575088861,4.745451075368571,8.305017961188234,8.559152828571314,3.0634574603774247,1.9027832455112577,2.182857107107641,2.2480435125980063,1.8360244008291244
2024-08-21,59.28413253075585,7.940304153670066,4.743779616875506,8.25503789065108,8.55645186462258,3.0653157189281943,1.9046338800983984,2.1870133433995385,2.2261928885916804,1.8371381124071013
2024-08-22,59.26402964377093,7.935709894246281,4.759317120311717,8.289378125578542,8.563426328762903,3.0635421274692254,1.8969428233682357,2.191548145116743,2.200030646950695,1.8360751444247196
2024-08-23,59.318048724232575,7.932407881965011,4.757714806583332,8.283285159493543,8.53778512684918,3.062267401721447,1.8947620436390606,2.1937438696502873,2.187503147332497,1.8324818385330706
2024-08-26,59.430679834601996,7.938485226166665,4.761638395066104,8.278815957367673,8.53569254835006,3.0646135308306275,1.8973741460296945,2.1909220520155435,2.0664535767500243,1.8353247328216087
2024-08-27,59.474622268001966,7.9437450018415445,4.759405255377244,8.2823039332026,8.537260533128286,3.066644041594726,1.8986312828883154,2.0964107880580864,2.104436138099726,1.8365407578075068
2024-08-28,59.48522895548217,7.946228829222705,4.7599176860592785,8.247630160962332,8.554194131251329,3.067602911049501,1.8989926256362188,2.0973915299277097,2.1059304841404622,1.8368826862682857
2024-08-29,59.7541946833736,7.951937253869248,4.765243481704127,8.297168865465897,8.526675808815684,3.069806620562477,1.9010077786349846,2.0788767988964096,1.8168864396708049,1.8382022690067719
2024-08-30,59.681321259808264,7.944839181647745,4.764892145095292,8.343789844227024,8.507543862382471,3.0670664443760765,1.9013549195140547,2.175784564570777,1.776846328714862,1.8365614496634357
2024-09-02,59.645991348063966,7.941836023763534,4.755614576293092,8.384844364045563,8.509528999336831,3.0659070899117213,1.900868392681506,2.081158404908096,1.8783835735652403,1.8358672274304502
2024-09-03,59.70043622259158,7.938041361470521,4.754595524782646,8.27496474740555,8.479052788163354,3.064442179027997,1.8996816533137184,2.084155728670739,1.971078630830778,1.833551163743114
2024-09-04,59.61280008373614,7.926370374565293,4.751359142879165,8.3812151078118,8.482854188146643,3.059009710418372,1.8988815499803098,2.1707043556056007,1.884467014963356,1.8323384718933196
2024-09-05,59.66394040261247,7.931597734098242,4.753936083859373,8.355715808148949,8.432702649476868,3.061027095780839,1.900133842783089,2.178999799804067,1.8883997032138715,1.8335468802222281
2024-09-09,59.73162055604657,7.927586535587514,4.748936071764418,8.361780746732947,8.458382818235041,3.0594790612309892,1.8991265455314548,2.0904275257478995,1.8915238605250855,1.8311362785980752
2024-09-10,59.75508462520606,7.930331433609935,4.746685275897898,8.332124094836384,8.44781777115474,3.060538394735217,1.89978411119482,2.10164490741813,1.8942190830681684,1.8317703028786485
2024-09-11,59.720190453678455,7.924544388826359,4.741205818675855,8.410468719192576,8.457639146863588,3.0583050110613486,1.9019656719061446,2.1094248733767267,1.8442932211451837,1.8319626952737633
2024-09-12,59.86873417557076,7.939927653323981,4.825418217570062,8.300654951815666,8.329578550382612,3.064241846365835,1.9146180811468727,2.1245227642216853,1.7967848262274422,1.8355189333750868
2024-09-13,59.77626462340056,7.930929880299015,4.823131024113348,8.268618020823686,8.317171295387366,3.060769352178101,1.911057165068706,2.1583330565866246,1.7945212139034465,1.9592043682391511
2024-09-16,59.78042573323714,7.934459112467053,4.8185965123169865,8.249842659257828,8.315397870581252,3.062131382333415,1.909634254917077,2.1878724235107976,1.8175194633921157,1.9241205879863381
2024-09-17,59.80813595704804,7.938434802627836,4.829505368206693,8.243625254262344,8.263259896078102,3.0636657132103164,1.9283858959935885,2.1989484751591415,1.826483613541581,1.8995550238723544
2024-09-19,59.80242535915381,7.93773843078332,4.8290353029651785,8.242902110636864,8.26253503007131,3.063396963690199,1.9282167349843065,2.204882164767766,1.829479510995236,1.8993883919520047
2024-09-20,59.80616320627819,7.9381298301482435,4.825642191464538,8.243308557218516,8.262942444726207,3.063548015735634,1.9220456784857547,2.2049908845859547,1.833747143079933,1.8994820482770192
2024-09-23,59.8700544214537,7.935678103226977,4.806287202796477,8.21361771220323,8.140117777418416,3.0626018252215603,1.9179719355282534,2.204653234191344,1.9586138729522344,1.8904039150078065
2024-09-24,59.90600829241228,7.928480091392337,4.8154182685007925,8.179093715522706,8.120866326974989,3.0598239095984745,1.9183184223178738,2.202699875359662,1.9790720033361697,1.890219094584715
2024-09-25,59.18839207710822,8.107074074135918,4.938157084425851,8.336170630024068,8.28232007225939,3.128748360717738,1.955651693127605,2.1056619973204347,2.0250265466125206,1.93279746426825
2024-09-26,59.36575457147112,8.114272986189661,4.954356057146969,8.291430091968722,8.194450971892822,3.1315266237607458,1.9596656670550983,2.006662109231606,2.069334557183259,1.9125463641000011
2024-09-27,59.421934091148486,8.11304162792009,4.992416787123136,8.260854823686902,8.177695039458742,3.131051407902085,1.9712279219682427,1.9741942547165523,2.043620127049673,1.9139639190260844
2024-09-30,49.807713403411285,6.778458288393044,4.0889926818960785,6.814997282526572,6.641316792994913,2.615998085630387,1.6361434964692663,1.7337061928172495,1.8888077252542708,1.5652714129226883
2024-10-02,59.72244848524814,8.104836843424973,4.843945353368543,7.994079730088363,7.8303452814565615,3.1278849503362114,1.997953093812949,1.9721874286782162,2.5473679696149696,1.8589508639710726
2024-10-03,59.840330572378534,8.110060526072841,4.9566962545100814,7.887270758268404,7.660977162284318,3.129900916685103,2.0226194163374687,1.9760200308793638,2.5468705228384647,1.8692538397454213
2024-10-04,59.91131819090134,8.077303224665613,4.81335924582884,7.855413325801852,7.630033751051807,3.1172589508979174,1.7894008975800604,2.021974884013322,2.8487445498698363,1.9351929793894076
2024-10-07,60.37085495142506,8.060368572455136,4.793531188290738,7.8388980462803115,7.613992311227946,3.1107052024470243,1.821175085062005,1.96757648827132,2.471790497118021,1.9511076574224475
2024-10-08,60.390066625871505,8.04849505753735,4.775710157586921,7.827350773713945,7.602776341327982,3.106417035597685,1.8155275261099433,1.985384882771943,2.4680366809364465,1.9802349185462804
2024-10-09,60.33456802650701,8.040750979469191,4.716265032662219,7.819819475623412,7.595461123625655,3.1034281120953464,1.8126522930606133,1.960013815932778,2.670635138698595,1.9464060023251888
2024-10-10,61.0767845420769,8.096641640993182,5.004365264757568,7.150782851190211,6.951234708147344,3.1249998098907446,1.9212149139349723,1.9750106551666207,2.7202827047352485,1.9786829091072016
2024-10-14,60.861802123544514,8.107135979655194,5.098169294443407,7.0438646508956735,6.828793860743286,3.1290502307661936,1.9177084936473667,1.9907013724354474,3.0362172256487256,1.9865567682201941
