date,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,MERRILL LYNCH FAR EAST LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,HUATAI FINANCIAL HOLDINGS (HONG KONG),CHINA INTERNATIONAL CAPITAL CORPORATION,UBS SECURITIES HONG KONG LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD
2024-05-10,0.0,20.08198789421544,24.043437228711774,12.667997426192109,11.680493396750963,17.226904075714376,0.0,0.0,14.299179978415335
2024-05-13,0.0,20.093148969693935,24.05864696823915,12.675037987922344,11.644000683788478,17.236478365752923,0.0,0.0,14.29268702460317
2024-05-14,0.0,20.091900741182076,24.05530552158475,12.674250588006617,11.643109436515827,17.287959534137343,0.0,0.0,14.247474178573388
2024-05-16,0.0,20.09608460467065,24.061826102553802,12.676889827318183,11.665182059252,17.291559515225174,0.0,0.0,14.208457890980192
2024-05-17,0.0,20.025471308359784,24.07990188196974,12.686412989160603,11.695792830983445,17.304885437008593,0.0,0.0,14.20753555251784
2024-05-20,0.0,19.900553539113126,24.08350419030364,12.684238658937494,11.812921459865672,17.314689814595678,0.0,0.0,14.204092337184393
2024-05-21,0.0,19.930023323931994,24.11580273422253,12.703022145695057,11.706224977273541,17.349249087454087,0.0,0.0,14.195677731422792
2024-05-22,0.0,19.79226784019508,24.179329317178468,12.73860006244597,11.714400755345492,17.38252936016133,0.0,0.0,14.192872664673658
2024-05-23,0.0,19.29755824983089,24.333152768697076,12.812129327184666,11.805609194007086,17.48286413767895,0.0,0.0,14.268686322601337
2024-05-24,0.0,19.29493846710999,24.315594860360896,12.810389988217802,11.83183672602204,17.480490712772713,0.0,0.0,14.266749245516564
2024-05-27,0.0,19.294006941324973,24.313779436350647,12.809433553069955,11.84283121977114,17.479185603737417,0.0,0.0,14.260763245745869
2024-05-28,0.0,19.292467781029938,24.3145313823636,12.80965091215354,11.842862490170685,17.47948220231446,0.0,0.0,14.261005231967777
2024-05-29,0.0,19.27400562531382,24.29311934912015,12.789070179946377,11.943124993001266,17.46296439133694,0.0,0.0,14.237715461281441
2024-05-30,0.0,19.2719161227415,24.271683294478088,12.788022494276227,11.971134919125591,17.46107122446103,0.0,0.0,14.236171944917558
2024-05-31,0.0,19.264508570095153,24.26235397970345,12.783107157925356,12.004970602527914,17.454359706855147,0.0,0.0,14.23069998289298
2024-06-03,0.0,19.21625450721329,24.20158123015011,12.751087817573135,12.225382022128223,17.41063973508464,0.0,0.0,14.195054687850602
2024-06-04,0.0,19.207527636405818,24.190590322808994,12.745634688493437,12.264906341042735,17.40273286626239,0.0,0.0,14.188608144986626
2024-06-05,0.0,19.122531521128522,24.21609212550557,12.758536931643185,12.295066549773123,17.404801780219465,0.0,0.0,14.202971091730138
2024-06-06,0.0,19.10572464097392,24.219903705891372,12.757696090812843,12.304226372116018,17.410414133545412,0.0,0.0,14.202035056660437
2024-06-07,0.0,17.884263990352697,22.665474209666375,11.942075429448712,11.525505859899347,16.297653857355535,0.0,6.39095124255732,13.294075410720016
2024-06-11,0.0,17.584797918945352,22.285948358235494,11.742109335499512,11.385085194372223,16.021955455013583,0.0,7.908633212625311,13.071470525308527
2024-06-12,0.0,17.576678677795023,22.2725492839526,11.736687776619629,11.43455077165271,16.014557808441886,0.0,7.904981643780519,13.059994037757635
2024-06-13,0.0,17.54754798363636,22.259261162808706,11.729685500992556,11.513802795858851,16.005003294429525,0.0,7.900265418781592,13.044433843492412
2024-06-14,0.0,17.829098591133075,22.616411261994134,11.917888438612644,11.758844867787465,16.261803754797874,0.0,6.378007271465301,13.237945814209503
2024-06-17,0.0,17.82628996670748,22.60884485656418,11.913901264221849,11.793100529365045,16.25636330720405,0.0,6.375873485150042,13.225626590787348
2024-06-18,0.0,17.82199784130343,22.603601311222313,11.911138138468463,11.821604232272117,16.252593058054398,0.0,6.374394763794506,13.214670654884774
2024-06-19,0.0,17.758547972884525,22.62102125627592,11.918321169897455,11.838836753162374,16.26239421100733,0.0,6.378238853032399,13.222639783739998
2024-06-20,0.0,17.750701676683313,22.60676603975113,11.913055273256415,11.9391722831414,16.22175596313934,0.0,6.375420742488713,13.193128021539694
2024-06-21,0.0,17.74641716499606,22.601309413017574,11.91017980244524,11.991190669648187,16.20001371872994,0.0,6.37388189826836,13.177007332894636
2024-06-24,0.0,17.70266737581479,22.59963372318602,11.90929676656346,12.047879423954496,16.198812629104406,0.0,6.373409330556054,13.168300750820775
2024-06-25,0.0,17.695046997315917,22.589905372127365,11.904170231274174,12.090154757997313,16.191839607420977,0.0,6.370665800985282,13.158217232878972
2024-06-26,0.0,17.691560002277704,22.585453793786925,11.90182438938199,12.109054801298997,16.18864883520211,0.0,6.3694103943146185,13.154047783737658
2024-06-27,0.0,17.675314793095644,22.582355193663968,11.890895583396041,12.179995108566636,16.1737836686103,0.0,6.363561706906119,13.134093945761288
2024-06-28,0.0,17.6124874689011,22.5720028891718,11.894736185351677,12.240176050162335,16.181370904582902,0.0,6.365617053146859,13.133609448683325
2024-07-02,0.0,17.323418523511034,22.201534772045495,11.699511129784486,12.077248696992827,15.915790484405878,0.0,7.879942150833068,12.902554242427211
2024-07-03,0.0,17.318405859691214,22.195309138608017,11.696230416606788,12.114607379655833,15.911482390306938,0.0,7.877732500381271,12.886232314749934
2024-07-04,0.0,17.30277775335609,22.17528012126257,11.685675753888301,12.19701074792411,15.897433460558647,0.0,7.870623645086326,12.87119851792396
2024-07-05,0.0,17.288354198637997,22.15679486006478,11.67593460214627,12.27901852368404,15.884645366530254,0.0,7.864062711782517,12.851189737154137
2024-07-08,0.0,17.279962687792278,22.146040280291697,11.670267276574267,12.3214424064519,15.877089776409328,0.0,7.860245612318964,12.844951960161563
2024-07-09,0.0,17.27526272749487,22.140016800267883,11.666938552670954,12.348071718314808,15.87292592137675,0.0,7.8581077117358875,12.838676568138846
2024-07-10,0.0,17.24166364825305,22.131075090345416,11.661827936459211,12.424851696101296,15.86618306551941,0.0,7.854769569299255,12.819628994022366
2024-07-11,0.0,17.233251469345966,22.12027737575916,11.65613815007975,12.474218587592386,15.858441981292126,0.0,7.8509372403408175,12.806735195589795
2024-07-12,0.0,17.227697422228218,22.11334642590316,11.652485930550109,12.505193099969974,15.853473053267422,0.0,7.8484773049877905,12.799326763093328
2024-07-15,0.0,17.185700381978446,22.10618104688474,11.648710180078375,12.58199414981512,15.848336058576654,0.0,7.845934165947475,12.783144016719186
2024-07-16,0.0,17.185408694387743,22.10596014268911,11.648512470114177,12.588106784521743,15.848067069658025,0.0,7.845800999327388,12.778143839301817
2024-07-17,0.0,17.18538217782502,22.106234627779884,11.64849449681386,12.588858846242651,15.84804261657274,0.0,7.845788893495167,12.777198341270676
2024-07-18,0.0,17.10057162261588,22.12265837443457,11.648530443469957,12.65786864758238,15.84809152281877,0.0,7.845813105196966,12.77646628388148
2024-07-19,0.0,17.068723074320843,22.102824229252867,11.646697446834848,12.728076658700207,15.845597689062213,0.0,7.844578498901236,12.763502402927784
2024-07-22,0.0,17.810175347813637,21.897798694459315,11.53866281977322,12.64333075254323,15.698614113269949,0.0,7.771812282001288,12.63960599013936
2024-07-23,0.0,17.78617784691196,21.86791818450564,11.522917806584953,12.770469716952668,15.677192663478781,0.0,7.761207302135929,12.614116479430063
2024-07-24,0.0,17.767790750551598,21.845311443342933,11.511005578905356,12.878943450275335,15.660985805847849,0.0,7.753183876992797,12.582779094084135
2024-07-25,0.0,17.759342198245193,21.83461923080487,11.505532116610688,12.930732776846018,15.653539035475092,0.0,7.749497252108164,12.566737389909976
2024-07-26,0.0,17.747404830166047,21.822119852391992,11.498785174837769,13.005399588496596,15.644359667207544,0.0,7.744952881087384,12.536978005812664
2024-07-29,0.0,17.741702960542423,21.814499802299174,11.4950908558923,13.033958192183718,15.63933346196677,0.0,7.742464589870068,12.532950137245544
2024-07-30,0.0,17.718749684510414,21.788807104527493,11.47834740989587,13.151660086440803,15.616553621552862,0.0,7.731187120264569,12.514694972807991
2024-07-31,0.0,25.78476662493838,20.683734129152658,7.938833513377795,12.516394303172513,14.824521671713617,0.0,7.339080938719866,10.912668818925173
2024-08-01,0.0,25.768550805299846,20.673178405055666,7.933840848744997,12.56895989631253,14.81519865657244,0.0,7.3344654533619424,10.90580593465258
2024-08-02,0.0,25.76795611731255,20.672557070511154,7.9336577511435245,12.570977634510506,14.815000988461868,0.0,7.3342961881777535,10.90555424988264
2024-08-05,0.0,26.200894360729126,20.55847465478233,7.890447768242588,12.474764496608714,14.734580244905565,0.0,7.294483193674766,10.846355281056908
2024-08-06,0.0,26.38864517856633,20.533239714180162,7.881312418560034,12.359446250790489,14.717520941439341,0.0,7.286037835859213,10.833797660604434
2024-08-07,0.0,26.388985490649585,20.533504514041464,7.881414057193993,12.358316024542702,14.717710740884446,0.0,7.286131797739327,10.833937374948484
2024-08-08,0.0,26.401324310631907,20.530062648479717,7.880092959394893,12.35624449981603,14.715243729872654,0.0,7.284910482298709,10.832121369506087
2024-08-09,0.0,26.401173014377093,20.535818895318243,7.8800478014877235,12.350872856804791,14.715159402236704,0.0,7.284868735162858,10.832059294612586
2024-08-12,0.0,26.401059543323946,20.535873898459208,7.880013933396998,12.351106303641522,14.715096157144009,0.0,7.284837425124968,10.83201273890935
2024-08-13,0.0,26.40098389649706,20.533379556274095,7.879991354831585,12.353792944434277,14.715053994050903,0.0,7.284816551915895,10.831981701996185
2024-08-14,0.0,26.428758733611417,20.52551854133143,7.875545899485623,12.356846492991618,14.706752574354057,0.0,7.280706861279597,10.825870896946256
2024-08-15,0.0,26.61912422087955,20.473552106147235,7.8538534143650685,12.3305213026439,14.666244142879902,0.0,7.260652806961184,10.796052006123158
2024-08-16,0.0,26.613765984605987,20.46900264647123,7.852272490744032,12.348596814052826,14.663291934508537,0.0,7.259191290311833,10.793878839305556
2024-08-19,0.0,26.81116504938677,20.41090287411957,7.830038998015805,12.324308846701294,14.621630871721376,0.0,7.238637090625537,10.763316269429644
2024-08-20,0.0,26.989324520494833,20.354186347556684,7.80490637333474,12.332570830841458,14.574840698487964,0.0,7.215402730075452,10.728768499208867
2024-08-21,0.0,27.098384344433036,20.323561558908736,7.793217487853658,12.314526226982961,14.553012935837065,0.0,7.20459670471429,10.712700741270252
2024-08-22,0.0,27.09830755480181,20.32350396732772,7.7930537172095455,12.314774704350086,14.553113383193272,0.0,7.2045762887988225,10.712670384318747
2024-08-23,0.0,27.098269160149393,20.32347517165961,7.7927593024363935,12.315182315571104,14.55309276339151,0.0,7.204566080884478,10.712655205907511
2024-08-26,0.0,27.097808432806687,20.323129630006928,7.79262680920354,12.316673141158844,14.552845330327893,0.0,7.204443588168571,10.712473068327537
2024-08-27,0.0,27.097770039568637,20.32310083539958,7.7926157683041675,12.316655690413148,14.552966395208772,0.0,7.204433380630261,10.712457890475436
2024-08-28,0.0,27.097539682424987,20.318677587910656,7.792549523564938,12.321509882128764,14.552984363696819,0.0,7.204372136007815,10.712366824266022
2024-08-29,0.0,27.096084464769778,20.318648799896653,7.792538482884567,12.322909249882027,14.553105427180016,0.0,7.204361928671976,10.712351646714982
2024-09-02,0.0,27.50273963095594,20.62358892935127,7.909488075209971,12.509288255655592,14.771516892264922,0.0,5.810256730765829,10.873121485796473
2024-09-03,0.0,27.504480001808655,20.618565997306174,7.909988586893195,12.510079842274251,14.77245163250515,0.0,5.810624403281247,10.873809535931324
2024-09-05,0.0,27.50416355436166,20.60322806084201,7.90989758005744,12.526187154101976,14.772281670935087,0.0,5.8105575502719295,10.873684429429893
2024-09-09,0.0,27.090288752086217,20.29985422004181,7.790871699103276,12.355969800768147,14.550134245218507,0.0,7.202820952821343,10.710060329960697
2024-09-10,0.0,27.086413533170727,20.29978300002473,7.789757228391915,12.365674488593232,14.54805287369951,0.0,7.201790601751382,10.708528274368506
2024-09-11,0.0,27.086336807356933,20.299725498230753,7.789735162884353,12.365922724297564,14.548011664434412,0.0,7.201770201736295,10.708497941059692
2024-09-12,0.0,27.08618335703335,20.299610495620083,7.78969103224425,12.366419191487289,14.547929246604593,0.0,7.201729402052835,10.708437274957596
2024-09-16,0.0,27.088600401604324,20.29164854457598,7.7903861479115575,12.368372573319503,14.549227435904314,0.0,7.202372050768728,10.709392845915595
2024-09-17,0.0,25.95150474530832,19.634938982157593,7.538261680694093,15.464854855979592,14.078362943945018,0.0,6.969277800814401,10.362798991100986
2024-09-19,0.0,25.955311181356084,19.637818936143724,7.539367354961557,15.452455666532302,14.080427887335754,0.0,6.970300019391253,10.36431895427933
2024-09-20,0.0,25.95328331477286,19.636284649904205,7.538778310545526,15.459061294900586,14.0793277953742,0.0,6.969755435726446,10.363509198776175
2024-09-23,0.0,25.939667721049403,19.628885758993203,7.5359377223529815,15.494752534740055,14.074022748502275,0.0,6.967129253581263,10.359604260780824
2024-09-24,0.0,25.929693678997438,19.617193437648737,7.531448796870226,15.539475349417458,14.065776223018961,0.0,6.962979149745441,10.353433364301738
2024-09-25,0.0,25.92266521087173,19.611876027404744,7.529407332421608,15.562369106387214,14.061963572508288,0.0,6.961091773919879,10.350626976486538
2024-09-26,0.0,25.921778048936677,19.61120484217958,7.5291496504462225,15.56525884983779,14.061482324198668,0.0,6.960853541639442,10.35027274276162
2024-09-27,0.0,25.92163610866217,19.611097456806807,7.529108422966912,15.565721190434726,14.061405327525936,0.0,6.960815425987783,10.350216067615664
2024-09-30,0.0,25.95153939449736,19.603181025854674,7.526069140382509,15.559437760489224,14.0557291462408,0.0,6.95800554679506,10.34603798574037
2024-10-02,0.0,25.933933135256787,19.59190835480123,7.521478813539504,15.6123075899735,14.046882717635562,0.0,6.9537616953183505,10.339727693475067
2024-10-03,0.0,25.930214855691368,19.58974960188841,7.520440077557342,15.625602575261214,14.042891777120737,0.0,6.952801362561538,10.338299749919386
2024-10-04,0.0,25.894117724581033,19.58548020464506,7.519010999055366,15.67977778943756,14.033797927098895,0.0,6.951480150125394,10.33633520505669
2024-10-07,0.0,25.878407058511034,19.586563917264932,7.5196894865908765,15.693907785473597,14.03205640893701,0.0,6.952107425791808,10.337267917430747
2024-10-08,0.0,25.835804201827894,19.612436905013496,7.529622665007539,15.660973071755702,14.048949310292723,0.0,6.961290853319678,10.350922992782968
2024-10-09,0.0,25.83654698881801,19.613000768358475,7.529839143879742,15.692637935255677,14.015263586331775,0.0,6.961490992484687,10.35122058487163
2024-10-10,0.0,25.926458353100834,19.597601591972044,7.522603269915527,15.664997212637354,13.99163584669411,0.0,6.955054189401884,10.341649536278245
2024-10-14,0.0,25.973203622021305,19.585248885489367,7.518774481183439,15.655258181525667,13.979300286279967,0.0,6.951640664893333,10.33657387860692
2024-10-15,0.0,25.97304562518185,19.584820487290198,7.518610019170905,15.656556259516602,13.979131219328464,0.0,6.9514886080897895,10.336347781422193
2024-10-16,0.0,25.976823536508785,19.587234782058577,7.5179625199283,15.653567551873934,13.978064040650393,0.0,6.95088994908271,10.3354576198973
2024-10-17,0.0,26.196229464297506,19.564407236774098,7.508854710010218,15.517877842228007,13.946911184773327,0.0,6.942595368264362,10.323124193652482
2024-10-18,0.0,27.567063991374173,19.565751562518148,7.505442284962547,14.15729131213667,13.94657775318725,0.0,6.939440281737131,10.318432814084083
2024-10-21,0.0,27.56687588533379,19.56589099722773,7.505391070983795,14.160470026685243,13.943616684409566,0.0,6.93939292991779,10.318362405442084
2024-10-22,0.0,27.566763022941775,19.565810891913326,7.505360342932027,14.160821464937545,13.943559597420856,0.0,6.939364519136369,10.318320160718102
2024-10-23,0.0,27.56638682164268,19.565680348095707,7.505257917909952,14.16335759659468,13.941868150075518,0.0,6.939269818211752,10.318179347469709
2024-10-24,0.0,24.68661826987442,17.521718935054825,17.16530886951571,12.686203088952414,12.48552986573018,0.0,6.21434742907109,9.240273541801363
2024-10-25,45.292889719653786,13.229807860762117,9.390196991239172,9.199062250314602,6.802593961285468,7.803161875061602,0.0,3.330331500566836,4.951955841116416
2024-10-28,45.29143620176397,13.229383296056188,9.391270996559534,9.19870154547347,6.804340442900634,7.80284596679186,0.0,3.33022462515118,4.9517969253031575
2024-10-29,45.27838838321869,13.225572098903069,9.389089297286706,9.196051530400359,6.830664994485875,7.800598077856346,0.0,3.3292652348057192,4.950370383043234
2024-10-30,45.2648444011133,13.221615975060386,9.387458948684028,9.193300744389298,6.858010809397419,7.797610164904056,0.0,3.3282693621526853,4.948889594298823
2024-10-31,45.26481477327551,13.221607320929376,9.387452804177961,9.193294726968341,6.858399046999468,7.797277788963573,0.0,3.328267183653541,4.948886355032232
2024-11-01,45.2606968811696,13.220404506940477,9.388235007530401,9.192458382094888,6.865498033408021,7.796306650605878,0.0,3.327964400018381,4.948436138232352
2024-11-04,45.26028217097796,13.220283372338839,9.388607120953381,9.192374154355592,6.866547740491573,7.795580736807925,0.0,3.327933906878654,4.948390797196075
2024-11-05,45.2563724199092,13.219141355219962,9.387796098242857,9.191580082976659,6.876556219705946,7.792944059499947,0.0,3.3276464276026734,4.947963336842759
2024-11-06,45.250454477814614,13.219037545265444,9.387787817543778,9.191507901472223,6.8827846203572784,7.792882861488167,0.0,3.3276202955858487,4.947924480472654
2024-11-07,45.24474388951505,13.218994291598932,9.387757100009148,9.191477826179966,6.888651832231431,7.792857362600271,0.0,3.3276094073666385,4.947908290498561
2024-11-08,45.242453437849825,13.218994291598932,9.387757100009148,9.191477826179966,6.8909422838966545,7.792857362600271,0.0,3.3276094073666385,4.947908290498561
2024-11-11,45.21639692282762,13.245241089841908,9.387714095798383,9.19143572110146,6.890910717300799,7.792821664437555,0.0,3.32759416397945,4.947885624712824
2024-11-12,45.183596303981844,13.288174217718526,9.38512842391329,9.188904110457466,6.892153054925242,7.788843427867236,0.0,3.326677639830227,4.946522821306167
2024-11-13,45.183005101061454,13.28800034914571,9.385005624583746,9.188783878616938,6.893371320745765,7.788741515063526,0.0,3.3266341120525214,4.946458098730344
2024-11-14,45.1859075078089,13.289469681817309,9.385389084780176,9.18979993671525,6.885824011222892,7.789602762209675,0.0,3.327001957631906,4.947005057813893
2024-11-15,45.17042079575997,13.318992040668254,9.382172400060544,9.186650286896166,6.8836602318306435,7.786933006491413,0.0,3.325861683503404,4.945309554789599
2024-11-18,45.16271095447213,13.373743970404309,9.380571018916307,9.18508227813222,6.850964461628667,7.777167829834844,0.0,3.325294014102203,4.944465472509315
2024-11-19,45.16271095447213,13.411739012201766,9.384690963207596,9.18508227813222,6.850964461628667,7.7350528437460975,0.0,3.325294014102203,4.944465472509315
2024-11-20,45.15913755306796,13.417216914166685,9.38394841992007,9.184355528448322,6.851795600050164,7.734440824491514,0.0,3.325030907436368,4.944074252418914
2024-11-21,45.1516830056505,13.424671461584145,9.38394841992007,9.184355528448322,6.851795600050164,7.734440824491514,0.0,3.325030907436368,4.944074252418914
2024-11-22,45.14245846347764,13.423328486117384,9.38333659088441,9.183436745132989,6.865494690608025,7.733667087547104,0.0,3.324698278444464,4.943579657787988
2024-11-25,45.12336965649283,13.41765233698225,9.375316673039913,9.17955346412766,6.908929380904791,7.730396851867795,0.0,3.3232924063258396,4.941489230258926
2024-11-26,45.10990526511486,13.417105111550375,9.368075641641294,9.177837944398599,6.93488680582241,7.728952157595391,0.0,3.3226713332299886,4.940565740647086
2024-11-27,45.109875788353904,13.41552808054869,9.367416076933633,9.177831947202783,6.93716932547587,7.728947107164143,0.0,3.3226691620529927,4.940562512267988
2024-11-28,45.105234966316,13.415352757127371,9.367293657046346,9.177712004932333,6.942436829971772,7.728846099925228,0.0,3.3226257391089318,4.940497945572016
2024-11-29,45.103630851935144,13.415361523189603,9.367169090946788,9.177718001971401,6.944140297636678,7.7288511502244726,0.0,3.322627910229179,4.940501173866734
2024-12-02,45.154624504514906,14.1149012306811,9.37856969689452,9.188759832626392,6.955700566311575,7.738149830521697,0.0,2.522849184031383,4.9464451544184245
2024-12-03,45.126334754325526,13.428242466905532,9.376163107069985,9.186530114028143,6.995741902727577,7.736272112863664,0.0,3.2054706781200246,4.945244863959547
2024-12-04,45.12233780271949,14.111388292063967,9.376365487126925,9.1867284009464,6.999097877914494,7.736439096647203,0.0,2.5222914378447774,4.945351604736742
2024-12-05,45.1173281012915,14.109290521756106,9.375623469626815,9.186001390757683,7.010578047502857,7.734126393402397,0.0,2.5220918312498943,4.94496024441275
2024-12-09,45.11685598057185,14.10914287807517,9.375002145996584,9.185905265792623,7.012074330009729,7.734045461275597,0.0,2.5220654393543525,4.9449084989240975
2024-12-10,45.11626584356699,13.4257800545678,9.37487951919632,9.185785112415298,7.013290629655382,7.733944298498965,0.0,3.2052107235130634,4.944843818586175
2024-12-11,45.08162237019122,13.415536137778256,9.36768082083439,9.178731614169655,7.084627078926665,7.728005626749762,0.0,3.2027495350638957,4.941046816286151
2024-12-12,45.076279200631745,13.415273931643904,9.36745829385344,9.178641639535872,7.090700539776671,7.727929872875983,0.0,3.202718140070706,4.940998381611679
2024-12-13,45.06756463432592,13.41531298097364,9.367439928963552,9.178623644820789,7.099443532699998,7.727914722279445,0.0,3.2027118611459273,4.940988694790731
2024-12-16,45.00355626872623,13.410417320013474,9.36427656974402,9.175139997847797,7.183696796067066,7.724981676130964,0.0,3.2014963066235738,4.936435064846876
