date,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,DAH SING SECURITIES LTD,CITIBANK N.A.,BNP PARIBAS,THE BANK OF EAST ASIA LTD,BANK OF CHINA (HONG KONG) LTD,DEUTSCHE BANK AG,CMB WING LUNG BANK LTD,HANG SENG BANK LTD,TOTAL_CCASS_PCT
2024-03-01,6.277590104022784,0.0,1.4212343886853815,2.436302166126166,1.969255200587675,0.0,1.941408200121871,0.0,0.0,0.0,14.045790059543878
2024-03-04,6.153892684664034,0.0,1.3491143658161977,2.436302166126166,1.9662928396781865,1.8496809163302417,1.941408200121871,0.0,0.0,0.0,15.696691172736696
2024-03-05,6.1508872348685895,5.315579758977779,1.347013782625833,2.436302166126166,1.9664544230005219,1.8767191922677549,1.9375840614932587,0.0,0.648498707841399,0.0,21.679039327201302
2024-03-06,6.150561375168546,5.315687481192669,1.347013782625833,2.4363560272336113,1.9667237285377484,1.8767191922677549,1.9373686170634778,0.0,0.648498707841399,0.0,21.678928911931038
2024-03-07,6.150561375168546,5.315687481192669,1.3488450602789714,2.4348802328896113,1.9664005618930767,1.8826977751941771,1.9379072281379301,0.0,0.648498707841399,0.0,21.68547842259638
2024-03-08,6.150561375168546,5.315687481192669,1.349006643601307,2.4348802328896113,1.9664005618930767,1.8826977751941771,1.9379072281379301,0.0,0.648498707841399,0.0,21.685640005918717
2024-03-11,6.14835306976329,5.315687481192669,1.349383671353424,2.4350956773193926,1.9656465063888433,1.8826977751941771,1.9395230613612875,0.0,0.648498707841399,0.0,21.684885950414483
2024-03-12,6.148514653085626,5.315687481192669,1.3510533656842265,2.4350956773193926,1.9656465063888433,1.8826977751941771,1.9395230613612875,0.0,0.648498707841399,0.0,21.68671722806762
2024-03-13,6.152284930606793,5.315687481192669,1.3516458378661242,2.4350956773193926,1.9656465063888433,1.8826977751941771,1.94006167243574,0.0,0.648498707841399,0.0,21.691618588845138
2024-03-14,6.1565938192024126,5.315687481192669,1.3512688101140076,2.4350956773193926,1.969739950554682,1.8826977751941771,1.94006167243574,0.0,0.648498707841399,0.0,21.699643893854482
2024-03-15,6.1565938192024126,5.315687481192669,1.351376532328898,2.4350956773193926,1.9694706450174557,1.8826977751941771,1.9400078113282946,0.0,0.648498707841399,0.0,21.699428449424698
2024-03-19,6.1552472915162815,5.315687481192669,1.3514303934363432,2.4350956773193926,1.9678548117940984,1.8826977751941771,1.9400078113282946,0.0,0.648498707841399,0.0,21.696519949622655
2024-03-20,6.1552472915162815,5.315687481192669,1.3546620598830579,2.4350956773193926,1.9660773952484052,1.8826977751941771,1.9399539502208494,0.0,0.648498707841399,0.0,21.697920338416232
2024-03-21,6.154439374904603,5.314739525701633,1.357462837470211,2.4350956773193926,1.965808089711179,1.8826977751941771,1.9398462280059587,0.0,0.648498707841399,0.0,21.698588216148554
2024-03-25,6.154439374904603,5.314739525701633,1.3575166985776561,2.4350956773193926,1.965808089711179,1.8826977751941771,1.9398462280059587,0.0,0.648498707841399,0.0,21.698642077255997
2024-03-26,6.154439374904603,5.314739525701633,1.3582168929744443,2.435149538426838,1.96489245088461,1.8826977751941771,1.9398462280059587,0.0,0.648498707841399,0.0,21.698480493933666
2024-03-27,6.154439374904603,5.314739525701633,1.3589170873712324,2.435203399534283,1.9645692842399385,1.8826977751941771,1.9380149503528208,0.0,0.648498707841399,0.0,21.69708010514009
2024-03-28,6.154439374904603,5.314739525701633,1.3591325318010132,2.435203399534283,1.9645692842399385,1.8826977751941771,1.9379610892453756,0.0,0.648498707841399,0.0,21.69724168846242
2024-04-02,6.153362152755698,5.314739525701633,1.363225975966852,2.435203399534283,1.963976812058041,1.8826977751941771,1.937691783708149,0.0,0.648498707841399,0.0,21.69939613276023
2024-04-03,6.062787967948087,5.405313710509244,1.363225975966852,2.435203399534283,1.963976812058041,1.8826977751941771,1.937691783708149,0.0,0.648498707841399,0.0,21.69939613276023
2024-04-09,6.062787967948087,5.405313710509244,1.363656864826414,2.435203399534283,1.9641922564878216,1.8826977751941771,1.9371531726336968,0.0,0.648498707841399,0.0,21.69950385497512
2024-04-10,6.062841829055532,5.405313710509244,1.365865170231669,2.435203399534283,1.9546588404700131,1.8826977751941771,1.936560700451799,0.0,0.648498707841399,0.0,21.691640133288118
2024-04-11,6.06332657902254,5.405313710509244,1.3685582256039313,2.435203399534283,1.9546588404700131,1.8826977751941771,1.9362644643608502,0.0,0.648498707841399,0.0,21.694521702536438
2024-04-12,6.06332657902254,5.405313710509244,1.3795997526302066,2.435203399534283,1.9545511182551225,1.8826977751941771,1.9404656307415793,0.0,0.648498707841399,0.0,21.70965667372855
2024-04-15,6.063865190096992,5.405313710509244,1.3820235024652427,2.435203399534283,1.9544972571476777,1.8826977751941771,1.9418121584277106,0.0,0.648498707841399,0.0,21.713911701216727
2024-04-16,6.0633804401299844,5.405313710509244,1.3822389468950238,2.435203399534283,1.9544972571476777,1.8826977751941771,1.943427991651068,0.0,0.648498707841399,0.0,21.715258228902854
2024-04-17,6.0633804401299844,5.405313710509244,1.3824005302173596,2.435203399534283,1.9544972571476777,1.8826977751941771,1.943427991651068,0.0,0.648498707841399,0.0,21.715419812225193
2024-04-18,6.0633804401299844,5.405313710509244,1.3836393356886,2.435203399534283,1.9544972571476777,1.8826977751941771,1.943427991651068,0.0,0.648498707841399,0.0,21.71665861769643
2024-04-19,6.0633804401299844,5.405313710509244,1.3837470579034905,2.435203399534283,1.9544972571476777,1.8826977751941771,1.943427991651068,0.0,0.648498707841399,0.0,21.716766339911324
2024-04-23,6.0633804401299844,5.405313710509244,1.3891870297554605,2.358478251978531,1.9544433960402323,1.8826977751941771,1.943427991651068,0.0,0.7252238553971512,0.0,21.722152450655848
2024-04-24,6.044274760770623,5.405313710509244,1.3957042237563353,2.358478251978531,1.9542818127178965,1.8826977751941771,1.943427991651068,0.0,0.7252238553971512,0.0,21.709402381975025
2024-04-25,6.211549317024562,5.405313710509244,1.3990436124179404,2.358478251978531,1.9551435904370202,1.8826977751941771,1.9408965196011412,0.0,0.7252238553971512,0.0,21.87834663255977
2024-04-26,6.214565539041495,5.405313710509244,1.4003362789966263,2.358478251978531,1.9551435904370202,1.8826977751941771,1.9408965196011412,0.0,0.7252238553971512,0.9165366912302874,22.799192212385673
2024-04-29,6.214565539041495,5.405313710509244,1.4061532786007127,2.358478251978531,1.9551435904370202,1.8826977751941771,1.9408965196011412,0.0,0.7252238553971512,0.9165366912302874,22.80500921198976
2024-04-30,6.214565539041495,5.405313710509244,1.40663802856772,2.358478251978531,1.9551435904370202,1.8826977751941771,1.9408965196011412,0.0,0.7252238553971512,0.9165366912302874,22.80549396195677
2024-05-02,6.214565539041495,5.405313710509244,1.4069611952123915,2.358478251978531,1.9551435904370202,1.8826977751941771,1.940842658493696,0.0,0.7252238553971512,0.9165366912302874,22.805763267493994
2024-05-07,6.214565539041495,5.405313710509244,1.4072305007496178,2.3586398353008664,1.9551435904370202,1.8826977751941771,1.940842658493696,0.0,0.7252238553971512,0.9165366912302874,22.806194156353556
2024-05-08,6.214565539041495,5.405313710509244,1.4085231673283036,2.3586398353008664,1.9551435904370202,1.8826977751941771,1.940842658493696,0.0,0.7252238553971512,0.9165366912302874,22.80748682293224
2024-05-09,6.216342955587188,5.405313710509244,1.409061778402756,2.3586398353008664,1.9551435904370202,1.8826977751941771,1.9381496031214338,0.0,0.7253315776120417,0.9165366912302874,22.807217517395014
2024-05-13,6.214565539041495,5.405313710509244,1.412347305956916,2.3589630019455377,1.9551435904370202,1.8826977751941771,1.9415428528904841,0.0,0.7253315776120417,0.9165366912302874,22.812442044817203
2024-05-14,6.214435195161478,5.405313710509244,1.41762569448655,2.3589630019455377,1.9595602012475306,1.8826977751941771,1.9415428528904841,0.0,0.7254392998269322,0.9165366912302874,22.82211442249222
2024-05-16,6.21712825053374,5.405421432724134,1.4183258888833383,2.3581981742198157,1.9574596180571662,1.8826977751941771,1.940196325204353,0.0,0.7253854387194869,0.9165366912302874,22.8213495947665
2024-05-17,6.21712825053374,5.405421432724134,1.4183797499907835,2.358359757542151,1.9574596180571662,1.8826977751941771,1.9391729641628934,0.0,0.7253854387194869,0.9165366912302874,22.82054167815482
2024-05-20,6.21712825053374,5.405125196633185,1.419349249924798,2.3584674797570417,1.9574596180571662,1.8826977751941771,1.9405194918490247,0.0,0.7253315776120417,0.9165366912302874,22.822615330791464
2024-05-21,6.222352777955929,5.405125196633185,1.421342110900272,2.3588660519521363,1.9572441736273851,1.8826977751941771,1.944559074907418,0.0,0.7266781052981728,0.9165366912302874,22.835401957698963
2024-05-22,6.222352777955929,5.405125196633185,1.421342110900272,2.358650607522356,1.95945247903264,1.8826977751941771,1.9475752969243518,0.0,0.7266242441907277,0.9165366912302874,22.840357179583926
2024-05-23,6.224399500038849,5.405125196633185,1.4251123884214392,2.3596739685638153,1.95945247903264,1.8826977751941771,1.9441820471553013,0.0,0.727378299694961,0.9165366912302874,22.844558345964654
2024-05-24,6.222939864027082,5.405125196633185,1.4253816939586654,2.359458524134034,1.9546319099162908,1.8826977751941771,1.9455285748414324,0.0,0.7273244385875158,0.9165366912302874,22.83962466852267
2024-05-27,6.22024680865482,5.4051790577406305,1.427697721578811,2.359458524134034,1.9551166598832979,1.8826977751941771,1.9453131304116515,0.0,0.7273244385875158,0.9165366912302874,22.839570807415225
2024-05-28,6.217553753282558,5.4051790577406305,1.4360461932328241,2.359458524134034,1.9551166598832979,1.8826977751941771,1.9453131304116515,0.0,0.7273244385875158,0.9165366912302874,22.845226223696976
2024-05-29,6.216950508879171,5.4051790577406305,1.438685387497641,2.359458524134034,1.9545780488088453,1.8826977751941771,1.9453131304116515,0.0,0.727378299694961,0.9165366912302874,22.846777423591398
2024-05-30,6.177342396991623,5.4051790577406305,1.4391162763572032,2.359458524134034,1.993108938547488,1.8826977751941771,1.9452592693042063,0.0,0.7279696273283256,0.9165366912302874,22.846668556827975
2024-05-31,6.193446868117752,5.4051790577406305,1.4410552762252318,2.359889412993596,1.9932166607623785,1.8826977751941771,1.9425662139319437,0.0,0.7280234884357708,0.9165366912302874,22.862611444631767
2024-06-03,6.193500729225197,5.4051790577406305,1.4425633872336987,2.359889412993596,1.9932166607623785,1.8826977751941771,1.9425662139319437,0.0,0.7280234884357708,0.9165366912302874,22.86417341674768
2024-06-04,6.211005589144902,5.4051790577406305,1.4431019983081512,2.359889412993596,1.9932705218698235,1.8826977751941771,1.9425662139319437,0.0,0.7280234884357708,0.9165366912302874,22.882270748849283
2024-06-05,6.211005589144902,5.4051790577406305,1.451396608854719,2.3599432741010413,1.9932705218698235,1.8826977751941771,1.9425662139319437,0.0,0.7280234884357708,0.9165366912302874,22.890619220503297
2024-06-06,6.211005589144902,5.4051790577406305,1.4516120532845,2.3552546646979327,1.9932705218698235,1.8826977751941771,1.9433202694361773,0.0,0.7279696273283256,0.9165366912302874,22.886846249926755
2024-06-07,6.211005589144902,5.4051790577406305,1.451827497714281,2.3553085258053783,1.9921394386134734,1.8826977751941771,1.9433202694361773,0.0,0.7279696273283256,0.9165366912302874,22.88598447220763
2024-06-11,6.210951728037457,5.4051790577406305,1.4519890810366167,2.3553623869128235,1.9921394386134734,1.8826977751941771,1.9476830191392422,0.0,0.7279696273283256,0.9165366912302874,22.890508805233033
2024-06-12,6.210951728037457,5.4051790577406305,1.4559209418801198,2.3562241646319473,1.991600827539021,1.8826977751941771,1.9476830191392422,0.0,0.7279696273283256,0.9165366912302874,22.894763832721207
2024-06-13,6.207827783805633,5.4051790577406305,1.4632999136001184,2.3515382482842107,1.9915469664315757,1.8826977751941771,1.9485717274120888,0.0,0.7286698217251137,0.9165366912302874,22.895867985423834
2024-06-14,6.207827783805633,5.4051790577406305,1.4638385246745707,2.3515382482842107,1.9913315220017949,1.8826977751941771,1.9485717274120888,0.0,0.7286159606176684,0.9165366912302874,22.89613729096106
2024-06-17,6.211382616897019,5.4051790577406305,1.4646464412862497,2.3515382482842107,1.9913315220017949,1.8826977751941771,1.9485717274120888,0.0,0.7286159606176684,0.9224614130492643,22.906424762483102
2024-06-18,6.211382616897019,5.4051790577406305,1.4662084134021616,2.351053498317204,1.9875612444806277,1.8826977751941771,1.9485717274120888,0.0,0.7275925995762088,0.9224614130492643,22.90270834606938
2024-06-19,6.211274894682129,5.4051790577406305,1.471756107469022,2.3469061930439197,1.9875073833731822,1.8826977751941771,1.9485717274120888,0.0,0.7275925995762088,0.9224614130492643,22.90394715154062
2024-06-20,6.211274894682129,5.4051790577406305,1.4729410518328174,2.345721248680124,1.987453522265737,1.8826977751941771,1.9485717274120888,0.0,0.7275925995762088,0.9224614130492643,22.903893290433178
