date,STANDARD CHARTERED BANK (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,CHINA CONSTRUCTION BANK (ASIA),CHINA MERCHANTS SECURITIES (HK) CO LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CHINA MERCHANTS BANK CO LTD,CITIBANK N.A.,INTERACTIVE BROKERS HONG KONG LTD,TIGER BROKERS (HK) GLOBAL LTD
2024-07-31,52.374301675977655,1.3966480446927374,14.141061452513966,19.832402234636874,0.0,8.763966480446928,0.0,3.4916201117318435,0.0,0.0
2024-08-05,60.50826946349335,1.6135538523598225,16.3372327551432,17.46672045179508,0.0,0.04033884630899556,0.0,4.033884630899556,0.0,0.0
2024-08-06,71.80469123982766,1.9147917663954046,19.38726663475347,2.0584011488750598,0.0,0.04786979415988511,0.0,4.786979415988511,0.0,0.0
2024-08-07,47.333543704638686,3.1555695803092454,12.780056800252446,19.343641527295677,14.200063111391605,0.03155569580309246,0.0,3.1555695803092454,0.0,0.0
2024-08-08,42.14667041303737,2.837875807811183,11.379601011520089,28.153975835908962,12.644001123911211,0.02809778027535825,0.0,2.8097780275358244,0.0,0.0
2024-08-16,42.08754208754209,2.833894500561167,11.363636363636363,27.974186307519638,12.626262626262626,0.30864197530864196,0.0,2.8058361391694726,0.0,0.0
2024-08-19,42.07573632538569,2.833099579242637,11.360448807854137,27.99438990182328,12.622720897615707,0.3085553997194951,0.0,2.805049088359046,0.0,0.0
2024-08-20,42.07573632538569,2.833099579242637,11.360448807854137,27.43338008415147,12.622720897615707,0.8695652173913043,0.0,2.805049088359046,0.0,0.0
2024-08-21,42.07573632538569,2.833099579242637,11.360448807854137,27.377279102384293,12.67882187938289,0.8695652173913043,0.0,2.805049088359046,0.0,0.0
2024-08-27,37.92667509481669,2.553729456384324,10.240202275600506,34.285714285714285,11.428571428571429,1.0366624525916561,0.0,2.5284450063211126,0.0,0.0
2024-08-29,42.07573632538569,2.833099579242637,11.360448807854137,27.09677419354839,12.67882187938289,1.150070126227209,0.0,2.805049088359046,0.0,0.0
2024-09-03,37.735849056603776,2.540880503144654,10.18867924528302,34.61635220125786,11.371069182389936,1.0314465408805031,0.0,2.515723270440252,0.0,0.0
2024-09-24,37.735849056603776,2.540880503144654,10.18867924528302,35.37106918238994,11.371069182389936,0.27672955974842767,0.0,2.515723270440252,0.0,0.0
2024-10-08,37.735849056603776,2.515723270440252,10.18867924528302,42.9937106918239,3.7735849056603774,0.27672955974842767,0.0,2.515723270440252,0.0,0.0
2024-10-16,36.36363636363637,2.4242424242424243,9.818181818181818,45.06666666666666,3.6363636363636362,0.26666666666666666,0.0,2.4242424242424243,0.0,0.0
2024-10-18,36.74669279764821,2.449779519843214,9.921607055365017,44.48799608035277,3.674669279764821,0.2694757471827536,0.0,2.449779519843214,0.0,0.0
2024-10-21,37.735849056603776,2.515723270440252,10.18867924528302,43.64779874213836,3.1194968553459117,0.27672955974842767,0.0,2.515723270440252,0.0,0.0
2024-10-23,37.735849056603776,3.018867924528302,10.18867924528302,43.144654088050316,3.1194968553459117,0.27672955974842767,0.0,2.515723270440252,0.0,0.0
2024-10-25,37.735849056603776,3.5220125786163523,10.18867924528302,42.64150943396226,3.1194968553459117,0.27672955974842767,0.0,2.515723270440252,0.0,0.0
2024-10-28,38.12913065582105,4.067107269954245,10.294865277071683,41.535332994407725,3.1520081342145403,0.27961362480935437,0.0,2.541942043721403,0.0,0.0
2024-10-29,38.12913065582105,4.575495678698525,10.294865277071683,41.02694458566345,3.1520081342145403,0.27961362480935437,0.0,2.541942043721403,0.0,0.0
2024-10-30,35.59563360227812,4.746084480303749,9.610821072615092,44.47081158044613,2.9425723777883244,0.26103464641670626,0.0,2.3730422401518747,0.0,0.0
2024-11-01,35.59563360227812,5.220692928334125,9.610821072615092,43.99620313241576,2.9425723777883244,0.26103464641670626,0.0,2.3730422401518747,0.0,0.0
2024-11-04,35.59563360227812,5.220692928334125,9.610821072615092,42.45372567631704,4.485049833887043,0.26103464641670626,0.0,2.3730422401518747,0.0,0.0
2024-11-06,35.59563360227812,5.719031798766018,9.610821072615092,41.053630754627434,4.485049833887043,1.1627906976744187,0.0,2.3730422401518747,0.0,0.0
2024-11-07,35.59563360227812,6.193640246796393,9.610821072615092,40.579022306597054,4.485049833887043,1.1627906976744187,0.0,2.3730422401518747,0.0,0.0
2024-11-08,32.74394237066143,6.134031870770574,8.840864440078585,44.9028596376337,4.12573673870334,1.06963545077494,0.0,2.1829294913774286,0.0,0.0
2024-11-11,32.60160834601174,6.5420560747663545,8.802434253423169,44.70767224516409,4.107802651597479,1.0649858726363834,0.0,2.1734405564007826,0.0,0.0
2024-11-12,35.47776726584674,7.521286660359508,9.578997161778618,39.427625354777675,4.470198675496689,1.1589403973509933,0.0,2.3651844843897827,0.0,0.0
2024-11-13,35.47776726584674,7.757805108798486,9.578997161778618,39.191106906338696,4.470198675496689,1.1589403973509933,0.0,2.3651844843897827,0.0,0.0
2024-11-14,35.47776726584674,8.230842005676443,9.578997161778618,38.71807000946074,4.470198675496689,1.1589403973509933,0.0,2.3651844843897827,0.0,0.0
2024-11-15,35.31073446327684,8.662900188323917,9.533898305084746,38.53578154425612,4.4491525423728815,1.1534839924670435,0.0,2.354048964218456,0.0,0.0
2024-11-19,35.32736693358455,8.737635421573245,9.538389072067828,38.43617522373999,4.451248233631653,1.1540273198304287,0.0,2.3551577955723033,0.0,0.0
2024-11-20,35.32736693358455,8.973151201130475,9.538389072067828,38.20065944418276,4.451248233631653,1.1540273198304287,0.0,2.3551577955723033,0.0,0.0
2024-11-21,35.32736693358455,9.208666980687706,9.538389072067828,37.96514366462553,4.451248233631653,1.1540273198304287,0.0,2.3551577955723033,0.0,0.0
2024-11-27,35.32736693358455,9.208666980687706,9.538389072067828,37.70607630711258,4.451248233631653,1.1540273198304287,0.0,2.3551577955723033,0.0,0.2590673575129534
2024-11-28,35.46099290780142,9.33806146572104,9.574468085106384,37.3758865248227,4.468085106382979,1.1583924349881796,0.0,2.3640661938534278,0.0,0.26004728132387706
2024-12-02,35.444234404536864,9.380907372400756,9.569943289224952,37.35822306238185,4.465973534971645,1.1578449905482042,0.0,2.3629489603024574,0.0,0.2599243856332703
2024-12-03,35.49455750118315,9.488878371982963,9.583530525319452,37.174633222905825,4.472314245149077,1.159488878371983,0.0,2.36630383341221,0.0,0.2602934216753431
2024-12-10,35.49455750118315,9.488878371982963,9.583530525319452,37.41126360624704,4.472314245149077,0.9228584950307619,0.0,2.36630383341221,0.0,0.2602934216753431
2024-12-11,35.98848368522073,8.181381957773512,9.716890595009598,37.979846449136275,4.534548944337812,0.935700575815739,0.0,2.399232245681382,0.0,0.263915547024952
2024-12-18,35.99712023038157,8.18334533237341,9.719222462203025,37.96496280297576,4.535637149028078,0.9359251259899208,0.0,2.3998080153587713,0.0,0.2639788816894648
2025-01-03,35.646387832699624,7.913498098859316,9.624524714828897,34.006653992395435,9.244296577946768,0.92680608365019,0.0,2.376425855513308,0.0,0.26140684410646386
2025-02-19,35.57031064737966,7.8966089637182835,9.603983874792506,32.72468579558928,10.64737965378231,0.924828076831871,0.0,2.3713540431586435,0.0,0.2608489447474508
2025-02-25,35.57031064737966,0.02371354043158644,9.603983874792506,40.59758121887598,10.64737965378231,0.924828076831871,0.0,2.3713540431586435,0.0,0.2608489447474508
2025-02-27,35.57031064737966,0.02371354043158644,9.603983874792506,39.886175005928386,10.64737965378231,0.924828076831871,0.0,2.3713540431586435,0.7114062129475931,0.2608489447474508
2025-03-10,39.19519205644107,0.026130128037627383,10.58270185523909,33.76012542461458,11.732427488894695,1.019074993467468,0.0,2.6130128037627385,0.7839038411288215,0.28743140841390125
2025-03-12,39.42181340341656,0.026281208935611037,10.64388961892247,33.37713534822602,11.800262812089356,1.0249671484888305,0.0,2.628120893561104,0.7884362680683311,0.2890932982917214
2025-03-13,39.42181340341656,3.1800262812089355,10.64388961892247,30.223390275952696,11.800262812089356,1.0249671484888305,0.0,2.628120893561104,0.7884362680683311,0.2890932982917214
2025-03-20,39.42181340341656,6.59658344283837,10.64388961892247,26.806833114323258,11.800262812089356,1.0249671484888305,0.0,2.628120893561104,0.7884362680683311,0.2890932982917214
2025-03-21,39.42181340341656,6.649145860709593,10.64388961892247,26.754270696452036,11.800262812089356,1.0249671484888305,0.0,2.628120893561104,0.7884362680683311,0.2890932982917214
2025-04-02,36.014405762304925,6.074429771908763,9.723889555822328,33.08523409363745,10.78031212484994,0.9363745498199281,0.0,2.4009603841536618,0.7202881152460985,0.26410564225690275
2025-04-07,36.00576092174748,6.072971675468075,9.72155544887182,33.10129620739318,10.777724435909745,0.9361497839654345,0.0,2.4003840614498317,0.7201152184349496,0.2640422467594815
2025-04-09,35.646387832699624,6.012357414448669,9.624524714828897,33.76901140684411,10.670152091254753,0.92680608365019,0.0,2.376425855513308,0.7129277566539924,0.26140684410646386
2025-04-11,35.646387832699624,6.012357414448669,9.624524714828897,30.204372623574145,10.670152091254753,0.92680608365019,3.5646387832699618,2.376425855513308,0.7129277566539924,0.26140684410646386
2025-04-14,35.93675131768088,6.0613320555821755,9.702922855773839,30.4504072831816,10.757067561092477,0.9343555342597029,2.7791087685673217,2.3957834211787254,0.7187350263536176,0.2635361763296598
2025-04-15,35.93675131768088,6.0613320555821755,9.702922855773839,28.054623862002874,10.757067561092477,3.330138955438428,2.7791087685673217,2.3957834211787254,0.7187350263536176,0.2635361763296598
2025-04-16,35.31073446327684,14.336158192090394,9.533898305084746,20.92749529190207,10.569679849340867,3.2721280602636535,2.7306967984934087,2.354048964218456,0.7062146892655368,0.25894538606403017
2025-04-17,35.32736693358455,14.295807819123882,9.538389072067828,20.937352802637776,10.574658502119643,3.273669335845502,2.7319830428638716,2.3551577955723033,0.7065473386716911,0.2590673575129534
2025-04-23,35.32736693358455,23.480923221855864,9.538389072067828,11.752237399905793,10.574658502119643,3.273669335845502,2.7319830428638716,2.3551577955723033,0.7065473386716911,0.2590673575129534
2025-04-24,35.32736693358455,28.4267545925577,9.538389072067828,6.8064060292039565,10.574658502119643,3.273669335845502,2.7319830428638716,2.3551577955723033,0.7065473386716911,0.2590673575129534
2025-04-25,35.32736693358455,28.4267545925577,9.538389072067828,9.16156382477626,8.21950070654734,3.273669335845502,2.7319830428638716,2.3551577955723033,0.7065473386716911,0.2590673575129534
