date,THE HONGKONG AND SHANGHAI BANKING,GOLDMAN SACHS (ASIA) SECURITIES LTD,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CMB WING LUNG BANK LTD,BNP PARIBAS,HANG SENG SECURITIES LTD
2024-03-01,39.60396076468615,27.945775588498606,21.724842203079536,2.594731264487587,2.8395166749558216,0.5496018533598411,0.5352287040191728,2.0539641069224768,0.5989622597127009,1.5534165802781073
2024-03-04,39.53886440906848,27.94639815327264,21.768306785369916,2.580878674358159,2.8404727259868476,0.5489602510506301,0.5745588663183145,2.0540219377997344,0.5970894807016174,1.5504487160736624
2024-03-05,39.49843377753687,27.942768610994474,21.756994562808025,2.5957205283883447,2.842361126140617,0.5505338711262595,0.6135779517390473,2.053709516166985,0.5956458390832884,1.5502542160160884
2024-03-06,39.4207713964935,27.950015875730678,21.77841381344043,2.5954408682385877,2.844193598340449,0.560588892758433,0.6521812263820816,2.052763547712314,0.603627158272029,1.5420036226315024
2024-03-07,39.3659530536283,27.968139911076957,21.82740834982363,2.5781812340949792,2.83184838666263,0.5624000268676359,0.6648961783029078,2.053320388442934,0.6130464411349863,1.5348060299650306
2024-03-08,39.33920054622148,27.962764171276728,21.809450142195868,2.577339051740098,2.8348070673266075,0.5619951460494302,0.6685865724826904,2.0529327928317964,0.65284742107098,1.540077088804328
2024-03-11,39.411798365726845,27.96564302444604,21.78353996582619,2.5789742554299044,2.8361948064154383,0.5593680822309273,0.6702444415779696,2.0531441486205457,0.598446313987351,1.542646595738783
2024-03-12,39.40770177160649,27.96576267858175,21.776850631491822,2.5811094571922006,2.8356395064954563,0.5579859937871916,0.6703941310930711,2.0530991493303943,0.6012276480884609,1.5502290323331664
2024-03-13,39.39205556707585,27.971758753529347,21.792778873288015,2.5817724767294177,2.8373983922074806,0.5589825085744037,0.664673745182643,2.053210520244273,0.5947799687391793,1.5525891944293961
2024-03-14,39.38367947599657,27.981098486186152,21.77511793543755,2.5832755684611426,2.841583771203483,0.5551009168751715,0.6642898621027782,2.0546053394222112,0.5961217479273386,1.565126896387597
2024-03-15,39.36386799293346,27.980930039354877,21.773451688283675,2.5827117454913173,2.846720417788218,0.5504920937673599,0.6647793074975586,2.054428489174517,0.5994626159834976,1.58315560972552
2024-03-18,39.321782136125066,27.977785457224964,21.803568394131307,2.5859300363353026,2.850018680529084,0.5495530918256043,0.6642660295925829,2.0533752912783516,0.5923781588386549,1.6013427241190796
2024-03-19,37.484988053094575,28.08464922326886,23.272941459016042,2.6102802307681863,2.8873191812078653,0.6685367131048148,0.6753329664750616,2.06545569024678,0.6233914306971268,1.6271050521206871
2024-03-20,37.46829563944186,28.096508011900163,23.25484302709237,2.6066297423797264,2.869876428281223,0.7099744885784172,0.6768161125954323,2.0655604438064534,0.6256960782397225,1.6258000276846298
2024-03-21,37.453665816793,28.076919168724707,23.302106441856623,2.5976922348055718,2.8686445171732537,0.7105493971459709,0.6766324985868372,2.0647771611076173,0.6247762289293056,1.6242365348771153
2024-03-22,37.46757126251151,28.083837529724754,23.335362954527813,2.5981931516974304,2.8614000165284166,0.7105260524284435,0.6724813147108185,2.0631086329330754,0.6056573696863062,1.6018617152514287
2024-03-25,37.85672720062511,28.136294785043166,22.943427275317475,2.5155743925449983,2.864526363029498,0.7124016296469037,0.6735754239387658,2.066634333356225,0.6296012326022431,1.6012373638956177
2024-03-26,37.88537789652516,28.124588734470223,22.912667121875145,2.525291660744553,2.8640913809887927,0.7186994724278,0.6672555466898594,2.0665193050316355,0.6294008632097858,1.6061080180370395
2024-03-27,37.88860167819533,28.135844968008712,22.884417363553567,2.5271629861635656,2.868318553774912,0.7125081863610294,0.6714681999198251,2.0671584842782567,0.6308466063558388,1.6136729733889674
2024-03-28,37.867341592169815,28.137896184772877,22.84781237590896,2.526927607343535,2.8671005982812496,0.7055866595663431,0.6723128522564554,2.0681587174833442,0.6926073936528043,1.614256018564612
2024-04-02,37.94976732741059,28.141786330434503,22.786368581980643,2.550050752466426,2.825147659354523,0.6927808993432557,0.6719095203165975,2.067176372394633,0.7124992518561825,1.6025133044426394
2024-04-03,37.95382009628719,28.125314160810227,22.88015744345987,2.5499153459884267,2.8063592648818845,0.655068674093184,0.6703015481007334,2.0650047610306395,0.697257399540711,1.5968013058071353
2024-04-05,37.974637099725165,28.142160225442126,22.87219927750596,2.5413197772383516,2.7987231588702146,0.6320114502167746,0.6746929576669984,2.0634263182165666,0.7037648781838366,1.5970648569340118
2024-04-08,37.92902934293232,28.137846060031755,22.965209330040114,2.5412035265087334,2.7902244296722283,0.6067020665387204,0.674676724704442,2.063376672638113,0.6879823438484334,1.6037495030851348
2024-04-09,37.91621803008322,28.13898359064716,22.94744712613137,2.5651734877282437,2.7916051823482597,0.6067147113959049,0.6746907862863948,2.063474785731256,0.6879415744561704,1.6077507251920227
2024-04-10,37.84128662965126,28.137750279305763,22.993062151762253,2.568692370299734,2.802593150006303,0.6020828842795043,0.6760925232618084,2.0697339932600567,0.6982237482669823,1.610482269906334
2024-04-11,37.802821506650005,28.15128828632421,22.994173606270316,2.5809193326509225,2.8106013267503425,0.603598885750665,0.6779282893192299,2.0737214083537125,0.6812627697984283,1.6236845881321695
2024-04-12,37.78563921456743,28.160091673531433,22.972776441585136,2.582498925114535,2.8137425565481684,0.6041738889205214,0.683878823624909,2.074425074566601,0.6851727528175833,1.637600648723678
2024-04-15,37.77667357726379,28.16185753425153,22.965537775411047,2.583769055873907,2.8183886731805816,0.6048069229840669,0.6853981835121659,2.0739627024639526,0.6879613221985954,1.641644252860358
2024-04-16,37.75081429587041,28.173284064660436,22.955929478217673,2.5867449934355187,2.836755932121388,0.5864604054294879,0.6855793076696766,2.0748448569743774,0.6896892504554086,1.6598974151656194
2024-04-17,37.72314626370144,28.18359934555695,22.93005678259793,2.5916682445163644,2.856902173955662,0.5733660789746733,0.6884258647241298,2.0758806557821305,0.6824864934942982,1.6944680966964318
2024-04-18,37.66821639806999,28.204606414337043,22.860989221337782,2.6190773518551262,2.89506467670402,0.5579322642874761,0.6959577043407644,2.077427944585828,0.6843215656407765,1.736406458841195
2024-04-19,37.59794575430472,28.21746998322061,22.869192475918993,2.6315586070275283,2.9105912735847386,0.5616480266347168,0.7000074484640595,2.0784045496138477,0.6862102082173013,1.7469716730134892
2024-04-22,37.56610432313236,28.22958870899155,22.883373435512766,2.6246183559599126,2.920696981424525,0.5621115912615009,0.7004200816870244,2.0796884349167204,0.6829070905898321,1.7504909965238191
2024-04-23,37.551799163335424,28.231132970692297,22.879006785649818,2.628303085467134,2.924354401861938,0.5613280297311326,0.7022359237163057,2.079607227507034,0.6858743852967583,1.756358026742164
2024-04-24,37.50880306822287,28.248013205948492,22.872366403144675,2.6293263742251023,2.9350184989986237,0.5850184179249227,0.7029338901080351,2.0808547631831384,0.69215191799264,1.7455134602515097
