date,NANYANG COMMERCIAL BANK LTD,S. W. WOO & CO LTD,WOCOM SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,HANG SENG BANK LTD,CITIBANK N.A.,BNP PARIBAS,BANK OF CHINA (HONG KONG) LTD,CARRIER STOCK INVESTMENT CO LTD,DAH SING SECURITIES LTD
2024-03-05,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-06,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-08,0.0,0.0,0.0,48.51967121461819,0.0,34.92572239244387,0.0,16.55460639293793,0.0,0.0
2024-03-12,0.0,0.0,0.0,48.515289948758465,0.0,34.915646304558805,0.0,16.569063746682726,0.0,0.0
2024-03-13,0.0,0.0,0.0,48.50538580127572,0.0,34.922363050367636,0.0,16.572251148356635,0.0,0.0
2024-03-14,0.0,0.0,0.0,40.14864422038572,0.0,28.91373148216852,17.180713399268633,13.756910898177125,0.0,0.0
2024-03-15,0.0,0.0,0.0,40.16619900815411,0.0,28.888785719814525,17.18481785844998,13.760197413581391,0.0,0.0
2024-03-18,0.0,0.0,0.0,40.1740929979759,0.0,28.877287783512262,17.177978182216478,13.770641036295364,0.0,0.0
2024-03-20,0.0,0.0,0.0,40.19328964633409,0.0,28.851266696802224,17.18618644734608,13.76925720951761,0.0,0.0
2024-03-21,0.0,0.0,0.0,29.770205497754187,25.94419616813326,21.36944116771622,12.71759864367636,10.198558522719967,0.0,0.0
2024-03-22,0.0,0.0,0.0,29.83941921136975,25.91209814888588,21.343003010624674,12.701864499384524,10.203615129735171,0.0,0.0
2024-03-25,0.0,0.0,0.0,29.8242255490278,25.915533422941667,21.345832540834603,12.709440621988358,10.204967865207573,0.0,0.0
2024-03-26,0.0,0.0,0.0,29.81181869892194,25.920115205488525,21.349606415035364,12.711687610011788,10.206772070542382,0.0,0.0
2024-04-02,0.0,0.0,0.0,1.7423764599715497,1.5149226227994945,1.2477954472653625,0.745700596904912,0.5965432558011373,0.0,0.0
2024-04-03,0.0,0.0,0.0,29.785362429122436,25.9124798010279,21.34331736582545,12.755074988057952,10.203765415966267,0.0,0.0
2024-04-05,0.0,0.0,2.4237432447792346,1.7413431566040143,1.5149226227994945,1.2477954472653625,0.7453561624490668,0.5972321247128278,0.0,0.0
2024-04-09,0.0,0.0,2.4340762784545915,1.7413431566040143,1.5149226227994945,1.2477954472653625,0.7453561624490668,0.5972321247128278,0.0,0.0
2024-04-10,0.0,5.340800672336058,2.4340762784545915,1.7413431566040143,1.5149226227994945,1.2477954472653625,0.7453561624490668,0.5958543868894469,0.0,0.0
2024-04-11,0.0,5.340800672336058,2.4220210725000086,1.7241214338117528,1.5149226227994945,1.2477954472653625,0.7429451212581502,0.5934433456985303,0.0,0.0
2024-04-12,0.0,5.340800672336058,2.4247765481467702,1.7241214338117528,1.5149226227994945,1.2477954472653625,0.7429451212581502,0.5934433456985303,0.0,0.0
2024-04-15,0.0,5.342070267551384,2.4318987673205585,1.7245312855282469,1.5152827445549193,1.2480920685449697,0.7431217314012858,0.5935844168372023,0.0,0.0
2024-04-16,0.0,39.283031225221684,17.88555448989137,12.681378743699984,11.142664994684656,9.177872481088993,5.464561998761974,4.3649360666513415,0.0,0.0
2024-04-17,0.0,39.31091659539778,17.827264901780765,12.69038072062442,11.150574703493621,9.184387466404074,5.468441061284214,4.36803455101513,0.0,0.0
2024-04-18,0.0,39.31191323369414,17.82771687127065,12.688167185104248,11.150857400788377,9.184620315522597,5.4685797010884984,4.368145292531492,0.0,0.0
2024-04-24,0.0,5.343137930559193,2.423081005086077,1.7245313641438436,1.5159301732574328,1.2483415114884702,0.7432702512715194,0.5937030502680873,0.0,0.0
2024-04-25,0.0,5.343137930559193,2.4296281236647324,1.7248759493321937,1.516274758445783,1.2483415114884702,0.7432702512715194,0.593358465079737,0.0,0.0
2024-04-26,0.0,39.29199006454417,17.879497502427178,12.669066925971165,11.150274149433322,9.179965575290634,5.465808239985927,4.363397542347598,0.0,0.0
2024-04-29,0.0,39.31689718329651,17.8299770625232,12.677097823716178,11.157342287288005,9.183249145746212,5.469273005570139,4.366163491859759,0.0,0.0
2024-05-02,0.0,5.343727168713729,2.4233482210550985,1.7229984285182582,1.5164419723474354,1.248134554677915,0.7436968418730959,0.5934239003074039,0.0,0.0
2024-05-03,0.0,39.327866321980125,17.840024100936212,12.645126446470858,11.160455107567776,9.185811207878842,5.473335194301117,4.367381620865064,0.0,0.0
2024-05-06,44.63920193465827,21.76173374410699,9.896884524179397,6.998474489272207,6.175541040684674,5.0828889646060125,3.0286225602852372,2.4166527422072126,0.0,0.0
2024-05-10,44.63920193465827,21.76173374410699,9.934777392171844,6.978826335498345,6.175541040684674,5.0828889646060125,3.0047640878455484,2.4222665004283157,0.0,0.0
2024-05-13,44.65486953721932,21.76937174345656,9.938264330489893,6.944773549536637,6.177708550819971,5.0846729723997885,3.00722264120237,2.4231166748754576,0.0,0.0
2024-05-14,44.68812125473375,21.785582047219215,9.945664740826459,6.923250318922881,6.182308708020008,5.019615313210101,3.0291316196185107,2.4263259974490663,0.0,0.0
2024-05-16,44.7396649995385,21.810709764606656,9.891026064628061,6.905916902630526,6.189439447317233,4.983207047551483,3.049504628509431,2.4305311452181138,0.0,0.0
2024-05-17,44.80079120504424,21.840508957946863,9.90453982008187,6.915352210109922,6.197895857252935,4.8505719590683,3.0550795775691184,2.435260412926753,0.0,0.0
2024-05-20,10.963205514864283,5.344592847910383,2.4237408013787163,1.6922564411891425,1.5166876346402414,1.1821583800086168,0.7476087893149505,0.5962774666092202,0.0,0.0
2024-05-21,44.81467812516476,21.847278869708077,9.907609934461826,6.917495764747329,6.199817021642445,4.833759058920784,3.0419369972720065,2.437424228082773,0.0,0.0
2024-05-22,44.80836482165674,21.844201116880225,9.906214192013769,6.923565046877689,6.198943617476905,4.83307809925979,3.034464672111441,2.4511684337234456,0.0,0.0
2024-05-23,44.812783947321684,21.846355452798754,9.907191170431808,6.932701249581664,6.199554974551518,4.8124212972576075,3.0375817332796413,2.4514101747773247,0.0,0.0
2024-05-24,43.76517013460497,21.335640837148574,9.675585155336428,6.770631568817404,6.054624469192345,4.69991860093895,2.966570465941721,2.3941021717139597,2.3377565963056512,0.0
2024-05-30,43.76637455050611,21.33622799321369,9.675851427090382,6.770817896353597,6.054791092239021,4.700047942529069,2.9639001094661603,2.3941680573192414,2.3378209312827325,0.0
2024-05-31,10.963205514864283,5.344592847910383,2.4237408013787163,1.6960479103834554,1.5166876346402414,1.1773328737613098,0.7441619991383024,0.5997242567858682,0.5856096510124946,0.0
2024-06-03,43.76095520092768,21.33358604538575,9.674653319595967,6.776858642250015,6.054041360741034,4.699465961428337,2.9704122450656416,2.3924957728378407,2.337531451767728,0.0
2024-06-04,43.76203896347299,21.334114382607982,9.674892917357452,6.783905784060074,6.054191292186642,4.697105794725755,2.9704858088514534,2.385675714802213,2.337589341935442,0.0
2024-06-06,43.760834786180574,21.33352734286528,9.674626698355013,6.79059823497737,6.0540247021499205,4.69697654690568,2.9704040715365756,2.3814825973257228,2.3375250197038637,0.0
2024-06-11,43.792368138635176,21.348899938934103,9.681598078472337,6.727752111873082,6.058387134805389,4.701549304235276,2.9670372351607766,2.3831986553139424,2.3392094025699115,0.0
2024-06-12,43.79417703358565,21.34978178019867,9.681997988196818,6.7252762649508195,6.0586373835670315,4.701743507224456,2.965782919808328,2.3832970961198816,2.339306026348351,0.0
2024-06-14,43.794780031777826,21.350075743476182,9.682131298780073,6.723991973439988,6.058720804415117,4.7018082451194685,2.9658237554138847,2.383329911529092,2.3393382360483708,0.0
2024-06-17,43.790559393109405,21.348018170514493,9.681198201782609,6.723343961496359,6.0581369067156725,4.701355117288333,2.975175239680241,2.3831002226397566,2.339112786773128,0.0
2024-06-19,10.963205514864283,5.344592847910383,2.43408117190866,1.683225850926325,1.5166876346402414,1.1770099095217579,0.741404566996984,0.596622145626885,0.5856096510124946,0.0
2024-06-20,43.75381394610554,21.330104664014605,9.784498400771756,6.721829092378186,6.053053414937239,4.683654092611693,2.952044667159509,2.383851726912428,2.3371499951090424,0.0
2024-06-21,43.75003103534161,21.328931058102466,9.790837684895154,6.721459249919019,6.052720369254334,4.683396392791646,2.95188224240216,2.383720564758072,2.33702140253554,0.0
2024-06-24,43.801846593637976,21.35419207951174,9.68399803248374,6.729419842297101,6.059888937543835,4.6889431956869325,2.955378318240178,2.3865437355984698,2.339789265000029,0.0
2024-06-25,43.80546621316454,21.355956709467687,9.68479828158508,6.7230895835832225,6.060389703927743,4.689330672281413,2.9542452690447694,2.386740950578617,2.339982616366929,0.0
2024-06-26,10.963994553508334,5.345145555766215,2.4239914510763714,1.6816763474034369,1.5168444819800408,1.1736844826694703,0.7394129509298678,0.5973732742722212,0.5856702114824454,0.0
2024-06-27,10.966111453976879,5.346177583014698,2.4244594692437915,1.6799323539248168,1.5171373504942438,1.1739110947148488,0.7399004961401743,0.59748861360024,0.585783291212561,0.0
2024-06-28,43.815121457194564,21.360663815483207,9.686932925931409,6.701152672720342,6.061725485659268,4.690364256349621,2.956273993810587,2.3872670165769136,2.3404983762740854,0.0
2024-07-03,43.81331077474499,21.35978107505489,9.68653260844156,6.705008295614961,6.061474981733089,4.6901704246322,2.9561518242659486,2.3871683615385253,2.3404016539738333,0.0
2024-07-09,43.81874327111369,21.3624295152452,9.815858640508267,6.708595038364271,6.062226555632549,4.547472419961393,2.956518363195937,2.3874643511185454,2.3406918448601566,0.0
