date,CHINA SECURITIES DEPOSITORY AND CLEARING,ORIENT SECURITIES (HONG KONG) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,VALUABLE CAPITAL LTD,ZHESHANG INTERNATIONAL FINANCIAL,FORTUNE (HK) SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,ZINVEST GLOBAL LTD,ORIENTAL PATRON SECURITIES LTD,CHINA GALAXY INTERNATIONAL SECURITIES
2024-08-07,0.0,27.608258179921,26.946411269285235,9.086979205485578,13.86300961466796,9.781620332414102,1.729149586345681,3.1780576880077516,0.0,7.806514123872699
2024-08-20,0.0,27.609081287360432,26.94721464454482,9.084268741708033,13.863422923840615,9.78191195981098,1.7292011388876465,3.178152438024537,0.0,7.806746865822936
2024-08-21,0.0,27.610727649487917,26.94882153878263,9.08331966785432,13.864249616124273,9.782495266774998,1.7248319146081486,3.178341955008274,0.0,7.807212391359442
2024-08-22,0.0,27.61113927069978,26.94922329228659,9.083455082143177,13.864456304600614,9.78264110438594,1.7233668266793882,3.178389337785861,0.0,7.807328781418647
2024-08-26,0.0,27.622669649515284,26.96047725577927,9.53765846383296,13.870246085011187,9.786726323639074,2.5548098434004474,3.179716629381059,0.0,6.487695749440715
2024-08-27,0.0,27.62390561844676,26.961683595090015,9.538085223798232,13.870866705445433,9.787164228078812,2.550449684549644,3.179858904947276,0.0,6.4879860396438325
2024-08-28,0.0,27.621021862976107,26.958868971276885,9.537089509947206,13.86941867748382,9.78614251200525,2.5606227816386795,3.179526948429624,0.0,6.487308736242431
2024-08-29,0.0,27.621071293711864,26.958917217020108,9.46253967704777,13.869443498273329,9.786160025340815,2.5604484035823134,3.1795326385288964,0.0,6.5618872464949085
2024-08-30,0.0,27.71862860659452,27.05413580915767,9.495961260668553,13.918430216582747,9.820724632388815,2.5694918785211383,3.1907627120166038,0.0,6.231864884069953
2024-09-02,74.93368700265252,6.140915119363395,5.99370026525199,2.1037798408488064,3.083554376657825,2.1757294429708223,0.5692572944297082,0.7068965517241379,0.0,1.3806366047745358
2024-09-09,77.18318794434123,6.325264707597982,6.173630479955116,2.1669350774639162,3.176122335762714,2.241044598631713,0.5836141867890524,0.728117507510334,0.0,1.4220831619479508
2024-09-10,77.18608759705639,6.325502337987085,6.173862413681364,2.1663334231333127,3.1762416577549755,2.2411287912030264,0.5805623300198416,0.7281448617563019,0.0,1.4221365874077114
2024-09-27,77.19162390273473,6.325956045586505,6.174305244644848,2.159316134128712,3.1764694791833317,2.241289540043121,0.5806039718574367,0.7281970892063293,0.0,1.4222385926149885
2024-09-30,74.93368700265252,6.140915119363395,5.99370026525199,2.089522546419098,3.083554376657825,2.1757294429708223,0.5636206896551724,0.7068965517241379,0.0,1.3806366047745358
2024-10-02,77.19584257349351,6.326301771255192,6.174642682305497,2.1522610798919586,3.176643079351724,2.2414120308286036,0.5823435756048567,0.7282368865782662,0.0,1.422316320690385
2024-10-03,77.20032541645135,6.326669146186263,6.175001250235359,2.1520444695736436,3.1768275503229977,2.241542191959087,0.5769118831386564,0.728279176052541,0.0,1.4223989160801036
2024-10-04,77.20006170539445,6.326989127908478,6.1749801568513965,2.1516955251428302,3.17681669849632,2.2415345350035327,0.5772515056403185,0.7282766883004468,0.0,1.4223940572622236
2024-10-07,77.201116560432,6.326733981485669,6.1750645312519,2.151724925726377,3.176860106247866,2.241565163139623,0.5762345995728387,0.7282866394108011,0.0,1.4224134927329153
2024-10-09,77.20823758600861,6.3341501463813525,6.17563411877114,2.1519234006826027,3.1771531396012396,2.2417719249530466,0.5602311710289549,0.728353816519338,0.0,1.422544696053716
2024-10-10,77.21008399227243,6.3360098129233835,6.175781806762428,2.1523165006695413,3.1772291200359897,2.241825536094211,0.5558032807316291,0.7283712348297559,0.0,1.42257871568063
2024-10-14,77.21034777180502,6.336031459185381,6.175802905623537,2.1523238538158034,3.177239974680472,2.2418331950379846,0.5554635408638157,0.7283737232278243,0.0,1.42258357576016
2024-10-24,77.22142813992578,6.336940735765767,6.176689187988664,2.138623534193785,3.177695936731459,2.242154917938907,0.5552015670619583,0.7284782513023087,0.0,1.4227877290913757
2024-10-28,77.22195585582975,6.336984041160259,6.176731398255905,2.137954768981977,3.17771765247441,2.2421702403803314,0.5552053611992064,0.7284832295780046,0.0,1.4227974521401554
2024-10-30,77.36920598791096,6.349067673680516,6.18850945417463,1.9513472306685506,3.183777060564477,2.2464457066047423,0.5562640505559149,0.729872332593921,0.0,1.4255105032462887
2024-10-31,74.93368700265252,6.1492042440318295,5.99370026525199,1.7334217506631298,3.083554376657825,2.1757294429708223,0.5394164456233421,0.7068965517241379,0.0,1.3806366047745358
2024-11-01,77.50080347071918,6.359866819327246,6.199035505930046,1.780460936371566,3.18919235521101,2.2502666919241556,0.5606394406115458,0.73179962215272,0.0,1.4279351577525425
2024-11-04,77.54148744061214,6.363205425104393,6.202289683468786,1.7282144789308114,3.1908665185738623,2.251447967191579,0.5619630595098665,0.731840675711618,0.0,1.4286847508969422
2024-11-05,77.47237664135172,6.357534058365083,6.196761736927942,1.734215723135391,3.1880225786042957,2.249441307613053,0.5624905901914212,0.7308456061918666,0.0,1.5083117576192369
2024-11-06,77.47184549728149,6.357490471648595,6.19671925245291,1.7348894250519542,3.1880007217907873,2.2494258856334564,0.562486733803448,0.7308405955761245,0.0,1.5083014167612325
2024-11-07,77.47131436049418,6.357446885529757,6.196676768560413,1.7355631177308941,3.1879788652769725,2.2494104638653223,0.5624828774683527,0.7308355850290867,0.0,1.5082910760450194
2024-11-11,77.47104879483156,6.357425092694452,6.196655526832612,1.73555716835501,3.1879679371324494,2.249402753060552,0.5628237415719383,0.7308330797813315,0.0,1.5082859057400837
2024-11-13,77.49548845955016,6.359430659162908,6.198610375589771,1.702157542978792,3.188973640149631,2.2501123684582662,0.5654015973946154,0.7310636344945175,0.0,1.5087617222213305
2024-11-14,77.5018665604411,6.35995405853956,6.19912053899599,1.6940673487105267,3.189236101823461,2.2502975591575862,0.5654481315671687,0.731123803127701,0.0,1.5088858976369064
2024-11-18,77.50213233742865,6.3599758687165995,6.1991417976269805,1.6940731581721131,3.189247038664099,2.2503052760982603,0.5651071408681501,0.7311263103690171,0.0,1.508891072056133
2024-11-19,77.5018665604411,6.35995405853956,6.19912053899599,1.6940673487105267,3.189236101823461,2.2502975591575862,0.5654481315671687,0.731123803127701,0.0,1.5088858976369064
2024-11-27,77.59819708486235,6.367859128919721,6.206825702225915,1.679005237809632,3.1932001455275216,2.2530945542958705,0.566150952253486,0.7320325494908253,0.0,1.4036346446146784
2024-12-05,77.59846352295376,6.3678809933482325,6.206847013736439,1.6790110027754153,3.193211109572876,2.253102290431958,0.5658095401336507,0.7320350629687497,0.0,1.4036394640789158
2024-12-06,77.59819708486235,6.367859128919721,6.206825702225915,1.67934859266399,3.1932001455275216,2.2530945542958705,0.5658075973991282,0.7320325494908253,0.0,1.4036346446146784
2024-12-10,77.59686492184966,6.367749809029309,6.206719146868479,1.6810365073335216,3.193145326430096,2.2530558744122895,0.5657978839266266,0.7320199823601038,0.0,1.4036105477899177
2024-12-20,77.59473355616527,6.370321621243763,6.206548665906193,1.6809903340309078,3.193057619789102,2.2529939893608693,0.5657823430643081,0.7319998758484263,0.0,1.4035719945911664
2024-12-23,77.59473355616527,6.370321621243763,5.160736460543009,2.9540933075984337,3.193057619789102,2.2529939893608693,0.5657823430643081,0.7319998758484263,0.0,1.1762812263868239
2024-12-27,77.57342633723545,6.410105030300317,5.159319341924716,2.9488199365627863,3.1921808183021665,2.2523753257740657,0.556016114403367,0.7317988714645396,0.0,1.1759582240326045
2024-12-30,77.57156251231363,6.41338338735655,5.15919538107339,2.9487490864747183,3.1921041210819325,2.2523212088752302,0.5560027552320647,0.7307515778261757,0.0,1.175929969766312
2025-01-03,77.57182876753329,6.413405400536989,5.159213089401739,2.9484159695270398,3.192115077602034,2.252328939701564,0.5560046636458046,0.7307540860445946,0.0,1.1759340060069428
2025-01-06,77.57369260525,6.4135594970313985,5.159337051104038,2.9460840868622156,3.1921917753487827,2.252383056971905,0.5560180229088157,0.7307716440556515,0.0,1.1759622604671969
2025-01-07,77.57289380668999,6.413493454769922,5.159283923930785,2.94708347886832,3.192158904434588,2.2523598635376096,0.5560122974317743,0.7307641190904558,0.0,1.1759501512465484
2025-01-08,77.57156251231363,6.415099572367884,5.15919538107339,2.9614488555585927,3.1921041210819325,2.2523212088752302,0.5415868011368559,0.7307515778261757,0.0,1.175929969766312
2025-01-09,77.57182876753329,6.4151215914389255,5.159213089401739,2.9611157822013703,3.192115077602034,2.252328939701564,0.5415886600695373,0.7307540860445946,0.0,1.1759340060069428
2025-01-13,77.57236128345599,6.415165630034481,5.159248506423129,2.9607928691641217,3.19213699086788,2.2523444015134437,0.5412491374365314,0.7307591025330876,0.0,1.1759420785713286
2025-01-14,77.56597157488576,6.4228743011168685,5.158823534257114,2.9605489858626752,3.1918740515329094,2.2521588737805325,0.5412045542345392,0.7306989092165123,0.0,1.1758452151130911
2025-01-15,77.52579379209119,6.471345574724779,5.156151356145675,2.9590154745600823,3.190220717993133,2.25099229585709,0.5409242199773131,0.7303204202803635,0.0,1.1752361483703735
2025-01-23,77.53270885424908,6.471922798829242,5.156611268974416,2.9503597174625753,3.1905052758606915,2.25119307744063,0.5409724687526031,0.7303855626137004,0.0,1.1753409758170679
2025-01-27,77.54308376080388,6.472788828086571,5.157301292073642,2.9346282982573255,3.190932207856089,2.251494316984049,0.5437897459770923,0.7304832979059799,0.0,1.175498252055372
2025-02-03,77.5526630623666,6.47358844544932,5.157938400400145,2.9226373066467985,3.1913264003540247,2.251772455819689,0.5438569231605469,0.7305735383176041,0.0,1.1756434674852567
2025-02-04,77.57209502458075,6.475210498401397,5.1592307978516505,2.897626664590755,3.192126034197349,2.2523366705809686,0.5446796732416225,0.7307565942802319,0.0,1.1759380422752814
2025-02-12,77.57395887509247,6.475366080436369,5.159354760404933,2.897696286829782,3.1922027324706193,2.2523907882228174,0.5422900272016863,0.7307741524118224,0.0,1.1759662969294993
2025-02-14,77.57049750971244,6.477136542060989,5.15912454897561,2.899969617077701,3.1920602957536537,2.252290286100589,0.5422658301134712,0.7307415451246805,0.0,1.175913825080862
2025-02-17,77.57049750971244,6.477136542060989,5.15912454897561,2.8996263847878354,3.1920602957536537,2.252290286100589,0.5426090624033373,0.7307415451246805,0.0,1.175913825080862
2025-02-18,77.57209502458075,6.475210498401397,5.1592307978516505,2.8996861007418504,3.192126034197349,2.2523366705809686,0.5426202370905275,0.7307565942802319,0.0,1.1759380422752814
2025-02-21,77.57342633723545,6.47532162766348,5.159319341924716,2.899049375417215,3.1921808183021665,2.2523753257740657,0.5415998139336153,0.7307691357167002,0.0,1.1759582240326045
2025-02-24,77.57369260525,6.475343853973634,5.159337051104038,2.899059326300626,3.1921917753487827,2.252383056971905,0.5412584265281709,0.7307716440556515,0.0,1.1759622604671969
2025-02-28,74.93368700265252,6.25497347480106,4.983753315649867,2.8003978779840852,3.083554376657825,2.1757294429708223,0.5211803713527852,0.7059018567639257,0.0,1.1359416445623343
2025-03-03,77.57422514676288,6.4753883070516896,5.159372469827402,2.8990792282723863,3.1922136896676765,2.2523985195268055,0.5405756446864333,0.7307766607852132,0.0,1.1759703334195115
2025-03-06,77.1505160140575,6.440019843385818,5.1311920628641525,2.8832445055519016,3.174777871374933,2.2400959561249794,0.5376230294699951,0.7267851707695948,0.5461983434623541,1.1695472029387655
2025-03-18,77.15077938673187,6.440041828011932,5.131209579477729,2.883254348231581,3.1747887092770197,2.2401036032554624,0.5372834896512811,0.7267876518334165,0.5462002080476592,1.1695511954820503
2025-03-19,77.15183289541133,6.44012976801741,5.1312796471279984,2.881586820664456,3.1748320616253336,2.2401341922995095,0.5376322061518823,0.7267975762581006,0.5462076665161865,1.1695671659277842
2025-03-20,77.17211854675476,6.441823081347471,5.132628822461376,2.854343977576651,3.175666825154068,2.2407231942646226,0.5394809143789686,0.7269886742745172,0.5463512817469364,1.1698746820406276
2025-03-21,77.17422675864013,6.441999061069673,5.132769037208495,2.8516901223955915,3.1757535790059874,2.240784407036268,0.5394956520860194,0.7270085343767471,0.5463662071408151,1.1699066410402703
2025-03-24,77.61685217094335,6.478946531879852,5.162207544165706,2.868045718936053,3.1939678105742177,2.253636212149249,0.5501455006884547,0.7308347850432189,0.54949983837836,0.5958638872415342
2025-03-25,77.67287128560424,6.4836226407209026,5.165933311035033,2.8701156995844292,3.1962730219297324,2.255262749451925,0.5505425621901935,0.7310185717897355,0.549896433880384,0.5244637238134163
2025-03-26,77.67260433630341,6.483600357541433,5.165915556544143,2.870105835453406,3.1962620368478833,2.255254998472668,0.5508843541529823,0.7310160593952094,0.5498945439738294,0.5244619213150398
2025-03-27,77.6718034994103,6.483533508922015,5.165862293803701,2.8700762434671483,3.1962290820553805,2.2552317458545597,0.5519097159452789,0.7310085223152466,0.5498888743321084,0.5244565138942484
2025-04-01,77.67447301994365,6.483756343014322,5.166039840543243,2.8701748857944662,3.1963389340065302,2.255309256446328,0.5484917610755207,0.731033646519558,0.5499077735925214,0.5244745390638673
2025-04-02,77.65285517866204,6.481951827192297,5.164602062789687,2.8693760778628614,3.195449350272376,2.254681573815842,0.5761704415574992,0.7308301901106821,0.5497547269285809,0.524328570808134
2025-04-03,77.64911998122128,6.4816400373705285,5.164353639105031,2.8695816375361067,3.1952956452449466,2.2545731208706816,0.5806092693533904,0.730795036283441,0.549728283052894,0.5243033499616977
2025-04-07,77.64031700884976,6.480905222884738,5.163768163539915,2.869256317070412,3.194933399036738,2.2543175230622663,0.5918803069389694,0.7307121870700153,0.5496659611246001,0.5242439104225873
2025-04-08,77.63391610068335,6.480370916988458,5.163342446501644,2.86833274088808,3.19466999883343,2.2541316701446203,0.6007628459741731,0.7306519448944845,0.5496206449605902,0.5242006901311628
2025-04-09,77.62058426456282,6.479258062614946,5.162455761418778,2.898751022977479,3.1941213878780275,2.253744574973722,0.586921522292151,0.7305264722598457,0.5495262602800908,0.5241106707421366
2025-04-10,77.62191724212212,6.4793693308523626,5.162544416222733,2.8984573433905694,3.1941762404944063,2.2537832785079885,0.5855577622466778,0.7305390175840433,0.5495356972893602,0.5241196712897274
2025-04-11,77.62031767454474,6.479235809426047,5.162438030823371,2.8983976144047925,3.1941104175808235,2.253736834426383,0.5876064119602881,0.7305239632467109,0.5495243729171309,0.5241088706697137
2025-04-14,77.61765187507763,6.479013285943978,5.162260731567662,2.898298071565398,3.1940007187531942,2.253659431877254,0.591020640525591,0.7304988740632304,0.5495055000005495,0.5240908706255241
2025-04-15,77.55372757530536,6.473677304018299,5.15800919993104,2.9782690337436954,3.191370205532477,2.2518033643767863,0.5905338880964225,0.729897250233073,0.5490529385862326,0.5236592401766194
2025-04-16,77.50000617256686,6.469192993121566,5.154436251238286,2.976548909636639,3.189159546039256,2.2502435420547955,0.6590518224023575,0.7293916510134943,0.5486726100712699,0.5232965018554736
2025-04-17,77.49469127075109,6.468749339923536,5.154082763233007,2.9763447797792897,3.18894083547781,2.2500892217640205,0.6638071811381487,0.7313990109757171,0.5486349824477954,0.5232606145095847
2025-04-22,77.18687844924594,6.470377930181257,5.133610486595645,3.189935596088306,3.1762742016725096,2.241151753911291,0.7895876130497465,0.7445459956608679,0.5464557766318296,0.5211821969626075
2025-04-23,77.11734543807225,6.464549156302119,5.128985926016212,3.250189005741762,3.173412887495893,2.239132835241726,0.82436394910146,0.7353445991993172,0.5459635075261752,0.5207126953030896
2025-04-24,77.12024014560302,6.464791812205527,5.129178449683889,3.2547471261449625,3.1735320059916283,2.2392168842276416,0.8261010927596788,0.7254762413696991,0.5459840010308178,0.5207322409831424
2025-04-29,77.12339825621949,6.46505654851362,5.129388491987767,3.2548804095921304,3.1736619636408907,2.2393085812270455,0.8220398742984159,0.7255059499677993,0.5460063593360671,0.5207535652167741
2025-04-30,74.93368700265252,6.281498673740053,4.983753315649867,3.1690981432360745,3.083554376657825,2.1757294429708223,0.778474801061008,0.7049071618037135,0.5305039787798408,0.5059681697612732
2025-05-02,77.1852967610727,6.470245341320896,5.133505290334885,3.1932855075930524,3.176209114504319,2.241105828965306,0.8052817147212307,0.7274543455800215,0.5464445788394527,0.5211715170681281
