date,THE HONGKONG AND SHANGHAI BANKING,ABN AMRO CLEARING HONG KONG LTD,IFAST SECURITIES (HK) LTD,BNP PARIBAS,STANDARD CHARTERED BANK (HONG KONG) LTD,DBS BANK (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,KGI ASIA LTD
2024-03-01,0.0,24.069148936170212,0.0,0.0,75.93085106382979,0.0,0.0,0.0
2024-03-06,0.0,16.098333244392265,28.936086948787732,4.1802301794830745,50.78534962733693,0.0,0.0,0.0
2024-03-12,0.0,16.38987992828296,29.279026386801167,2.4448992158212146,51.70509082347827,0.0,0.18110364561638626,0.0
2024-03-13,0.0,16.38987992828296,30.00344096926671,1.7204846333556696,51.70509082347827,0.0,0.18110364561638626,0.0
2024-03-15,0.0,16.691628922532797,29.895158525362252,1.7142754028547196,51.51848710684447,0.0,0.18045004240575996,0.0
2024-03-20,0.0,16.601403901329917,29.98538354656513,1.7142754028547196,51.51848710684447,0.0,0.18045004240575996,0.0
2024-03-21,0.0,15.969828752909757,29.98538354656513,1.7142754028547196,52.15006225526463,0.0,0.18045004240575996,0.0
2024-03-25,99.2083608696389,0.0025418128209038684,0.28158202429973056,0.0160981478657245,0.48972260349414537,0.0,0.001694541880602579,0.0
2024-03-27,99.32689161411213,0.002097520730496553,0.23306252010124032,0.03242767049347671,0.4041223274090026,0.0,0.0013983471536643686,0.0
2024-03-28,99.32689161411213,0.030064463803783928,0.23306252010124032,0.004460727420189337,0.4041223274090026,0.0,0.0013983471536643686,0.0
2024-04-03,99.2265591921024,0.03003409498401278,0.2328270981853679,0.10057929483018233,0.40860338524761575,0.0,0.001396934650419199,0.0
2024-04-08,99.24042243058395,0.016066992933736507,0.23355819206371584,0.09989478215323133,0.4086604724450373,0.0,0.0013971298203249137,0.0
2024-04-11,99.24042243058395,0.010478473652436853,0.23914671134501547,0.09989478215323133,0.4086604724450373,0.0,0.0013971298203249137,0.0
2024-04-15,99.24042243058395,0.01117703856259931,0.23844814643485301,0.09989478215323133,0.4086604724450373,0.0,0.0013971298203249137,0.0
2024-04-18,99.24042243058395,0.011875603472761767,0.23774958152469058,0.09989478215323133,0.4086604724450373,0.0,0.0013971298203249137,0.0
2024-04-23,99.24042243058395,0.009779908742274397,0.23984527625517793,0.09989478215323133,0.4086604724450373,0.0,0.0013971298203249137,0.0
2024-04-25,99.24042243058395,0.004191389460974741,0.2454337955364776,0.09989478215323133,0.4086604724450373,0.0,0.0013971298203249137,0.0
2024-04-29,98.8949995482094,0.3522435197286305,0.24457952217679255,0.09954708166243906,0.4072380613463416,0.0,0.001392266876397749,0.0
2024-04-30,98.90877028867521,0.33836796081504067,0.2446135789151366,0.09956094320277946,0.40729476764773415,0.0,0.0013924607440948175,0.0
2024-05-02,98.90877028867521,0.3369755000709459,0.24600603965923146,0.09956094320277946,0.40729476764773415,0.0,0.0013924607440948175,0.0
2024-05-06,98.90946651904726,0.3362792696988985,0.24600603965923146,0.09956094320277946,0.40729476764773415,0.0,0.0013924607440948175,0.0
2024-05-07,98.90946651904726,0.3362792696988985,0.24670227003127884,0.09886471283073206,0.40729476764773415,0.0,0.0013924607440948175,0.0
2024-05-09,98.90051503853773,0.3369450031961044,0.2466799430423711,0.09885576540050996,0.41561191509932705,0.0,0.0013923347239508444,0.0
2024-05-13,98.90051503853773,0.3369450031961044,0.25085694721422364,0.09467876122865743,0.41561191509932705,0.0,0.0013923347239508444,0.0
2024-05-20,98.90051503853773,0.33416033374820264,0.25085694721422364,0.09467876122865743,0.4183965845472287,0.0,0.0013923347239508444,0.0
2024-05-21,98.90051503853773,0.3327679990242518,0.25224928193817453,0.09467876122865743,0.4183965845472287,0.0,0.0013923347239508444,0.0
2024-05-27,98.90051503853773,0.3320718316622764,0.2529454493001499,0.09467876122865743,0.4183965845472287,0.0,0.0013923347239508444,0.0
2024-06-06,98.90051503853773,0.331375664300301,0.2536416166621253,0.09467876122865743,0.4183965845472287,0.0,0.0013923347239508444,0.0
2024-06-13,98.90051503853773,0.3285909948523993,0.2536416166621253,0.09467876122865743,0.42118125399513046,0.0,0.0013923347239508444,0.0
2024-06-14,98.90051503853773,0.32441399068054677,0.2578186208339779,0.09467876122865743,0.42118125399513046,0.0,0.0013923347239508444,0.0
2024-06-20,95.15478654742898,4.070838649151281,0.2592109555579287,0.09259025914273115,0.42118125399513046,0.0,0.0013923347239508444,0.0
2024-06-21,91.40717840444287,7.8156621226894725,0.2592109555579287,0.09259025914273115,0.42396592344303213,0.0,0.0013923347239508444,0.0
2024-06-24,87.6395206414319,11.583319885700458,0.2592109555579287,0.09259025914273115,0.42396592344303213,0.0,0.0013923347239508444,0.0
2024-06-25,87.63976468920706,11.583352141507271,0.2540600245524989,0.09746370208075257,0.4239671040512737,0.0,0.0013923386011536081,0.0
2024-06-26,80.34391041916214,18.879206411552175,0.2540600245524989,0.09746370208075257,0.4239671040512737,0.0,0.0013923386011536081,0.0
2024-06-27,80.34391041916214,18.794969926182382,0.2547561938530757,0.18100401814996905,0.4239671040512737,0.0,0.0013923386011536081,0.0
2024-07-03,96.46061013737344,2.405234496363438,0.3058593708862065,0.3176109770365592,0.5090133816191172,0.0,0.0016716367212450485,0.0
2024-07-05,96.46061013737344,2.4043986780028153,0.30669518924682904,0.3176109770365592,0.5090133816191172,0.0,0.0016716367212450485,0.0
2024-07-11,96.46061013737344,2.39938376783908,0.31171009941056416,0.3176109770365592,0.5090133816191172,0.0,0.0016716367212450485,0.0
2024-07-15,96.46061013737344,2.394368857675345,0.31171009941056416,0.3176109770365592,0.5140282917828524,0.0,0.0016716367212450485,0.0
2024-07-16,96.7652133958711,2.4019297942592477,0.31269441738089293,0.0028339870508591676,0.5156514900231918,0.0,0.0016769154147095666,0.0
2024-07-18,96.7652133958711,2.3943836748930547,0.3135328750882477,0.004510902465568734,0.5206822362673205,0.0,0.0016769154147095666,0.0
2024-07-25,96.7652133958711,2.3935452171857,0.3143713327956025,0.004510902465568734,0.5206822362673205,0.0,0.0016769154147095666,0.0
2024-08-01,96.7652133958711,2.7792357625689004,0.3143713327956025,0.03804921075976007,0.10145338258992877,0.0,0.0016769154147095666,0.0
2024-08-02,96.7652133958711,2.784266508813029,0.3093405865514738,0.03804921075976007,0.10145338258992877,0.0,0.0016769154147095666,0.0
2024-08-06,96.7652133958711,2.7767203894468357,0.3101790442588286,0.03804921075976007,0.10816104424876705,0.0,0.0016769154147095666,0.0
2024-08-13,96.7652133958711,2.6392133254406516,0.3135328750882477,0.1722024439365254,0.10816104424876705,0.0,0.0016769154147095666,0.0
2024-08-20,96.7652133958711,2.6358594946112324,0.3168867059176668,0.1722024439365254,0.10816104424876705,0.0,0.0016769154147095666,0.0
2024-08-22,96.7652133958711,2.629151832952394,0.3168867059176668,0.1722024439365254,0.11486870590760531,0.0,0.0016769154147095666,0.0
2024-08-27,96.7652133958711,2.6283133752450394,0.3177251636250216,0.1722024439365254,0.11486870590760531,0.0,0.0016769154147095666,0.0
2024-09-05,96.7652133958711,2.6274749175376844,0.31856362133237637,0.1722024439365254,0.11486870590760531,0.0,0.0016769154147095666,0.0
2024-09-12,96.7652133958711,2.62495954441562,0.32107899445444077,0.1722024439365254,0.11486870590760531,0.0,0.0016769154147095666,0.0
2024-09-20,96.7652133958711,2.621605713586201,0.32443282528385986,0.1722024439365254,0.11486870590760531,0.0,0.0016769154147095666,0.0
2024-09-23,98.92169652668373,0.44802882744504424,0.3316630466645981,0.1760401005943432,0.12085721191840681,0.0,0.0017142866938781108,0.0
