date,KOALA SECURITIES LTD,RAFFAELLO SECURITIES (HK) LTD,FUTU SECURITIES INTERNATIONAL,EMPEROR SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,INTERACTIVE BROKERS HONG KONG LTD,SOOCHOW SECURITIES INTERNATIONAL,ASTRUM CAPITAL MANAGEMENT LTD,HANG SENG SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD
2024-04-29,0.0,0.0,24.58575498897925,0.0,24.137951653640172,24.664702955230734,0.0,9.141706350964515,8.590592223631862,8.879291827553466
2024-04-30,0.0,0.0,24.567820558969807,0.0,24.143691953824046,24.670568523317897,0.0,9.143880360565676,8.592635171551741,8.881403431770831
2024-05-09,0.0,0.0,24.69693275967056,0.0,24.15949186627639,24.50823733481803,0.0,9.149864222083124,8.598258291814584,8.887215525337313
2024-05-13,0.0,0.0,24.72380273304432,0.0,24.15087116957756,24.499492197219283,0.0,9.146599327079096,8.59519022327729,8.88404434980245
2024-05-14,0.0,0.0,24.71932573587549,0.0,24.152307525102636,24.50094928672682,0.0,9.147143314432052,8.595701415974217,8.884572721888793
2024-05-16,0.0,0.0,24.726687568422477,0.0,24.159500490053336,24.478500089945936,0.0,9.149867488144704,8.59826136097937,8.887183002454176
2024-05-20,0.0,0.0,24.713250693654608,0.0,24.163813149773663,24.48286969358883,0.0,9.151500811026471,8.599796217854893,8.888769434101535
2024-05-22,0.0,36.09477830750774,15.841676048974678,0.0,15.426333942508139,15.630021694972045,0.0,5.842377058247975,5.490165292698874,5.674647655090553
2024-05-23,0.0,35.74426408372736,15.92527416125841,0.0,15.452161013016092,15.656189783505676,0.0,5.8521584803784545,5.499357034991197,5.870595443122815
2024-05-24,0.0,35.29749783073222,16.504086339426745,0.0,15.409943437954803,15.613414771855064,0.0,5.836169523254089,5.48433198327073,5.854556113506348
2024-05-27,0.0,35.298837297562144,16.500917842687436,0.0,15.410528213345545,15.614007268560895,0.0,5.836390993782331,5.4845401022940985,5.854778281767554
2024-05-28,0.0,34.97832346715441,16.72429404218383,0.0,15.441584947727133,15.645474072920779,0.0,5.848153033495156,5.495593059259883,5.866577377258809
2024-05-29,0.0,34.63742091602792,16.819994617517274,0.0,15.442172127088439,15.889434432209104,0.0,5.848375414473187,5.495802033845941,5.866800458838134
2024-05-31,0.0,34.194184211293205,17.454445913505307,0.0,15.381343708828485,15.8268441984258,0.0,5.82533801902616,5.474153463810754,5.843690485110288
2024-06-03,0.0,34.295556654161686,17.39982417625098,0.0,15.426943404283385,15.683822890816469,0.0,5.842607878189178,5.490230244108488,5.8610147521898135
2024-06-04,0.0,33.941930745296474,18.23325344558861,0.0,15.286556212821049,15.61028976051727,0.0,5.81521498747721,5.464489465299451,5.648265382999928
2024-06-05,0.0,25.879198232173255,14.448104051805352,22.576160042448866,11.857407056443298,12.108519236284113,0.0,4.510719763645323,4.238670570638898,4.381221046560893
2024-06-06,0.0,25.859481607925506,14.797561882169946,22.274690423936942,11.848364443795543,12.099294100256456,0.0,4.507283174695819,4.235441248223206,4.377883118996584
2024-06-07,0.0,25.855692956110442,15.2056196473049,21.87585215241492,11.846628549467262,12.097521442426384,0.0,4.506622816269471,4.234820717138478,4.377241718868137
2024-06-12,0.0,25.855698410970906,15.205622855284417,21.875856767635295,11.846631048789394,12.097523994680214,0.0,4.506623767046487,4.234821610572514,4.37722154502077
2024-06-13,0.0,25.85570068383011,15.205624191942949,21.87585869064436,11.846632090173928,12.09752505811963,0.0,4.506624163203696,4.234821982836806,4.377213139248521
2024-06-14,0.0,25.51856548176995,15.468969589342013,21.838104778357685,11.826186871764458,12.252154508712387,0.0,4.498846516814009,4.227513419550188,4.36965883368931
2024-06-17,0.0,24.4587759316871,16.190221068178236,21.963383901679443,11.894030411236905,12.322441705849355,0.0,4.5246551459650215,4.251765486311817,4.3947263490921245
2024-06-19,0.0,24.258946653486905,16.87495065876933,21.78394208643225,11.796855658150042,12.221766813588959,0.0,4.487688513847035,4.217028374749932,4.358821240975544
2024-06-20,0.0,24.259013191120953,16.875014450805153,21.78400183560386,11.796596226570744,12.2218003355493,0.0,4.487700822715194,4.217039941249285,4.358833196385511
2024-06-21,0.0,24.261140039443404,16.876493925501556,21.78591169349442,11.797630463647803,12.2228718513334,0.0,4.488094270663437,4.217409659681526,4.3504480962344525
2024-06-25,0.0,24.27105571568142,16.842520840450174,21.794815728776832,11.802452227335044,12.227867413775213,0.0,4.489928582226754,4.21913334078969,4.352226150964874
2024-06-27,0.0,24.23709280829519,16.958884537038095,21.76431786676508,11.785936852123392,12.210756747746919,0.0,4.48364574762758,4.2132294346480705,4.346136005755672
2024-07-03,0.0,24.068694111797953,17.385312626301143,21.61309994686421,11.808268080082259,12.172236552676425,0.0,4.452493492469427,4.183956025066716,4.315939164741865
2024-07-04,0.0,23.952200620756134,17.208975705823907,21.508491634782505,11.751115566305776,12.68951789562901,0.0,4.430943236839874,4.16370550206528,4.2950498377975155
2024-07-08,0.0,23.951510583149954,17.211360827805876,21.507871997851634,11.750777029075577,12.689152324018666,0.0,4.43081558604433,4.16358555010667,4.2949261019472935
2024-07-12,0.0,23.940475799746356,17.200551755010068,21.497963031644904,11.630180602591924,12.847441587246431,0.0,4.4287742496483,4.161667330186123,4.2929456439258935
2024-07-16,0.0,23.93978643752453,17.200056467837264,21.497344001192705,11.629845713377213,12.84995113140953,0.0,4.428646723792831,4.161547495632241,4.292822029233688
2024-07-17,0.0,23.962556372462736,17.15012489046904,21.517790847096233,11.640907250242885,12.862173151517558,0.0,4.4328589584352835,4.165505683227818,4.268082846548447
2024-07-23,0.0,23.959794073690258,17.159675461983944,21.515310370208894,11.639565337330584,12.860690456409591,0.0,4.432347957827956,4.165025501937613,4.26759084061116
2024-07-31,0.0,23.96048458867683,17.157288025538943,21.515930435815708,11.639900786553476,12.861061098138418,0.0,4.43247569693461,4.16514553688114,4.26771383146087
2024-08-05,0.0,23.95358122933655,17.181156199296737,21.50973138759574,11.636547164154168,12.857355641934925,0.0,4.431198637099289,4.163945498699973,4.266484241882619
2024-08-08,0.0,23.954961582953167,17.239772473593074,21.51097091145771,11.57382892532648,12.858096562350566,0.0,4.431453990192679,4.164185451013305,4.266730103113019
2024-08-09,0.0,23.812933848303665,21.081598434675094,21.38343347174669,11.591135079670089,9.344789948494851,0.0,4.405180127500349,4.139496209737763,4.2414328798715
2024-08-12,0.0,23.92531899605938,21.860240644210865,21.484352591816307,11.645839444822391,8.237795060063382,0.0,4.425970376306879,4.159032563222354,4.261450323498433
2024-08-13,0.0,23.876534501638634,22.019570125040747,21.44054530634933,11.622093203883473,8.220997931163527,0.0,4.416945680453716,4.150552162149763,4.252761089320814
2024-08-14,0.0,23.875848816805743,22.02180956217614,21.43992957810265,11.621759441333644,8.22076184105622,0.0,4.4168188348823625,4.150432966850902,4.252638958792338
2024-08-15,0.0,23.8621536589885,22.066580809486254,21.427631660595484,11.615093214265267,8.216046422071326,0.0,4.414285352975269,4.148052283553439,4.250156598064462
2024-08-20,0.0,23.86215406991577,22.06658118949218,21.427632029598147,11.615093414287387,8.216046563558871,0.0,4.414285428993145,4.148050632898604,4.250156671255897
2024-08-21,0.0,23.849832617153062,22.10682285986681,21.41656766570644,11.609095849087728,8.211804128892975,0.0,4.412006070254822,4.145908747057919,4.24796206198024
2024-08-26,0.0,23.84846640455,22.11129349417955,21.415340840129556,11.608430834229395,8.211333724321387,0.0,4.411753333122671,4.145671253031345,4.247710116436095
2024-08-28,0.0,23.848466951824662,22.111294001589563,21.415341331568847,11.608428805819466,8.211333912755093,0.0,4.411753434363596,4.145671348166218,4.247710213912557
2024-08-29,0.0,23.848470235473155,22.11129704605013,21.41534428020506,11.608416635357937,8.211335043357503,0.0,4.411754041809247,4.14567191897555,4.247710798771418
2024-09-02,0.0,23.9033235954132,21.932146894438254,21.46460125880551,11.635116907943395,8.230221760713974,0.0,4.42190142359235,4.1552072909184705,4.2574808681748495
2024-09-04,0.0,23.867640251297075,22.048688096570807,21.432558486595354,11.617747780223551,8.217935526372239,0.0,4.415300323560557,4.149004317049843,4.251125218330572
2024-09-09,0.0,23.98331067559388,21.679564592927335,21.53642770482592,11.662512324674838,8.260647060544859,0.0,4.436698319191747,4.169111754765072,4.271727567476354
2024-09-10,0.0,24.045739363680166,21.85747020449581,21.592487143235545,11.640809798924886,8.28214956975675,0.0,4.118533047016618,4.179963975330265,4.282846897559959
2024-09-11,0.0,23.928778705445907,21.374114499475738,21.487459326415646,12.447635904537368,8.241864442706905,0.0,4.098500128550147,4.1596322512540835,4.2620147416142045
2024-09-16,0.0,23.929467433854292,21.544546037981018,21.488077787718847,12.275299595167057,8.242101663596847,0.0,4.098618093344967,4.159751975579972,4.262137412756999
2024-09-19,0.0,23.929467571603936,21.5445461620019,21.488077911414667,12.27529966582965,8.242101711042391,0.0,4.098618116938606,4.159751999525527,4.262136861643322
2024-09-25,0.0,23.941182023573788,21.50613901219767,21.498597203407456,12.281308926500433,8.246136556545565,0.0,4.100624557948209,4.1617883680681675,4.2642233517587105
2024-09-26,0.0,23.927401505284397,21.551319993064954,21.48622263427941,12.274239818462549,8.241390089327599,0.0,4.098264242920193,4.159392847217682,4.261768869443213
2024-09-27,0.0,23.975704939089663,21.45063648795246,21.529597939053353,12.299018436000695,8.20035130275753,0.0,4.106537612493176,4.167789620140196,4.270363662512927
2024-09-30,0.0,24.01726159136805,21.31448830818249,21.566914798662683,12.320336100436792,8.214564822172916,0.0,4.113655399272086,4.175013573907297,4.277765405997682
2024-10-03,0.0,24.039506201854245,21.29664040901514,21.586889916028166,12.331655155815909,8.222173091504024,0.0,4.117465436552278,4.141291219696373,4.264378569533868
2024-10-04,0.0,24.040896476577643,21.292088764294682,21.588138348801913,12.332368331382696,8.222648603743108,0.0,4.1177035615816715,4.141530722640261,4.2646251909780215
2024-10-07,0.0,24.06594894829886,21.288224834284097,21.610634857034206,12.267063816979784,8.231217238936038,0.0,4.121994526859666,4.145846517661157,4.269069259946192
2024-10-08,0.0,24.752352320769383,19.906619737027768,22.227008334721067,11.753548383124587,8.465986093656085,0.0,4.239561091578134,4.264093383287828,4.390830655835152
2024-10-09,0.0,24.648148521149594,19.908791666063106,22.133435865622232,12.059830000268066,8.418486779927601,0.0,4.221713156612697,4.237248112329446,4.372345898027258
2024-10-10,0.0,24.67888227062862,19.69020852135689,22.16103402263676,12.19360270390708,8.428983781901797,0.0,4.226977206138215,4.242531532374285,4.37777996105636
2024-10-14,0.0,24.679248557921873,19.689016552619407,22.16136293968733,12.193783683000074,8.429108886013909,0.0,4.227039943502999,4.242594500598473,4.377844936655936
2024-10-15,0.0,24.718136768784817,19.859777336004854,22.19628360402547,12.212997980792355,8.145080573894539,0.0,4.233700681987934,4.249279749104238,4.384743305405794
2024-10-16,0.0,24.79702292374344,19.77999392911119,22.267121446063143,11.86423781324786,8.171075012484835,0.0,4.247212233087914,4.4746051127582955,4.398731529503325
2024-10-18,0.0,24.79702292374344,19.48471723594005,22.267121446063143,11.86423781324786,8.171075012484835,0.0,4.247212233087914,4.769881805929435,4.398731529503325
2024-10-21,0.0,24.804421072662997,19.46069564052432,22.273764803250593,11.867777488088237,8.173512838588442,0.0,4.248479381514964,4.771304891919938,4.400043883450511
2024-10-23,0.0,24.79480433955156,19.491920920595845,22.265129211600527,11.863176322497855,8.170343948199049,0.0,4.246832235942738,4.769455045652433,4.398337975959995
2024-10-24,0.0,24.794060463199546,19.494336267591645,22.264461228789767,11.862820411791516,8.17009882726292,0.0,4.246704825456734,4.769311955802968,4.398206020104903
2024-10-25,0.0,24.79258171633985,19.49913771984303,22.263133350196675,11.86211289926217,8.169611552981962,0.0,4.246451546997805,4.769027508441552,4.397943705936952
2024-10-28,0.0,24.79258615231664,19.499141208698017,22.26313733359558,11.862115021673548,8.169613014717882,0.0,4.246452306788,4.769028361732895,4.3979266004774376
2024-10-29,0.0,24.771902194212345,19.50671003635351,22.24456364398332,11.911810123312897,8.162797270193023,0.0,4.242909576672398,4.765049656880312,4.394257498392194
2024-10-31,0.0,24.77190263707025,19.506710385083323,22.24456404165891,11.911808548522597,8.162797416122846,0.0,4.242909652524709,4.765049742067146,4.394257576950217
2024-11-04,0.0,24.77042653198837,19.511506809306297,22.243238535317833,11.911098749142612,8.162311012356255,0.0,4.242656826547157,4.7647658028702775,4.393995732471194
2024-11-08,0.0,24.769688545413942,19.51390480706762,22.242575841383612,11.910743881173254,8.16206783221014,0.0,4.242530424857067,4.7646238459609656,4.3938648219334
2024-11-14,0.0,24.77042653198837,19.511506809306297,22.243238535317833,11.911098749142612,8.162311012356255,0.0,4.242656826547157,4.7647658028702775,4.393995732471194
2024-11-15,0.0,24.784456636895065,19.465917687060514,22.255837227137373,11.917845260543562,8.166934189903744,0.0,4.245059890551028,4.7674645922505805,4.396484515658132
2024-11-18,0.0,24.704917477746967,19.403446972145993,22.184413003273285,12.20052164221979,8.1407245744258,0.0,4.231436493468959,4.752164675432091,4.382375161287115
2024-11-19,0.0,24.679250316127103,19.430782604857864,22.16136451851272,12.244246032004003,8.132266772713132,0.0,4.227040244646841,4.747227416326555,4.377822094811788
2024-11-20,0.0,24.080256697587703,20.74334538878141,21.62348286673337,12.30042254535023,8.22452536311033,0.0,4.124445145548628,4.632006779892688,4.271515212995645
2024-11-21,0.0,24.031880903136937,20.522458444870704,21.580042583865637,12.275711732663124,8.208002783911212,0.0,4.116159382108053,5.004255455534231,4.261488713910105
2024-11-22,0.0,24.038829474307974,20.499478331236617,21.58628223120628,12.279261128442563,8.210376043488603,0.0,4.117349527254543,5.0057023845253905,4.262720879538028
2024-11-26,0.0,24.052738678272323,20.453478214120064,21.59877235693003,12.28636608119201,8.215126682247238,0.0,4.119731883451559,5.008598754147946,4.265187349638827
2024-11-27,0.0,24.052042835802286,20.45577948421419,21.59814750737308,12.286010638286484,8.214889019745737,0.0,4.1196127001665275,5.0084538560648175,4.2650639583468735
2024-11-28,0.0,24.049955549938765,20.462682495660708,21.596273175605162,12.284944432954179,8.214176114740605,0.0,4.119255191683321,5.008019212113647,4.264693827303616
2024-11-29,0.0,24.049259868488136,20.464983233236108,21.59564847063971,12.284589072298886,8.213938507234705,0.0,4.119136035977553,5.007874347560238,4.264570464564667
2024-12-02,59.51473625517739,9.50636407157332,8.095263512020567,8.536485134583137,4.855939669784248,3.2468613230227183,0.9508294178910615,1.6282422087123853,1.979549186384291,1.6857292208508856
2024-12-03,59.514744421280106,9.506365375955232,8.095264622783338,8.536486305886564,4.8559266149306355,3.246861768529239,0.9508295483557359,1.628242432125845,1.9795494580010873,1.6857294521522208
2024-12-06,59.62519141005645,9.524007213119983,8.039263610722463,8.552328249196304,4.864938204874492,3.1383322047368427,0.9525940902600427,1.6312641114655597,1.9832230901219352,1.6888578154459266
2024-12-09,59.59788245309997,9.51964511889629,8.081382583129114,8.54841119403033,4.862710012647499,3.136894815991121,0.9521577922726868,1.630516975559558,1.9823147533481245,1.688084301025311
2025-01-03,59.597885182745,9.519645554905944,8.081382953264846,8.548411585556458,4.862710235364679,3.136894959664169,0.9521578358825047,1.6305170502389326,1.9823148441402034,1.6880797982372555
2025-01-09,59.59806533987063,9.519674331631407,8.081407382298183,8.548437426360293,4.862724934743625,3.1369044421143855,0.9521607141393141,1.6305219790927694,1.9823208364357907,1.687782613313606
2025-01-10,59.611716774479085,9.521854892542086,8.060352660986906,8.550395517346383,4.863838782501719,3.1376229762751895,0.9523788145030037,1.6308954637696345,1.982774903579032,1.6881692140169602
2025-01-16,59.611716774479085,9.521854892542086,8.014540990656299,8.550395517346383,4.909650452832327,3.1376229762751895,0.9523788145030037,1.6308954637696345,1.982774903579032,1.6881692140169602
2025-01-22,59.62537446447062,9.524036452633009,7.993466125665733,8.552354505572183,4.91077530692947,3.1383418396839113,0.9525970148050045,1.6312691195852693,1.983229178785675,1.6885559918691315
2025-01-27,59.66638510976845,9.53058713485967,7.930183549083318,8.558236859859084,4.914152963943094,3.1405004076621688,0.9532522160282558,1.6323911150418928,1.984593254217083,1.6897173895369872
2025-02-04,59.639038414145716,9.526219012591104,7.972381601502468,8.55431439165453,4.911900676577248,3.139061032566906,0.9528153151140232,1.6316429466573297,1.9836836621987608,1.688942946991908
2025-02-17,59.639038414145716,9.526219012591104,8.086963269104809,8.55431439165453,4.8202353424953746,3.1161446990464374,0.9528153151140232,1.6316429466573297,1.9836836621987608,1.688942946991908
2025-02-20,59.6458727377096,8.79390396011661,8.087889993027595,8.555294671584832,4.809328236584536,3.1165017930189673,0.9529245027926523,2.365236632069886,1.983910982027456,1.6891364910678626
2025-02-21,59.646146143232514,8.793944269727321,8.087927066402353,8.5553338874552,4.80935028164551,3.1165160784801946,0.9529288708203132,2.365247473872152,1.983920075904275,1.6886858524601713
2025-02-25,59.65981961587187,8.795960221538781,8.089781168579984,8.557295139462157,4.810452792431893,3.0943061998499006,0.9531473232717277,2.3657896907413125,1.984374876065402,1.6890729721869786
2025-03-20,59.646146143232514,8.793944269727321,8.110846131071655,8.5553338874552,4.80935028164551,3.093597013810891,0.9529288708203132,2.365247473872152,1.983920075904275,1.6886858524601713
2025-03-21,59.652648465142335,8.794902941162043,8.111157295514099,8.556266546789947,4.809874572747792,3.093934262148692,0.9530327543178381,2.3655053212179733,1.9738078964876875,1.6888699444715962
2025-03-25,59.63897827905017,8.792887473903479,8.132214827943654,8.554305766188277,4.8087723269602005,3.0932252465691876,0.952814354373516,2.3649632346757143,1.9733555725431617,1.6884829177926404
2025-04-02,59.63904661439542,8.792897548941962,8.132224145972298,8.554315567855824,4.808777836932482,3.093228790838745,0.9528154461242425,2.3649659444903994,1.9733578336471955,1.6883702708014339
2025-04-03,58.69745516339945,8.654073781099088,8.003831202621955,8.419258573066934,4.732856031369923,3.0443923665367287,2.5165893076372887,2.327627458353512,1.942202123229289,1.6617139926858366
2025-04-09,58.710697084972516,8.656026107072638,7.983077218503795,8.421157925626895,4.733923745604033,3.045079169820501,2.517157040567968,2.328152562213109,1.9426402766061817,1.6620888690123614
2025-04-15,58.65776521428363,8.648222083660755,8.111115578897031,8.413565652591458,4.684577219028055,3.0423338142914895,2.5148876444001433,2.326053567030192,1.9408888481779427,1.6605903776393045
2025-04-23,58.660078987059286,8.648563215320678,8.111435524233137,8.413897528159545,4.680817474183957,3.0424538200422755,2.514986844881856,2.3261453188962657,1.940965407108565,1.6606558801144373
2025-04-24,58.35754742950569,8.603959400506369,8.58535203177308,8.370503970424105,4.656663326100572,3.026762769009676,2.502016134638238,2.314148533713332,1.9309551361046728,1.652091268224256
2025-04-25,58.359837578071385,8.604297049125067,8.585688950175369,8.370832457458025,4.656846069401258,3.026881549471149,2.5021143222577398,2.3142393487694592,1.931030913349093,1.648231761921461
2025-04-28,58.359955362000235,8.604314414627673,8.585706278122437,8.370849351773971,4.656855468015936,3.0268876584326523,2.5021193721150996,2.3142440194507725,1.9308329870189747,1.6482350884422439
