date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,HANG SENG BANK LTD,DBS BANK LTD,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,EAST ASIA SECURITIES CO LTD,BANK OF COMMUNICATIONS TRUSTEE LTD,TOTAL_CCASS_PCT
2024-04-12,7.975702232565698,2.803933925090495,2.498489935134341,0.0,0.0,1.12926605757565,0.6793975069689163,0.0,0.5309159553499858,15.617705612685088
2024-04-17,7.976583420873333,2.803933925090495,2.498489935134341,0.0,0.0,1.12926605757565,0.6793975069689163,0.0,0.5309159553499858,15.61858680099272
2024-04-22,7.976583420873333,2.803933925090495,2.4962869643652534,0.0,0.0,1.12926605757565,0.6793975069689163,0.0,0.5309159553499858,15.616383830223635
2024-04-23,7.977905203334785,2.803933925090495,2.4962869643652534,0.0,0.0,1.12926605757565,0.6793975069689163,0.0,0.5309159553499858,15.617705612685088
2024-04-24,7.890006669648211,2.803933925090495,2.4962869643652534,0.0,0.0,1.12926605757565,0.6793975069689163,0.0,0.5309159553499858,15.52980707899851
2024-04-26,7.890006669648211,2.803933925090495,2.4962869643652534,0.0,0.0,1.12926605757565,0.6771945361998292,0.0,0.5309159553499858,15.527604108229426
2024-05-02,8.148390026995358,2.824659253788989,2.5303348689383403,1.3870343454840677,0.0,1.1301472458832849,0.679617804045825,0.0,0.5309159553499858,17.23109950048585
2024-05-03,8.139137549765191,2.838537969634238,2.5325378397074276,1.3870343454840677,0.0,1.1301472458832849,0.679617804045825,0.0,0.5309159553499858,17.23792870987002
2024-05-06,8.1393578468421,2.8303869777886153,2.5325378397074276,1.3870343454840677,0.0,1.1305878400371023,0.6820410718918207,0.0,0.5309159553499858,17.232861877101122
2024-05-07,8.1393578468421,2.8303869777886153,2.5325378397074276,1.3870343454840677,0.0,1.1305878400371023,0.6844643397378166,0.0,0.5309159553499858,17.235285144947117
2024-05-08,8.1393578468421,2.8176097473279103,2.5325378397074276,1.3870343454840677,0.0,1.1305878400371023,0.6846846368147252,0.0,0.5309159553499858,17.22272821156332
2024-05-10,8.141340520534278,2.8176097473279103,2.524827442015623,1.3870343454840677,0.0,1.13609526695982,0.6846846368147252,0.0,0.5234258547350897,17.215017813871516
2024-05-13,8.141340520534278,2.8176097473279103,2.524827442015623,1.3870343454840677,0.0,1.1363155640367286,0.6846846368147252,0.0,0.5234258547350897,17.215238110948423
2024-05-14,8.141340520534278,2.8176097473279103,2.5219635800158096,1.417494932456773,0.0,1.1363155640367286,0.6879890929683559,0.0,0.5234258547350897,17.246139292074947
2024-05-16,8.139904403889911,2.8176097473279103,2.5219635800158096,1.4285097863022085,0.0,1.1363155640367286,0.6981227585061565,0.0,0.5234258547350897,17.265851694813815
2024-05-17,8.139904403889911,2.8176097473279103,2.504339813863113,1.4285097863022085,0.0,1.1378576435750898,0.6981227585061565,0.0,0.5124110008896543,17.238755154354042
2024-05-20,8.144530642504995,2.8176097473279103,2.504339813863113,1.4285097863022085,0.0,1.1378576435750898,0.6990039468137913,0.0,0.5124110008896543,17.24426258127676
2024-05-21,8.144530642504995,2.8176097473279103,2.495527930786765,1.4285097863022085,0.0,1.1378576435750898,0.6990039468137913,0.0,0.5124110008896543,17.235450698200413
2024-05-22,8.144310345428085,2.8176097473279103,2.495527930786765,1.4285097863022085,0.0,1.1411620997287202,0.6990039468137913,0.0,0.5124110008896543,17.238534857277134
2024-05-23,8.13858262142846,2.8176097473279103,2.5021368430940263,1.4285097863022085,0.0,1.1411620997287202,0.7100188006592267,0.0,0.4980916908905883,17.23611158943114
2024-05-24,8.13836232435155,2.8176097473279103,2.504339813863113,1.4285097863022085,0.0,1.1411620997287202,0.7100188006592267,0.0,0.4980916908905883,17.23809426312332
2024-05-27,8.13858262142846,2.8176097473279103,2.504339813863113,1.4285097863022085,0.0,1.1411620997287202,0.7100188006592267,0.0,0.4980916908905883,17.238314560200227
2024-05-29,8.110604892661053,2.8176097473279103,2.504339813863113,1.4285097863022085,0.0,1.1411620997287202,0.712001474351405,0.0,0.4980916908905883,17.212319505125
2024-05-30,8.108401921891966,2.8211345005584496,2.4933249600176777,1.4285097863022085,0.0,1.140721505574903,0.7117811772744963,0.0,0.4980916908905883,17.20196554251029
2024-05-31,8.10468165500567,2.8191518268662716,2.499272981094213,1.4285097863022085,0.0,1.143585367574716,0.706714344505596,0.0,0.4980916908905883,17.200007652239265
2024-06-03,8.107765814082391,2.8191518268662716,2.499272981094213,1.4285097863022085,0.0,1.1438056646516248,0.706714344505596,0.0,0.4980916908905883,17.203312108392893
2024-06-04,8.107765814082391,2.8191518268662716,2.499272981094213,1.4285097863022085,0.0,1.1438056646516248,0.706714344505596,0.0,0.503599117813306,17.208819535315612
2024-06-05,8.109968784851478,2.8198127180969976,2.499272981094213,1.4285097863022085,0.0,1.1393997231134505,0.706714344505596,0.0,0.503599117813306,17.207277455777252
2024-06-06,8.109968784851478,2.8198127180969976,2.500154169401848,1.4285097863022085,0.0,1.1393997231134505,0.706714344505596,0.0,0.503599117813306,17.208158644084886
2024-06-07,8.10666432869785,2.8198127180969976,2.500154169401848,1.4285097863022085,0.0,1.1393997231134505,0.706714344505596,0.0,0.5033788207363973,17.204633890854346
2024-06-11,8.10666432869785,2.8198127180969976,2.500154169401848,1.4285097863022085,0.0,1.1391794260365418,0.706714344505596,0.0,0.5033788207363973,17.20441359377744
2024-06-12,8.10666432869785,2.8204736093277236,2.500154169401848,1.4285097863022085,0.0,1.1283848692680152,0.706714344505596,0.0,0.5033788207363973,17.194279928239638
2024-06-13,8.10666432869785,2.8204736093277236,2.502357140170935,1.4285097863022085,0.0,1.1354343757290937,0.706714344505596,0.0,0.5033788207363973,17.203532405469804
2024-06-17,8.10666432869785,2.8204736093277236,2.502357140170935,1.4285097863022085,0.0,1.1356546728060026,0.706714344505596,0.0,0.5033788207363973,17.203752702546712
2024-06-18,8.104758869131128,2.8204736093277236,2.502357140170935,1.4285097863022085,0.0,1.1290457604987414,0.706714344505596,0.0,0.5071238710438454,17.198983380980177
2024-06-20,8.09925144220841,2.834352325172972,2.502357140170935,1.4285097863022085,0.0,1.1341125932676417,0.706714344505596,0.0,0.5071238710438454,17.212421502671607
2024-06-21,8.099031145131502,2.834352325172972,2.502357140170935,1.4285097863022085,0.0,1.1341125932676417,0.706714344505596,0.0,0.5071238710438454,17.2122012055947
2024-06-24,8.087135102978431,2.834352325172972,2.4924437717100427,1.4285097863022085,1.766341962654019,1.1341125932676417,0.706714344505596,0.0,0.5071238710438454,18.956733757634755
2024-06-26,8.087795994209158,2.834352325172972,2.4924437717100427,1.4285097863022085,1.766341962654019,1.1341125932676417,0.7047316708134177,0.0,0.5091065447360237,18.957394648865485
2024-06-27,8.087795994209158,2.835453810557516,2.4924437717100427,1.4285097863022085,1.766341962654019,1.1341125932676417,0.7047316708134177,0.0,0.5091065447360237,18.958496134250026
2024-07-02,8.087795994209158,2.835453810557516,2.4924437717100427,1.4285097863022085,1.766341962654019,1.1341125932676417,0.7080361269670483,0.0,0.5157154570432849,18.968409502710916
2024-07-03,8.088016291286065,2.840080049172599,2.4924437717100427,1.4285097863022085,1.766341962654019,1.1343328903445502,0.7080361269670483,0.0,0.5157154570432849,18.973476335479816
2024-07-04,8.085152429286252,2.840080049172599,2.4858348594027815,1.4285097863022085,1.766341962654019,1.1343328903445502,0.7080361269670483,0.0,0.5157154570432849,18.964003561172742
2024-07-05,8.085152429286252,2.840740940403325,2.4730576289420765,1.4285097863022085,1.766341962654019,1.1343328903445502,0.7080361269670483,0.0,0.5157154570432849,18.951887221942766
2024-07-08,8.11819699082256,2.840740940403325,2.4730576289420765,1.4285097863022085,1.766341962654019,1.1343328903445502,0.7080361269670483,0.0,0.5157154570432849,18.98493178347907
2024-07-09,8.117095505438014,2.840740940403325,2.4730576289420765,1.4285097863022085,1.766341962654019,1.1343328903445502,0.7080361269670483,0.0,0.5091065447360237,18.977221385787267
2024-07-10,8.116654911284197,2.840740940403325,2.4730576289420765,1.4285097863022085,1.766341962654019,1.1343328903445502,0.7080361269670483,0.0,0.5091065447360237,18.97678079163345
2024-07-11,8.116654911284197,2.840740940403325,2.474379411403529,1.4285097863022085,1.766341962654019,1.1343328903445502,0.7080361269670483,0.0,0.5091065447360237,18.9781025740949
2024-07-12,8.116654911284197,2.840740940403325,2.474379411403529,1.4285097863022085,1.766341962654019,1.12926605757565,0.7080361269670483,0.0,0.5091065447360237,18.973035741326
2024-07-15,8.148157393282142,2.841401831634051,2.4413348498672227,1.4285097863022085,1.766341962654019,1.12926605757565,0.7080361269670483,0.0,0.5132921891972891,18.97634019747963
2024-07-17,8.148157393282142,2.8420627228647772,2.4413348498672227,1.4285097863022085,1.766341962654019,1.1248601160374758,0.7080361269670483,0.0,0.5132921891972891,18.972595147172182
2024-07-22,8.266354815886972,2.8422830199416858,2.4505873270973884,1.4285097863022085,1.766341962654019,1.128605166344924,0.7080361269670483,0.0,0.5190199131969155,19.109738118391164
2024-07-23,8.265473627579336,2.8422830199416858,2.4505873270973884,1.4285097863022085,1.766341962654019,1.1230977394222064,0.7084767211208657,0.0,0.530034767042351,19.11480495116006
2024-07-24,8.265473627579336,2.8422830199416858,2.4505873270973884,1.4285097863022085,1.766341962654019,1.1175903124994886,0.7084767211208657,0.0,0.530034767042351,19.10929752423734
2024-07-25,8.263050359733342,2.8422830199416858,2.4505873270973884,1.4285097863022085,1.766341962654019,1.1230977394222064,0.7084767211208657,0.0,0.530034767042351,19.112381683314066
2024-07-29,8.264592439271702,2.8422830199416858,2.451027921251206,1.4285097863022085,1.766341962654019,1.128605166344924,0.7084767211208657,0.0,0.530034767042351,19.11987178392896
2024-07-31,8.264592439271702,2.8422830199416858,2.451027921251206,1.4285097863022085,1.766341962654019,1.1230977394222064,0.7084767211208657,0.0,0.530034767042351,19.114364357006245
2024-08-02,8.264592439271702,2.8422830199416858,2.451027921251206,1.4285097863022085,1.766341962654019,1.1228774423452974,0.7084767211208657,0.0,0.530034767042351,19.114144059929338
2024-08-05,8.264592439271702,2.8422830199416858,2.451027921251206,1.4285097863022085,1.766341962654019,1.1162685300380364,0.7084767211208657,0.0,0.530034767042351,19.107535147622073
2024-08-06,8.267236004194606,2.8422830199416858,2.453230892020293,1.4285097863022085,1.766341962654019,1.111862588499862,0.7091376123515919,0.0,0.530034767042351,19.10863663300662
2024-08-07,8.264151845117883,2.8436048024031377,2.4655675283271803,1.4285097863022085,1.7401266105018829,1.1175903124994886,0.7192712778893924,0.0,0.530034767042351,19.108856930083526
2024-08-08,8.272082539886599,2.8436048024031377,2.4655675283271803,1.4285097863022085,1.7258073005028167,1.128605166344924,0.7192712778893924,0.0,0.530034767042351,19.113483168698608
2024-08-09,8.272082539886599,2.8438250994800467,2.4664487166348152,1.4285097863022085,1.7258073005028167,1.1281645721911064,0.7192712778893924,0.0,0.530034767042351,19.114144059929338
2024-08-12,8.272082539886599,2.8550602504023908,2.4664487166348152,1.4285097863022085,1.7258073005028167,1.1281645721911064,0.7192712778893924,0.0,0.530034767042351,19.12537921085168
2024-08-13,8.272082539886599,2.8566023299407517,2.4653472312502718,1.4285097863022085,1.7258073005028167,1.1281645721911064,0.7192712778893924,0.0,0.530034767042351,19.125819805005495
2024-08-14,8.269218677886785,2.8588053007098386,2.4653472312502718,1.4285097863022085,1.7258073005028167,1.1281645721911064,0.7192712778893924,0.0,0.530034767042351,19.12515891377477
2024-08-16,8.26833748957915,2.8588053007098386,2.4653472312502718,1.4285097863022085,1.7258073005028167,1.1281645721911064,0.718830683735575,0.0,0.530034767042351,19.12383713131332
2024-08-19,8.249832535118818,2.8603473802482,2.4653472312502718,1.4285097863022085,1.7258073005028167,1.1281645721911064,0.718830683735575,0.0,0.530034767042351,19.10687425639135
2024-08-20,8.249832535118818,2.8603473802482,2.469532875711537,1.4285097863022085,1.7258073005028167,1.1222165511145714,0.718830683735575,0.0,0.530034767042351,19.105111879776075
2024-08-21,8.249832535118818,2.860787974402017,2.470634361096081,1.4285097863022085,1.7258073005028167,1.1222165511145714,0.718830683735575,0.0,0.530034767042351,19.10665395931444
2024-08-22,8.249832535118818,2.861228568555835,2.4763620850957073,1.4285097863022085,1.7258073005028167,1.12243684819148,0.718830683735575,0.0,0.530034767042351,19.113042574544792
2024-08-26,8.249053454506331,2.861228568555835,2.4763620850957073,1.4285097863022085,1.7042181869657633,1.12243684819148,0.718830683735575,0.0,0.530034767042351,19.09067438039525
2024-08-27,8.249053454506331,2.861228568555835,2.4776838675571593,1.4285097863022085,1.7042181869657633,1.12243684819148,0.718830683735575,0.0,0.530034767042351,19.091996162856702
2024-08-28,8.249053454506331,2.8726840165550875,2.4776838675571593,1.4285097863022085,1.7042181869657633,1.1169294212687624,0.718830683735575,0.0,0.530034767042351,19.097944183933237
2024-08-29,8.245969295429608,2.872904313631996,2.481649214941516,1.4285097863022085,1.7042181869657633,1.1169294212687624,0.718830683735575,0.692449337735988,0.530034767042351,19.79149500705377
2024-08-30,8.248612860352514,2.873565204862722,2.4920031775562257,1.4285097863022085,1.7042181869657633,1.1004071405006093,0.7194915749663011,0.692449337735988,0.530034767042351,19.78929203628468
2024-09-02,8.248612860352514,2.873565204862722,2.4920031775562257,1.4285097863022085,1.7042181869657633,1.1004071405006093,0.7194915749663011,0.7100731038886847,0.530034767042351,19.806915802437377
2024-09-03,8.248612860352514,2.8731246107089046,2.4957482278636736,1.4285097863022085,1.7042181869657633,1.1008477346544265,0.7194915749663011,0.7100731038886847,0.5520644747332217,19.832690560435697
2024-09-04,8.250154939890875,2.8731246107089046,2.4957482278636736,1.4285097863022085,1.7042181869657633,1.1008477346544265,0.7194915749663011,0.7100731038886847,0.5520644747332217,19.834232639974058
2024-09-05,8.250595534044692,2.8731246107089046,2.4979511986327605,1.4285097863022085,1.7042181869657633,1.1008477346544265,0.7194915749663011,0.7100731038886847,0.5520644747332217,19.836876204896964
2024-09-09,8.250595534044692,2.8731246107089046,2.498612089863487,1.4285097863022085,1.7042181869657633,1.1001868434237005,0.7199321691201186,0.7100731038886847,0.5520644747332217,19.83731679905078
2024-09-10,8.250595534044692,2.8731246107089046,2.4964091190943996,1.4285097863022085,1.7042181869657633,1.100627437577518,0.7199321691201186,0.7100731038886847,0.5520644747332217,19.83555442243551
2024-09-11,8.249494048660148,2.8731246107089046,2.4964091190943996,1.4285097863022085,1.7042181869657633,1.100627437577518,0.7199321691201186,0.7100731038886847,0.5520644747332217,19.834452937050965
2024-09-16,8.249494048660148,2.8731246107089046,2.4964091190943996,1.4285097863022085,1.7042181869657633,1.099746249269883,0.7199321691201186,0.7100731038886847,0.5520644747332217,19.83357174874333
2024-09-17,8.249494048660148,2.8726840165550875,2.4964091190943996,1.4285097863022085,1.7042181869657633,1.099746249269883,0.7199321691201186,0.7100731038886847,0.5520644747332217,19.833131154589516
2024-09-19,8.249494048660148,2.8726840165550875,2.4964091190943996,1.4285097863022085,1.7042181869657633,1.099746249269883,0.7177291983510314,0.7100731038886847,0.5520644747332217,19.83092818382043
2024-09-23,8.251697019429235,2.8726840165550875,2.498612089863487,1.4285097863022085,1.7042181869657633,1.099746249269883,0.7181697925048488,0.7113948863501369,0.5520644747332217,19.83709650197387
2024-09-24,8.256543555121226,2.8726840165550875,2.498612089863487,1.4285097863022085,1.7042181869657633,1.099746249269883,0.709798503582318,0.7113948863501369,0.5520644747332217,19.83357174874333
2024-09-27,8.262050982043945,2.8726840165550875,2.5008150606325734,1.4285097863022085,1.6927627389665107,1.099746249269883,0.709798503582318,0.7113948863501369,0.5520644747332217,19.829826698435884
2024-09-30,8.235174738661081,2.872463719478179,2.5003744664787564,1.4285097863022085,1.6927627389665107,1.1107611031153186,0.712001474351405,0.7113948863501369,0.5520644747332217,19.815507388436817
2024-10-02,8.235174738661081,2.872463719478179,2.497730901555852,1.4285097863022085,1.6927627389665107,1.1107611031153186,0.712001474351405,0.7113948863501369,0.5575719016559394,19.81837125043663
2024-10-03,8.226362855584734,2.872463719478179,2.497730901555852,1.4285097863022085,1.6927627389665107,1.1107611031153186,0.712001474351405,0.7113948863501369,0.5575719016559394,19.809559367360283
2024-10-04,8.223939587738737,2.8726840165550875,2.4942061483253126,1.4285097863022085,1.68945828281288,1.1107611031153186,0.7142044451204921,0.7113948863501369,0.5575719016559394,19.802730157976114
2024-10-07,8.22173661696965,2.8726840165550875,2.506322487555291,1.4285097863022085,1.68945828281288,1.1107611031153186,0.7142044451204921,0.7113948863501369,0.5575719016559394,19.812643526437004
2024-10-08,8.22173661696965,2.8726840165550875,2.500154169401848,1.4285097863022085,1.68945828281288,1.1085581323462315,0.7142044451204921,0.7113948863501369,0.5575719016559394,19.804272237514475
2024-10-09,8.220369343161817,2.873785501939631,2.496849713248217,1.4285097863022085,1.68945828281288,1.0962214960393437,0.7142044451204921,0.7113948863501369,0.5575719016559394,19.788365356630667
2024-10-10,8.181817354702794,2.8792929288623488,2.505000705093839,1.4285097863022085,1.68945828281288,1.0920358515780784,0.7142044451204921,0.7113948863501369,0.5575719016559394,19.759286142478715
2024-10-14,8.181817354702794,2.8792929288623488,2.512711102785644,1.4285097863022085,1.68945828281288,1.093137336962622,0.7170683071203052,0.7113948863501369,0.5575719016559394,19.77096188755488
2024-10-15,8.181817354702794,2.8792929288623488,2.5083051612474696,1.4285097863022085,1.68945828281288,1.093137336962622,0.7170683071203052,0.7113948863501369,0.5619778431941136,19.77096188755488
2024-10-16,8.177852007318437,2.8792929288623488,2.5083051612474696,1.4285097863022085,1.6793246172750793,1.093137336962622,0.7170683071203052,0.7113948863501369,0.5619778431941136,19.75686287463272
2024-10-17,8.177852007318437,2.8792929288623488,2.509626943708922,1.4285097863022085,1.6619211481992917,1.1041521908080574,0.7170683071203052,0.7113948863501369,0.5619778431941136,19.75179604186382
2024-10-18,8.177852007318437,2.8792929288623488,2.509626943708922,1.4285097863022085,1.6398914405084206,1.1041521908080574,0.7170683071203052,0.7113948863501369,0.5796016093468103,19.747390100325646
2024-10-21,8.187765375779328,2.8792929288623488,2.509626943708922,1.4285097863022085,1.6183023269713672,1.1041521908080574,0.7170683071203052,0.7113948863501369,0.5796016093468103,19.735714355249485
2024-10-22,8.187765375779328,2.8792929288623488,2.509626943708922,1.4285097863022085,1.6183023269713672,1.101288328808244,0.7170683071203052,0.7102934009655935,0.5796016093468103,19.731749007865126
2024-10-25,8.187765375779328,2.8792929288623488,2.5069833787860176,1.4285097863022085,1.6183023269713672,1.099085358039157,0.7170683071203052,0.7102934009655935,0.5796016093468103,19.726902472173137
2024-10-28,8.187765375779328,2.8792929288623488,2.5069833787860176,1.4285097863022085,1.5962726192804966,1.0957809018855262,0.7170683071203052,0.7102934009655935,0.6016313170376809,19.723598016019505
2024-10-29,8.187765375779328,2.8781914434778053,2.5069833787860176,1.4285097863022085,1.5962726192804966,1.0957809018855262,0.7170683071203052,0.7102934009655935,0.6016313170376809,19.722496530634963
2024-10-30,8.206931221470386,2.8781914434778053,2.5069833787860176,1.4285097863022085,1.574242911589626,1.0913749603473524,0.7170683071203052,0.7102934009655935,0.6130867650369338,19.726682175096226
2024-10-31,8.206931221470386,2.8781914434778053,2.5069833787860176,1.4285097863022085,1.5636686518980079,1.0913749603473524,0.7170683071203052,0.7102934009655935,0.6236610247285518,19.726682175096226
2024-11-01,8.206931221470386,3.0145553340842954,2.5061021904783827,1.4285097863022085,1.5636686518980079,1.0913749603473524,0.7170683071203052,0.7102934009655935,0.6236610247285518,19.862164877395085
2024-11-06,8.206931221470386,3.0145553340842954,2.500594763555665,1.4285097863022085,1.5636686518980079,1.0913749603473524,0.7170683071203052,0.7102934009655935,0.6236610247285518,19.856657450472365
2024-11-07,8.206931221470386,3.0145553340842954,2.4970700103251255,1.4285097863022085,1.5636686518980079,1.0913749603473524,0.7170683071203052,0.7102934009655935,0.6236610247285518,19.853132697241826
2024-11-11,8.203406468239846,3.0145553340842954,2.4948670395560386,1.4285097863022085,1.5636686518980079,1.0913749603473524,0.7170683071203052,0.7102934009655935,0.6236610247285518,19.8474049732422
2024-11-18,8.431413942840358,3.0145553340842954,2.4948670395560386,1.4285097863022085,1.5636686518980079,1.0913749603473524,0.7170683071203052,0.7102934009655935,0.6236610247285518,20.075412447842712
2024-11-19,8.431413942840358,3.0141147399304775,2.4948670395560386,1.4285097863022085,1.5636686518980079,1.0913749603473524,0.7170683071203052,0.7102934009655935,0.6236610247285518,20.074971853688893
2024-11-20,8.42965156622509,3.013894442853569,2.487156641864234,1.4285097863022085,1.5636686518980079,1.0913749603473524,0.7170683071203052,0.7102934009655935,0.6236610247285518,20.06527878230491
2024-11-21,8.428990674994363,3.0136741457766605,2.4836318886336946,1.4285097863022085,1.5636686518980079,1.0913749603473524,0.7170683071203052,0.7102934009655935,0.6236610247285518,20.060872840766734
2024-11-25,8.430092160378907,3.013453848699752,2.4853942652489645,1.4285097863022085,1.5416389442071372,1.0913749603473524,0.7170683071203052,0.7102934009655935,0.6236610247285518,20.04148669799877
2024-11-26,8.431854536994177,3.013013254545934,2.4898002067871383,1.4285097863022085,1.5299631991309757,1.0913749603473524,0.7170683071203052,0.7102934009655935,0.6236610247285518,20.035538676922236
2024-11-27,8.432295131147994,3.012572660392117,2.4898002067871383,1.4285097863022085,1.5299631991309757,1.0913749603473524,0.7170683071203052,0.7102934009655935,0.6236610247285518,20.035538676922236
2024-11-28,8.432295131147994,3.012352363315208,2.4898002067871383,1.4285097863022085,1.5299631991309757,1.0902734749628087,0.717288604197214,0.7102934009655935,0.6236610247285518,20.034437191537695
2024-11-29,8.437802558070711,3.012572660392117,2.4911219892485907,1.4285097863022085,1.5299631991309757,1.0902734749628087,0.7223554369661143,0.7102934009655935,0.6236610247285518,20.04655353076767
2024-12-02,8.440331017770932,3.012352363315208,2.482310106172242,1.4285097863022085,1.5299631991309757,1.093137336962622,0.7223554369661143,0.7102934009655935,0.6236610247285518,20.042913672314448
2024-12-03,8.44231369146311,3.0127929574690255,2.482310106172242,1.4285097863022085,1.5299631991309757,1.0948997135778915,0.7223554369661143,0.7102934009655935,0.6236610247285518,20.047099316775714
2024-12-04,8.44231369146311,3.0127929574690255,2.48781753309496,1.4230023593794907,1.5299631991309757,1.0951200106548002,0.7223554369661143,0.7102934009655935,0.6236610247285518,20.047319613852622
2024-12-06,8.44738052423201,3.012572660392117,2.4988323869403954,1.4230023593794907,1.5169656715933617,1.0940185252702568,0.7223554369661143,0.7102934009655935,0.6236610247285518,20.04908199046789
2024-12-09,8.448482009616553,3.012352363315208,2.5010353577094824,1.4230023593794907,1.5072726002093786,1.1017289229620615,0.7223554369661143,0.7102934009655935,0.6236610247285518,20.050183475852435
2024-12-10,8.44892260377037,3.0119117691613906,2.5010353577094824,1.4230023593794907,1.4867849720568689,1.1017289229620615,0.7311673200424627,0.7102934009655935,0.6236610247285518,20.038507730776274
2024-12-11,8.44914290084728,3.013453848699752,2.5010353577094824,1.4230023593794907,1.4634334819045458,1.1017289229620615,0.7397589060419022,0.7102934009655935,0.6236610247285518,20.025510203238657
2024-12-13,8.44892260377037,3.013233551622843,2.5010353577094824,1.4230023593794907,1.4634334819045458,1.1017289229620615,0.7397589060419022,0.7102934009655935,0.6236610247285518,20.02506960908484
2024-12-16,8.44892260377037,3.013453848699752,2.5010353577094824,1.4230023593794907,1.4632131848276373,1.1017289229620615,0.7397589060419022,0.7102934009655935,0.6236610247285518,20.02506960908484
2024-12-17,8.449803792078006,3.013233551622843,2.5010353577094824,1.4230023593794907,1.4303889203682398,1.1072363498847793,0.74526633296462,0.7102934009655935,0.6236610247285518,20.003921089701606
2024-12-18,8.460818645923442,3.013453848699752,2.5010353577094824,1.4230023593794907,1.4134260454462693,1.1072363498847793,0.7463678183491634,0.7102934009655935,0.6236610247285518,19.999294851086525
2024-12-19,8.460818645923442,3.013233551622843,2.4957482278636736,1.4230023593794907,1.4134260454462693,1.1072363498847793,0.7463678183491634,0.7102934009655935,0.6236610247285518,19.993787424163806
2024-12-20,8.460818645923442,3.0127929574690255,2.4964091190943996,1.4230023593794907,1.4134260454462693,1.1072363498847793,0.7463678183491634,0.7102934009655935,0.6236610247285518,19.994007721240713
2024-12-23,8.460818645923442,3.0127929574690255,2.490901692171682,1.4230023593794907,1.4134260454462693,1.1072363498847793,0.7463678183491634,0.7102934009655935,0.6236610247285518,19.988500294317994
