date,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,UBS SECURITIES HONG KONG LTD,ABN AMRO CLEARING HONG KONG LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,SINOPAC SECURITIES (ASIA) LTD,BNP PARIBAS,YUANTA SECURITIES (HONG KONG) CO LTD,DBS VICKERS (HONG KONG) LTD
2024-03-01,94.57451282770222,0.0,0.0,5.425487172297771,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-05,92.81441243209791,0.0,0.0,7.1855875679020835,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-07,87.05978272788609,1.6770796109691326,6.651168730979659,4.257202089383183,0.0,0.3547668407819319,0.0,0.0,0.0,0.0
2024-03-08,87.13073609604248,1.6770796109691326,6.651168730979659,4.1862487212267965,0.0,0.3547668407819319,0.0,0.0,0.0,0.0
2024-03-11,86.89852507298521,1.6770796109691326,6.780174854900362,4.418459744284061,0.0,0.2257607168612294,0.0,0.0,0.0,0.0
2024-03-12,86.64051282514382,1.6770796109691326,6.780174854900362,4.637770154949256,0.0,0.2644625540374402,0.0,0.0,0.0,0.0
2024-03-13,86.65986374373192,1.6770796109691326,6.780174854900362,4.6184192363611505,0.0,0.2644625540374402,0.0,0.0,0.0,0.0
2024-03-14,86.72436680569227,1.6770796109691326,6.780174854900362,4.553916174400799,0.0,0.2644625540374402,0.0,0.0,0.0,0.0
2024-03-15,86.9501275225535,1.6770796109691326,6.780174854900362,4.3281554575395695,0.0,0.2644625540374402,0.0,0.0,0.0,0.0
2024-03-18,85.86002577542355,1.6770796109691326,6.780174854900362,5.418257204669506,0.0,0.2644625540374402,0.0,0.0,0.0,0.0
2024-03-19,85.80197301965924,1.6770796109691326,6.780174854900362,5.476309960433822,0.0,0.2644625540374402,0.0,0.0,0.0,0.0
2024-03-20,85.89227730640373,1.6770796109691326,6.780174854900362,5.38600567368933,0.0,0.2644625540374402,0.0,0.0,0.0,0.0
2024-03-21,85.91807853118787,1.6770796109691326,6.780174854900362,5.36020444890519,0.0,0.2644625540374402,0.0,0.0,0.0,0.0
2024-03-22,85.93097914357995,1.6770796109691326,6.780174854900362,5.347303836513119,0.0,0.2644625540374402,0.0,0.0,0.0,0.0
2024-03-25,85.87937669401167,1.6770796109691326,6.780174854900362,5.3989062860814,0.0,0.2644625540374402,0.0,0.0,0.0,0.0
2024-03-26,85.78907240726717,1.8060857348898351,6.780174854900362,5.36020444890519,0.0,0.2644625540374402,0.0,0.0,0.0,0.0
2024-03-27,85.81487363205132,1.935091858810538,6.780174854900362,5.205397100200346,0.0,0.2644625540374402,0.0,0.0,0.0,0.0
2024-03-28,85.1943903598891,1.922689920105825,6.736720942066789,5.89624908832453,0.0,0.24994968961375724,0.0,0.0,0.0,0.0
2024-04-02,84.88035100627181,1.7945105920987698,8.979859182190252,4.095329529825407,0.0,0.24994968961375724,0.0,0.0,0.0,0.0
2024-04-05,84.87394203987147,1.7945105920987698,8.979859182190252,4.10173849622576,0.0,0.24994968961375724,0.0,0.0,0.0,0.0
2024-04-08,84.87394203987147,1.7945105920987698,11.543445742331352,1.5381519360846598,0.0,0.24994968961375724,0.0,0.0,0.0,0.0
2024-04-10,84.89957790547288,1.7945105920987698,11.287087086317241,1.768874726497359,0.0,0.24994968961375724,0.0,0.0,0.0,0.0
2024-04-11,84.95725860307604,1.7945105920987698,11.287087086317241,1.7111940288941843,0.0,0.24994968961375724,0.0,0.0,0.0,0.0
2024-04-12,84.9636675694764,1.7945105920987698,11.287087086317241,1.7047850624938312,0.0,0.24994968961375724,0.0,0.0,0.0,0.0
2024-04-15,85.00853033427886,1.7945105920987698,11.287087086317241,1.659922297691362,0.0,0.24994968961375724,0.0,0.0,0.0,0.0
2024-04-16,84.94444067027534,1.7945105920987698,11.287087086317241,1.7240119616948897,0.0,0.24994968961375724,0.0,0.0,0.0,0.0
2024-04-17,84.86909336626034,1.7950858243354655,11.290705173822008,1.7950858243354655,0.0,0.2500298112467256,0.0,0.0,0.0,0.0
2024-04-18,84.95078655521287,1.7968137358709477,11.301573367113432,1.7005558571635757,0.0,0.25027048463916773,0.0,0.0,0.0,0.0
2024-04-19,84.88661463607463,1.7968137358709477,11.301573367113432,1.7647277763018234,0.0,0.25027048463916773,0.0,0.0,0.0,0.0
2024-04-22,85.29731491855942,1.7968137358709477,11.301573367113432,1.3540274938170356,0.0,0.25027048463916773,0.0,0.0,0.0,0.0
2024-04-24,85.20914563612858,1.7973904458427,11.305200749255045,1.43791235667416,0.0,0.2503508120995189,0.0,0.0,0.0,0.0
2024-04-25,85.1642108749825,1.7973904458427,11.305200749255045,1.4828471178202276,0.0,0.2503508120995189,0.0,0.0,0.0,0.0
2024-04-29,85.1770493781671,1.7973904458427,11.305200749255045,1.4700086146356368,0.0,0.2503508120995189,0.0,0.0,0.0,0.0
2024-05-02,85.1792338265221,1.7839917324725996,11.22092571330998,1.5673641649580696,0.0,0.24848456273725497,0.0,0.0,0.0,0.0
2024-05-03,85.231146001501,1.7838780744820064,11.220210828904431,1.5162963633097053,0.0,0.2484687318028509,0.0,0.0,0.0,0.0
2024-05-06,83.94755568161423,1.7570126768464633,11.051233234647787,2.999471641187891,0.0,0.24472676570361454,0.0,0.0,0.0,0.0
2024-05-07,83.93276345126203,1.7565717741500386,11.048460051166426,3.017539369164888,0.0,0.24466535425661257,0.0,0.0,0.0,0.0
2024-05-10,84.00177162810364,1.7565717741500386,11.048460051166426,2.9359842510793506,0.0,0.2572122955005414,0.0,0.0,0.0,0.0
2024-05-17,84.01431856934757,1.7565717741500386,11.048460051166426,2.9297107804573863,0.0,0.250938824878577,0.0,0.0,0.0,0.0
2024-05-21,83.85748180379846,1.7565717741500386,11.048460051166426,3.086547546006497,0.0,0.250938824878577,0.0,0.0,0.0,0.0
2024-05-23,83.26150209471183,1.7565717741500386,11.048460051166426,3.117914899116319,0.0,0.250938824878577,0.0,0.0,0.5646123559767983,0.0
2024-05-24,83.22705801065136,1.7555805516786487,11.042225474226196,2.8653582575612226,0.0,0.25079722166837837,0.0,0.2946867354603446,0.5642937487538513,0.0
2024-05-27,83.22705801065136,1.7555805516786487,11.042225474226196,3.0659960348959254,0.0,0.23825736058495942,0.0,0.1065888192090608,0.5642937487538513,0.0
2024-05-28,82.89985572296807,1.7518460077306464,11.01873599305268,3.203375556993181,0.0,0.23775052962058768,0.0,0.32534283000712,0.5630933596277077,0.0
2024-05-29,82.83728979412055,1.7518460077306464,11.01873599305268,3.2659414858407043,0.0,0.23775052962058768,0.0,0.32534283000712,0.5630933596277077,0.0
2024-05-30,82.91846976367485,1.7525038899327414,11.022873931129102,3.2546500813036623,0.0,0.2378398136337292,0.0,0.2503576985618202,0.5633048217640955,0.0
2024-05-31,82.55545110076021,1.7525038899327414,11.022873931129102,3.6176687442183018,0.0,0.2378398136337292,0.0,0.2503576985618202,0.5633048217640955,0.0
2024-06-03,82.17991455291748,1.7525038899327414,11.022873931129102,3.993205292061032,0.0,0.2378398136337292,0.0,0.2503576985618202,0.5633048217640955,0.0
2024-06-05,81.87948531464329,1.7525038899327414,11.022873931129102,4.293634530335217,0.0,0.2378398136337292,0.0,0.2503576985618202,0.5633048217640955,0.0
2024-06-11,81.92955685435565,1.7525038899327414,11.022873931129102,4.293634530335217,0.0,0.2378398136337292,0.0,0.20028615884945616,0.5633048217640955,0.0
2024-06-12,81.85444954478712,1.7525038899327414,11.022873931129102,4.393777609759945,0.0,0.2378398136337292,0.0,0.17525038899327414,0.5633048217640955,0.0
2024-06-13,81.15344798881402,1.7525038899327414,11.022873931129102,5.0947791657330415,0.0,0.2378398136337292,0.0,0.17525038899327414,0.5633048217640955,0.0
2024-06-14,81.02201019706906,1.7525038899327414,9.77108543832,6.4905233352151885,0.0,0.2378398136337292,0.0,0.16273250406518314,0.5633048217640955,0.0
2024-06-17,80.17079402195887,1.7525038899327414,9.77108543832,7.341739510325378,0.0,0.2378398136337292,0.0,0.16273250406518314,0.5633048217640955,0.0
2024-06-18,79.04418437843069,1.7525038899327414,9.77108543832,8.468349153853568,0.0,0.2378398136337292,0.0,0.16273250406518314,0.5633048217640955,0.0
2024-06-20,78.9377823565419,1.7525038899327414,9.77108543832,8.57475117574234,0.0,0.2378398136337292,0.0,0.16273250406518314,0.5633048217640955,0.0
2024-06-21,78.82512139218909,1.7525038899327414,9.77108543832,8.68741214009516,0.0,0.2378398136337292,0.0,0.16273250406518314,0.5633048217640955,0.0
2024-06-24,78.39325436216996,1.7525038899327414,9.77108543832,9.119279170114302,0.0,0.2378398136337292,0.0,0.16273250406518314,0.5633048217640955,0.0
2024-06-26,78.399513304634,1.7525038899327414,9.77108543832,9.17560965229071,0.0,0.2378398136337292,0.0,0.10014307942472808,0.5633048217640955,0.0
2024-06-27,78.71856195516929,1.761323105917165,9.820256977041153,8.794034650257846,0.0,0.23903670723161527,0.0,0.10064703462383799,0.5661395697590887,0.0
2024-06-28,78.71227151550531,1.761323105917165,9.820256977041153,8.756292012273907,0.0,0.23903670723161527,0.0,0.14468011227176714,0.5661395697590887,0.0
2024-07-02,78.37258777364985,1.761323105917165,9.820256977041153,9.095975754129359,0.0,0.23903670723161527,0.0,0.14468011227176714,0.5661395697590887,0.0
2024-07-04,78.34742601499389,1.761323105917165,9.820256977041153,8.951295641857591,0.0,0.23903670723161527,0.0,0.31452198319949376,0.5661395697590887,0.0
2024-07-05,78.33484513566592,1.761323105917165,9.820256977041153,8.963876521185572,0.0,0.23903670723161527,0.0,0.31452198319949376,0.5661395697590887,0.0
2024-07-08,79.63732498398045,2.2126808354980514,9.983539189391411,7.060114573381066,0.0,0.24301119002579755,0.0,0.28777640924107606,0.5755528184821521,0.0
2024-07-09,79.64372001529692,2.2126808354980514,9.983539189391411,7.072904636014002,0.0,0.24301119002579755,0.0,0.268591315291671,0.5755528184821521,0.0
2024-07-11,79.63732498398045,2.2126808354980514,9.983539189391411,7.079299667330472,0.0,0.24301119002579755,0.0,0.268591315291671,0.5755528184821521,0.0
2024-07-12,79.65011504661338,2.2126808354980514,9.983539189391411,7.23917545024218,0.0,0.24301119002579755,0.0,0.09592546974702536,0.5755528184821521,0.0
2024-07-15,77.90427149721752,2.2126808354980514,9.983539189391411,8.98501899963804,0.0,0.24301119002579755,0.0,0.09592546974702536,0.5755528184821521,0.0
2024-07-19,77.91706155985045,2.2126808354980514,9.983539189391411,8.972228937005104,0.0,0.24301119002579755,0.0,0.09592546974702536,0.5755528184821521,0.0
2024-07-23,77.87869137195165,2.2126808354980514,9.983539189391411,9.010599124903914,0.0,0.24301119002579755,0.0,0.09592546974702536,0.5755528184821521,0.0
2024-07-24,77.98850955437179,2.2471705784320983,10.139155713333775,8.696420244279132,0.0,0.24679908086826513,0.0,0.09742068981642045,0.5845241388985227,0.0
2024-07-26,78.07978859676159,2.2498007040705787,10.151022748996368,8.576552394997378,0.0,0.26009256694457555,0.0,0.09753471260421584,0.5852082756252951,0.0
2024-07-30,78.2341217926939,2.2519971830509222,10.160933185977218,8.40919179335778,0.0,0.26034649515039565,0.0,0.09762993568139838,0.5857796140883903,0.0
2024-07-31,78.24063045507266,2.2519971830509222,9.835500067039222,8.728116249917015,0.0,0.26034649515039565,0.0,0.09762993568139838,0.5857796140883903,0.0
2024-08-01,79.7987804149457,2.2968453559247326,10.031372517780637,6.910450911900713,0.0,0.2655312550202003,0.0,0.09957422063257512,0.5974453237954506,0.0
2024-08-05,79.77222728944368,2.2968453559247326,10.031372517780637,6.937004037402733,0.0,0.2655312550202003,0.0,0.09957422063257512,0.5974453237954506,0.0
2024-08-06,79.79214213357018,2.2968453559247326,10.031372517780637,6.917089193276217,0.0,0.2655312550202003,0.0,0.09957422063257512,0.5974453237954506,0.0
2024-08-07,78.39146476333863,2.2968453559247326,10.031372517780637,8.357596251760805,0.0,0.2655312550202003,0.0,0.059744532379545065,0.5974453237954506,0.0
2024-08-08,76.28712956730355,2.2702922304227124,10.031372517780637,10.269421287906248,0.0,0.2655312550202003,0.0,0.27880781777121033,0.5974453237954506,0.0
2024-08-09,76.1012576887894,2.2570156676717024,10.031372517780637,10.282697850657256,0.0,0.2655312550202003,0.0,0.4646796962853505,0.5974453237954506,0.0
2024-08-12,76.06806628191188,2.2304625421696826,10.031372517780637,10.309250976159277,0.0,0.2655312550202003,0.0,0.49787110316287553,0.5974453237954506,0.0
2024-08-14,75.8290881523937,2.1640797284146323,10.031372517780637,10.614611919432507,0.0,0.2655312550202003,0.0,0.49787110316287553,0.5974453237954506,0.0
2024-08-15,75.84900299652021,2.1640797284146323,10.031372517780637,10.594697075305993,0.0,0.2655312550202003,0.0,0.49787110316287553,0.5974453237954506,0.0
2024-08-20,77.54779036984853,2.2125485437222667,10.256044804786706,8.59228974341224,0.0,0.2714783489229775,0.0,0.5090219042305828,0.6108262850766993,0.0
2024-08-21,77.57493820474083,2.2125485437222667,10.256044804786706,8.56514190851994,0.0,0.2714783489229775,0.0,0.5090219042305828,0.6108262850766993,0.0
2024-08-22,77.2627381034794,2.2396963786145645,10.256044804786706,8.850194174889067,0.0,0.2714783489229775,0.0,0.5090219042305828,0.6108262850766993,0.0
2024-08-23,77.27631202092556,2.2396963786145645,10.256044804786706,8.836620257442918,0.0,0.2714783489229775,0.0,0.5090219042305828,0.6108262850766993,0.0
2024-08-26,77.03198150689488,2.2396963786145645,10.256044804786706,9.080950771473598,0.0,0.2714783489229775,0.0,0.5090219042305828,0.6108262850766993,0.0
2024-08-27,76.96411191966412,2.2396963786145645,10.256044804786706,9.148820358704342,0.0,0.2714783489229775,0.0,0.5090219042305828,0.6108262850766993,0.0
2024-08-30,78.78205992160699,2.2925996273483515,10.498300002639963,7.287687906328548,0.0,0.2778908639210123,0.0,0.23620723433286045,0.6252544438222777,0.0
2024-09-02,78.4555381564998,2.2925996273483515,10.498300002639963,7.086217029985814,0.0,0.2778908639210123,0.0,0.7641998757827838,0.6252544438222777,0.0
2024-09-03,78.894016685599,2.305412689829777,10.556973733664755,6.566933116484819,0.0,0.2794439624036093,0.0,0.7684708966099255,0.628748915408121,0.0
2024-09-04,78.90798888371917,2.305412689829777,10.556973733664755,6.552960918364638,0.0,0.2794439624036093,0.0,0.7684708966099255,0.628748915408121,0.0
2024-09-09,78.64251711943575,2.305412689829777,10.556973733664755,6.818432682648067,0.0,0.2794439624036093,0.0,0.7684708966099255,0.628748915408121,0.0
2024-09-11,78.73235218438514,2.3199996625455035,10.623770575936401,6.636605095281683,0.0,0.2812120803085459,0.0,0.7733332208485012,0.6327271806942283,0.0
2024-09-12,78.8167158084777,2.3199996625455035,10.623770575936401,6.55224147118912,0.0,0.2812120803085459,0.0,0.7733332208485012,0.6327271806942283,0.0
2024-09-13,78.6058067482463,2.3199996625455035,10.623770575936401,6.7631505314205285,0.0,0.2812120803085459,0.0,0.7733332208485012,0.6327271806942283,0.0
2024-09-16,78.59877644623859,2.3199996625455035,7.1086195720795775,10.207998515200217,0.0,0.2812120803085459,0.0,0.8506665429333513,0.6327271806942283,0.0
2024-09-17,79.57707210566922,2.353085465490219,7.209996477502363,9.070074885162299,0.0,0.2852224806654811,0.0,0.8627980040130804,0.6417505814973324,0.0
2024-09-23,79.56994154365259,2.353085465490219,7.209996477502363,9.077205447178937,0.0,0.2852224806654811,0.0,0.8627980040130804,0.6417505814973324,0.0
2024-09-24,81.40080414260596,2.411550890300742,7.389138082480887,6.964266661989719,0.0,0.29230919882433243,0.0,0.8842353264436056,0.6576956973547479,0.0
2024-09-25,81.42272733251778,2.411550890300742,7.389138082480887,6.942343472077894,0.0,0.29230919882433243,0.0,0.8842353264436056,0.6576956973547479,0.0
2024-09-26,81.2327666530088,2.405924698931332,7.371899091143719,7.159448649547176,0.0,0.29162723623410086,0.0,0.8821723896081551,0.6561612815267269,0.0
2024-09-27,81.2765107384439,2.405924698931332,7.371899091143719,7.130285925923766,0.0,0.29162723623410086,0.0,0.86759102779645,0.6561612815267269,0.0
2024-09-30,80.99217418311567,2.2601110808142817,7.371899091143719,8.034330358249479,0.0,0.29162723623410086,0.0,0.3936967689160361,0.6561612815267269,0.0
2024-10-02,80.9848835022098,2.2601110808142817,7.371899091143719,8.04162103915533,0.0,0.29162723623410086,0.0,0.3936967689160361,0.6561612815267269,0.0
2024-10-03,80.92520897428244,2.2568203294375278,7.361165509378909,8.262874431972882,0.0,0.4368039347298441,0.0,0.10192091810363028,0.6552059020947661,0.0
2024-10-04,79.56654166193526,2.2279494097371453,7.266996019876183,8.41589922194257,0.0,0.5749546863837794,0.0,1.3008349779433008,0.6468240221817517,0.0
2024-10-07,78.9628392412323,2.2279494097371453,7.266996019876183,8.57401176069811,0.0,0.5749546863837794,0.0,1.3008349779433008,1.0924139041291807,0.0
2024-10-08,78.15790268029501,2.2279494097371453,7.266996019876183,9.3789483216354,0.0,0.5749546863837794,0.0,1.3008349779433008,1.0924139041291807,0.0
2024-10-09,76.91902953184481,2.1757462596362096,7.189490434537768,11.468884695402634,0.0,0.5688225515388783,0.0,0.5972636791158222,1.080762847923869,0.0
2024-10-10,75.60202779482205,2.13849329868881,7.066392529530077,12.984707676352317,0.0,0.5590832153434797,0.0,0.5870373761106538,1.0622581091526115,0.0
2024-10-14,86.63312816225333,2.4505210961036714,8.097450657236164,0.2882965995416084,0.0,0.6406591100924631,0.0,0.6726920655970863,1.21725230917568,0.0
2024-10-15,86.71734362845555,2.4438669322441884,8.075462777350944,0.28751375673461044,0.0,0.591000499954477,0.0,0.6708654323807577,1.213946972879466,0.0
2024-10-16,87.16802104087171,2.6331530714284628,7.695047389145017,0.030441075970271243,0.0,0.25874914574730556,0.0,1.057827389966926,1.1567608868703072,0.0
2024-10-17,87.16082376745763,2.6299507302293836,7.685688963480169,0.030404054684732756,0.0,0.2584344648202284,0.0,1.0793439413080128,1.1553540780198446,0.0
