date,STANDARD CHARTERED BANK (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BNP PARIBAS,CITIBANK N.A.,HANG SENG BANK LTD,BANK OF CHINA (HONG KONG) LTD,THE BANK OF EAST ASIA LTD,CHONG HING SECURITIES LTD,CMB WING LUNG BANK LTD
2024-06-05,38.07304283432676,25.345235491068372,20.564404695607163,5.4327694658997645,3.8471407825998014,2.8409247935165727,2.8154327068904155,0.0,1.081049230091145
2024-06-06,38.08979845886319,25.356389715108822,20.573454916399715,5.391151226580817,3.848833876760217,2.842175060520015,2.8166717550418734,0.0,1.0815249907253455
2024-06-07,38.090217538437656,25.160825800835983,20.572581032996236,5.391210542236276,4.044719118873326,2.8422063312949497,2.816702745218988,0.0,1.081536890106577
2024-06-11,38.08099991751289,25.15473702084537,20.567602582736278,5.414105343414367,4.043740319328605,2.8415185331608117,2.816021118810922,0.0,1.0812751641907536
2024-06-14,38.08058104074263,25.154460328137112,20.566276384157504,5.41404579027855,4.043695839696022,2.84148727751867,2.815990143630811,0.0,1.0834631958387007
2024-06-18,38.07513648117206,25.15086387677059,20.563335927004335,5.41327171871721,4.0431176935048985,2.8410810167335496,2.815587528290706,0.0,1.0976057578066467
2024-06-21,38.07471773338237,25.15058726926158,20.563109772819114,5.413212183919001,4.043073227568487,2.8421495639886065,2.8155565626484758,0.0,1.0975936864123588
2024-06-24,38.078905625807266,25.153353618171742,20.705060647126405,5.263119339848191,4.043517930950442,2.8424621760665945,2.8158662497243756,0.0,1.097714412304987
2024-06-25,38.07471773338237,25.15058726926158,20.702783518484814,5.262540505523717,4.043073227568487,2.8531474967181896,2.8155565626484758,0.0,1.0975936864123588
2024-06-27,38.07471773338237,25.15058726926158,20.699484138665937,5.253742159340051,4.043073227568487,2.8652452227207306,2.8155565626484758,0.0,1.0975936864123588
2024-06-28,38.0734615452758,25.14645821227529,20.69880120659618,5.253568824150497,4.042939835627461,2.871749232443856,2.8154636698083464,0.0,1.0975574738225669
2024-07-04,38.07513648117206,25.147564460664963,20.698611987335212,5.253799940278369,4.0431176935048985,2.8718755670527742,2.815587528290706,0.0,1.0943063417010155
2024-07-05,38.0734615452758,25.14645821227529,20.69770144960838,5.253568824150497,4.042939835627461,2.876148260395049,2.8154636698083464,0.0,1.0942582028591723
2024-07-08,38.069274850172114,25.143693017065832,20.69542545573234,5.252991122781085,4.042495259386496,2.8758319887625112,2.8151540712721848,0.0,1.1051342348274333
2024-07-09,38.068856231303435,25.144516154955003,20.69519788387485,5.25293335963194,4.042450807139933,2.875800365424836,2.8151231151634306,0.0,1.1051220825065673
2024-07-16,38.14561710870277,25.19521678830498,20.73692704794185,5.264627055012364,3.846761257310565,2.8827008825384492,2.820799443314561,0.0,1.1073504168744601
2024-07-18,38.144356237992874,25.1943839819884,20.73624160657506,5.264453037273097,3.8466341059111397,2.8859110117004065,2.820706204204379,0.0,1.1073138143546413
2024-07-22,38.141834746618564,25.199328926251262,20.73487085977256,5.2641050363043265,3.846379828327906,2.885720241677244,2.820519744474426,0.0,1.107240616573713
2024-07-23,38.14225497203063,25.1996065583697,20.733997560892817,5.264163033270722,3.8464222055905384,2.8857520349296064,2.820550819384161,0.0,1.107252815531824
2024-07-25,38.142675206702414,25.199884196605797,20.734225999003417,5.2642210315150875,3.8464645837869584,2.8857838288825373,2.8205818949786345,0.0,1.1061632585251502
2024-07-26,38.14561710870277,25.2018278355699,20.739130730363488,5.264627055012364,3.846761257310565,2.8860064061709103,2.8097810312063576,0.0,1.1062485756636398
2024-07-31,4.88464,3.2271559788359787,2.6556966490299825,0.674148430335097,0.49258723104056434,0.36970130511463845,0.35979936507936505,0.0,0.141657848324515
2024-08-06,38.15360455933329,25.186165572046583,20.742371301059503,5.265729434574613,3.847566744754708,2.887712789563476,2.8103693815587816,0.0,1.1064802171090518
2024-08-09,38.10279421521077,25.152624370510768,20.714748038830507,5.258716898597554,3.8424428202240306,2.8838671324555993,2.806626725077496,0.0,1.238179799093276
2024-08-12,38.10489113549747,25.154008600969252,20.714787373732143,5.2546036434933825,3.8426542823087972,2.8840258410127726,2.806781182844655,0.0,1.2382479401415316
2024-08-19,38.10950517264482,25.144945665100515,20.71729568160533,5.255239911848528,3.843119580832811,2.8843750613350947,2.8071210497818444,0.0,1.2383978768510513
2024-09-02,38.078067973622744,25.124203158534446,20.70020562114426,5.250904772300817,3.9224410774879246,2.8819956897728893,2.804805406408327,0.0,1.2373763007285925
2024-09-03,38.07597400438452,25.122821541468536,20.704566434044285,5.250616017286417,3.9222253766556054,2.881837204570245,2.804651166013454,0.0,1.2373082555769415
2024-09-11,38.069945078150205,25.118843609404244,20.71712202407678,5.24978463798541,3.9216043339091353,2.881380896245114,2.8042070792780516,0.0,1.2371123409510643
2024-09-12,38.069945078150205,25.118843609404244,20.566469232334295,5.400437429727895,3.9216043339091353,2.881380896245114,2.8042070792780516,0.0,1.2371123409510643
2024-09-17,38.07413192068088,25.110608356905757,20.568731083984222,5.40103135706529,3.9220356226798434,2.881697783702102,2.804515479341152,0.0,1.2372483956407592
2024-09-24,38.07496939969961,25.11116069011956,20.572482915643384,5.4011501582096075,3.9221218918179437,2.876262166845945,2.804577167494058,0.0,1.2372756101698907
2024-09-26,37.322369676852546,24.60726054219728,20.172310250862992,5.294389622975769,3.84459621299815,2.8204872842742144,2.749141167617039,1.9766259427460027,1.2128192994760039
2024-09-27,37.32196732305464,24.606995263630544,20.172092783276874,5.29433254680963,3.8445547663295407,2.8215349279891724,2.7491115305013003,1.9766046337304717,1.2128062246778188
2024-09-30,4.88464,3.220524585537919,2.639950476190476,0.6929138624338624,0.503169241622575,0.36927802469135806,0.35979936507936505,0.258694885361552,0.15873015873015872
2024-10-03,37.31713975405402,24.61674729329659,20.16840562739147,5.2947256393243665,3.8440574760004833,2.8211699645231616,2.7487559349484445,1.9763489613760725,1.2126493490854005
2024-10-04,37.31673751300997,24.616481949644918,20.16818823236629,5.294668567534215,3.8440160409467063,2.822217454076494,2.74872630613808,1.9763276583320863,1.2126362779512392
2024-10-17,37.319553382433604,24.618339475341404,20.169710095968483,5.290756174902641,3.8443061050829375,2.821352434453465,2.748933721225123,1.9764767892849797,1.2105718213073533
2024-10-21,37.318748804949905,24.61996463912942,20.169275254360667,5.290642110748484,3.844223225148634,2.821291608520767,2.7488744565776173,1.976434178144771,1.2105457224197316
2024-10-28,37.318748804949905,24.61996463912942,20.169275254360667,5.290642110748484,3.844223225148634,2.8223695655309364,2.7488744565776173,1.976434178144771,1.2094677654095625
2024-11-04,37.318346529217415,24.61969924935548,20.169057840587787,5.29058508051573,3.844181786521582,2.824495032709067,2.748844825212125,1.9764128732636537,1.208376782617156
2024-11-05,37.315933056935826,24.618107030855853,20.16775345637543,5.290242924937234,3.8439331735188627,2.8307796195008317,2.748667050433523,1.976285053621836,1.2082986338206043
2024-11-06,37.311911296771235,24.615453790964104,20.165579857571494,5.289672763976121,3.8435188899663375,2.8434076436299383,2.748370810228774,1.976072057621162,1.2060128892708373
2024-11-18,37.2845863009517,24.67066089074613,20.150811801844632,5.2857989263425385,3.8407041283004104,2.8413253031848873,2.74635806903461,1.974624901502996,1.205129678092093
2024-11-20,37.28418476138442,24.67039519793627,20.150594785939287,5.285742000475198,3.8406627655061096,2.842371661910207,2.7463284918945616,1.9746036356098438,1.2051166993441043
2024-11-29,37.2845863009517,24.67066089074613,20.150811801844632,5.2857989263425385,3.8407041283004104,2.8413253031848873,2.74635806903461,1.974624901502996,1.205129678092093
2024-12-02,37.27374776752448,24.68825230745392,20.14495401263552,5.284262358177607,3.839587645479798,2.8458826229667897,2.7455597098012774,1.974050883118337,1.2037026928422692
2024-12-04,36.953430070943135,25.330118395678735,19.971835245311382,5.238851235119631,3.8065915572384688,2.8267631156502286,2.7219653192517885,1.9570865725864677,1.193358488220164
2024-12-06,36.97744667736975,25.330118395678735,19.971835245311382,5.214834628693017,3.8065915572384688,2.8267631156502286,2.7219653192517885,1.9570865725864677,1.193358488220164
2024-12-10,36.98313082211328,25.334012122051686,19.959533377202582,5.215636249072643,3.8071767035731967,2.827197643508391,2.722383737673063,1.9573874144334258,1.1935419303717316
2024-12-16,36.98352564669819,25.334282582950955,19.9597464612305,5.21462434996509,3.8072173482381624,2.82722782611087,2.7224128013030287,1.9574083111140532,1.1935546723891528
2024-12-20,36.98313082211328,25.334012122051686,19.959533377202582,5.214568680261935,3.8071767035731967,2.828265212319099,2.722383737673063,1.9573874144334258,1.1935419303717316
2024-12-31,4.887814603174603,3.3496389417989416,2.6379188712522046,0.689174885361552,0.503169241622575,0.3737930158730159,0.35979936507936505,0.258694885361552,0.15774250440917106
2025-01-02,36.9791830398674,25.341982379159816,19.957402787126753,5.214012048597761,3.806770304648519,2.8290307626291358,2.7220931354999327,1.9571784721640384,1.1923470703066434
2025-01-06,36.97839358455397,25.343576226396447,19.956976723693835,5.213900736524922,3.8066890352748612,2.8289703666662227,2.7220350225100605,1.9571366890629212,1.192321615316762
2025-01-09,36.97957778016487,25.342252896268104,19.95761582566534,5.214067706416508,3.8068109406366326,2.829060961577652,2.722122192925374,1.9571993643836278,1.1912923319618918
2025-01-10,36.97957778016487,25.341185430020825,19.956548359418065,5.214067706416508,3.8068109406366326,2.831195894072207,2.722122192925374,1.9571993643836278,1.1912923319618918
2025-01-15,36.979972528889874,25.34038846386733,19.95676139110996,5.214123365423526,3.806851577492307,2.8312261164553845,2.722151250971178,1.9572202570492567,1.1913050487411894
2025-01-16,36.980762051623536,25.339861980947532,19.95611996770555,5.214234687002522,3.8069328538064453,2.8312865631574833,2.7222093689239544,1.9572620437186903,1.1913304831142941
2025-01-17,36.98431532115895,25.33482352207419,19.956969833926983,5.214735692937391,3.807298640171636,2.8304910022579057,2.7224709304246644,1.9574501058138702,1.1914449512344039
2025-01-20,36.98431532115895,25.333755919071294,19.95590223092409,5.214735692937391,3.807298640171636,2.832626208263702,2.7224709304246644,1.9574501058138702,1.1914449512344039
2025-01-27,36.98471017103535,25.334026385897744,19.956115283010114,5.214791366206612,3.8073392874401986,2.8326564497890216,2.7224999959163747,1.9574710038330878,1.190390056871499
2025-02-03,36.987079447355,25.329243211381858,19.95739369106451,5.215125430787318,3.807583189278901,2.83283791250205,2.7226744019003815,1.957596401319626,1.1904663144103533
2025-02-10,36.98747435625434,25.32844595604792,19.95760677499798,5.21518111237869,3.807623842623499,2.8328681585479325,2.722703471736859,1.9576173024627208,1.1904790249500594
2025-02-14,36.98826419935207,25.32685139430546,19.95803295651572,5.2152924791285615,3.8077051519170695,2.8329286525773507,2.722761613272115,1.9576591060879014,1.190504446843747
2025-02-17,36.99260893944059,25.32021577208151,19.960377280255997,5.215905081282188,3.8081524151119477,2.833261415926786,2.720945751288376,1.9578890579437667,1.19064428666883
2025-02-24,36.99260893944059,25.32021577208151,19.960377280255997,5.213769396463052,3.8081524151119477,2.835397100745923,2.720945751288376,1.9578890579437667,1.19064428666883
2025-02-25,37.001301482405665,25.31975696988843,19.96506758034788,5.201109317461979,3.8090472567961364,2.8328590838726377,2.7215851205712354,1.9583491237581265,1.1909240648979063
2025-02-28,4.887814603174603,3.3447006701940034,2.6373544973544973,0.6832489594356261,0.503169241622575,0.3742162962962963,0.3595171781305115,0.258694885361552,0.15731922398589065
2025-03-03,37.021863741417015,25.330621533226484,19.97616251145352,5.1516340056894965,3.8111640098059714,2.8344333523413545,2.7230975521865726,1.9594374120156763,1.19158588186391
2025-03-06,36.616848105415265,25.052449969308547,19.757625210874576,5.095275624117032,3.7694702413312173,2.803424923513423,2.693307126326412,3.0319917568721646,1.1796070422413583
2025-03-07,36.618009257608634,25.05007331712224,19.758251742404088,5.095437199751552,3.7695897745205826,2.803513822563104,2.6933925334446904,3.032087903975504,1.179644448609609
2025-03-10,36.61955757509264,25.043732991749106,19.7590871795905,5.095652649871998,3.769749163899574,2.803632363400144,2.6935064180286807,3.0322161095991844,1.1828655487681672
2025-03-11,36.62071889913439,25.041355887253037,19.759713803845518,5.095814249419413,3.76986871477963,2.8037212756067196,2.693591837787055,3.0323122709321173,1.1829030612421263
2025-03-12,36.62110602351706,25.040563485582602,19.759922687429405,5.095868118212949,3.769908566758041,2.803750914262121,2.6936203122438305,3.032344326065147,1.1829155659288477
2025-03-13,36.624590511308874,25.03343111658074,19.761802838436516,5.0963529886107795,3.7702672724827857,2.8040176903618317,2.693876609448174,3.0326328527627835,1.1830281200075143
2025-03-18,36.622267445775,25.038186180048612,19.760549364679665,5.096029731427259,3.7700281277488266,2.8038398339882336,2.6937057392263766,3.0324404955306945,1.1829530815753344
2025-03-19,36.62342894170327,25.035808723719438,19.761176081680777,5.096191354892877,3.770147696323501,2.803928759354625,2.6937911716276526,3.0325366710963797,1.1829905996014811
2025-03-20,36.62613938540433,25.030260739111743,19.762638575957904,5.096568516184335,3.7704267191613634,2.8041362738136373,2.6939905349730324,3.0327611044756653,1.1830781509179953
2025-03-21,36.638922597114146,25.035823872711273,19.769536108624468,5.06661833143899,3.7717426690211124,2.805114970128696,2.694930788353014,3.0338195951578486,1.1834910674504557
2025-03-24,36.63931010646381,25.03503101863477,19.769745199927865,5.066671918221447,3.771782560629413,2.8051446382575818,2.6949592911255627,3.033851682167373,1.1835035845721773
2025-03-25,36.66179968231521,25.04933947850298,19.781880067722717,5.065548719652082,3.7740977185771416,2.80686646415804,2.69449689786234,2.9817409402725064,1.1842300309369775
2025-03-26,36.67460780272436,25.057032021492297,19.788791040561534,5.067318413406941,3.7754162326281233,2.8078470675096714,2.695438243923061,2.9489054256969682,1.184643752057048
2025-03-27,36.67577262108595,25.057827855251247,19.789419550272715,5.067479355974172,3.775536143226052,2.8079362472450997,2.6955238534536643,2.9458229960884235,1.1846813774026759
2025-03-28,36.712307781147445,25.09762612885088,19.809133098457863,5.07358715807143,3.779297204205893,2.8404064497428867,2.6982090428415733,2.803571619894356,1.1858615167876714
2025-03-31,4.887814603174603,3.343007548500882,2.6373544973544973,0.6754888183421517,0.503169241622575,0.3781669135802469,0.3592349911816578,0.36874779541446207,0.15788359788359788
2025-04-01,36.72203683617472,25.112757456193357,19.814382677076196,5.0749316992247895,3.78029874817538,2.841159180157278,2.69892408980646,2.7693335336228415,1.1861757795689798
2025-04-02,36.729044949342374,25.115429560754375,19.818164096847863,5.066358101738321,3.7810201885887476,2.841701393138293,2.6994391583342945,2.762440399327909,1.1864021519278183
2025-04-03,36.74073108403984,25.102209142027583,19.82446967150714,5.067970072408511,3.782223201389069,2.8436661130942444,2.700298042894331,2.7516530413794635,1.1867796312598262
2025-04-07,36.78395979141146,25.115794062077672,19.839442944414955,5.017655499237848,3.7842700809888585,2.8452050603867707,2.701759401646327,2.7244912621400226,1.18742189769608
2025-04-08,36.78981569392717,25.118731111056086,19.841540013196596,5.0195156103284875,3.78487252609844,2.847780638008578,2.70218951411292,2.7079439613629726,1.1876109319087464
2025-04-09,36.803095978197064,25.126736702399267,19.84233217084876,5.022389238582002,3.7862387787453704,2.8912765265016658,2.7031649428891087,2.636726029471643,1.1880396323651172
2025-04-10,36.825381507458424,25.133453073981592,19.85434737941896,5.025430466483173,3.788531475401766,2.8940896335145143,2.7048018014150523,2.585205631462795,1.188759030863722
2025-04-11,36.82851146103072,25.134526847557336,19.856034889037655,5.025857600253334,3.7888534796048403,2.894335615112428,2.705031694595086,2.577988344007912,1.1888600688006814
2025-04-14,36.86111716912831,25.141210547743793,19.86215451682297,5.012527953597255,3.7900212038336623,2.89735316552161,2.705865385068079,2.5405235829402093,1.1892264753441097
2025-04-15,36.86072542872992,25.14094336029554,19.863006179331514,5.012474683109317,3.78998092549892,2.8973223739892173,2.705836628566232,2.5404965836033218,1.1892138368760163
2025-04-16,36.88944827515143,25.1561821141081,19.87398241046882,5.015512909105571,3.792278157764642,2.9012053187378224,2.7074767252662166,2.4739794308469154,1.1899346585504829
2025-04-17,36.89337148349808,25.148222442582657,19.87609601686088,5.016046311013914,3.79268146814246,2.9015138631442583,2.7077646665552186,2.4742425396004033,1.1900612086021283
2025-04-23,36.92753863917222,25.068256905551188,19.908341738095928,5.020691699285186,3.796193891456833,2.9010075038286747,2.7102723424105553,2.4765339493205456,1.1911633308788698
2025-04-25,36.927931732989606,25.068523757260387,19.907489162028114,5.020745144571244,3.796234301958137,2.9010383850667956,2.7103011932720125,2.4765603120357413,1.1911760108179645
2025-04-28,36.94838415032289,25.082407879271873,19.91851486147274,4.968141186885414,3.7983368342309967,2.902645115933292,2.7118022849525456,2.47793194707393,1.1918357398563195
2025-04-29,37.00553477805785,25.12333805368222,19.95039094701721,4.8691520078180766,3.804211985185961,2.9092683133516157,2.715996817580755,2.4284278624702735,1.193679234836036
2025-04-30,4.894587089947089,3.322972275132275,2.638483245149912,0.6396510758377425,0.503169241622575,0.38479830687830685,0.3592349911816578,0.319647266313933,0.15788359788359788
