date,CITIBANK N.A.,MIRAE ASSET SECURITIES (HK) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,SINOPAC SECURITIES (ASIA) LTD,THE HONGKONG AND SHANGHAI BANKING,INTERACTIVE BROKERS HONG KONG LTD,ABN AMRO CLEARING HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD,IFAST SECURITIES (HK) LTD
2024-07-23,57.62685156003782,18.009094592769348,0.0,5.7529052171346535,17.566371017363767,0.42871650183342586,0.3424229235764061,0.18384284063452042,0.08979534665005828,0.0
2024-07-26,54.4931622193104,22.469358890060974,0.0,5.439950047067394,16.610769208936656,0.4053945382901527,0.3226126897478228,0.1738418819388928,0.08491052464770411,0.0
2024-08-12,53.31056438299141,23.651956726379975,0.0,5.439950047067394,16.610769208936656,0.4053945382901527,0.3226126897478228,0.1738418819388928,0.08491052464770411,0.0
2024-08-14,53.29795837294099,23.64636389862331,0.0,5.438663696683361,16.4531400006621,0.42137820467346737,0.5027216964847315,0.1738007746548813,0.06597335527715903,0.0
2024-08-22,53.29871456542096,23.64669939369863,0.0,5.438740860550684,16.488843487226053,0.42374885313507943,0.46347530811649307,0.1738032405436849,0.06597429130841917,0.0
2024-08-23,53.29871456542096,23.64669939369863,0.0,5.438740860550684,16.488843487226053,0.42374885313507943,0.4627659071346822,0.17451264152549587,0.06597429130841917,0.0
2024-08-27,53.36675218424506,23.64541338093943,0.0,5.438445077616069,16.487946750529066,0.5419528746911318,0.27428679521889743,0.1792322334275209,0.06597070333282101,0.0
2024-08-30,53.36675218424506,23.64541338093943,0.0,5.438445077616069,15.601243748743837,0.5419528746911318,1.160989797004126,0.1792322334275209,0.06597070333282101,0.0
2024-09-02,50.61413049572228,22.42579863875402,0.0,5.157933686913426,19.95447562876333,0.5139993048002423,1.1011067131628225,0.16998755368175547,0.06256797820212372,0.0
2024-09-03,50.61009385196731,22.42579863875402,0.0,5.157933686913426,19.95447562876333,0.5139993048002423,1.1051433569177982,0.16998755368175547,0.06256797820212372,0.0
2024-09-09,50.537210006391355,22.42579863875402,0.0,5.157933686913426,19.960082078423017,0.5139993048002423,1.1724207528340602,0.16998755368175547,0.06256797820212372,0.0
2024-09-10,50.53698574840496,22.42579863875402,0.0,5.157933686913426,19.960082078423017,0.5077200811813911,1.178924234439299,0.16998755368175547,0.06256797820212372,0.0
2024-09-11,50.53698574840496,22.42579863875402,0.0,5.157933686913426,19.960082078423017,0.5077200811813911,1.1795970083984615,0.16931477972259287,0.06256797820212372,0.0
2024-09-12,50.537552420892105,22.426050099795923,0.0,5.157991522953062,19.960305891323358,0.5077257742593797,1.2468883855486532,0.10091722544908165,0.06256867977843063,0.0
2024-09-19,50.5368724154325,22.425748347222346,0.0,5.15792211986114,19.960037316445252,0.5077189425811139,1.248217153006396,0.10091586756250057,0.06256783788875035,0.0
2024-09-20,50.561250703947266,22.436566218159708,0.0,5.1604102301767325,19.975274904027586,0.5259131121536635,1.1770222638046584,0.10096454798171868,0.06259801974866559,0.0
2024-09-24,49.43942239303928,23.558394529067694,0.0,5.1604102301767325,19.975274904027586,0.5259131121536635,1.1770222638046584,0.10096454798171868,0.06259801974866559,0.0
2024-09-25,53.007329787515545,25.258539190427737,0.0,5.532822870284171,14.200110175342374,0.5638668177367868,1.2619647294569896,0.10825088224469029,0.06711554699170799,0.0
2024-09-26,53.01753280031567,25.26340103122797,0.0,5.53388784493565,14.20284345593702,0.5639753525447463,1.2429593307364162,0.10827171870526273,0.06712846559726289,0.0
2024-09-27,53.0339020169859,25.26948096486098,0.0,5.535219639921929,14.230327709068854,0.564111079825087,1.191516192924064,0.10829777556368991,0.06714462084948775,0.0
2024-09-30,53.0339020169859,25.26948096486098,0.0,5.535219639921929,14.230327709068854,0.564111079825087,1.1912755312005892,0.10853843728716478,0.06714462084948775,0.0
2024-10-02,56.573843258771674,26.956184647297576,0.0,5.904688065598517,8.50531807014256,0.6017647315549097,1.2707915619440286,0.11578323119934483,0.07162643349139071,0.0
2024-10-03,56.573843258771674,26.956184647297576,0.0,5.904688065598517,8.447554817326921,0.6017647315549097,1.3285548147596664,0.11578323119934483,0.07162643349139071,0.0
2024-10-07,56.573843258771674,26.956184647297576,0.0,5.904688065598517,8.429584027562056,0.6017647315549097,1.3465256045245315,0.11578323119934483,0.07162643349139071,0.0
2024-10-08,56.573843258771674,26.956184647297576,0.0,5.904688065598517,8.429584027562056,0.6017647315549097,1.366806924402022,0.11578323119934483,0.05134511361390015,0.0
2024-10-14,56.573843258771674,26.956184647297576,0.0,5.904688065598517,8.429584027562056,0.6017647315549097,1.3655232965616744,0.11706685903969233,0.05134511361390015,0.0
2024-10-15,56.573843258771674,26.956184647297576,0.0,5.904688065598517,8.429584027562056,0.7224257485475751,1.2448622795690092,0.11706685903969233,0.05134511361390015,0.0
2024-10-16,45.955651577303186,40.665580860900775,0.0,4.796453127183168,6.847458192654754,0.586835613038845,1.0112174440743993,0.09509489678241412,0.04170828806246234,0.0
2024-10-17,45.95574741408075,21.896896896896898,0.0,4.7964631297964635,25.616241241241237,0.5868368368368369,1.011011011011011,0.09509509509509509,0.04170837504170837,0.0
2024-10-21,34.6750692346425,41.068731117824775,0.0,3.61908358509567,19.3282666163142,0.44278700906344415,0.7628398791540786,0.07175226586102719,0.03147029204431017,0.0
2024-10-22,34.6750692346425,16.52190332326284,0.0,3.61908358509567,43.87509441087613,0.44278700906344415,0.7628398791540786,0.07175226586102719,0.03147029204431017,0.0
2024-11-05,34.67512379645613,16.52192932075988,0.0,3.6190892797854977,43.84211959044497,0.4427877057963649,0.7957275864293593,0.07175237876444293,0.031470341563352155,0.0
2024-11-07,34.636197935522056,16.527156479117544,0.0,3.620234276378129,43.868582347737664,0.44292779364035023,0.8016457899823396,0.07177507956645333,0.03148029805546199,0.0
2024-11-08,40.278738756548385,19.219575412122612,0.0,4.210002233131619,34.72428146244495,0.515084621044886,0.9322409292756233,0.0834678703612182,0.03660871507070973,0.0
2024-11-19,40.27507788504131,19.219575412122612,0.0,4.210002233131619,34.72428146244495,0.515084621044886,0.9359018007826942,0.0834678703612182,0.03660871507070973,0.0
2024-11-28,40.27507788504131,19.219575412122612,0.0,4.210002233131619,34.742585819980306,0.515084621044886,0.9175974432473394,0.0834678703612182,0.03660871507070973,0.0
2024-12-02,40.27500416423372,19.219540231989,0.0,4.209994527007114,34.76082655005592,0.5150836782173053,0.8132611166735918,0.1696810837624172,0.036608648060931434,0.0
2024-12-04,40.27500416423372,19.219540231989,0.0,4.209994527007114,34.76082655005592,0.5167310673800471,0.8116137275108499,0.1696810837624172,0.036608648060931434,0.0
2024-12-05,40.27500416423372,19.219540231989,0.0,4.209994527007114,34.76082655005592,0.5167310673800471,0.80886807890628,0.17242673236698705,0.036608648060931434,0.0
2024-12-06,56.517216136033795,26.970448094730486,0.0,5.907812439798107,8.452024710067683,0.725119761632611,1.1340431270308104,0.2419634486212964,0.05137228208520093,0.0
2024-12-11,56.517216136033795,26.970448094730486,0.0,5.907812439798107,8.452024710067683,0.725119761632611,1.1378960481872007,0.23811052746490632,0.05137228208520093,0.0
2024-12-19,56.77257427019926,28.14820027444495,0.0,5.395071719268616,7.718471083588427,0.6621864114563175,1.0391377267982596,0.21744484712008724,0.04691366712407492,0.0
2024-12-27,65.45160268815312,19.46917185649109,0.0,5.395071719268616,7.718471083588427,0.6621864114563175,1.0391377267982596,0.21744484712008724,0.04691366712407492,0.0
2024-12-30,65.4509885789749,19.46898918415553,0.0,5.395021099223821,7.718398663911296,0.6654641242825208,1.0367823155899691,0.21744280691219486,0.04691322694977235,0.0
2025-01-02,65.4509885789749,19.46898918415553,0.0,5.395021099223821,7.753583584123626,0.6654641242825208,1.0015973953776398,0.21744280691219486,0.04691322694977235,0.0
2025-01-03,65.4509885789749,19.46898918415553,0.0,5.395021099223821,7.753818150258375,0.6185508973327485,1.024819442717777,0.21744280691219486,0.04691322694977235,0.023456613474886177
2025-01-08,65.4509885789749,19.46898918415553,0.0,5.395021099223821,7.753818150258375,0.6185508973327485,0.9544496022931186,0.2878126473368534,0.04691322694977235,0.023456613474886177
2025-01-22,65.45160268815312,19.46917185649109,0.0,5.395071719268616,7.753890902267104,0.5481862003448155,1.0473476185449726,0.2878153478061996,0.02345683356203746,0.02345683356203746
2025-01-23,65.44331318646525,19.46670606915606,0.0,5.394388428802282,7.765573951201893,0.5481167720917797,1.0472149710696603,0.28777889574523474,0.023453862733922963,0.023453862733922963
2025-01-27,65.44331318646525,19.46670606915606,0.0,5.394388428802282,7.917085904463035,0.5481167720917797,0.895703017808518,0.28777889574523474,0.023453862733922963,0.023453862733922963
2025-02-04,65.44331318646525,19.46670606915606,0.0,5.394388428802282,8.069536012233534,0.5664107850242396,0.7249588971055588,0.28777889574523474,0.023453862733922963,0.023453862733922963
2025-02-05,65.46228913034811,19.465792973083264,0.0,5.3941354021797,8.073848058932102,0.5663842172288684,0.702879295666633,0.2877653973249779,0.02345276261817261,0.02345276261817261
2025-02-06,65.46228913034811,19.465792973083264,0.0,5.3941354021797,8.26780240578439,0.5663842172288684,0.5089249488143456,0.2877653973249779,0.02345276261817261,0.02345276261817261
2025-02-07,65.46228913034811,19.465792973083264,0.0,5.3941354021797,8.29125516840256,0.6367425050833863,0.4151138983416552,0.2877653973249779,0.02345276261817261,0.02345276261817261
2025-02-11,65.46228913034811,19.465792973083264,0.0,5.3941354021797,8.29125516840256,0.6388532537190218,0.34264486185150184,0.3581236851794957,0.02345276261817261,0.02345276261817261
2025-02-12,65.46228913034811,19.465792973083264,0.0,5.3941354021797,8.29125516840256,0.660898850580104,0.41065787344420235,0.2680650767257129,0.02345276261817261,0.02345276261817261
2025-02-14,65.46228913034811,19.465792973083264,0.0,5.3941354021797,8.29125516840256,0.660898850580104,0.4130031497060196,0.26571980046389565,0.02345276261817261,0.02345276261817261
2025-02-17,65.46228913034811,19.465792973083264,0.0,5.3941354021797,8.29360044466438,0.660898850580104,0.4130031497060196,0.2633745242020784,0.02345276261817261,0.02345276261817261
2025-02-19,65.46274971504693,19.465929932033415,0.0,5.394173354659862,8.293658797427684,0.6726299643984558,0.44654374205532077,0.2174086391204214,0.02345292762895592,0.02345292762895592
2025-02-25,65.46274971504693,19.465929932033415,0.0,5.394173354659862,8.293658797427684,0.6726299643984558,0.4169930532428363,0.24695932793290584,0.02345292762895592,0.02345292762895592
2025-02-27,65.46274971504693,19.465929932033415,0.0,5.394173354659862,8.293658797427684,0.6726299643984558,0.4366935124511593,0.22725886872458287,0.02345292762895592,0.02345292762895592
2025-02-28,65.46259618609386,19.465884278835894,0.0,5.394160703773801,8.293639346415347,0.6728629156142191,0.43669248827942697,0.22725833573725276,0.023452872625103486,0.023452872625103486
2025-03-04,70.06353118952174,13.805671369798715,0.0,5.773280754643098,8.876544666367126,0.7530366201708388,0.43450212983857406,0.24323082831518095,0.025101220672361296,0.025101220672361296
2025-03-07,70.06353118952174,13.805671369798715,0.0,5.773280754643098,8.876544666367126,0.7392309488010401,0.44830780120837277,0.24323082831518095,0.025101220672361296,0.025101220672361296
2025-03-12,69.99676502819942,13.792515428809304,0.0,5.767779179320255,8.86808587470879,0.7385265079607892,0.5431743348872901,0.24299904455484028,0.025077300779653283,0.025077300779653283
2025-03-13,75.76454420751968,13.792515428809304,0.0,5.767779179320255,3.100306695388535,0.7385265079607892,0.5429235618794935,0.24324981756263683,0.025077300779653283,0.025077300779653283
2025-03-25,75.72656385114558,13.785601315397015,0.0,5.764887822802387,3.0987525284046047,0.7381562886153491,0.5927808565620716,0.24312787774427458,0.025064729664358205,0.025064729664358205
2025-04-02,75.72675365820646,13.785635868720641,0.0,5.764902272374087,3.0987602953635145,0.738158138788769,0.5927823423549876,0.24287783921436915,0.025064792488582986,0.025064792488582986
2025-04-11,66.99485105307274,12.19604138671208,11.530802765618695,5.100162761715961,2.7414483575258446,0.6519338486715185,0.5255385106637751,0.21487207461316377,0.022174620703112876,0.022174620703112876
2025-04-14,67.74597166600145,11.211617029100873,11.660081710264908,5.157343833386402,2.772184426615482,0.6592430813111313,0.5314306471793814,0.21728113802397492,0.022423234058201746,0.022423234058201746
2025-04-15,67.74597166600145,12.33277873201096,11.660081710264908,5.157343833386402,1.6061762555889911,0.6592430813111313,0.5762771152957848,0.21728113802397492,0.022423234058201746,0.022423234058201746
2025-05-02,67.74597166600145,12.33277873201096,11.660081710264908,5.157343833386402,1.5389065534143858,0.6592430813111313,0.6435468174703901,0.21728113802397492,0.022423234058201746,0.022423234058201746
