date,UOB KAY HIAN (HONG KONG) LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,GET NICE SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,TSE\,QUAM SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-11-22,6903.213391304348,2434.8260869565215,126.39130434782608,0.0,18.26086956521739,0.08695652173913043,0.0,88.10365217391303,62.65217391304348,39.0,9672.534434782609
2024-11-25,6903.169913043479,2434.8260869565215,126.39130434782608,0.0,18.26086956521739,0.08695652173913043,0.0,88.27756521739131,64.82608695652175,38.130434782608695,9673.969217391304
2024-11-26,6903.082956521739,2434.913043478261,126.39130434782608,0.0,18.26086956521739,0.08695652173913043,0.0,58.49495652173913,65.13043478260869,35.04347826086956,9641.404
2024-11-27,6903.082956521739,2434.913043478261,82.91304347826087,0.0,18.26086956521739,0.08695652173913043,0.0,71.35478260869566,55.21739130434783,25.82608695652174,9591.655130434781
2024-11-28,6902.90904347826,2434.913043478261,82.91304347826087,0.0,18.73913043478261,0.08695652173913043,0.0,68.39826086956522,52.130434782608695,26.869565217391305,9586.95947826087
2024-11-29,6902.90904347826,2434.869565217391,82.91304347826087,0.0,540.2608695652174,0.08695652173913043,0.0,71.31130434782608,51.21739130434783,27.1304347826087,10110.698608695653
2024-12-02,6903.039478260869,2435.0434782608695,82.91304347826087,0.0,713.9130434782609,0.08695652173913043,0.0,72.87652173913044,47.869565217391305,28.043478260869563,10283.785565217391
2024-12-03,6902.90904347826,2435.391304347826,82.95652173913044,0.0,714.304347826087,0.08695652173913043,0.0,70.05043478260869,46.65217391304348,28.347826086956523,10280.698608695653
2024-12-04,6902.90904347826,2435.913043478261,82.95652173913044,0.0,713.9130434782609,0.08695652173913043,0.0,72.22434782608696,49.173913043478265,33.34782608695652,10290.524695652173
2024-12-05,6902.90904347826,2435.913043478261,169.86956521739128,0.0,713.9130434782609,0.08695652173913043,0.0,72.57217391304349,46.69565217391305,32.21739130434783,10374.176869565217
2024-12-06,6902.90904347826,2435.1739130434785,169.86956521739128,0.0,713.9130434782609,87.04347826086956,0.0,70.18086956521739,47.608695652173914,31.34782608695652,10458.046434782607
2024-12-09,6902.90904347826,2435.0,169.86956521739128,0.0,713.9130434782609,87.04347826086956,0.0,66.30260869565218,46.91304347826087,29.60869565217391,10451.55947826087
2024-12-10,6902.996,2435.0,169.86956521739128,0.0,713.9130434782609,87.04347826086956,0.0,63.95478260869565,47.08695652173913,29.60869565217391,10449.472521739131
2024-12-11,6906.648173913044,2435.0,169.86956521739128,0.0,713.9130434782609,87.04347826086956,0.0,60.88695652173913,47.869565217391305,24.869565217391305,10446.100347826086
2024-12-12,6906.735130434782,2442.5,169.0,0.0,713.9130434782609,87.04347826086956,0.0,61.730434782608704,48.08695652173913,26.521739130434785,10455.530782608696
2024-12-13,6906.561217391304,2447.4565217391305,169.0,0.0,713.9130434782609,174.0,0.0,61.38260869565217,46.65217391304348,27.1304347826087,10546.096
2024-12-16,6906.561217391304,2447.4565217391305,169.0,0.0,35.65217391304348,174.0,0.0,62.16521739130435,44.69565217391304,28.608695652173914,9868.13947826087
2024-12-17,6906.256869565217,2447.369565217391,169.0,0.0,35.65217391304348,163.56521739130434,0.0,57.904347826086955,43.04347826086957,25.130434782608695,9847.922086956522
2024-12-18,6906.256869565217,2442.369565217391,169.0,0.0,35.65217391304348,161.82608695652175,0.0,68.38260869565217,43.434782608695656,25.65217391304348,9852.574260869565
2024-12-19,6906.517739130434,2438.304347826087,169.0,0.0,35.65217391304348,163.6086956521739,0.0,65.8608695652174,45.73913043478261,25.39130434782609,9850.074260869565
2024-12-20,6907.213391304347,2438.304347826087,169.0,0.0,35.65217391304348,163.65217391304347,0.0,66.38260869565218,48.130434782608695,27.1304347826087,9855.465565217391
2024-12-23,6907.213391304347,2440.804347826087,516.8260869565217,0.0,35.65217391304348,163.6086956521739,0.0,64.38260869565218,48.347826086956516,28.695652173913043,10205.530782608696
2024-12-24,6907.213391304347,2440.804347826087,516.8260869565217,0.0,35.65217391304348,250.56521739130434,0.0,65.88260869565218,48.347826086956516,28.695652173913043,10293.987304347826
2024-12-27,6907.604695652173,2439.673913043478,516.8260869565217,0.0,35.65217391304348,245.17391304347825,0.0,66.03478260869565,46.82608695652174,28.913043478260867,10286.704695652174
2024-12-30,6907.909043478261,2439.8260869565215,516.9565217391305,0.0,35.65217391304348,246.95652173913044,0.0,67.9304347826087,51.60869565217391,34.608695652173914,10301.448173913042
2024-12-31,26568.88093645485,9383.946488294314,2148.829431438127,0.0,137.12374581939798,949.8327759197325,0.0,261.27090301003346,198.49498327759196,133.1103678929766,39781.48963210703
2025-01-02,26568.88093645485,9384.782608695652,2145.819397993311,0.0,137.12374581939798,853.6789297658863,0.0,260.0836120401338,196.48829431438125,140.13377926421404,39686.99130434783
2025-01-03,26566.874247491636,9384.782608695652,2115.551839464883,0.0,146.82274247491637,866.7224080267558,0.0,265.1839464882943,201.00334448160538,162.20735785953178,39709.148494983274
2025-01-06,26566.874247491636,9388.127090301003,2115.7190635451507,0.0,146.82274247491637,873.4113712374582,0.0,286.75585284280936,212.0401337792642,162.37458193979933,39752.12508361204
2025-01-07,26565.202006688964,9388.127090301003,2115.7190635451507,0.0,648.4949832775919,873.4113712374582,0.0,298.7792642140468,205.85284280936455,173.4113712374582,40268.99799331104
2025-01-08,26565.202006688964,9388.127090301003,2115.7190635451507,0.0,604.180602006689,873.4113712374582,0.0,320.18394648829434,213.54515050167225,188.46153846153845,40268.83076923077
2025-01-09,26565.202006688964,9384.782608695652,2114.5484949832776,0.0,1373.411371237458,872.742474916388,0.0,320.5183946488294,203.34448160535118,188.79598662207357,41023.34581939799
2025-01-10,26565.536454849494,9384.782608695652,2140.635451505017,0.0,1346.6555183946489,872.742474916388,0.0,313.74581939799333,213.7123745819398,190.46822742474916,41028.27892976588
2025-01-13,26565.536454849494,9384.782608695652,2133.277591973244,0.0,1346.6555183946489,863.5451505016722,0.0,326.8561872909699,216.8896321070234,207.35785953177256,41044.90100334449
2025-01-14,26565.536454849494,9383.946488294314,2114.5484949832776,0.0,1346.8227424749164,846.3210702341137,0.0,350.2675585284281,225.91973244147158,220.40133779264215,41053.76387959866
2025-01-15,26565.536454849494,9383.946488294314,2105.685618729097,0.0,1346.8227424749164,881.6053511705686,0.0,339.73244147157186,214.71571906354515,219.73244147157192,41057.777257525086
2025-01-16,26566.205351170567,9383.946488294314,2105.685618729097,0.0,1346.8227424749164,874.581939799331,0.0,316.6555183946488,221.9063545150502,232.94314381270902,41048.747157190635
2025-01-17,26566.539799331105,9387.290969899665,2105.685618729097,0.0,1346.8227424749164,875.418060200669,0.0,325.18394648829434,220.23411371237458,258.3612040133779,41085.5364548495
2025-01-20,26566.539799331105,9387.290969899665,2105.685618729097,0.0,1306.5217391304348,875.7525083612039,0.0,336.5551839464883,227.7591973244147,266.88963210702343,41072.99464882943
2025-01-21,26566.539799331105,9387.290969899665,2105.685618729097,0.0,1306.5217391304348,875.7525083612039,0.0,338.39464882943145,230.1003344481605,279.76588628762545,41090.05150501672
2025-01-22,26566.539799331105,9387.290969899665,2105.685618729097,0.0,1306.5217391304348,875.7525083612039,0.0,337.4916387959866,235.61872909698997,282.943143812709,41097.84414715719
2025-01-23,26566.539799331105,9387.290969899665,2106.1872909699,0.0,1306.5217391304348,875.418060200669,0.0,323.4448160535117,232.77591973244145,277.25752508361205,41075.43612040134
2025-01-24,26566.372575250836,9387.290969899665,1876.923076923077,0.0,1306.5217391304348,875.418060200669,0.0,357.32441471571906,216.8896321070234,260.53511705685617,40847.27558528428
2025-01-27,26565.703678929764,9390.635451505017,1888.4615384615383,0.0,1306.5217391304348,868.2274247491639,0.0,388.76254180602007,218.39464882943145,254.68227424749165,40881.38929765886
2025-02-03,26566.539799331105,9390.635451505017,1898.4949832775922,0.0,1306.5217391304348,868.5618729096991,0.0,399.52842809364546,245.1505016722408,259.53177257525084,40934.96454849499
2025-02-04,26566.874247491636,9390.635451505017,1898.4949832775922,0.0,1306.5217391304348,838.7959866220737,0.0,406.38461538461536,242.64214046822744,271.4046822742475,40921.75384615385
2025-02-05,26566.874247491636,9390.635451505017,1898.4949832775922,0.0,1306.5217391304348,823.076923076923,0.0,423.7759197324415,249.33110367892976,276.0869565217391,40934.797324414714
2025-02-06,26566.539799331105,9390.635451505017,1898.4949832775922,0.0,1306.5217391304348,808.3612040133779,0.0,425.44816053511704,241.47157190635454,267.056856187291,40904.529765886284
2025-02-07,26566.205351170567,9390.635451505017,1898.4949832775922,0.0,1306.5217391304348,794.314381270903,0.0,424.9464882943144,314.38127090301003,267.056856187291,40962.55652173913
2025-02-10,26566.205351170567,9390.635451505017,1898.4949832775922,0.0,1306.5217391304348,775.9197324414716,0.0,425.7826086956522,315.2173913043478,267.2240802675586,40946.001337792644
2025-02-11,26566.205351170567,9390.635451505017,1898.4949832775922,0.0,1306.5217391304348,745.4849498327759,0.0,430.1304347826087,313.87959866220734,263.37792642140465,40914.73043478261
2025-02-12,26566.205351170567,9390.635451505017,2232.943143812709,0.0,1306.5217391304348,697.9933110367892,0.0,439.3277591973244,328.09364548494983,269.7324414715719,41231.45284280936
2025-02-13,26601.824080267557,9390.635451505017,2232.943143812709,0.0,1270.9030100334448,696.989966555184,0.0,458.39130434782606,332.7759197324414,277.59197324414714,41262.05484949832
2025-02-14,26602.827424749164,9390.635451505017,2232.943143812709,0.0,1270.9030100334448,671.0702341137123,0.0,456.5518394648829,327.75919732441474,279.4314381270903,41232.12173913044
2025-02-17,26602.492976588626,9390.635451505017,2232.943143812709,0.0,1270.9030100334448,657.5250836120401,0.0,464.2441471571907,325.9197324414716,280.10033444816054,41224.763879598664
2025-02-18,26602.827424749164,9390.635451505017,5443.645484949832,0.0,1270.9030100334448,654.8494983277592,0.0,463.07357859531777,337.6254180602007,276.4214046822743,44439.98127090301
2025-02-19,26603.496321070237,9390.635451505017,5443.645484949832,0.0,1270.9030100334448,591.8060200668896,0.0,415.5819397993311,348.1605351170569,268.0602006688963,44332.2889632107
2025-02-20,26608.513043478262,9390.635451505017,5443.645484949832,0.0,1270.9030100334448,563.0434782608695,0.0,447.1571906354515,348.1605351170569,282.60869565217394,44354.666889632106
2025-02-21,26606.840802675582,9390.635451505017,5577.42474916388,0.0,1270.9030100334448,1227.4247491638796,0.0,448.9966555183947,358.3612040133779,285.61872909698997,45166.20535117057
2025-02-24,26608.513043478262,9390.635451505017,5577.42474916388,0.0,1270.9030100334448,1220.7357859531771,0.0,464.5484949832776,360.03344481605353,307.52508361204013,45200.319063545154
2025-02-25,26604.165217391306,9387.290969899665,5572.408026755853,0.0,1270.9030100334448,1645.408695652174,0.0,467.39130434782606,364.8829431438127,325.4180602006689,45637.86822742475
2025-02-26,26604.49966555184,9387.290969899665,5572.408026755853,0.0,1270.9030100334448,1901.7632107023412,0.0,472.4080267558528,378.428093645485,333.27759197324417,45920.97859531772
2025-02-27,26604.83411371238,9387.290969899665,5572.408026755853,0.0,1270.9030100334448,1878.5190635451506,0.0,462.2073578595318,396.9899665551839,338.96321070234114,45912.11571906355
2025-02-28,30075.029867674857,10611.7202268431,6299.243856332703,0.0,1436.6729678638942,2108.420415879017,0.0,503.4026465028355,474.4801512287334,379.96219281663514,51888.93232514177
2025-03-03,30075.029867674857,10611.7202268431,6381.285444234405,0.0,1436.6729678638942,2074.015879017013,0.0,506.4272211720227,516.0680529300568,379.77315689981094,51980.99281663516
2025-03-04,30074.651795841208,10611.7202268431,6381.285444234405,0.0,1436.6729678638942,2049.4412098298676,0.0,507.56143667296783,517.0132325141777,386.95652173913044,51965.30283553875
2025-03-05,30074.651795841208,10611.7202268431,6381.285444234405,0.0,1436.6729678638942,2021.6529300567106,0.0,520.0378071833649,543.1001890359167,392.81663516068056,51981.937996219276
2025-03-06,30073.895652173913,10611.7202268431,6381.285444234405,0.0,1436.6729678638942,2022.2200378071832,0.0,524.1965973534972,540.8317580340265,391.30434782608694,51982.12703213611
2025-03-07,30073.895652173913,10611.7202268431,6381.285444234405,0.0,1436.6729678638942,1998.5905482041587,0.0,552.7410207939508,544.234404536862,386.20037807183365,51985.34064272212
2025-03-10,30452.53459357278,10609.45179584121,6003.213610586011,0.0,1436.6729678638942,2073.070699432892,0.0,606.805293005671,648.5822306238185,330.05671077504724,52160.387901701324
2025-03-11,30409.812476370513,10607.561436672968,5971.833648393195,0.0,1436.6729678638942,885.3580340264651,0.0,693.5727788279773,1110.7750472589792,417.01323251417773,51532.59962192817
2025-03-12,30415.10548204159,10610.207939508507,5971.833648393195,146.31379962192815,1368.6200378071833,804.7258979206049,52.36294896030246,751.2287334593573,1156.3327032136106,472.5897920604915,51749.32098298676
2025-03-13,30414.34933837429,10609.45179584121,5971.833648393195,349.7164461247637,1368.6200378071833,735.7277882797732,106.99432892249527,741.3988657844991,1140.642722117202,545.9357277882798,51984.670699432885
2025-03-14,30413.404158790174,10610.207939508507,5881.09640831758,341.0207939508507,1368.6200378071833,727.2211720226843,96.21928166351607,753.6862003780718,1117.2022684310018,552.930056710775,51861.608317580336
2025-03-17,30413.215122873346,10607.561436672968,5881.09640831758,304.7258979206049,1368.6200378071833,1834.593572778828,162.57088846880907,715.3686200378072,1188.2797731568996,530.4347826086956,53006.46654064272
2025-03-18,30412.837051039696,10608.695652173912,5881.285444234405,428.54442344045367,1368.6200378071833,1836.2948960302458,229.48960302457468,765.9735349716447,1146.124763705104,545.3686200378072,53223.23402646503
2025-03-19,30334.009073724006,10612.476370510398,5881.285444234405,472.0226843100189,1368.6200378071833,1784.1209829867676,248.39319470699434,756.3327032136106,1162.0037807183367,570.5103969754254,53189.77466918715
2025-03-20,30317.184877126652,10613.04347826087,5881.663516068053,459.9243856332703,1368.6200378071833,1808.506616257089,241.77693761814746,736.48393194707,1171.0775047258978,620.4158790170133,53218.69716446125
2025-03-21,30266.90132325142,10609.829867674858,5776.937618147448,503.4026465028355,1368.6200378071833,1713.610586011342,261.0586011342155,840.6427221172022,1179.0170132325143,651.984877126654,53172.00529300567
2025-03-24,30605.086578449907,10609.45179584121,5384.310018903591,687.9017013232514,1249.1493383742911,1582.2306238185256,313.04347826086956,851.2287334593573,1194.7069943289225,662.1928166351606,53139.302079395085
2025-03-25,30605.086578449907,10609.45179584121,5308.12854442344,655.9546313799622,1249.1493383742911,1528.9224952741022,361.0586011342155,877.3156899810964,1153.1190926275992,693.194706994329,53041.38147448015
2025-03-26,30605.653686200378,10609.073724007561,5215.500945179584,906.616257088847,1249.1493383742911,1322.4952741020793,426.0869565217392,904.914933837429,1165.9735349716445,820.9829867674857,53226.44763705104
2025-03-27,30606.220793950848,10609.073724007561,5042.155009451796,903.4026465028356,1249.1493383742911,1255.1984877126654,531.5689981096408,1064.461247637051,1127.788279773157,861.436672967864,53250.45519848771
2025-03-28,30607.54404536862,10609.073724007561,5042.155009451796,917.7693761814744,1149.5274102079395,1280.5293005671076,515.8790170132324,1068.8090737240077,1152.7410207939508,902.6465028355387,53246.674480151225
2025-03-31,30608.30018903592,10609.073724007561,5049.716446124764,1003.4026465028356,1149.5274102079395,1305.4820415879017,578.0718336483932,1036.8620037807184,1152.1739130434783,915.8790170132326,53408.48922495275
2025-04-01,30607.16597353497,10609.073724007561,4180.15122873346,1063.7051039697542,2019.0926275992438,1276.937618147448,605.6710775047259,1068.0529300567107,1144.4234404536862,923.6294896030247,53497.90321361058
2025-04-02,30607.73308128544,10609.073724007561,4180.15122873346,1122.4952741020793,2019.0926275992438,1225.1417769376183,594.8960302457467,1066.5406427221171,1147.2589792060492,929.8676748582232,53502.25103969755
2025-04-03,30607.54404536862,10610.964083175802,4058.412098298677,1146.6918714555766,2019.0926275992438,1146.6918714555766,707.750472589792,1079.773156899811,1145.9357277882798,947.2589792060492,53470.11493383743
2025-04-07,30607.54404536862,10610.964083175802,4058.412098298677,1189.2249527410208,2019.0926275992438,1796.4083175803403,657.8449905482041,1100.3780718336484,1155.0094517958412,946.5028355387524,54141.38147448015
2025-04-08,30596.635916824198,10610.964083175802,4059.1682419659733,1177.8827977315689,2019.0926275992438,1796.5973534971645,648.3931947069943,1117.7134215500946,1138.7523629489604,946.3137996219281,54111.51379962192
2025-04-09,30578.768620037805,10613.98865784499,3303.0245746691867,1040.264650283554,2019.0926275992438,1884.877126654064,613.421550094518,1108.450661625709,1156.5217391304348,960.491493383743,53278.90170132325
2025-04-10,30537.93686200378,10609.073724007561,3303.0245746691867,979.9621928166351,2019.0926275992438,1913.9886578449905,575.992438563327,1105.4260869565217,1109.4517958412098,962.5708884688091,53116.51984877127
2025-04-11,30537.93686200378,10609.073724007561,3303.0245746691867,1040.4536862003781,2019.0926275992438,1764.0831758034026,613.6105860113422,1098.4317580340266,1126.4650283553874,967.296786389414,53079.468809073725
2025-04-14,30537.180718336487,10609.073724007561,3303.0245746691867,1198.6767485822306,2019.0926275992438,1630.2457466918713,687.7126654064273,1094.08393194707,1105.86011342155,968.9981096408317,53153.948960302456
2025-04-15,30398.42835538752,10609.073724007561,3303.0245746691867,1328.5444234404536,2019.0926275992438,1544.8015122873346,709.4517958412098,1105.2370510396977,1123.2514177693763,963.7051039697543,53104.610586011346
2025-04-16,30264.779962192817,10610.018903591683,3303.0245746691867,1525.7088846880908,2019.0926275992438,1336.4839319470698,806.9943289224952,1098.8098298676748,1119.4706994328924,953.3081285444234,53037.69187145558
2025-04-17,29750.980340264654,10610.018903591683,3303.0245746691867,1552.1739130434783,2532.8922495274105,1350.6616257088847,856.3327032136107,1106.3712665406429,1109.2627599243856,959.3572778827978,53131.075614366724
2025-04-22,29726.027599243855,10609.829867674858,2549.149338374291,2258.9792060491495,2183.1758034026466,1698.4877126654067,1213.7996219281665,1050.6056710775047,1089.2249527410208,924.3856332703214,53303.665406427215
2025-04-23,29726.783742911153,10599.810964083175,2549.149338374291,1992.8166351606806,2162.5708884688092,1696.7863894139884,1261.436672967864,1043.8003780718336,1092.249527410208,907.3724007561436,53032.776937618146
2025-04-24,29728.674102079396,10599.62192816635,2549.149338374291,1937.0510396975426,2162.5708884688092,1583.3648393194708,1554.820415879017,1077.6378071833647,1112.8544423440453,933.2703213610586,53239.015122873345
2025-04-25,29729.80831758034,10599.054820415879,2545.3686200378074,1991.1153119092628,2162.5708884688092,1584.499054820416,1360.680529300567,1126.787145557656,1113.7996219281665,948.7712665406427,53162.45557655954
2025-04-28,29728.674102079396,10599.243856332703,2545.3686200378074,2216.8241965973534,2162.5708884688092,1585.444234404537,1332.1361058601135,1141.7209829867675,1101.1342155009452,964.6502835538753,53377.7674858223
2025-04-29,29728.674102079396,10598.865784499054,2545.3686200378074,2252.3629489603027,1976.9376181474481,1586.578449905482,1407.9395085066162,1152.6850661625708,1103.5916824196597,967.1077504725898,53320.11153119092
2025-04-30,28972.530434782606,10598.865784499054,2545.3686200378074,2158.0340264650285,1976.9376181474481,1600.0,1434.593572778828,1129.8117202268431,1116.8241965973534,1020.0378071833649,52553.00378071834
2025-05-02,28972.530434782606,10598.865784499054,2546.124763705104,2057.4669187145555,1976.9376181474481,1600.0,1399.6219281663516,1136.2389413988658,1128.3553875236296,1024.0075614366729,52440.14933837429
