date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,HANG SENG SECURITIES LTD,BOCI SECURITIES LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD
2024-03-15,61.329998025489104,14.88020008797252,10.169830149618717,2.393476350713287,2.4197639584114037,5.99963293084629,0.6943771753479725,0.8247358440616094,0.9160287428095157,0.37195673472957724
2024-03-18,61.04398125167187,14.585352290192633,9.875009338933943,2.3887864477667224,2.401053785826148,6.48920754167936,0.6872214381606964,0.8251039974157292,1.2279518550502693,0.47633205330262246
2024-03-19,60.8734744637182,14.71228222457711,9.893460242403133,2.3432043123331217,2.4019532767098806,6.403627572112358,0.7055791296954501,0.8247760603334314,1.3636475013331628,0.47799521678414775
2024-03-20,60.8994824903477,14.684581311806374,9.806828135137794,2.282674118992449,2.409727195580337,6.487243794122157,0.7052290979569493,0.8255163200271877,1.4224536997671926,0.4762638362618563
2024-03-21,60.929729172678535,14.647061846095616,9.873181248716307,2.275905367848309,2.4132955892025914,6.373419712970321,0.7126498127800698,0.825125093565446,1.4882996842391485,0.4613324719036548
2024-03-22,61.310036312930386,14.716378320096796,9.896112607334777,2.3039628613609127,2.4261890418868948,5.773535202085676,0.7227017406968465,0.829453989182697,1.5470534694616582,0.4745764549633562
2024-03-25,61.18588531945345,14.58179399256043,9.854607210992157,2.2737916654027783,2.4222412612466795,6.080516616216982,0.7123339891939453,0.8343824686380252,1.5785968357408982,0.4758506405546598
2024-03-26,61.5262714742363,14.387142898321226,9.779932876369966,2.2837748868084398,2.4516555861702662,5.982833006888426,0.7190265713189877,0.8464423946120847,1.5405728303864141,0.4823474748878868
2024-03-27,61.352437172346654,14.477137722563334,9.77665420220151,2.2930083823703367,2.46013806004812,6.18221415202876,0.7179567822763947,0.8446312314604486,1.5299638216616813,0.3658584730427626
2024-03-28,61.498304982128936,14.436163452963497,9.613134144825564,2.309441488905069,2.4856410873271453,6.194696756610085,0.7212082284941068,0.8476312429890149,1.5266243865907225,0.36715422916586343
2024-04-02,61.345212050758626,14.452968135889135,9.658491743876505,2.3107682683539523,2.487238661308372,6.368782881473967,0.7357558337555761,0.8272178351612629,1.509483883417515,0.30408070600508325
2024-04-03,61.4208239259711,14.42925743872198,9.469478922883287,2.300696314562135,2.4689891549628347,6.504459211269152,0.7347433905754615,0.8260795349028698,1.543663198040769,0.3018089081104154
2024-04-05,61.78457831833606,14.23315969329852,9.378214981974134,2.3120247472151387,2.465018110837567,6.42583698464982,0.7330775397345111,0.8254506378445242,1.5466396729810246,0.29599931312870015
2024-04-08,61.913025028173784,14.26771185441615,9.357577663344497,2.314526103342751,2.469260204069554,6.308293386238467,0.7309046697311109,0.8230039704279921,1.5210948430422238,0.29460227721347193
2024-04-09,62.2546942170849,14.280574813144709,9.36601392393842,2.308752687705933,2.449466619328602,6.04373839787821,0.7283271161965973,0.8288896604103791,1.4414959893062391,0.29804657500601905
2024-04-10,62.3739020390493,14.14060200685396,9.235166983799962,2.3112598516602993,2.4550977834734735,6.372401349629178,0.7271068008887993,0.8265825727922607,1.265043765362912,0.2928368464898533
2024-04-11,62.630508337599224,14.120272912615256,9.151255490035261,2.3070810273456384,2.4442700398290294,6.368493616467259,0.7300288137493625,0.8272660218376406,1.126459143793832,0.29436459672750404
2024-04-12,62.67278578863025,14.07430135194402,9.278846010695185,2.3035297261103933,2.443562169295408,6.340046555340365,0.7289202910889402,0.8262096839622741,1.073456422996092,0.2583419999370793
2024-04-15,62.8181291253714,14.149038622376686,9.35484048590894,2.305803742158298,2.4424625659468306,6.085716870973418,0.7316693179509335,0.8291866673632081,1.0230484973791083,0.2601041045711737
2024-04-16,62.76758229935662,14.161196818490463,9.382623067219411,2.3568637930327867,2.443359419908405,6.133826794648311,0.730553973140999,0.8310412390117766,0.934862025549562,0.25809056964166993
2024-04-17,62.996876333285975,14.134180572955273,9.41932558840298,2.358210589963056,2.437923750014759,5.975598184548566,0.730945019385233,0.8301735460894636,0.8592914649587733,0.2574749503959191
2024-04-18,63.41459110092963,14.105017652562351,9.426300680253703,2.3723794787545125,2.4441793244092973,5.629515988229712,0.7352145622307914,0.8321252666192149,0.7837700631958867,0.25690588281489624
2024-04-19,63.57592641133952,14.082854549776048,9.380176141371562,2.3484047623776987,2.4370687440552574,5.6149348662704694,0.7326596983674537,0.8292336389466005,0.7427856719508993,0.2559555155444931
2024-04-22,63.76223530980759,14.124982853499477,9.3182907190908,2.3280318859710745,2.4375281699109683,5.451194930068016,0.7338351045754243,0.8306978728062773,0.7565197064362005,0.2566834478341744
2024-04-23,63.71903627874942,14.061195768688725,9.344186184301009,2.30324938201418,2.4250468899944084,5.589451625880559,0.7309374009352214,0.8281460249303115,0.7431960595516788,0.2555543849544901
2024-04-24,63.639369716098834,14.186259620967034,9.39730003046269,2.2989543054859163,2.4384919376523992,5.4532572214364,0.73552711884195,0.8336090018134614,0.759990863339088,0.25724018390221975
2024-04-25,63.50698289903386,14.086885292698467,9.407965360739535,2.2924354199276866,2.433419225783872,5.695376680125764,0.7339970267847398,0.8318748733499156,0.7548212187507046,0.2562420028054604
2024-04-26,63.50343740087118,14.071723639793376,9.410987034663759,2.313968467273486,2.430546249682812,5.693817214879089,0.7441740760611314,0.8316048379714315,0.7464175343674094,0.25332354443632943
2024-04-29,63.49162771228853,14.003955207346259,9.36884531050716,2.2718349601527446,2.41778949656767,5.856867056276044,0.7431641056830292,0.8314871917634266,0.7610354660599731,0.2533934933551637
2024-04-30,50.49212134822748,11.110323627645604,7.419296016401254,1.791543379115717,1.8937242919814097,4.705676288117471,0.5890398008715507,0.6571227850454351,0.616419011597088,0.2049394493185483
2024-05-02,63.40922721843712,14.253134454034633,9.265173231277084,2.232916344083382,2.3653856392809125,5.887537011950304,0.7335237092290513,0.8251419187742087,0.7692907645960394,0.2586697083372738
2024-05-03,63.472232516919135,14.67112416932594,9.125755661959445,2.21457089160897,2.3514812913123477,5.5914797381163,0.7264553647000185,0.8250862292336649,0.7637541446337945,0.25805999219037923
2024-05-06,63.31744127952028,14.632261388301181,9.10158217396473,2.2075507527441864,2.3349250165130826,5.8394695182922005,0.706876432898157,0.8198428102744704,0.7697505876510374,0.2703000398406681
2024-05-07,63.43181540051594,14.664032776680177,9.121344662785736,2.208874858701378,2.3358896727517515,5.622854808090006,0.7095676921137123,0.8216229550958157,0.8015462136846961,0.2824509595807924
2024-05-08,63.22500795634928,14.478795891522193,9.043539037300212,2.2001868773960354,2.30949548984447,6.1359812410011765,0.7080139494074209,0.8216629024395917,0.7969710384826865,0.280345616256933
2024-05-09,63.42902170281928,14.582902887362373,9.046790154839462,2.1796606996089305,2.317353632342406,5.862345699755667,0.7101747622508232,0.8301277272242092,0.7835561331646193,0.2580666006322317
2024-05-10,63.244306681603604,14.616960892191805,8.987136830108383,2.1293600226524663,2.3079645445461443,6.098188063594325,0.7710059235749566,0.8304692008434235,0.7576250728448195,0.2569827680400797
2024-05-13,63.46067878587337,14.615841163477272,8.903977701849401,2.16705686531427,2.3058638007187175,5.897624774436258,0.7684419541431348,0.8336886627824616,0.7879217986128895,0.2589044927922221
2024-05-14,63.421798357778236,14.851652450455427,10.219936905349718,2.591705812899762,2.2360600133117536,4.1034153994324845,0.7179304107924028,0.806620367817658,0.7803440103732888,0.27053627178926776
2024-05-16,63.643807315610935,14.857724571825791,10.633818419664696,2.6645450669907147,2.2967973828124193,3.314508505231802,0.7089056971265755,0.8170004205793298,0.7831043381173131,0.2797882820404263
2024-05-17,63.64945547475461,14.87285624047814,10.688258686383103,2.5719776836853474,2.317915180613967,3.264522866047327,0.7095581387000552,0.8269628455142116,0.8182722156724698,0.2802206681507694
2024-05-20,63.59272844371425,15.226032984440558,10.688350402333285,2.4592168961271637,2.2933870985602076,3.128051056836376,0.6858610158256743,0.8233012244845909,0.8117022962861024,0.29136858139179383
2024-05-21,63.752700183215275,15.290947192030202,10.485162610464998,2.430453379625695,2.349720841023943,3.1279782347006595,0.678917238829161,0.8262949437102959,0.7943884579399035,0.2634369184598677
2024-05-22,63.669633240480024,15.449996805519511,10.533985385122339,2.360507129502607,2.322539356552298,3.0943966396350513,0.6820247326711396,0.8336570371140523,0.7940098241689753,0.2592498492339993
2024-05-23,63.10752572686545,15.574582721851774,10.553516320315403,2.1805613833200366,2.363252668303074,3.6360372011967277,0.7006179465307006,0.8360742153586743,0.786334788972777,0.26149702728538887
2024-05-24,63.45389730188852,15.693078913301422,10.581159065863535,2.195219135562712,2.3894818443403154,3.044607692211165,0.7057551112050925,0.8448739303286962,0.8229794384452377,0.26894756685331045
2024-05-27,62.200801896859694,15.499817191404514,10.333154557485415,2.170330280978736,2.3392610352387244,4.769373778808554,0.6923442874422467,0.8303351559429,0.8773900990050737,0.28719171683414313
2024-05-28,62.29150743192867,15.560125612766495,10.394567767836909,2.083803525298255,2.3491122270404055,4.662342047439613,0.694837310325819,0.8375902332874082,0.8792607464631296,0.2468530976132914
2024-05-29,62.928362732379824,15.663912301164876,10.46918280321298,2.1022513133889094,2.375994275491679,3.7562048785588282,0.7083486219922643,0.8469285444588498,0.888487187480283,0.26032734187150597
2024-05-30,63.271500938847545,15.787224378011363,10.487347230935491,2.1206446537658903,2.3981699286476,3.2470878861472476,0.7119886560831353,0.8509330569040466,0.9042291856162619,0.22087408504141534
2024-05-31,50.212468304160055,12.753291706178466,8.374943583304457,1.6213129021211095,1.9203774683415713,3.1139357986813168,0.5667137377719335,0.6765027284782987,0.6944934844220484,0.17441949089577258
2024-06-03,62.254195675593806,15.687949011119903,10.44444134010599,2.012938417241534,2.390267687255815,4.610079571642809,0.7054386565091368,0.8415499093021382,0.8447211588179462,0.20841857241091882
2024-06-04,62.205052427968745,15.735539015221667,10.439039884565501,2.0240318891554834,2.409768153875027,4.570670409491814,0.7040542818022103,0.8538469945377267,0.8444638648841929,0.2135330784976391
2024-06-05,62.30460564079861,15.714766911392141,10.389359060228108,2.0306070104246032,2.387580231735924,4.554082760082218,0.6992365354063134,0.8537907786056986,0.8529090480766588,0.21306202324972565
2024-06-06,61.98604479011534,15.871869310147934,10.332548769430595,2.030843199553973,2.382687970307755,4.782625996343467,0.6979039757170384,0.8521636794525009,0.8481471103384544,0.2151651985929389
2024-06-07,62.25269033429222,15.972181487250426,10.350946279650024,2.044862914800174,2.391446058035233,4.351925328581996,0.7043080759943122,0.8632326906376865,0.8517539236603169,0.21665290709761612
2024-06-11,62.03722907283014,15.899236040664022,10.327365049820408,2.0253117385271557,2.3937983911249474,4.695799427361597,0.7119546361153521,0.8684739570149603,0.8496190564522554,0.19121263008916767
2024-06-12,62.012741171375595,15.906399062924564,10.32414474488804,2.0203510331497787,2.418102323866356,4.705367164965305,0.7144861181535616,0.8680832376704084,0.8380578240716365,0.1922673189347534
2024-06-13,61.95865943570844,15.93954488733341,10.322796294967455,2.0225841649111715,2.441278984454747,4.644656707156945,0.7129132043450829,0.8672799112886388,0.8947780408701589,0.19550836896395007
2024-06-14,61.866881175327336,15.942281099174311,10.341360589334224,2.0246489815850404,2.4409857044546444,4.629054706957499,0.7155112772773434,0.8776695486132078,0.965184244626315,0.19642267265007657
2024-06-17,61.84224342919487,15.967690372848706,10.349055980441495,2.0292336617806073,2.452899904661518,4.605282235000663,0.7152013299879608,0.8772893571246804,0.964766143263168,0.19633758569632112
2024-06-18,62.27223209653061,15.611644925845445,10.297483486220706,2.030253976817499,2.4979490906953448,4.500756054201973,0.7286255145413019,0.9070737660001321,0.9451233314222305,0.2088577577247605
2024-06-19,62.28064308142361,15.300036743696365,10.345066356605523,2.0360381826826,2.505037613335001,4.747007722200788,0.7283387429520404,0.9187383860439595,0.9319204986759686,0.20717267238414164
2024-06-20,62.204871790896064,15.308533679541986,10.352406049759514,2.035487220926231,2.5271962615025885,4.769173209994932,0.7274666801306228,0.9176955290494769,0.9812350521621169,0.1759345260364636
2024-06-21,62.366353649137174,15.26074619683309,10.348314663414717,2.049822371379998,2.5302144790171144,4.6684365775754,0.7316874531499373,0.9209771666418284,0.9456055499510461,0.17784189289969923
2024-06-24,62.422382399043876,15.24183005296086,10.46774322988931,2.06346569025113,2.531511201076919,4.510161932933226,0.7354838383609487,0.9135555814856422,0.9370544075375091,0.1768116664605754
2024-06-25,62.54898093441926,15.26885435017165,10.433763030976099,2.071928098154188,2.542359589293999,4.382375168513864,0.734553897306809,0.9155966227968746,0.92427428286352,0.17731402550373654
2024-06-26,62.82863077304326,15.338155926649733,10.577927361548573,2.0895186756136397,2.571993125639538,3.8738911335882658,0.7413579287724841,0.9270285542958655,0.8780925960809982,0.17340392476764932
2024-06-27,62.19652401295068,15.193710476457998,10.459140660783635,2.0579351356537843,2.5501318044852552,4.865761283278962,0.7268239538436688,0.9166528671782401,0.8488966914237294,0.18442311394404842
2024-06-28,62.63282567049331,15.242151753692246,10.559376530472349,2.071424557195628,2.568774325739065,4.228164967044367,0.7322118037114785,0.9229420928003292,0.8542626881806537,0.18786561067057417
2024-07-02,62.795618941842946,15.233871853031623,10.621973504535138,2.0943399595938907,2.595384008389957,3.800693178850755,0.7363964780695356,0.9223911579438847,0.902704442488673,0.29662647525359453
2024-07-03,62.58073482610701,15.211533650786283,10.632935992141384,2.0826501343710664,2.6162278321004218,4.042475315895586,0.7328321166240023,0.9193607913084554,0.8819332230321761,0.29931611763361593
2024-07-04,62.6282629367533,15.285009891595355,10.583109829009125,2.105104966313146,2.6197387797584453,3.878016732601249,0.7371758789330835,0.9190660142785291,0.9451803553214294,0.29933461543633744
2024-07-05,62.490557429102836,15.325891933929045,10.573275764471303,2.0993910084703873,2.629284377546371,4.0254493876394895,0.7362291000101058,0.9189011972893608,0.882971572131819,0.3180482294092846
2024-07-08,62.57454812071095,15.125746267043352,10.671759129546924,2.1410076415539865,2.628565039913961,3.967194871397041,0.7373363061354457,0.9212128360939825,0.9132622780278562,0.31936750957650706
2024-07-09,62.6620676834215,15.144947592959873,10.6901032305988,2.1477999554641545,2.632987446208044,3.801999673889404,0.7382555662333723,0.9223613407788496,0.9392537184527597,0.32022379199325307
2024-07-10,62.5517914653828,15.061985334845613,10.793959609869978,2.1590077451230862,2.641820599449197,3.87713717672463,0.7365665501545721,0.9211084956009077,0.9296286491082393,0.3269943737409816
2024-07-11,62.42027513083691,15.240497495760597,10.823179654514613,2.1304850780681397,2.641910468694366,3.828393257955361,0.7355248509462887,0.9312269987873548,0.9183774710108698,0.3301295934255043
2024-07-12,62.501808698431574,15.253739395272703,10.737346694335555,2.07877307724031,2.6639266520031284,3.8027652591642465,0.7479004966419525,0.9301297690271132,0.9477408816391715,0.335869076244253
2024-07-15,62.55442778071003,15.332739605548989,10.713377576026442,2.0852515546073427,2.6728732672450035,3.7269879521936855,0.7497363859803317,0.9321837037613252,0.8912577267284539,0.34116444719838945
2024-07-16,62.450037516593795,15.290308427921726,10.711065768265593,2.0836809393853217,2.660676385311447,3.9560788859855376,0.7361826590758589,0.919041117023045,0.8518709575643478,0.3410573428733345
2024-07-17,62.378240057327226,15.30743822366922,10.801946011003244,2.096164779118271,2.6605428989247493,3.7990013853307025,0.7353234858429598,0.9328270194617729,0.9457423561489214,0.34277378317292867
2024-07-18,62.43722910456098,15.386958926700474,10.803448801746287,2.0768160899242885,2.669431583181797,3.65895550818424,0.7459945029020238,0.9337373108557423,0.943576246712666,0.34385192523150565
2024-07-19,62.492331464606956,15.40608683206096,10.753111998179552,2.094091848536328,2.6777367427723964,3.655534221267609,0.7364000659523287,0.9341201644808721,0.9356651853839324,0.3149214767590663
2024-07-22,64.62459758593944,14.483611143874375,10.10598157082665,1.9709637947925505,2.518630951892464,3.456987578833745,0.6933855731216767,0.879556474204626,0.8974460159753169,0.36883931053915736
2024-07-23,64.4937055394874,14.585485162915528,10.160929886585308,1.9825475870422862,2.5210300568963158,3.449931746068607,0.7034510641201969,0.8793407657860295,0.8527822289035625,0.3707959621947707
2024-07-24,64.6854267744711,14.562659087142393,9.969035632876286,2.0004633817997237,2.540789036365694,3.4084998378675992,0.7056471391777758,0.8834909693994071,0.8694947518280297,0.3744933890719855
2024-07-25,64.62338188946501,14.555834004054871,10.027834632456914,2.0189120689409497,2.526951481991637,3.402628961207944,0.7050129467761204,0.8826969418626737,0.8771911676047137,0.3795559056391581
2024-07-26,64.60311230289713,14.55132139233929,9.993310225133133,2.012962782126341,2.5323585547141665,3.484770353457937,0.7058241178004844,0.8823611027618994,0.8575900115941677,0.3763891571754533
2024-07-29,64.6861927445087,14.584394391329933,10.086007718167798,1.9928004244659898,2.5236252882132515,3.3468370732346773,0.7065975751473058,0.8509103235200275,0.8452925540236583,0.3773419073886515
2024-07-30,64.67388000981873,14.601510281515656,10.105319115816574,1.994828021997472,2.521499258532666,3.2597855232732127,0.7062442266303054,0.8491347468676342,0.9095655563859035,0.3782332591618488
2024-07-31,55.13155643729398,12.466919667946057,8.641613446265453,1.6981882121754617,2.151371663462972,2.7665758610287217,0.6015608094552536,0.7238247756255286,0.7707785578144144,0.3260986206137907
2024-08-01,64.6121283833984,14.653836806507906,10.194557658995281,1.9921981367711044,2.519797889687548,3.219796840070816,0.7052129282453131,0.8485436244053645,0.8986230242685149,0.35530470764976596
2024-08-02,64.6678520973392,14.7086740986859,10.093168058740602,2.0070055648618252,2.5274316396102567,2.9711573593648954,0.7067916103349157,0.8503130283784401,0.8895732203526675,0.5780333223312865
2024-08-05,64.75125427420446,14.709584193317548,10.095263850533897,2.008905477464996,2.5237103891236545,2.8829462913717885,0.707613217099606,0.8514638917617066,0.8874130253618702,0.5818453897604795
2024-08-06,64.78237044173738,14.698350187881598,10.116267051095825,2.0239017896032334,2.524656331770751,2.867326081676506,0.7077266201582376,0.851816944277677,0.8595080428408594,0.5680765089579243
2024-08-07,64.60042319944296,14.838439718637119,10.23204863945932,2.036505480553343,2.5251318095748534,2.8497413410457506,0.698832718907147,0.8097791846685298,0.864604290832244,0.5444936168787391
2024-08-08,64.28756534980188,14.843345632937583,10.474047706403725,2.048662232376861,2.520175790375078,2.8223319414832986,0.7091332260301455,0.8103142321718617,0.9278471499803012,0.5565767384392645
2024-08-09,64.3611122286124,14.943910086343,10.579606723072686,2.069259996534651,2.5421557020064958,2.4964850069919766,0.7159492358944591,0.815678314805816,0.9175122050356477,0.5583305007028605
2024-08-12,64.61439553157597,14.806695418741253,10.461602416917854,1.9838552692316453,2.4904837662140458,2.612942728731889,0.6964547707607983,0.7992295682171403,0.9867576848070994,0.5475828448023102
2024-08-13,64.3492381095624,14.788308636529585,10.469986648502587,1.9806146800269213,2.491480266835015,2.8817191349813633,0.6963938055015657,0.7969113756262478,1.0010853643768616,0.5442619780574407
2024-08-14,64.32058076517329,14.73412235274843,10.445126076238425,1.9703360989444856,2.490005188531645,3.180298305693916,0.6938496074821564,0.7990925800106354,0.824497447708176,0.5420915774688402
2024-08-15,64.17004863179979,14.748284911415402,10.479926626309128,1.9714476642089762,2.4894135158106927,3.1809087000553253,0.6941288046530724,0.7983517108082211,0.9251797260006146,0.5423097089387935
2024-08-16,64.13751977313616,14.717359552558335,10.463380291583542,1.9669875963597003,2.513491753707583,3.230277557823321,0.6954677997042573,0.7989135184403642,0.932316075423122,0.5442860812636162
2024-08-19,64.08746463274564,14.772590825775932,10.45340292732606,1.969333376507834,2.514337645040101,3.254739335451612,0.6938683059426244,0.7988821858729119,0.910681111534744,0.5446996538025402
2024-08-20,64.0550327243522,14.736471530331267,10.465167113881316,1.9766411629173,2.5180017718444523,3.390487604458587,0.6938400045124044,0.8018381263292096,0.9102378861315881,0.4522820752416801
2024-08-21,64.02906675887193,14.524159137595527,10.469694717661698,1.9856412316997407,2.519526088239945,3.66186200093911,0.6956872101368033,0.8039728546342656,0.8638452048894839,0.4465447953314979
2024-08-22,64.50592435562335,13.800293919713189,10.659580398888021,2.049809515638909,2.544275909826214,3.374627082892449,0.7043424938133843,0.8027116463167961,1.0998268241457587,0.458607853141931
2024-08-23,64.267537039795,13.7162554916776,10.561307302120754,2.0412693147084564,2.534290614626403,3.8275343166724216,0.7014447734484908,0.8047654032577561,1.0929453328490908,0.4526504108440131
2024-08-26,64.24665233748689,13.708420184280106,10.473938807627668,2.016204910788324,2.5169260684162955,4.029675379675528,0.696787734088981,0.8042948821760493,1.0525913987392932,0.4545082967208643
2024-08-27,64.24150451897981,13.685890766732495,10.419805652402296,2.0146593422501162,2.5168556018381283,4.080683464947576,0.6921469405565278,0.8030232884091831,1.0674837321499324,0.4779466917339342
2024-08-28,64.23013297591132,13.688921327113093,10.426166368856956,1.9989316583310008,2.5185079710707896,4.105615461587691,0.6881084407463269,0.8022394934475943,1.0541492314739087,0.48722707146132616
2024-08-29,64.2211721469873,13.741665502910127,10.377559117452602,2.006086324278183,2.521421604120299,4.193097077002856,0.6866332346359135,0.8021436320980726,0.9654098639306697,0.4848114965839873
2024-08-30,64.31343208962367,13.797139082941662,10.285050234634047,2.012714259875661,2.5257628232119975,4.106748297088174,0.6919589243432375,0.8038492407873178,0.9775026897675041,0.48584235772671913
2024-09-02,64.52325466298937,13.597009967268342,9.938602131626853,1.9852791893513917,2.494187194965581,4.676082122948724,0.6797656337399789,0.7944919965504949,0.999290488254937,0.31203661230433016
2024-09-03,64.56034492641292,13.567171833369116,9.988908737655084,1.990000496627489,2.52300795787096,4.5823897272178815,0.6767320360767249,0.7875925460645133,1.0182291072932967,0.30562263141200274
2024-09-04,64.71788172375962,13.630105450915886,9.948773877559262,1.9959574681091334,2.531787904538454,4.314395778862178,0.6770301594956212,0.7877792480369966,1.0946365547533157,0.30165183396953027
2024-09-05,64.62368688340867,13.663751000001367,9.978633985577359,1.9936419267775742,2.539214321720899,4.474997349531648,0.7109372773089034,0.7882708402936861,0.9250263437712436,0.301840071608647
2024-09-09,64.47867380260469,13.787435226608983,10.044230032198215,2.0018648824687246,2.55645242281023,4.284385248525104,0.7126570703551158,0.7889979852520694,1.0423336355614294,0.3029696936154363
2024-09-10,64.52109977739232,13.859471059652313,10.019621285932642,1.9854121986125572,2.546190400997618,4.317530549681051,0.7089738125486394,0.7956828399826458,0.9414738685508761,0.3045442066493406
2024-09-11,64.43111900904364,13.888841958099677,10.056794839611367,1.9528113177398831,2.546699055503651,4.323384721172773,0.7068015711585331,0.7949129115102278,0.993111197446778,0.3055234187134663
2024-09-12,64.34799367139519,13.833381209682086,9.978769248327481,2.0052653111809997,2.572411485800005,4.433276531051213,0.7085793045248897,0.7976560256061577,0.9916288139440321,0.3310383984879542
2024-09-13,64.53418740792735,13.803865683477287,9.947216786960633,2.0134875383723485,2.5757414087392334,4.259335939425752,0.7071161072396654,0.7979383595456776,1.1001829041050293,0.2609278642070265
2024-09-16,64.68384258945552,13.599016954666924,9.958199586703138,2.0257770275046485,2.5841402041786807,4.258986497409364,0.7093339588188762,0.8068420409906993,1.1085410085857936,0.26532013168635055
2024-09-17,63.87427129874778,13.307787247055316,9.828613068477452,1.9882952947801573,2.5516314093530847,5.573606696580384,0.7003959947731266,0.79667542614967,1.0786140454924695,0.3001095185905607
2024-09-19,64.69741059887416,13.48186205034887,9.957177934655506,2.0251352530631523,2.583407716830081,4.336471740200402,0.709557645222919,0.8070964762852965,1.0982722974600196,0.3036082870595886
2024-09-20,64.68817480765017,13.485531826800875,9.959888288535153,2.025152769453764,2.58491151421967,4.335997577031007,0.7177033268095611,0.8075296597477996,1.0905653362608583,0.3045448934911397
2024-09-23,64.71713411950651,13.303389136470816,9.922745857952368,2.039466555266686,2.5978212433615013,4.491366145611084,0.7178195194416166,0.8087280225731013,1.0909564865931962,0.3105729132231223
2024-09-24,63.802437027457195,13.012522965742225,9.934882094870487,2.428578957685093,2.652738769662726,4.981389730847073,0.7403495669860096,0.8538040632014207,1.2379204526046008,0.35537637094316854
2024-09-25,62.96068713749764,12.823887685053293,9.811957878389673,2.353906645311649,2.6662874899601148,6.274519864199057,0.7333716715565721,0.8550882757192908,1.1818385652806027,0.3384547870321028
2024-09-26,63.67320041139612,12.923882805360604,9.848284354998418,2.3047390982215177,2.669517289410511,5.531974346609603,0.729639097963753,0.8470866803382919,1.1035701855018198,0.3681057301993625
2024-09-27,63.74095345683405,12.941657484372149,9.853527091647132,2.307145027934307,2.6577414648274496,5.48260495270202,0.7160028327535499,0.8533661286408241,1.0697210848398515,0.37728047544867305
2024-09-30,54.74856419500064,10.911966914457457,8.29599678285942,2.118194397167024,2.3791895733186537,5.834846804875358,0.6053355252782817,0.737404545964471,0.9016056049285879,0.4910352888322001
2024-10-02,62.4112205722589,12.506532028660683,9.350076231465568,2.9035443908626397,3.0194704021347025,6.413159885936589,0.8029683172039063,0.9205575971971396,1.0821309053857613,0.5903396688941157
2024-10-03,62.740155261493115,12.398993767261594,8.860749441869425,3.642282680195129,3.1536908972526727,5.63436839027116,0.8565828525047716,0.8836334034094615,1.0564783569257465,0.773064948816932
2024-10-04,63.47338316886185,12.519052844354631,8.946547807471672,3.9701146989738825,3.4205379606480344,3.9831248877758405,0.9295474248992958,0.9848782751809935,1.025656405949445,0.7471565258843571
2024-10-07,62.74117580976463,12.411719714269623,8.869843843396296,4.163254502921868,3.423135038134504,4.860924752550231,0.9407426450155999,1.005666000087921,0.8912910745600159,0.692246619299319
