date,THE HONGKONG AND SHANGHAI BANKING,INTERACTIVE BROKERS HONG KONG LTD,EVERBRIGHT SECURITIES INVESTMENT,KGI ASIA LTD,CITIBANK N.A.,UOB KAY HIAN (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,DBS BANK LTD,OCBC BANK (HONG KONG) LTD
2024-07-04,20.03099715364136,18.159927124010487,11.751411993555998,10.801276831628297,11.468691736694844,8.890149121792742,7.7000125816603555,6.877356797779371,0.0,4.320176659236545
2024-07-05,18.813946275346396,17.056559424113846,11.037415272460995,10.145008780976084,10.771516076327838,8.349998089177566,7.232172313723997,6.466631025080039,6.069063006059072,4.057689736734166
2024-07-08,18.81314130637914,17.055829646276514,11.036943028273464,10.144574719077443,10.771055208839178,8.349640828173413,7.236141455622999,6.466354345364805,6.068803336593205,4.057516125399839
2024-07-09,18.74528588470223,17.056830127741467,11.036667571158802,10.144321533455807,10.770786387682623,8.349432440038663,7.289441721606904,6.481167601632198,6.068651872999321,4.057414858981979
2024-07-10,18.75210546051588,17.062678770873944,11.040682734848199,10.148012059714032,10.774704823218642,8.352469981737203,7.256070087473808,6.4835254645152816,6.070859661762274,4.058890955340736
2024-07-11,18.750299795840323,17.060322514382477,11.039619613117663,10.147034894406278,10.784009712097777,8.351665711516375,7.255371391027807,6.4829011573979285,6.07027509077292,4.058500119440446
2024-07-12,18.748204734871965,17.058384141958964,11.0385960597529,10.146094098249119,10.783009857953042,8.35089137545771,7.254698699389856,6.492284925338759,6.06971227695216,4.0581238300755285
2024-07-15,18.748338448543375,17.058149199762585,11.038674787888592,10.146166460990592,10.78273015929348,8.350950934672106,7.254750440471831,6.492331228825705,6.069755566617727,4.058152772934006
2024-07-16,18.74704624380904,17.055351477260846,11.036864324837662,10.144502379038801,10.781674764847759,8.349581287644915,7.267465854729964,6.491266415700031,6.068760060509185,4.057487191621792
2024-07-17,18.728616060101256,17.035022446015223,11.026014005570332,10.134529339017549,10.872947071421223,8.34137283096256,7.260321223567763,6.484884864655579,6.062793874618403,4.053498284070114
2024-07-18,18.75558146836652,16.940029492937935,11.03769076690018,10.145262000904452,10.884461731917835,8.350206505548972,7.2680100436674655,6.491752482706661,6.06921449017632,4.057791016873657
2024-07-19,18.745469194325015,16.90111827950035,11.024404002485108,10.133049509271743,10.981763723292424,8.340154835412575,7.2685207975034265,6.490704666299179,6.061908593968632,4.052906397941546
2024-07-22,18.7419982827547,16.8890869436494,11.022362723549307,10.13117327355741,10.975813492920196,8.338610572123331,7.287115268532922,6.500897310413172,6.060786170813529,4.052155961686032
2024-07-23,18.76222159567616,16.880371411874748,11.016674686483162,10.125945130504158,10.974064302801583,8.334307472397438,7.283354787881696,6.5153372148424245,6.0576585313723115,4.050064866166318
2024-07-24,18.76215482243885,16.88066722794624,11.016635479024202,10.125909093080033,10.974025246989552,8.334277811267606,7.283328867007924,6.51531402728141,6.057636972652913,4.050050452311272
2024-07-25,18.760485645958706,16.888061945483813,11.015655383240647,10.125008240834745,10.973048942028415,8.333536351630737,7.282680905120976,6.51473439189102,6.057098054535262,4.049690139275676
2024-07-26,18.759618339177013,16.888242241129,11.015772985526857,10.125116334640841,10.97316608945155,8.333625319821287,7.282758654459931,6.514803942692302,6.057162719646346,4.049733373454875
2024-07-29,18.7594627496601,16.88771080484029,11.015890590324123,10.125224430754965,10.973283239376025,8.333714289911494,7.282836405458994,6.514873494978636,6.057227386138164,4.049776608557212
2024-07-30,18.756950347834422,16.88993472146115,11.017341255986299,10.126557805962635,10.974728294141793,8.334811743908485,7.283795470966228,6.515731428633216,6.049839013705545,4.050309917400229
2024-07-31,7.193158826642667,6.439929495696552,4.2157936289660105,3.874934695204869,4.1994877481839445,3.189321763951737,2.796682996957423,2.4932493608619204,2.314975290103836,1.5498540299671522
2024-08-01,18.79924009851193,16.81609038701439,11.017929472537421,10.127098463528645,10.973178633037401,8.335256740038163,7.309099716315812,6.521418310315963,6.050162014995674,4.0505261637046
2024-08-02,18.808478608519884,16.77165023402002,11.023344013293622,10.132075223228325,10.978571181889862,8.339352935012439,7.312691626974141,6.528184217467249,6.05313524593652,4.052516713657937
2024-08-05,18.808545587382234,16.771353849591566,11.023383268517643,10.132111304555572,10.97861027767338,8.339382632277378,7.312717668196085,6.528207464980309,6.053156801752961,4.052531145072873
2024-08-06,18.812230159591945,16.76217304866967,11.025542736481793,10.134096173378364,10.980760974660685,8.341016307637881,7.30702662700449,6.529486333231602,6.054342608131724,4.053325031211849
2024-08-07,18.809349370940872,16.76423582018406,11.02385435301435,10.132544300527698,10.97907944879546,8.339739015955098,7.305907674110464,6.53917020287674,6.053415483525696,4.052704330069563
2024-08-08,18.805051454615654,16.7710574630522,11.023422524021251,10.132147386139797,10.978649373735347,8.339412329753824,7.305621485391567,6.538914048976843,6.053178357722927,4.052545576590594
2024-08-09,18.805118421750517,16.77076107440189,11.023461779804444,10.132183467981005,10.978688470075765,8.339442027441786,7.305647501621326,6.5389373348657465,6.05319991384642,4.052560008211099
2024-08-12,18.80041913610676,16.780784667283278,11.02279446951202,10.182847204298485,10.9929796888516,8.33893719551066,7.2339870666495445,6.542102406521558,6.052833480625595,4.052314684640503
2024-08-13,18.802695595634074,16.770708020894272,11.024129170898519,10.184080200188927,10.994310780098292,8.339946920500775,7.2348629981199615,6.5428945607413205,6.053566391437022,4.05280536148684
2024-08-14,18.828645964738705,16.647637483733686,11.033281387968398,10.233798221133192,11.009484478004715,8.351457222297624,7.234149361786119,6.541225910469854,6.061921165966992,4.058398803900716
2024-08-15,18.828914559622106,16.655364209506036,11.033438780217073,10.23394420857409,11.000725764752863,8.35157635771942,7.23425255855916,6.541319222533505,6.0620076406403065,4.058456697875438
2024-08-16,18.83759085576703,16.662791789674117,11.021935771788893,10.239823662730135,10.980283074341036,8.356374381758362,7.238408674266307,6.536513191777679,6.065490295547384,4.060788302349055
2024-08-19,18.866878456776607,16.64316935722794,11.020284151647587,10.238289240886736,10.978637695792449,8.355122191895985,7.237324009847555,6.535533705318588,6.064581391145612,4.060179799460941
2024-08-20,18.873490551531567,16.647742861493327,11.023312500124462,10.241102698979267,10.981654599920029,8.357418160059398,7.203624799760822,6.544110376676453,6.0662479240195415,4.061295527435132
2024-08-21,18.879290157266517,16.64422961692422,11.025240497695805,10.242893886621935,10.981433656339897,8.358879887821818,7.204884726948648,6.533832793004459,6.067308921906024,4.062005855470676
2024-08-22,18.90074396093979,16.545933382860355,11.037769217955825,10.254533573954415,10.993912595947887,8.368378643683293,7.213072120708312,6.54483110680073,6.074203611979187,4.066621785170206
2024-08-23,18.90214299413873,16.540635311979777,11.032328730650645,10.249479141430234,10.988493725455898,8.36425389194434,7.24523401648693,6.5416051768281065,6.071209653056192,4.064617358029148
2024-08-26,18.899492422515095,16.556785759810808,11.024532175326296,10.242235826521577,10.980728148363934,8.358342867190856,7.272236566701413,6.536982219344117,6.066919124455982,4.061744889769918
2024-08-27,18.896690693111452,16.552768314904135,11.021857111984973,10.23975058459412,11.00054419170575,8.35631474515877,7.270471984482447,6.535396043965449,6.0654470082077365,4.060759321885166
2024-08-29,18.897702191622045,16.51832599232695,11.02244708788254,10.24029869604037,11.001133026769324,8.356762040405119,7.307973773398943,6.535745869417532,6.0586346366896455,4.06097668544753
2024-08-30,18.819755946577516,16.604740296098658,11.00191381581997,10.221222456667087,10.935403670682685,8.341194565490548,7.398010552790106,6.534256311551973,6.090090728531787,4.0534116557896676
2024-09-02,18.81915266366466,16.60385184145468,11.0015611403319,10.220894806889156,10.935053127232578,8.376544771378065,7.3657175725868855,6.53404685053706,6.089895505613663,4.053281720311352
2024-09-03,18.813054975020684,16.601320427545758,10.997996468976588,10.217583083172945,10.932222126457775,8.37383064482619,7.331641585492648,6.592460004632916,6.087922287832223,4.051968396042268
2024-09-04,18.80903668211053,16.63266101566049,10.995647399604502,10.215400702814385,10.930599074752296,8.372042072775793,7.315836237673922,6.591051916720972,6.086621964466388,4.051102933420721
2024-09-05,18.815801796113114,16.714139190280136,10.999602243727981,10.21907491279678,10.935242747667878,8.375053275317104,7.206292120049191,6.593422544114983,6.088811161721738,4.052560008211099
2024-09-09,18.84476929505829,16.707892687612453,10.995725685749635,10.215473433806292,10.931388871720428,8.372101679534445,7.203752427377287,6.591098843293658,6.086665299629217,4.0511317762183
2024-09-10,18.845171813200785,16.70753757360802,10.9959605508737,10.215691632996046,10.931622362631073,8.372280504903124,7.212450167077868,6.581271778813846,6.086795308820206,4.051218307075327
2024-09-11,18.834423414100073,16.737933029566516,10.998623056998056,10.21816520876158,10.934625371010355,8.374307726446526,7.178588475429967,6.5828653345869945,6.08826913456853,4.0521992485314
2024-09-12,18.835228237626016,16.736155594919357,10.99909304487051,10.218601846484496,10.93509262416446,8.374665573338017,7.177114747454192,6.583146630423502,6.088529295558015,4.052372405161435
2024-09-13,17.90425807817299,20.849274060122855,10.45544009431235,9.713526289640184,10.394603026931145,7.960730385199359,6.822370988761506,6.2601304423793245,5.7875911270575155,3.8520755074227706
2024-09-16,17.909482649702223,20.861032776762418,10.448614059067564,9.707184627098375,10.387140161899529,7.955533069190331,6.834830583510104,6.256043395765201,5.783812586827803,3.8563260901764513
2024-09-17,17.87912145959508,20.827694152826894,10.43090096461317,9.690728446669658,10.537030856737971,7.9420463897232745,6.823243783670327,6.245437789418413,5.774007533441983,3.8497886233032284
2024-09-19,17.916396718033994,20.820003826733043,10.42586618786891,9.68605093564892,10.531944853324555,7.938212930791927,6.819950347251079,6.24242324781299,5.771220541316454,3.847930411218129
2024-09-20,17.84298426344619,20.907499975515105,10.419326016853557,9.684677978972989,10.530114504859405,7.937087722746801,6.818983648188583,6.241538410769595,5.770402495260004,3.847384983387768
2024-09-23,17.82577252206664,21.04640854824248,10.406186107701753,9.675480162463302,10.521947087595557,7.9309315211915825,6.8136946758089945,6.169251690138566,5.765926828358435,3.8444008564326912
2024-09-24,17.824760837630738,21.076421853174278,10.406186107701753,9.675480162463302,10.492945467099661,7.9309315211915825,6.8136946758089945,6.169251690138566,5.765926828358435,3.8444008564326912
2024-09-25,18.895259049207667,16.33652379636204,11.031148412616028,10.25655860185524,11.1231182620687,8.407237940498533,7.222903418138143,6.539757244811641,6.112209979872605,4.075283294569405
2024-09-26,18.918785128144297,16.331848749187564,11.034027864921615,10.25923586356987,11.090264290819988,8.409432475443209,7.224788807140491,6.5414643126863705,6.113805445408963,4.076347062677634
2024-09-27,18.90952179219241,16.417848068261133,11.028625197344235,10.218115241334862,11.075899107257486,8.40531490670626,7.221251283697591,6.538261370154107,6.110811900453423,4.074351132598492
2024-09-30,7.205688402280362,6.254845872961459,4.202583098130614,3.8937290586614126,4.212289705900721,3.2029408679057543,2.751739953909166,2.492159832545599,2.3285943940578533,1.5525778507579557
2024-10-02,18.92177159139882,16.515212315368398,11.03493540107048,10.188201327486492,11.017510087303439,8.410124141628609,7.177464140089625,6.543790359199843,6.114308298901519,4.076682337552773
2024-10-03,18.90369410579949,16.47528692286646,11.044849095498874,10.197354323046925,11.027408126974489,8.417679727394598,7.183912314335274,6.54966924617713,6.119801342758433,4.08034479514833
2024-10-04,19.07084489747599,16.223561408520453,11.077281452053905,10.191400475730793,11.033225045350695,8.442397601575077,7.162289180484138,6.56890185012426,6.137771672409673,4.092326416275018
2024-10-07,19.13212712342081,16.20240815481141,11.07950872758876,10.193449629852564,10.999897692811691,8.444095088969878,7.189221701098897,6.570222639385142,6.139005775627475,4.050063466433379
2024-10-08,19.204667039237435,16.20166773712396,11.074339639653807,10.188693928242255,10.959236560907716,8.440155539742635,7.177972231924162,6.568951739070041,6.136141653989267,4.048173930108722
2024-10-09,19.231983993976602,16.202329974331278,11.079946333390536,10.157946003010077,10.950781548420094,8.444428604208913,7.170834410011745,6.572277454351558,6.139248247077302,4.050223431221895
2024-10-10,19.25412909359805,16.230338676543216,11.096640911081902,10.173251367641752,10.909744968783802,8.421191809440534,7.1456786423004885,6.58218015543597,6.13051831784705,4.056326057327237
2024-10-14,19.27291210072774,16.297160704161296,11.088856467123115,10.170069611171833,10.906332868720098,8.418558022015468,7.080532872218663,6.581918986466871,6.128600954792027,4.055057412602889
2024-10-15,19.272981385343016,16.296859798984762,11.088896330696931,10.170106171778587,10.906372076135817,8.418588286074717,7.080558326181895,6.581942647952088,6.128622986634288,4.055071990217901
2024-10-16,19.506114373753128,16.27401562509889,11.060665108996371,10.180071794638812,10.804021892486398,8.39715540175313,7.06217335543291,6.565185679848751,6.113020125078459,4.037576642913153
2024-10-17,19.403138762772173,16.29498401981034,11.071569875614129,10.1934129939895,10.818180791634122,8.40816005147009,7.07286467050599,6.57378949450704,6.121031367215906,4.042867972480708
2024-10-21,19.40515369690603,16.294507963073226,11.07149037193059,10.193339796250612,10.817025974575966,8.408099673429453,7.0728138810695524,6.573742288872656,6.120987412786117,4.0428389411058
2024-10-22,19.40579144277763,16.292946737111933,11.071649380439498,10.193486192779655,10.817181328472618,8.408220430377876,7.072915460671866,6.573836700819393,6.121075322276968,4.042897004272563
2024-10-23,19.44713210567437,16.250143558135125,11.072086677390342,10.193888804917865,10.816531383751771,8.408552529871807,7.073194819623568,6.574096347656627,6.1213170863974105,4.043056686581115
2024-10-24,19.44793988592665,16.255004220567038,11.071728886406722,10.193559392621095,10.816181850956742,8.408280810152828,7.069375731108509,6.573883907809725,6.121119277969314,4.042926036481376
2024-10-25,19.48468346115266,16.234339941981034,11.069145526830896,10.191180935783969,10.812581213205416,8.406318911250677,7.067726238090981,6.572350027589404,6.119691041036876,4.041982703078086
2024-10-28,19.48566272399781,16.23013004045722,11.06970184086923,10.191693125004724,10.813124632813096,8.40674139672706,7.068081448465245,6.572680341304799,6.119998604979201,4.042185845381617
2024-10-29,19.51522684495242,16.133233319486838,11.086497061477862,10.207156209455468,10.83060880163315,8.419496309044252,7.078805313381685,6.594517093709526,6.08614029889406,4.04831874796474
2024-10-30,19.496160936306246,16.11747153741376,11.075665819706522,10.19718406260968,10.91772515852361,8.411270663052514,7.071889490342512,6.5880744086475875,6.08019428576962,4.044363637627949
2024-10-31,7.398534914269246,6.110755753127957,4.19958689526073,3.866490850753378,4.139699881825809,3.189321763951737,2.6814653775064374,2.4980160472458266,2.305441917336024,1.5335111052223316
2024-11-01,19.614674041809803,16.020227834734555,11.072007206039734,10.193815636947376,10.914117999116092,8.408492176385995,7.069553440125709,6.585898176585187,6.078185821242724,4.043027667012823
2024-11-04,19.67153937495656,15.777941874070777,11.103903040643749,10.223181609303547,10.945558992250437,8.432715054021124,7.089919151875561,6.604870591888949,6.095695637307608,4.05467467368169
2024-11-05,19.707477953398012,15.619803728957798,11.10386305613903,10.223144796225137,10.945519577933364,8.612731760822848,7.053884206988827,6.604846808136661,6.074068038362731,4.054660073035591
2024-11-06,19.70669736410076,15.483795011794669,11.103423245591973,10.222739869860073,10.945086039179413,8.758943132994705,7.046403213548752,6.604585198166038,6.0738274518953626,4.054499472868258
2024-11-07,19.707057443982894,15.483434931912532,11.103423245591973,10.222739869860073,10.945086039179413,8.758943132994705,7.046403213548752,6.604585198166038,6.0738274518953626,4.054499472868258
2024-11-08,19.718696386930485,15.441046203621726,11.09599172088461,10.215897786816003,10.937760489614629,8.825048545683456,7.043846086921659,6.60016474719372,6.069762237251316,4.051785795082394
2024-11-11,19.729087846339922,15.479176757133272,11.097788758032122,10.151331212440187,10.939531900625456,8.826477795133538,7.052184807161741,6.601233668433817,6.0707452578312955,4.05244199686865
