date,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,THE BANK OF EAST ASIA LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,MERRILL LYNCH FAR EAST LTD,BNP PARIBAS,MORGAN STANLEY HONG KONG SECURITIES LTD
2024-04-25,0.0,56.25140117767815,17.15946716456302,14.659313371394806,2.9089587259893976,0.0,4.98692879833101,1.8355122667075527,0.9554787388900292,1.2429397564460327
2024-04-26,0.0,56.265357938174645,17.1493649381164,14.676069607015929,2.9468774811093312,0.0034001134135315035,4.972420784264582,1.8047274676046714,0.943977151791652,1.2378045185092574
2024-04-29,0.0,56.102043527872624,17.071450155616827,14.968422312309354,2.982620096547564,0.0033852439890279984,4.884804961397374,1.8050447311342939,0.9460798134718399,1.23614915766109
2024-04-30,0.0,24.502394884149165,7.448377183878979,6.3822073063554,1.3428545195078858,0.0014771139141078302,2.086294819584338,0.7880890090906996,0.4109246881609756,0.53773153447712
2024-05-02,0.0,56.39999221046919,17.045552142250475,14.633586328799037,3.1604130703372535,0.0033812066761603897,4.785702479294041,1.790464543949806,0.946483772655533,1.2344242455685008
2024-05-03,0.0,56.292000004368326,17.023499942653558,14.685248138158075,3.1992403336917543,0.003380494343391994,4.836899614349056,1.7813830725209243,0.9465323434054288,1.2318160565094851
2024-05-06,0.0,56.38509503585597,17.03427106067796,14.662244662296132,3.201264558753504,0.003382633251588085,4.721446324531023,1.804446668088068,0.9428838516836809,1.2449652048620783
2024-05-07,0.0,56.49406936365396,17.039317807675157,14.781604444374333,3.202212998063973,0.003383635425038553,4.481411617120501,1.821510432232007,0.931212280800632,1.2452774206543913
2024-05-08,0.0,56.41925479064596,17.03141038998805,14.812268677851826,3.2203780939404534,0.003382773131509904,4.505569465794943,1.8014180476597013,0.9194805788520156,1.2868371821355389
2024-05-09,0.0,56.30907304595786,17.03942101972605,14.823421177908081,3.2821032074015615,0.0033841146587896232,4.532686466908761,1.8085396704791301,0.9184875242612017,1.2828837726985627
2024-05-10,0.0,56.185834258514014,17.022031547583296,14.806404740277424,3.4147607215844524,0.003380672259432222,4.597531321776657,1.830749315479659,0.9085908934932565,1.2307165290318065
2024-05-13,0.0,56.14161313587641,17.050414240702228,14.82258016378813,3.4182336367619546,0.0033818851052742536,4.600223643150725,1.8128361209978527,0.9195688852453476,1.2311482883720815
2024-05-14,0.0,56.04090409524202,17.091622081964307,14.866284902467491,3.416776851542902,0.00338684449786519,4.614917202763209,1.7874410521933326,0.9321933557494069,1.2464736135794747
2024-05-16,0.0,55.900875364666824,17.0507533895148,14.88184979331908,3.5247222363137762,0.0033853177404321116,4.615299812473516,1.7855404343361951,0.9281242863418893,1.3094493652934918
2024-05-17,0.0,55.812036970195244,17.007287397033373,14.693179990676219,3.6072195451771183,0.0033862815544633217,4.620000089067315,1.9940549822577223,0.9556688777606676,1.3071658662778756
2024-05-20,0.0,55.683006064665676,17.038903598927007,14.71591514462404,3.680591526371238,0.0033887544766087103,4.623373966976816,1.982262584362326,0.9642552732006376,1.3083030863956484
2024-05-21,0.0,55.63536413632056,16.981465270107755,14.652330170508227,3.8479317051320425,0.0033898741041202786,4.633447237112215,2.00164565498114,0.9703077187194333,1.2741182330145029
2024-05-22,0.0,55.5893686907111,16.901159573504383,14.685677201156421,3.945066740078821,0.0033841505279719624,4.626637189459177,2.0080739671227588,0.9719809723117173,1.2686515151276585
2024-05-23,0.0,55.49299649540881,16.868405177674017,14.794036841058514,4.1473888943152,0.0033817237567457235,4.623926927478166,1.7985903336157103,1.0034913407123334,1.2677822659805105
2024-05-24,0.0,55.381006031371186,16.870609180245737,14.7995478289051,4.194724945970542,0.0033794006723766876,4.62097310350283,1.7910669264613648,1.0286989237900923,1.3099936590807726
2024-05-27,0.0,55.3626906092253,16.848132733316703,14.72939168618069,4.267053964840286,0.0033768749886055743,4.617519497995301,1.8394512932412077,1.0231074358722543,1.309275904339659
2024-05-28,0.0,55.39775858892616,16.859611823646258,14.643758254333616,4.323527213231534,0.0033750885716965604,4.615076761756395,1.8232553847095263,1.0262040168952122,1.3074328679296041
2024-05-29,0.0,55.43030555786513,16.87322193110822,14.560696547325191,4.427575266935438,0.0033759718203629505,4.550887691524226,1.8308483449971829,1.0152328083661102,1.3078558800581337
2024-05-30,0.0,55.21053420312967,16.84490504479258,14.48954037237298,4.444300732040929,0.0033764995737833974,4.524506244446502,1.8943296870158925,1.0153510789052675,1.5731561377224015
2024-05-31,0.0,24.22930139797484,7.361702925572083,5.265473630416021,1.9877700389892887,0.0014771139141078302,1.959916491090671,0.8860973526279048,0.4444298773298201,0.566290050469984
2024-06-03,0.0,56.423638468893515,17.170642161326164,12.067521511115057,4.659255662696883,0.0034426436050760648,4.548244321310027,2.081205200013597,1.7364020760891121,1.3096479549505717
2024-06-04,0.0,56.15520156590229,17.15387472229411,12.233177733220703,4.675674804006294,0.004459503603560199,4.405452005176878,2.123121422868332,1.9191424949990172,1.3298957479288194
2024-06-05,0.0,54.90400849882502,16.768503236174226,15.090108864519125,4.577016007058259,0.004361476319375379,4.305208953577055,2.0169429667609697,1.059152918531222,1.2746970782347533
2024-06-06,0.0,54.48091749532765,16.715941248601613,15.795876148675625,4.549411847780571,0.004332299411445246,4.252810401808562,2.0605687241225406,0.8732453711978672,1.2668964630741255
2024-06-07,0.0,54.84500521824205,16.87219479083407,15.39498991195796,4.560985175245612,0.00436023517561357,4.280233600704662,1.8821204291831726,0.8837991247490962,1.2763115139077612
2024-06-11,0.0,54.821029445854286,16.930932204947567,15.360195013770609,4.566655541743082,0.0043604692943222355,4.280604084104158,1.883986573681005,0.8716970963473211,1.280539570257646
2024-06-12,0.0,54.74324552288468,16.98506445453531,15.373765506868253,4.6300984756098655,0.004360133524789342,4.280897390887609,1.822364221010324,0.8728355398658886,1.2873687548132917
2024-06-13,0.0,54.68534116843395,17.076302610678493,15.187659556090265,4.642589533018555,0.004362411777082053,4.2843655667054446,1.9431231446343573,0.8943699021185164,1.2818861065433276
2024-06-14,0.0,54.64228622677911,17.132805025001407,15.149042865274161,4.650926929334903,0.00436123788304856,4.286126865565165,1.941782682624423,0.9161514750507672,1.2765166924870122
2024-06-17,0.0,54.580512242188064,17.16754842378092,15.24426395702045,4.646391640933431,0.004361772564149468,4.28807946191228,1.8789618726425084,0.9152236015167721,1.2746570274414246
2024-06-18,0.0,54.459211156251186,17.316538874555995,15.164126630533358,4.664447512994734,0.004363395023106007,4.2915093468385335,1.91320987319588,0.9178161142760046,1.2687770963312068
2024-06-19,0.0,54.32159996857167,17.458132617525784,15.146385393492224,4.661608320936931,0.00436158517755195,4.289528323260067,1.9136876552910558,0.9292338126277108,1.2754623231170124
2024-06-20,0.0,54.2644231766829,17.52977071001272,15.06243914095223,4.683479041677592,0.004361026032863547,4.288978416086398,1.9331171845376707,0.9617928901509292,1.2716384138666963
2024-06-21,0.0,54.289021826861614,17.587756953120543,14.967342184380827,4.691645448783912,0.004360808445675784,4.299535821431679,1.94184283075538,0.9494249658878899,1.2690691603324782
2024-06-24,0.0,54.13989589734479,17.63869984101553,14.815339776910266,4.753402894112082,0.004359060256875865,4.302753803473671,2.1198809588051137,0.958151124237949,1.267516643843722
2024-06-25,0.0,53.746440230983914,17.638470249652556,14.871993505271359,5.139987077563264,0.004340294471618721,4.260337096830671,2.1147319261022584,0.9610396026928844,1.2626600164314747
2024-06-26,0.0,53.01189332315619,17.667150490294105,15.465152531512356,5.3271923422098055,0.00433725948524521,4.251081986842286,2.046376888577445,0.965626515023976,1.2611886628985929
2024-06-27,0.0,52.866332540306146,17.64206461425914,15.602683618863322,5.47980825000403,0.004337047775915982,4.197240992253814,2.024126978789665,0.8836301638311104,1.2997757939168566
2024-06-28,0.0,53.38183122260247,17.64756257574535,15.05749932179886,5.576095678932868,0.004336778060128676,4.196780119358804,1.9211634523516905,0.8843648752657594,1.3303659758840725
2024-07-02,0.0,53.222135746964724,17.656610160496427,14.97215895282482,5.619722188041706,0.00433633001647184,4.270603692894178,1.965733682749344,0.9151074134823179,1.3735918325300074
2024-07-03,0.0,52.787694650507156,17.731267590147752,15.10623890672112,5.6247596852204,0.004335699831228888,4.230502216748917,1.8615878178942735,1.23376729342954,1.4198461394996136
2024-07-04,0.0,52.326555015459775,17.70594048923765,15.100580575081674,5.9340888769781595,0.0043465266705575555,4.3021781275392845,1.9735776406343566,1.1675405590552879,1.4851921893432505
2024-07-05,0.0,52.015976926795545,17.608581737745535,15.357129616634854,5.9838448967513305,0.004348259688861119,4.432948608767349,1.9481515899229707,1.1477045595713835,1.5013138041221685
2024-07-08,0.0,52.0102507267475,17.518244853749604,15.507898920639555,6.178891276028639,0.00434942751026189,4.333921951513642,1.8734388330002543,1.1388930336783958,1.4341109771321523
2024-07-09,0.0,51.90814589776809,17.558359735813845,15.392833255815418,6.256396992165657,0.004356823571421807,4.337215907791431,1.913987630211923,1.1765538810411456,1.4521498758210667
2024-07-10,0.0,51.78335152881256,17.5609420527369,15.50613236503413,6.29333703208583,0.004353377415098061,4.3567959699136205,1.8588689850445015,1.1479228314060166,1.488295857551344
2024-07-11,0.0,51.70261587143584,17.54221008165305,15.367886315781721,6.421508331824692,0.004348430711372624,4.411791605093205,1.9009328672374026,1.1621017759506023,1.4866047203121129
2024-07-12,0.0,51.500045531488304,17.626918872934517,15.270406957870472,6.469367787046698,0.0043602528512637784,4.5237000940930505,1.8823388380219515,1.2405339312465684,1.482327734447179
2024-07-15,0.0,51.25439010589159,17.675893130865205,15.460868316755475,6.462412311624939,0.004362977395761442,4.558052800333236,1.9208969046220012,1.2060071244113453,1.45711632810045
2024-07-16,0.0,51.07303529371313,17.905152958013502,15.435740812501543,6.454865175576996,0.004362360912379381,4.574730291055936,1.8759582757507558,1.2061372073515961,1.4700176251241657
2024-07-17,0.0,51.04427002980274,18.0774451856505,15.224269145597477,6.466505391578316,0.004364260748749739,4.566666715320465,1.9258430334261734,1.2109783797685088,1.479657858107074
2024-07-18,0.0,50.90937076791408,18.173501948952712,15.145221529677302,6.46764645420758,0.004362941167070868,4.56093053247516,1.959183606710192,1.2905374893855057,1.4892447295103972
2024-07-19,0.0,50.753583407900116,18.25051650857608,15.195917374878597,6.550239323791864,0.0043638376573942915,4.563255285059498,1.9732814879388925,1.2126155664933627,1.496227207704195
2024-07-22,0.0,52.88416797657219,17.37891258015327,14.693450293673477,6.313738506745705,0.004163192277668936,4.376021861360073,1.7441240796521842,1.1629291039631815,1.442492405602252
2024-07-23,0.0,52.70999768231762,17.527861505410584,14.596536114970519,6.483419850917538,0.0041565305204528296,4.386660855166591,1.7109458582799209,1.1547373802570058,1.4256842221597623
2024-07-24,0.0,52.74680208707502,17.64878327123394,14.616338580389844,6.250418148077622,0.004163045630312943,4.420721176509577,1.7403900984881489,1.1444646967608283,1.4279188958347169
2024-07-25,0.0,52.54752849290695,17.740866030725382,14.638721306173194,6.366431159719626,0.004160565893407153,4.419372552688515,1.7258561297097716,1.1432440349477873,1.4138197272353707
2024-07-26,0.0,52.46239119079517,17.802166807141077,14.68222061140726,6.406406228186241,0.004155429099379805,4.416501400831055,1.6919563959258337,1.1427134164402366,1.39148852017375
2024-07-29,0.0,52.38200803540133,17.90421867341571,14.485170372222017,6.452882280290302,0.004168591676759049,4.430356470091144,1.7878331863178787,1.1451717809658781,1.4081906096189818
2024-07-30,0.0,52.25761448226376,17.985631980194565,14.573542099831982,6.448700063741601,0.004167875174404929,4.429594975301883,1.7518856610093492,1.1310909774356808,1.417771885046776
2024-07-31,0.0,23.99979668101897,8.317788655285918,6.753497445978497,2.9665570194394233,0.0019193635889904143,2.0398891189492336,0.809706018411574,0.5204756818751651,0.6427127623007478
2024-08-01,0.0,51.774897482698876,18.141643859514446,14.728013043114707,6.62766137040129,0.004167556357526129,4.429256090450776,1.7591695667281366,1.1436120340970755,1.3915789966371652
2024-08-02,0.0,51.571223102439326,18.200353217960146,14.816667643557347,6.6411613232867595,0.004168664561992135,4.464916616299106,1.7738844830728313,1.137480638612228,1.3901443102102704
2024-08-05,0.0,51.463057942063706,18.31196743625137,14.798710911033508,6.64552029627421,0.0041677116635484195,4.4637423504209215,1.7638064977453884,1.157554978073117,1.391471876474235
2024-08-06,0.0,51.28861773644752,18.396367751195932,14.984249275343467,6.654096472171112,0.004172017066268342,4.475813207379613,1.6380506013394958,1.1568412609442473,1.4017916781123567
2024-08-07,0.0,51.08571464133823,18.535640454846423,15.025449991967857,6.647252197655456,0.004172017154500136,4.475813302036232,1.6229542784246924,1.2117408014680855,1.3912623151085162
2024-08-08,0.0,50.60225755019737,18.663510263835587,15.24332127393064,6.687779974123323,0.004173336627006245,4.5309245044591755,1.7230190973187016,1.170870458634401,1.374143540873798
2024-08-09,0.0,50.62539602500715,18.668531709579106,15.223937448453206,6.681955478380128,0.004173939040152159,4.531578534730054,1.7348894430132777,1.1560033851049545,1.3735340366919757
2024-08-12,0.0,54.568338019879626,17.210916354526013,14.042884943832219,6.12839727393763,0.0038398377435331877,4.154499396475936,1.5125713215410703,1.0658653902065698,1.3126874618573998
2024-08-13,0.0,54.51517294193111,17.330243788047184,14.003359208888153,6.124499230670883,0.003839290996114793,4.161197190081836,1.4914250901874777,1.0733964518110357,1.2968668073862062
2024-08-14,0.0,54.94539353176455,17.322591658254375,13.508278312600238,6.12233069824762,0.003833822688777419,4.2656915517098355,1.4994595981785193,1.0386378653069266,1.293782961249159
2024-08-15,0.0,54.866438223783184,17.271170832350663,13.676844166026012,6.064256899377777,0.0038319353065522487,4.264441385784068,1.4960982195053425,1.0637723030383386,1.2931460348280601
2024-08-16,0.0,54.86506296648144,17.284133520830018,13.442354251108545,6.05731325741118,0.0038273136555620336,4.307342345105196,1.5468294055483585,1.1938782881778278,1.2992586516818718
2024-08-19,0.0,54.787809791268685,17.394150551252626,13.533417119225025,6.0640156610943645,0.003827002111961097,4.30208893180277,1.5422768689631947,1.0968780180050592,1.2755360562763165
2024-08-20,0.0,54.805179974726414,17.45367641493382,13.50018958479263,6.066591981817835,0.0038270920449022445,4.297666300469219,1.5195489246108564,1.0939239532931033,1.259395773311222
2024-08-21,0.0,54.74520039865977,17.478953147396386,13.481739301596132,6.07800429985516,0.0038246847827872856,4.30726548683519,1.5534647274826257,1.0929443470046756,1.2586036063872856
2024-08-22,0.0,54.605887406656564,17.5278046946665,13.499914040146294,6.1005514579329905,0.0038410921331450978,4.302728637408201,1.6087516676539786,1.0741133573331407,1.2764076460691904
2024-08-23,0.0,54.695556020332795,17.488745293455846,13.482822600295997,6.088812097682986,0.0038417895904630664,4.3562904673469145,1.5101641357064786,1.115334475878914,1.25843311970961
2024-08-26,0.0,54.73774355990487,17.53774851004453,13.32849045521577,6.081835196463273,0.003839365442641902,4.3737599821019355,1.5060974699555225,1.122212572201243,1.3082728886702122
2024-08-27,0.0,54.705614971682195,17.591006953051348,13.312520616721288,6.093113267534449,0.003838981191025679,4.364622904478524,1.519467698807636,1.1231040291626904,1.2867105773708447
2024-08-28,0.0,54.736839449034946,17.58046732917771,13.362359318059294,6.100102003142805,0.00384218517662082,4.364811145080826,1.5049010535181868,1.083253395466379,1.2634241213432296
2024-08-29,0.0,54.85695378397671,17.53449384889124,13.294215367243012,6.0691225712671635,0.003840704810629136,4.345282470275231,1.5593044390389197,1.0729127368950526,1.2638740776020512
2024-08-30,0.0,54.899376415996755,17.55180858652528,13.192500118379694,6.057282259021287,0.0038375453696606874,4.343538709172055,1.5368008901278023,1.0716086674516303,1.3432468079558366
2024-09-02,0.0,54.963629700251516,17.5861796747801,13.162050781757607,6.082783938683492,0.003833215435436828,4.343745881793569,1.5218504440982732,1.068289535671686,1.2676368275283232
2024-09-03,0.0,55.032229816507204,17.58685676712816,13.078598699452234,6.052877416889459,0.0038338076749249964,4.365784321853582,1.5526066390542559,1.0584505048388064,1.2687620266013677
2024-09-04,0.0,54.93328831215253,17.671627431666046,13.019994377765853,6.132489587380972,0.003833675191133471,4.3666006663285355,1.5279435610875465,1.0548967950656094,1.2893255933617709
2024-09-05,0.0,54.76320714820658,17.72278076238523,13.172480893096704,6.132313809996841,0.003838000698253805,4.368147211791391,1.5354597404725794,1.0611335140170752,1.2406389193353407
2024-09-09,0.0,54.56998340114016,17.637854645653107,13.436838217219169,6.08256875794503,0.0038200495061768997,4.363259450757575,1.6012362643975948,1.087309145869217,1.2171300675119714
2024-09-10,0.0,54.99615609698566,17.52064297139523,13.32853583493977,6.009722625924667,0.0038019119433227782,4.350233755367446,1.5388871661257397,1.0640439295717403,1.1879757077464221
2024-09-11,0.0,55.02151161777582,17.50951427379335,13.345671290525427,5.969870348597066,0.003803532954330757,4.351447360968603,1.489633355343954,1.1066253509353452,1.2019228691061024
2024-09-12,0.0,55.0488821533547,17.496275075449784,13.372817463960088,5.967064447333643,0.0038053931226192292,4.351201487353263,1.4735909193202636,1.1035139070354392,1.182849153070201
2024-09-13,0.0,55.23330870160103,17.480296261866954,13.328817930399628,5.930662186452546,0.0038060834193881375,4.35194714579251,1.4971096877493963,1.10063691794329,1.0734150847752486
2024-09-16,0.0,55.17762241268939,17.47527799165576,13.321558864630173,5.930563094029276,0.0038055380960735972,4.394092274978753,1.504638933046102,1.0985197192601828,1.0939211716142956
2024-09-17,0.0,55.14124006414794,17.50277075025717,13.345213087994031,5.911765681706402,0.003805439115349499,4.398027811278467,1.504304527255767,1.0989799191403016,1.0938927191045744
2024-09-19,0.0,54.99887077362682,17.49951541270509,13.343807290399399,5.91066615334616,0.0038047313423328092,4.424270538134277,1.5237360427123086,1.2016534484533108,1.093675609280307
2024-09-20,0.0,54.97533748202049,17.497513059288686,13.404865478880879,5.909989835043265,0.0038042959921746953,4.423502534731743,1.4902882370056298,1.2011486097988204,1.0935504672383114
2024-09-23,0.0,54.869044001116485,17.51155859643432,13.59162218542798,5.943082884623037,0.003800996263612827,4.328136689412058,1.4582541780583622,1.2018950260920478,1.0926054425720992
2024-09-24,0.0,54.743653065260936,17.480085674798893,13.688083433141221,5.93255685838609,0.0037991125945666003,4.325608387407529,1.4901346900956594,1.2436845569417294,1.0923942213733813
2024-09-25,0.0,54.81503477701028,17.47163347469075,13.926937589430654,5.928499210202642,0.0037977413046825807,4.070754263608096,1.4966609731469074,1.183573655666104,1.1031083149398748
2024-09-26,0.0,55.02294184680715,17.444779828862814,13.919779925371023,5.911651243339488,0.0038023340377199293,3.9507519114033425,1.488139399712348,1.1651660942160476,1.0929874162500663
2024-09-27,0.0,54.87576829117843,17.393270877028698,14.064118673265794,5.887482408777646,0.0037962196038405054,3.954585913689898,1.478891312009864,1.177161073563834,1.164925230882006
2024-09-30,0.0,27.81064819861744,8.81232144053286,7.185968914211975,2.952007005135786,0.0019282085824880656,2.0078513142016496,0.7532901732853722,0.6204570117744403,0.5916988642783343
2024-10-02,0.0,54.476459377215825,17.431470897617846,14.406319202094247,5.843724966140413,0.003803498438235343,3.960371332324785,1.482776636996013,1.2265030187619053,1.168571070410736
2024-10-03,0.0,54.218298904848325,17.31041813689491,14.534768785318242,6.070581233400114,0.003788498760244627,3.9618990001923247,1.4873143895958154,1.2351442221565871,1.1777868288334372
2024-10-04,0.0,55.02929831504949,17.34371562735007,13.247982423880444,6.082258312432975,0.0034475488747599207,4.245608121347006,1.491704121354194,1.272163338416332,1.2838221912947294
2024-10-07,0.0,55.14335252878831,17.343672851081944,13.270296557953841,6.082243311246495,0.0034475403717794625,4.256131801181736,1.5263921878205857,1.2509148638201921,1.1235483577351097
2024-10-08,0.0,55.079596618110926,17.372893553101353,13.175766931071866,6.092490703533786,0.0034533488040976133,4.261994465494899,1.5420852343613356,1.2829266676249391,1.1887924778967984
2024-10-09,0.0,54.997132375609105,17.36931332943035,13.20488741118577,6.0912351568187,0.0025807590701906603,4.260366334181373,1.583098688713352,1.2712312182664829,1.2201547267246688
2024-10-10,0.0,54.997308372865184,17.42650015847607,13.157862735255582,6.049267421944958,0.002580961855660862,4.2700658024988165,1.5585469941079086,1.2786406781229296,1.2592268748728943
2024-10-14,0.0,54.94412121418842,17.476779624208145,13.240966224859893,6.004567060055838,0.0025772847661886,4.26285033553161,1.5959928644632229,1.281507788419169,1.190637603507511
2024-10-15,0.0,55.01069175516125,17.368564088409094,13.162153166130205,5.979859964447087,0.002578059557480963,4.264131846742147,1.6603001420572219,1.3571370606459416,1.1945839168495698
2024-10-16,0.0,55.01436855048284,17.235332585711475,13.11839821578178,5.976251634868302,0.0025717318671120756,4.253422522564168,1.7481644505984384,1.3610005136204675,1.290489794505422
2024-10-17,47.9858020455648,29.131675223930113,9.138087973025822,5.917115592448221,3.180999278580131,0.0013643695883612669,2.256992028330279,0.9274459916885448,0.7746989854352535,0.6858185114084739
2024-10-18,47.94726494509459,29.281443400584585,9.124563441793297,5.607989357924526,3.1795055659163762,0.0013638830684481386,2.3655282397282433,0.914038584466265,0.9050220041855982,0.6732805772380741
2024-10-21,47.96417414932741,29.244250242454267,9.118064912268311,5.618713449893433,3.1941522586069215,0.0013644592549325986,2.363277771507616,0.9350022501592592,0.8846045185838336,0.6763959879440068
2024-10-22,47.96206744935949,29.247266781169344,9.105034512624963,5.695936933701897,3.1987504858641556,0.0013643993246550614,2.4287975680467055,0.9390267238799713,0.7367040043491888,0.6850511416796303
