date,FIRST SHANGHAI SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,CMB WING LUNG BANK LTD,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BOCI SECURITIES LTD,FTFT INTERNATIONAL SECURITIES AND,TOTAL_CCASS_PCT
2024-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.413,0.0,0.413
2024-03-06,0.0,10.328531666666667,0.0,0.0,0.0,0.0,0.413,0.0,10.741531666666667
2024-03-11,0.0,10.327531666666667,0.0,0.0,0.0,0.0,0.4126666666666666,0.0,10.740198333333334
2024-03-12,0.0,10.353198333333333,4.493575000000001,0.0,0.0,0.0,0.41233333333333333,0.0,15.259106666666666
2024-03-13,0.0,10.349198333333334,4.493575000000001,0.0,0.0,0.0,0.4156666666666667,0.0,15.25844
2024-03-14,0.0,10.358865,4.493575000000001,0.0,0.0,0.0,0.4156666666666667,0.0,15.268106666666666
2024-03-15,0.0,10.354531666666666,4.493575000000001,1.7746666666666668,0.0,0.0,0.4156666666666667,2.8063333333333333,19.844773333333332
2024-03-18,0.0,10.342531666666668,4.493575000000001,1.7746666666666668,0.0,0.0,0.41466666666666663,2.8063333333333333,19.831773333333334
2024-03-19,0.0,10.340865,4.493575000000001,1.7746666666666668,0.0,0.0,0.41466666666666663,2.8063333333333333,19.830106666666666
2024-03-20,0.0,10.343531666666667,4.493575000000001,1.7746666666666668,0.0,0.0,0.41200000000000003,2.8063333333333333,19.830106666666666
2024-03-21,0.0,10.322198333333334,4.493575000000001,1.7746666666666668,0.0,0.8340000000000001,0.41200000000000003,2.8063333333333333,20.642773333333334
2024-03-22,0.0,10.233865,4.493575000000001,1.7726666666666668,0.0,0.8340000000000001,0.41033333333333327,2.807,20.551440000000003
2024-03-25,0.0,10.238198333333333,4.493575000000001,1.772,0.0,0.8273333333333334,0.41033333333333327,2.807,20.54844
2024-03-26,0.0,10.222531666666667,4.493575000000001,1.772,0.0,0.8273333333333334,0.41033333333333327,2.807,20.532773333333335
2024-03-28,0.0,10.212198333333333,4.493575000000001,1.772,0.0,0.8273333333333334,0.41033333333333327,2.807,20.52244
2024-04-02,0.0,10.219198333333333,4.493575000000001,1.772,0.0,0.8273333333333334,0.41033333333333327,2.807,20.529439999999997
2024-04-03,0.0,10.223198333333332,4.493575000000001,1.772,0.0,0.8273333333333334,0.407,2.807,20.53010666666667
2024-04-05,0.0,10.222865,4.493575000000001,1.772,0.0,0.8273333333333334,0.407,2.807,20.529773333333335
2024-04-08,0.0,10.221198333333334,4.493575000000001,1.772,0.0,0.8273333333333334,0.407,2.807,20.528106666666666
2024-04-09,0.0,10.216531666666667,4.493575000000001,1.772,0.0,0.8273333333333334,0.407,2.8076666666666665,20.52410666666667
2024-04-10,0.0,10.204198333333334,4.493575000000001,1.772,0.0,0.8426666666666668,0.407,2.8076666666666665,20.52710666666667
2024-04-15,0.0,10.205865,4.493575000000001,1.772,0.0,0.8426666666666668,0.4066666666666666,2.8076666666666665,20.52844
2024-04-16,0.0,10.205531666666667,4.493575000000001,1.772,0.0,0.8426666666666668,0.4066666666666666,2.8076666666666665,20.528106666666666
2024-04-19,0.0,10.203531666666667,4.493575000000001,1.772,0.0,0.8426666666666668,0.4066666666666666,2.8076666666666665,20.526106666666667
2024-04-25,0.0,10.210198333333333,4.493575000000001,1.772,0.0,0.8426666666666668,0.4066666666666666,2.8076666666666665,20.532773333333335
2024-04-26,0.0,10.209531666666667,4.493575000000001,1.772,0.0,0.8426666666666668,0.4066666666666666,2.8076666666666665,20.532106666666667
2024-04-30,0.0,10.208531666666666,4.493575000000001,1.772,0.0,0.8426666666666668,0.404,2.8076666666666665,20.52844
2024-05-02,0.0,10.211865000000001,4.493575000000001,1.772,0.8676666666666666,0.8293333333333333,0.404,2.8076666666666665,21.386106666666667
2024-05-03,0.0,10.211198333333334,4.493575000000001,1.772,0.8676666666666666,0.8293333333333333,0.404,2.8076666666666665,21.38544
2024-05-08,0.0,10.210198333333333,4.494575,1.772,0.8676666666666666,0.8293333333333333,0.404,2.8076666666666665,21.38544
2024-05-09,0.0,10.211198333333334,4.494575,1.772,0.8676666666666666,0.8293333333333333,0.404,2.8076666666666665,21.38644
2024-05-13,0.0,10.210865,4.494575,1.772,0.8676666666666666,0.8293333333333333,0.404,2.8076666666666665,21.386106666666667
2024-05-14,0.0,10.210865,4.494575,1.772,0.8676666666666666,0.8293333333333333,0.4036666666666667,2.8076666666666665,21.385773333333333
2024-05-17,0.0,10.211531666666666,4.494575,1.772,0.8676666666666666,0.8293333333333333,0.4036666666666667,2.8076666666666665,21.38644
2024-05-20,0.0,10.217865,4.494575,1.7713333333333334,0.8676666666666666,0.8293333333333333,0.4036666666666667,2.8076666666666665,21.392106666666667
2024-05-22,0.0,10.224198333333332,4.494575,1.771,0.8676666666666666,0.8293333333333333,0.4036666666666667,2.8076666666666665,21.398106666666667
2024-05-23,0.0,10.224531666666667,4.494575,1.771,0.8676666666666666,0.8290000000000001,0.4036666666666667,2.8076666666666665,21.398106666666667
2024-05-24,0.0,10.213865,4.494575,1.7753333333333332,0.8653333333333334,0.8290000000000001,0.4036666666666667,2.8076666666666665,21.38944
2024-05-27,0.0,10.205198333333334,4.494575,1.7753333333333332,0.8653333333333334,0.8290000000000001,0.4033333333333333,2.8076666666666665,21.38044
2024-05-31,0.0,10.220531666666668,4.494575,1.7773333333333332,0.8653333333333334,0.8223333333333332,0.4033333333333333,2.8076666666666665,21.39110666666667
2024-06-05,0.0,10.208198333333334,4.494575,1.7773333333333332,0.8653333333333334,0.8223333333333332,0.4033333333333333,2.8076666666666665,21.378773333333335
2024-06-06,0.0,10.207865,4.494575,1.7773333333333332,0.8653333333333334,0.8223333333333332,0.4033333333333333,2.8076666666666665,21.37844
2024-06-11,0.0,10.224865,4.494575,1.7773333333333332,0.8653333333333334,0.8223333333333332,0.4033333333333333,2.8076666666666665,21.39544
2024-06-12,0.0,10.225198333333333,4.494575,1.7773333333333332,0.865,0.8223333333333332,0.4033333333333333,2.8076666666666665,21.39544
2024-06-13,0.0,10.225198333333333,4.494575,1.7469999999999999,0.865,0.8223333333333332,0.4033333333333333,2.8076666666666665,21.365106666666666
2024-06-18,0.0,10.238198333333333,4.494575,1.7469999999999999,0.865,0.819,0.4033333333333333,2.8076666666666665,21.374773333333334
2024-06-19,0.0,10.247531666666667,4.494575,1.7469999999999999,0.865,0.8106666666666666,0.4033333333333333,2.8076666666666665,21.375773333333335
2024-06-20,0.0,10.252531666666668,4.494575,1.7469999999999999,0.865,0.8106666666666666,0.4033333333333333,2.8076666666666665,21.380773333333334
2024-06-21,0.0,10.259531666666668,4.494575,1.7463333333333335,0.865,0.8106666666666666,0.4033333333333333,2.8076666666666665,21.387106666666668
2024-06-26,0.0,10.201198333333334,4.494575,1.7446666666666666,0.865,0.8106666666666666,0.4033333333333333,2.8076666666666665,21.32710666666667
2024-06-27,0.0,10.202865,4.494575,1.743,0.865,0.8106666666666666,0.4033333333333333,2.8076666666666665,21.32710666666667
