date,THE HONGKONG AND SHANGHAI BANKING,GOLDMAN SACHS (ASIA) SECURITIES LTD,SOOCHOW SECURITIES INTERNATIONAL,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,CHINA INDUSTRIAL SECURITIES,GUOSEN SECURITIES (HK) BROKERAGE CO LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,MORGAN STANLEY HONG KONG SECURITIES LTD
2024-03-28,22.172608604902415,30.196750201111115,0.0,19.25343750524658,15.711268149056904,7.213466111247429,0.0,0.0,4.681867872498332,0.7706015559372255
2024-04-02,22.38053673561779,30.15044192987831,0.0,19.190860688851235,15.6316489702757,7.202403889551929,0.0,0.0,4.674687987051326,0.7694197987737194
2024-04-03,22.399827566519,30.183561824989123,0.0,19.108710225408128,15.647496667875973,7.210315642949193,0.0,0.0,4.679823075159388,0.7702649970991979
2024-04-05,22.934653549127596,30.003678921265138,0.0,18.914578247803107,15.546349803369,7.1831319223487125,0.0,0.0,4.651933054473452,0.7656745016129947
2024-04-08,23.004047030105717,29.97410365467095,0.0,18.90250521998593,15.531025434607168,7.176051355924104,0.0,0.0,4.647347544788944,0.7649197599171846
2024-04-09,23.018930778434203,29.962683510141154,0.0,18.89924474165626,15.525108108197589,7.18382763270072,0.0,0.0,4.645576903663084,0.7646283252069896
2024-04-11,23.023467993839507,29.968589394759128,0.0,18.883259133997857,15.528168231204845,7.1852436225969445,0.0,0.0,4.646492584034894,0.7647790395668291
2024-04-12,23.033758973671585,29.981984689904923,0.0,18.891699532245585,15.516704008597118,7.162162453514963,0.0,0.0,4.648569463221166,0.7651208788446601
2024-04-15,23.088051895972512,29.950092066162405,0.0,18.837459636842286,15.491005787563733,7.225458955847376,0.0,0.0,4.643624657920088,0.7643069996915982
2024-04-16,23.061606937394327,29.90728176405677,0.0,18.809222233010388,15.459683573887531,7.2885674190912635,0.0,0.0,4.710423564119434,0.763214508440287
2024-04-17,23.06402656621885,29.910419642575636,0.0,18.800703678917273,15.46130560725645,7.289332137172903,0.0,0.0,4.710917782786086,0.7632945850728012
2024-04-18,23.113529329165246,29.88455181964843,0.0,18.78051291281652,15.442692528378519,7.309235377453999,0.0,0.0,4.706843577593181,0.7626344549441068
2024-04-19,23.114437982093687,29.88572665907427,0.0,18.78125122360467,15.439368360789866,7.309522722499224,0.0,0.0,4.70702861585106,0.7626644360872263
2024-04-22,23.182996928025396,29.889643457712157,0.0,18.783712678868905,15.362756327497584,7.310480702506528,0.0,0.0,4.70764551513149,0.7627643902579417
2024-04-23,23.179047753129513,29.88455181964843,0.0,18.766098859544382,15.307724575012122,7.309235377453999,0.0,0.0,4.790707160267448,0.7626344549441068
2024-04-24,22.487785380406464,30.152435046760285,0.0,18.93696120857769,15.444942047224556,7.374754899796146,0.0,0.0,4.8336507554060075,0.7694706618288557
2024-04-25,22.522184318924506,30.140081968179377,0.0,18.92920297049409,15.435971300300318,7.371733554201643,0.0,0.0,4.831670468655648,0.7691554192444167
2024-04-26,22.52158904049631,30.139285342933547,0.0,18.930024195245498,15.436884853816494,7.371538713687903,0.0,0.0,4.831542763937429,0.7691350898828182
2024-04-29,22.515525972593917,30.1318787445494,0.0,18.925372224071626,15.426485240489605,7.401436306716577,0.0,0.0,4.830355433301644,0.768946078277231
2024-04-30,22.5032392034612,30.13665677837252,0.0,18.9283732340441,15.428931429420462,7.402609957829173,0.0,0.0,4.831121386259096,0.7690680106134556
2024-05-02,22.561115674814474,30.086959788874584,0.0,18.887924609766422,15.410084498608011,7.462961048593916,0.0,0.0,4.823154603793416,0.7677997755491708
2024-05-03,22.559498816469407,30.086562873819233,0.0,18.890313887710526,15.409881204736358,7.462862595256706,0.0,0.0,4.823090975474371,0.7677896465333928
2024-05-06,22.39720052319504,30.10602403505751,0.0,18.91045335596689,15.418528836846779,7.573296227482018,0.0,0.0,4.826210738656834,0.7682862827949336
2024-05-07,22.409510569445338,30.127898206890823,0.0,18.856820176466456,15.428410458124054,7.578798766868541,0.0,0.0,4.829717324676901,0.7688444975278875
2024-05-08,22.40016851130995,30.186518216327794,0.0,18.751883826519755,15.458429597210424,7.593544875348593,0.0,0.0,4.839114530987355,0.770340442296127
2024-05-09,22.391950694261435,30.189714966620606,0.0,18.760488395670535,15.45344789800015,7.594349031251229,0.0,0.0,4.8396269928977675,0.7704220212982771
2024-05-10,22.389283292680545,30.186118670142097,0.0,18.775460274969248,15.446312667358217,7.593444367834969,0.0,0.0,4.839050480879318,0.7703302461356026
2024-05-13,22.273461864101936,30.138648073056036,0.46913605437178507,18.61114002281349,15.32555161281575,7.58150294065051,0.0,0.0,4.831440605023229,0.7691188271672645
2024-05-14,22.282884921870743,30.151398593096378,0.4693345280607314,18.62959024372238,15.279152509289784,7.584710387280046,0.0,0.0,4.833484604478969,0.7694442122009737
2024-05-16,22.464823054224397,30.161367446023103,0.4694897025170414,18.63178216227966,15.137406014112834,7.53035032713249,0.0,0.0,4.83508268282339,0.7696986108870932
2024-05-17,22.465120156832267,30.161766337254225,0.4694959116296016,18.633351095708235,15.134961162504675,7.530449917799863,0.0,0.0,4.83514662793753,0.7697087903336003
2024-05-20,22.563364623398513,30.247372472201622,0.47082845064335854,18.634512080874483,14.91133597347403,7.55182309285432,0.0,0.0,4.848869902963715,0.7718934035899568
2024-05-21,22.56254814349759,30.253391130204104,0.4709221366461631,18.439238813662502,15.038997924387468,7.613020118907972,0.0,0.0,4.849834736840485,0.7720469958537096
2024-05-22,22.585148229035113,30.29438161137351,0.4715601915634242,18.071034020716663,15.323713717959611,7.624663379081845,0.0,0.0,4.856405803819378,0.7730930464504588
2024-05-23,22.867006475277037,30.60045932180075,0.4763245754552603,16.709248741953,15.47585254450978,8.184732141625599,0.0,0.0,4.9054722475054415,0.780903951873131
2024-05-24,22.912287328318524,30.625114242149472,0.47670835219352714,16.561570603353783,15.5420351219377,8.191326615156381,0.0,0.0,4.9094246073789725,0.7815331295116418
2024-05-27,22.895377666999465,30.602512382183612,0.47635653324729754,16.623149596401223,15.53056483325133,8.185281275516944,0.0,0.0,4.90580136775245,0.7809563446476822
2024-05-28,22.87665248347751,30.577483851581334,0.47596694091837116,16.70474759727866,15.504455506422657,8.17858687211849,0.0,0.0,4.901789115486098,0.7803176327168788
2024-05-29,22.88187950863974,30.598817071823152,0.47629901230880084,16.65736787881322,15.515272615039361,8.184292887559677,0.0,0.0,4.905208983101341,0.7808620427147102
2024-05-30,22.870219328658166,30.583224484066275,0.476056299195725,16.705201747831985,15.502002306204455,8.180122324208233,0.0,0.0,4.902709379886114,0.7804641299490478
2024-05-31,22.868992632545606,30.581584083419255,0.4760307648358139,16.72307877067455,15.487761503813099,8.179683564784408,0.0,0.0,4.902446411942917,0.7804222679843484
2024-06-03,22.911229346056537,30.439946006789032,0.4738260365992307,16.808462111241752,15.41603020484821,8.293957722331323,0.0,0.0,4.879740816357147,0.7768077557767669
2024-06-04,22.913981886084088,30.443603041885435,0.47388296174768674,16.798467534585313,15.417882276579666,8.2949541529581,0.0,0.0,4.88032706520998,0.7769010809497288
2024-06-05,23.02939029411716,30.38276694785442,0.4729359914307728,16.807529652553775,15.383075755073616,8.278378171129077,0.0,0.0,4.870574604706776,0.7753485831343938
2024-06-07,23.01436686318561,30.362946475192278,0.4726274673616785,16.801890488567928,15.366383741657726,8.339544945221277,0.0,0.0,4.867397241336046,0.7748427774774559
2024-06-11,23.096157267432698,30.306056055271252,0.47174191512759645,16.77971108983651,15.39074608734598,8.32391931368807,0.0,0.0,4.85827730058167,0.7733909707162286
2024-06-12,23.108440332106365,30.322173509019954,0.47199279826740614,16.735452636838954,15.398931238121405,8.328346164357837,0.0,0.0,4.8608610435651745,0.7738022777229024
2024-06-14,23.121251646932567,30.340729787157166,0.47228164397435407,16.659220137684866,15.434962347578749,8.33344286719818,0.0,0.0,4.863835747521798,0.7742758219523214
2024-06-17,23.123405036178017,30.343555559836794,0.47232562975109693,16.639483772301684,15.4483743296901,8.334218999326398,0.0,0.0,4.864288739070451,0.7743479338454603
2024-06-19,23.10987610607796,30.325802298951814,0.472049283753638,16.68825594038786,15.439335869474624,8.32934285474025,0.0,0.0,4.861442764516339,0.7738948820975137
2024-06-20,23.114004028110628,30.355671978330044,0.472514233060418,16.62483163186504,15.45454298609722,8.33754691800129,0.0,0.0,4.866231087517995,0.7746571370173613
2024-06-21,23.15065647383435,30.354863916062836,0.4725016548205843,16.589783326979184,15.454131589075507,8.337324974073635,0.0,0.0,4.866101549363539,0.7746365157903664
2024-06-24,23.158208394637615,30.383981286866835,0.4729548937455539,16.549741558794313,15.44364261492524,8.345322406822957,0.0,0.0,4.870769271926043,0.7753795722814433
2024-06-25,23.157282843912526,30.38276694785442,0.4729359914307728,16.553076767023416,15.443025387790193,8.344988874147496,0.0,0.0,4.870574604706776,0.7753485831343938
2024-06-26,23.34829961052456,30.336693881901027,0.4722188213599125,16.45348447740913,15.419607259729876,8.332334357742232,0.0,0.0,4.863188763075606,0.7741728282576594
2024-06-27,23.392118044331074,30.31935171719994,0.4719488744564412,16.444078737982654,15.410792542814272,8.327571125620134,0.0,0.0,4.860408690176757,0.7737302674187289
2024-07-02,23.595268056971406,30.2389503730124,0.4706973528458203,16.40047206568994,15.369925955461264,8.305487938665404,0.0,0.0,4.847519780293856,0.7716784770599082
2024-07-03,23.562058810528963,30.254193798913192,0.47093463093025434,16.403433222238746,15.377673920404247,8.309674727174967,0.0,0.0,4.849963410369041,0.772067479440586
2024-07-04,23.56831184390353,30.262222829188794,0.4710596102450131,16.410440315738917,15.352562508548736,8.311879995985246,0.0,0.0,4.851250521283853,0.7722723751059088
2024-07-05,24.04697080645878,30.064352332354822,0.4679795721511922,16.32423217207432,15.252179295181106,8.257532506915684,0.0,0.0,4.8195304669993195,0.7672228478647714
2024-07-08,24.30409906263793,29.96205368650046,0.46638719869876133,16.270000193911972,15.200281377308924,8.229434965208567,0.0,0.0,4.803131263218793,0.764612252514589
2024-07-09,24.59901477038395,29.84169425703534,0.4645136923719734,16.21380201814058,15.13922090350347,8.196376814135327,0.0,0.0,4.783836786794183,0.7615407576351788
2024-07-10,24.595152871136186,29.837009288239685,0.46444076648059557,16.226955953693658,15.136844135719693,8.19509003164634,0.0,0.0,4.783085752825514,0.7614212002583285
2024-07-11,24.60062425303274,29.84364676162,0.4645440849196009,16.20831999241236,15.140211443717696,8.196913092778535,0.0,0.0,4.7841497872283405,0.761590584290726
2024-07-12,24.697547222171256,29.80269774668897,0.4639066754628599,16.19261415619453,15.11943728198673,8.185665958026352,0.0,0.0,4.777585367583707,0.7605455918855901
2024-07-15,24.690771490113555,29.794521424857834,0.4637794034182136,16.199929526433415,15.130966339126056,8.183420233835745,0.0,0.0,4.77627464478025,0.7603369374349305
2024-07-16,24.68914252515206,29.79413218810145,0.46377334458652136,16.17750902555185,15.155590339572491,8.183313325323859,0.0,0.0,4.776212247347386,0.7603270043643815
2024-07-17,24.690432752146624,29.795689196150217,0.4637975808631735,16.173128555857662,15.156382353785002,8.183740976132166,0.0,0.0,4.776461846861302,0.7603667382038507
2024-07-18,24.692061819093794,29.796078473590082,0.46380364032814203,16.17072687776848,15.156580370272607,8.183847895818259,0.0,0.0,4.77652425081602,0.7603766723126159
2024-07-19,24.680776011161303,29.782459812610767,0.46359165321902635,16.21165385316749,15.147041086443625,8.180107368349242,0.0,0.0,4.774341082165522,0.7600291328830235
2024-07-22,24.78847014878074,29.742454167249832,0.46296892818598134,16.18335666609789,15.126694642335767,8.169119341287287,0.0,0.0,4.767927891402669,0.7590082146598341
2024-07-23,25.05316907958739,29.9027330094824,0.4654638172553914,15.600561346741278,15.208210750268409,8.213141834613442,0.0,0.0,4.793621734889327,0.76309842716236
2024-07-24,25.09965535555908,29.884708459568344,0.4651832483921825,15.596399256272885,15.192491779884406,8.20819117726375,0.0,0.0,4.790732270765688,0.7626384522936627
2024-07-25,25.09965535555908,29.884708459568344,0.4651832483921825,15.59902000696805,15.18987102918924,8.20819117726375,0.0,0.0,4.790732270765688,0.7626384522936627
2024-07-26,25.10031317219103,29.885491683799398,0.46519544000491037,15.599428829107534,15.187648308892706,8.208406299128896,0.0,0.0,4.7908578272055,0.7626584396700221
2024-07-29,25.098997573405697,29.88392527638892,0.46517105741846154,15.603852570283678,15.18685226895766,8.207976066673925,0.0,0.0,4.790606720906747,0.7626184659649143
2024-07-30,25.091111649898608,29.87609570172463,0.465049182815576,15.628584317451638,15.18156332295693,8.20582558072329,0.0,0.0,4.789351584151396,0.7624186602779301
2024-07-31,25.092097767608067,29.877269876367514,0.46506745993463483,15.62526839632635,15.182159980795726,8.206148081776204,0.0,0.0,4.789539812735281,0.7624486244562183
2024-08-01,25.039898390027936,29.78401560089606,0.46361587050892694,15.862503390925657,15.134772741768884,8.180534684134981,0.0,0.0,4.77459048614264,0.7600688355949168
2024-08-02,25.102274605133907,29.694047753651205,0.46221543739147375,15.983849906174171,15.083847442761195,8.15582394315547,0.0,0.0,4.760167997473882,0.7577729142586979
2024-08-05,25.076154974847046,29.663150252877024,0.46173448908987735,16.071271098599798,15.068152270721772,8.147337576504201,0.0,0.0,4.755214907359413,0.7569844300008693
2024-08-06,25.07550268051359,29.662378639173014,0.4617224782057886,16.07345429751253,15.067760309898762,8.147125643608618,0.0,0.0,4.755091212170036,0.756964738917659
2024-08-07,25.075828823438307,29.662764441007045,0.46172848356972357,16.07236271225398,15.06795628776126,8.147231608678165,0.0,0.0,4.755153058960309,0.7569745843312088
2024-08-09,25.089469289930538,29.657364128423392,0.46164442268777134,16.070737033656556,15.063912654690546,8.145748348496337,0.0,0.0,4.754287350271809,0.7568367718430504
2024-08-12,25.09436422230411,29.663150252877024,0.46173448908987735,16.073872419665094,15.047341702199413,8.147337576504201,0.0,0.0,4.755214907359413,0.7569844300008693
2024-08-13,25.094037834057957,29.662764441007045,0.46172848356972357,16.074963999485362,15.047145989910232,8.147231608678165,0.0,0.0,4.755153058960309,0.7569745843312088
2024-08-14,25.093063561771466,29.663150252877024,0.46173448908987735,16.07517308019774,15.047341702199413,8.147337576504201,0.0,0.0,4.755214907359413,0.7569844300008693
2024-08-20,25.093389941590736,29.663536074783337,0.46174049476625606,16.074081488899004,15.047537419579763,8.147443547086839,0.0,0.0,4.755276757367414,0.7569942759266508
2024-08-21,25.08914766607142,29.658521172723496,0.4616624331571317,16.072664470557978,15.060598981388008,8.146066144496544,0.0,0.0,4.754472832739362,0.7568662988660583
2024-08-22,25.087520955950797,29.658135481259013,0.4616564295112013,16.072455455096225,15.063004008530267,8.14596020974131,0.0,0.0,4.754411003642118,0.7568564562690681
2024-08-23,25.09306840378745,29.664693600724203,0.46175851273280233,16.07600945743869,15.04422241765519,8.14776147537542,0.0,0.0,4.755462317045424,0.7570238152408197
2024-08-26,25.09306840378745,29.664693600724203,0.46175851273280233,16.0890167394875,15.031215135606379,8.14776147537542,0.0,0.0,4.755462317045424,0.7570238152408197
2024-08-27,25.090135903210886,29.662764441007045,0.46172848356972357,16.09577429733639,15.03023762290627,8.147231608678165,0.0,0.0,4.755153058960309,0.7569745843312088
2024-08-28,25.09209405552714,29.665079462779776,0.4617645190341416,16.093128251960366,15.02750841803222,8.147867456985528,0.0,0.0,4.755524173489638,0.7570336621911843
2024-08-29,25.08429835683704,29.668166720635863,0.46181257507056106,16.094803070889714,15.02907233743716,8.148715409132379,0.0,0.0,4.756019082980201,0.7571124470170889
2024-09-02,25.084624677826252,29.668552673050186,0.4618185827784182,16.09501244776702,15.027966952834612,8.148821415560596,0.0,0.0,4.756080953909569,0.7571222962733504
2024-09-03,25.152557127561902,29.724234852712012,0.46268532763047815,15.788958247953772,15.056171562781081,8.164115189513565,0.0,0.0,4.892734422323422,0.7585432695237698
2024-09-04,25.079256121626987,29.606927751744344,0.4608593336321952,15.939550937626754,15.152535611704177,8.131895396822735,0.0,0.0,4.873425178747214,0.7555496680955989
2024-09-05,25.084466447482313,29.61307872131113,0.46095507918740813,15.94935477455713,15.128415852429555,8.133584833887111,0.0,0.0,4.874437654280366,0.7557066368649903
2024-09-09,25.091945754018035,29.617308995653314,0.46102092733723193,15.951633164687115,15.11239586316442,8.134746729127947,0.0,0.0,4.875133975278785,0.7558145907331522
2024-09-10,25.14404142157096,29.6481110230057,0.46150038950632877,15.838222767460017,15.128112768127178,8.143206872866601,0.0,0.0,4.8802041188922765,0.756600638570939
2024-09-11,25.170934224906304,29.633857125697954,0.461278514353662,15.839703871148044,15.120839638122717,8.139291870172785,0.0,0.0,4.877857867277879,0.7562368883206515
2024-09-13,25.17453245533549,29.638093339002197,0.46134445494894727,15.83936906168464,15.111305132806644,8.140455396620297,0.0,0.0,4.878555165854501,0.7563449937472881
2024-09-16,25.180095380840946,29.644642596894517,0.4614464002319347,15.820771722439808,15.114644343371653,8.142254228317855,0.0,0.0,4.879633201325867,0.7565121265774253
2024-09-17,25.1751867895793,29.63886368972976,0.4613564461736344,15.821586418456379,15.127293052003111,8.140666982624355,0.0,0.0,4.878681968833306,0.7563646526001555
2024-09-19,25.19332083096426,29.6296221231962,0.4664093542124664,15.81665315768487,15.12257627585824,8.1381286762866,0.0,0.0,4.877160768004454,0.7561288137929121
2024-09-20,25.186449212419593,29.621540478770708,0.4662821384639227,15.839614634307777,15.118451508969526,8.135908956373292,0.0,0.0,4.875830495246702,0.7559225754484764
2024-09-23,25.272065600279937,29.539435348635802,0.5867418718635539,15.797005549256967,15.075250875540625,8.113357804311923,0.0,0.0,4.862315644538148,0.7538273055730427
2024-09-24,25.254075108413026,29.51840703303239,0.5863241863826479,15.806469115367012,15.114997458226409,8.107582126933568,0.0,0.0,4.858854295100354,0.753290676544594
2024-09-25,25.122714084642627,29.366369833037975,0.5833042711315686,16.241403086532017,15.03714630965664,8.065823298825928,0.0,0.0,4.833828330745934,0.7494107854273133
2024-09-26,25.064663374307926,29.31804815826688,0.5823444575951164,16.317520525906666,15.090820281918479,8.052551175222536,0.0,0.0,4.825874379276086,0.7481776475063086
2024-09-27,25.040842242270312,29.29018466431789,0.5817910049511057,16.408610034248355,15.064919399727305,8.044898134688136,0.0,0.0,4.8212879306544165,0.7474665891424801
2024-09-30,24.91438529153401,29.16470561937048,0.5792986143944426,17.00968817468147,14.776590484167295,8.010433820235736,0.0,0.0,4.800633550632975,0.7442644449835886
2024-10-02,24.508891691187635,29.15240314160834,0.5790542502505273,16.913034437033744,14.471243194450814,8.57076986297966,0.0,0.2620444178837927,4.798608510906136,0.743950493699353
2024-10-03,24.301111992200784,29.38339578694149,0.5836424576928791,16.532977757218443,14.913159928907453,8.638681410222416,0.0,0.2641207590000888,4.63306463104546,0.7498452767709838
2024-10-04,24.291179690914653,29.44945367567888,0.5849545656878926,16.621668638553242,14.440500900855858,8.813057198277853,0.0,0.29570550892390157,4.751948789694139,0.7515310314135839
2024-10-07,24.381912376728454,29.46391133306027,0.5852417381695126,16.470922038152285,14.416584009345678,8.818675727914114,0.0,0.2700121926654043,4.840840602474976,0.7518999814893077
2024-10-08,24.426367621420347,29.536413075405378,0.5866818404434683,16.389712258070798,14.393779193573303,8.910311395697708,0.0,0.14634668426073272,4.856637752015466,0.7537501791128003
2024-10-09,24.114461058681137,29.32562564331619,0.5824949691979746,16.12230090090498,13.994023730202116,9.94099030214027,0.0,0.14530227708470447,5.026430098443449,0.748371020029186
2024-10-10,23.99577580464832,29.150204701330747,0.5790105826262673,16.216307208035,14.139106103778737,10.034905263132062,0.0,0.1444331033924243,4.9963628421326245,0.7438943909238135
2024-10-14,24.134779571482056,29.225662482966598,0.5805094007154131,15.881530051574863,14.12957318385904,10.07754067820311,0.0,0.21528825456995454,5.009296351868764,0.7458200247601996
2024-10-15,24.13252586900936,29.226037008115142,0.5805168399092948,15.941963796458133,14.128472759381843,10.020002585542551,0.0,0.21529101347629478,5.0093605457073584,0.7458295824000212
2024-10-16,24.176292981218594,29.173696718670033,0.5794772046203853,15.921088866577382,13.98292565939389,10.002057975555836,0.0,0.41957731372072055,5.000389388214319,0.7444938920288395
2024-10-17,24.133645652561903,29.123774874753394,0.578485606920537,15.902783871954087,14.122455467845956,9.984942517685823,0.0,0.41885933569522327,4.991832753758011,0.7432199188250608
2024-10-18,24.112091682156574,29.09776417621332,0.5779689563559693,15.916650088866874,14.109842579118464,9.976024878029412,0.0,0.4797269924720628,4.987374504184291,0.7425561426030334
2024-10-21,24.10433261231373,29.11150689693273,0.5782419280490378,15.8986379939003,14.113953638936447,9.98073650202081,0.0,0.4799535650031749,4.98973001488673,0.742906847957042
2024-10-22,24.195392776730742,29.084405328483037,0.5777036095329614,15.864707782976062,14.099538867541769,9.971444862998291,0.0,0.4795067487514205,4.985084789546018,0.7422152334396988
2024-10-23,24.339725706715086,28.990498692783405,0.5758383418133686,15.847805900835402,14.041303142760416,9.939249436288584,0.0,0.4792297016857394,4.968989134985558,0.8173599421324415
2024-10-24,24.642794715690044,28.870492317277346,0.5734546549023309,15.580925009448709,13.783166186703266,9.881649086462682,0.0,0.5734546549023309,4.948419969124088,1.1456434054892042
2024-10-25,25.772770239435822,28.479682641042874,0.5656920014098094,15.019107652211858,13.2356943111315,9.747884686545191,0.0,0.5619456967647113,4.881434952562793,1.7357878188954414
2024-10-28,25.96336868477853,28.374093296841263,0.4416691201075254,14.941029334393937,13.171692886136258,9.73911513296256,0.0,0.5611064032915323,4.8633368746487795,1.9445882668396117
2024-10-29,26.210690683188748,28.215772788984083,0.4392047143318511,14.794565026002404,13.087063290710763,9.657554929787127,0.0,0.5579755666582109,4.83620064316396,2.2009723571728537
2024-10-30,25.931118239522117,28.151339628428612,0.4382017523330108,14.671905634005602,12.98064683812378,9.635501066792909,0.0,0.5567013811329237,4.825156760196449,2.809428699464599
2024-10-31,25.8913251260203,27.871976202064232,0.4338532010886856,14.434647971268214,12.7785044241783,9.442112201721647,0.0,0.93858946038341,4.777273698748371,3.4317177145268425
2024-11-01,25.521442432405156,27.587086339223394,0.4294186257268545,14.473389060823,12.673292793634522,9.345600851734305,0.0,0.9289957874879557,4.7284434027219,4.3123307062429195
2024-11-04,25.50460078605542,27.493302384639428,0.4279587913537183,14.350649325599631,12.590427089854181,9.313829921123459,0.0,1.05241697141351,4.712368775779393,4.554445954181261
2024-11-05,25.29976970284104,27.39291355069175,0.4263961458977231,14.226182520227512,12.34026479705129,9.27982147381918,0.0,1.5758640659656697,4.695162068490704,4.763625675015127
2024-11-06,25.16907901530422,27.333162411830248,0.42546606391588515,14.147211641633604,12.272598576052575,9.25957974595529,0.0,2.0350461310680927,4.604621457929101,4.753234956310988
2024-11-07,25.20540840009013,27.26356408403533,0.424382701290812,13.611492962563275,12.20548557796955,9.116457690264035,0.0,2.91329758604425,4.518779185575406,4.741131812167213
2024-11-08,25.200899066232196,27.259979427675525,0.4243269027846268,13.622851459574578,12.203880781495885,9.11525904404384,0.0,2.914109828137803,4.518185049368702,4.7405084406868445
2024-11-11,25.18553718273794,27.242070276075157,0.4240481302033691,13.673626662197,12.200641132104826,9.109270537833503,0.0,2.9121953279882087,4.515216710334466,4.737394040525527
2024-11-12,25.304153246899467,27.247603318866094,0.4241342571542966,13.660872188252718,12.163692597430687,9.032267560806993,0.0,2.9127868139216204,4.5161337804034964,4.738356236264621
2024-11-13,25.32260240795303,27.241744872949052,0.42404306500143,13.65076806980088,12.16585525926638,9.03032555326989,0.0,2.912160542178835,4.515162776634945,4.737337452945554
2024-11-14,25.345611420264998,27.26649768599264,0.42442836553042934,13.677518514880434,12.212776771530521,9.03853082650717,0.0,2.773729036705904,4.519265413253585,4.741641965334317
2024-11-15,25.488567133286878,27.221260136199042,0.42372420104474395,13.685859614419094,12.13760957865916,8.854045417887072,0.0,2.9433912106375733,4.511767549152484,4.733775158713956
2024-11-18,29.174234528023447,25.806565644770018,0.4017031671137679,12.93160346144564,11.506815510929314,8.397293530003584,0.0,3.016734207113536,4.277290061098713,4.487759889501982
2024-11-19,29.171642668821956,25.813283768443203,0.40180774094950134,12.920255809596645,11.508679183026844,8.399479565031688,0.0,3.017519541891185,4.278403551518634,4.488928170720344
2024-11-20,29.11954179161479,25.781185211351225,0.40130809709060444,12.886102476769572,11.494368256950045,7.597723156467471,0.0,3.963341375773688,4.273083400007,4.483346233975598
2024-11-21,29.127444267715425,25.78818172254075,0.40141700428663607,12.890730265955613,11.487310835346298,7.5771699879570376,0.0,3.968939957876317,4.274243031559111,4.4845629267628135
