date,CHINA MERCHANTS SECURITIES (HK) CO LTD,DBS BANK LTD,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,HANG SENG SECURITIES LTD,KGI ASIA LTD,ICBC (ASIA) SECURITIES LTD,SHANGHAI COMMERCIAL BANK LTD,INTERACTIVE BROKERS HONG KONG LTD,OCBC BANK (HONG KONG) LTD
2024-09-16,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-19,99.52692935853874,0.0,0.0,0.08134812617720125,0.0006257548167477019,0.0,0.0,0.37545289004862115,0.015643870418692547,0.0
2024-09-20,99.30579072130037,0.0,0.0,0.08152412486987495,0.18875970450640278,0.0,0.0006271086528451919,0.3762651917071152,0.0470331489633894,0.0
2024-09-23,99.30543791292563,0.0,0.0,0.08156555674766755,0.18885563523883023,0.0,0.0006274273595974426,0.37645641575846556,0.047057051969808195,0.0
2024-09-24,99.29616781567375,0.0,0.0,0.07527616944665742,0.18881772502869903,0.0,0.0006273014120554785,0.37638084723328713,0.06273014120554785,0.0
2024-09-25,99.2961589852645,0.0,0.0,0.07527711387545402,0.1888200939709305,0.0,0.0006273092822954502,0.3763855693772701,0.06273092822954501,0.0
2024-09-27,88.67205137209653,10.702520109031925,0.0,0.06689075068144952,0.16778429962596922,0.0,0.0005574229223454127,0.33445375340724764,0.055742292234541274,0.0
2024-10-03,88.67205137209653,10.702520109031925,0.0,0.055742292234541274,0.16778429962596922,0.0,0.0005574229223454127,0.33445375340724764,0.06689075068144952,0.0
2024-10-04,86.91728401255317,10.702520109031925,1.754767359543359,0.055742292234541274,0.16778429962596922,0.0,0.0005574229223454127,0.33445375340724764,0.06689075068144952,0.0
2024-10-09,86.91691937210132,10.702818408847662,1.7548162682839814,0.05574384587941491,0.16778897609703888,0.0,0.0005574384587941491,0.33446307527648944,0.0668926150552979,0.0
2024-10-15,86.91061533487195,10.70341505836706,1.754914093944766,0.055746953428995105,0.16779832982127527,0.0,0.000557469534289951,0.33448172057397063,0.07247103945769363,0.0
2024-10-16,86.53711074689768,10.70341505836706,1.754914093944766,0.055746953428995105,0.16779832982127527,0.0,0.36848736216565764,0.33448172057397063,0.07804573480059315,0.0
2024-10-18,86.46742705511143,10.70341505836706,1.8245977857310098,0.055746953428995105,0.16779832982127527,0.0,0.36848736216565764,0.33448172057397063,0.07804573480059315,0.0
2024-10-24,86.46185235976854,10.70341505836706,1.8245977857310098,0.055746953428995105,0.16779832982127527,0.0,0.36848736216565764,0.33448172057397063,0.08362043014349266,0.0
2024-10-25,86.46054010659412,10.704011774412951,1.8246995071694578,0.055750061325067456,0.16780768458845305,0.0,0.36850790535869593,0.3345003679504047,0.08418259260085185,0.0
2024-10-30,86.44206700079722,10.704071449676926,1.8247096799371136,0.05575037213373399,0.16780862012253933,0.0,0.36850995980398166,0.33450223280240393,0.10258068472607054,0.0
2024-11-01,86.44214258635684,10.704011774412951,1.8246995071694578,0.055750061325067456,0.16780768458845305,0.0,0.36850790535869593,0.3345003679504047,0.10258011283812413,0.0
2024-11-04,86.44138669283349,10.704608556996465,1.8248012399504914,0.05575316956768992,0.16781704039874668,0.0,0.3685284508424304,0.33451901740613954,0.10258583200454946,0.0
2024-11-06,86.44082916113781,10.704608556996465,1.8253587716461679,0.05575316956768992,0.16781704039874668,0.0,0.3685284508424304,0.33451901740613954,0.10258583200454946,0.0
2024-11-07,86.43525384418103,10.704608556996465,1.8253587716461679,0.05575316956768992,0.16781704039874668,0.0,0.3685284508424304,0.33451901740613954,0.10816114896131845,0.0
2024-11-08,86.42828866301275,10.705265094702566,1.8254707250029274,0.055756589034909196,0.16782733299507668,0.0,0.3685510535207498,0.3345395342094552,0.11430100752156387,0.0
2024-11-11,86.4288462289031,10.705265094702566,1.8249131591125782,0.055756589034909196,0.16782733299507668,0.0,0.3685510535207498,0.3345395342094552,0.11430100752156387,0.0
2024-11-12,86.42960286795903,10.704668238914815,1.8248114138525098,0.055753480411014654,0.16781797603715412,0.0,0.3685305055168069,0.33452088246608797,0.11429463484258005,0.0
2024-11-13,86.41287682383573,10.704668238914815,1.8248114138525098,0.055753480411014654,0.16781797603715412,0.0,0.3685305055168069,0.33452088246608797,0.13102067896588443,0.0
2024-11-18,86.42044789675751,10.698703339444226,1.8237945848958825,0.055722413226272,0.16772446381107872,0.0,0.3683251514256579,0.33433447935763205,0.13094767108173921,0.0
2024-11-20,86.40772367019348,10.708728171205792,1.8255035054352373,0.05577462589169683,0.16788162393400746,0.0,0.36867027714411604,0.334647755350181,0.13107037084548756,0.0
2024-11-21,86.33521665653427,10.708728171205792,1.8255035054352373,0.05577462589169683,0.2515435627715527,0.0,0.36867027714411604,0.334647755350181,0.1199154456671482,0.0
2024-11-22,86.21876970640594,10.714704257420768,1.8265222413821967,0.13672409078479628,0.2795868142170732,0.0,0.3688760163622463,0.334834508044399,0.11998236538257633,0.0
2024-11-25,86.21953873540063,10.714106348666038,1.826420316624164,0.13671646121995726,0.27957121253550443,0.0,0.3688554321077214,0.33481582339581367,0.11997567005016657,0.0
2024-11-26,86.2273511046132,10.714106348666038,1.826420316624164,0.14006461945391538,0.27957121253550443,0.0,0.3688554321077214,0.33481582339581367,0.10881514260363945,0.0
2024-12-03,86.21619057716667,10.714106348666038,1.826420316624164,0.14006461945391538,0.27957121253550443,0.0,0.3688554321077214,0.33481582339581367,0.11997567005016657,0.0
2024-12-10,86.21061031344341,10.714106348666038,1.826420316624164,0.14006461945391538,0.27957121253550443,0.0,0.3688554321077214,0.33481582339581367,0.12555593377343013,0.0
2024-12-16,86.20984078619142,10.714704257420768,1.8265222413821967,0.1400724358652403,0.2795868142170732,0.0,0.3688760163622463,0.334834508044399,0.12556294051664965,0.0
2024-12-17,85.99287120759959,10.709922855086933,1.8257071617031009,0.14000992899098025,0.5025854423142359,0.0,0.36871140662564916,0.33468508922146667,0.12550690845805001,0.0
2024-12-18,85.98171503795888,10.709922855086933,1.8257071617031009,0.1511660986316958,0.5025854423142359,0.0,0.36871140662564916,0.33468508922146667,0.12550690845805001,0.0
2024-12-19,84.9313616662855,10.709922855086933,2.8760605333764704,0.1511660986316958,0.5025854423142359,0.0,0.36871140662564916,0.33468508922146667,0.12550690845805001,0.0
2024-12-27,84.77483558228137,10.710161823851307,2.8761247064467366,0.1511694715762346,0.6587865163525206,0.0,0.36871963362321425,0.33469255699535333,0.1255097088732575,0.0
2024-12-30,84.77441092466977,10.71046054980364,2.876204926811853,0.15117368796858263,0.6588048911103177,0.0,0.3687299178864691,0.33470189218136376,0.12551320956801143,0.0
2025-01-02,84.693365731865,10.700432475812564,2.873511971108832,0.15103214588256275,0.6598600026751081,0.0,0.36838468054750545,0.3343885148691426,0.1253956930759285,0.09362878416335993
2025-01-03,84.60873975244242,10.700372841116183,2.8734959567080747,0.1510313041636711,0.6604136362876394,0.0,0.3683826274988436,0.3343866512848807,0.20954896813852522,0.0936282623597666
2025-01-06,84.59156516936055,10.712313022713452,2.876702392974508,0.1511998348518409,0.6611505693705958,0.0,0.36879369312570787,0.3347597819597954,0.20978279669480507,0.09373273894874269
2025-01-07,84.06756410113425,10.706757525400668,3.2867515028495586,0.2626501455449851,0.6708452762008855,0.0,0.36860243355676253,0.3345861726687709,0.20855871429686715,0.09368412834725584
2025-01-09,84.32071438646746,10.416327593502816,3.1975955643804994,0.4345561667914456,0.6526480257804108,0.0,0.3586037780888209,0.325510237296963,0.2029013812484403,0.09114286644314964
2025-01-10,84.32743146877796,10.4118651880372,3.1962256988693363,0.434370000813427,0.6523684281879559,0.0,0.35845015048398904,0.3253707871261625,0.20281445730864128,0.09110382039532551
2025-01-14,84.16474607521488,10.4118651880372,3.1962256988693363,0.5428269298554811,0.706596892708983,0.0,0.35845015048398904,0.3253707871261625,0.20281445730864128,0.09110382039532551
2025-01-15,84.1623412898572,10.413446362615728,3.196711086523807,0.5429093650509553,0.706704198462932,0.0,0.3585045857129685,0.3254201988317415,0.20284525727178554,0.09111765567288763
2025-01-16,84.19033790775666,10.402162783011967,3.1932472626600283,0.43396522860378056,0.8034587191253514,0.0,0.3581161249776516,0.32506758696912397,0.2026254625440873,0.09101892435135471
2025-01-20,84.19033790775666,10.402162783011967,3.1932472626600283,0.4334234492921653,0.8040004984369667,0.0,0.3581161249776516,0.32506758696912397,0.2026254625440873,0.09101892435135471
2025-01-21,83.80296569995178,10.402162783011967,3.1932472626600283,0.8132107467344252,0.8115854087995795,0.0,0.3581161249776516,0.32506758696912397,0.2026254625440873,0.09101892435135471
2025-01-24,83.80261468362112,10.402388214961018,3.1933164655718875,0.813228370346692,0.8116029971881045,0.0,0.35812388594214756,0.3250746317175318,0.20262985377059484,0.0910208968809089
2025-02-04,83.78798632519383,10.402388214961018,3.1933164655718875,0.827856728773981,0.8116029971881045,0.0,0.35812388594214756,0.3250746317175318,0.20262985377059484,0.0910208968809089
