date,FUTU SECURITIES INTERNATIONAL,USMART SECURITIES LTD,TIGER FAITH SECURITIES LTD,PHILLIP SECURITIES (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,UOB KAY HIAN (HONG KONG) LTD,TIGER BROKERS (HK) GLOBAL LTD,CGS INTERNATIONAL SECURITIES HK LTD,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.
2024-03-19,77.40150120460602,0.0,0.0,8.067242503839061,5.480359515672141,0.0,1.8459486014326911,3.6897680810644222,0.0,3.515180093385667
2024-03-20,72.6821584397234,0.0,0.0,7.589047540782394,5.060693293144468,0.0,1.7274098760457695,3.4528273531572298,6.194428058734231,3.2934354384125224
2024-03-21,72.68959216140502,0.0,0.0,7.587535800958007,5.057693199955994,0.0,1.7270657756446817,3.452139549241331,6.193194127396292,3.2927793853986835
2024-03-22,72.68456669810101,0.0,0.0,7.579533624311543,5.052359115811764,0.0,1.7531029464474848,3.448498758448912,6.1866624898906055,3.2952763669886886
2024-03-25,72.69742901543934,0.0,0.0,7.574860924638633,5.049244391613938,0.0,1.7520221776336669,3.450350145510115,6.182848480054936,3.293244865109367
2024-03-26,58.15982126843073,0.0,19.995623906712574,6.060581798413956,4.039857491775541,0.0,1.40177804263657,2.7605958047383075,4.946844481155932,2.6348972061363907
2024-03-27,47.14390860761641,0.0,34.164582586791816,5.207559649278172,3.452217741388324,0.0,1.1978746869488435,2.3590381178844986,4.227273936395645,2.247544673696298
2024-03-28,47.23524520891579,0.0,34.1952689512407,5.125139605618357,3.444431317530553,0.0,1.1798980451596166,2.3543525007221877,4.218822764632256,2.2468416061805385
2024-04-02,47.286114235495255,0.0,34.248869528329756,5.075925901361086,3.4525564737238534,0.0,1.119048110906942,2.254452588842974,4.3167587560117076,2.246274405328429
2024-04-03,45.96974440908999,0.0,35.07148488990568,5.214592571683354,3.53408682856056,0.0,1.134760107274777,2.3546621168174036,4.420441946546664,2.3002271301215655
2024-04-05,45.96308673141567,0.0,35.111180635729596,5.220494721020646,3.482192945605849,0.0,1.1360444882734972,2.3573272468848585,4.424047885865363,2.305625345204515
2024-04-08,45.837388274730884,0.0,35.151949846635546,5.272722528434328,3.503023935048967,0.0,1.1373636019148603,2.3600644482538367,4.42918485187024,2.30830251311134
2024-04-09,45.78812787902895,0.0,35.2011953057803,5.280109249312929,3.4813137395974074,0.0,1.138956969936697,2.3633707358957046,4.435389834598624,2.311536285849385
2024-04-10,45.77600388799686,0.0,35.22636365674009,5.299305711882737,3.483802829108096,0.0,1.139771307873192,2.3230025303147346,4.4385610748656354,2.3131890012186553
2024-04-11,45.75908676704546,0.0,35.215502308391805,5.331307787683465,3.4827286678216116,0.0,1.1394198820679962,2.3222862787043903,4.437192532870526,2.312475775414752
2024-04-12,45.739911978477856,0.0,35.22340080643715,5.33250354868018,3.4905188843884467,0.0,1.1396754429750229,2.3228071451532757,4.438187752425845,2.3129944414622234
2024-04-15,45.51586078466639,0.0,35.28770768719603,5.375944005515438,3.489869606506234,0.0,1.140351758745699,2.4267584225524232,4.446290491061139,2.3172172437566543
2024-04-16,45.696320762349714,0.0,35.06778453279112,5.366165142220793,3.4695153559326117,0.0,1.1332447582531298,2.545613841199149,4.418579928537139,2.3027756787163356
2024-04-17,45.936799315043984,0.0,34.71565807007056,5.417693432177308,3.5228351381645546,0.0,1.112474254157228,2.5283505776300634,4.44853451659541,2.3176546961608913
2024-04-18,45.97379077146161,0.0,34.687398567604546,5.39644133086949,3.5396163943960612,0.0,1.1115686694534817,2.5262924305760945,4.449123774277298,2.31576806136142
2024-04-19,47.26242310173634,0.0,33.86707366388755,5.263339265344612,3.439464086439723,0.0,1.085281098191339,2.4665479504348617,4.354868546066946,2.261002287898623
2024-04-22,47.26867883636278,0.0,33.84898413302607,5.282441100589988,3.4376269542340863,0.0,1.0847014134475683,2.4652304851081097,4.352542465882292,2.2597946113491005
2024-04-23,47.30950188828371,0.0,33.8350822536531,5.280271586176006,3.417048970468061,0.0,1.0842559233215965,2.4642180075490825,4.350754863628451,2.2588665069199925
2024-04-24,48.690336541859175,0.0,32.982660811696995,5.147243485766349,3.2775810217895134,0.0,1.0569398083295174,2.4021359280216306,4.24114446851699,2.201957934019828
2024-04-25,48.66829919070587,0.0,32.98310097776297,5.1633266309109835,3.277624762346181,0.0,1.0569539135904624,2.402167985432869,4.246539219270529,2.20198731998013
2024-04-26,48.642795183476714,0.0,33.00425595729357,5.166429288670045,3.2729175979659546,0.0,1.0575890402240051,2.403611455054557,4.249090976848473,2.203310500466677
2024-04-29,48.61809475627145,0.0,33.02012946958167,5.168914100898667,3.2744917191270697,0.0,1.058097691370314,2.404767480387077,4.251134592008939,2.2043701903548207
2024-04-30,47.57124769814251,0.0,32.37901101402028,5.068759604015556,3.2110441430452643,2.030648070877258,1.037595659441799,2.371272908572798,4.168763278047459,2.161657623837081
2024-05-02,47.53241440684198,0.0,32.39397549325378,5.049518066813934,3.2121382771245655,2.0313399957336093,1.0379492107232378,2.372080898243763,4.208189462258382,2.1623941890067453
2024-05-03,35.75298057814335,24.778798368319922,24.373526127905283,3.7746523997743116,2.4128982294273094,1.5283989602011971,0.7809625654705472,1.7847755599768818,3.1860018660508866,1.6270053447303066
2024-05-06,47.148215873602815,0.011869387424976965,32.59861315228674,5.048446118090203,3.227154558768737,2.044172278746033,1.0445060933979728,2.4134421097453163,4.287526066691429,2.176054361245777
2024-05-07,47.11962257898243,0.011875808871238729,32.61624929769765,5.051177373233539,3.2289004786579074,2.045278194491114,1.045071180669008,2.4147478038185413,4.289845657184804,2.1772316263937666
2024-05-08,47.103176573885804,0.011878316686681982,32.62313687348947,5.0522440307354035,3.211104944299696,2.0457100960396746,1.0426522424976408,2.4416539855957407,4.290751544211525,2.1776913925583634
2024-05-09,47.102478425537804,0.011878473460314778,32.623567443562294,5.052310711787219,3.2111473254384286,2.0457370959431005,1.0426660037387416,2.441686211286927,4.290808174854128,2.1777201343910426
2024-05-10,47.112250825703576,0.01187627900597065,32.61754049662028,5.0513773372061825,3.2105540912807315,2.0453591621393894,1.0424733794129792,2.4412351290050776,4.290015481864529,2.1773178177612857
2024-05-13,46.96745743297237,0.01186970050514122,32.6007918651762,5.048579281520065,3.204819136388129,2.116763256750184,1.0418959332290625,2.4530714377291853,4.3786401964537776,2.1761117592758903
2024-05-14,46.95856881803022,0.011865788189805928,32.59004647375697,5.0469152433974545,3.2037628112476004,2.1424339787149593,1.0415525188829649,2.452262892559892,4.377196973755709,2.1753945014644205
2024-05-16,55.83624449813844,0.01410430348063055,19.700577672778515,6.036641889709875,3.8081619397702484,2.546610350669405,1.2380444166331261,2.9148893859969807,5.318936571373834,2.585788971448934
2024-05-17,40.05640029715132,28.256957102576933,14.135787645210499,4.331481505795151,2.740347982768116,1.8272734805080793,0.8883360305239276,2.0915253376892475,3.816505237568514,1.8553853802082034
2024-05-20,39.66181729624279,28.30438022048775,14.15951147088032,4.350014581221844,2.740441604379271,1.956492834692476,0.8898269081215061,2.140090032190964,3.938925813301456,1.8584992384816268
2024-05-21,39.55314025417968,28.310438909299428,14.162542382458637,4.373477808344956,2.7579272732685345,1.9569116314000996,0.8900173798538161,2.196878342677141,3.939768959329356,1.8588970591883505
2024-05-22,39.45749419729568,28.316181112841036,14.16541496953817,4.4047893656769315,2.755106165024328,1.9573085515939705,0.8901979019915008,2.253665574662027,3.9405680622801746,1.8592740990961723
2024-05-23,39.38318873996448,28.323521763625504,14.169087193701946,4.43523650522768,2.7603288948672393,1.9578159617739466,0.8904286757636257,2.301589058113068,3.919047112013164,1.8597560949493448
2024-05-24,39.260365808361115,28.330866221358832,14.172761322324877,4.483738109846952,2.7610446645751034,1.9583236351028808,0.9504126795577019,2.3021858738515153,3.9200633442497232,1.8602383407713026
2024-05-27,39.01177695977686,28.346845581659107,14.180755135780837,4.45919378344934,2.7152237381134734,2.055312692498026,0.9306437822781951,2.3034843677722114,4.117427545004704,1.8793364136672404
2024-05-28,38.79501922871424,28.398742749720395,14.20671714380736,4.4673576381728175,2.720194747048311,2.1042802737864372,0.9323475971395332,2.30770156770779,4.1656499557384645,1.9019890981646477
2024-05-29,38.77592280159738,28.417048086575853,14.215874547190301,4.436311816770945,2.7219481373866086,2.149739679755689,1.060734255450203,2.2413382668468045,4.077867321088588,1.9032150873376243
2024-05-30,38.63796268014491,28.473719053053642,14.244224689241008,4.444025871545879,2.7500384472824697,2.2004839986083877,1.0628496347552356,2.214081222080736,4.083733442587326,1.8888809607004027
2024-05-31,38.343351620972214,28.62258333374756,14.318695335609878,4.468398838723852,2.7416354842743593,2.251854321732617,1.0684063499166385,2.1778176343716553,4.108500806332422,1.898756274318802
2024-06-03,38.0620475458833,28.63889355535157,14.326854665300035,4.478922825123629,2.7431977710108333,2.361406639607165,1.1966587700711986,2.181337986586928,4.1108419841999195,1.899838256865417
2024-06-04,38.54624632486839,28.43698596801037,14.225848645145383,4.507322818679029,2.7238579022245597,2.280254953461773,1.1723792217302218,2.1444581324119407,4.081860061928149,1.880785971540182
2024-06-05,38.060496620523786,28.627447655289874,14.272850181432892,4.59374368260898,2.793032491156226,2.3229855597177393,1.2114494585624769,2.151543321439451,4.0783156500845115,1.8881353791840665
2024-06-06,37.545916297717305,28.64631182041442,14.282255330151095,4.6956138158869205,2.7948729705012885,2.474485093395043,1.2213367655645873,2.2779350836809282,4.171893249540588,1.889379573147822
2024-06-07,37.290718267189796,28.723653748641414,14.320815867144097,4.785756698581842,2.7568510379833513,2.4105358662697403,1.2246342420793814,2.3980047251879975,4.19454885429167,1.894480692630708
2024-06-11,37.28142994150978,28.727908216933272,14.322937026852866,4.816088999483499,2.666110304895053,2.4108929081871504,1.2863412539429548,2.398359911027387,4.195170139287492,1.894761297880544
2024-06-12,37.42105292613241,28.657707400956706,14.28793685006055,4.804320186556834,2.659595277157083,2.405001541224097,1.274105258843201,2.3924991702631027,4.207650215339246,1.8901311734667647
2024-06-13,37.40795297233647,28.666830395266317,14.29362226260364,4.805849610565191,2.661578882974476,2.405767157784704,1.2654153339387408,2.393260806775426,4.208989693352414,1.8907328844026288
2024-06-14,37.582528565780066,28.39244584104359,14.156810863551994,4.815027302938938,2.6056999950890325,2.3827403585170237,1.7802989162643736,2.370353712040801,4.052719297029076,1.8613751477451042
2024-06-17,37.768049854784984,28.112289443757494,14.017121554966256,4.760826363323728,2.5799888067285965,2.3592291767665126,2.20871124724691,2.34696475287973,4.003810373650213,1.843008425895579
2024-06-18,37.7610602131041,28.20032672830994,14.061017991128441,4.7757355092362745,2.588068376668089,2.314050765482401,2.2312862625120298,2.2648394393919102,3.977203452672007,1.8264112614948096
2024-06-19,37.72029695121931,28.225897578729352,14.073767920987763,4.780065941983594,2.5904151264051607,2.316149047766758,2.2176371501333723,2.266893098950065,3.9808098106960004,1.8280673731286203
2024-06-20,37.66177871206743,28.294631288635543,14.108039365460698,4.759162818081357,2.5518359463138425,2.439618006722205,2.1276521346574517,2.2275261008940093,3.996114494240098,1.833641132927361
2024-06-21,37.40384793799553,28.32705508695242,14.12420625657039,4.764616507645166,2.554760183538106,2.6176742425874173,2.1300902849552545,2.230078700230053,4.011928433693967,1.835742365831691
2024-06-24,37.328001805834155,28.352218747665475,14.136753156803772,4.76884904056672,2.5772699837252824,2.6199995907853,2.1319824996261496,2.2320597372140862,4.015492334198296,1.8373731035807639
2024-06-25,37.04595466673275,28.4369559813741,14.179004148403079,4.786485332948033,2.6774543309186214,2.6278300720473413,2.138354427726077,2.238730769533894,4.029749219882967,1.8394810504331387
2024-06-26,36.90083634504816,28.472921921511503,14.196937193513229,4.850130865903541,2.680840669535508,2.631153647859197,2.150092937993095,2.241562227897213,4.034845887729762,1.8406783030087945
2024-06-27,36.83795271892543,28.488041885118108,14.204476187027243,4.854966129148589,2.6664463730022505,2.64723892031537,2.1783511047238724,2.242752563732825,4.036988510223827,1.8427856077824873
2024-06-28,36.66587662019121,28.48514532998232,14.203031930218838,4.854472494762197,2.6661752589338574,2.695548376193298,2.26398949953536,2.2877139403987545,4.0365780446730675,1.8414685051110964
2024-07-02,36.522727092201116,28.562265369214074,14.241484898142275,4.706758650316669,2.6008947920883445,2.7164397697856493,2.235002362713547,2.429842913340374,4.1381300968390615,1.8464540553588857
2024-07-03,36.49657378939763,28.585256023787757,14.252948311694286,4.685605740712097,2.6029883330933883,2.718626316532206,2.2368013855371323,2.4317987693751384,4.14146100628926,1.8479403235811074
2024-07-04,35.7626053221057,28.504466831058778,14.212665860239193,5.363099494191435,2.674766737617398,2.873735015648109,2.2304796167874583,2.537976046471284,3.9974875009371296,1.842717574943516
2024-07-05,35.21306242665813,28.38317711464092,14.152189366433948,5.55978867967048,2.6645109950961787,3.0540001392885223,2.1984748514671892,2.8615069495287226,4.070533034895494,1.8427564423204243
2024-07-08,35.205722276089986,28.379982405086245,14.150596446289535,5.672844900516962,2.682220118637286,3.0536563918854203,2.0789175657251646,2.855557046153082,4.0700748701619744,1.8504279794543426
2024-07-09,35.22350303022225,28.365295999254887,14.143273629833919,5.682284052202602,2.6819570739360534,3.052076149995181,2.0452172652750606,2.8664541209685668,4.090468280009945,1.84947039830154
2024-07-10,35.273745980741154,28.34329486875211,14.132303604741473,5.58232737043797,2.6798768528240275,3.0519570702253502,2.0301416091443767,2.8810924386694556,4.177224321056909,1.8480358834071735
2024-07-11,35.37021734176671,28.366572474585617,14.143910095601267,5.553161011126937,2.682077765503772,3.054463562643767,2.0059331610290374,2.8834586044405066,4.090652356419748,1.8495536268826347
2024-07-12,35.32822419727354,28.446901742487924,14.183963223072823,5.544065803227796,2.6896729497140957,3.083421212906302,2.0116136196896948,2.846495323879473,4.011978900743212,1.8536630270051424
2024-07-15,35.182027170566585,28.52962400336238,14.225209525274524,5.389331289284327,2.69862589228283,3.1602776172519684,2.0174632980881704,2.8774027857757805,4.02364554789707,1.896392870216362
2024-07-16,35.08714010620261,28.526073507738463,14.223439205968427,5.388660590043559,2.6994214083233112,3.159884322484077,2.0172122259180485,2.888358279735714,4.113653488393046,1.8961568651927367
2024-07-17,35.070325984000625,28.4977013248219,14.209292498439794,5.393473099153252,2.696736549576626,3.1567414848983724,2.015205896016398,2.946518099223078,4.1095620269727995,1.9044430368971563
2024-07-18,35.00353055527152,28.50865661163235,14.214754934617352,5.440773205963943,2.6977732480112153,3.1579550216661043,2.0159805956429158,2.9476508204380716,4.111141853715934,1.9017831530405969
2024-07-19,34.99160704003849,28.4915829192592,14.206241788725576,5.488364330881334,2.6961575650572085,3.1560637381411496,2.0147732349107303,2.9458854870511915,4.108679711347428,1.9006441845876885
2024-07-22,34.94643789006538,28.505433594190045,14.213147899823797,5.497815640856119,2.706512573351748,3.177947720840335,2.0157526809883737,2.9247067783044995,4.110677072716857,1.9015681488628404
2024-07-23,34.94457187255692,28.505755863140152,14.213308586951614,5.497877796559474,2.704282066496044,3.1779836492142053,2.0157754701348023,2.9247398436560474,4.11072354608763,1.904981305203108
2024-07-24,34.86543318331999,28.505755863140152,14.213308586951614,5.553274879025321,2.704282066496044,3.1779836492142053,2.0157754701348023,2.94735089772374,4.11072354608763,1.9061118579064926
2024-07-25,36.264104958201784,27.880085723379683,13.901342020874491,5.365042275316818,2.6449260351520665,3.1082303866272825,1.9715314049649393,2.9666958830739945,4.031555046799954,1.8664862656089836
2024-07-26,36.19036803795358,27.872688947393065,13.897653900476941,5.370251562879175,2.6431188733726034,3.1074057520076903,1.9710083443008581,2.965908798518902,4.118921043811175,1.8626747392860041
2024-07-29,36.30385662517707,27.858830565801114,13.890743946745921,5.374210830175959,2.6418047070211177,3.105860740876772,1.970028353249123,2.964434140082668,4.028481478854122,1.8617486120161368
2024-07-30,36.27238809337036,27.867759943477367,13.895196240556732,5.380354382678187,2.6437567139207525,3.106856238641821,1.9706597913548087,2.965384307462115,4.029772697180803,1.8678715913570534
2024-07-31,36.19010491885929,27.86652796487535,13.89458196138704,5.404430941074024,2.621535826631408,3.1067188906664787,1.9705726723793424,2.96525321368131,4.1180105970081895,1.8622630134375726
2024-08-01,36.12454158361801,27.95519978224436,13.93879478315127,5.421627942221581,2.6298776030571758,3.1166045287494604,1.8393621178211865,2.974688705312986,4.131114184367254,1.8681887694567203
2024-08-02,36.07570192013216,27.95086123749156,13.936631533185684,5.4496087032406,2.6294694556726412,3.1460515662727473,1.839076655548445,2.9742270445066175,4.130473050556463,1.8678988333930864
2024-08-05,36.047149888775486,27.927023292236164,13.924745650432024,5.484834589638831,2.6272269076379864,3.16552044773582,1.837508195519148,2.9927348669636755,4.12695036874636,1.8663057923145054
2024-08-06,37.53561034192165,27.278929999842173,13.601598634013476,5.357549827842407,2.5695034008735287,3.092059250398546,1.7948657440207092,2.9157101748859624,4.031177581792335,1.8229950444092196
2024-08-07,37.67751318865582,27.264181493090906,13.594244853301293,5.3546532384304815,2.568114184424958,3.0903875111943284,1.793895339773055,2.8060026562453753,4.028998102986495,1.8220094318972861
2024-08-08,37.85037645645898,27.263297089807065,13.593803879315239,5.354479542663782,2.5680308792056707,3.068661741130818,1.7938371488851401,2.7648231402648,3.920739793232058,1.8219503290364443
2024-08-09,37.86138920002081,27.257991874787646,13.591158636068466,5.353437604662029,2.5675311613635543,3.068064604610428,1.7934880828219522,2.764285128255414,3.919976849279616,1.8226768581300852
2024-08-12,37.8445906789388,27.265360786729303,13.594832863122106,5.35488485031663,2.5682252664583998,3.0688940236669215,1.7939729334966255,2.765032423719633,3.921036573867853,1.8231695996837314
2024-08-13,37.84526279416626,27.265065953755514,13.594685855898087,5.354826945466697,2.5681974950491533,3.0688608382945253,1.7939535344364401,2.765002524143446,3.9209941738834027,1.8231498849064727
2024-08-14,37.84593489485809,27.264771127157992,13.594538851853347,5.354769041869056,2.568169724240511,3.0688276536398185,1.7939341357957925,2.7649726252138884,3.9209517748159235,1.8231301705555794
2024-08-15,37.846606981014766,27.264476306936526,13.594391850987783,5.354711139523665,2.568141954032452,3.0687944697027785,1.7939147375746687,2.764942726930939,3.920909376665386,1.8231104566310374
2024-08-16,37.84727905263676,27.264181493090906,13.594244853301293,5.3546532384304815,2.568114184424958,3.0687612864833813,1.793895339773055,2.764912829294576,3.9208669794317608,1.8230907431328336
2024-08-21,37.81933070253325,27.278339753216773,13.601304330032574,5.357433904098099,2.5662021850809147,3.0703548909189022,1.793745034934299,2.7663486455530775,3.9229030814371626,1.8240374721949504
2024-08-22,37.844658497703406,27.302856473052472,13.613528657857369,5.286449801754667,2.5641772082251233,3.073114407492779,1.7953571837995164,2.7688349330370103,3.926428835447865,1.8245940016297857
2024-08-23,37.86568541707663,27.31646304226424,13.620313054943523,5.310752035899869,2.565455083845551,3.074645915520977,1.7962519125911836,2.7702148012639665,3.9283855986809466,1.751833137913115
2024-08-26,37.8028350707367,27.32741730189635,13.625774978957757,5.312881717057821,2.5664838649516364,3.0758788888229494,1.796972233146036,2.8092593656903047,3.9299609327831853,1.7525356459572619
2024-08-27,33.28994951790838,24.047157010890356,23.968951772733256,4.6226925530175915,2.2584146823902738,2.7591189510789955,1.5812717666398115,2.4720485036974615,3.4582260940826033,1.5421691475612638
2024-08-28,33.23512988103043,24.081377766087773,24.003061236508206,4.5948880952109254,2.25780824300117,2.7630453667522774,1.5816118656556417,2.4755663984175262,3.4631473872121536,1.5443637601238966
2024-08-29,33.235447306017264,24.081607764617875,24.00329048704594,4.592066714217607,2.257829807073715,2.763071756287757,1.5816269714526532,2.475590042273718,3.4631804633432752,1.5462886876701967
2024-08-30,33.23227043353038,24.079997867161985,24.001685825236578,4.591759726553297,2.257678867215473,2.7724372891398135,1.5815212369326666,2.4754245447641736,3.4629489436926066,1.5442752657730203
2024-09-02,33.14338236860661,24.088970037994994,24.010628817121052,4.639328884925188,2.258520074951224,2.7734702950860424,1.6040842664310935,2.4763468842104794,3.4604177102688594,1.5448506604044543
2024-09-03,32.94919584479967,24.064370057763536,23.986108839998145,4.642226380620363,2.4060552437384737,2.770637989913839,1.602446154001149,2.5215382601971625,3.5141481908379104,1.5432730381297548
2024-09-04,32.93905691672582,24.061843935655126,23.983590933246795,4.6417390696845615,2.422980159936082,2.7703471462364893,1.6022779395559992,2.5212735654002083,3.5137792982628797,1.5431110352960398
2024-09-05,33.01363671159509,23.9794625480225,23.901477463191146,4.665790563202918,2.9282448316554808,2.8569170101633854,1.5967921638030371,2.5126413917615396,3.0072094852353293,1.537827831369572
2024-09-09,33.01175298645577,23.978094303838322,23.90011366875802,4.665524337853209,2.932832665703077,2.85675399733205,1.5976520357915593,2.512498022953155,3.007037896865467,1.537740084449376
2024-09-11,32.93668188277844,23.9746743763986,23.896704863474643,4.664858907377312,2.9324143641157008,2.856346546628912,1.6021784058154849,2.592010880862322,3.0066090115968773,1.5375207609517147
2024-09-12,33.051217342926066,23.884287302434252,23.806611742872118,4.766627020934765,2.921358849873373,2.8645230745840076,1.5961380227096738,2.5822387239801605,2.9952737756371928,1.531724144048393
2024-09-13,33.04145660780398,23.882025046752563,23.804356844411256,4.766175538798243,2.921082146592564,2.892666950614037,1.5959868407939268,2.58199414124881,2.9949900713327127,1.5192658116519042
2024-09-16,33.030176671972015,23.87524085027461,23.797594711235885,4.798910154247313,2.920252351163913,2.8918452271253536,1.5917458502939488,2.581260670970437,2.9941392807882066,1.5188342319283128
2024-09-17,33.03393026779041,23.877954066286406,23.800299103431026,4.799455509159178,2.92816030669301,2.892173860491738,1.5919267385352363,2.5815540090702283,2.994479538994987,1.5000665995477775
2024-09-19,33.04846460320483,23.87682348467616,23.799172198654762,4.79922826288327,2.928021663148199,2.892036920845601,1.5918513634385905,2.5814317767600223,2.994337755344275,1.4886319710442975
2024-09-20,32.991565470626824,23.838447309632393,23.7609208291299,4.9579129726228395,2.9233155818744887,2.89684312511754,1.6157653070580535,2.5772827542658012,2.9517072917463167,1.4862393579258397
2024-09-23,32.99725720441929,23.837095110054868,22.88981307228716,4.957631742568721,2.9231497612552415,2.89667880610804,2.4854336100711607,2.577136561831108,2.9496490781401,1.4861550532643077
2024-09-24,32.96751390021532,23.844985104194603,21.38426283715588,4.959272701134151,2.9241173134833707,2.8976375965436767,4.006948595481579,2.577989584914511,2.9506254015483577,1.4866469653285443
2024-09-25,32.97307569521335,23.85242902697161,21.390938572137784,4.934332902541601,2.9250301638532648,2.8985421804807254,4.008199483908888,2.5787943811979304,2.9515465272079893,1.4871110664868477
2024-09-26,32.98827764109241,23.891529401614996,21.426003919620776,4.8173449463714855,2.929825053930101,2.903293649819479,4.0147699720251735,2.5830217001984006,2.956384884545127,1.4895488307820564
2024-09-27,33.01949389651651,23.91963406705206,20.69227644445703,4.673122765697567,2.937066196224049,2.9067089228780643,4.810679160546561,2.589854882329346,2.9598626111773,1.4913010531215134
2024-09-30,33.020746921316984,23.920541770083435,20.693061675619095,4.669505298340234,2.9371776521051123,2.906819226760357,4.810861716351752,2.5899531622244694,2.95997493213744,1.491357645061123
2024-10-02,32.981567327315524,23.918272641663535,20.691098709445747,4.676651230403793,2.9748434601513782,2.9065434827499437,4.810405352814936,2.589707476471066,2.959694145719421,1.4912161732646576
2024-10-03,32.889757644436926,23.890171173502832,20.66678883304687,4.794331170695817,2.971348330296854,2.903128598223712,4.804753629762547,2.586664841106636,3.0035916286642017,1.4894641502636017
2024-10-04,31.580490690205675,23.4858387992756,20.317011021250078,4.774665252839166,2.918264970180474,5.238532458440787,4.723434938967501,2.552201091061123,2.9453052613021904,1.4642555164774034
2024-10-07,31.635771689594982,23.4985338104088,20.32799315747747,4.881626084672059,2.9198424061240096,5.268391037925,4.725988139628106,2.3299093569454277,2.94689731357686,1.4650470036472847
2024-10-08,32.387267947131306,24.058859202292656,20.81271662252746,5.04001325876536,2.9894664028231497,2.9741994183210205,4.881618294555771,2.3387111884198974,3.0171664378292,1.4999812273341815
2024-10-09,32.416727626813575,24.045322405851024,20.801006278909437,5.079138063518782,2.9877843696966466,2.9725259752136766,4.8836398842057225,2.2992493186526066,3.0154688191866863,1.4991372579518447
2024-10-10,32.41304467313736,24.04188327579663,20.798031173620846,5.073644043408973,2.9921246021833032,2.9816359563502837,4.898197604020278,2.298920463946445,3.0035953666715973,1.4989228408642936
2024-10-14,32.38137804680014,23.99087065828753,20.75390143565351,5.1694455574869576,2.9876788239479195,2.9753094530207465,4.887804496375944,2.360646866947385,2.9972222693632693,1.4957423921166018
2024-10-15,31.508531352930657,23.385421058466488,20.23014214830138,5.142863479384337,2.9196995911815855,5.300534677129213,4.776509814035949,2.3567206674689993,2.9215823707781863,1.4579948403232061
2024-10-16,32.23142004360376,23.95508560729015,20.722944684152168,5.268142686302208,2.990822935343436,3.0896303004246675,4.892864713157146,2.3628261245867614,2.992751579104156,1.4935113260355404
2024-10-17,32.20134041945506,23.948259844443488,20.71703988764184,5.255243980300857,2.989970730162136,3.1495371477819702,4.89147054013183,2.3621528608364777,2.9918988243750424,1.493085764871308
2024-10-18,32.183949262587255,23.954402855916605,20.72235405303613,5.256592012444935,2.9907376929652365,3.15034504125563,4.89272526009243,2.3627587809417228,2.992666281757079,1.4934687590029707
2024-10-22,32.175572560136736,23.957361726315607,20.72491369772333,5.257241311640527,2.9911071117014965,3.1507341748418556,4.893329614124112,2.363050631131392,2.9930359387144425,1.493653233670506
2024-10-23,32.17343266406702,23.955768397584535,20.723535348937645,5.263542354351483,2.9909081825809514,3.150524629427711,4.893004174171506,2.3628934720707835,2.9928368813136834,1.493553895494681
2024-10-24,32.12364829803733,23.96328166055023,20.730034884584818,5.278498704794796,2.9918462230273706,3.151512730482452,4.894538770200431,2.3636345478618392,3.0089818607024603,1.4940223197582676
