date,PHILLIP SECURITIES (HONG KONG) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,CHINA MERCHANTS SECURITIES (HK) CO LTD,MIRAE ASSET SECURITIES (HK) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,FUTU SECURITIES INTERNATIONAL
2024-12-13,0.0,0.0,0.0,0.0,1.0416666666666665,98.95833333333334,0.0,0.0,0.0,0.0
2024-12-20,0.0,0.0,0.0,0.0,1.0069444444444444,98.95833333333334,0.0,0.034722222222222224,0.0,0.0
2024-12-23,0.0,0.0,0.0,0.024305555555555556,0.9166666666666666,98.95833333333334,0.0,0.10069444444444445,0.0,0.0
2024-12-30,0.0,0.0,0.0,0.024305555555555556,0.8472222222222223,98.95833333333334,0.0,0.10069444444444445,0.06944444444444445,0.0
2025-01-02,0.0,0.0,0.0,0.09375,0.7569444444444444,98.95833333333334,0.0,0.1076388888888889,0.06944444444444445,0.013888888888888888
2025-01-06,0.0,0.0,0.0,0.09375,0.6944444444444444,98.95833333333334,0.0625,0.1076388888888889,0.06944444444444445,0.013888888888888888
2025-01-07,0.0,0.0,0.0,0.09386733416770963,0.5701571408705326,99.08218606591572,0.0625782227784731,0.10777360589625921,0.06953135864274787,0.013906271728549574
2025-01-08,0.0,0.0,0.0,0.09386733416770963,0.5632040050062578,99.08218606591572,0.0625782227784731,0.10777360589625921,0.06953135864274787,0.020859407592824362
2025-01-09,0.0,0.0,0.0,0.21208539044572702,0.37549544537931995,99.0890758639872,0.06258257422988665,0.17036367429246924,0.06953619358876295,0.020860858076628887
2025-01-10,0.0,0.0,0.0,0.7526222585478817,1.8730418199155427,97.05762157744176,0.06129955046996322,0.16687099850156653,0.06811061163329246,0.02043318348998774
2025-01-16,0.0,0.0,4.659029649595688,0.7091515851623668,1.7327685791297651,92.5685406237967,0.05775895263765884,0.1893210114234373,0.06417661404184316,0.019252984212552945
2025-01-17,0.0,0.0,4.717973602609058,0.7092621940143407,1.6592242276263083,92.58297886270287,0.05776796150343045,0.1893505404834665,0.06418662389270051,0.019255987167810153
2025-01-20,0.0,0.0,4.721003855597811,0.7097177378694466,1.6602899116674386,92.57821506952344,0.05780506462285085,0.1894721562637889,0.06422784958094539,0.01926835487428362
2025-01-21,0.0,0.0,4.721003855597811,0.7097177378694466,1.4226468682179405,92.57821506952344,0.05780506462285085,0.4271151997132868,0.06422784958094539,0.01926835487428362
2025-01-23,0.0,0.0,4.710574047621495,0.7097236637926605,1.432293004758039,92.57898806893505,0.05780554727723027,0.42711876599286813,0.06422838586358919,0.019268515759076756
2025-02-03,0.0,0.0,4.699319832752076,0.7097118120451903,1.7662511159495686,92.25630551648393,0.057804581976531336,0.4271116334932593,0.06422731330725705,0.019268193992177114
2025-02-04,0.0,0.0,4.699319832752076,0.7097118120451903,2.1195013391394824,91.90305529329402,0.057804581976531336,0.4271116334932593,0.06422731330725705,0.019268193992177114
2025-02-06,0.0,0.0,4.699319832752076,0.7739391253524474,2.0552740258322255,91.90305529329402,0.057804581976531336,0.4271116334932593,0.06422731330725705,0.019268193992177114
2025-02-07,0.0,0.0,4.702262673821268,0.7746461217229416,1.9671511472798349,91.98700908810973,0.05785738668470103,0.4275018016147354,0.06428598520522337,0.01928579556156701
2025-02-11,0.0,0.0,4.702564982844182,0.7746959238136384,1.9608486038436492,91.99292294379308,0.05786110634292735,0.4275292857560743,0.06429011815880817,0.01928703544764245
2025-02-13,0.0,0.0,4.702564982844182,0.7746959238136384,1.6072529539702043,90.7135495924328,1.6972591193925353,0.4211002739401935,0.06429011815880817,0.01928703544764245
2025-02-14,0.0,0.0,4.702413823474011,0.7746710219678701,1.6104156929705515,90.71063369375358,1.6972045626515992,0.42108673808212027,0.06428805161559088,0.019286415484677265
2025-02-17,0.0,0.0,4.702413823474011,0.7746710219678701,1.9639999768563015,90.35704940986783,1.6972045626515992,0.42108673808212027,0.06428805161559088,0.019286415484677265
2025-02-19,0.0,0.0,4.694514537359971,0.7746829746540446,1.9704591844934827,90.35844356225591,1.697230749449525,0.42109323518539354,0.06428904353975473,0.01928671306192642
2025-02-20,0.0,0.0,4.693911003262249,0.7745833802047343,1.9830620148810003,90.34682694007424,1.6970125508219907,0.4210390987834863,0.06428077844022691,0.019284233532068075
2025-02-21,0.0,0.0,4.691950531066575,0.8453096243804008,2.3366543609298533,89.92442353419133,1.6970474588321356,0.421047759672367,0.06428210071333847,0.019284630214001543
2025-02-24,0.0,0.0,4.688334019551104,0.8446580676407319,2.6881323293357133,89.5789106544462,1.6957393905486937,0.42072322000355844,0.064232552672299,0.019269765801689702
2025-02-25,0.0,0.0,4.688334019551104,0.9088906203130308,3.0414113690333577,89.15818743444265,1.6957393905486937,0.42072322000355844,0.064232552672299,0.022481393435304652
2025-02-27,0.0,0.0,4.688334019551104,0.9088906203130308,2.6881323293357133,89.15818743444265,1.6957393905486937,0.7740022597012031,0.064232552672299,0.022481393435304652
2025-02-28,0.0,0.0,4.688334019551104,1.0630487467265486,2.6881323293357133,89.00402930802913,1.6957393905486937,0.7740022597012031,0.064232552672299,0.022481393435304652
2025-03-03,0.0,0.0,4.693295862012118,1.0657946255615547,2.6950758356345053,88.98277469809999,1.7001195235543831,0.7760015249556939,0.06439846680130239,0.02253946338045584
2025-03-04,0.0,0.0,4.694353944200319,1.0660349041083892,3.2850622422675433,87.98511029435446,1.7005028077620226,1.1626543818221404,0.06441298514250084,0.04186844034262555
2025-03-05,0.0,0.0,4.694202760393988,1.5168769468197758,2.8373006160259497,87.98227669381372,1.7004480422947803,1.162616938008363,0.0644109106929841,0.04186709195043967
2025-03-06,0.0,0.0,4.6939004219931055,1.5167792496869832,3.197795742970646,87.62237284817007,1.7003385219420957,1.162542057615713,0.06440676219477635,0.04186439542660463
2025-03-07,0.0,0.0,4.714548540850493,1.5234514487990933,2.9110537238199234,87.85579545513355,1.717521697053755,1.167655993665547,0.06469008275155386,0.0452830579260877
2025-03-10,0.0,0.0,4.718058474171382,1.524585642870183,2.8387719931998947,87.92120319910507,1.7188003744460025,1.1685253016478472,0.06473824385860649,0.04531677070102455
2025-03-11,0.0,0.0,4.7146981899163585,1.5245876168526815,2.7028251806199344,87.64617914390035,1.7188025998912397,1.1685268146153247,0.06473832767951938,0.45964212652458764
2025-03-12,0.0,0.0,4.711121315362609,1.527394848106906,2.7175305365468945,87.60001841953871,1.747910452504506,1.1706784292284353,0.06485753070517647,0.4604884680067529
2025-03-17,0.0,0.0,4.699909262902147,1.5274186236109732,2.7273016188043067,87.6013820057763,1.7479376605654235,1.1706966520670092,0.06485854028072073,0.4604956359931172
2025-03-18,0.0,0.0,4.692908633218855,1.5704768485807745,2.8203821342553703,87.47089760685233,1.7518102579014414,1.1689528707992982,0.06476193190023813,0.4598097164916907
2025-03-19,0.0,0.0,4.674495703269453,1.570513463995736,2.843115095645889,87.46646063257045,1.751851101075656,1.1689801247473417,0.06476344181425715,0.45982043688122576
2025-03-20,0.0,0.0,4.674192986443947,1.5704117587251754,2.849406902429184,87.46079637037369,1.7517376525161235,1.1689044224737903,0.06475924778248146,0.45979065925561835
2025-03-25,0.0,0.0,4.680668911222194,1.5704117587251754,2.7263643316424693,87.46079637037369,1.7517376525161235,1.1689044224737903,0.1813258937909481,0.45979065925561835
2025-03-27,81.66141145370912,0.0,4.680668911222194,1.6351710065076568,2.7263643316424693,5.715197894547336,1.7517376525161235,1.1689044224737903,0.1813258937909481,0.47921843359036276
2025-03-28,81.66405570511829,0.0,4.680820474428659,1.6352239544442797,3.0826400091702064,5.355957493243773,1.7517943749591192,1.1689422723849208,0.18133176524530625,0.47923395100545224
2025-03-31,81.59536077637888,0.0,4.676883018394221,1.6338484215730111,3.164165854056247,5.351452119182286,1.7503207842990076,1.1679589706690237,0.18117923090710616,0.47883082454020914
2025-04-01,81.59008133774088,0.0,4.676580411521995,1.6337427071990145,3.1704313921881866,5.3511058658804,1.7502075338508254,1.1678834005917709,0.18116750812503923,0.4787998429018894
