date,THE HONGKONG AND SHANGHAI BANKING,UOB KAY HIAN (HONG KONG) LTD,REALINK FINANCIAL TRADE LTD,BOCI SECURITIES LTD,EVERBRIGHT SECURITIES INVESTMENT,GET NICE SECURITIES LTD,HANG SENG BANK LTD,TAI FUNG KUENTAI SECURITIES CO LTD,BANK OF CHINA (HONG KONG) LTD
2024-05-27,37.87257591818919,24.060765729251106,12.775144977240133,10.405624493359108,0.0,8.015838373760678,0.0,6.870050508199787,0.0
2024-05-30,37.86288939474259,24.06451713492781,12.777136798777637,10.407246873928093,0.0,8.017088153668652,0.0,6.871121643955222,0.0
2024-05-31,37.85167635643811,24.057390464017956,12.815437130788535,10.40416478326605,0.0,8.002244493975716,0.0,6.86908677151363,0.0
2024-06-11,37.848559003694064,24.057390464017956,12.815437130788535,10.40416478326605,0.0,8.005361846719767,0.0,6.86908677151363,0.0
2024-06-19,37.846199404622745,24.055890650083384,12.814638175838905,10.4035161546734,0.0,8.011097083898317,0.0,6.868658530883247,0.0
2024-06-21,37.84442989838539,24.054765912349605,12.814039024998442,10.40302973630073,0.0,8.015398042516054,0.0,6.868337385449785,0.0
2024-06-25,37.907422410569616,24.047270347750217,12.766421538078026,10.399788109186089,0.0,8.012900411317462,0.0,6.866197183098592,0.0
2024-06-26,37.90624123640669,24.046521048203658,12.766023743495467,10.399464057582652,0.0,8.015766678091795,0.0,6.865983236219736,0.0
2024-07-12,37.870426662925375,24.06039065301096,12.77338695848727,10.405462283122107,0.0,8.020390029462657,0.0,6.869943412991629,0.0
2024-07-15,37.787369730906825,24.007621714107948,12.899362264737906,10.382641157256183,0.0,8.068128791413907,0.0,6.854876341577228,0.0
2024-07-16,37.78501881979656,24.006128099045014,12.898559741188913,10.38199520950633,0.0,8.073848259557657,0.0,6.854449870905528,0.0
2024-07-23,37.84567766821165,24.006128099045014,12.898559741188913,10.38199520950633,0.0,8.013189411142564,0.0,6.854449870905528,0.0
2024-07-26,37.84450043548588,24.00538136120443,12.898158516859526,10.38167226577081,0.0,8.016050765210899,0.0,6.854236655468458,0.0
2024-08-22,37.86488546056827,24.003514719833284,12.897155565232268,10.380864994323572,0.0,7.999875585138645,0.0,6.853703674903968,0.0
2024-08-29,37.890212051489335,23.994931907219698,12.892543996020148,10.377153162116784,0.0,7.993905851626143,0.0,6.85125303152789,0.0
2024-09-26,37.93845341286855,23.9762947773946,12.882530214061577,10.369093112126015,0.0,7.987696896262467,0.0,6.845931587286793,0.0
2024-10-04,35.66525986827694,22.539684857689444,12.110635687895206,9.747798530893585,0.0,7.514932020970545,0.0,6.435737546913563,5.98595148736072
2024-10-07,35.75486478176201,22.59908927185674,12.142553845703326,9.773489318710924,0.0,7.4219951095948575,0.0,6.452699240083752,5.855308432288388
2024-10-10,35.75434126914405,22.598758382383085,12.142376057864066,9.771882046326393,0.0,7.424814782277665,0.0,6.452604761486428,5.855222700518317
2024-10-15,35.67181839429707,22.546599275447,12.34077363561996,9.749328035526469,0.0,7.4120603015075375,0.0,6.437711814888396,5.841708542713568
2024-10-21,35.674424040554555,22.548246190705758,12.35336225913427,9.750040174723525,0.0,7.3936100276109915,0.0,6.438182057238024,5.842135250032871
2024-10-23,35.64935918981718,22.55549547706382,12.357333878910987,9.753174823539727,0.0,7.400371187654358,0.0,6.4402519399669735,5.844013503046954
2024-10-25,35.6420671215464,22.550881755621464,12.401560422541385,9.751179813859707,0.0,7.40177958301068,0.0,6.438934587905264,5.8135967155151
2024-10-29,35.62280957943925,22.53869742990654,12.445969626168225,9.74591121495327,0.0,7.400700934579439,0.0,6.435455607476635,5.810455607476635
2024-10-30,35.62134929906542,22.53869742990654,12.447429906542055,9.74591121495327,0.0,7.400700934579439,0.0,6.435455607476635,5.810455607476635
2024-11-04,35.597437468989874,22.52356769693255,12.49744622479059,9.739368998628258,0.0,7.404488807168081,0.0,6.431135627353121,5.8065551761375245
2024-11-08,35.58186008518584,22.513711418402472,12.535737207538364,9.735107065756463,0.0,7.401248614271544,0.0,6.428321372308769,5.804014236536554
2024-11-11,35.66576780118067,22.497631367976094,12.526783762116464,9.728153924641061,0.0,7.401792872239632,0.0,6.423730048830261,5.756140223015816
2024-11-18,35.669518576280076,22.496319724817443,12.526053433223048,9.727586759754551,0.0,7.401361337433865,0.0,6.423355536445656,5.755804632045358
2024-11-19,35.6487348686798,22.4832117000976,12.57702224358694,9.721918746085159,0.0,7.397048755262277,0.0,6.419612813005288,5.752450873282932
2024-11-22,35.228957634560295,22.21846344307369,13.603581556710381,9.607439503649214,0.0,7.312824794506745,0.0,6.344019462478586,5.684713605021089
2024-12-02,35.22388704175483,22.215265483541316,13.614577486074527,9.606056680628122,0.0,7.313211566417663,0.0,6.343106351742303,5.6838953898412425
2024-12-05,35.217297452870916,22.211109512160025,13.630738235717368,9.604259605698662,0.0,7.311843430709454,0.0,6.341919700676356,5.682832062167218
2024-12-06,35.20572579484966,22.20471874550424,13.626816285426557,9.601496187598906,0.0,7.339951086174651,0.0,6.340094950366853,5.6811969500791255
2024-12-10,35.20284851100561,22.20471874550424,13.626816285426557,9.601496187598906,0.0,7.342828370018703,0.0,6.340094950366853,5.6811969500791255
2024-12-13,35.21168324528193,22.21846344307369,13.635251270387377,9.607439503649214,0.0,7.2984294701081085,0.0,6.344019462478586,5.684713605021089
2024-12-19,35.21066950726223,22.217823777512272,13.634858713958744,9.607162907196015,0.0,7.3010983316299365,0.0,6.343836819300695,5.684549943140105
2025-01-02,33.12482526080351,20.796238096681723,12.762445641372851,8.99245800364468,0.0,6.833944709991882,6.23132606418276,5.937932637408167,5.320829585914421
2025-01-06,33.14715627749257,20.742843082067342,12.771049411637808,8.99852024633348,0.0,6.838551796434435,6.235526896798136,5.941935679591197,5.324416609645027
2025-01-21,33.24164817813629,20.71770286603082,12.75557096734011,8.987614087418484,0.0,6.81679689998687,6.227969471199976,5.934734084994496,5.317963444892957
2025-01-23,30.8138394122392,19.165760878028422,11.862353347888241,8.30937794900384,7.371302747264726,6.306157597879676,5.76143863113276,5.490169208584696,4.919600227978436
2025-01-27,30.836889070355284,19.180097430830656,11.871226737064546,8.31559360808869,7.376816698509864,6.2360718482248325,5.76574835667289,5.49427601661872,4.92328023363452
2025-02-03,30.80643098052797,19.199965055801517,11.839843250309661,8.324207281497358,7.38445794372112,6.245027471756039,5.771720783374049,5.499967239813922,4.928379993198361
2025-02-04,30.823741692187145,19.210753876459037,11.790304403882235,8.32888480977489,7.3886074092110965,6.248536669882091,5.774964021590168,5.503057774614383,4.931149342398957
2025-02-05,30.830651479727685,19.208834977822033,11.789126709389036,8.32805286503123,7.387869385665635,6.247912524230326,5.774387179543206,5.502508092382703,4.930656786208145
2025-02-06,30.81526130730088,19.199246231939675,11.83316017883272,8.323895633074693,7.384181478396245,6.244793665353188,5.771504697010823,5.499761327580236,4.928195480511539
2025-02-12,30.6762947433807,19.11266402671015,12.230763258016927,8.286357636462458,7.350881279602453,6.216631726065688,5.745477133317804,5.474959235965525,4.905970960478298
2025-02-14,30.777586394177803,19.098428068215323,12.17199695855252,8.28018559036668,7.345406017721087,6.212001303477492,5.741197647533479,5.4708812438899495,4.90231677606567
2025-02-17,30.860340405688973,19.130488847439185,11.99347167171835,8.2940856454496,7.357736846195695,6.2224294707391,5.750835470583664,5.4800652832828165,4.910546358902619
2025-02-18,30.877618625484065,19.141199707615982,11.962861008724863,8.29872937370721,7.361856327470101,6.20725050156301,5.754055273021353,5.483133485746279,4.9132956966671335
2025-02-19,30.909538147295923,19.160986788640034,11.937863327967419,8.307308127025841,7.3632392274328,6.153884476107148,5.760003487325751,5.4888016365521555,4.91837478165293
2025-02-20,30.918780192296314,19.16671598139952,11.916515867404623,8.30979203717604,7.365440858138644,6.150741122569432,5.761725745716626,5.490442804772836,4.919845390525965
2025-02-26,30.953425219996078,19.141914191419144,11.958330611571997,8.299039140483321,7.355909954803209,6.140293576954303,5.754270054715179,5.483338154739131,4.913479095317638
2025-03-03,30.91419144990074,19.117651627414247,12.032644590870822,8.28852002696565,7.346586266779749,6.169790394885225,5.74697646097592,5.476387969840722,4.907251212366919
2025-03-04,30.80738188336476,19.05159950093961,12.336574749154043,8.259882912754213,7.321203565247812,6.148473562492454,5.727120464881566,5.457466866043151,4.890296495122397
2025-03-05,30.776891506122283,19.032743940345224,12.423336127202491,8.251708023146845,7.313957696078583,6.142388356060582,5.721452275869321,5.4520655559232605,4.885456519251409
2025-03-06,30.776891506122283,19.032743940345224,12.423336127202491,8.325936281226127,7.313957696078583,6.0681600979813,5.721452275869321,5.4520655559232605,4.885456519251409
2025-03-07,30.78831832231356,19.039810400146038,12.427948652102213,8.329027527250338,7.316673215617237,6.033285170185051,5.723576531448886,5.454089793847286,4.887270387089389
2025-03-10,30.8474923044016,19.076404194837362,12.29683775229628,8.345035602798626,7.330735584508985,6.007681648671522,5.734577028832532,5.464572347924746,4.896663535728346
2025-03-12,30.855526925330928,19.08137288645377,12.261591365041566,8.347209173248,7.332644967643712,6.021649411013231,5.736070672210801,5.465995665156603,4.89793893390139
2025-03-17,30.867012218386204,19.08847550894433,12.26615547345859,8.350316238759488,7.335374383885005,5.9866680315029015,5.738205798692859,5.468030262141614,4.899762084229007
2025-03-20,30.870842549706367,19.090844224940515,12.26767759808651,8.351352441343538,7.336284640894947,5.975001783814136,5.7389178607880424,5.468708797771319,4.900370102654626
2025-03-24,30.914791280968284,19.083503118148524,12.262960240892866,8.348141050091948,7.333463579218959,5.955338065600511,5.736711043300555,5.466605885253375,4.898485736524978
2025-03-25,30.912693859450542,19.08373983991962,12.264352809469614,8.348244604807373,7.333554547343415,5.9554119387340565,5.73678220446997,5.466673695896893,4.898546499908517
2025-03-26,30.910979826642475,19.084213301080773,12.264657083934193,8.348451721945697,7.3337364903629965,5.95555969049945,5.736924532105255,5.466809322231009,4.898668031198151
2025-03-27,30.805890806818002,19.019332107369692,12.222960547665776,8.4436958167854,7.308803758248211,5.935312388929239,5.717420531285253,5.448223640493889,5.098360402404537
2025-03-31,30.799037163153876,19.015100717801666,12.230129130140563,8.441817277297629,7.3071777076696325,5.946351818605987,5.716148529016429,5.4470115287043415,5.097226127609872
2025-04-01,30.795230900895053,19.012750759268013,12.228617684224837,8.453132386063453,7.3062746588314536,5.94561694581159,5.715442105620901,5.446338366283865,5.096596193000831
2025-04-16,30.79180606914363,19.01063629314526,12.22725770227647,8.464549293642628,7.3054621056956535,5.944955715578787,5.714806473835584,5.4457326623478925,5.094793684334096
2025-04-17,30.771273065179876,18.997959366384805,12.219104158755737,8.458904849669208,7.300590579743702,6.007674758195722,5.710995650147105,5.442101266057255,5.091396305866589
2025-04-24,30.75987766904601,18.99092393199584,12.214579109304745,8.455772299013391,7.2978869827397315,6.042482540681831,5.7088807211477635,5.440085915584236,5.089510830486454
2025-04-25,30.745455611044108,18.982019858663566,12.208852188987358,8.451807730627932,7.294465299776983,6.070495479516705,5.7062040587184715,5.437535280128072,5.1031644925368065
2025-04-30,30.744317603476834,18.981317261098756,12.208400292409385,8.451494896715946,7.294195303559807,6.073972171756584,5.7059928501586965,5.437334016033164,5.102975604790825
2025-05-02,30.803225138527058,19.017686343225694,12.256515329915354,8.467688351983881,7.0893711968799344,6.088082501243885,5.71692579647262,5.447752199590213,5.112753142161362
