date,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,HENIK SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,LEGO SECURITIES LTD,CMB WING LUNG BANK LTD,UPMAX SECURITIES LTD,THE BANK OF EAST ASIA LTD,HANG SENG SECURITIES LTD
2024-04-18,20.273509093472438,16.66431693218666,13.802340335542084,17.214154800507544,11.532496827858452,0.0,9.741999154095588,7.507401663612012,0.0,3.2637811927252223
2024-04-19,20.259410686592418,16.678415339066685,13.802340335542084,17.214154800507544,11.532496827858452,0.0,9.741999154095588,7.507401663612012,0.0,3.2637811927252223
2024-04-22,20.25093395361951,16.677239726510184,13.787270035948405,17.2340875449355,11.531683935997744,0.0,9.741312469161908,7.513921195460633,0.0,3.2635511383661093
2024-04-23,20.248079498202834,16.67488899851998,13.785326661498342,17.231658326872928,11.530058496018041,0.0,9.739939389668052,7.526957502290507,0.0,3.2630911269293112
2024-04-24,20.246652572233966,16.666666666666664,13.784355179704017,17.23044397463002,11.5292459478506,0.0,9.739252995066948,7.540521494009866,0.0,3.262861169837914
2024-04-25,20.24522584736805,16.665492213374673,13.790430554576844,17.22922979353111,11.52843351419914,0.0,9.738566697202453,7.5399901345923475,0.0,3.26263124515538
2024-04-26,20.238179127616096,16.672538933126628,13.853851032344444,17.137622436755688,11.52843351419914,0.0,9.745613416954408,7.561130293848213,0.0,3.26263124515538
2024-04-29,20.226856418204875,16.683105537551075,13.843877694800618,17.14809074256728,11.525996900098633,0.0,9.743553614203185,7.566577427081865,0.0,3.2619416654924613
2024-05-02,20.226856418204875,16.73242215020431,13.794561082147386,17.14809074256728,11.525996900098633,0.0,9.743553614203185,7.566577427081865,0.0,3.2619416654924613
2024-05-06,20.225431489961252,16.73124339556182,13.800634026065516,17.14688270517788,11.525184924269109,0.0,9.742867206762945,7.566044381824587,0.0,3.2617118703768933
2024-05-07,20.2197337840693,16.726530037326572,13.839002746672302,17.14205225720121,11.521938164659483,0.0,9.740122543841116,7.54982745263751,0.0,3.2607930135925063
2024-05-08,20.195623108859333,16.881289142213777,13.848427274646399,17.127577228907185,11.512208852297515,0.0,9.633382590950673,7.543452255295194,0.0,3.25803954682992
2024-05-09,20.275784437878148,16.877726185450964,13.831433797664275,17.12396229069931,11.509779091037005,0.0,9.63134937385676,7.541860137892218,0.0,3.208104685521317
2024-05-10,20.260196905766527,16.870604781997187,13.853727144866385,17.116736990154713,11.50492264416315,0.0,9.627285513361462,7.559774964838256,0.0,3.2067510548523206
2024-05-13,20.285473210518916,16.819012797074954,13.915061172830825,17.114329911404866,11.475179299676558,0.0,9.625931655182113,7.558711854872732,0.0,3.2063000984390384
2024-05-14,20.327546214943418,16.813101848597736,13.89611302453082,17.108315175370777,11.471146411752303,0.0,9.622548675054473,7.556055387643214,0.0,3.205173262107261
2024-05-16,20.375184430548725,16.806014192369844,13.876203189770253,17.101103070329515,11.466310686432937,0.0,9.61849223635214,7.552870090634441,0.0,3.2038221035621444
2024-05-17,20.456460674157302,16.797752808988765,13.827247191011235,17.09269662921348,11.46067415730337,0.0,9.61376404494382,7.549157303370786,0.0,3.2022471910112356
2024-05-20,20.456300456300454,16.79185679185679,13.822393822393822,17.114777114777116,11.456651456651457,0.0,9.61038961038961,7.546507546507547,0.0,3.2011232011232007
2024-05-22,18.253471787814338,14.963092706117854,12.323282872513449,15.250844488927811,10.208932816214187,7.925684974352558,8.563743275365946,6.724634054797948,2.9338170899537093,2.8524959339421994
2024-05-24,18.253471787814338,14.9693481796572,12.317027398974103,15.250844488927811,10.208932816214187,7.925684974352558,8.563743275365946,6.724634054797948,2.9338170899537093,2.8524959339421994
2024-05-30,18.254613700344073,14.970284641851736,12.311542070691273,15.251798561151078,10.209571473256178,7.926180794494838,8.564279011573351,6.725054738817642,2.934000625586487,2.8526743822333436
2024-06-11,18.253471787814338,14.975603653196549,12.310771925434755,15.250844488927811,10.208932816214187,7.925684974352558,8.563743275365946,6.724634054797948,2.9338170899537093,2.8524959339421994
2024-06-12,18.257583341675844,14.978976874562019,12.291020122134348,15.254279707678448,10.21123235559115,7.927470217238963,8.56567223946341,6.726148763640004,2.9344779257182902,2.8531384522975274
2024-06-13,18.257583341675844,14.978976874562019,12.283511863049354,15.254279707678448,10.21123235559115,7.927470217238963,8.5769346280909,6.722394634097507,2.9344779257182902,2.8531384522975274
2024-06-14,18.59119753306659,15.252682280384311,12.506689772929994,15.533015622212595,10.397818496903591,8.072326002191698,8.738754810265299,5.014144091337699,2.9880985753969265,2.905272815311297
2024-06-17,18.590960639151874,15.252487926706507,12.506530409408887,15.534091922679952,10.397686005173359,8.07222314249672,8.738643458759668,5.014080199798672,2.9880605002612164,2.9052357955631445
2024-06-18,18.60474006116208,15.252293577981652,12.493628950050969,15.533893985728847,10.397553516819572,8.072120285423038,8.738532110091743,5.01401630988787,2.988022426095821,2.90519877675841
2024-06-20,18.630311524495127,15.251321908644963,12.49283302541887,15.532904376632478,10.396891125692807,8.07160603937058,8.737975409313883,4.999681467796394,2.987832069822259,2.8986430528126395
2024-06-21,18.802803317687903,15.392528772584068,11.682633575515977,15.678004243554296,10.49315244647335,8.146338327010866,8.818877386999292,5.044685912685655,3.015495402816177,2.9254806146724106
2024-06-24,18.802561530746082,15.392330838669857,11.682483347478332,15.679088547694365,10.493017514080703,8.14623357251241,8.818763984260473,5.044621042615025,3.0154566262891236,2.9254429956536274
2024-06-25,18.802561530746082,15.392330838669857,11.68376925648741,15.679088547694365,10.493017514080703,8.14623357251241,8.818763984260473,5.043335133605946,3.0154566262891236,2.9254429956536274
2024-06-27,18.793715284920797,15.390351779469244,11.682267023246245,15.709216210656244,10.491668380991566,8.145186175684016,8.817630117259823,5.042686689981486,3.015068915860934,2.912209421929644
2024-06-28,18.68605069669392,15.410818036917066,11.715255283047972,15.734742146125766,10.488971155329322,8.143092189829812,8.815363257751041,5.0799526967967505,3.0142937940254,2.9114607434829556
2024-07-02,18.663600390564778,15.40289840176782,11.78631995477671,15.726656046045532,10.483580862325915,8.138907446425819,8.810833033557737,5.077342103910787,3.0127447453620433,2.8971170152628605
2024-07-03,18.790773532152844,15.518535777156467,11.887749818784302,15.844724034379206,10.56228642435539,8.20001035518277,8.126229677953816,5.115460287874081,3.0353629491560525,2.918867143005074
2024-07-04,18.74110308771385,15.56409659135026,11.884980717964645,15.841033206511893,10.559826073452907,8.198100266583845,8.145042316950073,5.112974609829956,3.03465589978518,2.9181872298573905
2024-07-10,18.74110308771385,15.56409659135026,11.994978906229779,15.841033206511893,10.449827885187773,8.198100266583845,8.145042316950073,5.112974609829956,3.03465589978518,2.9181872298573905
2024-07-15,18.75202320371881,15.514897253622346,12.112030454880939,15.85026350205234,10.345854536508305,8.202877157544446,8.149788291962864,5.115953851532455,3.0364241411904853,2.9198876069870128
2024-07-16,18.764808700718586,15.513691979025054,12.169353272480093,15.913769664012431,10.345050818929243,8.202239917136014,8.019680196801968,5.1155564187220826,3.0361882566194085,2.919660775555124
2024-07-17,18.7690156527143,15.512888566656741,12.278771087145095,15.912945532697211,10.234467043850906,8.201815145198669,8.019264879141366,5.115291497818459,3.0360310205984025,2.9195095741788477
2024-07-19,18.7690156527143,15.512888566656741,12.388819119874675,15.912945532697211,10.124419011121324,8.201815145198669,8.019264879141366,5.115291497818459,3.0360310205984025,2.9195095741788477
2024-07-24,18.7690156527143,15.512888566656741,12.50534056629423,15.912945532697211,10.00789756470177,8.201815145198669,8.019264879141366,5.115291497818459,3.0360310205984025,2.9195095741788477
2024-07-26,18.7690156527143,15.512888566656741,12.621862012713784,15.912945532697211,9.891376118282215,8.201815145198669,8.019264879141366,5.115291497818459,3.0360310205984025,2.9195095741788477
2024-07-29,18.7690156527143,15.512888566656741,12.658113129377647,15.876694416033352,9.891376118282215,8.201815145198669,8.019264879141366,5.115291497818459,3.0360310205984025,2.9195095741788477
2024-07-30,18.7690156527143,15.512888566656741,12.7746345757972,15.876694416033352,9.77485467186266,8.201815145198669,8.019264879141366,5.115291497818459,3.0360310205984025,2.9195095741788477
2024-08-01,18.7690156527143,15.512888566656741,12.852315540076903,15.876694416033352,9.697173707582957,8.201815145198669,8.019264879141366,5.115291497818459,3.0360310205984025,2.9195095741788477
2024-08-05,18.45228037796176,15.573376311103601,12.90242919715619,15.938600709653103,9.734984858134366,8.233795604309908,8.05053353955731,5.1352370059397705,3.0478690910981427,2.9308933050858474
2024-08-13,18.45228037796176,15.573376311103601,12.90242919715619,15.938600709653103,9.734984858134366,8.233795604309908,8.051833270513004,5.1352370059397705,3.0478690910981427,2.929593574130155
2024-08-23,18.45228037796176,15.573376311103601,12.886832425687883,15.954197481121406,9.734984858134366,8.233795604309908,8.051833270513004,5.1352370059397705,3.0478690910981427,2.929593574130155
2024-08-27,18.45228037796176,15.573376311103601,12.85433915179558,15.986690755013713,9.734984858134366,8.233795604309908,8.051833270513004,5.1352370059397705,3.0478690910981427,2.929593574130155
2024-09-04,18.45228037796176,15.573376311103601,12.855638882751272,15.986690755013713,9.734984858134366,8.233795604309908,8.051833270513004,5.133937274984078,3.0478690910981427,2.929593574130155
2024-09-05,18.45228037796176,15.573376311103601,12.856938613706962,15.986690755013713,9.734984858134366,8.233795604309908,8.051833270513004,5.132637544028386,3.0478690910981427,2.929593574130155
2024-09-09,18.452040551078763,15.573173901741615,12.856771510267743,15.986482973745774,9.734858331167143,8.233688588510528,8.053028333766571,5.132570834416429,3.047829477514947,2.929555497790486
2024-09-10,18.452040551078763,15.573173901741615,12.855471796204835,15.986482973745774,9.734858331167143,8.233688588510528,8.054328047829477,5.132570834416429,3.047829477514947,2.929555497790486
2024-09-12,18.450841510169603,15.572161933848852,12.861134576645656,15.985444148417702,9.734225745662487,8.233153551237898,8.053804665670283,5.132237312365976,3.0476314250438628,2.9293651309376827
2024-09-13,18.450841510169603,15.572161933848852,12.859834947040094,15.985444148417702,9.734225745662487,8.233153551237898,8.055104295275846,5.132237312365976,3.0476314250438628,2.9293651309376827
2024-09-17,18.450841510169603,15.572161933848852,12.85853531743453,15.985444148417702,9.734225745662487,8.233153551237898,8.056403924881408,5.132237312365976,3.0476314250438628,2.9293651309376827
2024-09-19,18.462638076673166,15.571150097465885,12.857699805068226,15.984405458089668,9.733593242365172,8.232618583495777,8.055880441845355,5.13190383365822,3.047433398310591,2.92267706302794
2024-09-23,18.47303443794672,15.571150097465885,12.847303443794672,15.984405458089668,9.733593242365172,8.232618583495777,8.055880441845355,5.13190383365822,3.047433398310591,2.92267706302794
2024-09-24,18.47303443794672,15.571150097465885,12.846003898635477,15.984405458089668,9.733593242365172,8.232618583495777,8.057179987004549,5.13190383365822,3.047433398310591,2.92267706302794
2024-09-25,18.473274506491315,15.571352454222929,12.844871278379186,15.984613185356537,9.733719736448815,8.23272557148241,8.057284695057767,5.131970525932761,3.0474730015984615,2.922715045029825
2024-09-26,18.478797805683385,15.564308556274861,12.837012193536646,15.989392403088681,9.736630008059693,8.23518706289161,8.059693731638198,5.1335049268127815,3.0483841614018665,2.9170891506122767
2024-09-27,18.478797805683385,15.564308556274861,12.838312144138522,15.989392403088681,9.736630008059693,8.23518706289161,8.05839378103632,5.1335049268127815,3.0483841614018665,2.9170891506122767
2024-10-03,18.48939378184465,15.562285536029947,12.836643443901425,15.987314131225954,9.735364458770926,8.23411666839971,8.057346365810544,5.13283768326921,3.0479879380264117,2.916709992721223
2024-10-04,18.48723113912535,15.572161933848852,12.835141984534406,15.985444148417702,9.734225745662487,8.233153551237898,8.056403924881408,5.132237312365976,3.0476314250438628,2.916368834882059
2024-10-07,18.490311009448554,15.572566705223348,12.83677527520372,15.985859662347451,9.73447876999857,8.233367557802529,8.056613337145679,5.1323707159845595,3.0477106429434775,2.9099463239021093
2024-10-08,18.49007070076939,15.572364316905801,12.837908088999791,15.985651902682472,9.734352256186316,8.233260553129549,8.056508629652734,5.13230401330838,3.0476710334788937,2.909908504886671
2024-10-09,18.489830398336473,15.572161933848852,12.839040873351095,15.985444148417702,9.734225745662487,8.233153551237898,8.056403924881408,5.132237312365976,3.0476314250438628,2.9098706868542465
2024-10-14,18.489830398336473,15.572161933848852,12.840340502956657,15.985444148417702,9.734225745662487,8.233153551237898,8.055104295275846,5.132237312365976,3.0476314250438628,2.9098706868542465
2024-10-15,18.48853076873091,15.572161933848852,12.84164013256222,15.985444148417702,9.734225745662487,8.233153551237898,8.055104295275846,5.132237312365976,3.0476314250438628,2.9098706868542465
2024-10-16,18.48829048943415,15.571959556052297,12.844072466405013,15.985236399552932,9.73409923842695,8.233046552127465,8.053699997400775,5.132170613157279,3.047591817638344,2.909832869804798
2024-10-17,18.48829048943415,15.571959556052297,12.845372079120423,15.983936786837521,9.73409923842695,8.233046552127465,8.053699997400775,5.132170613157279,3.047591817638344,2.909832869804798
2024-10-21,18.48829048943415,15.571959556052297,12.846671691835834,15.982637174122111,9.73409923842695,8.233046552127465,8.053699997400775,5.132170613157279,3.047591817638344,2.909832869804798
2024-10-23,18.488050216382703,15.571757183515928,12.847804332852483,15.98242946443656,9.733972734479575,8.232939555798147,8.053595331851794,5.132103915682222,3.0475522112622975,2.9097950537382875
2024-10-24,18.47724438902743,15.621103491271821,12.838996259351621,15.973088113050707,9.728283458021613,8.228127597672486,8.050187032418952,5.129104322527016,3.0457709891936826,2.9080943474646714
2024-10-25,18.467854034321938,15.638437455343803,12.822011769749405,15.974901593982619,9.730179144419763,8.229730958598022,8.051755719240813,5.130103797238136,3.046364498486561,2.908661028618938
2024-10-28,18.45476277087772,15.639453307696305,12.83063971314244,15.975939302603544,9.73081120407421,8.230265551109495,8.052278750714544,5.130437042041262,3.0465623863222993,2.908849971418178
2024-10-29,18.45058713498909,15.653902109529252,12.826041774914268,15.976046970799127,9.729294398836123,8.228982645744571,8.05102358931726,5.1296373272368285,3.046087498701029,2.9083965499324536
2024-10-30,18.45058713498909,15.653902109529252,12.827340746129066,15.974747999584329,9.729294398836123,8.228982645744571,8.05102358931726,5.1296373272368285,3.046087498701029,2.9083965499324536
2024-10-31,18.137465920505093,15.720267678941807,12.92216178139553,15.969423029259447,9.770542271618467,8.263869865247395,8.085156341721127,5.15138470368776,3.059001552329146,2.920726855294225
2024-11-01,18.133444624132714,15.749387031144035,12.908863268819449,15.96588241431478,9.768376023788408,8.262037664979916,8.083363764411288,5.150242579164275,3.0583233345505763,2.920079294694559
2024-11-04,18.1317893144504,15.747949349921104,12.916813374541947,15.964424970332407,9.76748431855822,8.261283465696438,8.082625875356989,5.1497724397845674,3.058044155810284,2.919812735547644
2024-11-05,18.12966150315548,15.746101288269962,12.927032806550878,15.96255150472018,9.766338079591092,8.26031398320555,8.081677358785793,5.14916810097533,3.057685286600949,2.919470088144787
2024-11-06,18.132735168690253,15.748770849906753,12.91227063472398,15.965257762881624,9.7679938444685,8.261714419854197,8.08304750974843,5.150041080347944,3.0582036802775208,2.9199650491007967
2024-11-07,18.66183477618952,16.2083081672371,13.289041003959465,13.51318703442722,10.05301657606872,8.502785047983357,8.318904771491846,5.300315415072814,3.147439769143011,3.0051674384269513
2024-11-08,18.661584301935413,16.204064102219956,13.294231337073526,13.51300566397337,10.052881647115669,8.502670925831476,8.318793117332831,5.300244275628809,3.1473975250315407,3.0051271038574074
2024-11-11,18.68384288861426,16.202783300198806,13.230078985546182,13.52425984632744,10.061254097039384,8.509752297028639,8.325721347590134,5.304658535274838,3.1500188060824246,3.007629896297888
2024-11-13,18.685348880947902,16.204089309223786,13.223084983476182,13.525349955667803,10.062065074290013,8.510438217039685,8.326392433971897,5.305086111932078,3.15027271017491,3.0078723232757465
2024-11-18,18.662033247910266,16.308650091908063,13.206585179321356,13.508472984395755,10.0495096000322,8.499818867316955,8.316002737116099,5.298466409950222,3.1463417906642874,3.004119091384793
2024-11-19,18.667310737192388,16.309744250328745,13.19673670933634,13.509379277030833,10.05018382846255,8.500389125942624,8.316560663392641,5.298821887663366,3.146552880873789,3.004320639776722
2024-11-20,18.673574851344277,16.315217245406103,13.167608488476665,13.513912564932015,10.05355632810298,8.503241567227285,8.319351418101771,5.300599991946417,3.1476087569294373,3.005328787533053
2024-11-21,18.672071080569612,16.319272014710027,13.169232421114794,13.512824298388072,10.05274672178453,8.50255680674299,8.318681466170965,5.300173138094407,3.1473552820540354,3.0050867703705695
2024-11-25,18.672071080569612,16.319272014710027,13.170574576885393,13.512824298388072,10.05274672178453,8.50255680674299,8.317339310400365,5.300173138094407,3.1473552820540354,3.0050867703705695
2024-11-26,18.672321692212705,16.319491047700858,13.169409175099991,13.51300566397337,10.052881647115669,8.502670925831476,8.31745094354817,5.300244275628809,3.1473975250315407,3.0051271038574074
2024-11-27,18.672321692212705,16.334254959332135,13.154645263468714,13.51300566397337,10.052881647115669,8.502670925831476,8.31745094354817,5.300244275628809,3.1473975250315407,3.0051271038574074
2024-11-29,18.672321692212705,16.334254959332135,13.155987437253374,13.51300566397337,10.052881647115669,8.502670925831476,8.316108769763508,5.300244275628809,3.1473975250315407,3.0051271038574074
2024-12-02,18.672071080569612,16.334035728186613,13.157153019179407,13.512824298388072,10.05274672178453,8.50255680674299,8.315997154629766,5.300173138094407,3.1473552820540354,3.0050867703705695
2024-12-03,18.669386769028414,16.334035728186613,13.159837330720602,13.512824298388072,10.05274672178453,8.50255680674299,8.315997154629766,5.300173138094407,3.1473552820540354,3.0050867703705695
2024-12-04,18.668885637976622,16.33359728354964,13.159484089170437,13.515145821310176,10.052476881987412,8.502328577755708,8.315773933350332,5.30003086875411,3.1472707995007316,3.005006106644835
2024-12-05,18.669136200139583,16.33381650292586,13.159660707575025,13.513985075428142,10.052611800075159,8.502442690717775,8.315885542492081,5.300102002469533,3.147313040210447,3.0050464379663926
2024-12-06,18.668885637976622,16.33359728354964,13.160826208914358,13.513803701566255,10.052476881987412,8.502328577755708,8.315773933350332,5.30003086875411,3.1472707995007316,3.005006106644835
2024-12-09,18.668635082539257,16.333378070057712,13.161991678969265,13.513622332572808,10.052341967521137,8.502214467856664,8.315662327204402,5.299959736948061,3.1472285599248426,3.0049657764058515
2024-12-11,18.668885637976622,16.33359728354964,13.162168328658282,13.512461581822329,10.052476881987412,8.502328577755708,8.315773933350332,5.30003086875411,3.1472707995007316,3.005006106644835
2024-12-12,18.670138516052827,16.33469343927843,13.15634059916246,13.513368409749813,10.053151508643833,8.502899173198754,8.31633200901965,5.300386556426501,3.147482014388489,3.005207774079244
2024-12-17,18.670138516052827,16.33469343927843,13.1576828089767,13.512026199935573,10.053151508643833,8.502899173198754,8.31633200901965,5.300386556426501,3.147482014388489,3.005207774079244
2024-12-18,18.67684956512402,16.33469343927843,13.137549661763126,13.512026199935573,10.053151508643833,8.502899173198754,8.31633200901965,5.300386556426501,3.147482014388489,3.0186298722216254
2025-01-02,18.67684956512402,16.33469343927843,13.140234081391602,13.509341780307096,10.053151508643833,8.502899173198754,8.31633200901965,5.300386556426501,3.147482014388489,3.0186298722216254
2025-01-03,18.668133991840243,16.33293966072579,13.15761219669315,13.50654928065278,10.052072149452437,8.501986257247154,8.315439123899507,5.299817479063775,3.1471440841743608,3.018305776250805
2025-01-06,18.668133991840243,16.33293966072579,13.158954262400687,13.505207214945244,10.052072149452437,8.501986257247154,8.315439123899507,5.299817479063775,3.1471440841743608,3.018305776250805
2025-01-07,18.644909351977347,16.331405413384505,13.188582777546664,13.503938592842093,10.051127900267046,8.501187616581007,8.31465800668286,5.299319636602746,3.146848454756505,3.018022249359224
2025-01-08,18.64616045306922,16.3325012749282,13.180073543226776,13.504844727165366,10.051802345867891,8.501758058888264,8.315215932576429,5.299675228816062,3.1470596129586386,3.0209088225031535
2025-01-09,18.59128449607198,16.343248506009534,13.190089303699725,13.51373128315316,10.058416705834956,8.507352447458539,8.320687571342242,5.303162559591755,3.149130463976365,3.022896662861747
2025-01-14,18.59128449607198,16.343248506009534,13.191432216477539,13.512388370375344,10.058416705834956,8.507352447458539,8.320687571342242,5.303162559591755,3.149130463976365,3.022896662861747
2025-01-15,18.59128449607198,16.343248506009534,13.192775129255354,13.512388370375344,10.058416705834956,8.507352447458539,8.319344658564425,5.303162559591755,3.149130463976365,3.022896662861747
2025-01-16,18.593781478745548,16.345443556510645,13.181116110402256,13.514203209992612,10.059767644886172,8.508495064132697,8.320462024041367,5.303874823719025,3.1495534215297836,3.02330266603989
2025-01-17,18.593781478745548,16.345443556510645,13.182459203545765,13.514203209992612,10.059767644886172,8.508495064132697,8.319118930897858,5.303874823719025,3.1495534215297836,3.02330266603989
2025-01-21,18.587066013028004,16.345443556510645,13.189174669263313,13.514203209992612,10.059767644886172,8.508495064132697,8.319118930897858,5.303874823719025,3.1495534215297836,3.02330266603989
2025-01-22,18.5880646331144,16.346321741816766,13.506870290526654,13.192569609541845,10.06030812212059,8.508952196746854,8.319565888973957,5.304159782944487,3.1497226363648574,3.0234650978495923
2025-01-23,18.585972546807426,16.345663093990918,13.511698498401698,13.192038036908697,10.059902758750368,8.508609342681387,8.319230665914525,5.3039460606549005,3.149595723533994,3.0233432723560854
2025-01-27,18.585972546807426,16.345663093990918,13.513041609584441,13.192038036908697,10.059902758750368,8.508609342681387,8.31788755473178,5.3039460606549005,3.149595723533994,3.0233432723560854
2025-02-03,18.586471820770427,16.003599634663946,13.853220867135875,13.19239241390426,10.060172997367431,8.50883790898834,8.318110997689788,5.304088540267555,3.1496803309514854,3.023424488260893
2025-02-04,18.56409705242228,16.00746970470484,13.859257866028965,13.195582663836419,10.06260579842545,8.510895558481339,8.320122524652712,5.305371201332725,3.1504420023107724,3.0241556278044976
2025-02-05,18.56409705242228,16.00746970470484,13.86060133809818,13.195582663836419,10.06260579842545,8.510895558481339,8.318779052583498,5.305371201332725,3.1504420023107724,3.0241556278044976
2025-02-06,18.56409705242228,16.00746970470484,13.859257866028965,13.196926135905635,10.06260579842545,8.510895558481339,8.318779052583498,5.305371201332725,3.1504420023107724,3.0241556278044976
2025-02-07,18.56409705242228,16.00746970470484,13.86060133809818,13.196926135905635,10.06260579842545,8.510895558481339,8.31743558051428,5.305371201332725,3.1504420023107724,3.0241556278044976
2025-02-10,18.564346459231793,16.007684763478565,13.859444063788912,13.197103435304234,10.06274098854003,8.511009901522176,8.317547324439428,5.305442478470571,3.1504843281877664,3.0241962570365293
2025-02-12,18.56409705242228,16.00746970470484,13.861944810167396,13.195582663836419,10.06260579842545,8.510895558481339,8.31743558051428,5.305371201332725,3.1504420023107724,3.0241556278044976
2025-02-14,18.56409705242228,16.00746970470484,13.863288282236613,13.195582663836419,10.06260579842545,8.510895558481339,8.316092108445066,5.305371201332725,3.1504420023107724,3.0241556278044976
2025-02-17,18.54852796925599,16.010265919565715,13.867053654210505,13.197887692989882,10.064363553298127,8.51238225769608,8.317544779027426,5.306297953534621,3.1509923274344604,3.0246838929871944
2025-02-20,18.54852796925599,16.008922212816277,13.867053654210505,13.19923139973932,10.064363553298127,8.51238225769608,8.317544779027426,5.306297953534621,3.1509923274344604,3.0246838929871944
2025-02-24,18.54105384749701,16.042766383258787,13.861465930612079,13.1939127748452,10.06030812212059,8.508952196746854,8.31419322776054,5.304159782944487,3.1497226363648574,3.0234650978495923
2025-02-25,18.446549754753747,16.077403749244105,13.896391856480546,13.200295639320029,10.06517503191561,8.513068601760397,8.318215413559095,5.3067257945306725,3.151246388496943,3.024927769938856
2025-03-04,18.44117449438957,16.082779009608277,13.896391856480546,13.200295639320029,10.06517503191561,8.513068601760397,8.318215413559095,5.3067257945306725,3.151246388496943,3.024927769938856
