date,GAOYU SECURITIES LIMITED,SUNHIGH FINANCIAL HOLDINGS LTD,WEALTH LINK SECURITIES LTD,ORIENT SECURITIES (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,CHEER UNION SECURITIES LTD,QUAM SECURITIES LTD,VALUABLE CAPITAL LTD
2024-06-27,0.0,3.419141002474139,1.1265477135223683,4.431202159744234,26.900333832923568,16.718471809519457,18.127228884203674,0.0,25.96268879410925,3.3143858035033094
2024-06-28,0.0,3.423099180726944,1.1278518646694502,4.436331953458442,26.815709797617487,16.73782599569917,18.14821392199567,0.0,25.99274457422912,3.3182227116037173
2024-07-02,0.0,3.4352462078354926,1.131854099618324,4.452074484321873,26.775711252436086,16.893842643388542,17.89629269198343,0.0,26.084981040746484,3.3299975796697643
2024-07-03,0.0,3.4213736998416566,1.1272833486168392,4.434095732542151,27.013558436275904,16.8399406331232,17.866982830313237,0.0,25.980215223508818,3.316550095778201
2024-07-04,0.0,3.405631003321772,1.1220964029026028,4.413693218937524,27.441186971250293,16.39754596091258,18.049901334699033,0.0,25.860102821975385,3.309842286000818
2024-07-05,0.0,3.413650023126793,1.1247385309749756,4.424085857864474,27.211471522609827,16.59503695321157,17.968955361983845,0.0,25.920993939212405,3.3410678110161114
2024-07-08,0.0,3.415387249599183,1.1253109169950097,4.42633730104592,27.158990297682777,16.618920981475082,17.978099868516313,0.0,25.934185284709688,3.3427680999760296
2024-07-09,0.0,3.3859776374317225,1.1156209593948818,4.414865869800478,27.684746480118438,16.844289221270085,17.525112784396736,0.0,25.710868197842924,3.318518849744735
2024-07-10,0.0,3.3898785997385392,1.1169062588791971,4.551052484731851,27.470332280363998,16.863695414805115,17.545303350228853,0.0,25.740489518021338,3.322342093231108
2024-07-11,0.0,3.382085643006668,1.114338614672212,4.565504192125023,27.55496677997621,16.88155053751897,17.504968634446865,0.0,25.68188120278092,3.3147043954731346
2024-07-12,0.0,3.389609279304246,1.1168175224628756,4.760094196350915,27.35975948789865,16.777232334396572,17.535964563834003,0.0,25.738444477288475,3.322078138464265
2024-07-15,0.0,3.345075347717201,1.1021443636878372,4.69755433059633,28.3589362621752,16.512004277933027,17.30557062109647,0.0,25.400283340986718,3.2784314558072154
2024-07-16,0.0,3.3491830256625152,1.103497772393074,4.703322822577796,28.29339144972386,16.508730393697597,17.326821475974782,0.0,25.43259576343122,3.282457296539153
2024-07-17,0.0,3.3498592260638187,1.103720568708119,4.70427242394497,28.29629972028942,16.50925933996997,17.330319763033327,0.0,25.43773060716166,3.268538350828718
2024-07-18,0.0,3.35475101468897,1.105332328295311,4.711142057795257,28.22023532089989,16.533367758144852,17.35562717309624,0.0,25.474877243135374,3.2446671039441113
2024-07-19,0.0,3.3464622026443633,1.1026013083549484,4.699501917927494,28.398707008915625,16.492517639250313,17.312745441807042,0.0,25.41081419737738,3.236650283722834
2024-07-22,0.0,3.362683386212205,1.1079459072602744,4.722281641310561,28.051636685998055,16.572461215457672,17.396664878175685,0.0,25.53398710558422,3.252339180001324
2024-07-23,0.0,3.3882056586548637,1.116355053780809,4.758123064590155,27.384166920913266,16.789004332698475,17.540048078229876,0.0,25.727786313124284,3.296310578008273
2024-07-24,0.0,3.368448354732565,1.1098453644924975,4.786772080189187,29.844576631996343,16.237127913855687,15.69573993117642,0.0,25.577762452518915,3.379727271038383
2024-07-25,0.0,3.3613019722096045,1.1074907552835263,4.7766166315277285,30.12059728794113,16.047923713628208,15.66244039687556,0.0,25.523497563965613,3.4001316785686306
2024-07-26,0.0,3.3619073838108546,1.1076902279155805,4.777476958611508,30.158667718036174,17.384207509858037,14.258134580059698,0.0,25.52809465808494,3.4238209636232093
2024-07-29,0.0,3.352171639056235,1.1044824687196835,4.763641867120262,30.530971065518358,17.262028339878064,14.118630826006648,0.0,25.454167870315676,3.4139059233850793
2024-07-30,0.0,3.3522280792566113,1.1045010647877131,4.76372207211286,30.52980142197525,17.262318979034795,14.118868540073425,0.0,25.45459643975952,3.413963402999827
2024-07-31,0.0,3.363365049603912,1.1081705035359952,4.779548391267036,31.27034189527797,17.052198861067346,13.461906619936501,0.0,25.539163205221065,3.425305474090172
2024-08-01,0.0,3.365051459759309,1.1087261464601241,4.781944883716226,31.40489359017006,17.060748929497933,13.299643363559015,0.0,25.551968685314492,3.427022941522832
2024-08-02,0.0,3.3609047893302604,1.1073598904071575,4.776052210252009,31.61827603587346,17.107247331325613,13.086878217017109,0.0,25.52048162063853,3.4227999051558635
2024-08-05,0.0,3.3646533903337987,1.1085949894821558,4.781379202603932,31.52679677515069,17.126327980297752,13.101474728341453,0.0,25.54894601014389,3.441826923646327
2024-08-06,0.0,3.3463684600060946,1.1025704217800092,4.7553951931243486,31.89890872994461,17.033256368586187,13.030275848455005,0.0,25.41010237796357,3.4231226001401707
2024-08-07,0.0,3.3383448514451284,1.0999267817920664,4.743993152363343,31.95600302374232,16.99241562338628,12.965498721550993,0.0,25.349176416757707,3.554641428962166
2024-08-08,0.0,3.337281672416049,1.0995764827247254,4.742482309637941,31.977673328596705,16.987003965589338,12.96136953569521,0.0,25.34110334043695,3.553509364903076
2024-08-09,0.0,3.332626593873967,1.0980427150081982,4.735867157006903,32.072555722218965,16.963309280688133,12.943290092865944,0.0,25.305755761787,3.548552676550884
2024-08-12,0.0,3.326279440710754,1.0959514380242363,4.726847462372825,32.111711404867584,16.931001814151863,12.918638952889347,0.0,25.25755969084819,3.632009796135198
2024-08-13,0.0,3.3258164156493546,1.0957988792897924,4.7261894753108535,30.89618317478746,18.15362340522617,12.916840651303154,0.0,25.25404378566491,3.6315042127683066
2024-08-14,0.0,3.3364241619330035,1.0992939478794828,4.741263734553379,30.751742879793014,18.136115802719026,12.958039127494025,0.0,25.334033390307958,3.643086955320115
2024-08-15,0.0,3.335511211439593,1.0989931465114882,4.739966375807678,30.77069137897577,18.13115319153201,12.954493400799544,0.0,25.32710120268396,3.6420900922499624
2024-08-20,0.0,3.330935367514129,1.097485485228161,4.73346382043528,30.812128203352508,18.106279844709317,12.936721690204717,0.0,25.292356045242897,3.690629543312993
2024-08-21,0.0,3.3276322120597666,1.0963971527429468,4.728769833578319,30.71137688831655,18.255458283069554,12.923892860432357,0.0,25.26727462678029,3.6891981430202203
2024-08-22,0.0,3.330935367514129,1.097485485228161,4.73346382043528,30.52716118965759,18.38901619684889,12.936721690204717,0.0,25.292356045242897,3.6928602048683348
2024-08-23,0.0,3.3370952195997847,1.099515049752616,4.742217348729779,30.297003248406313,18.423022746744163,12.957851904935175,0.0,25.33912884475617,3.804165637075997
2024-08-26,0.0,3.3296541528284305,1.0970633471900806,4.731643135645022,30.33034549366409,18.5380292737836,12.42725264172178,0.0,25.282627565273835,4.263384389893159
2024-08-27,0.0,3.3189971281492445,1.0935520422229557,4.716498848774617,30.11268930159269,18.895445729568905,12.387477478290828,0.0,25.201706973058908,4.273632498341846
2024-08-28,0.0,3.3055518615443176,1.0891220598558877,4.687984232235379,30.162261574464484,18.818900226320864,12.337295772544362,0.0,25.09961478795931,4.49926948507539
2024-08-29,0.0,3.258823589154136,1.0737259038097002,4.62171348128657,29.627851498431625,19.78045357856742,12.171075946233126,0.0,24.74479910639489,4.721556896122533
2024-08-30,0.0,3.261403715066173,1.074576010589357,4.625372655336607,29.633290111452737,19.803212780515647,12.112459168142125,0.0,24.764390439161428,4.725295119735922
2024-09-02,0.0,3.262668577679331,1.0749927609028838,4.62716650284976,29.661716042325498,19.75517692622647,12.117156714994241,0.0,24.773994755075908,4.727127719945912
2024-09-03,0.0,3.2596950369741875,1.0740130307659805,4.622949381920031,29.72472968253756,19.74208403859723,12.106113344248854,0.0,24.751416157195266,4.7189993277608915
2024-09-04,0.0,3.3161778131489843,1.092623126783392,4.7030541194014805,28.83736692144916,20.017544124072764,12.126006967518325,0.0,25.18029943705994,4.726927490565955
2024-09-05,0.0,3.309269606980229,1.0903469925560174,4.693256795702248,28.98893595736547,19.975843910877646,12.100746272569094,0.0,25.124520029690185,4.7170804342591115
2024-09-09,0.0,3.3095446490575795,1.0904376141545817,4.693646864585093,28.98026362080106,19.980274576429988,12.101751997332428,0.0,25.12660819445222,4.717472483187047
2024-09-10,0.0,3.3056433312870546,1.089152197551134,4.688113956024216,29.247167914772774,19.90137856907458,11.95964379526423,0.0,25.096988747230093,4.711911488795912
2024-09-11,0.007134507417143672,3.2780317540460886,1.0800546613029804,4.648954794663388,29.814557687980553,19.735145132345114,11.859746560344213,0.0,24.887357104048558,4.689017797851965
2024-09-12,0.007153744985499909,3.286870676799304,1.0829669331895246,4.661490290166903,29.61760481612124,19.859896655899366,11.827891901410387,0.0,24.954463661726916,4.701661319700864
2024-09-13,0.007034175270004113,3.231932991364197,1.0648659177975457,4.583576824015757,30.79291388005108,19.527952730342186,11.631279354154492,0.0,24.537367703395883,4.623076423608857
2024-09-16,0.007050541535824886,3.23945266103708,1.0673435186541058,4.594241334613278,30.63189122641458,19.573388002147706,11.658341604160904,0.0,24.594458274352842,4.633832837083679
2024-09-17,0.0070534871355246165,3.2408060508068104,1.0677894371317265,4.59616073269454,30.729330569813246,19.513743448395605,11.663212266556705,0.0,24.604733432443872,4.577170575021975
2024-09-19,0.007048706562345811,3.2386095612993477,1.067065731899735,4.59304563766395,30.715009949520418,19.50051780882823,11.716576931210046,0.0,24.5880573222506,4.5740683507653275
2024-09-20,0.007050579774598388,3.2394702302827825,1.0673493074161253,4.59426625158638,30.69659728173032,19.505700122571618,11.719690642253584,0.0,24.594591662960593,4.575283921424001
2024-09-23,0.00709177299780155,3.258396931989897,1.0735853276671885,4.621108389567456,30.389883858579136,19.521468978948345,11.78816328534567,0.0,24.73828630033113,4.602015154573375
2024-09-24,0.007336343115124154,3.3707674943566595,1.1106094808126412,4.780474040632054,31.358352144469524,16.825620767494357,12.19469525959368,0.0,25.591422121896162,4.760722347629797
2024-09-25,0.007335101280821531,3.370196919257462,1.110421486204367,4.779664842295323,31.36997122383344,16.82277266828415,12.192631044405575,0.0,25.587090221745758,4.759916492693111
2024-09-26,0.0073312542648161835,3.3684293633651587,1.1098391071660192,4.777158067481376,31.447697140246895,16.772217929992163,12.186236416031761,0.0,25.57367064622187,4.757420075229947
2024-09-27,0.007370617317548874,3.386515172132263,1.1157980677643218,4.8028076382274225,31.3500703043498,16.635483285707807,12.251666893454892,0.0,25.710981085862024,4.739306935183926
2024-09-30,0.0073900166559606175,3.395428422004059,1.1187348291484995,4.815448545587875,31.36436761353624,16.491674862005652,12.283913070665612,0.0,25.77865194726939,4.744390693126716
2024-10-02,0.007427128443616668,3.4124798610555667,1.1243529828490464,4.8396311573751385,31.024829461704584,16.574494098289474,12.340459567855389,0.0,25.908109281625286,4.768216460801901
2024-10-03,0.007435752240735338,3.4507610206427923,1.1256584930590112,4.845250556251466,30.940165073699745,16.593739096613298,12.32504532948962,0.0,25.938191739451245,4.773752938552088
2024-10-04,0.007415520113172245,3.4413717571360123,1.1225956602094598,4.832066990667854,31.18112122664111,16.54573664635955,12.258425171697812,0.0,25.867615853241155,4.743651173933876
2024-10-07,0.007476936526560379,3.4698736972875976,1.1318931603285252,4.872086870499459,30.49037200634964,16.85531552672142,12.325442289552994,0.0,26.064600731589483,4.782938781144316
2024-10-08,0.00758596945771989,3.5204733644941615,1.148399068676365,4.943134405872708,29.96924764689063,16.87119607396904,12.225081549171671,0.0,26.444689529611544,4.87019239185617
2024-10-09,0.007627317531095987,3.5396620511616987,1.1546585308613002,4.970077446608777,30.20300398967379,16.629312367988735,12.098099037784557,0.0,26.50082140342643,4.896737854963624
2024-10-10,0.007628257412612444,3.540098228483913,1.154800814463176,4.970689887864617,30.347555143499257,16.478209589306356,12.099589834466814,0.0,26.50408698560606,4.897341258897189
2024-10-14,0.007614852476877207,3.5338773071538614,1.152771513422642,4.961955025509756,30.31179892103398,16.60740749418635,12.078327544092925,0.0,26.45751205196844,4.888735290155168
2024-10-15,0.007673373982540123,3.5964513596628436,1.161630769049151,5.000088538930568,30.059557187295255,16.36317488799825,12.224275013723535,0.0,26.607719414226434,4.979429455131421
2024-10-16,0.007565562143090968,3.545920779834867,1.1453097152002327,4.929836685701814,30.299639908340303,16.13967191648783,12.282399156148838,0.0,26.23387771432728,5.415778561815735
2024-10-17,0.007574819551774621,3.5502596560740582,1.1467111444532656,5.093192130927843,31.43797752317968,15.040678237689098,12.48971208402223,0.0,26.31841919342739,4.9154752106746695
2024-10-18,0.007573495678009919,3.549639166624187,1.1465107303325783,5.092301978575746,31.55482409828067,14.93318574726371,12.487529219857123,0.0,26.313819444950155,4.914616118437821
2024-10-21,0.007519405851254584,3.5242876808995525,1.1383223627130017,5.05593281121664,31.242697500086763,15.000057841583473,13.077837418877177,0.0,26.073828997142627,4.879515981629513
2024-10-22,0.007521178626546,3.525118567041906,1.138590733618656,5.057124798049122,31.163280448840798,14.997808733534765,13.149913000212617,0.0,26.079976163649278,4.880666376426312
2024-10-23,0.5604378672833595,3.509504548157769,1.1335475054611013,5.034724972172503,31.02524706353309,14.458490590490126,13.402701679153642,0.0,25.964458562589186,4.910887211159222
2024-10-24,6.088732947125732,43.775436500346046,0.1294537389663628,5.341348098479485,6.970408782873118,4.448196234818268,2.6682402137002326,26.56761719061193,2.967305978034871,1.0432603150439603
2024-10-25,6.084534464618649,43.745251171808455,0.12936447421074837,5.337664974790131,6.981378496662413,4.427315074716628,2.7334489905196415,26.54929750456258,2.965259873804298,1.0464849743064604
2024-10-28,6.082871083081801,43.73329215611924,0.1293291087314044,5.336205771391651,7.007070661580624,4.42610474150282,2.7324388600088563,26.542039494678317,2.9664207155160542,1.0442274073892357
2024-10-29,6.100238441278022,43.74473357902257,0.13133493966438034,5.333657827481224,7.0215246134133364,4.455527968133648,2.6661058485072244,26.548983373897183,2.9593088006458474,1.0385846079565613
2024-10-30,6.256406646637558,43.700153053840396,0.131218841312806,5.328942944425622,6.971709414838247,4.449619087400017,2.6460167703064554,26.52551442333795,2.9566928107620254,1.0337260071389223
2024-10-31,6.4528601953184275,43.709626145652344,0.1312472862505087,5.330098124951213,6.825419707702308,4.450583652674907,2.666297159792303,26.46032000729099,2.9573337472461962,1.0162139731208055
2024-11-01,6.452097294182855,43.704458495585136,0.1312317693013279,5.329467964403928,6.844317229905691,4.45005747432611,2.6561296970275525,26.45719168782177,2.956984111083975,1.018064276361653
2024-11-04,6.449302943094745,43.65886393284363,0.13109486209906404,5.347528706674583,6.89622865342763,4.451320137399751,2.6671374358838356,26.429590291353342,2.9538992450950263,1.0150337921283887
2024-11-05,6.448033717732829,43.650271851208615,0.13106906257851722,5.346476310916782,6.914551512335917,4.450444115841724,2.6666125421849025,26.42438893756382,2.9533179165589813,1.0148340330779084
2024-11-06,6.460307918141845,42.26391083763446,0.13107852122355776,5.346862141261853,6.956381568630572,4.4573257702557365,2.6707412711463587,25.347751874447454,2.9535310437860716,3.412109053472092
2024-11-07,6.516952273562632,41.570605425739494,0.13118868590952554,5.351355901057178,6.985865646935303,4.425615519356277,2.6697028902594364,25.23904853691818,2.9560133331565766,4.153651787105398
2024-11-08,6.562237396536232,41.69418139005858,0.1321002923667737,5.38854150559781,7.058211018633487,4.456368321374014,2.688254172916334,24.86698746850213,2.9765541353113876,4.1765642987032505
2024-11-11,6.564941288583754,41.68616104255178,0.13207488138099083,5.387504958674741,7.024528658758625,4.483274577087868,2.7016188011013034,24.882035085394776,2.975981561447551,4.1618791450186094
2024-11-12,6.565071480931668,40.81440365167451,0.13207750061826218,5.387611800745239,7.0286342567033575,4.483363486952842,2.7016723781371703,24.882528532392424,2.9760405794965785,5.02859633234795
2024-11-13,6.565071480931668,40.81440365167451,0.13207750061826218,5.387611800745239,7.022684819738571,4.489312923917629,2.7016723781371703,24.882528532392424,2.9760405794965785,5.02859633234795
2024-11-14,6.5666341919795075,40.82411887254951,0.13210893957060058,5.3888942362079675,6.954929838482804,4.528070270107041,2.7023154683586887,24.88845142330819,2.982699831846743,5.0317769275889415
2024-11-15,6.5677024724771425,40.83076026732645,0.1321304314642527,5.389770918302332,6.9397929767438065,4.5288069106781546,2.7027550894535914,24.892500354083765,2.983185066742963,5.032595512727543
