date,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,INTERACTIVE BROKERS HONG KONG LTD,HANG SENG SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,DBS BANK LTD,PHILLIP SECURITIES (HONG KONG) LTD,BOCI SECURITIES LTD
2024-04-24,55.27724178402475,15.207612286903851,6.397574775218945,6.835056572943811,4.613969966655068,4.502165729874419,2.9437237464563513,1.7725061928639447,0.8726184334099419,1.5775305116489107
2024-04-25,55.26705421745266,15.216207277819557,6.403128857725711,6.820431770578085,4.616991620651378,4.505114164122592,2.945651568849387,1.773666993749052,0.8731899046149177,1.578563624436656
2024-04-26,55.24519567265492,15.202006233201152,6.399232551428274,6.817734237382076,4.60971028652759,4.5033323568384915,2.9444865410097827,1.8275182792742515,0.8728445512951649,1.5779392903882903
2024-04-29,55.22691728847373,15.206361367309809,6.406522671538535,6.819687410303171,4.611030895544053,4.504622490262267,2.9453300897868666,1.8280418343281157,0.873094607440294,1.5783913450131564
2024-04-30,55.20205768801198,15.2112494517984,6.4120335097955365,6.874707466519424,4.560381914235328,4.508497329582351,2.9478636385730757,1.8296143009207602,0.8738456362606615,1.5797490643024774
2024-05-02,55.169385783193405,15.22276059571594,6.3944749458095345,6.908500087566773,4.555654549353015,4.503823749090915,2.9448078359440597,1.827717693453006,0.8947632887352029,1.5781114711381554
2024-05-03,55.12956778381775,15.270445958798328,6.391598026298569,6.905391904508451,4.5536049281457505,4.507250866002949,2.9434829460678666,1.8268953903339238,0.8943607284022791,1.5774014676241417
2024-05-06,55.116406649191,15.2943607954468,6.389973317511793,6.921469069199422,4.553418690393159,4.482527141919972,2.9433625606463565,1.8268206721936626,0.8943241499694348,1.5773369535284087
2024-05-07,54.96848641959353,15.229581876935491,6.398204374813679,6.687167100984097,5.1042931992895255,4.414670607470622,2.930896015230342,1.8190832146404161,0.890536260301577,1.5570809307407145
2024-05-08,55.20547676398012,15.294504975779292,6.463498324145979,6.314772752668585,5.123769000870496,4.372918809519527,2.9420790619360107,1.826024058820868,0.8939341661093204,1.563022086169803
2024-05-09,55.267987331051586,15.311823333216918,6.454446137324068,6.285088446896937,5.129570774979919,4.377870376837914,2.890840551112353,1.8280917123598646,0.8894894003422624,1.5647919358781828
2024-05-10,55.277790967843345,15.314539400181312,6.413291874683097,6.286203318766042,5.1550414886690055,4.378646939422668,2.8913533389331985,1.8284159859228342,0.8896471812102149,1.5650695043682767
2024-05-13,55.3332530191413,15.315989101981945,6.412152445785195,6.264779537542887,5.140471702330165,4.367765590129422,2.8877676397766754,1.8261484838606634,0.8885438891620541,1.563128590289687
2024-05-14,55.377567314755495,15.251680617694538,6.423594246115123,6.2856029540014475,5.146363000324172,4.372771319204393,2.859696937613856,1.828241362787484,0.8895622153264474,1.564920032177048
2024-05-16,55.39500368227939,15.268128943153037,6.430521834714825,6.240480160490563,5.13825483995743,4.3774871775820205,2.8627810059943575,1.8302130477254004,0.890521572475344,1.5666077356276373
2024-05-17,55.38922548289508,15.269171698275056,6.430961014892395,6.243638209372096,5.13860576321545,4.377786143302902,2.8629765230461417,1.83033804431385,0.890582391710918,1.566714728976109
2024-05-20,55.38432910454368,15.269985649002807,6.435187158644645,6.245088363013556,5.128869331602033,4.378802932281437,2.8636414808305437,1.8307631604546415,0.8962542039240632,1.5670786157025922
2024-05-21,55.25765685611198,15.307208773864655,6.489978675241748,6.265718948211769,5.128981450411466,4.378898654386987,2.8637040809969188,1.8308031815533736,0.9099365066526468,1.5671128725684473
2024-05-22,55.23686293978833,15.299286803123982,6.492994880116876,6.246760432773376,5.168271596568082,4.3809337389581335,2.8650349818584235,1.8316540437453663,0.910359397861503,1.5678411852059218
2024-05-23,55.21044931668254,15.271477077291081,6.544540100326644,6.202785733920713,5.220450283989217,4.378838827580591,2.8636649555722054,1.83077816816162,0.9099240746236111,1.5670914618517748
2024-05-24,55.23653737950583,15.22924853854091,6.548118653363392,6.206177415747724,5.223304825015871,4.381233175654506,2.865230806917892,1.8317792372471255,0.9104216209004371,1.5679483471063083
2024-05-27,55.22782595570305,15.23584882443371,6.546458535112766,6.207195643697126,5.22416179616007,4.381951990759755,2.865700896297175,1.832079771487698,0.9105709909035873,1.5682055954450669
2024-05-28,55.20082673888502,15.245036584344824,6.550406282952862,6.210938803920936,5.227312151934338,4.384594464001453,2.867429016083322,1.8331845808929634,0.9111200976676966,1.569151279316589
2024-05-29,54.93001132228487,15.33537830002761,6.590406641526221,6.248866188651343,5.259232975074181,4.411369192649241,2.88493910383551,1.8443790072230837,0.9166838946347564,1.5787333740931917
2024-05-30,55.24431744119731,15.223319457648646,6.5559125965766505,6.203204405969395,5.220802650927106,4.380500732497331,2.863858245575298,1.8309017409689403,0.9099854921532197,1.5671972364861004
2024-05-31,55.07717170600992,15.389643217260385,6.685553268781856,6.270978079202178,5.277843004544387,4.428360291172286,2.895147588988494,1.5456441565258228,0.9199276213102754,1.5097310662044008
2024-06-03,55.04792579588339,15.415379936688739,6.699022684231625,6.2758325154476715,5.281928643507831,4.40414149652341,2.897388756030467,1.546840657441838,0.9206397478608259,1.510899766384208
2024-06-04,54.96511134368679,15.417703003313973,6.776072478815872,6.276778270733761,5.282724619487599,4.4048051917528115,2.8978253866647496,1.5470737632050833,0.9207784864116046,1.5111274559277534
2024-06-05,54.97292659422751,15.422602919325234,6.77822598936315,6.278773100076451,5.262275692905484,4.40620508741048,2.8987463475242827,1.547565440305187,0.9210711199671623,1.5116077088950577
2024-06-06,54.96656585979479,15.41653082614108,6.80820207177994,6.306335602113303,5.2877053693347555,4.413601117741703,2.801580558365011,1.5550439706401027,0.9255221487455839,1.5189124753437286
2024-06-07,54.96557704654672,15.416869331747218,6.808351561609721,6.306474072303489,5.287821473141202,4.413698028566744,2.8016420735486633,1.555078115228648,0.9255424707258977,1.5189458265816909
2024-06-11,54.99552260389784,15.425658538755895,6.812233024828691,6.31006941354454,5.290836077244816,4.360594464714781,2.803239298745217,1.5559646702856633,0.9260701254783306,1.5198117825042272
2024-06-12,54.983247460686755,15.435986157244047,6.805826912129439,6.310373552968464,5.293424023158069,4.362727394644864,2.8046104679859836,1.5567257508315058,0.9265231010310839,1.5205551793197818
2024-06-13,54.69231475252767,15.504643429186727,6.878313836937676,6.366036760154597,5.323685686239175,4.387668413152707,2.8206439798838834,1.5656253043105484,0.93181988621164,1.5292479513953792
2024-06-14,54.67049834805615,15.50588436784813,6.913845377159798,6.366546275976208,5.32411177584384,4.371228695857071,2.8208697345863816,1.565750611608215,0.9318944658901439,1.529370347174065
2024-06-17,54.36399059690301,15.595326822919597,7.0240920584811395,6.403270368310482,5.354822802510195,4.371111596477442,2.8371413324206443,1.5747823169537207,0.9372699044603914,1.5381922005633752
2024-06-18,54.36658994396605,15.575900416882224,7.028026550015869,6.406857111315692,5.35782226561675,4.3735600412629765,2.8387305354752606,1.5756644192444527,0.9377949090409343,1.5390538071797915
2024-06-19,54.388033412189884,15.582043920199082,7.033615881524153,6.395297568688172,5.331762400327033,4.375285076728075,2.8398501979020607,1.5762858985378998,0.9381647975212164,1.5396608463824168
2024-06-20,54.26950585854095,15.59989191695657,7.107954990971456,6.402622875358702,5.337869511725262,4.380296619133068,2.843103021304657,1.5780914091467813,0.939239390966717,1.5414244058958284
2024-06-21,54.210724174229775,15.63551127609522,7.107864528124641,6.4114459279268745,5.345225294538154,4.386332830868033,2.83854764650507,1.5802660778304345,0.9405336977972023,1.543548546084598
2024-06-24,54.00184529462556,15.887180502006961,7.198424987758643,6.400460506156478,5.334891657300655,4.2876460823008165,2.8330600346563584,1.5772110342191368,0.9387154144682262,1.540564486507164
2024-06-25,53.92559764199416,15.88868543429568,7.270997289308203,6.401066797479042,5.335397011331904,4.288052234734915,2.8333283996769163,1.5773604374320742,0.9388043354153364,1.5407104183317757
2024-06-26,53.8002934837696,15.885725109549046,7.2696425823189275,6.533762753944358,5.334402938671137,4.287253299719313,2.8328005037593096,1.5770665491077946,0.938629420648607,1.5404233585119032
2024-06-27,53.593967784156916,15.959591154094262,7.303445240939189,6.555648250250758,5.359207046911256,4.3071883320222035,2.845972566523547,1.5843996527063926,0.9429938951764588,1.5475860772190233
2024-06-28,53.605655761820096,15.958493001229773,7.3043585123695,6.545286501758859,5.358838288807545,4.30689196157267,2.8457767398951566,1.5842906328073034,0.9429290093383952,1.5474795904006995
2024-07-02,53.59686537067246,15.961516675729563,7.305742477795904,6.546526644915715,5.359853634221498,4.307707993474715,2.84631593257205,1.5845908102229473,0.9431076672104405,1.5477727931847018
2024-07-03,53.636206593829826,15.93750530983977,7.305121800644544,6.545970468795134,5.35939827479766,4.307342021647155,2.8333305014187893,1.5844561874500875,0.9430275432008565,1.54764129837618
2024-07-04,53.45003958279225,15.991732225962332,7.415223774908318,6.568242950256393,5.377633477551471,4.265166631336728,2.842970829215454,1.589847255318387,0.9462361680447238,1.5529071046139384
2024-07-05,53.27202992926116,16.20048131819538,7.40673147252771,6.5678163940530885,5.368636434464745,4.260281939271256,2.8397149102204478,1.588026479028826,0.9451524888589795,1.5511286341184154
2024-07-08,53.17883606128064,16.229833980168156,7.4258381531982,6.582559657468049,5.3783635387044555,4.268000883740623,2.844860016110921,1.5909037271504853,0.9468649528884926,1.5539390292899735
2024-07-09,53.057946461719666,16.23820964394583,7.537776791543803,6.574577069206598,5.381139128690732,4.270203453431027,2.8463281513376035,1.591724738304237,0.9473535975966236,1.5547409642238883
2024-07-10,52.78749683807733,16.34309776878767,7.658682889171724,6.5790805770540945,5.394161643475432,4.280537471243258,2.8532163490865288,1.5955767589344454,0.9496462211352464,1.5585034830342708
2024-07-11,52.72860531542263,16.362495331788494,7.682048828064773,6.586889263741673,5.400563954212126,4.285618025520698,2.8566028211415446,1.5974705431571157,0.9393526518296533,1.5603532651212937
2024-07-12,52.74119467076919,16.352586921747996,7.688129242933991,6.564957215623769,5.404838552057611,4.289010133036465,2.8588638495023204,1.598734956318389,0.9400961584070598,1.5615882996032167
2024-07-15,52.660433976378066,16.3989877132695,7.695528684801083,6.599066242874298,5.3638012914394135,4.301932000240748,2.867476992832024,1.603551601688673,0.9429284664085316,1.5662930300676674
2024-07-16,52.53512461497631,16.463158934789828,7.706419225161736,6.613331096816295,5.375395938194004,4.311231260074379,2.8736754668250613,1.6070179147312562,0.9449667452128387,1.5696788032182867
2024-07-17,52.53704257950662,16.45487305308522,7.700829576847447,6.613464064978254,5.386993204719529,4.311317942033598,2.873733245172961,1.6070502255614911,0.9449857447895095,1.5697103633053706
2024-07-18,52.48942853291633,16.464903706458532,7.708397939537502,6.6333028013633335,5.3902770381095895,4.313946059292186,2.8754850315268694,1.608029860209179,0.9455617944751025,1.5706672361113787
2024-07-19,52.44133146700825,16.408181795369742,7.734413825188639,6.6569312412263635,5.409477704904699,4.326428449670513,2.8842856331136755,1.6137578117271016,0.9489299732943993,1.5762620984966238
2024-07-22,52.400016728171536,16.453656475460782,7.734097060889103,6.656658605418484,5.4063719912725094,4.32625126002068,2.8841675066804533,1.6136917199877132,0.9488911096978689,1.5761975424008676
2024-07-23,52.39951213573888,16.432302198908534,7.7370275473685854,6.6867866441966015,5.404527514194276,4.315544788489265,2.8847224521987065,1.6140022120051765,0.9490736867733746,1.576500820126593
2024-07-24,52.1692269828814,16.512800324903562,7.774929492622272,6.719543697181067,5.428104216122325,4.336685664789853,2.8988540540039116,1.6219088432151887,0.9537229837672869,1.5842237405131379
2024-07-25,52.18650360695371,16.520352592267773,7.779935511600429,6.705215857487482,5.424786445255335,4.338669084256606,2.882778789940552,1.6226506367924938,0.9541591769521546,1.5849482984934726
2024-07-26,52.011825897224604,16.580706625593688,7.808358057942471,6.729712115606675,5.444604892838358,4.354519604216083,2.8933104856890286,1.6285786888762692,0.9576450199111572,1.590738612101664
2024-07-29,51.406665592959,16.86447361876588,7.962716685653924,6.608039070327062,5.53778543057651,4.429044108068676,2.942827435441353,1.6564506540537598,0.9740344328573493,1.6179629712964783
2024-07-30,51.403701691468825,16.883642419850897,7.967571244141121,6.612067734590653,5.541161602845796,4.396195572640022,2.9446215628060526,1.6574605275553185,0.9746282637456651,1.6189493803556414
2024-07-31,51.53493093606644,16.929626399925503,7.991494605584201,6.3430463461881175,5.559091040268526,4.415141077740698,2.957311476599901,1.6646033915066847,0.9788284464802489,1.625926279639684
2024-08-01,51.52767743238472,16.925406581025157,7.9880154634192335,6.32956761736098,5.557705400864188,4.414040575264894,2.9863185563112897,1.6641884783427954,0.9815588880306033,1.6255210069961352
2024-08-02,51.514757028486315,16.981031465276487,7.997229566188792,6.297523738596164,5.566188791658909,4.374604356730591,2.99087693167008,1.666728728355986,0.983057158815863,1.6280022342208156
2024-08-05,51.49452760041425,16.988116436570085,8.000566238759044,6.300151245352745,5.568511164589216,4.376429566603834,2.9921248109433094,1.6674241351820531,0.9834673183379402,1.6286814832475283
2024-08-06,51.37743215303853,17.021135493175947,8.02112742744803,6.328609107043262,5.581782448199355,4.386859794049106,2.993281248646377,1.6713980624926623,0.9858111896739564,1.6325630762327792
2024-08-07,51.14291891891892,16.99256663560112,8.027049394221809,6.616216216216215,5.572413793103449,4.378005591798695,2.9882572227399815,1.668592730661696,0.9841565703634669,1.6298229263746504
2024-08-08,50.41507113254647,17.23728217929764,8.123803349409854,6.730023508882479,5.660611715663702,4.447298902110952,3.0355541552555683,1.6950025447759385,0.9997334044254865,1.6556191076319042
2024-08-09,50.396526471881096,17.296567389132793,8.151744029455557,6.601174744631967,5.680080594218204,4.462594761740606,3.045994517209869,1.700832267843235,1.0031718469852862,1.6613133769013906
2024-08-12,50.31630527201827,17.314990021502915,8.160426479565535,6.6447235082922855,5.6754794334623835,4.46734788650015,3.050760392517984,1.702643830038715,1.0042403287091617,1.6630828473925965
2024-08-13,50.55940403624659,17.398645859388807,8.190679290308495,6.202859339270873,5.702900008745466,4.488931481414662,3.0654998706527237,1.7108700026236399,1.0090922267485276,1.671117884600213
2024-08-14,50.47541602337353,17.374472336766402,8.179299233911157,6.346921475893607,5.694976450585315,4.4826946002462424,3.061240692606852,1.7084929351755946,1.0076902030526296,1.6687960483886728
2024-08-15,50.36570868827297,17.42800459574786,8.204500365570851,6.372602922667752,5.709460152777067,4.496506171822283,3.0706726411797263,1.7137569503641468,1.0107949841289872,1.6279925274683538
2024-08-16,50.36665057394646,17.423698450197524,8.205357405428721,6.373268603021183,5.710056561418643,4.496975875623695,3.0709934028016037,1.7139359689451343,1.0109005714957897,1.6281625871212493
2024-08-20,50.36073537381891,17.425774970611457,8.206335302986158,6.374028156017092,5.710737074172487,4.4975118159255425,3.0713593974559648,1.7141402322958725,1.0110210485391207,1.6283566281774016
2024-08-21,50.38776444965224,17.376495121979634,8.212003652000414,6.378430878411563,5.714681642566284,4.500618375154134,3.0734808726784872,1.71532423766944,1.0117193895101255,1.6294813803776718
2024-08-22,50.40198971154653,17.289260800525145,8.227167134970877,6.393789189041343,5.728441743990898,4.511455193228883,3.080881356411414,1.7194544827054226,1.0141554589683457,1.6334049286111387
2024-08-23,50.228012045128224,17.35894500610303,8.253724638650779,6.414428502322668,5.7469332988846205,4.526018284743897,3.09082651938403,1.7250049252821593,1.0174291784506033,1.638677601049987
2024-08-26,50.16604228428242,17.375531579217114,8.265281107920075,6.423409677381509,5.754979879182471,4.532355398411947,3.095154146395079,1.727420194421992,1.0188537339754378,1.6409719988119549
2024-08-27,50.56290884397685,17.236511193978394,8.203524205585913,6.37388277019977,5.698189909224265,4.4984903397371445,3.0720276332333025,1.714513177849409,1.011241016425925,1.6287109097890278
2024-08-28,50.3141841606095,17.323230410033197,8.24479724396293,6.40595063537483,5.726858272345912,4.521122852274159,3.087483419213109,1.7231391252366428,1.0163287065738913,1.636905174375828
2024-08-29,50.310587893232174,17.324484268248888,8.245394003719417,6.406414299116715,5.727272783272852,4.521450091876606,3.0877068917617825,1.7232638463249048,1.0164022686098637,1.6370236538367955
2024-08-30,50.28950752762697,17.326464133071504,8.246336298178738,6.407146432559394,5.727927303530862,4.531207885718686,3.088059758961919,1.7234607831812405,1.022679142120057,1.6372107350506333
2024-09-02,50.28139572773743,17.32392401129587,8.245127355705574,6.421606658266733,5.727087568847477,4.53054359439346,3.08760703832729,1.723208117649994,1.0225292136904343,1.6369707140857404
2024-09-03,50.26464005410761,17.323859984237092,8.245096882744976,6.444682143964806,5.727066402247338,4.53052685007036,3.0875956269174276,1.7232017488880806,1.0163656427758117,1.6369646640464968
2024-09-04,50.03151201325857,17.414628136575168,8.311587567798808,6.430865181206458,5.756049966042555,4.55345496103716,3.103221344962442,1.7319225361660713,1.0215092706609536,1.6452490222918086
2024-09-05,50.01155076266001,17.421584876118846,8.314907854023133,6.433434162510869,5.7583493743388505,4.555273960555229,3.104461009827748,1.732614399001122,1.0219173398934234,1.645906261070771
2024-09-09,50.00963116657893,17.422253878789757,8.315227153076709,6.433681211483076,5.7585704995199904,4.555448886686693,3.1045802235917126,1.7326809327676445,1.0219565823294416,1.6459694651760552
2024-09-10,49.998621005525585,17.433650997880687,8.320666726784628,6.437889933929121,5.762337584664837,4.558428925540186,3.0849190995073115,1.7338144009787453,1.0226251158587774,1.6470462093301215
2024-09-11,50.00172013603642,17.43635264214445,8.326605173611314,6.423390874724817,5.763230558046223,4.559135332554985,3.0853971608147432,1.7340830853599685,1.022783589220357,1.647301447486726
2024-09-12,49.98000985704799,17.43382394220507,8.33280346789434,6.428172423279878,5.767520685688267,4.56252913613737,3.0876939191194785,1.7353739304343025,1.023544945564468,1.6485276926288324
2024-09-13,49.97082518688365,17.48255576339413,8.354540540237915,6.331058859096849,5.783642323011836,4.575282526028723,3.0963247822308593,1.7402247269293478,1.0124095596345,1.6531357325521867
2024-09-16,49.98116094032887,17.488185529424246,8.34167427125819,6.345542890051763,5.7855047825698716,4.57675586725479,3.0739869455117144,1.740785117422879,1.01273557769642,1.6536680784812512
2024-09-17,49.93226881843461,17.537839828927716,8.353990434393037,6.358469265943639,5.7349370996338935,4.586079083208185,3.0802489015701475,1.744331235251516,1.0147986006691123,1.6570367319681514
2024-09-19,49.93304927729072,17.537566448007734,8.353860211879164,6.358370149735798,5.734847703083599,4.586007595126922,3.0802008864618626,1.7443040445095264,1.0147827819264537,1.6570109019782187
2024-09-20,49.936941377774,17.53893343784384,8.34983458219025,6.358865761678005,5.735294713707619,4.586365057822184,3.0773231217338517,1.744440006697153,1.0148618805718022,1.657140059981299
2024-09-23,49.796185087454106,17.49617127792852,8.49898543530486,6.435114513313751,5.721311332644101,4.5751829140089555,3.071375341661348,1.7401868391488853,1.0123875176817911,1.6530997408536776
2024-09-24,49.73284975836831,17.527473725864095,8.529770083784348,6.4466275943080245,5.684810075309323,4.583368386286661,3.065964984436489,1.743300212187211,1.0141987829614605,1.6716363964940817
2024-09-25,49.67297035392957,17.550528607450236,8.528510108841408,6.461347042662362,5.692287628844752,4.589397151017061,3.0699978222982924,1.7455932739592426,1.0155328162175756,1.673835194779506
2024-09-26,49.391220427551815,17.553214566513176,8.783349131940163,6.4781050660935255,5.694677279252054,4.591323802564961,3.071286622517962,1.7463260826207312,1.0159591418999965,1.6745378790456165
2024-09-27,49.482691372651765,17.624561753044034,8.48332436567198,6.58287758564533,5.728789815401498,4.5920879932122665,3.0509826381287892,1.747210630535371,1.0320877808613764,1.6753860648475898
2024-09-30,48.85611156960378,18.296450584906147,8.452976161514487,6.703324731301427,5.685274720098229,4.557207127775658,3.027807795876789,1.7339390601771376,1.0242481847873888,1.6626600639589533
2024-10-02,53.02788563164813,17.126218810299857,7.949905321001284,5.910684528468112,5.243014047399063,4.078053726695599,2.706697344416848,1.5500482745150732,0.9211636305205751,1.4863286850354545
2024-10-03,52.8217332102756,17.07583364028789,8.46800016003024,5.721081087046794,5.319625915517829,3.9524710186614573,2.6984409467720107,1.5437399894876687,0.9187943100972185,1.4802797218232961
2024-10-04,52.19767774951954,16.665081286398443,9.220835112911328,5.847736444930567,5.305345602450407,4.107452259384928,2.6601681520634974,1.524963197827384,0.9157955933333353,1.5549446011805585
2024-10-07,51.623862667429385,16.704676689943984,9.116388382208502,6.562260526060161,5.253586037927276,4.125697510010686,2.637586210618342,1.5096976827017516,0.9309127802182383,1.5353315128816742
2024-10-08,51.30237128535955,16.559789720399063,9.253067074615744,6.645802840640101,5.333453360889058,4.145831311031707,2.7643394516656805,1.517065152728738,0.935455724202707,1.542824078467653
2024-10-09,51.701931469494966,16.494003382377535,9.340184577420398,5.613575272679898,5.787374409596121,4.254657611594784,2.762995727825625,1.5313483008602646,0.9565795016097632,1.5573497465406445
2024-10-10,50.026176288075916,17.96944766613041,10.42812228674195,4.991917474381684,5.430063899041321,4.287028352700002,2.942735983300844,1.4694328298902504,0.9417787232834793,1.5132964964541387
2024-10-14,50.1452109107979,17.985048280785062,10.26801105408198,5.059402112276264,5.554197719093379,4.056698077950158,2.9342199358842556,1.4729292670657412,0.9491923459405216,1.5750902961247346
2024-10-15,50.530439790790815,17.276461784616792,10.400630963177449,5.168894616835608,5.57885961614848,4.0825042546110994,2.9472485376113857,1.479469406936698,0.953406975146213,1.5820840541254595
2024-10-16,50.169386442368044,17.188758547466694,10.14476767165328,6.082851334141043,5.508869732345138,4.032518476994495,2.8803703407103534,1.4711846717798622,0.9480680852382958,1.573224697302785
2024-10-17,50.390683719835664,17.570452139818844,10.109388331427517,6.005628292198455,4.982681779116745,4.045756180598824,2.8898258432848745,1.4760141863235299,0.9511803448300885,1.5783891825654606
2024-10-18,50.54615005693235,17.60590744032246,9.982199861947498,6.018834231402835,5.00011183605147,3.9259655742625195,2.9051364998020763,1.481177472369993,0.9545076951005926,1.5800093318082016
2024-10-21,50.404323993469404,17.556679146042413,10.121573412834781,5.996817694345637,4.986130905063808,3.9149880890474997,3.026691685934702,1.4770359170006964,0.9401677259223045,1.5755914303387586
