date,HAITONG INTERNATIONAL SECURITIES CO LTD,BNP PARIBAS,ICBC INTERNATIONAL SECURITIES LTD,CCB INTERNATIONAL SECURITIES LTD,UBS SECURITIES HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,MORGAN STANLEY HONG KONG SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,FIRST SHANGHAI SECURITIES LTD,CMB INTERNATIONAL SECURITIES LTD
2024-03-01,41.393831378035216,28.574927904643697,0.0,13.737051475036955,0.00022195027574330035,9.428685687910988,6.865281604097398,0.0,0.0,0.0
2024-03-04,40.006240910345994,27.60281187593164,0.0,13.256691491777397,0.000868078352815793,9.277239308154703,6.556467365373983,1.418640692035268,1.8810402780281965,0.0
2024-03-05,40.089473998958944,27.466155354583226,0.0,13.239719167165967,0.0008463000211703498,9.253101452633352,6.617740429001034,1.4180961618689518,1.914867135767349,0.0
2024-03-06,39.72043994401808,27.6254204225637,0.0,13.310560219541646,0.000847525264865966,9.325184215786466,6.66474844129661,1.4265358772836845,1.926263354244946,0.0
2024-03-07,39.72032804523304,27.62976719376243,0.0,13.309749383883652,0.000847522877252748,9.325157945262132,6.658432487254222,1.426531858505652,1.929185563221621,0.0
2024-03-08,39.72266356943943,27.628077303158843,0.0,13.309979570183167,0.0009548520047257049,9.324138388603014,6.657663923121364,1.4266157374626165,1.9299066560268368,0.0
2024-03-11,39.72489534437078,27.624508367708955,0.0,13.310672132244983,1.5744756195276085e-05,9.32515945807064,6.657982732016538,1.426695890326333,1.9300703305055746,0.0
2024-03-12,39.728055808637656,27.62858461116159,0.0,13.311178621562265,0.00134172569968306,9.315072522251988,6.658401934702049,1.4270856422817968,1.9302791337029703,0.0
2024-03-13,39.71695639174682,27.623627289110075,0.0,13.307459679927144,0.005483879692531302,9.333725237183197,6.656541678079978,1.4264107675844373,1.9297950766758227,0.0
2024-03-14,39.72532761166865,27.62943021363552,0.0,13.307174005651746,0.0008711274993447862,9.32339411689898,6.6566197107090845,1.4273743320800982,1.9298088818565822,0.0
2024-03-15,25.740393099689136,17.904353980878394,0.0,8.622506359162859,0.0004570898236800234,6.055299085468874,4.313182462247805,0.925238272126499,1.2505806507191641,0.0
2024-03-18,39.718854358203906,27.626196419411432,0.0,13.305005597852066,0.0021963503201667387,9.335023866287987,6.6553141185000815,1.427693976346945,1.929715313077415,0.0
2024-03-19,39.72129128258272,27.629879575789346,0.0,13.305821917784389,0.0008657924301876306,9.32863801861998,6.656937443200424,1.4266218062516345,1.9299441633413221,0.0
2024-03-20,39.72387999909921,27.629636741438624,0.0,13.306633854465355,0.0007001572968511774,9.324551390574085,6.65726082817561,1.4272670872626114,1.9300699416876506,0.0
2024-03-21,39.718527432325004,27.627404828213976,0.0,13.303681176647745,0.00047917064426989753,9.331854537364023,6.661168207913862,1.4270747711447151,1.9298098757464077,0.0
2024-03-22,39.700754746285305,27.63135761206612,0.0,13.303361055393983,0.00036876766179357517,9.344490147370326,6.662942273448228,1.4265791080018042,1.9301462897724413,0.0
2024-03-25,39.69173413966233,27.64063970944075,0.0,13.303451209962702,0.0008108552431618746,9.347165333768597,6.658432991597267,1.4270212530402142,1.9307445072849798,0.0
2024-03-26,39.67404239994811,27.644806848811044,0.0,13.304967834722529,0.0008713020057880512,9.3373189682219,6.66076694996217,1.42704780921352,1.9501778871149476,0.0
2024-03-27,39.658709976030444,27.656495960876455,0.0,13.309928533329373,0.0008698580762512847,9.327506779219046,6.66855675950416,1.427027130620793,1.9509050023434762,0.0
2024-03-28,39.6447070552919,27.666736364956535,0.0,13.313683154132654,0.0003172360239701085,9.330741907806974,6.666264543141401,1.425820268096435,1.9517294705501294,0.0
2024-04-02,39.644795927829165,27.669839700526577,0.0,13.313657703126589,0.0008669957765455614,9.319924686351241,6.673910642450738,1.425270498147959,1.9517338457911888,0.0
2024-04-03,39.64841342649167,27.672862226338356,0.0,13.31277108104537,0.0008670748879645673,9.32049860021297,6.666058466270733,1.4266171876281617,1.9519119371247795,0.0
2024-04-05,39.65214259656137,27.67004495087015,0.0,13.312695861750598,0.012199313227363,9.307233281673728,6.667390169039623,1.426751369494654,1.951542457382513,0.0
2024-04-08,39.59866808603109,27.638584007977702,0.0,13.293085515428876,0.005559516149206919,9.312443507969755,6.7779214751850585,1.424827265874116,1.9489106253841926,0.0
2024-04-09,39.64879474930941,27.67467683468292,0.0,13.306373458181033,0.001308284195718371,9.324397733289487,6.666440344247869,1.426630908270145,1.9513776878234124,0.0
2024-04-10,39.65195022437994,27.67737710123599,0.0,13.307432454551337,4.192240536860137e-05,9.314852793306295,6.670621133054238,1.4267444476171631,1.9509799234496656,0.0
2024-04-11,38.90488786248436,27.154347948575136,0.0,13.056713842629177,4.113256650837413e-05,9.139844739115196,6.5400595163384185,1.3998638762751023,1.91422249635275,1.8900185856633536
2024-04-12,38.901306612350446,27.156351899486346,0.0,13.055511953592442,0.0008571389720001487,9.143214708379746,6.5391317741738675,1.3997350168188796,1.9140462894556725,1.8898446067706
2024-04-15,38.911561415541094,27.150101296634244,0.0,13.053054646540692,0.0010739752083751685,9.144040945184114,6.538063727671872,1.399471558844988,1.9131435339520684,1.8894889004225508
2024-04-16,38.92872748228359,27.139410070620677,0.0,13.048953363576498,0.0008585594143999816,9.145853649323358,6.535955324505376,1.399314636494746,1.9120159917941526,1.8889109219871982
2024-04-17,38.94744976042973,27.127469683002005,0.0,13.04490668219389,0.00037034935183935194,9.148981136945663,6.5339284241102025,1.3976879359418084,1.9108808864024556,1.8883251416224107
2024-04-18,38.963278906794166,27.11547948483075,0.0,13.041929871206365,0.0015627441923309535,9.149657749156823,6.5324374000347945,1.3973147838819204,1.910444828762713,1.8878942311401397
2024-04-19,38.978132156673055,27.106123724901458,0.0,13.039645584850062,0.0008679729175302713,9.149355850694011,6.531293464237689,1.3971784332447506,1.9101102154731227,1.8872925970083148
2024-04-22,38.97885044428557,27.103859284863198,0.0,13.039885878968246,0.0008678263271681083,9.162639671777926,6.531413822677908,1.3968790097269712,1.8996857583147522,1.8859183030582638
2024-04-23,25.740178369111145,17.897625756101395,0.0,8.611054061670092,0.0005743327192622154,6.050665342749582,4.313101974069488,0.9224467746126372,1.2363368557125365,1.2453900758227163
2024-04-24,25.740178369111145,17.90249298253582,0.0,8.611054061670092,4.89794385833751,1.144025504406807,4.313101974069488,0.9602035679091002,1.2250992887977599,1.2453900758227163
2024-04-25,25.811755228440937,17.89855425112062,0.0,8.611054061670092,4.897934839653235,1.144025504406807,4.313101974069488,1.0364687115249889,1.2136469913049939,1.2433859237614822
2024-04-26,25.88333208777072,17.900737345330178,0.0,8.604361625322758,4.897932549193737,1.146745425061339,4.313101974069488,1.0364687115249889,1.213289107008345,1.2433859237614822
2024-04-29,25.93701473226806,17.899270019713917,0.0,8.6035027030108,4.897940243706115,1.146745425061339,4.313101974069488,1.0379718255709145,1.212931222711696,1.242849097316509
2024-04-30,25.990697376765404,17.895834330466087,0.0,8.6035027030108,4.897938883745788,1.1458865027493814,4.313101974069488,1.0385802288752177,1.212215454118398,1.2395565617873388
2024-05-02,39.22218844894817,26.95337616077729,0.0,12.956661055591661,7.376168946913666,1.7259999477214878,6.495370386541811,1.5646149544874395,1.8399566810668173,1.8656634179516642
2024-05-03,39.26645028576804,26.938961151136205,0.0,12.931078328472204,7.370840197431101,1.7277211050844967,6.494835504023073,1.5637490403717627,1.8419261685119686,1.8644382192011495
2024-05-06,39.25864248771363,26.931450553714008,0.0,12.927322385685208,7.3698725771721545,1.7278622159345705,6.489828385223433,1.5634381022394346,1.8675158007221557,1.864067491595407
2024-05-07,39.24717286915314,26.9232378472632,0.0,12.922253569013211,7.367718353504587,1.7273574119147155,6.487938269592133,1.5629813355878308,1.8978174494821691,1.863522894489017
2024-05-08,39.24044830949786,26.92338692148522,0.0,12.921989221731517,7.367083132028168,1.7273220757998562,6.4878055474754985,1.5631646962598027,1.905315322850848,1.8634847728712274
2024-05-09,39.2216828105564,26.92167454397387,0.0,12.922510970180106,7.367111412596887,1.717216868374683,6.498780812589214,1.563820004756752,1.9236425625670235,1.8635600144050608
2024-05-10,39.2160625638223,26.928502093110097,0.0,12.925839916983623,7.368934660374098,1.710874189589468,6.497385526262589,1.5642228578569057,1.9241381089646656,1.86404008303626
2024-05-13,39.192863676061776,26.93634539483319,0.0,12.929165217003938,7.370797265600379,1.7173470344062045,6.499164769765003,1.5651639040631424,1.9246331125028437,1.8645196257635257
2024-05-14,39.17905181211127,26.944822942292884,0.0,12.933389525511647,7.374100684343639,1.7130588445246349,6.498701932986113,1.5668606684075665,1.9248847749899984,1.8651288148322478
2024-05-16,39.16474430492139,26.952240899007514,0.0,12.936174063681847,7.375680771508946,1.7143785990230087,6.497837602226493,1.56811418591774,1.9252991996169397,1.8655303740961204
2024-05-17,39.16520874699087,26.952452730377512,0.0,12.93632746959729,7.375768021754945,1.714722288968601,6.496351752853159,1.5682944615194434,1.9253220311191108,1.865552496819069
2024-05-20,39.1509229306029,26.944079217050206,0.0,12.931608842916164,7.373073719873583,1.690909731231377,6.49826387160537,1.6246668327910097,1.9246197548411528,1.8618550990882374
2024-05-21,39.14944837971825,26.942956672349865,0.0,12.93069082378957,7.372791339147536,1.6962870770150769,6.496672336052104,1.6323092804207173,1.9240085514776146,1.8548355400292642
2024-05-22,39.159397935599465,26.945600982359775,0.0,12.933977067562052,7.374668853978854,1.681692264816284,6.494020302290745,1.6313769881865496,1.9239586718210449,1.8553069333852317
2024-05-23,39.15899701779742,26.95109077703422,0.0,12.933844648221331,7.3758865849748725,1.6711136398521707,6.499126750216737,1.630498130262008,1.9241545130725006,1.8552879385687362
2024-05-24,39.160827042237024,26.952889159709446,0.0,12.934449087905872,7.374942085013761,1.6581617990092783,6.50190928862117,1.637741333009629,1.9237055624206867,1.8553746420731325
2024-05-27,39.16051185494865,26.951163397552214,0.0,12.934344984539257,7.3748792787777155,1.6585795477744036,6.503689109564914,1.6387520011199666,1.9227201166975503,1.8553597090253264
2024-05-28,39.159477866930125,26.951152293385476,0.0,12.934003468121109,7.374576782831914,1.6594518066062178,6.504433438883092,1.639247585713801,1.922346037129954,1.855310720398306
2024-05-29,39.15702375671623,26.95070256089106,0.0,12.93319289883503,7.37422664150556,1.6693283754692954,6.496967264114967,1.6411384893125693,1.9222255644040305,1.855194448751264
2024-05-30,39.15681445977852,26.94969639989278,0.0,12.933123770045126,7.374182915227546,1.669481097984857,6.499195570025243,1.6401059644558287,1.9222152899785097,1.8551845326115854
2024-05-31,26.00809055358254,17.898470363041486,0.0,8.590225195605125,4.897960428380445,1.1088750750775493,4.316716426523494,1.0891850684213773,1.2767419928042014,1.2322199337060353
2024-06-03,39.16268102270303,26.950339007111456,0.0,12.935061440038314,7.375292204922995,1.6614268588091181,6.497151465352047,1.6400822398475432,1.9225032806414042,1.855462480574087
2024-06-04,39.15573155265148,26.942695592750194,0.0,12.93276609611024,7.3799102758020725,1.7123960668636486,6.493520046136054,1.6329484146633437,1.8948987287441366,1.8551332262788294
2024-06-05,39.15711171695385,26.9506499490126,0.0,12.925570687592034,7.374232861202104,1.7113129387905088,6.498598322710129,1.633921969312677,1.8934029382655402,1.8551986161605538
2024-06-06,39.16058744372472,26.951748900004525,0.0,12.926286912595666,7.374890442432903,1.7169193830624974,6.499121274865363,1.633258698312734,1.8822547500767457,1.8549321949248436
2024-06-07,39.16263625970387,26.957254590398833,0.0,12.926963194155938,7.375283721063955,1.719745622640783,6.498060164688933,1.6338291553223712,1.8711980501721837,1.8550292418531276
2024-06-11,38.8670003943185,27.10062356698838,0.0,12.995687742611084,7.414487677947192,1.7288884305530952,6.531901980353238,1.6419192606879918,1.8545996786954653,1.8648912678450542
2024-06-12,38.89109671909556,27.100564390636105,0.0,12.995321643035727,7.414658028510231,1.7313859377750078,6.531501272270365,1.6410062110289194,1.8296270653759648,1.864838732272119
2024-06-13,38.89854528783297,27.09219608739197,0.0,12.992815288056736,7.412841639794403,1.7285717765845616,6.528724968722087,1.6406897168165755,1.8260243367923874,1.8795908980083098
2024-06-14,38.91260216387668,27.08166381854289,0.0,12.98841342535665,7.410333855656219,1.7330020651695384,6.529815880947249,1.6403504478158886,1.82486423510516,1.8789541075297316
2024-06-17,38.9273099978074,27.07625969163035,0.0,12.984957646857923,7.408771368096227,1.732649317460837,6.527295787614734,1.639908289299588,1.8244927891094733,1.8783551121234687
2024-06-18,38.94297538599045,27.070022637575924,0.0,12.981265166591294,7.406602151171714,1.7322432725646357,6.5254413881554285,1.6395239781845816,1.8240652207736834,1.8778607989922897
2024-06-19,38.943207232140544,27.068614245051737,0.0,12.981342450268835,7.407142387428902,1.7324069145586474,6.525534359755601,1.6398043516943652,1.8240760803059808,1.8778719787953824
2024-06-20,38.94364985518384,27.06670285426611,0.0,12.981489994390385,7.407224681662637,1.7338357008836565,6.525283789207317,1.6398229894811358,1.82409681249943,1.8778933224254848
2024-06-21,25.83712394724963,17.957627181686853,0.0,8.612556020102957,4.91406414684767,1.1503114904350555,4.327540970274351,1.0879388549436084,1.2101951309542516,1.2458863694503246
2024-06-24,38.94354817745744,27.06890535205965,0.0,12.98145610110116,7.407201282961943,1.7344305862678784,6.528666975849727,1.639548093068853,1.8240920499767252,1.872151381256621
2024-06-25,38.94780628127897,27.071810948555893,0.0,12.98287549893264,7.408014653694512,1.7287167131434713,6.526457861364113,1.639727361942066,1.8242914969632569,1.870299184125079
2024-06-26,38.95443138083618,27.07625350323083,0.0,12.985083911958478,7.409274880043851,1.7157049731288927,6.524188344010355,1.640006282837921,1.8246018125867216,1.870454911366764
2024-06-27,38.95563350230671,27.07606041172006,0.0,12.98548462755395,7.409016053191745,1.7099108210875833,6.5298580145365035,1.6398403337237768,1.8246581192233817,1.869538116656289
2024-06-28,38.95448676115294,27.07434302136278,0.0,12.985102372452822,7.408852091397043,1.7141251150049746,6.529102811223477,1.6397920615683217,1.8247126829750298,1.8694830828626077
2024-07-02,38.95436022600686,27.071981279087186,0.0,12.985060193182546,7.4101814760625535,1.716609896339297,6.52783642821059,1.639786735061793,1.8247067557942322,1.8694770102549398
2024-07-03,38.95611070183209,27.072656396800166,0.0,12.985643697412247,7.409485687255579,1.714575556944925,6.5273719086990605,1.6398604214738297,1.8247346114191099,1.8695610181629962
2024-07-04,38.961405266816726,27.07557779984549,0.0,12.987408589573826,7.410613413548461,1.70342514478006,6.5266887637563595,1.6400832965866377,1.8249826129728024,1.8698151121196334
2024-07-05,38.95800527355901,27.07603047220975,0.0,12.986275234620706,7.4099499370212945,1.7113160939772942,6.525090380796068,1.6393445995799296,1.8243360667907476,1.8696519414451966
2024-07-08,38.95559003483227,27.07505568443878,0.0,12.98547013809067,7.40981538852529,1.7087640742493557,6.5325192760433675,1.6390264078972236,1.8242229653347524,1.869536030588293
2024-07-09,38.95521041035761,27.076632569588448,0.0,12.985343593934237,7.41071768522161,1.7088015614545018,6.531426971280807,1.6381442081344757,1.8242051881766024,1.8695178118517053
2024-07-10,38.957724590106665,27.076438545369697,0.0,12.9812546854453,7.410202781172419,1.7089659906704098,6.53320207893018,1.6382499344019184,1.8243229228697007,1.8696384710337133
2024-07-11,38.950680880201,27.07592778482315,0.0,12.965645059420122,7.410865905193355,1.733125080329524,6.532508046518084,1.637953732367217,1.823993078106482,1.8693004330410687
2024-07-12,38.95157392904691,27.080155417917993,0.0,12.966807127381227,7.411839503302553,1.7333021247577816,6.524530049635133,1.6381210547292042,1.824179404999633,1.8694913882295696
2024-07-15,38.93647081542095,27.089874331370602,0.0,12.971045934671729,7.413775112684459,1.7286902711386234,6.526662897395558,1.6382233020634451,1.825154816339763,1.8701025189148734
2024-07-16,38.915512888794304,27.09392759208872,0.0,12.972779223832573,7.413100977550576,1.7325359732161267,6.53600012557671,1.6384422138387023,1.8273485889592391,1.8703524161430556
2024-07-17,38.90549078191892,27.09965040760919,0.0,12.976012217301891,7.415110954025135,1.729554601539153,6.536707979015044,1.6388505359789165,1.8278039891439137,1.8708185334678311
2024-07-18,38.88448678156112,27.109221041530084,0.0,12.980231587780192,7.417901464587064,1.730116995555445,6.537966388593401,1.6393834360297221,1.8292654425151913,1.8714268618477816
2024-07-19,38.88497147237014,27.10961315012875,0.0,12.980393384925282,7.417397564262175,1.7301385612716387,6.537180977690468,1.6394038707621739,1.8294508296136085,1.8714501889757644
2024-07-22,38.82355673709942,27.06625526292034,0.0,12.959892214594953,7.406115439128492,1.8872393386946507,6.52512467941498,1.6368146042432001,1.8265614038499471,1.868440320054016
2024-07-23,38.82160316013011,27.06451455801366,0.0,12.959240080965708,7.405742768055308,1.8936913029605498,6.523660095373389,1.6367322407612672,1.8264694924283387,1.8683463013116706
2024-07-24,38.82794665860825,27.058387187583467,0.0,12.961357636992243,7.406898759987729,1.8946501227910486,6.522128516367726,1.6369996848551025,1.8229798413819494,1.8686515914324864
2024-07-25,38.82845095344705,27.059496249680258,0.0,12.96152597825988,7.407373775070125,1.894149368421463,6.521872724990728,1.6370209461002427,1.8224623541761087,1.8676476498541448
2024-07-26,38.8316512406453,27.065670528812618,0.0,12.962594282676857,7.406917198740837,1.8768543249359029,6.528850647287404,1.637047629606907,1.822612563695112,1.8678015835990638
2024-07-29,38.83331157735276,27.064175748612506,0.0,12.963148528258072,7.40799162291977,1.876934574166381,6.526207152194862,1.6376588570427904,1.8226904936941284,1.8678814457587303
2024-07-30,38.8364855274121,27.066658413796485,0.0,12.964208040938535,7.408055821890527,1.8712422009939709,6.524413070003453,1.6380633452308149,1.8228394670462746,1.8680341126878386
2024-07-31,25.763907651611962,17.95551098297812,0.0,8.599090541503582,4.914534684531847,1.24560876514352,4.327469226204373,1.086682076941,1.2111646454134066,1.2392434000079666
2024-08-01,38.81874977864485,27.053869780513008,0.0,12.949847530580517,7.404726832419197,1.9130207115832687,6.529224331281741,1.637315278572328,1.8249826753670193,1.8682630810380734
2024-08-02,38.820200130037115,27.0586138086524,0.0,12.950331364539688,7.404949167511969,1.9142256295780498,6.520486864395349,1.6377010815406834,1.8251590704081433,1.8683328833366053
2024-08-05,38.81457197363215,27.05306793663996,0.0,12.948453824234083,7.403875597258698,1.9231987007411637,6.526465946146633,1.6374095504266333,1.8248944586679208,1.8680620122527691
2024-08-06,38.86431371456176,27.091691193035583,0.0,12.965047557020876,7.414230491253293,1.932385370333633,6.395134669334443,1.639507927337973,1.8272331016767527,1.870455975445692
2024-08-07,38.866149993911556,27.074004195114927,0.0,12.950440999447213,7.409942244919552,1.9865737071232452,6.387272956219384,1.6377282278010576,1.8198509918862733,1.8680366835767972
2024-08-08,38.86858398430501,27.065742867337278,0.0,12.946256305487507,7.408901006516761,1.9916691240123037,6.394951682729348,1.6371990264076215,1.8192629409115122,1.8674330622926567
2024-08-09,38.88949148169358,27.06074635007904,0.0,12.943685147176003,7.406722350188616,1.9931712282248109,6.383886902769016,1.636873874658343,1.818360479712427,1.8670621854981615
2024-08-12,38.35809752425682,26.670644728008558,0.0,12.757500090423052,7.301515705609988,3.375136423093772,6.291899539637501,1.6133286901312625,1.7916713814759324,1.840205917363108
2024-08-13,38.37140277000279,26.66285166397222,0.0,12.753466339049723,7.299953541515334,3.378388157165325,6.290390003499216,1.6128185771174808,1.7911048788818225,1.839624068796088
2024-08-14,38.349235852894445,26.65144538086224,0.0,12.744500070889075,7.293078240584884,3.4310022218038974,6.290219872468085,1.6118868620086002,1.790070168902088,1.838561329586684
2024-08-15,38.3475412979386,26.643715324266136,0.0,12.74335077039376,7.292832284584505,3.4410527233436663,6.291753670967262,1.6118156368378884,1.7894582034189972,1.8384800882491867
2024-08-16,38.34519993442493,26.645125710019236,0.0,12.741880022436607,7.293878946439525,3.4435914106356638,6.292488471078657,1.6117172251485048,1.787750442576575,1.838367837240295
2024-08-19,38.34109361493173,26.63923550040464,0.0,12.740408961640062,7.291536767248196,3.4625956487739855,6.288760633882966,1.6115446292076705,1.786653274223594,1.8381709696871549
2024-08-20,38.34133719115672,26.642388307732983,0.0,12.740489899882224,7.29206259205154,3.458519284453038,6.289866146872949,1.6115548671513535,1.7855990633392493,1.8381826473599459
2024-08-21,38.34115489681706,26.640663301875655,0.0,12.740429325072805,7.292027921853986,3.4635106353806857,6.286902232618734,1.6115472049947404,1.785590573687453,1.83817390769888
2024-08-22,38.32418729965828,26.628394383445013,0.0,12.734418361801211,7.2888008883287405,3.5106313770315913,6.282170479156614,1.6108340265876133,1.7832027466858844,1.8373604373050552
2024-08-23,38.32296278367471,26.630578960073997,0.0,12.733958225264978,7.2885680000715425,3.5117972677720717,6.281969754269662,1.6107825579942416,1.7820807200299427,1.8373017308488564
2024-08-26,38.319534555175025,26.628516174976014,0.0,12.732712597593245,7.28791599211796,3.5184585730696245,6.281407792819362,1.610638463428712,1.7836784780922526,1.8371373727278058
2024-08-27,38.320452770522344,26.62872825698394,0.0,12.733017699736472,7.287877629494262,3.5150666785823117,6.283277293960434,1.6106770576593905,1.7837212187197755,1.8371813943410733
2024-08-28,38.30769531558922,26.623961964257457,0.0,12.7287786866841,7.28571754202596,3.543727821694622,6.281185602933354,1.6103005329952105,1.7820627647899645,1.8365697690301035
2024-08-29,38.30806236953076,26.625068777049353,0.0,12.728900650387459,7.285787351794433,3.544134505977295,6.2816183038663596,1.6101562669805367,1.781015203515685,1.8352565708981174
2024-08-30,38.3104483916157,26.622628016645876,0.0,12.729693471433217,7.285708796486761,3.5435034905422444,6.281264263208245,1.6102565557494164,1.781126134253142,1.8353708800654007
2024-09-02,38.31144775413071,26.6220448151296,0.0,12.730025536940595,7.285579325102503,3.5435959260189596,6.280416728040178,1.610298560740455,1.7811725965308705,1.835418757366129
